time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/entropy_loss
1,-818.0,1088,0,200.0,256,,,,,,,,,,
2,-890.5,1072,0,200.0,512,1730.9371337890625,-0.0013420581817626953,716.6023559570312,-0.009637013380415737,0.3,0.0015297863,0.0,0.0003,10,-2.564449870586395
3,-884.3333333333334,1048,0,200.0,768,3025.5028686523438,0.0019149184226989746,1518.3590087890625,-0.004954042565077543,0.3,0.0008992199,0.0,0.0003,20,-2.561670458316803
4,-779.2,1062,0,200.0,1024,1791.7581665039063,0.005432605743408203,817.2069702148438,-0.0028368140570819377,0.3,0.0005061156,0.0,0.0003,30,-2.5603967666625977
5,-753.5,1063,1,200.0,1280,1283.5523742675782,0.0016460418701171875,678.593994140625,-0.0027266777819022537,0.3,0.0003459088,0.0,0.0003,40,-2.5592069268226623
6,-770.8571428571429,1069,1,200.0,1536,2389.166748046875,0.0007370710372924805,1398.0814208984375,-0.0036525791976600884,0.3,0.0005418337,0.0,0.0003,50,-2.5567258834838866
7,-755.5,1073,1,200.0,1792,1254.750469970703,0.0012836456298828125,642.7312622070312,-0.005001526442356408,0.3,0.0008816309,0.0,0.0003,60,-2.5545083045959474
8,-724.1,1073,1,200.0,2048,1640.02744140625,0.0009209513664245605,889.5159301757812,-0.004278382146731019,0.3,0.00092846854,0.0,0.0003,70,-2.549762856960297
9,-693.2727272727273,1076,2,200.0,2304,1875.4863159179688,0.001580655574798584,929.6799926757812,-0.003644200833514333,0.3,0.0008161657,0.0,0.0003,80,-2.549419808387756
10,-695.9166666666666,1077,2,200.0,2560,1385.0459747314453,-0.0015197992324829102,812.7835693359375,-0.005014599778223783,0.3,0.0015835725,0.0,0.0003,90,-2.5476780772209167
11,-678.7142857142857,1078,2,200.0,2816,1607.1572204589843,-0.00020205974578857422,853.326171875,-0.0020670625381171703,0.3,0.0005322902,0.0,0.0003,100,-2.5479445695877074
12,-670.0666666666667,1078,2,200.0,3072,1228.1696228027345,-2.658367156982422e-05,514.3516235351562,-0.006503055058419705,0.3,0.0016872745,0.0,0.0003,110,-2.54585223197937
13,-669.8125,1079,3,200.0,3328,1444.5588256835938,6.783008575439453e-05,711.7606201171875,-0.005568971834145486,0.3,0.0019257753,0.0,0.0003,120,-2.539427602291107
14,-642.3529411764706,1079,3,200.0,3584,1237.8071899414062,0.00011146068572998047,645.8229370117188,-0.006383531191386282,0.3,0.0023414148,0.0,0.0003,130,-2.5194388151168825
15,-624.9473684210526,1081,3,200.0,3840,2764.2864196777346,6.377696990966797e-06,1558.958740234375,-0.008448146004229783,0.3,0.005221774,0.0,0.0003,140,-2.5101098895072935
16,-609.55,1081,3,200.0,4096,933.585302734375,-0.00013554096221923828,395.4797668457031,-0.01352355103008449,0.3,0.009968785,0.00625,0.0003,150,-2.4944387555122374
17,-615.6190476190476,1083,4,200.0,4352,1689.6011169433593,9.566545486450195e-05,1041.1387939453125,0.001673161331564188,0.3,0.0018634656,0.0,0.0003,160,-2.5185332536697387
18,-630.4347826086956,1082,4,200.0,4608,2519.4013061523438,9.721517562866211e-05,1164.9930419921875,-0.0010431825648993254,0.3,0.00015652599,0.0,0.0003,170,-2.5257389664649965
19,-606.3333333333334,1082,4,200.0,4864,1003.1186645507812,0.00013881921768188477,479.16754150390625,-0.0038330641342327,0.3,0.00067578536,0.0,0.0003,180,-2.516917860507965
20,-601.12,1082,4,200.0,5120,1797.3753601074218,1.3947486877441406e-05,1018.04150390625,-0.021430029324255882,0.3,0.01810227,0.015625,0.0003,190,-2.5276887893676756
21,-592.3846153846154,1084,4,200.0,5376,277.8326774597168,0.0006189346313476562,156.79942321777344,-0.005464193713851273,0.3,0.004435668,0.0,0.0003,200,-2.512126898765564
22,-589.75,1084,5,200.0,5632,1996.5392333984375,0.0003153085708618164,935.8182373046875,-0.002271462418138981,0.3,0.00021964172,0.0,0.0003,210,-2.5140156865119936
23,-589.1034482758621,1084,5,200.0,5888,861.811557006836,-0.00016570091247558594,421.5973815917969,-0.0008033080259338022,0.3,0.0001584969,0.0,0.0003,220,-2.5152947902679443
24,-579.0,1086,5,200.0,6144,1407.1756896972656,0.00017499923706054688,819.2322387695312,-0.0012572832289151846,0.3,9.225379e-05,0.0,0.0003,230,-2.5075306057929994
25,-579.9375,1086,5,200.0,6400,1909.7439880371094,0.000726163387298584,886.2611083984375,-0.0026163666509091852,0.3,0.00026462623,0.0,0.0003,240,-2.515069341659546
26,-588.2727272727273,1086,6,200.0,6656,1235.6596282958985,0.00039881467819213867,654.9873657226562,-0.002886990748811513,0.3,0.00050244085,0.0,0.0003,250,-2.5241815090179442
27,-593.7647058823529,1087,6,200.0,6912,1469.8120483398438,-9.417533874511719e-06,750.5859375,-0.0005081229610368609,0.3,0.00014358899,0.0,0.0003,260,-2.5218103647232057
28,-604.8285714285714,1087,6,200.0,7168,1483.573419189453,0.0006164312362670898,624.2337646484375,-0.00149254483403638,0.3,7.550605e-05,0.0,0.0003,270,-2.5214972853660584
29,-612.3513513513514,1088,6,200.0,7424,1257.5691772460937,-0.00017464160919189453,550.2782592773438,-0.0021109106484800575,0.3,0.0002172701,0.0,0.0003,280,-2.523616683483124
30,-608.7631578947369,1089,7,200.0,7680,1121.6106323242188,0.000882267951965332,545.2555541992188,-0.000469632213935256,0.3,5.2834162e-05,0.0,0.0003,290,-2.520610547065735
31,-611.7948717948718,1089,7,200.0,7936,653.6942291259766,0.0016270875930786133,321.72857666015625,-0.0023234816384501756,0.3,0.00019160402,0.0,0.0003,300,-2.5162767291069033
32,-601.975,1090,7,200.0,8192,1370.454901123047,0.00022643804550170898,737.7850952148438,-0.0033691506367176773,0.3,0.00041514682,0.0,0.0003,310,-2.5269283652305603
33,-602.6666666666666,1090,7,200.0,8448,2268.172430419922,0.00012111663818359375,1003.4354858398438,-0.0050549753941595554,0.3,0.0011701616,0.0,0.0003,320,-2.5238739609718324
34,-611.1627906976744,1090,7,200.0,8704,1467.1458435058594,4.6372413635253906e-05,813.5511474609375,-0.0011366617982275784,0.3,0.00026956736,0.0,0.0003,330,-2.524408781528473
35,-613.6590909090909,1090,8,200.0,8960,1526.1407592773437,8.660554885864258e-05,754.8424682617188,-0.00033150773961097,0.3,0.00012924848,0.0,0.0003,340,-2.517981541156769
36,-602.1086956521739,1089,8,200.0,9216,1214.3600280761718,0.00014728307723999023,624.1506958007812,-0.006329025398008526,0.3,0.0009215588,0.0,0.0003,350,-2.5122950792312624
37,-602.2340425531914,1090,8,200.0,9472,1283.4874938964845,4.7266483306884766e-05,754.1466674804688,-0.002577861025929451,0.3,0.00053076376,0.0,0.0003,360,-2.520602595806122
38,-600.3125,1090,8,200.0,9728,1938.2166625976563,0.00021785497665405273,801.966064453125,-0.001577406795695424,0.3,0.00016458263,0.0,0.0003,370,-2.523067307472229
39,-602.734693877551,1090,9,200.0,9984,1385.8058990478517,9.524822235107422e-05,675.6202392578125,-0.0038553268532268703,0.3,0.00061213714,0.0,0.0003,380,-2.5157316446304323
40,-597.4117647058823,1090,9,200.0,10240,1172.717431640625,-1.2159347534179688e-05,649.2509155273438,-0.0033701469423249365,0.3,0.00036102277,0.0,0.0003,390,-2.516795110702515
1,40.0,1346,0,200.0,256,1134.3970733642577,0.00014382600784301758,611.6678466796875,-0.0012629990233108401,0.3,0.0002788233,0.0,0.0003,400,-2.511395239830017
2,-115.0,1223,0,200.0,512,1523.6932006835937,0.0032587051391601562,954.6973876953125,-0.00442292750813067,0.3,0.000806818,0.0,0.0003,10,-2.564647889137268
3,-296.6666666666667,1180,0,200.0,768,1472.2278930664063,-0.00029277801513671875,720.0035400390625,-0.001701251231133938,0.3,0.0003231382,0.0,0.0003,20,-2.563409698009491
4,-420.0,1154,0,200.0,1024,926.9908172607422,0.010182201862335205,443.1414489746094,-0.002033183048479259,0.3,0.00020693359,0.0,0.0003,30,-2.5632493138313293
5,-401.6666666666667,1140,1,200.0,1280,812.6547058105468,-0.00328826904296875,392.643310546875,-0.0018735203193500638,0.3,0.00021161139,0.0,0.0003,40,-2.562028336524963
6,-404.2857142857143,1131,1,200.0,1536,1237.0230651855468,-0.0014214515686035156,660.220458984375,-0.005548385158181191,0.3,0.00078755897,0.0,0.0003,50,-2.5619885325431824
7,-426.25,1126,1,200.0,1792,2331.2920654296877,0.00027567148208618164,938.0498657226562,-0.002153686946257949,0.3,0.00037322287,0.0,0.0003,60,-2.5611780643463136
8,-443.0,1123,1,200.0,2048,1646.2581359863282,0.000485837459564209,930.5005493164062,-0.0029372489778324963,0.3,0.0003536984,0.0,0.0003,70,-2.5604890108108522
9,-460.0,1119,2,200.0,2304,615.1009170532227,0.0009483695030212402,356.48992919921875,-0.0032869023736566303,0.3,0.00044708862,0.0,0.0003,80,-2.5595640301704408
10,-458.3333333333333,1112,2,200.0,2560,1446.9036926269532,0.00013065338134765625,732.1517333984375,-0.003795913839712739,0.3,0.0004218882,0.0,0.0003,90,-2.559251582622528
11,-473.57142857142856,1109,2,200.0,2816,1469.2072509765626,0.00020545721054077148,641.0170288085938,-0.004840598092414439,0.3,0.000642139,0.0,0.0003,100,-2.557812511920929
12,-455.3333333333333,1106,2,200.0,3072,1266.4390045166015,0.00028461217880249023,686.3360595703125,-0.005928627820685506,0.3,0.0010648617,0.0,0.0003,110,-2.556186544895172
13,-443.125,1105,3,200.0,3328,2253.639111328125,0.0001487135887145996,1061.81982421875,-0.008171337167732417,0.3,0.0026202307,0.0,0.0003,120,-2.554456090927124
14,-432.3529411764706,1104,3,200.0,3584,792.0643035888672,-5.316734313964844e-05,280.23248291015625,-0.020767214754596353,0.3,0.011136187,0.005859375,0.0003,130,-2.5511942744255065
15,-433.1578947368421,1103,3,200.0,3840,1108.2590576171874,7.051229476928711e-05,514.4232177734375,-0.0011975260684266686,0.3,0.0012754381,0.0,0.0003,140,-2.5492889285087585
16,-441.5,1102,3,200.0,4096,1274.3166595458983,0.00015431642532348633,625.4036254882812,-0.0015948445769026875,0.3,0.00014710263,0.0,0.0003,150,-2.547315299510956
17,-438.0952380952381,1102,3,200.0,4352,1855.832342529297,-2.491474151611328e-05,831.5993041992188,-0.0012032398721203209,0.3,6.098533e-05,0.0,0.0003,160,-2.54490704536438
18,-445.6521739130435,1101,4,200.0,4608,1910.4366821289063,0.00019288063049316406,971.5880737304688,-0.012457118881866337,0.3,0.0077273855,0.00078125,0.0003,170,-2.537554168701172
19,-445.0,1099,4,200.0,4864,1057.1064849853515,-0.00025773048400878906,499.31329345703125,0.002022073790431023,0.3,0.0071866093,0.0,0.0003,180,-2.479975688457489
20,-453.2,1098,4,200.0,5120,1561.04296875,0.0011661052703857422,891.9581298828125,-0.00020728533854708076,0.3,4.479196e-05,0.0,0.0003,190,-2.487040364742279
21,-436.9230769230769,1097,4,200.0,5376,1157.1468566894532,0.0018148422241210938,692.2567749023438,-0.0014293990796431899,0.3,0.00021593133,0.0,0.0003,200,-2.4887693762779235
22,-442.14285714285717,1095,5,200.0,5632,1657.5349975585937,0.00169295072555542,719.347412109375,-0.001028977381065488,0.3,0.00015762099,0.0,0.0003,210,-2.4847320795059202
23,-433.7931034482759,1093,5,200.0,5888,1370.4111297607421,0.005196034908294678,824.8759765625,-0.004900015331804753,0.3,0.0008115154,0.0,0.0003,220,-2.499584233760834
24,-439.6666666666667,1092,5,200.0,6144,1687.289111328125,0.037431299686431885,784.8255004882812,-0.0012146694352850318,0.3,0.00020453893,0.0,0.0003,230,-2.5062733054161073
25,-439.6875,1092,5,200.0,6400,1571.6706848144531,0.14230334758758545,804.0841674804688,-0.0008605508599430322,0.3,8.412567e-05,0.0,0.0003,240,-2.5124240279197694
26,-449.3939393939394,1090,6,200.0,6656,1160.8006774902344,0.1301155686378479,523.25390625,-0.0010156521690078079,0.3,7.637893e-05,0.0,0.0003,250,-2.512669086456299
27,-454.11764705882354,1091,6,200.0,6912,1141.6987335205079,0.0019001364707946777,565.6204833984375,-0.001961736590601504,0.3,0.00010937173,0.0,0.0003,260,-2.517185628414154
28,-461.14285714285717,1092,6,200.0,7168,1533.6332458496095,0.19855332374572754,740.5078735351562,-0.0012971576070412993,0.3,7.217075e-05,0.0,0.0003,270,-2.514755129814148
29,-477.02702702702703,1091,6,200.0,7424,1166.1090759277345,0.07186710834503174,571.3699340820312,-0.0016297594644129275,0.3,0.00011471985,0.0,0.0003,280,-2.511466610431671
30,-477.89473684210526,1090,7,200.0,7680,1084.946710205078,0.07990944385528564,580.077880859375,-0.0016632642131298781,0.3,0.00012190337,0.0,0.0003,290,-2.5116295218467712
31,-481.02564102564105,1090,7,200.0,7936,840.7691680908204,-0.021407365798950195,373.69964599609375,-0.00023640140425413848,0.3,4.2118365e-05,0.0,0.0003,300,-2.490779960155487
32,-480.5,1089,7,200.0,8192,767.3596130371094,0.02729201316833496,441.8982238769531,-0.0016358095221221448,0.3,7.018098e-05,0.0,0.0003,310,-2.5050996422767637
33,-479.04761904761904,1089,7,200.0,8448,1936.2253173828126,4.023313522338867e-05,603.9815063476562,-0.01798939346335828,0.3,0.011969274,0.01875,0.0003,320,-2.5244016289710998
34,-478.3720930232558,1088,7,200.0,8704,1614.0509704589845,0.00020062923431396484,716.740478515625,-0.002655151207000017,0.3,0.0050740265,0.0,0.0003,330,-2.518368887901306
35,-477.72727272727275,1088,8,200.0,8960,2129.34130859375,0.0007522702217102051,1286.3775634765625,-0.007772125862538814,0.3,0.0025197056,0.0,0.0003,340,-2.49246484041214
36,-473.69565217391306,1088,8,200.0,9216,1128.3332794189453,0.007256209850311279,552.0433959960938,0.0005431877449154854,0.3,9.173481e-05,0.0,0.0003,350,-2.496640658378601
37,-471.06382978723406,1089,8,200.0,9472,1519.2993621826172,-0.011659622192382812,826.4187622070312,-0.0004402445163577795,0.3,3.0218158e-05,0.0,0.0003,360,-2.4660853266716005
38,-476.0416666666667,1088,8,200.0,9728,1135.6325714111329,0.0094757080078125,575.864990234375,-0.0016527446918189526,0.3,6.59693e-05,0.0,0.0003,370,-2.482638967037201
39,-481.42857142857144,1089,9,200.0,9984,1213.986151123047,-0.007305741310119629,544.6768188476562,-0.0007066708290949464,0.3,6.34701e-05,0.0,0.0003,380,-2.4913169503211976
40,-478.62745098039215,1089,9,200.0,10240,884.8982727050782,0.2711186408996582,307.8914794921875,-0.0025517416652292013,0.3,0.00017913477,0.0,0.0003,390,-2.4832342863082886
1,-525.0,1405,0,200.0,256,1070.1711059570312,0.31030601263046265,479.0108642578125,-0.00018313426990061997,0.3,2.4250243e-05,0.0,0.0003,400,-2.4879215002059936
2,-618.0,1226,0,200.0,512,1335.442105102539,0.0001812577247619629,607.5759887695312,-0.0011973517830483615,0.3,0.000111908186,0.0,0.0003,410,-2.511256790161133
3,-538.6666666666666,1181,0,200.0,768,557.1617385864258,-1.4662742614746094e-05,317.5908508300781,-0.0016022898722440003,0.3,0.00010643643,0.0,0.0003,420,-2.517020106315613
4,-603.0,1155,0,200.0,1024,2156.4690063476564,9.185075759887695e-05,1209.735107421875,-0.005184865603223443,0.3,0.0012370152,0.0,0.0003,430,-2.5018956780433657
5,-569.3333333333334,1138,1,200.0,1280,1069.6398498535157,9.691715240478516e-05,563.4262084960938,-0.007063819607719779,0.3,0.0013243852,0.0,0.0003,440,-2.5027846693992615
6,-583.5714285714286,1130,1,200.0,1536,1326.0421752929688,0.00010138750076293945,474.63995361328125,-0.005656726052984595,0.3,0.0019371696,0.0,0.0003,450,-2.4798723340034483
7,-589.25,1129,1,200.0,1792,1533.707778930664,3.594160079956055e-05,721.7085571289062,-0.006056420644745231,0.3,0.0021943564,0.0,0.0003,460,-2.460534918308258
8,-584.2,1127,1,200.0,2048,1300.0767578125,0.00011175870895385742,620.5614624023438,-0.0021383818704634903,0.3,0.00067810155,0.0,0.0003,470,-2.4582204818725586
9,-607.6363636363636,1124,2,200.0,2304,1070.5200500488281,0.00018727779388427734,472.0205383300781,-0.0014846793841570617,0.3,0.0003511957,0.0,0.0003,480,-2.4549811601638796
