time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction
15,935,200.0,57,-422.9166666666667,14592,0.00391387939453125,1425.5338928222657,408.8664245605469,-0.003755009127780795,0.3,0.0003,0.00046267058,560,-2.476725196838379,0.0
15,935,200.0,58,-418.2837837837838,14848,0.04717284440994263,1492.3537689208983,810.4927368164062,-0.0014333904720842839,0.3,0.0003,0.000114976196,570,-2.479408490657806,0.0
16,935,200.0,59,-416.81333333333333,15104,-0.002026677131652832,1729.8027465820312,752.0126342773438,0.00020783129148185253,0.3,0.0003,2.28032e-05,580,-2.472898852825165,0.0
16,935,200.0,60,-408.10526315789474,15360,0.18994122743606567,1722.2161743164063,996.2300415039062,-0.0006760675692930818,0.3,0.0003,5.7443278e-05,590,-2.4466704726219177,0.0
16,934,200.0,61,-402.88461538461536,15616,0.05264925956726074,885.4980667114257,266.822021484375,-0.00195923016872257,0.3,0.0003,0.00019986345,600,-2.4219667434692385,0.0
16,934,200.0,62,-407.24050632911394,15872,0.014255762100219727,2316.5343627929688,958.8811645507812,-0.0008313635946251452,0.3,0.0003,9.0661924e-05,610,-2.4472272872924803,0.0
17,934,200.0,63,-408.575,16128,-1.3486285209655762,609.897200012207,213.3677215576172,-0.0010914613958448172,0.3,0.0003,8.225441e-05,620,-2.4501848340034487,0.0
17,934,200.0,64,-405.58024691358025,16384,-0.06502866744995117,1200.954818725586,624.8031616210938,-0.0009114298969507218,0.3,0.0003,0.0002652225,630,-2.4219836473464964,0.0
17,935,200.0,65,-402.96385542168673,16640,-0.00011837482452392578,1900.4013732910157,861.3238525390625,-0.011078448919579386,0.3,0.0003,0.0048588756,640,-2.4641496181488036,0.004296875
18,934,200.0,66,-405.51190476190476,16896,0.13268017768859863,2148.9384826660157,880.7741088867188,0.0006012928206473589,0.3,0.0003,0.00024983776,650,-2.4909592151641844,0.0
18,934,200.0,67,-409.2,17152,-0.00881814956665039,491.1035720825195,208.84584045410156,-0.0020043624797835948,0.3,0.0003,0.00033304398,660,-2.492967164516449,0.0
18,934,200.0,68,-411.9310344827586,17408,0.22780150175094604,1273.539862060547,603.2837524414062,-0.001962947635911405,0.3,0.0003,0.00023495452,670,-2.4901461839675902,0.0
18,934,200.0,69,-412.3636363636364,17664,-0.13597500324249268,852.0966186523438,357.5947265625,-0.0032624110346660016,0.3,0.0003,0.0005819532,680,-2.47888423204422,0.0
19,934,200.0,70,-414.7191011235955,17920,-0.39582014083862305,2396.806048583984,1005.899658203125,-0.0013301957515068352,0.3,0.0003,0.00029334822,690,-2.435779941082001,0.0
19,934,200.0,71,-403.76666666666665,18176,0.3450303077697754,1348.8346252441406,687.9672241210938,-0.0007434800034388899,0.3,0.0003,5.517667e-05,700,-2.4292129635810853,0.0
19,933,200.0,72,-405.5869565217391,18432,0.37586987018585205,2230.980126953125,1050.5316162109375,-0.0005928574712015689,0.3,0.0003,2.6448397e-05,710,-2.483868145942688,0.0
20,933,200.0,73,-407.0537634408602,18688,0.0001544952392578125,460.90148162841797,181.31716918945312,-0.002741287602111697,0.3,0.0003,0.00041650957,720,-2.4632256746292116,0.0
20,933,200.0,74,-406.1170212765957,18944,0.3643692135810852,244.47880477905272,97.97937774658203,-0.005301410495303571,0.3,0.0003,0.0021565168,730,-2.449210512638092,0.0
20,933,200.0,75,-397.2395833333333,19200,0.36025166511535645,1142.175,503.4848937988281,-0.0027227178681641815,0.3,0.0003,0.0008046748,740,-2.455142593383789,0.0
20,933,200.0,76,-395.70103092783506,19456,0.30032509565353394,1799.390887451172,735.977783203125,-0.002238581655547023,0.3,0.0003,0.00032661995,750,-2.457619822025299,0.0
21,933,200.0,77,-392.1224489795918,19712,0.4636152386665344,924.0140777587891,341.9281005859375,-0.0016720369225367905,0.3,0.0003,0.00038724812,760,-2.370657229423523,0.0
21,933,200.0,78,-391.4343434343434,19968,0.36662793159484863,780.313510131836,330.4385070800781,-0.005938096181489527,0.3,0.0003,0.002661618,770,-2.336907386779785,0.0
21,933,200.0,79,-396.8,20224,0.3632258176803589,915.4838104248047,455.41424560546875,-0.001349035813473165,0.3,0.0003,0.00047745206,780,-2.4154096841812134,0.0
21,933,200.0,80,-387.26,20480,0.26462888717651367,1000.81416015625,462.7078552246094,-0.0017251227283850313,0.3,0.0003,0.00028205267,790,-2.3174051880836486,0.0
22,932,200.0,81,-387.91,20736,0.41145557165145874,2683.529833984375,1491.6763916015625,-0.0025075557176023723,0.3,0.0003,0.0003179931,800,-2.3786266922950743,0.0
22,933,200.0,82,-385.33,20992,0.39514005184173584,1170.5162780761718,605.3914184570312,-0.00032223635353147986,0.3,0.0003,3.3003977e-05,810,-2.4153810262680055,0.0
22,932,200.0,83,-376.47,21248,0.13536930084228516,2460.854357910156,1393.6240234375,-0.003920933278277516,0.3,0.0003,0.00071652513,820,-2.4324299454689027,0.0
23,933,200.0,84,-377.0,21504,0.05529063940048218,283.93038482666014,147.01695251464844,-0.008099548006430268,0.3,0.0003,0.0038686013,830,-2.3893312215805054,0.0
23,933,200.0,85,-374.73,21760,0.3645555377006531,562.1587997436524,293.5247497558594,-0.002141608530655503,0.3,0.0003,0.0016126919,840,-2.43030788898468,0.0
23,933,200.0,86,-368.72,22016,0.15028274059295654,1163.7042388916016,539.9005126953125,-0.0006245704367756844,0.3,0.0003,9.445683e-05,850,-2.462419354915619,0.0
23,933,200.0,87,-355.87,22272,-0.23102855682373047,1008.3395416259766,581.9134521484375,-0.0005530458875000477,0.3,0.0003,4.52206e-05,860,-2.473502457141876,0.0
24,934,200.0,88,-358.75,22528,0.3066471219062805,2726.6753662109377,1058.18212890625,-0.0004112184979021549,0.3,0.0003,1.5152618e-05,870,-2.477246177196503,0.0
24,934,200.0,89,-361.64,22784,-3.218650817871094e-05,1000.6730194091797,533.0664672851562,-0.005366928828880191,0.3,0.0003,0.0014925308,880,-2.447622263431549,0.0
24,934,200.0,90,-342.04,23040,0.35428500175476074,2603.3544860839843,1242.9163818359375,-0.0024187690112739803,0.3,0.0003,0.00042902795,890,-2.4483375906944276,0.0
24,934,200.0,91,-339.37,23296,0.36505889892578125,2643.025341796875,1448.191650390625,-0.0033837391529232264,0.3,0.0003,0.0009957328,900,-2.3567020654678346,0.0
25,934,200.0,92,-343.11,23552,0.3356221914291382,702.0349182128906,281.91363525390625,-0.009349129209294916,0.3,0.0003,0.0049770083,910,-2.314958131313324,0.0
25,935,200.0,93,-346.15,23808,-0.11119508743286133,956.977816772461,341.3928527832031,-0.001064106891863048,0.3,0.0003,0.0010928805,920,-2.3472022891044615,0.0
25,934,200.0,94,-341.76,24064,0.23504799604415894,1261.7424774169922,662.730712890625,-0.0018130554351955652,0.3,0.0003,0.00012696022,930,-2.3538852095603944,0.0
26,934,200.0,95,-340.72,24320,0.4265102744102478,1491.0607482910157,544.6258544921875,-0.0014616976957768201,0.3,0.0003,0.00016813283,940,-2.341702139377594,0.0
26,934,200.0,96,-341.17,24576,-0.04204666614532471,399.30137786865237,131.51380920410156,-0.0009940502233803273,0.3,0.0003,0.00018058275,950,-2.337957727909088,0.0
26,934,200.0,97,-342.92,24832,0.170831561088562,232.17977447509764,110.03543853759766,-0.003663099673576653,0.3,0.0003,0.0007425216,960,-2.3301908135414124,0.0
26,934,200.0,98,-350.94,25088,0.2376886010169983,1128.4525421142578,673.2523803710938,-0.0004804002121090889,0.3,0.0003,0.00038037403,970,-2.2968172073364257,0.0
27,934,200.0,99,-344.84,25344,0.29960232973098755,1379.6562255859376,630.4744262695312,-0.003634721878916025,0.3,0.0003,0.00031123916,980,-2.4087632060050965,0.0
27,934,200.0,100,-347.48,25600,0.27552032470703125,966.623648071289,383.98388671875,0.00032542175613343717,0.3,0.0003,4.993705e-05,990,-2.2805495500564574,0.0
27,934,200.0,101,-343.03,25856,0.17080318927764893,436.88451690673827,145.30422973632812,-0.000951343437191099,0.3,0.0003,8.5386215e-05,1000,-2.339958119392395,0.0
27,934,200.0,102,-340.51,26112,0.08138632774353027,1450.7837799072265,710.006103515625,-0.0023671153467148542,0.3,0.0003,0.0007107032,1010,-2.3523515820503236,0.0
28,934,200.0,103,-337.62,26368,0.04107379913330078,2985.58994140625,1249.755615234375,0.0006708882981911301,0.3,0.0003,0.00017773872,1020,-2.411612665653229,0.0
28,934,200.0,104,-332.56,26624,0.16581791639328003,1633.3627014160156,733.1842651367188,-0.0027094043558463453,0.3,0.0003,0.00033780048,1030,-2.366714692115784,0.0
28,934,200.0,105,-335.78,26880,0.21822786331176758,1272.6217254638673,383.8586120605469,-0.003399416909087449,0.3,0.0003,0.00050876685,1040,-2.375154495239258,0.0
29,934,200.0,106,-336.53,27136,-0.5365219116210938,745.185171508789,269.8326416015625,-0.00059387581422925,0.3,0.0003,0.00027343677,1050,-2.3919285416603087,0.0
29,934,200.0,107,-335.04,27392,0.01302558183670044,293.8934921264648,145.38961791992188,-0.004710224340669811,0.3,0.0003,0.0020354914,1060,-2.3106763124465943,0.0
29,934,200.0,108,-330.57,27648,0.30925166606903076,1194.8741180419922,513.0422973632812,-0.0010143397841602564,0.3,0.0003,0.001185599,1070,-2.335584843158722,0.0
29,934,200.0,109,-335.35,27904,0.42108482122421265,787.5765747070312,300.1790466308594,-0.009184786048717797,0.3,0.0003,0.0052742106,1080,-2.2832712888717652,0.0
30,934,200.0,110,-336.27,28160,-0.12286198139190674,335.78745727539064,155.1305694580078,-0.0033532240195199847,0.3,0.0003,0.0030603297,1090,-2.1464932918548585,0.0
30,934,200.0,111,-342.92,28416,0.3829526901245117,1808.5583129882812,710.86572265625,-0.0012430633418262006,0.3,0.0003,0.00023158919,1100,-2.2498111009597777,0.0
30,934,200.0,112,-342.04,28672,-0.5901466608047485,1781.7619201660157,936.5430297851562,-0.00015293965116143228,0.3,0.0003,3.675674e-05,1110,-2.3693983793258666,0.0
30,934,200.0,113,-344.13,28928,0.2741585373878479,648.8188995361328,283.45068359375,-0.002267797780223191,0.3,0.0003,0.00051494036,1120,-2.19477835893631,0.0
31,934,200.0,114,-341.17,29184,-0.598326563835144,525.1184982299804,136.04296875,-0.0012082964181900024,0.3,0.0003,0.0004245059,1130,-2.3146843552589416,0.0
31,935,200.0,115,-336.14,29440,0.4293208122253418,594.9997116088867,289.7525329589844,-0.004363088263198733,0.3,0.0003,0.0004874426,1140,-2.337272834777832,0.0
31,935,200.0,116,-332.0,29696,0.14253944158554077,1394.5757263183593,854.3515625,-0.002262974320910871,0.3,0.0003,0.00042582443,1150,-2.221727442741394,0.0
32,935,200.0,117,-329.31,29952,0.0832793116569519,1255.9427581787108,730.0413818359375,-0.008308777585625648,0.3,0.0003,0.0063211927,1160,-2.2967352271080017,0.00234375
32,935,200.0,118,-328.13,30208,0.28683578968048096,1017.3146881103515,467.0318908691406,-0.0015969258267432452,0.3,0.0003,0.0008379801,1170,-2.3278813481330873,0.0
32,934,200.0,119,-329.9,30464,-0.11030125617980957,203.47979545593262,65.10513305664062,-0.0013725598342716693,0.3,0.0003,0.00012879749,1180,-2.3096885681152344,0.0
32,935,200.0,120,-326.76,30720,0.070148766040802,1035.0862854003906,593.0872802734375,-0.0075675507076084616,0.3,0.0003,0.0059711356,1190,-2.2961512207984924,0.001171875
33,934,200.0,121,-321.52,30976,0.47297048568725586,445.47600708007815,171.2876434326172,-0.006716573797166348,0.3,0.0003,0.008364582,1200,-2.2239914774894713,0.0
33,935,200.0,122,-311.9,31232,0.03187572956085205,1456.4930419921875,554.7246704101562,-0.004802486626431346,0.3,0.0003,0.00094716693,1210,-2.1713526010513307,0.0
33,934,200.0,123,-310.46,31488,0.05682182312011719,3373.1768310546877,1672.4517822265625,-0.0026412269566208125,0.3,0.0003,0.0010683641,1220,-2.2008570194244386,0.0
33,935,200.0,124,-306.69,31744,0.10829293727874756,785.0857177734375,445.92681884765625,-0.0027402598469052466,0.3,0.0003,0.00018591457,1230,-2.1954261660575867,0.0
34,935,200.0,125,-310.24,32000,0.09360730648040771,1172.7908721923827,443.7894287109375,-0.008598024165257812,0.3,0.0003,0.007050022,1240,-2.3388125896453857,0.013671875
34,935,200.0,126,-310.3,32256,-0.31389057636260986,730.0038116455078,333.91455078125,-0.0013883158098906279,0.3,0.0003,0.00024088449,1250,-2.168840992450714,0.0
34,934,200.0,127,-306.11,32512,0.17142635583877563,896.1135162353515,345.2993469238281,-0.00742059254553169,0.3,0.0003,0.010785345,1260,-2.238862681388855,0.002734375
35,934,200.0,128,-305.5,32768,0.2125401496887207,1181.7789489746094,497.28167724609375,-0.017803201521746814,0.3,0.0003,0.012110254,1270,-2.3561811327934263,0.00234375
35,934,200.0,129,-304.8,33024,-0.0886009931564331,214.0163459777832,103.4082260131836,-0.0029981416882947087,0.3,0.0003,0.0006718866,1280,-2.292123317718506,0.0
35,934,200.0,130,-303.31,33280,0.005182325839996338,438.7578842163086,192.59036254882812,-0.006039314996451139,0.3,0.0003,0.0020557255,1290,-2.3827482581138613,0.0
35,934,200.0,131,-301.14,33536,-0.0029091835021972656,108.7586483001709,54.15214538574219,-0.012240839842706918,0.3,0.0003,0.008642548,1300,-2.2937215924263,0.014453125
36,934,200.0,132,-299.2,33792,0.1892567276954651,441.0147277832031,165.5774688720703,-0.002670796308666468,0.3,0.0003,0.0014009925,1310,-2.344607424736023,0.0
36,934,200.0,133,-299.11,34048,-1.2278556823730469e-05,154.66646995544434,59.73263931274414,-0.004148151096887887,0.3,0.0003,0.0011209582,1320,-2.3425634503364563,0.0
36,934,200.0,134,-298.81,34304,0.08658778667449951,869.8685668945312,374.3081970214844,-0.0042300350731238725,0.3,0.0003,0.0017769551,1330,-2.3598252058029177,0.0
36,934,200.0,135,-299.93,34560,0.009429693222045898,880.3673370361328,317.5846252441406,-0.011027980712242424,0.3,0.0003,0.008470744,1340,-2.2769765615463258,0.005859375
37,934,200.0,136,-302.96,34816,0.12437582015991211,1508.1403015136718,746.5471801757812,-0.0028757544700056315,0.3,0.0003,0.00041120825,1350,-2.242000424861908,0.0
37,934,200.0,137,-296.72,35072,-0.41116929054260254,364.9486534118652,137.26065063476562,0.0004148512380197644,0.3,0.0003,0.00023376709,1360,-2.323288822174072,0.0
37,934,200.0,138,-296.83,35328,0.14535045623779297,3511.2955688476563,1223.2525634765625,0.00014254618436098098,0.3,0.0003,2.447213e-05,1370,-2.2818713784217834,0.0
38,934,200.0,139,-292.75,35584,0.22645914554595947,2711.9431396484374,1411.8870849609375,-0.0009275545948185026,0.3,0.0003,8.44826e-05,1380,-2.31232944726944,0.0
38,934,200.0,140,-288.55,35840,0.1628279685974121,615.6955917358398,207.1507568359375,-0.0013622409896925092,0.3,0.0003,0.00015708874,1390,-2.3597371578216553,0.0
38,934,200.0,141,-286.28,36096,-0.10691869258880615,2007.5813842773437,840.9050903320312,-0.0009451979771256447,0.3,0.0003,0.0001777939,1400,-2.20633327960968,0.0
38,934,200.0,142,-286.95,36352,0.28800344467163086,690.5016479492188,261.21954345703125,-0.0069135289057157935,0.3,0.0003,0.0017607256,1410,-2.238313853740692,0.0
39,934,200.0,143,-281.49,36608,-0.03348422050476074,552.4376998901367,334.3144836425781,-0.004515739670023322,0.3,0.0003,0.0026010151,1420,-2.2674397945404055,0.0
39,934,200.0,144,-275.43,36864,0.14133262634277344,3073.075964355469,1660.7921142578125,-0.000887806061655283,0.3,0.0003,0.00023416942,1430,-2.3054253697395324,0.0
39,934,200.0,145,-273.42,37120,0.32813119888305664,1308.4613098144532,566.4015502929688,-0.007978744828142226,0.3,0.0003,0.0070224963,1440,-2.314307987689972,0.001171875
40,934,200.0,146,-273.81,37376,0.2417241334915161,170.61274490356445,54.980953216552734,-0.0068280539591796694,0.3,0.0003,0.004629087,1450,-2.1109291672706605,0.0
40,934,200.0,147,-270.62,37632,0.020008385181427002,1644.8724243164063,1028.1044921875,-0.002860911749303341,0.3,0.0003,0.0008733808,1460,-2.3405800223350526,0.0
40,934,200.0,148,-264.31,37888,-1.7994086742401123,909.3577911376954,322.7158508300781,0.00041106424760073423,0.3,0.0003,0.0001852992,1470,-2.245691251754761,0.0
40,934,200.0,149,-272.06,38144,0.23598235845565796,1893.8726501464844,974.6875,-0.0008510211133398116,0.3,0.0003,4.234491e-05,1480,-2.2269445300102233,0.0
41,934,200.0,150,-266.46,38400,-0.13113439083099365,505.8731094360352,243.26327514648438,-0.001431850274093449,0.3,0.0003,0.00015763287,1490,-2.191465973854065,0.0
41,934,200.0,151,-263.5,38656,0.11629319190979004,2184.8649353027345,986.0467529296875,-0.0010443990351632238,0.3,0.0003,0.00032286043,1500,-2.306936252117157,0.0
41,934,200.0,152,-261.98,38912,0.05567753314971924,904.1162902832032,328.7051086425781,-0.00019595662597566844,0.3,0.0003,0.00023397617,1510,-2.161326861381531,0.0
41,934,200.0,153,-264.14,39168,0.1055113673210144,1644.2452453613282,820.837158203125,-0.0012444067746400834,0.3,0.0003,6.4443564e-05,1520,-2.169123649597168,0.0
42,934,200.0,154,-266.26,39424,0.15876060724258423,144.19955596923828,79.35841369628906,-0.012023712787777186,0.3,0.0003,0.016213981,1530,-2.09203497171402,0.01171875
42,934,200.0,155,-265.38,39680,0.3743618130683899,1235.8982360839843,633.630859375,-0.0009537117555737495,0.3,0.0003,0.0024122796,1540,-2.1406463146209718,0.0
42,935,200.0,156,-264.49,39936,0.36696094274520874,1396.2314880371093,455.87213134765625,-0.0010501891607418655,0.3,0.0003,0.0003689397,1550,-2.057225775718689,0.0
