time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl
10752,200.0,11,910,624.3396226415094,42,0.05602884292602539,-2.372759926319122,0.3,0.0,410,13291.804248046876,0.0003,-0.004892073746304959,3878.71533203125,0.0031692751
11008,200.0,12,911,620.7272727272727,43,0.043650925159454346,-2.412440097332001,0.3,0.0,420,10040.013317871093,0.0003,9.961738251149655e-05,4195.99658203125,0.0010823447
11264,200.0,12,912,620.7142857142857,44,0.027838945388793945,-2.425855779647827,0.3,0.0,430,26263.994921875,0.0003,0.00047695499379187825,7185.0234375,0.00012804149
11520,200.0,12,913,627.1929824561404,45,0.06268322467803955,-2.4137366890907286,0.3,0.0,440,11496.678393554688,0.0003,-0.0019869583193212748,8040.03857421875,0.00035225623
11776,200.0,12,914,624.1379310344828,46,0.04276406764984131,-2.4124636173248293,0.3,0.0,450,14653.004064941406,0.0003,-0.0010732743423432112,3317.12255859375,0.00045473035
12032,200.0,13,915,632.6666666666666,47,-0.049184441566467285,-2.4164319038391113,0.3,0.0,460,15772.192993164062,0.0003,-0.002562842471525073,10205.8076171875,0.00089437235
12288,200.0,13,916,634.7540983606557,48,0.06660068035125732,-2.396485888957977,0.3,0.0,470,24020.44052734375,0.0003,-0.005422730557620525,14199.888671875,0.0025406098
12544,200.0,13,917,631.1290322580645,49,0.06222587823867798,-2.337010145187378,0.3,0.0,480,13038.921264648438,0.0003,-0.0017622962011955678,4473.22607421875,0.0006118594
12800,200.0,13,918,632.34375,50,0.08143091201782227,-2.347407615184784,0.3,0.0,490,12073.515563964844,0.0003,-0.001927827880717814,9578.8935546875,0.0008955051
13056,200.0,14,919,630.0,51,0.03020763397216797,-2.3745306491851808,0.3,0.0,500,12891.501977539063,0.0003,-0.00042204807978123425,11550.1767578125,0.00027502747
13312,200.0,14,920,629.6969696969697,52,0.07870841026306152,-2.351954758167267,0.3,0.0,510,24963.248291015625,0.0003,-0.0023681231308728457,12996.287109375,0.0007116643
13568,200.0,14,920,634.776119402985,53,0.05297088623046875,-2.3374887704849243,0.3,0.0,520,8918.935186767578,0.0003,-0.0032691863540094345,378.4658508300781,0.0012621612
13824,200.0,15,920,637.8260869565217,54,0.07223409414291382,-2.3209738969802856,0.3,0.0,530,12811.8650390625,0.0003,-0.003099446091800928,6168.85400390625,0.00074264524
14080,200.0,15,920,639.7142857142857,55,0.0674181580543518,-2.3249027252197267,0.3,0.0,540,20412.38054199219,0.0003,-0.0028732400853186844,13638.4404296875,0.00094587426
14336,200.0,15,920,636.056338028169,56,0.044329702854156494,-2.3191717505455016,0.3,0.0,550,13526.626684570312,0.0003,-0.00446396553888917,6231.8525390625,0.0011178157
14592,200.0,15,921,645.1388888888889,57,0.009618818759918213,-2.360378646850586,0.3,0.0,560,1386.828628540039,0.0003,-0.0028404040727764367,484.0476379394531,0.00062697777
14848,200.0,16,921,646.7567567567568,58,0.022430896759033203,-2.3737847089767454,0.3,0.0,570,32992.02451171875,0.0003,-0.0019829099997878074,12744.4931640625,0.0004359719
15104,200.0,16,921,653.3333333333334,59,0.07609724998474121,-2.343102824687958,0.3,0.0,580,13871.106951904298,0.0003,-0.002285956358537078,5373.18896484375,0.0005282732
15360,200.0,16,922,665.6578947368421,60,0.02492576837539673,-2.3455143928527833,0.3,0.0,590,29415.08212890625,0.0003,-0.0020778696285560726,16409.861328125,0.0006009296
15616,200.0,16,923,667.8205128205128,61,0.012592017650604248,-2.297142767906189,0.3,0.0,600,13541.4697265625,0.0003,-0.003912068600766361,7652.0771484375,0.0022228248
15872,200.0,17,923,666.2025316455696,62,0.021403372287750244,-2.299288976192474,0.3,0.0,610,23520.049658203126,0.0003,-0.0018585054203867912,15409.751953125,0.0008272133
16128,200.0,17,924,665.875,63,0.08922481536865234,-2.2926699042320253,0.3,0.0,620,12777.461950683593,0.0003,-0.005990399164147675,7055.19921875,0.0015407859
16384,200.0,17,925,664.6913580246913,64,0.0571131706237793,-2.3142673134803773,0.3,0.0,630,12651.903259277344,0.0003,-0.002025132952257991,10617.49609375,0.0012170898
16640,200.0,17,925,667.5903614457832,65,0.07903516292572021,-2.3014366269111632,0.3,0.0,640,8276.458792877198,0.0003,-0.0030325553379952908,71.8144760131836,0.0011831974
16896,200.0,18,926,666.4285714285714,66,0.01441657543182373,-2.2864042997360228,0.3,0.0,650,29096.674609375,0.0003,-0.0029160452075302603,14562.1591796875,0.0013734552
17152,200.0,18,926,664.7058823529412,67,0.09954315423965454,-2.271131920814514,0.3,0.0,660,12592.644409179688,0.0003,-0.0038355174008756878,4807.48388671875,0.0015820339
17408,200.0,18,926,668.735632183908,68,0.10094714164733887,-2.239959156513214,0.3,0.0,670,12532.377026367187,0.0003,-0.006214788090437651,7662.76904296875,0.0048951125
17664,200.0,19,926,664.2045454545455,69,0.0906175971031189,-2.1175971150398256,0.3,0.0,680,20303.053930664064,0.0003,-0.009407181898131967,16160.4189453125,0.009078287
17920,200.0,19,927,664.0449438202247,70,0.08614438772201538,-2.0008729159832,0.3,0.0,690,11586.541149902343,0.0003,-0.0028964123339392245,9973.712890625,0.0022986622
18176,200.0,19,927,673.5555555555555,71,0.10207301378250122,-1.944963425397873,0.3,0.0,700,12096.525939941406,0.0003,-0.0024395887274295093,3248.994873046875,0.0006954232
18432,200.0,19,928,673.695652173913,72,0.05268305540084839,-1.9031743109226227,0.3,0.0,710,12077.953759765625,0.0003,-0.0011967984959483148,7581.07568359375,0.00024402793
18688,200.0,20,928,675.5913978494624,73,0.0877612829208374,-1.9688315093517303,0.3,0.0,720,24503.279931640624,0.0003,-0.0023612052900716662,11395.3828125,0.0014450732
18944,200.0,20,927,674.0425531914893,74,0.04432719945907593,-1.9482084810733795,0.3,0.0,730,13921.992358398438,0.0003,-0.004701105039566755,6936.51025390625,0.0018944421
19200,200.0,20,927,677.1875,75,-0.005383491516113281,-1.9392083287239075,0.3,0.0,740,14509.616418457032,0.0003,-0.0022918375907465816,7616.28369140625,0.0015074005
19456,200.0,20,927,676.9072164948453,76,-0.0029178857803344727,-2.042932367324829,0.3,0.0,750,19734.39602050781,0.0003,-0.0010147728957235814,11751.92578125,0.0029877704
19712,200.0,21,926,686.1224489795918,77,0.0640525221824646,-2.071340000629425,0.3,0.0,760,24960.289892578126,0.0003,-0.0016049184952862561,13941.8076171875,0.00046148617
19968,200.0,21,926,683.939393939394,78,0.09170818328857422,-2.07777795791626,0.3,0.0,770,12579.588201904297,0.0003,-0.0030837547732517124,7495.2568359375,0.0007785084
20224,200.0,21,926,680.3,79,0.019541561603546143,-2.055217468738556,0.3,0.015625,780,12467.278955078125,0.0003,-0.01900065252557397,8727.78515625,0.024986135
20480,200.0,22,926,690.3,80,0.05762028694152832,-1.6965846598148346,0.3,0.0,790,22519.326953125,0.0003,-0.006483607925474644,10195.6376953125,0.011528848
20736,200.0,22,925,699.2,81,0.020455777645111084,-1.701359713077545,0.3,0.0,800,10449.065209960938,0.0003,-0.002699895715340972,7651.8935546875,0.0011943914
20992,200.0,22,924,701.1,82,0.015379607677459717,-1.761520254611969,0.3,0.0,810,8471.617895507812,0.0003,-0.002863761829212308,5625.90869140625,0.002991518
21248,200.0,22,923,705.9,83,0.04981034994125366,-1.9011114299297334,0.3,0.0,820,9494.717358398437,0.0003,-0.00023183436132967472,6032.572265625,0.005004887
21504,200.0,23,923,708.0,84,0.05160766839981079,-1.9318002045154572,0.3,0.0,830,20337.384130859376,0.0003,-0.005809164280071855,12960.5703125,0.0030737196
21760,200.0,23,923,710.3,85,0.02673584222793579,-2.0910977602005003,0.3,0.0,840,9846.276498413086,0.0003,-0.0037691127974539993,7719.59521484375,0.0054807276
22016,200.0,23,924,724.3,86,0.07407611608505249,-2.168700337409973,0.3,0.0,850,17011.025952148437,0.0003,-0.00037218164652585983,6525.11474609375,0.00072458386
22272,200.0,24,924,735.5,87,-0.003054499626159668,-2.1621190547943114,0.3,0.0,860,14657.7041015625,0.0003,-0.0009439665358513593,8802.455078125,0.0001871516
22528,200.0,24,924,733.2,88,0.05977022647857666,-2.1359910368919373,0.3,0.0,870,30453.13486328125,0.0003,-0.005899642640724778,8239.0986328125,0.0017428717
22784,200.0,24,923,736.8,89,0.07068383693695068,-2.116813337802887,0.3,0.0,880,8816.70466003418,0.0003,-0.0072148733772337435,4999.74755859375,0.0075845113
23040,200.0,24,922,746.7,90,-0.013488411903381348,-1.9469284057617187,0.3,0.0,890,15824.632885742187,0.0003,-0.004983694083057344,8276.091796875,0.010812524
23296,200.0,25,922,747.4,91,0.060719072818756104,-1.8281809508800506,0.3,0.0,900,27588.2041015625,0.0003,-0.001341965375468135,11073.5751953125,0.00048892666
23552,200.0,25,923,747.6,92,0.04582637548446655,-1.8365356743335723,0.3,0.00078125,910,10993.130480957032,0.0003,-0.007972987787798046,4798.26318359375,0.003742941
23808,200.0,25,923,745.1,93,0.03584635257720947,-1.9146699249744414,0.3,0.0,920,11660.407470703125,0.0003,-0.001490849908441305,9213.59765625,0.0017575978
24064,200.0,26,924,742.9,94,0.01639610528945923,-1.9395837783813477,0.3,0.0,930,8520.340632629395,0.0003,-0.000989816803485155,5605.8359375,0.00037558284
24320,200.0,26,924,744.4,95,0.03581029176712036,-1.9089797735214233,0.3,0.0,940,22531.621728515624,0.0003,-0.001472426182590425,15396.2490234375,0.0006144948
24576,200.0,26,924,749.8,96,0.05101358890533447,-1.8135910391807557,0.3,0.0,950,11186.270227050782,0.0003,-0.003265756368637085,7089.9287109375,0.0020225404
24832,200.0,26,925,748.2,97,0.054359495639801025,-1.7764184892177581,0.3,0.0,960,11402.668664550782,0.0003,-0.0004161070799455047,6297.15966796875,0.0009639431
25088,200.0,27,925,736.9,98,0.05029386281967163,-1.684386682510376,0.3,0.0,970,16822.336987304687,0.0003,-0.0037668111268430947,10827.6435546875,0.0039489632
25344,200.0,27,924,740.8,99,0.020745396614074707,-1.6783798694610597,0.3,0.0,980,13908.405590820312,0.0003,0.0004003925365395844,4305.02001953125,0.0009944909
25600,200.0,27,924,743.1,100,0.07367080450057983,-1.6725276470184327,0.3,0.000390625,990,12715.547924804687,0.0003,-0.012364994222298264,7574.7880859375,0.010921085
25856,200.0,27,924,745.5,101,0.045519351959228516,-1.8542081475257874,0.3,0.000390625,1000,9052.48934020996,0.0003,-0.0033304387936368583,8724.791015625,0.010400816
26112,200.0,28,925,745.7,102,0.061213135719299316,-1.9377115666866302,0.3,0.0,1010,24894.0513671875,0.0003,0.0011539884377270936,13315.4423828125,0.00081891613
26368,200.0,28,925,753.0,103,0.06830394268035889,-2.0254405736923218,0.3,0.0,1020,13453.316650390625,0.0003,-0.0007487152935937047,7799.08740234375,0.00011184905
26624,200.0,28,925,756.6,104,0.07612651586532593,-1.935715115070343,0.3,0.0,1030,11786.660400390625,0.0003,-0.0025114411721006034,7058.79833984375,0.0015031863
26880,200.0,29,925,755.4,105,0.08908772468566895,-1.8828372836112977,0.3,0.0,1040,23655.559619140626,0.0003,-0.001223775651305914,11014.7421875,0.000846409
27136,200.0,29,926,755.9,106,0.10021108388900757,-1.9401357471942902,0.3,0.0,1050,12934.36336669922,0.0003,-0.0034173082211054863,6420.58056640625,0.0024278166
27392,200.0,29,926,753.6,107,0.025624454021453857,-1.8437699139118195,0.3,0.0,1060,9009.123425292968,0.0003,-0.0011769390664994716,2383.849365234375,0.00079493294
27648,200.0,29,926,748.3,108,0.10065871477127075,-1.9400850296020509,0.3,0.0,1070,11059.5978515625,0.0003,-0.005435324367135763,5900.84521484375,0.0056182295
27904,200.0,30,927,751.3,109,0.03534752130508423,-2.029000926017761,0.3,0.0,1080,20322.857861328124,0.0003,0.002667442359961569,7324.71435546875,0.0028316365
28160,200.0,30,927,750.1,110,0.09599876403808594,-2.0887816190719604,0.3,0.0,1090,10978.385943603516,0.0003,-0.0067552559543401,785.4813232421875,0.0037777852
28416,200.0,30,926,763.4,111,0.09077608585357666,-2.066064476966858,0.3,0.0,1100,8904.62329711914,0.0003,-0.0019395948038436472,8478.734375,0.0035591456
28672,200.0,30,925,762.6,112,0.06068599224090576,-2.14173709154129,0.3,0.0,1110,27082.4466796875,0.0003,0.003055097721517086,4812.59033203125,0.00076375157
28928,200.0,31,925,764.3,113,0.09209686517715454,-2.1162935972213743,0.3,0.0,1120,10432.996911621094,0.0003,-0.0008245610166341067,6770.6005859375,0.00011713733
29184,200.0,31,925,761.8,114,0.0561864972114563,-2.199112284183502,0.3,0.0,1130,11163.735327148437,0.0003,-0.0044890656135976315,7922.955078125,0.00080631184
29440,200.0,31,925,756.2,115,0.06647264957427979,-2.17045134305954,0.3,0.0,1140,11673.151184082031,0.0003,-0.0018168798647820949,5619.533203125,0.00045162393
29696,200.0,32,925,757.4,116,0.11127954721450806,-2.135900092124939,0.3,0.0,1150,23830.3234375,0.0003,-0.0023449591360986234,10293.203125,0.00094718346
29952,200.0,32,925,766.2,117,0.11165028810501099,-2.2084177255630495,0.3,0.0,1160,12639.561376953125,0.0003,-0.0005625072866678238,1885.46923828125,0.0006413739
30208,200.0,32,926,769.8,118,0.12764686346054077,-2.1872275114059447,0.3,0.0,1170,9057.420532226562,0.0003,-0.0025501041673123837,2965.2158203125,0.0021124135
30464,200.0,32,926,768.2,119,-0.0035935640335083008,-2.072177541255951,0.3,0.0,1180,13978.078771972656,0.0003,-0.002286710613407195,9844.2978515625,0.002469282
30720,200.0,33,926,781.1,120,0.00605243444442749,-2.0458239793777464,0.3,0.0,1190,22551.8978515625,0.0003,-0.0015993068227544427,14634.8388671875,0.00046591763
30976,200.0,33,927,782.2,121,0.0468599796295166,-2.0221821486949922,0.3,0.0,1200,11519.125390625,0.0003,-0.0032047838671132923,2407.30419921875,0.0022216293
31232,200.0,33,927,789.7,122,0.05898475646972656,-2.012864589691162,0.3,0.0,1210,12557.756518554688,0.0003,-0.0035128553863614798,4895.44482421875,0.0016520142
31488,200.0,33,928,786.3,123,0.07611173391342163,-1.897824239730835,0.3,0.0,1220,27589.773388671874,0.0003,-0.005545497639104724,12282.625,0.003058899
31744,200.0,34,928,788.5,124,0.08856993913650513,-1.8511480510234832,0.3,0.0,1230,11246.83583984375,0.0003,-0.0021032928954809902,6657.9140625,0.0013972949
32000,200.0,34,929,785.6,125,0.06777197122573853,-1.9658277690410615,0.3,0.0,1240,9482.62003479004,0.0003,-0.0013402753742411734,4926.416015625,0.0020771385
32256,200.0,34,929,786.7,126,0.056760430335998535,-1.9192627549171448,0.3,0.0,1250,11407.73109588623,0.0003,0.0001328327227383852,7393.9765625,0.0008537236
32512,200.0,34,929,788.8,127,0.04233211278915405,-1.922846257686615,0.3,0.0,1260,26156.11640625,0.0003,-0.0012297996785491706,9618.267578125,0.00066152844
32768,200.0,35,930,788.1,128,0.10518991947174072,-1.9896404087543487,0.3,0.0,1270,12061.395581054687,0.0003,-0.0024407449644058945,7310.58251953125,0.0014976384
33024,200.0,35,930,790.1,129,0.04864501953125,-1.9401597857475281,0.3,0.0,1280,11310.449890136719,0.0003,-0.0024915835820138454,3980.142333984375,0.0015146988
33280,200.0,35,931,789.4,130,0.09880787134170532,-1.98782479763031,0.3,0.0,1290,15824.346445083618,0.0003,-0.001996079436503351,4391.923828125,0.0015276524
33536,200.0,36,931,786.2,131,0.02764064073562622,-1.875979620218277,0.3,0.0,1300,13202.214916992187,0.0003,0.0004467786755412817,2622.315673828125,0.00051330635
33792,200.0,36,931,785.2,132,0.11100751161575317,-1.9854970276355743,0.3,0.0,1310,12142.772491455078,0.0003,-0.004940696945413947,8000.521484375,0.0018425605
34048,200.0,36,932,781.2,133,0.08957803249359131,-2.0970120549201967,0.3,0.0,1320,10475.1042678833,0.0003,-0.009255672222934663,3270.14111328125,0.006205698
34304,200.0,36,932,783.2,134,0.10729658603668213,-2.151217293739319,0.3,0.0,1330,23100.736083984375,0.0003,0.0005926192039623857,14457.837890625,0.0018209869
34560,200.0,37,933,776.8,135,0.13635528087615967,-2.129170858860016,0.3,0.0,1340,12027.53581237793,0.0003,-0.003289987798780203,6136.41015625,0.00090747606
34816,200.0,37,933,775.4,136,0.09977728128433228,-2.1716291069984437,0.3,0.0,1350,8050.287810516357,0.0003,-0.003419923735782504,4439.4345703125,0.0018063765
35072,200.0,37,933,776.9,137,0.09251505136489868,-2.2790366053581237,0.3,0.0,1360,23602.82353515625,0.0003,0.0027756862808018925,13474.2958984375,0.0022763177
35328,200.0,37,933,767.0,138,0.12129169702529907,-2.2504971861839294,0.3,0.0,1370,13200.125927734374,0.0003,-0.0015383727382868527,9157.908203125,0.00021469849
35584,200.0,38,934,769.0,139,0.0960800051689148,-2.231455445289612,0.3,0.0,1380,19255.278857421876,0.0003,-0.003710401733405888,15923.60546875,0.00073764264
35840,200.0,38,934,774.5,140,-0.0013823509216308594,-2.2907569766044618,0.3,0.0,1390,14386.1142578125,0.0003,-0.0029513069428503515,7515.22509765625,0.002160523
36096,200.0,38,935,774.4,141,0.022751331329345703,-2.13725905418396,0.3,0.0,1400,24229.88232421875,0.0003,-0.0065121148247271774,12994.2080078125,0.005184804
36352,200.0,38,935,775.2,142,0.044465482234954834,-1.991938728094101,0.3,0.0,1410,8383.015476989745,0.0003,-0.0018797722179442645,6317.61669921875,0.0019680057
36608,200.0,39,936,784.3,143,0.05483055114746094,-2.1612239718437194,0.3,0.016015625,1420,12391.712060546875,0.0003,0.00046657599741593,1494.09423828125,0.0064043645
36864,200.0,39,936,787.2,144,0.08428633213043213,-2.2433759331703187,0.3,0.0,1430,24438.180078125,0.0003,-0.0019816779298707844,5523.32568359375,0.00024213176
37120,200.0,39,936,788.9,145,0.06366854906082153,-2.166968512535095,0.3,0.0,1440,12380.789184570312,0.0003,-0.008656257623806595,6727.517578125,0.004857986
37376,200.0,39,936,786.6,146,0.0682801604270935,-2.16647127866745,0.3,0.0,1450,10477.19560546875,0.0003,-0.002619450120255351,4623.91259765625,0.0017896795
37632,200.0,40,937,789.8,147,-0.0338672399520874,-2.2169159293174743,0.3,0.0,1460,14936.890405273438,0.0003,-0.00203252003993839,7631.669921875,0.00064160465
37888,200.0,40,937,790.0,148,0.06894636154174805,-2.24342600107193,0.3,0.0,1470,25075.59638671875,0.0003,-0.0004964433144778013,16235.259765625,0.00033735577
38144,200.0,40,937,780.8,149,0.07165592908859253,-2.2284541010856627,0.3,0.0,1480,12316.671923828126,0.0003,-0.0006255724932998419,7748.0146484375,4.7501177e-05
38400,200.0,40,937,774.9,150,0.08151930570602417,-2.141722619533539,0.3,0.0,1490,9309.741468811035,0.0003,-0.002652937499806285,3897.2236328125,0.0017630782
38656,200.0,41,937,774.6,151,0.08403807878494263,-2.2493786334991457,0.3,0.0,1500,8773.43970336914,0.0003,-0.0031240815587807447,5757.93701171875,0.0011731342
38912,200.0,41,938,782.2,152,0.06533539295196533,-2.2023262977600098,0.3,0.000390625,1510,12872.482727050781,0.0003,-0.0111747941467911,7920.96728515625,0.006286865
39168,200.0,41,938,784.2,153,-0.044851064682006836,-2.2143953323364256,0.3,0.0,1520,31922.86875,0.0003,-0.0008406140143051744,20239.921875,0.0015932154
39424,200.0,42,938,777.9,154,0.023920714855194092,-2.2744864225387573,0.3,0.0,1530,8558.596313476562,0.0003,-0.0023328659823164343,3773.9970703125,0.0004052422
39680,200.0,42,938,768.8,155,0.02035588026046753,-2.153086614608765,0.3,0.0,1540,22070.206298828125,0.0003,-0.003753749653697014,13220.6630859375,0.0013190818
39936,200.0,42,939,773.9,156,0.09171754121780396,-2.1939631581306456,0.3,0.0,1550,17320.22978515625,0.0003,-0.00032914816401898863,14498.921875,0.00019707065
40192,200.0,42,939,772.5,157,0.11227357387542725,-2.1635173678398134,0.3,0.0,1560,10271.204690551758,0.0003,-0.0013590659247711301,1007.1763916015625,0.0021131292
40448,200.0,43,939,763.5,158,0.0963667631149292,-2.158150815963745,0.3,0.0,1570,9536.934495544434,0.0003,-0.003038065368309617,3282.00439453125,0.0037971665
40704,200.0,43,939,763.5,159,0.1146286129951477,-2.0455766320228577,0.3,0.0,1580,22747.010791015626,0.0003,-0.011303650727495552,6990.6396484375,0.011021258
40960,200.0,43,940,763.7,160,0.0816616415977478,-1.9494667530059815,0.3,0.0,1590,12883.744775390625,0.0003,0.0029277440160512926,9730.982421875,0.0006891894
41216,200.0,43,940,755.3,161,0.15391075611114502,-2.0703534722328185,0.3,0.0046875,1600,12287.347900390625,0.0003,-0.015402943128719926,2323.126708984375,0.016758878
