time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/clip_range,train/approx_kl
4,4608,18,200.0,-509.5652173913044,1029,143.6242218017578,-0.005297734006308019,0.11419779062271118,0.0003,460.47221145629885,-2.4582914471626283,0.0,170,0.3,0.0014591869
4,4864,19,200.0,-501.25,1032,221.45811462402344,-0.006925544515252113,0.10054188966751099,0.0003,425.29236755371096,-2.4824942111968995,0.00078125,180,0.3,0.005656202
4,5120,20,200.0,-491.2,1031,253.14730834960938,-0.00776729746721685,0.14322638511657715,0.0003,474.4801612854004,-2.519093906879425,0.0,190,0.3,0.003796915
5,5376,21,200.0,-481.53846153846155,1032,155.63462829589844,-0.0031119952676817776,0.09372657537460327,0.0003,451.4359619140625,-2.528946137428284,0.0,200,0.3,0.0010847554
5,5632,22,200.0,-472.85714285714283,1034,408.0404968261719,-0.0042635302525013685,-0.0107954740524292,0.0003,851.1851470947265,-2.5414825320243835,0.0,210,0.3,0.001840008
5,5888,23,200.0,-468.9655172413793,1033,349.08331298828125,-0.0028186240931972863,0.015644490718841553,0.0003,541.2675491333008,-2.5347349762916567,0.0,220,0.3,0.00023891218
5,6144,24,200.0,-463.3333333333333,1033,232.69961547851562,-0.009102663677185773,0.10464054346084595,0.0003,498.7154769897461,-2.544236695766449,0.0046875,230,0.3,0.006244333
6,6400,25,200.0,-460.0,1034,528.5306396484375,-0.0012070810422301292,-0.00040137767791748047,0.0003,859.5499969482422,-2.5383126735687256,0.0,240,0.3,0.001904458
6,6656,26,200.0,-461.2121212121212,1034,422.447021484375,-0.0028381502139382063,-0.23462986946105957,0.0003,649.24541015625,-2.534006178379059,0.0,250,0.3,0.0005466691
6,6912,27,200.0,-462.94117647058823,1037,221.51242065429688,-0.004275890067219734,0.0030017495155334473,0.0003,648.9880889892578,-2.5401480555534364,0.0,260,0.3,0.002580974
6,7168,28,200.0,-469.42857142857144,1036,254.85354614257812,-0.007684245100244879,0.0480191707611084,0.0003,517.5362686157226,-2.5318324327468873,0.0,270,0.3,0.006016797
7,7424,29,200.0,-479.72972972972974,1037,94.61329650878906,-0.009988131560385227,0.002520442008972168,0.0003,167.43098182678222,-2.5128000497817995,0.000390625,280,0.3,0.0059258384
7,7680,30,200.0,-473.1578947368421,1038,74.37870788574219,-0.01347258232999593,0.04506325721740723,0.0003,170.51502685546876,-2.5304665088653566,0.008984375,290,0.3,0.004855698
7,7936,31,200.0,-467.6923076923077,1035,266.3434753417969,-0.006571471272036433,0.004522204399108887,0.0003,460.59081573486327,-2.529122793674469,0.007421875,300,0.3,0.0034997463
7,8192,32,200.0,-469.25,1035,119.1380844116211,-0.015555105998646467,-0.01991879940032959,0.0003,425.77949409484864,-2.532861959934235,0.037890625,310,0.3,0.021301612
8,8448,33,200.0,-466.1904761904762,1034,325.9034423828125,-0.011727624898776412,0.02827972173690796,0.0003,843.7643524169922,-2.505832886695862,0.008984375,320,0.3,0.010495009
8,8704,34,200.0,-471.6279069767442,1033,86.92878723144531,-0.008904064004309476,0.020431697368621826,0.0003,259.68492126464844,-2.432732117176056,0.0,330,0.3,0.0067073023
8,8960,35,200.0,-475.6818181818182,1033,47.6031379699707,-0.00371791934594512,-0.20786452293395996,0.0003,151.46993885040283,-2.4280977487564086,0.0,340,0.3,0.0017038609
8,9216,36,200.0,-478.04347826086956,1035,54.83782958984375,-0.013295127742458135,-0.06917738914489746,0.0003,129.92401428222655,-2.450259828567505,0.00625,350,0.3,0.013895155
9,9472,37,200.0,-485.74468085106383,1034,230.22091674804688,-0.0033194655552506447,0.038175880908966064,0.0003,517.1010108947754,-2.4741868019104003,0.0,360,0.3,0.0040574605
9,9728,38,200.0,-491.4583333333333,1036,148.58998107910156,-0.0034328190376982093,-0.00017511844635009766,0.0003,282.6093925476074,-2.4429754614830017,0.0,370,0.3,0.0015121172
9,9984,39,200.0,-494.6938775510204,1036,81.2794418334961,-0.02474291590042412,0.001001119613647461,0.0003,152.63844299316406,-2.3945859909057616,0.22421875,380,0.3,0.05199809
9,10240,40,200.0,-485.88235294117646,1036,87.89910125732422,-0.005848823057021946,0.02616119384765625,0.0003,159.36157722473143,-2.397686541080475,0.014453125,390,0.3,0.008988797
0,256,1,200.0,-3950.0,1430,381.6157531738281,-0.010071037895977497,0.14432239532470703,0.0003,679.3658279418945,-2.3561710000038145,0.000390625,400,0.3,0.0055171438
0,512,2,200.0,-3775.0,1202,4721.97216796875,-0.0034724303521215917,0.0022856593132019043,0.0003,9721.703466796875,-2.5648380756378173,0.0,10,0.3,0.00030345796
0,768,3,200.0,-3483.3333333333335,1157,2511.3857421875,-0.004815644596237689,0.003666996955871582,0.0003,5426.959521484375,-2.5641708254814146,0.0,20,0.3,0.00052932
0,1024,4,200.0,-3420.0,1114,2875.09228515625,-0.0042062212713062765,0.00011581182479858398,0.0003,5161.6529541015625,-2.5627442717552187,0.0,30,0.3,0.00054614106
1,1280,5,200.0,-3451.6666666666665,1101,3224.015625,-0.0025397656252607705,-0.0007066726684570312,0.0003,7243.3037109375,-2.5617785930633543,0.0,40,0.3,0.0002636835
1,1536,6,200.0,-3614.285714285714,1092,3985.449951171875,-0.0028138567693531515,0.00019234418869018555,0.0003,7703.041821289063,-2.5598888635635375,0.0,50,0.3,0.00026618526
1,1792,7,200.0,-3715.0,1079,4482.82421875,-0.0026625176426023243,0.0001601576805114746,0.0003,9052.862060546875,-2.558401048183441,0.0,60,0.3,0.0002566895
1,2048,8,200.0,-3759.0,1069,3158.0322265625,-0.0022672118502669036,6.437301635742188e-05,0.0003,6716.543530273438,-2.556374967098236,0.0,70,0.3,0.00021632528
2,2304,9,200.0,-3830.909090909091,1058,3457.22607421875,-0.005682123731821776,2.4437904357910156e-05,0.0003,6874.0890625,-2.5520674705505373,0.0,80,0.3,0.0007552861
2,2560,10,200.0,-3811.6666666666665,1052,5201.029296875,-0.005694146105088294,-7.081031799316406e-05,0.0003,9324.408081054688,-2.545777690410614,0.0,90,0.3,0.0008188698
2,2816,11,200.0,-3727.8571428571427,1046,2568.14404296875,-0.009393268427811564,2.5987625122070312e-05,0.0003,5446.503588867187,-2.531605589389801,0.0,100,0.3,0.00208048
2,3072,12,200.0,-3691.3333333333335,1044,2427.896240234375,-0.004876194871030748,-1.239776611328125e-05,0.0003,5223.808056640625,-2.525327730178833,0.0,110,0.3,0.0012468912
3,3328,13,200.0,-3678.125,1045,2237.959228515625,-0.005106355901807547,-2.9802322387695312e-06,0.0003,4716.103369140625,-2.515013265609741,0.0,120,0.3,0.0012200882
3,3584,14,200.0,-3705.294117647059,1043,3418.911376953125,-0.007267443742603063,-0.0001310110092163086,0.0003,7168.5379638671875,-2.507795250415802,0.0,130,0.3,0.0016208317
3,3840,15,200.0,-3684.2105263157896,1047,2743.25732421875,-0.011796501511707903,-5.257129669189453e-05,0.0003,6307.669897460937,-2.475562608242035,0.0,140,0.3,0.00362203
3,4096,16,200.0,-3697.0,1046,1904.4891357421875,-0.014119349652901292,-3.230571746826172e-05,0.0003,4061.860498046875,-2.4364375710487365,0.0,150,0.3,0.005619984
4,4352,17,200.0,-3609.5238095238096,1043,3056.737548828125,-0.025288612488657235,-1.33514404296875e-05,0.0003,5968.691796875,-2.329641377925873,0.0,160,0.3,0.013374291
4,4608,18,200.0,-3483.0434782608695,1043,1289.4215087890625,-0.017015113728120923,-3.898143768310547e-05,0.0003,2410.6871704101563,-2.192039442062378,0.009765625,170,0.3,0.016971529
4,4864,19,200.0,-3395.8333333333335,1046,905.08544921875,-0.03554221531376243,-2.9802322387695312e-06,0.0003,1701.8304321289063,-2.0287154376506806,0.04296875,180,0.3,0.033499144
4,5120,20,200.0,-3324.4,1045,781.185791015625,-0.03362246542237699,-4.5299530029296875e-06,0.0003,1647.5681396484374,-1.7737543404102325,0.081640625,190,0.3,0.03696184
5,5376,21,200.0,-3240.0,1047,722.2666625976562,-0.027221908047795295,9.715557098388672e-06,0.0003,1299.3311645507813,-1.4815772891044616,0.07578125,200,0.3,0.029514186
5,5632,22,200.0,-3095.0,1046,579.951904296875,-0.03019214468076825,-8.64267349243164e-05,0.0003,1085.154458618164,-1.286292600631714,0.115234375,210,0.3,0.04414066
5,5888,23,200.0,-3021.0344827586205,1047,438.67950439453125,-0.04583748483564705,-0.00016033649444580078,0.0003,1001.8536499023437,-1.0609610974788666,0.244140625,220,0.3,0.06951155
5,6144,24,200.0,-2935.3333333333335,1049,159.58111572265625,-0.020640147430822254,-1.8358230590820312e-05,0.0003,374.8759796142578,-0.8434591591358185,0.071484375,230,0.3,0.035263732
6,6400,25,200.0,-2784.0625,1051,80.04073333740234,-0.007125768065452576,-3.635883331298828e-05,0.0003,177.5713846206665,-0.8371686667203904,0.016015625,240,0.3,0.0052171163
6,6656,26,200.0,-2714.848484848485,1053,39.318016052246094,-0.01270003616809845,9.97781753540039e-05,0.0003,68.55496425628662,-0.7887915283441543,0.00390625,250,0.3,0.0033590419
6,6912,27,200.0,-2648.529411764706,1055,38.68548583984375,-0.006165636004880071,-5.9485435485839844e-05,0.0003,67.61828632354737,-0.7630814224481582,0.0015625,260,0.3,0.008622595
6,7168,28,200.0,-2586.0,1055,35.531402587890625,-0.005864768463652581,-4.482269287109375e-05,0.0003,65.72656288146973,-0.7811330854892731,0.0015625,270,0.3,0.003928682
7,7424,29,200.0,-2469.189189189189,1055,15.066450119018555,-0.005426798458211124,0.00015491247177124023,0.0003,31.20634517669678,-0.7473208695650101,0.001953125,280,0.3,0.0010481339
7,7680,30,200.0,-2416.0526315789475,1055,20.305103302001953,-0.008239499246701597,8.022785186767578e-05,0.0003,29.607344150543213,-0.7379798173904419,0.001953125,290,0.3,0.002803179
7,7936,31,200.0,-2364.358974358974,1057,13.294432640075684,-0.00026220728177577256,-7.343292236328125e-05,0.0003,25.773971223831175,-0.7269873708486557,0.0,300,0.3,0.0017296816
7,8192,32,200.0,-2316.5,1058,20.100990295410156,-0.005564834317192435,-0.0001251697540283203,0.0003,26.09675908088684,-0.7722669839859009,0.04140625,310,0.3,0.027641509
7,8448,33,200.0,-2224.7619047619046,1059,1.688905119895935,-0.009657617006450892,-0.0005477666854858398,0.0003,5.29046106338501,-0.7813724666833878,0.0,320,0.3,0.03306673
8,8704,34,200.0,-2183.0232558139537,1059,27.705095291137695,-0.012965036183595657,-0.0002238750457763672,0.0003,39.48043794631958,-0.6920718193054199,0.02109375,330,0.3,0.028693791
8,8960,35,200.0,-2143.6363636363635,1060,8.386348724365234,-0.009262768691405654,-0.0004214048385620117,0.0003,26.53011546134949,-0.6254369586706161,0.00390625,340,0.3,0.005241311
8,9216,36,200.0,-2068.2608695652175,1058,4.069341659545898,-0.014658398483879865,0.00010460615158081055,0.0003,23.406016182899474,-0.6765777945518494,0.109375,350,0.3,0.05588986
8,9472,37,200.0,-2032.7659574468084,1058,17.141767501831055,-0.019233164843171835,-0.0003618001937866211,0.0003,28.90324001312256,-0.8119335442781448,0.14765625,360,0.3,0.06276014
9,9728,38,200.0,-1998.75,1058,0.2031581550836563,-0.006953079719096422,-0.0006184577941894531,0.0003,0.7830141544342041,-0.8699174433946609,0.021875,370,0.3,0.029593244
9,9984,39,200.0,-1966.1224489795918,1058,0.2601203918457031,-0.004556056298315525,0.0003681182861328125,0.0003,0.589226433634758,-0.8222999066114426,0.08515625,380,0.3,0.048643433
9,10240,40,200.0,-1901.764705882353,1060,20.75839614868164,-0.009961607772856951,-0.0003752708435058594,0.0003,34.182501268386844,-0.8600382804870605,0.026953125,390,0.3,0.008747026
0,256,1,200.0,-400.0,1436,163.37977600097656,-0.0016169668873772026,0.0026119351387023926,0.0003,398.63742408752444,-0.8947263807058334,0.00078125,400,0.3,0.001090386
0,512,2,200.0,-400.0,1222,1.126203179359436,-0.012183302594348789,-0.9031829833984375,0.0003,5.037398338317871,-2.387418496608734,0.0,410,0.3,0.00782026
0,768,3,200.0,-400.0,1173,0.2525275945663452,-0.033012902550399306,-1.067396640777588,0.0003,0.7951093629002571,-2.305202531814575,0.1703125,420,0.3,0.03968886
0,1024,4,200.0,-410.0,1147,0.2166537344455719,-0.025467374874278904,-0.10129666328430176,0.0003,0.6203470699489116,-2.213793194293976,0.18046875,430,0.3,0.03278149
1,1280,5,200.0,-408.3333333333333,1142,11.792754173278809,-0.016443142609205097,0.010276436805725098,0.0003,23.948216664791108,-2.207370924949646,0.02265625,440,0.3,0.021215472
1,1536,6,200.0,-407.14285714285717,1131,0.10893256962299347,-0.00871855765581131,-0.10262477397918701,0.0003,0.8454551175236702,-2.1510947942733765,0.010546875,450,0.3,0.02155282
1,1792,7,200.0,-406.25,1121,0.01816459745168686,-0.012595200282521545,-0.09440004825592041,0.0003,0.5827771198004484,-2.0199150145053864,0.06953125,460,0.3,0.027767945
1,2048,8,200.0,-400.0,1118,4.199343681335449,-0.0022597410250455143,-0.8163101673126221,0.0003,13.377339720726013,-1.9083238542079926,0.0,470,0.3,0.011169932
2,2304,9,200.0,-396.3636363636364,1114,0.20881299674510956,-0.01701202504336834,0.13566261529922485,0.0003,0.9316355288028717,-1.940725362300873,0.062890625,480,0.3,0.027663624
2,2560,10,200.0,-396.6666666666667,1111,2.52288818359375,-0.028219803934916854,-0.01331794261932373,0.0003,6.6237098455429075,-2.0195150911808013,0.183203125,490,0.3,0.048603445
2,2816,11,200.0,-397.14285714285717,1112,0.26557689905166626,-0.02023038410115987,-0.049756407737731934,0.0003,0.6130794830620289,-2.1465098381042482,0.115234375,500,0.3,0.040649705
2,3072,12,200.0,-397.3333333333333,1104,0.623934805393219,-0.02686424823477864,-0.03077220916748047,0.0003,1.126979547739029,-2.0859802961349487,0.23125,510,0.3,0.04586537
3,3328,13,200.0,-397.5,1091,0.033288948237895966,-0.024611029494553804,0.004568696022033691,0.0003,0.5637004900723696,-2.2121420383453367,0.3484375,520,0.3,0.058074392
3,3584,14,200.0,-400.5882352941176,1091,0.07455674558877945,-0.016569738299585877,-0.02459120750427246,0.0003,0.5767660219222307,-2.057809925079346,0.0765625,530,0.3,0.042551108
3,3840,15,200.0,-400.5263157894737,1087,7.866316795349121,-0.01013902761042118,-0.0107496976852417,0.0003,23.809537649154663,-2.0214574098587037,0.001953125,540,0.3,0.011319667
3,4096,16,200.0,-400.5,1092,0.4379032552242279,-0.0024137204280123116,0.004287421703338623,0.0003,1.3687969475984574,-1.9575893938541413,0.0,550,0.3,0.0033218255
3,4352,17,200.0,-400.4761904761905,1092,-0.027041401714086533,-0.017443358665332198,0.005305826663970947,0.0003,0.5847562599927187,-2.025803989171982,0.139453125,560,0.3,0.048916437
4,4608,18,200.0,-400.4347826086956,1083,0.3212393820285797,-0.015936886053532363,0.02043861150741577,0.0003,0.5587154798209667,-1.9922650337219239,0.094921875,570,0.3,0.037550107
4,4864,19,200.0,-400.4166666666667,1083,0.7729859352111816,-0.02313045347109437,-0.008112788200378418,0.0003,1.1205109030008316,-2.0187437653541567,0.105859375,580,0.3,0.054209605
4,5120,20,200.0,-400.4,1085,-0.021373962983489037,-0.011642311397008599,0.006362438201904297,0.0003,0.5715924249961972,-1.9591484189033508,0.0828125,590,0.3,0.044470116
4,5376,21,200.0,-400.38461538461536,1085,0.4226667881011963,-0.012435336410999299,0.005527138710021973,0.0003,0.5688507994636893,-1.7679735362529754,0.01640625,600,0.3,0.03121142
5,5632,22,200.0,-400.35714285714283,1082,0.2518133521080017,-0.018984592892229556,-0.003125786781311035,0.0003,0.5721599288284779,-1.4896045863628387,0.333984375,610,0.3,0.06134568
5,5888,23,200.0,-398.62068965517244,1079,0.8364043235778809,-0.013067545788362622,0.003673076629638672,0.0003,1.112722398340702,-1.5452650964260102,0.115234375,620,0.3,0.034945782
5,6144,24,200.0,-398.6666666666667,1076,3.0200138092041016,-0.01829090646933764,-0.002082228660583496,0.0003,9.749886512756348,-1.7269503891468048,0.0125,630,0.3,0.016652819
5,6400,25,200.0,-398.75,1078,0.16973713040351868,-0.0020094928098842503,-0.03236699104309082,0.0003,0.8413417473435402,-1.8591671288013458,0.002734375,640,0.3,0.0026791722
6,6656,26,200.0,-400.3030303030303,1076,0.7047810554504395,-0.020966094033792616,-0.005790233612060547,0.0003,1.110501194000244,-1.917483776807785,0.07421875,650,0.3,0.04192903
6,6912,27,200.0,-400.29411764705884,1076,17.07930564880371,-0.003560321405529976,-0.003309965133666992,0.0003,23.97911991328001,-1.980681824684143,0.0,660,0.3,0.0052859792
6,7168,28,200.0,-400.2857142857143,1074,0.09651778638362885,-0.008549887209665031,-0.00021386146545410156,0.0003,0.5975754326209426,-1.9457989573478698,0.008984375,670,0.3,0.0068713706
6,7424,29,200.0,-400.27027027027026,1073,0.18786537647247314,-0.018930877558887005,0.006816506385803223,0.0003,0.5693552972748875,-1.9289928078651428,0.069921875,680,0.3,0.029180665
7,7680,30,200.0,-398.94736842105266,1071,0.5643044114112854,-0.011506539303809404,0.0053040385246276855,0.0003,1.1116006448864937,-2.030574107170105,0.019921875,690,0.3,0.024612831
7,7936,31,200.0,-398.97435897435895,1071,9.010287284851074,-0.00981002445332706,-0.009532570838928223,0.0003,14.892595553398133,-1.9160710334777833,0.003515625,700,0.3,0.010155375
7,8192,32,200.0,-399.0,1072,0.28660520911216736,-0.00020368488039821387,-0.030326247215270996,0.0003,0.7750545561313629,-1.8924799621105195,0.0,710,0.3,0.0010130778
7,8448,33,200.0,-399.04761904761904,1071,0.35978612303733826,-0.014328599162399768,-0.002341628074645996,0.0003,0.5715874478220939,-1.839933305978775,0.047265625,720,0.3,0.025376983
8,8704,34,200.0,-399.06976744186045,1071,0.2726707458496094,-0.010647953534498811,0.009064555168151855,0.0003,1.1032337427139283,-1.877705353498459,0.052734375,730,0.3,0.025187701
8,8960,35,200.0,-399.09090909090907,1071,0.24132460355758667,-0.003067948017269373,-0.004129648208618164,0.0003,0.5742613598704338,-1.9137787342071533,0.010546875,740,0.3,0.009319549
8,9216,36,200.0,-400.2173913043478,1072,11.579078674316406,-0.005677098198793829,0.0020189881324768066,0.0003,23.42265977859497,-1.9563293874263763,0.0,750,0.3,0.0050411546
8,9472,37,200.0,-400.21276595744683,1070,0.5718851685523987,-0.0010673183016479016,0.038860023021698,0.0003,1.4360007159411907,-1.895619922876358,0.0,760,0.3,0.0018268558
9,9728,38,200.0,-399.1666666666667,1069,4.351570129394531,-0.008664632448926568,0.09676188230514526,0.0003,8.21187789440155,-1.8952084124088286,0.016015625,770,0.3,0.010424496
9,9984,39,200.0,-400.2040816326531,1070,0.2695731222629547,-0.010349696269258857,-0.4525488615036011,0.0003,1.6246662467718125,-1.8765354990959167,0.00703125,780,0.3,0.0064303493
9,10240,40,200.0,-400.19607843137254,1071,1.4493530988693237,-0.008161758608184754,-0.006048798561096191,0.0003,23.810390281677247,-1.993850988149643,0.009765625,790,0.3,0.008957518
0,256,1,200.0,-400.0,1225,0.24166056513786316,-0.0020796903409063816,0.004218995571136475,0.0003,1.2676847562193871,-2.0729869425296785,0.015625,800,0.3,0.014441704
0,512,2,200.0,-400.0,1180,0.2559490501880646,-0.006949414371047169,0.046935439109802246,0.0003,0.7355983488261699,-0.8790033370256424,0.031640625,410,0.3,0.03570845
0,768,3,200.0,-400.0,1099,0.22294878959655762,-0.004304092563688755,-6.461143493652344e-05,0.0003,0.5761041395366192,-0.7609466493129731,0.0875,420,0.3,0.043763973
0,1024,4,200.0,-406.0,1096,0.12601828575134277,-0.0011356025701388718,-0.010910630226135254,0.0003,0.5757405206561088,-0.7124470740556716,0.025,430,0.3,0.013760592
1,1280,5,200.0,-430.0,1097,19.61115264892578,-0.004072662815451622,0.023846745491027832,0.0003,48.06285438537598,-0.7258673697710037,0.001171875,440,0.3,0.00062212953
1,1536,6,200.0,-425.7142857142857,1096,45.127384185791016,-0.006927080196328461,-0.014652490615844727,0.0003,111.2423316001892,-0.7276690244674683,0.0046875,450,0.3,0.0016233891
1,1792,7,200.0,-428.75,1090,0.5499175190925598,-0.0002901061438024044,-0.0003870725631713867,0.0003,1.3144673377275466,-0.7212160021066666,0.0,460,0.3,0.00038613123
1,2048,8,200.0,-445.0,1091,1.433168888092041,-0.0065187914064154025,0.00037926435470581055,0.0003,21.358444088697432,-0.7300449103116989,0.00234375,470,0.3,0.00074013206
2,2304,9,200.0,-440.90909090909093,1095,79.94216918945312,-0.002145489235408604,0.015467405319213867,0.0003,188.91330585479736,-0.7240082293748855,0.0,480,0.3,0.00024813367
2,2560,10,200.0,-437.5,1096,0.8910471796989441,-0.000254397839307785,-0.009609580039978027,0.0003,1.3748631954193116,-0.7175940960645676,0.0,490,0.3,0.00031143823
2,2816,11,200.0,-435.7142857142857,1079,0.33475762605667114,-0.011962003959342837,0.01491624116897583,0.0003,0.7437335943803192,-0.7390500217676162,0.084765625,500,0.3,0.040506914
2,3072,12,200.0,-436.6666666666667,1080,7.2567667961120605,-0.004032792011275888,-0.008464574813842773,0.0003,24.0858282327652,-0.7745614677667618,0.0,510,0.3,0.01813867
3,3328,13,200.0,-434.375,1081,1.5835745334625244,-0.0007339561358094216,-0.00047898292541503906,0.0003,23.278533720970152,-0.7576395958662033,0.0,520,0.3,0.021306664
3,3584,14,200.0,-432.3529411764706,1076,0.4163006842136383,-0.003265566728077829,-0.0016151666641235352,0.0003,1.0064063936471939,-0.7240185230970383,0.0,530,0.3,0.0047810776
3,3840,15,200.0,-431.57894736842104,1075,0.3025827407836914,-0.006529899360612035,0.0019944310188293457,0.0003,0.6868270359933376,-0.7232163578271866,0.0140625,540,0.3,0.01612442
3,4096,16,200.0,-430.0,1077,8.024114608764648,0.0068180031375959516,0.0006142258644104004,0.0003,24.250364422798157,-0.8152567416429519,0.0,550,0.3,0.014587893
4,4352,17,200.0,-428.57142857142856,1075,0.3038734793663025,-0.009933003503829241,-0.00036513805389404297,0.0003,0.6822385858744383,-0.8046591222286225,0.0,560,0.3,0.027534667
4,4608,18,200.0,-436.0869565217391,1075,89.9093017578125,-0.0016159986145794392,0.0006735324859619141,0.0003,269.1130714416504,-0.7205984413623809,0.000390625,570,0.3,0.006607596
4,4864,19,200.0,-434.5833333333333,1068,0.6476762890815735,-0.0022814475814811885,0.034073710441589355,0.0003,1.2337743908166885,-0.7175068169832229,0.006640625,580,0.3,0.0031502773
4,5120,20,200.0,-437.6,1067,0.27760589122772217,-0.0048446717206388715,0.0066138505935668945,0.0003,0.586805943120271,-0.8079835861921311,0.1328125,590,0.3,0.021157559
5,5376,21,200.0,-436.15384615384613,1070,36.01124572753906,0.004682315886020661,-0.005287766456604004,0.0003,111.01942615509033,-0.8105834901332856,0.005078125,600,0.3,0.007205515
5,5632,22,200.0,-440.7142857142857,1067,118.12027740478516,-0.0044008550932630895,0.0029667019844055176,0.0003,240.1820447921753,-0.7833039551973343,0.000390625,610,0.3,0.00082396157
5,5888,23,200.0,-442.7586206896552,1056,13.85972785949707,-0.013317194289993495,-0.007088065147399902,0.0003,25.033773708343507,-0.7452772408723831,0.015625,620,0.3,0.013897615
5,6144,24,200.0,-449.3333333333333,1047,29.310197830200195,-0.0019382119178771972,0.007779121398925781,0.0003,70.39122619628907,-0.6514083266258239,0.0,630,0.3,0.003959442
6,6400,25,200.0,-446.25,1045,156.62159729003906,-0.001040526293218136,-0.003514528274536133,0.0003,370.3121505737305,-0.6279949188232422,0.0,640,0.3,7.894705e-05
6,6656,26,200.0,-444.8484848484849,1047,1.199349045753479,-0.00024036971153691412,0.001954019069671631,0.0003,2.60427183508873,-0.6215055704116821,0.0,650,0.3,8.512451e-05
6,6912,27,200.0,-445.0,1043,0.6525311470031738,-1.0755006223917008e-05,0.002161562442779541,0.0003,1.243829035758972,-0.617311030626297,0.0,660,0.3,8.336711e-05
6,7168,28,200.0,-443.7142857142857,1039,13.79581069946289,-0.009671215852722525,-2.384185791015625e-07,0.0003,23.307065391540526,-0.685579138994217,0.1265625,670,0.3,0.03544421
7,7424,29,200.0,-442.7027027027027,1035,0.596443772315979,-0.0025173586327582598,-0.005751132965087891,0.0003,0.8672392256557941,-0.7325379073619842,0.0,680,0.3,0.0034715522
7,7680,30,200.0,-442.63157894736844,1034,3.2563316822052,-0.005180763569660485,-0.00043761730194091797,0.0003,24.112330842018128,-0.7297573208808898,0.0046875,690,0.3,0.011027991
7,7936,31,200.0,-441.53846153846155,1036,20.510408401489258,-0.011785431345924736,0.008151829242706299,0.0003,24.137517738342286,-0.8025243997573852,0.1609375,700,0.3,0.05233799
