time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range
3,1149,0,200.0,768,-233.33333333333334,389.2595355987549,0.0003,0.0006600332,141.57130432128906,-2.5635806560516357,-0.0040426577732432635,0.0,0.02799379825592041,20,0.3
4,1113,0,200.0,1024,-214.0,1082.5306427001954,0.0003,0.0031573763,423.1568298339844,-2.560429334640503,-0.011064517009072006,0.0,0.017663240432739258,30,0.3
5,1093,1,200.0,1280,-230.0,1289.9743591308593,0.0003,0.000653947,699.2880249023438,-2.5548867344856263,0.0001504320651292801,0.0,0.04034006595611572,40,0.3
6,1086,1,200.0,1536,-291.42857142857144,600.3504302978515,0.0003,0.00076895417,272.54754638671875,-2.553299033641815,-0.004769963142462075,0.0,0.08740031719207764,50,0.3
7,1084,1,200.0,1792,-330.0,377.7979537963867,0.0003,0.0007614761,165.93258666992188,-2.548360049724579,-0.002836868492886424,0.0,0.006174683570861816,60,0.3
8,1075,1,200.0,2048,-369.0,119.38614845275879,0.0003,0.0011475298,47.31467819213867,-2.546225678920746,-0.0037551922723650932,0.0,0.06288391351699829,70,0.3
9,1075,2,200.0,2304,-389.09090909090907,584.3421066284179,0.0003,0.0020870974,258.60650634765625,-2.549808144569397,-0.005750696337781846,0.0,0.006539881229400635,80,0.3
10,1076,2,200.0,2560,-392.5,169.89323387145996,0.0003,0.0029500811,82.21035766601562,-2.5487388014793395,-0.005971304746344686,0.0,0.0035966038703918457,90,0.3
11,1076,2,200.0,2816,-442.14285714285717,203.26205749511718,0.0003,0.0023686332,83.90363311767578,-2.539655089378357,-0.006426149280741811,0.0,0.062431156635284424,100,0.3
12,1077,2,200.0,3072,-438.0,297.66391830444337,0.0003,0.0024742086,168.6350555419922,-2.5438774824142456,-0.007846356090158223,0.0,7.814168930053711e-05,110,0.3
13,1078,3,200.0,3328,-422.5,617.6295906066895,0.0003,0.012010516,184.55113220214844,-2.5413363099098207,-0.017201095633208752,0.00390625,0.0005307197570800781,120,0.3
14,1075,3,200.0,3584,-429.4117647058824,518.8440505981446,0.0003,0.011311104,252.01797485351562,-2.5339101195335387,-0.01785543984733522,0.0203125,0.0005472302436828613,130,0.3
15,1070,3,200.0,3840,-403.1578947368421,968.4247634887695,0.0003,0.0013521577,501.66619873046875,-2.53095520734787,-0.001485411450266838,0.0,0.049759089946746826,140,0.3
16,1067,3,200.0,4096,-409.0,1014.2739654541016,0.0003,0.0002542741,551.9486694335938,-2.530925726890564,-0.002154089859686792,0.0,0.07282006740570068,150,0.3
17,1065,4,200.0,4352,-406.6666666666667,617.9434158325196,0.0003,0.00029545394,144.8297119140625,-2.516634500026703,-0.00160969200078398,0.0,0.11370128393173218,160,0.3
18,1064,4,200.0,4608,-422.17391304347825,199.42891120910645,0.0003,0.00080255675,59.53654098510742,-2.5065672039985656,-0.004904590453952551,0.0,-0.011689066886901855,170,0.3
19,1063,4,200.0,4864,-416.6666666666667,231.80873641967773,0.0003,0.0012605062,109.03495025634766,-2.5088958382606505,-0.005448955274187028,0.0,-0.051744699478149414,180,0.3
20,1063,4,200.0,5120,-426.4,595.5406455993652,0.0003,0.027804622,436.6595764160156,-2.485765016078949,-0.02300848360173404,0.027734375,0.0009709000587463379,190,0.3
21,1062,5,200.0,5376,-418.0769230769231,162.0873767852783,0.0003,0.012100732,82.9453353881836,-2.423105311393738,-0.007879704877268523,0.0,0.00442737340927124,200,0.3
22,1063,5,200.0,5632,-402.14285714285717,1334.3533996582032,0.0003,0.0010934537,819.7095947265625,-2.3862120628356935,0.0009264760417863726,0.0,0.02907031774520874,210,0.3
23,1062,5,200.0,5888,-388.2758620689655,141.45733566284179,0.0003,0.00015435996,55.554141998291016,-2.3766711711883546,-0.0014573130290955305,0.0,-0.20421969890594482,220,0.3
24,1057,5,200.0,6144,-382.6666666666667,1423.465364074707,0.0003,0.00018427311,117.95064544677734,-2.360816740989685,-0.0004224886652082205,0.0,0.02714008092880249,230,0.3
25,1057,6,200.0,6400,-380.3125,433.3026550292969,0.0003,0.00090570236,259.23065185546875,-2.3559682369232178,-0.0035560734802857043,0.0,0.2216154932975769,240,0.3
26,1058,6,200.0,6656,-379.6969696969697,560.2477928161621,0.0003,0.0010565817,167.6176300048828,-2.3328112244606016,-0.0008940229890868068,0.0,0.12908905744552612,250,0.3
27,1058,6,200.0,6912,-380.0,553.8251022338867,0.0003,0.0040095104,373.0564880371094,-2.29869384765625,-0.0071726965601556,0.0,0.018799543380737305,260,0.3
28,1058,6,200.0,7168,-375.14285714285717,594.2340209960937,0.0003,0.0004831124,369.75665283203125,-2.249762010574341,0.0028542593237943946,0.0,-0.1403101682662964,270,0.3
29,1058,7,200.0,7424,-374.05405405405406,41.38450412750244,0.0003,0.017866323,17.601755142211914,-2.2440389037132262,-0.012753849243745207,0.041796875,-0.0633080005645752,280,0.3
30,1058,7,200.0,7680,-378.42105263157896,277.6526340484619,0.0003,0.017220221,63.84209442138672,-2.2209120631217956,-0.014674285892397165,0.051953125,0.0056993961334228516,290,0.3
31,1059,7,200.0,7936,-374.1025641025641,134.85373001098634,0.0003,0.00251298,61.746482849121094,-2.189132809638977,-0.0032639133045449854,0.0,-0.0015162229537963867,300,0.3
32,1059,7,200.0,8192,-372.5,591.9832832336426,0.0003,0.001841371,225.70278930664062,-2.229130041599274,-0.0015775730367749929,0.0,0.010874748229980469,310,0.3
33,1060,7,200.0,8448,-364.5238095238095,819.0849304199219,0.0003,0.0015333972,437.68670654296875,-2.2076021075248717,-0.003482678532600403,0.0,0.10195273160934448,320,0.3
34,1062,8,200.0,8704,-360.4651162790698,460.4763526916504,0.0003,0.0010704976,286.1133117675781,-2.192635154724121,-0.002154721296392381,0.0,0.13386023044586182,330,0.3
35,1059,8,200.0,8960,-360.0,996.0975555419922,0.0003,0.005218922,568.094482421875,-2.2198155760765075,-0.00968168443068862,0.00078125,-0.011296749114990234,340,0.3
36,1058,8,200.0,9216,-361.30434782608694,96.5281826019287,0.0003,0.0042601423,36.395851135253906,-2.2912437438964846,-0.0023634548764675857,0.0,-0.039041996002197266,350,0.3
37,1059,8,200.0,9472,-361.27659574468083,600.3260322570801,0.0003,0.007431059,499.34765625,-2.3323057651519776,-0.009644179488532245,0.021875,0.022299110889434814,360,0.3
38,1060,9,200.0,9728,-360.0,668.8622283935547,0.0003,0.0029758126,482.30316162109375,-2.3682879209518433,-0.00600192816928029,0.0,0.03666752576828003,370,0.3
39,1061,9,200.0,9984,-354.8979591836735,437.25739364624025,0.0003,0.0012140782,99.647216796875,-2.3636949181556703,-0.00431984975002706,0.0,0.05261188745498657,380,0.3
40,1058,9,200.0,10240,-354.9019607843137,889.4694793701171,0.0003,0.0004768134,301.3689270019531,-2.3512776732444762,-0.0027007830562070013,0.0,0.14001113176345825,390,0.3
1,1256,0,200.0,256,0.0,436.632674407959,0.0003,0.00067815674,260.33062744140625,-2.3708643913269043,-0.002566056791692972,0.0,0.1506047248840332,400,0.3
2,1144,0,200.0,512,-70.0,824.2186340332031,0.0003,0.007214531,595.8839111328125,-2.4874722242355345,-0.011331424722447992,0.007421875,0.10167568922042847,410,0.3
3,1111,0,200.0,768,-143.33333333333334,776.3791305541993,0.0003,0.013069954,248.03651428222656,-2.5070259809494018,-0.012895754678174854,0.01171875,0.08312124013900757,420,0.3
4,1102,0,200.0,1024,-164.0,681.8792922973632,0.0003,0.0015670282,390.2234191894531,-2.5092382431030273,-0.0022522771963849665,0.0,0.049613118171691895,430,0.3
5,1095,1,200.0,1280,-278.3333333333333,1550.2998748779296,0.0003,0.00052601914,998.1456909179688,-2.505026936531067,-0.0031563174445182083,0.0,-0.02348029613494873,440,0.3
6,1092,1,200.0,1536,-262.85714285714283,674.8677337646484,0.0003,0.010992784,315.5066223144531,-2.5144745349884032,-0.013060205522924662,0.000390625,-0.4340897798538208,450,0.3
7,1087,1,200.0,1792,-300.0,1142.993310546875,0.0003,0.00039684027,703.3628540039062,-2.5203280568122866,-0.0017009808216243982,0.0,0.053494811058044434,460,0.3
8,1074,1,200.0,2048,-270.0,552.6106781005859,0.0003,0.009348216,289.4779968261719,-2.499065566062927,-0.0070247165102045985,0.0046875,0.10352498292922974,470,0.3
9,1072,2,200.0,2304,-271.8181818181818,1054.8883270263673,0.0003,0.007923059,377.1135559082031,-2.466619849205017,-0.00589104468235746,0.0,0.029953181743621826,480,0.3
10,1069,2,200.0,2560,-238.33333333333334,475.8171447753906,0.0003,0.009930884,203.40438842773438,-2.441306436061859,-0.01397031091619283,0.017578125,0.012698650360107422,490,0.3
11,1068,2,200.0,2816,-247.14285714285714,1359.6347229003907,0.0003,0.0040115546,348.9319152832031,-2.410558545589447,-0.006289793341420591,0.000390625,0.09979265928268433,500,0.3
12,1071,2,200.0,3072,-260.6666666666667,525.5156295776367,0.0003,0.0092095705,324.1833190917969,-2.4457298040390016,-0.012853942648507654,0.000390625,0.03295165300369263,510,0.3
13,1066,3,200.0,3328,-255.0,132.90940322875977,0.0003,0.005705811,48.82740783691406,-2.441493535041809,-0.005451927287504077,0.0,-0.13818252086639404,520,0.3
14,1065,3,200.0,3584,-262.94117647058823,943.6609832763672,0.0003,0.012318723,506.50048828125,-2.3993337392807006,-0.014129564689937979,0.007421875,0.05519521236419678,530,0.3
15,1066,3,200.0,3840,-227.3684210526316,844.358511352539,0.0003,0.0066316887,362.6746826171875,-2.3453367590904235,-0.012389957555569708,0.015234375,0.1265883445739746,540,0.3
16,1064,3,200.0,4096,-229.0,1259.0254669189453,0.0003,0.0041043637,589.4360961914062,-2.3700106024742125,-0.008475575223565101,0.0,0.1074223518371582,550,0.3
17,1061,4,200.0,4352,-234.28571428571428,892.1443817138672,0.0003,0.00946575,522.5237426757812,-2.3493788719177244,-0.010426102264318615,0.015625,0.099215567111969,560,0.3
18,1063,4,200.0,4608,-252.17391304347825,677.9064224243164,0.0003,0.00031933282,330.173828125,-2.3512492060661314,-0.0008499538176693022,0.0,0.06421929597854614,570,0.3
19,1065,4,200.0,4864,-266.25,786.7268676757812,0.0003,0.003061812,445.9672546386719,-2.37832932472229,-0.004699790524318815,0.0,0.16580712795257568,580,0.3
20,1060,4,200.0,5120,-282.0,672.3086593627929,0.0003,0.0010424051,433.29144287109375,-2.35314918756485,-0.0028706080396659673,0.0,0.00607067346572876,590,0.3
21,1058,5,200.0,5376,-286.15384615384613,580.6930801391602,0.0003,0.0010264127,366.3810119628906,-2.341279983520508,-0.0026979642454534767,0.0,0.06736332178115845,600,0.3
22,1052,5,200.0,5632,-302.5,197.03061447143554,0.0003,0.0040318132,104.96883392333984,-2.3126669764518737,-0.007434765342622995,0.0,-0.013685941696166992,610,0.3
23,1047,5,200.0,5888,-295.51724137931035,695.3260948181153,0.0003,0.021830047,228.10025024414062,-2.4013718962669373,-0.019560767407529055,0.02109375,0.004818737506866455,620,0.3
24,1046,5,200.0,6144,-309.3333333333333,832.0929397583008,0.0003,0.016992148,536.2052612304688,-2.3610039830207823,-0.015503427223302424,0.0265625,0.24151378870010376,630,0.3
25,1044,6,200.0,6400,-326.5625,153.02440032958984,0.0003,0.0036665709,45.602718353271484,-2.3870078682899476,-0.008420635387301445,0.0,-0.04977703094482422,640,0.3
26,1044,6,200.0,6656,-324.24242424242425,186.23724288940429,0.0003,0.07601953,90.52333068847656,-2.2777920722961427,-0.0424501636531204,0.2609375,-0.00040221214294433594,650,0.3
27,1045,6,200.0,6912,-317.94117647058823,509.9225799560547,0.0003,0.0050533474,287.19964599609375,-2.3169915676116943,-0.0022079269168898464,0.0,0.023617148399353027,660,0.3
28,1045,6,200.0,7168,-310.2857142857143,841.5292129516602,0.0003,0.0019997512,374.3125305175781,-2.405232775211334,-0.003973194421269,0.0,0.14593499898910522,670,0.3
29,1044,7,200.0,7424,-318.64864864864865,1202.4618286132813,0.0003,0.004299173,813.091552734375,-2.404715871810913,-0.008855925756506622,0.00078125,0.28709572553634644,680,0.3
30,1046,7,200.0,7680,-328.42105263157896,246.6703887939453,0.0003,0.0032042647,100.6810302734375,-2.3670980453491213,-0.006044980604201555,0.0,-0.009702205657958984,690,0.3
31,1046,7,200.0,7936,-326.15384615384613,103.62055397033691,0.0003,0.046846583,53.073917388916016,-2.356023359298706,-0.03943520188331604,0.183984375,-0.0007055997848510742,700,0.3
32,1047,7,200.0,8192,-329.0,555.8628036499024,0.0003,0.007575029,398.7093505859375,-2.370030629634857,-0.0031060178414918484,0.001171875,0.025072753429412842,710,0.3
33,1048,8,200.0,8448,-335.4761904761905,849.9078491210937,0.0003,0.0020572098,478.41204833984375,-2.37419992685318,-0.003656398691236973,0.00078125,0.1314530372619629,720,0.3
34,1048,8,200.0,8704,-336.04651162790697,105.80835037231445,0.0003,0.05242558,48.79610061645508,-2.2405535101890566,-0.023082033079117537,0.150390625,-0.0028008222579956055,730,0.3
35,1049,8,200.0,8960,-341.59090909090907,457.48902893066406,0.0003,0.011719273,272.6083984375,-2.300401031970978,-0.00842948976205662,0.019921875,0.25992369651794434,740,0.3
36,1050,8,200.0,9216,-345.2173913043478,181.03234367370607,0.0003,0.0021120107,81.87664031982422,-2.32755047082901,-0.00323055544286035,0.0,-1.0053613185882568,750,0.3
37,1050,9,200.0,9472,-349.36170212765956,50.136183166503905,0.0003,0.0060347756,14.399419784545898,-2.322642171382904,-0.01218950399197638,0.0015625,-0.19243144989013672,760,0.3
38,1051,9,200.0,9728,-346.4583333333333,80.50782852172851,0.0003,0.013710571,51.24800491333008,-2.2911054372787474,-0.01700018919073045,0.03671875,0.02877950668334961,770,0.3
39,1052,9,200.0,9984,-344.8979591836735,963.0160369873047,0.0003,0.0052139424,494.1989440917969,-2.274395728111267,-0.0048919915920123454,0.00234375,0.023023784160614014,780,0.3
40,1051,9,200.0,10240,-340.0,581.7882995605469,0.0003,0.003525499,129.92198181152344,-2.224718081951141,-0.01140528111718595,0.0,0.024057626724243164,790,0.3
1,1338,0,200.0,256,-130.0,498.27034225463865,0.0003,0.00082161,267.819580078125,-2.238282799720764,-0.002661063987761736,0.00078125,0.09351855516433716,800,0.3
2,1182,0,200.0,512,-310.0,485.13323364257815,0.0003,0.00037676794,401.2120056152344,-2.3725754976272584,-0.0008346226997673512,0.0,0.01213747262954712,410,0.3
3,1130,0,200.0,768,-276.6666666666667,185.9425262451172,0.0003,0.0005661247,103.89369201660156,-2.3538307547569275,-0.0029658964835107327,0.0,-0.059288978576660156,420,0.3
4,1122,0,200.0,1024,-218.0,794.1576057434082,0.0003,0.00052075903,369.5377197265625,-2.345382046699524,-0.0004444948397576809,0.0,0.14394909143447876,430,0.3
5,1107,1,200.0,1280,-205.0,489.50702514648435,0.0003,0.0012147287,269.9073181152344,-2.3200891256332397,-0.004148261831142008,0.0,0.16510766744613647,440,0.3
6,1100,1,200.0,1536,-260.0,532.5342720031738,0.0003,0.00075504277,269.5615539550781,-2.3468852281570434,-0.000393049162812531,0.0,0.052816927433013916,450,0.3
7,1100,1,200.0,1792,-210.0,447.8487121582031,0.0003,0.0013063641,138.61134338378906,-2.3351412534713747,-0.0050482383696362374,0.0,0.22851747274398804,460,0.3
8,1095,1,200.0,2048,-185.0,1310.9805297851562,0.0003,0.0023156297,852.3180541992188,-2.3247654318809508,-0.0051877203863114115,0.0,-0.02701866626739502,470,0.3
9,1094,2,200.0,2304,-203.63636363636363,836.9038040161133,0.0003,0.0022685723,472.3650207519531,-2.3334176540374756,-0.004667773470282554,0.0,0.09789890050888062,480,0.3
10,1089,2,200.0,2560,-163.33333333333334,314.20846090316775,0.0003,0.006992087,175.9446258544922,-2.328075909614563,-0.008117200341075659,0.0,0.29871147871017456,490,0.3
11,1090,2,200.0,2816,-165.0,786.8363464355468,0.0003,0.0028393695,559.8787231445312,-2.321162486076355,0.0001242609228938818,0.0,0.23527038097381592,500,0.3
12,1091,2,200.0,3072,-178.66666666666666,898.0204376220703,0.0003,0.003790089,441.8019714355469,-2.3041311264038087,-0.00907593653537333,0.0,0.03190505504608154,510,0.3
13,1085,3,200.0,3328,-200.625,799.2516479492188,0.0003,0.0013417988,408.8082580566406,-2.2978489995002747,-0.0024466153001412748,0.0,-0.20545244216918945,520,0.3
14,1086,3,200.0,3584,-221.76470588235293,186.0810089111328,0.0003,0.0020446093,90.74984741210938,-2.290035104751587,-0.006002199696376919,0.0,-0.08423662185668945,530,0.3
15,1086,3,200.0,3840,-194.73684210526315,1294.5687774658204,0.0003,0.0021327867,616.264892578125,-2.247227120399475,-0.0029409256065264346,0.0,0.13002413511276245,540,0.3
16,1088,3,200.0,4096,-209.0,910.68246383667,0.0003,0.0049411654,414.06219482421875,-2.2397488355636597,-0.008401802415028215,0.0,0.046640634536743164,550,0.3
17,1085,4,200.0,4352,-197.61904761904762,197.26232872009277,0.0003,0.00075410446,77.21966552734375,-2.2723831653594972,3.5387463867664335e-06,0.0,-0.402302622795105,560,0.3
18,1084,4,200.0,4608,-209.1304347826087,951.4488510131836,0.0003,0.0004706597,262.4444885253906,-2.2571393489837646,-0.0021875458536669613,0.0,-0.009632706642150879,570,0.3
19,1084,4,200.0,4864,-216.66666666666666,537.7781936645508,0.0003,0.0005908753,284.7265930175781,-2.2620638251304626,-0.001499522489029914,0.0,-0.17193937301635742,580,0.3
20,1083,4,200.0,5120,-215.6,19.076555061340333,0.0003,0.032441374,11.787888526916504,-2.258330154418945,-0.014766684593632817,0.080078125,0.04889416694641113,590,0.3
21,1083,4,200.0,5376,-224.6153846153846,473.0082878112793,0.0003,0.030483613,345.5484313964844,-2.187772810459137,-0.015256078517995774,0.1046875,0.04926955699920654,600,0.3
22,1083,5,200.0,5632,-227.5,94.72620258331298,0.0003,0.008218352,51.55005645751953,-2.1165366768836975,-0.005210048332810402,0.0,-0.1205143928527832,610,0.3
23,1080,5,200.0,5888,-224.82758620689654,446.08942432403563,0.0003,0.0060301153,227.71363830566406,-2.1224732637405395,-0.00534789424855262,0.0046875,0.03543776273727417,620,0.3
24,1081,5,200.0,6144,-230.66666666666666,476.5235961914062,0.0003,0.000766651,96.4733657836914,-2.1099670767784118,-1.666469033807516e-05,0.0,0.05868440866470337,630,0.3
25,1080,5,200.0,6400,-247.1875,74.26560764312744,0.0003,0.005192535,18.68524742126465,-2.090036404132843,-0.006958975736051798,0.0,-0.4502236843109131,640,0.3
26,1078,6,200.0,6656,-244.24242424242425,235.32077102661134,0.0003,0.006715224,113.24286651611328,-2.062965512275696,-0.005325771099887788,0.0,-0.0674581527709961,650,0.3
27,1078,6,200.0,6912,-248.52941176470588,476.2212711334229,0.0003,0.025096338,140.39276123046875,-2.07588267326355,-0.016991275572218002,0.062109375,0.043757081031799316,660,0.3
28,1079,6,200.0,7168,-251.42857142857142,2.361840236186981,0.0003,0.036729008,1.1050299406051636,-2.0530721783638,-0.016872374014928936,0.20234375,0.006927609443664551,670,0.3
29,1078,6,200.0,7424,-252.7027027027027,471.6620517730713,0.0003,0.008899041,118.33820343017578,-1.9632854104042052,0.0028238541912287475,0.0,0.0025793910026550293,680,0.3
30,1074,7,200.0,7680,-255.0,82.4211015701294,0.0003,0.0006894928,38.50243377685547,-1.9467971801757813,-0.001866256119683385,0.0,-0.052019476890563965,690,0.3
31,1077,7,200.0,7936,-260.7692307692308,32.38017902374268,0.0003,0.0014220465,18.337909698486328,-1.935459554195404,-0.002733998745679855,0.0,-0.5929292440414429,700,0.3
32,1075,7,200.0,8192,-257.5,627.6128898620606,0.0003,0.0021171467,490.0458679199219,-1.937463390827179,-0.005808667978271842,0.0,-0.08058953285217285,710,0.3
33,1073,7,200.0,8448,-262.6190476190476,606.5998046875,0.0003,0.0010767775,332.6614990234375,-1.9673351347446442,-0.0011917995987460017,0.0,-0.009809136390686035,720,0.3
34,1073,8,200.0,8704,-255.11627906976744,12.261525726318359,0.0003,0.04098404,5.845277786254883,-2.0541891157627106,-0.017314374260604382,0.1125,0.19322282075881958,730,0.3
