time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
2,895,2048,1,200.0,-747.4,,,,,,,,,,
5,724,4096,2,200.0,-640.75,-0.007423879917041631,4670.208698272705,10,-2.482188367843628,1895.9730224609375,0.0067569492,0.0003,0.0080078125,0.2,0.0018340349197387695
9,681,6144,3,200.0,-638.8666666666667,-0.008283789156848798,4250.512648773193,20,-2.467221535742283,1793.837646484375,0.009893578,0.0003,0.0189453125,0.2,0.027460336685180664
12,661,8192,4,200.0,-624.875,-0.008752987091429531,3789.1095954895018,30,-2.4398522049188616,2160.58984375,0.008567659,0.0003,0.035888671875,0.2,0.15424597263336182
15,648,10240,5,200.0,-591.9019607843137,-0.009468727248895447,3662.8878410339357,40,-2.408544859290123,1832.9769287109375,0.011434773,0.0003,0.043994140625,0.2,0.22001707553863525
2,936,2048,1,200.0,-480.0,-0.007796942090499215,2898.297986602783,50,-2.3928861297667026,959.2826538085938,0.010208343,0.0003,0.034814453125,0.2,0.25281578302383423
5,729,4096,2,200.0,-441.5,-0.0077241828530532075,3370.084251022339,10,-2.4818763978779317,1327.7496337890625,0.0067644063,0.0003,0.01650390625,0.2,0.0011581182479858398
9,682,6144,3,200.0,-417.0,-0.005183249380206689,2961.031526184082,20,-2.4772224009037016,1522.7027587890625,0.0041873483,0.0003,0.0046875,0.2,0.1224675178527832
12,661,8192,4,200.0,-413.75,-0.010355480347061529,2765.3507640838625,30,-2.468890571594238,1406.693603515625,0.0093012955,0.0003,0.034033203125,0.2,0.19138950109481812
15,647,10240,5,200.0,-412.15686274509807,-0.010125468010664917,2610.5572357177734,40,-2.4497612088918688,1326.1925048828125,0.010583704,0.0003,0.0427734375,0.2,0.19649511575698853
2,915,2048,1,200.0,-479.7,-0.01193369173706742,1917.7850223541259,50,-2.4246578343212604,774.2098999023438,0.013072186,0.0003,0.091455078125,0.2,0.37685704231262207
5,726,4096,2,200.0,-510.5,-0.007307546365336748,2222.706340408325,60,-2.3827719815075397,945.2216796875,0.010464845,0.0003,0.042529296875,0.2,0.2584627866744995
9,679,6144,3,200.0,-471.8666666666667,-0.009340056877408642,2252.420165634155,70,-2.3694480910897253,992.6194458007812,0.009947203,0.0003,0.0642578125,0.2,0.24306786060333252
12,659,8192,4,200.0,-475.25,-0.007969366137695033,2135.7385761260985,80,-2.3300024583935737,952.8646850585938,0.0100377165,0.0003,0.05166015625,0.2,0.22340339422225952
15,648,10240,5,200.0,-465.29411764705884,-0.008826380686514312,1646.2267332077026,90,-2.314300476014614,790.2548217773438,0.009296967,0.0003,0.049560546875,0.2,0.43019962310791016
2,927,2048,1,200.0,-192.0,-0.0072139714466175064,1631.101771736145,100,-2.306617400795221,467.8277282714844,0.009681463,0.0003,0.0328125,0.2,0.26946961879730225
5,731,4096,2,200.0,-274.0,-0.004568571053096093,1697.2118509292602,60,-2.425173830240965,727.283447265625,0.0055922465,0.0003,0.023388671875,0.2,0.2801053524017334
8,686,6144,3,200.0,-281.0,-0.00957709701397107,1597.6086294174195,70,-2.4083186753094195,861.9992065429688,0.00910254,0.0003,0.05,0.2,0.2344799041748047
12,669,8192,4,200.0,-283.25,-0.009941254809382372,1500.4198352813721,80,-2.387057973444462,740.4406127929688,0.008814139,0.0003,0.052587890625,0.2,0.24468600749969482
15,658,10240,5,200.0,-248.4313725490196,-0.011887632735306398,1741.3726480484008,90,-2.3583125405013563,897.0296630859375,0.011153686,0.0003,0.081201171875,0.2,0.1227448582649231
2,957,2048,1,200.0,-323.8,-0.00715935043990612,1792.6586294174194,100,-2.343702182173729,978.2985229492188,0.0054101236,0.0003,0.02607421875,0.2,0.26192259788513184
