time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
17,228,4096,2,200.0,-1556.5,-0.013475447976088618,18569.002520751954,60,-2.348773344606161,7784.5107421875,0.015164996,0.0003,0.0806640625,0.2,-2.7418136596679688e-06
26,235,6144,3,200.0,-1480.6666666666667,-0.011696825366379926,12733.580798339844,70,-2.288617120683193,6132.99658203125,0.012201574,0.0003,0.068798828125,0.2,-1.3113021850585938e-06
29,273,8192,4,200.0,-1425.5,-0.00871832116972655,11274.17347869873,80,-2.217073277384043,5638.6396484375,0.011038787,0.0003,0.059130859375,0.2,-7.152557373046875e-07
33,304,10240,5,200.0,-1356.4705882352941,-0.00894919585698517,8995.55002746582,90,-2.1578073181211948,3797.22119140625,0.011183469,0.0003,0.06416015625,0.2,-5.960464477539062e-07
2,909,2048,1,200.0,-480.5,-0.008675721868348774,7719.795144653321,100,-2.0889051750302317,3261.972900390625,0.011943771,0.0003,0.074072265625,0.2,-1.0728836059570312e-06
5,708,4096,2,200.0,-451.9,-0.008114288964861771,1805.9383033752442,60,-2.3932670153677464,803.7691040039062,0.009544318,0.0003,0.058251953125,0.2,0.13198167085647583
9,659,6144,3,200.0,-440.93333333333334,-0.007846279670775402,1579.3488584518432,70,-2.3753847807645796,1023.9478759765625,0.0090263765,0.0003,0.046728515625,0.2,0.21142160892486572
12,634,8192,4,200.0,-430.525,-0.008656911420985125,1680.1365118026733,80,-2.3362043775618075,621.2877197265625,0.009556359,0.0003,0.0326171875,0.2,0.044415175914764404
16,621,10240,5,200.0,-411.0980392156863,-0.008268425388087053,1638.214594078064,90,-2.3084324024617673,658.260986328125,0.010340108,0.0003,0.056689453125,0.2,0.2966189384460449
2,913,2048,1,200.0,-951.0,-0.008578347220463911,1125.2498298645019,100,-2.28648604080081,811.117919921875,0.01082147,0.0003,0.074169921875,0.2,0.49052417278289795
5,711,4096,2,200.0,-981.0,-0.013897542459017132,5498.953071594238,110,-2.007246567681432,2545.324462890625,0.014924863,0.0003,0.138671875,0.2,-9.5367431640625e-07
9,653,6144,3,200.0,-901.3333333333334,-0.011164795260265236,5689.343518066406,120,-1.9832199029624462,2590.813720703125,0.013826494,0.0003,0.109912109375,0.2,-5.960464477539062e-07
12,634,8192,4,200.0,-873.75,-0.01098122809198685,3735.4662002563477,130,-1.959782151132822,2226.131591796875,0.011628203,0.0003,0.12294921875,0.2,-3.5762786865234375e-07
16,622,10240,5,200.0,-829.4117647058823,-0.010260320035740733,4298.662870025635,140,-1.8526967376470567,1382.031982421875,0.008882911,0.0003,0.080029296875,0.2,-4.76837158203125e-07
2,887,2048,1,200.0,-353.1,-0.011781755222909852,2987.2553020477294,150,-1.8546688318252564,1631.67626953125,0.011880947,0.0003,0.13603515625,0.2,-2.384185791015625e-07
6,675,4096,2,200.0,-406.7,-0.01099978417623788,1169.174329185486,110,-2.3030132427811623,600.0901489257812,0.010662982,0.0003,0.07998046875,0.2,0.378886342048645
10,612,6144,3,200.0,-384.6666666666667,-0.010971982229239074,1259.8981840133667,120,-2.297989484667778,577.02001953125,0.009489041,0.0003,0.067578125,0.2,0.43305736780166626
14,583,8192,4,200.0,-386.55,-0.010583925590617582,925.8329734802246,130,-2.294503515213728,611.2235107421875,0.007589193,0.0003,0.060009765625,0.2,0.31176990270614624
17,573,10240,5,200.0,-378.6862745098039,-0.008718347674584948,981.1948329925538,140,-2.2586996264755728,472.3527526855469,0.010733174,0.0003,0.0548828125,0.2,0.24566471576690674
2,862,2048,1,200.0,-573.0,-0.010336311968421797,1029.0909425735474,150,-2.2577291533350943,456.1424255371094,0.0067467596,0.0003,0.038037109375,0.2,0.10846483707427979
6,659,4096,2,200.0,-593.0,-0.0013512123900000007,4083.154566192627,160,-1.755891788005829,1421.059814453125,0.041033838,0.0003,0.2185546875,0.2,-2.384185791015625e-07
10,607,6144,3,200.0,-550.0,-0.007570068271888886,2240.170372390747,170,-1.7072880551218987,1195.5384521484375,0.009941162,0.0003,0.09990234375,0.2,-1.1920928955078125e-07
13,596,8192,4,200.0,-529.25,0.0022352648215019145,2186.172032356262,180,-1.6365494661033153,1073.26025390625,0.00806124,0.0003,0.213671875,0.2,0.0
17,591,10240,5,200.0,-513.3333333333334,-0.0010623661437421106,2416.829776382446,190,-1.650627527013421,1171.9818115234375,0.018950734,0.0003,0.200634765625,0.2,-2.384185791015625e-07
2,900,2048,1,200.0,-403.8,-0.005144019989529625,3324.3308292388915,200,-1.625260704010725,1879.9482421875,0.008347543,0.0003,0.135205078125,0.2,-1.1920928955078125e-07
5,699,4096,2,200.0,-289.45,-0.00920136677013943,876.9365780830383,160,-2.2346120148897173,465.4532470703125,0.011142954,0.0003,0.08994140625,0.2,0.3718036413192749
9,653,6144,3,200.0,-238.93333333333334,-0.008758932241471484,1353.044041633606,170,-2.2598798900842665,635.1179809570312,0.0072874203,0.0003,0.03671875,0.2,0.3442367911338806
12,637,8192,4,200.0,-226.85,-0.00960820699983742,1271.5111043930053,180,-2.247596360743046,643.4390258789062,0.010113941,0.0003,0.03837890625,0.2,0.4848308563232422
16,613,10240,5,200.0,-203.2156862745098,-0.011557934001029935,1187.2703330993652,190,-2.2250712744891645,589.2510375976562,0.0075533995,0.0003,0.052587890625,0.2,0.38364410400390625
2,913,2048,1,200.0,-378.0,-0.010488542538223556,1474.191774559021,200,-2.2042179644107818,512.580078125,0.0090349885,0.0003,0.038330078125,0.2,0.4840490221977234
5,712,4096,2,200.0,-376.5,-0.00581003854458686,2375.1071022033693,210,-1.5544607803225516,1158.4095458984375,0.011402679,0.0003,0.112255859375,0.2,0.0
9,642,6144,3,200.0,-381.6666666666667,-0.0006222173695277888,2490.8678119659426,220,-1.4749157529324293,1651.76416015625,0.0049883565,0.0003,0.048388671875,0.2,0.0
13,608,8192,4,200.0,-377.0,-0.0032998051086906345,1971.9514347076415,230,-1.4713693745434284,976.3486938476562,0.008788738,0.0003,0.130078125,0.2,0.0
17,597,10240,5,200.0,-357.2549019607843,-0.0035721184678550342,2616.871071243286,240,-1.4123046182096004,1196.8599853515625,0.0062854844,0.0003,0.13681640625,0.2,-2.384185791015625e-07
2,882,2048,1,200.0,-247.1,-0.002079726646479685,2279.3619762420653,250,-1.4129095662385225,1598.58203125,0.0059770485,0.0003,0.1001953125,0.2,1.1920928955078125e-07
6,656,4096,2,200.0,-297.8,-0.009817811119864928,871.9349766731262,210,-2.1297968149185182,389.6790771484375,0.0099383965,0.0003,0.079248046875,0.2,0.5990896821022034
9,622,6144,3,200.0,-284.53333333333336,-0.005361201845516916,1252.3886934280395,220,-2.031577954441309,679.0284423828125,0.0074606044,0.0003,0.050732421875,0.2,0.44484132528305054
13,594,8192,4,200.0,-297.075,-0.006640747611527331,1204.6251461029053,230,-2.047566895931959,563.8361206054688,0.0110466415,0.0003,0.0609375,0.2,0.5812798738479614
17,586,10240,5,200.0,-294.9019607843137,-0.012258270099118817,1185.5837268829346,240,-2.0258161924779414,600.29296875,0.012881675,0.0003,0.118310546875,0.2,0.49062973260879517
2,865,2048,1,200.0,-266.0,-0.0077883349295007065,843.6223740577698,250,-1.9631277907639741,271.3583984375,0.0072776712,0.0003,0.046142578125,0.2,0.5852687358856201
6,679,4096,2,200.0,-255.0,-0.0018096873376634904,2524.638525772095,260,-1.3847092106938361,1302.6402587890625,0.01194829,0.0003,0.048046875,0.2,1.1920928955078125e-07
9,634,6144,3,200.0,-276.3333333333333,-0.0006511837724247016,1155.0224362373351,270,-1.3513422705233098,417.3960266113281,0.0012860346,0.0003,0.0,0.2,3.337860107421875e-06
13,613,8192,4,200.0,-255.5,-0.00037186152112553825,857.0740938186646,280,-1.3543880373239516,392.4610900878906,0.0002046263,0.0003,0.0,0.2,0.32325267791748047
17,587,10240,5,200.0,-229.80392156862746,-0.00019970867870142684,1131.0307123184205,290,-1.3552393645048142,761.7117309570312,9.4916235e-05,0.0003,0.0,0.2,0.5458686351776123
2,732,2048,1,200.0,-26.3,-0.0012187863001599907,1231.9042254447936,300,-1.357464049756527,396.0426330566406,0.00056086236,0.0003,0.0,0.2,0.5999027490615845
7,528,4096,2,200.0,-94.75,-0.009732152002106887,1621.0364143371582,260,-1.967272564396262,1105.5628662109375,0.0113760345,0.0003,0.0404296875,0.2,0.6383640170097351
12,506,6144,3,200.0,-120.06666666666666,-0.008469503120431909,1483.3772287368774,270,-1.9710346158593892,741.2764892578125,0.010658901,0.0003,0.04990234375,0.2,0.693341851234436
15,514,8192,4,200.0,-92.6,-0.008106997679715278,1788.2769191741943,280,-1.9013980910182,532.99560546875,0.009731452,0.0003,0.0478515625,0.2,0.6094057559967041
19,514,10240,5,200.0,-100.70588235294117,-0.010735437662515324,1756.6643426895141,290,-1.8829207591712476,549.5161743164062,0.011790996,0.0003,0.055908203125,0.2,0.6699316501617432
2,791,2048,1,200.0,-189.0,-0.008790298152598552,1481.8721071243285,300,-1.856796767935157,911.7526245117188,0.012750378,0.0003,0.053662109375,0.2,0.7128080129623413
6,617,4096,2,200.0,-108.0,-0.00043580650963122026,1038.5198072433473,310,-1.3586566504091024,305.66522216796875,0.000121815945,0.0003,0.0,0.2,0.7019176483154297
10,581,6144,3,200.0,-157.0,-0.0005037707320298068,1773.6640579223633,320,-1.3620229102671146,806.8018188476562,0.00016611183,0.0003,0.0,0.2,0.6881455183029175
14,567,8192,4,200.0,-165.5,-0.00026423949675518087,1384.1904676437377,330,-1.3653262589126824,684.0693969726562,0.00017212771,0.0003,0.0,0.2,0.7254369854927063
18,560,10240,5,200.0,-167.64705882352942,-0.00022210306633496657,1449.0073684692384,340,-1.3671338260173798,458.03271484375,0.00011415448,0.0003,0.0,0.2,0.7345830202102661
2,799,2048,1,200.0,-226.4,-0.00016853713532327674,1411.7548351287842,350,-1.3718027368187904,671.4063110351562,5.472987e-05,0.0003,0.0,0.2,0.6527646780014038
6,643,4096,2,200.0,-125.5,-0.005441750105819665,1081.0722173690797,310,-1.8567803148180246,326.3587646484375,0.006332421,0.0003,0.049755859375,0.2,0.7178660035133362
10,600,6144,3,200.0,-153.03333333333333,-0.006918358635448385,2005.1488040924073,320,-1.8832299675792457,809.2445068359375,0.010033732,0.0003,0.04443359375,0.2,0.7297773957252502
14,571,8192,4,200.0,-172.625,-0.009877371635229792,1715.3647386550904,330,-1.736030238866806,611.3831787109375,0.013031021,0.0003,0.077734375,0.2,0.7381155490875244
18,551,10240,5,200.0,-160.01960784313727,-0.006872709663730348,3180.981077194214,340,-1.7860710471868515,1238.6041259765625,0.012160855,0.0003,0.04228515625,0.2,0.5716605186462402
2,829,2048,1,200.0,202.0,-0.007671331535675563,2415.8247394561768,350,-1.716037242487073,1080.610107421875,0.009639059,0.0003,0.038427734375,0.2,0.7010663747787476
6,636,4096,2,200.0,35.0,-0.0005208788119489327,2535.1795415878296,360,-1.3636598017066717,732.3428955078125,0.00016752403,0.0003,0.0,0.2,0.7340002655982971
10,602,6144,3,200.0,61.333333333333336,-0.00023698236800555604,1534.5808387756347,370,-1.3607755936682224,496.52197265625,0.00015328467,0.0003,0.0,0.2,0.8334633708000183
13,585,8192,4,200.0,102.0,-0.0008799264265689999,2953.796795082092,380,-1.364874256402254,2454.65966796875,0.00064982194,0.0003,0.0,0.2,0.805795431137085
17,577,10240,5,200.0,139.2156862745098,-0.001668688771314919,3763.0150241851807,390,-1.361904688924551,2234.0634765625,0.0017866213,0.0003,0.0,0.2,0.8284491300582886
2,907,2048,1,200.0,-166.2,-0.00027767535648308693,4354.323765945434,400,-1.352243300154805,2922.312744140625,0.00014988444,0.0003,0.0,0.2,0.6684446930885315
5,700,4096,2,200.0,37.45,-0.007206432752718683,2081.644480895996,360,-1.6885945077985525,755.4548950195312,0.01248108,0.0003,0.059619140625,0.2,0.6756060123443604
9,646,6144,3,200.0,35.6,-0.005833959497977048,4506.649546813965,370,-1.667010397836566,2090.7041015625,0.008551838,0.0003,0.0259765625,0.2,0.713301956653595
13,621,8192,4,200.0,119.475,-0.004396926369372523,2632.544381713867,380,-1.6660556100308894,815.4185180664062,0.008377976,0.0003,0.01484375,0.2,0.7177647352218628
16,606,10240,5,200.0,100.13725490196079,-0.003457535914640175,4549.144018554687,390,-1.5959749657660722,2306.305419921875,0.006727957,0.0003,0.00234375,0.2,0.663088321685791
2,863,2048,1,200.0,284.0,-0.0042449205371667634,2333.0142805099485,400,-1.5844205219298602,1164.2972412109375,0.010730225,0.0003,0.01591796875,0.2,0.792553186416626
5,700,4096,2,200.0,186.0,-0.00039391630925820207,4578.973881530762,410,-1.3606293678283692,2140.523193359375,0.00024285336,0.0003,0.0,0.2,0.6962608098983765
9,653,6144,3,200.0,258.0,-0.0010978298298141454,2876.407642364502,420,-1.3651591535657643,937.6358642578125,0.00071617984,0.0003,0.000244140625,0.2,0.7652764916419983
