time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
38,200.0,9728,-481.0416666666667,638,15,0.00625,1207.8663330078125,0.011547003,370,1.9729137420654297e-05,0.3,-0.012576704006642103,2228.0614013671875,-2.4833162784576417,0.0003
39,200.0,9984,-484.48979591836735,639,15,0.0,341.0693359375,0.0036987355,380,-1.1920928955078125e-06,0.3,-0.0028878468787297607,896.1724334716797,-2.436199688911438,0.0003
40,200.0,10240,-479.01960784313724,639,16,0.0,1224.382568359375,0.009068736,390,9.649991989135742e-05,0.3,-0.013057372113689781,2360.053057861328,-2.4128724336624146,0.0003
1,200.0,256,-1000.0,863,0,0.0265625,884.4666137695312,0.025402691,400,3.069639205932617e-05,0.3,-0.021458647167310118,2035.950537109375,-2.384444773197174,0.0003
2,200.0,512,-940.0,737,0,0.0,2382.59716796875,0.00039835623,10,0.002414524555206299,0.3,-0.004559176275506616,4616.805688476563,-2.5648144721984862,0.0003
3,200.0,768,-1113.3333333333333,705,1,0.0,1599.1422119140625,0.00027597602,20,0.007690012454986572,0.3,-0.0027764122001826762,3304.621728515625,-2.5640934467315675,0.0003
4,200.0,1024,-1192.0,690,1,0.0,2452.048828125,0.00021828199,30,-0.0022623538970947266,0.3,-0.002360831806436181,4787.066137695312,-2.5634708404541016,0.0003
5,200.0,1280,-1175.0,683,1,0.0,1832.00439453125,0.00013826764,40,0.0003719329833984375,0.3,-0.0015541764441877604,3914.0987548828125,-2.563110041618347,0.0003
6,200.0,1536,-1187.142857142857,677,2,0.0,1278.7164306640625,0.00021619257,50,-0.00016295909881591797,0.3,-0.001977320178411901,2522.558874511719,-2.562062394618988,0.0003
7,200.0,1792,-1202.5,673,2,0.0,2405.230712890625,0.00016081915,60,-0.0002542734146118164,0.3,-0.0013639447512105106,4837.745361328125,-2.561894488334656,0.0003
8,200.0,2048,-1228.0,673,3,0.0,2009.0352783203125,0.00023205252,70,0.0005980730056762695,0.3,-0.003147326223552227,4025.9389892578124,-2.560780477523804,0.0003
9,200.0,2304,-1210.0,672,3,0.0,1957.34912109375,0.00018460257,80,-0.000537872314453125,0.3,-0.0021055009448900817,3784.8669555664064,-2.5602454781532287,0.0003
10,200.0,2560,-1193.3333333333333,672,3,0.0,1750.402587890625,0.00042236107,90,-0.00011968612670898438,0.3,-0.0041203947737813,3227.296044921875,-2.5593529462814333,0.0003
11,200.0,2816,-1217.142857142857,672,4,0.0,1580.5654296875,0.00033394503,100,5.221366882324219e-05,0.3,-0.002668192470446229,3535.7722900390627,-2.5562770485877992,0.0003
12,200.0,3072,-1206.0,669,4,0.0,2305.957763671875,0.00022389111,110,-0.0002454519271850586,0.3,-0.0018358794273808598,4264.564221191406,-2.557232129573822,0.0003
13,200.0,3328,-1196.25,657,5,0.0,1541.6676025390625,0.00042891502,120,7.569789886474609e-06,0.3,-0.00290598520077765,2937.744775390625,-2.5539668917655947,0.0003
14,200.0,3584,-1198.235294117647,655,5,0.0,1503.7099609375,0.00044858386,130,1.2516975402832031e-06,0.3,-0.0034995767753571274,3282.8143920898438,-2.551136004924774,0.0003
15,200.0,3840,-1191.0526315789473,656,5,0.0,1342.0595703125,0.00032750564,140,-0.00018835067749023438,0.3,-0.0017470787279307842,2722.5301025390627,-2.5476617574691773,0.0003
16,200.0,4096,-1195.0,635,6,0.0,2502.1513671875,0.00038825418,150,-2.7060508728027344e-05,0.3,-0.003271240205504,4471.476599121093,-2.5468276143074036,0.0003
17,200.0,4352,-1181.904761904762,622,6,0.0,1937.6829833984375,0.00069726165,160,-5.137920379638672e-05,0.3,-0.004191328235901892,3967.3632202148438,-2.5442925810813906,0.0003
18,200.0,4608,-1169.1304347826087,568,8,0.0,1813.5074462890625,0.0010657641,170,-1.4185905456542969e-05,0.3,-0.005367039330303669,3348.7005249023437,-2.5324358701705934,0.0003
19,200.0,4864,-1145.4166666666667,515,9,0.0,787.76953125,0.0020232692,180,-2.8967857360839844e-05,0.3,-0.0072117011528462175,1640.4438598632812,-2.5264495730400087,0.0003
20,200.0,5120,-1148.8,472,10,0.0,927.1923217773438,0.0013435592,190,2.6226043701171875e-05,0.3,-0.005434976681135595,1608.2390502929688,-2.5224380016326906,0.0003
21,200.0,5376,-1138.4615384615386,439,12,0.0,1257.4124755859375,0.0005044048,200,-4.291534423828125e-06,0.3,-0.0014728905167430638,2662.6932006835937,-2.521340000629425,0.0003
22,200.0,5632,-1136.4285714285713,417,13,0.0,1261.9471435546875,0.0016964441,210,-6.42538070678711e-05,0.3,-0.006876585120335221,2557.6148193359377,-2.51888108253479,0.0003
23,200.0,5888,-1152.4137931034484,398,14,0.0,1393.9805908203125,0.0026002082,220,-1.609325408935547e-05,0.3,-0.007404900249093771,2955.196667480469,-2.5082967638969422,0.0003
24,200.0,6144,-1142.3333333333333,382,16,0.0,2124.19970703125,0.0013818799,230,4.57763671875e-05,0.3,-0.004807435139082372,4662.516772460937,-2.484550082683563,0.0003
25,200.0,6400,-1129.6875,369,17,0.0,958.5748291015625,0.0030616978,240,-6.556510925292969e-05,0.3,-0.006687077693641186,1811.1560180664062,-2.461901915073395,0.0003
26,200.0,6656,-1115.7575757575758,355,18,0.0,1154.8280029296875,0.0024783546,250,2.5033950805664062e-06,0.3,-0.0040920853149145845,2734.917822265625,-2.443059539794922,0.0003
27,200.0,6912,-1106.1764705882354,342,20,0.0,989.3043212890625,0.0029681714,260,-2.86102294921875e-05,0.3,-0.004600708279758692,1774.3918151855469,-2.4346078276634215,0.0003
28,200.0,7168,-1088.2857142857142,330,21,0.0,1381.8143310546875,0.004385225,270,-5.125999450683594e-06,0.3,-0.008946036687120795,2448.768994140625,-2.399553096294403,0.0003
29,200.0,7424,-1072.4324324324325,322,23,0.0,1138.443359375,0.0031776777,280,-4.2319297790527344e-05,0.3,-0.004622162063606083,2151.07890625,-2.404866635799408,0.0003
30,200.0,7680,-1072.1052631578948,313,24,0.0,613.6444091796875,0.006607458,290,-4.4345855712890625e-05,0.3,-0.007682277867570519,1236.9096923828124,-2.4091214179992675,0.0003
31,200.0,7936,-1063.076923076923,311,25,0.0,1066.3375244140625,0.004692346,300,-2.014636993408203e-05,0.3,-0.006233057426288724,2182.1164123535154,-2.3948734760284425,0.0003
32,200.0,8192,-1060.25,306,26,0.0,1053.800537109375,0.0112337535,310,-2.7179718017578125e-05,0.3,-0.013377835461869835,2377.002606201172,-2.3647895574569704,0.0003
33,200.0,8448,-1043.8095238095239,301,28,0.0,1326.7659912109375,0.008338584,320,-6.198883056640625e-05,0.3,-0.005623406614176929,2539.4405029296877,-2.304192066192627,0.0003
34,200.0,8704,-1037.4418604651162,296,29,0.0,613.6204223632812,0.0099021485,330,-1.4901161193847656e-05,0.3,-0.013015407661441714,1787.0105346679688,-2.223093545436859,0.0003
35,200.0,8960,-1033.409090909091,291,30,0.0015625,618.4015502929688,0.007111449,340,-2.1338462829589844e-05,0.3,-0.008750488143414259,1353.1016357421875,-2.1456652641296388,0.0003
36,200.0,9216,-1019.3478260869565,287,32,0.001953125,305.762451171875,0.014214718,350,-4.0531158447265625e-06,0.3,-0.014465670043136925,641.9564147949219,-2.0373764634132385,0.0003
37,200.0,9472,-1015.531914893617,285,33,0.008984375,299.121826171875,0.016525688,360,-5.519390106201172e-05,0.3,-0.016184007097035647,651.1590606689454,-1.891004306077957,0.0003
38,200.0,9728,-1010.0,282,34,0.0,538.6538696289062,0.004512612,370,-2.3245811462402344e-05,0.3,-0.005363173852674663,978.618017578125,-1.7985638201236724,0.0003
39,200.0,9984,-1001.4285714285714,281,35,0.001953125,288.9565734863281,0.004798938,380,1.615285873413086e-05,0.3,-0.008481570635922253,656.6926391601562,-1.7002429842948914,0.0003
40,200.0,10240,-983.3333333333334,279,36,0.0,337.4333801269531,0.005625396,390,-1.430511474609375e-05,0.3,-0.006605813279747963,532.9349868774414,-1.628209388256073,0.0003
1,200.0,256,-380.0,295,0,0.062890625,86.60196685791016,0.026246976,400,-3.3974647521972656e-05,0.3,-0.0068965528160333635,166.78890991210938,-1.6201171398162841,0.0003
2,200.0,512,-150.0,225,2,0.016015625,59.261634826660156,0.007942769,410,0.00024503469467163086,0.3,-0.012795486254617572,132.30622367858888,-2.374165987968445,0.0003
3,200.0,768,-240.0,217,3,0.0,681.466796875,0.00086710975,420,3.695487976074219e-05,0.3,-0.0022396932123228907,1513.381787109375,-2.4014551758766176,0.0003
4,200.0,1024,-326.0,211,4,0.0,111.75042724609375,0.0006052274,430,4.76837158203125e-06,0.3,-0.0018701022723689674,263.5943908691406,-2.3973530769348144,0.0003
5,200.0,1280,-338.3333333333333,212,6,0.001171875,118.57075500488281,0.0032573761,440,0.00013148784637451172,0.3,-0.011317455489188433,224.86336288452148,-2.389702761173248,0.0003
6,200.0,1536,-352.85714285714283,209,7,0.004296875,73.88905334472656,0.0057664644,450,0.0002853870391845703,0.3,-0.011346037173643709,158.86464920043946,-2.3684611082077027,0.0003
7,200.0,1792,-357.5,207,8,0.005859375,31.694766998291016,0.0052419854,460,1.1265277862548828e-05,0.3,-0.009213270712643861,66.00259666442871,-2.354695403575897,0.0003
8,200.0,2048,-374.0,206,9,0.0,76.16226959228516,0.010988472,470,2.5033950805664062e-06,0.3,-0.01385476030409336,144.71734695434571,-2.3695653915405273,0.0003
9,200.0,2304,-368.1818181818182,207,11,0.0,69.27621459960938,0.002980211,480,3.6954879760742188e-06,0.3,-0.003202135779429227,135.04610595703124,-2.317500925064087,0.0003
10,200.0,2560,-369.1666666666667,208,12,0.01328125,26.107364654541016,0.010937389,490,0.10392069816589355,0.3,-0.010847767163068057,54.058615112304686,-2.287761652469635,0.0003
11,200.0,2816,-373.57142857142856,208,13,0.0,25.391971588134766,0.0074305935,500,5.549192428588867e-05,0.3,-0.006611395720392465,53.2337459564209,-2.32133549451828,0.0003
12,200.0,3072,-353.3333333333333,207,14,0.00390625,64.06562805175781,0.00607804,510,8.672475814819336e-05,0.3,-0.009407121152617038,141.06123237609864,-2.2845394134521486,0.0003
13,200.0,3328,-353.125,206,16,0.0,310.318359375,0.0016216892,520,0.006390929222106934,0.3,-0.0013561706524342298,703.7413665771485,-2.351596736907959,0.0003
14,200.0,3584,-357.05882352941177,207,17,0.0015625,21.672578811645508,0.008135487,530,-0.0027878284454345703,0.3,-0.011955389892682433,49.795820808410646,-2.3663490176200868,0.0003
15,200.0,3840,-362.10526315789474,207,18,0.007421875,117.14273071289062,0.013632359,540,9.953975677490234e-05,0.3,-0.018785104667767883,230.7268829345703,-2.4000120162963867,0.0003
16,200.0,4096,-363.0,207,19,0.00546875,77.91346740722656,0.011315307,550,0.0005789995193481445,0.3,-0.015103101939894259,127.4660083770752,-2.3792362332344057,0.0003
17,200.0,4352,-365.23809523809524,206,21,0.001953125,61.09360122680664,0.012546909,560,-0.09504902362823486,0.3,-0.009222211176529526,129.5722183227539,-2.3340606570243834,0.0003
18,200.0,4608,-367.82608695652175,206,22,0.038671875,86.73128509521484,0.017284319,570,-0.002948164939880371,0.3,-0.009737806767225266,211.05646438598632,-2.28151398897171,0.0003
19,200.0,4864,-368.3333333333333,206,23,0.00390625,62.95518493652344,0.012453457,580,-0.0035021305084228516,0.3,-0.010348785016685725,115.07233695983886,-2.30939519405365,0.0003
20,200.0,5120,-369.2,205,24,0.01328125,30.715412139892578,0.011736891,590,-0.00260317325592041,0.3,-0.008037983393296599,80.16326541900635,-2.3451594352722167,0.0003
21,200.0,5376,-366.9230769230769,205,26,0.169921875,31.041528701782227,0.041860983,600,1.1265277862548828e-05,0.3,-0.03051921632140875,50.848999977111816,-2.248736047744751,0.0003
22,200.0,5632,-363.57142857142856,205,27,0.043359375,17.492328643798828,0.029433914,610,-0.4714658260345459,0.3,-0.021832562889903782,40.70025892257691,-2.3385030031204224,0.0003
23,200.0,5888,-363.44827586206895,205,28,0.199609375,36.5194091796875,0.0431833,620,-8.821487426757812e-06,0.3,-0.03088992047123611,57.5555721282959,-2.278593456745148,0.0003
24,200.0,6144,-364.3333333333333,205,29,0.0,18.628799438476562,0.004245152,630,-5.960464477539062e-07,0.3,0.0010986640118062496,37.43851661682129,-2.1664711356163027,0.0003
25,200.0,6400,-365.3125,205,31,0.0,20.96278953552246,0.003946118,640,-1.0371208190917969e-05,0.3,-0.006462737778201699,49.94841842651367,-2.147089397907257,0.0003
26,200.0,6656,-364.8484848484849,204,32,0.0,79.92621612548828,0.0018606081,650,-5.7220458984375e-06,0.3,-0.0019920213147997857,119.60399551391602,-2.1561856150627134,0.0003
27,200.0,6912,-364.70588235294116,204,33,0.0,20.497560501098633,0.0029045555,660,-5.960464477539062e-07,0.3,-0.005070849508047104,42.840749168395995,-2.123743748664856,0.0003
28,200.0,7168,-367.14285714285717,204,35,0.0,14.4120454788208,0.003010248,670,7.748603820800781e-06,0.3,-0.005216514086350798,36.18430442810059,-2.099519121646881,0.0003
29,200.0,7424,-359.72972972972974,203,36,0.0,103.70204162597656,0.0011922412,680,-2.7418136596679688e-06,0.3,-0.0026178566622547805,179.41987495422364,-2.103681755065918,0.0003
30,200.0,7680,-358.42105263157896,203,37,0.0,529.9996337890625,0.00015047379,690,3.7550926208496094e-06,0.3,-0.00023803922813385724,870.5847259521485,-2.0797721982002257,0.0003
31,200.0,7936,-351.02564102564105,203,39,0.0,53.13159942626953,0.001945246,700,-5.459785461425781e-05,0.3,-0.006187645765021443,114.44704856872559,-2.189138686656952,0.0003
32,200.0,8192,-350.5,202,40,0.00234375,513.0991821289062,0.00237515,710,1.811981201171875e-05,0.3,-0.004702174314297735,811.0048690795899,-2.1248672366142274,0.0003
33,200.0,8448,-349.04761904761904,202,41,0.01640625,19.039621353149414,0.020370048,720,2.2232532501220703e-05,0.3,-0.014850271306931973,35.31815090179443,-2.090660607814789,0.0003
34,200.0,8704,-339.06976744186045,202,43,0.073828125,31.81169891357422,0.03280025,730,5.2094459533691406e-05,0.3,-0.015607718331739306,69.22690811157227,-2.1075031876564028,0.0003
35,200.0,8960,-335.0,204,43,0.0046875,791.2321166992188,0.0045706006,740,9.775161743164062e-06,0.3,-0.004563669324852526,1862.874774169922,-2.039956045150757,0.0003
36,200.0,9216,-335.4347826086956,203,45,0.0015625,250.83120727539062,0.0033733395,750,5.364418029785156e-07,0.3,-0.006765865930356085,898.3189361572265,-2.06579350233078,0.0003
37,200.0,9472,-335.3191489361702,203,46,0.13046875,33.090702056884766,0.057000756,760,1.4901161193847656e-06,0.3,-0.041344105778262016,67.90678329467774,-2.1474751949310305,0.0003
38,200.0,9728,-337.2916666666667,203,47,0.03984375,32.1520881652832,0.019140577,770,2.384185791015625e-06,0.3,-0.0075042337761260566,72.63570308685303,-2.0933766603469848,0.0003
39,200.0,9984,-337.7551020408163,203,49,0.0,47.16462326049805,0.0057817465,780,8.344650268554688e-07,0.3,-0.006077487068250775,107.5758098602295,-2.110528552532196,0.0003
40,200.0,10240,-333.1372549019608,205,49,0.002734375,518.8299560546875,0.0029875531,790,7.748603820800781e-06,0.3,-0.0077519436366856095,812.8112716674805,-2.131217432022095,0.0003
1,200.0,256,-300.0,226,1,0.0359375,39.82212829589844,0.021322243,800,4.011392593383789e-05,0.3,-0.017413568077608944,76.98776283264161,-2.210496747493744,0.0003
2,200.0,512,-325.0,199,2,0.392578125,454.97723388671875,0.06427988,410,-3.5762786865234375e-06,0.3,-0.03765662382356823,946.3898681640625,-1.7104290902614594,0.0003
3,200.0,768,-340.0,193,3,0.0,373.80999755859375,0.003679008,420,-8.463859558105469e-06,0.3,-0.0014171467628329992,1002.3091064453125,-1.7617554664611816,0.0003
4,200.0,1024,-368.0,196,5,0.18671875,924.0588989257812,0.06380668,430,-3.5762786865234375e-07,0.3,-0.0212024861946702,1778.3173706054688,-1.6279502213001251,0.0003
5,200.0,1280,-416.6666666666667,197,6,0.052734375,96.96037292480469,0.01142885,440,-2.586841583251953e-05,0.3,0.0006129862274974584,234.12472076416014,-1.499093133211136,0.0003
6,200.0,1536,-394.2857142857143,199,7,0.0,185.259765625,0.0006048505,450,-1.4066696166992188e-05,0.3,-0.0031442820851225405,398.4711715698242,-1.5169988036155702,0.0003
7,200.0,1792,-382.5,201,8,0.0109375,727.7960815429688,0.008192554,460,1.0669231414794922e-05,0.3,-0.011131906555965543,1549.9896362304687,-1.5441156029701233,0.0003
8,200.0,2048,-342.0,201,10,0.05703125,470.4070129394531,0.014907435,470,-7.987022399902344e-06,0.3,-0.0101968435337767,838.8647644042969,-1.581532645225525,0.0003
9,200.0,2304,-335.45454545454544,203,11,0.0,950.4708251953125,0.0015780258,480,7.68899917602539e-06,0.3,0.00012210218701511622,1790.6868774414063,-1.5394399344921113,0.0003
10,200.0,2560,-333.3333333333333,202,12,0.03984375,536.2321166992188,0.007649255,490,1.0311603546142578e-05,0.3,-0.0035882098833099007,868.7391464233399,-1.4684859216213226,0.0003
11,200.0,2816,-310.0,202,13,0.006640625,1064.4752197265625,0.011719685,500,1.3709068298339844e-05,0.3,-0.008188534819055349,1753.053369140625,-1.4171601295471192,0.0003
12,200.0,3072,-311.3333333333333,203,15,0.0,585.6651000976562,0.001606853,510,1.3649463653564453e-05,0.3,0.0033129418268799784,1515.091079711914,-1.2873218834400177,0.0003
13,200.0,3328,-319.375,203,16,0.0,525.952880859375,0.00020122272,520,1.1980533599853516e-05,0.3,-0.0005390210193581879,733.5896011352539,-1.2703141152858735,0.0003
14,200.0,3584,-330.5882352941176,204,17,0.0,102.94834899902344,0.00015914277,530,0.00012826919555664062,0.3,-0.0008321831934154034,193.66843795776367,-1.278251326084137,0.0003
15,200.0,3840,-345.7894736842105,205,18,0.0,204.1048583984375,0.00016155024,540,9.173154830932617e-05,0.3,-0.002647799940314144,445.90784454345703,-1.2354937732219695,0.0003
16,200.0,4096,-326.5,207,19,0.0,95.9617691040039,0.00030091614,550,5.2928924560546875e-05,0.3,-0.0015333311166614294,187.93910903930663,-1.219731616973877,0.0003
17,200.0,4352,-324.76190476190476,208,20,0.0,866.9407348632812,0.00027656206,560,2.944469451904297e-05,0.3,-0.0008754723938181996,1554.3940185546876,-1.1955797255039216,0.0003
18,200.0,4608,-326.95652173913044,207,22,0.00078125,491.21734619140625,0.0088148285,570,-5.960464477539062e-07,0.3,-0.00692348163574934,1111.960430908203,-1.2061795890331268,0.0003
19,200.0,4864,-330.4166666666667,205,23,0.0296875,562.6589965820312,0.035490572,580,2.3424625396728516e-05,0.3,-0.007031917478889227,893.1223815917969,-1.1816474616527557,0.0003
20,200.0,5120,-338.0,203,25,0.0,40.99818420410156,0.00094850594,590,0.0004401206970214844,0.3,0.00011242239270359278,89.43122100830078,-1.0841220378875733,0.0003
21,200.0,5376,-341.53846153846155,204,26,0.0,101.59420776367188,4.6759145e-05,600,0.0002608299255371094,0.3,-0.000752500700764358,205.57028274536134,-1.0685299932956696,0.0003
22,200.0,5632,-340.7142857142857,209,26,0.0,47.06132507324219,9.183213e-05,610,0.0003318190574645996,0.3,-0.0003775348421186209,145.17268409729004,-1.06532940864563,0.0003
23,200.0,5888,-343.1034482758621,216,27,0.021484375,474.4786376953125,0.015338425,620,0.0002601146697998047,0.3,-0.008168357936665416,709.8550079345703,-1.1439766883850098,0.0003
24,200.0,6144,-344.3333333333333,221,27,0.0,34.98820877075195,0.00012273062,630,0.22359991073608398,0.3,0.0016807276755571366,71.62840843200684,-1.244451004266739,0.0003
25,200.0,6400,-349.375,227,28,0.0,86.68009185791016,0.0001368348,640,-0.10818970203399658,0.3,-0.0005532550625503063,239.21740341186523,-1.2327079772949219,0.0003
26,200.0,6656,-349.6969696969697,233,28,0.0,245.34219360351562,2.5465619e-05,650,0.07764363288879395,0.3,-0.00019881098996847867,370.33447189331054,-1.2209039986133576,0.0003
27,200.0,6912,-347.05882352941177,239,28,0.0,586.2451782226562,0.000648238,660,-0.011647224426269531,0.3,-0.0013712915126234293,745.0621490478516,-1.2155274212360383,0.0003
28,200.0,7168,-348.85714285714283,244,29,0.08359375,500.66131591796875,0.032363966,670,-4.8041343688964844e-05,0.3,-0.00913027124479413,699.5548011779786,-1.1526580452919006,0.0003
29,200.0,7424,-353.7837837837838,249,29,0.0,49.33552932739258,0.0009415236,680,8.89897346496582e-05,0.3,0.0008058172417804599,100.06478233337403,-1.0909753143787384,0.0003
30,200.0,7680,-345.7894736842105,254,30,0.0,28.26155662536621,0.00058039045,690,1.2814998626708984e-05,0.3,-0.0009778689360246061,54.808372497558594,-1.092698687314987,0.0003
31,200.0,7936,-347.1794871794872,259,30,0.0,737.4403686523438,0.0017115874,700,-1.0728836059570312e-06,0.3,-0.0030350614339113235,1679.537515258789,-1.1241973459720611,0.0003
32,200.0,8192,-343.25,264,31,0.0,23.216402053833008,0.00066037267,710,9.357929229736328e-06,0.3,-0.00042819591471925377,49.75175952911377,-1.1678553342819213,0.0003
