time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/approx_kl,train/clip_range
9,910,-335.5,8448,200.0,33,156.08872985839844,-2.230518865585327,0.0003,377.14523162841795,0.008341550827026367,-0.001244878745637834,0.0,320,0.0008363561,0.3
9,909,-339.6511627906977,8704,200.0,34,478.9919738769531,-2.263663673400879,0.0003,980.290380859375,0.03432267904281616,0.0020436703693121673,0.0,330,0.0004564398,0.3
9,910,-339.1363636363636,8960,200.0,35,127.18440246582031,-2.2361322164535524,0.0003,342.8100040435791,0.12584930658340454,-0.00011098196264356375,0.0,340,6.019138e-06,0.3
10,910,-342.0217391304348,9216,200.0,36,44.432899475097656,-2.2571568489074707,0.0003,90.98749580383301,-0.3837912082672119,-0.002127145230770111,0.0,350,0.0004856137,0.3
10,911,-329.1489361702128,9472,200.0,37,13.45791244506836,-2.2743918895721436,0.0003,37.18276491165161,-1.3274297714233398,-0.003390908008441329,0.0,360,0.0019966855,0.3
10,911,-330.25,9728,200.0,38,516.8941650390625,-2.2679423332214355,0.0003,1093.8155853271485,0.00889289379119873,-0.0046469216700643304,0.0,370,0.0065081147,0.3
10,910,-330.57142857142856,9984,200.0,39,196.58071899414062,-2.270234251022339,0.0003,371.7898406982422,0.017259836196899414,-0.005873410636559129,0.0,380,0.00319714,0.3
11,910,-337.7843137254902,10240,200.0,40,64.5466537475586,-2.2999489307403564,0.0003,104.68091697692871,-0.02252805233001709,-0.001031550974585116,0.0,390,0.0003757712,0.3
11,911,-341.25,10496,200.0,41,63.63988494873047,-2.2574734926223754,0.0003,98.01961135864258,-0.01925206184387207,-0.01418459985870868,0.013671875,400,0.010082601,0.3
11,910,-342.92452830188677,10752,200.0,42,31.705991744995117,-2.1954028487205504,0.0003,44.897017097473146,-0.04812204837799072,-0.015653419611044227,0.04296875,410,0.034145575,0.3
12,911,-345.03636363636366,11008,200.0,43,35.9716911315918,-2.037230098247528,0.0003,72.42769317626953,-0.09418237209320068,-0.010681830858811737,0.014453125,420,0.010963218,0.3
12,911,-345.42857142857144,11264,200.0,44,4.801522254943848,-2.0074058175086975,0.0003,10.767142057418823,-0.0014846324920654297,-0.006110690883360803,0.00234375,430,0.010629735,0.3
12,911,-351.10526315789474,11520,200.0,45,24.725496292114258,-1.9810698211193085,0.0003,60.04868850708008,0.0009222626686096191,-0.009685795870609581,0.06171875,440,0.020467263,0.3
12,911,-351.82758620689657,11776,200.0,46,247.73593139648438,-1.9279628992080688,0.0003,542.7009727478028,-5.2928924560546875e-05,-0.0010781122138723731,0.0,450,0.0031503236,0.3
13,910,-352.3833333333333,12032,200.0,47,316.4463195800781,-1.9163277208805085,0.0003,413.2832025527954,0.0003077983856201172,-0.00263387281447649,0.0,460,0.001230678,0.3
13,911,-354.0327868852459,12288,200.0,48,5.74721097946167,-1.9333458542823792,0.0003,12.198727464675903,0.0017265081405639648,-0.004093417385593057,0.00078125,470,0.0020663263,0.3
13,911,-355.14516129032256,12544,200.0,49,19.354537963867188,-1.8003284752368927,0.0003,29.24343137741089,0.0008871555328369141,-0.032243744609877466,0.342578125,480,0.10013595,0.3
14,910,-356.296875,12800,200.0,50,4.096797466278076,-1.7846143007278443,0.0003,8.938071775436402,0.00758814811706543,-0.006034633610397577,0.03125,490,0.010619461,0.3
14,910,-357.10769230769233,13056,200.0,51,2.2716856002807617,-1.8035241544246674,0.0003,3.2008728206157686,-0.017281055450439453,-0.030538340914063156,0.185546875,500,0.040145926,0.3
14,908,-357.1060606060606,13312,200.0,52,1.311134934425354,-1.9038648426532745,0.0003,2.219154480099678,0.00721895694732666,-0.016774611035361885,0.158203125,510,0.05362287,0.3
14,908,-357.1940298507463,13568,200.0,53,6.81325626373291,-1.9365918397903443,0.0003,21.987137222290038,-0.016832709312438965,-0.025389688834547997,0.02109375,520,0.016407412,0.3
15,908,-357.6811594202899,13824,200.0,54,2.8580996990203857,-1.9586146652698517,0.0003,7.228466176986695,0.0018994808197021484,-0.010596495470963418,0.00390625,530,0.010750736,0.3
15,909,-358.07142857142856,14080,200.0,55,5.273965358734131,-1.885327261686325,0.0003,15.350215482711793,-0.011929869651794434,-0.0012088180519640446,0.0,540,0.0028842655,0.3
15,909,-358.28169014084506,14336,200.0,56,5.463170528411865,-1.8364562690258026,0.0003,14.277402400970459,-0.0002605915069580078,-0.00986807132139802,0.016796875,550,0.022101453,0.3
16,910,-355.97222222222223,14592,200.0,57,234.453125,-1.690185785293579,0.0003,441.60020942687987,0.00017207860946655273,-0.010467533976770938,0.0,560,0.013827815,0.3
16,911,-346.2432432432432,14848,200.0,58,2.699892520904541,-1.6329893529415132,0.0003,11.119351506233215,-0.0002357959747314453,-0.007482650550082326,0.001953125,570,0.014074347,0.3
16,911,-343.6666666666667,15104,200.0,59,811.1224975585938,-1.6177143990993499,0.0003,1536.482470703125,0.0007103085517883301,-0.006312289508059621,0.0,580,0.004812124,0.3
16,912,-338.10526315789474,15360,200.0,60,158.86061096191406,-1.5993509471416474,0.0003,411.6681480407715,0.001805722713470459,-0.00250428575091064,0.0,590,0.0006390852,0.3
17,912,-339.3205128205128,15616,200.0,61,118.94923400878906,-1.5776943027973176,0.0003,393.4179176330566,-0.0003591775894165039,-0.002960115927271545,0.0,600,0.0023511879,0.3
17,913,-339.253164556962,15872,200.0,62,2.3684868812561035,-1.545066672563553,0.0003,4.935324037075043,0.004408538341522217,-0.005825561750680208,0.0,610,0.0043907203,0.3
17,913,-339.675,16128,200.0,63,6.801287651062012,-1.571226292848587,0.0003,12.824377655982971,0.0014679431915283203,-0.019654793525114657,0.108203125,620,0.046254758,0.3
17,914,-340.5308641975309,16384,200.0,64,2.35333514213562,-1.4610825777053833,0.0003,7.222139310836792,0.01202237606048584,-0.00035762491170316936,0.0,630,0.0065174317,0.3
18,914,-340.87951807228916,16640,200.0,65,3.8900957107543945,-1.3158241748809814,0.0003,7.006059539318085,-0.008588194847106934,-0.009713658900000154,0.03671875,640,0.024122983,0.3
18,915,-341.39285714285717,16896,200.0,66,7.4829301834106445,-1.2785021781921386,0.0003,11.705580592155457,-0.008428215980529785,-0.00574104767292738,0.03125,650,0.010089792,0.3
18,915,-342.1764705882353,17152,200.0,67,3.1368541717529297,-1.2976281940937042,0.0003,6.500227093696594,-0.0010167360305786133,-0.003126642946153879,0.0,660,0.0025554823,0.3
19,915,-342.57471264367814,17408,200.0,68,4.167155742645264,-1.4100076973438262,0.0003,9.434088206291198,-7.152557373046875e-05,-0.009758003219030798,0.11953125,670,0.03419269,0.3
19,915,-342.03409090909093,17664,200.0,69,4.329939365386963,-1.5909051656723023,0.0003,11.59760901927948,0.017441093921661377,-0.0033025859156623483,0.007421875,680,0.0050923126,0.3
19,916,-342.8988764044944,17920,200.0,70,202.16751098632812,-1.4541725099086762,0.0003,457.3205963134766,-0.0020601749420166016,-0.003419417340774089,0.003515625,690,0.0025748783,0.3
19,916,-340.8666666666667,18176,200.0,71,12.089704513549805,-1.493829709291458,0.0003,38.061101818084715,0.008324861526489258,-0.0032078968826681374,0.07734375,700,0.037501518,0.3
20,917,-342.07608695652175,18432,200.0,72,210.05474853515625,-1.664925754070282,0.0003,330.5768949508667,0.07086396217346191,-0.01124987485818565,0.0265625,710,0.015061084,0.3
20,917,-342.78494623655916,18688,200.0,73,1.0503370761871338,-1.4707951307296754,0.0003,3.2095816314220427,0.01453542709350586,-0.01168376689311117,0.012890625,720,0.011370081,0.3
20,918,-343.48936170212767,18944,200.0,74,1.2104053497314453,-1.2835548400878907,0.0003,3.991966027021408,-0.002969980239868164,-0.0188537560403347,0.10625,730,0.036709607,0.3
20,918,-341.1666666666667,19200,200.0,75,5.012371063232422,-1.644699889421463,0.0003,14.358730340003968,-0.0008443593978881836,-0.026107462437357752,0.15703125,740,0.046360098,0.3
21,918,-342.1546391752577,19456,200.0,76,254.67759704589844,-1.7463541865348815,0.0003,789.6886566162109,-0.06813466548919678,-0.002631873777136207,0.0,750,0.0014034009,0.3
21,919,-332.40816326530614,19712,200.0,77,128.01878356933594,-1.8091497838497161,0.0003,400.70389022827146,0.042941272258758545,-0.00034181764349341395,0.0,760,3.188476e-05,0.3
21,919,-333.3939393939394,19968,200.0,78,499.5303039550781,-1.7005856454372406,0.0003,866.9188659667968,0.22751396894454956,-0.0002080857753753662,0.0,770,3.8007973e-05,0.3
21,920,-334.21,20224,200.0,79,0.2023434042930603,-1.5769526183605194,0.0003,1.0566274017095565,-0.06621730327606201,-0.01926939047407359,0.0609375,780,0.03173784,0.3
22,920,-332.01,20480,200.0,80,265.3767395019531,-1.7282545208930968,0.0003,362.58449478149413,0.001431286334991455,-0.01857784257736057,0.0484375,790,0.019851074,0.3
22,921,-332.65,20736,200.0,81,1.4140275716781616,-1.4025636434555053,0.0003,3.8762717604637147,-0.23279941082000732,-0.004280748846940696,0.004296875,800,0.007031829,0.3
22,921,-330.47,20992,200.0,82,27.955751419067383,-1.9238442182540894,0.0003,55.01808385848999,-0.2234114408493042,-0.0015561772044748068,0.0015625,810,0.0056498386,0.3
23,922,-331.53,21248,200.0,83,23.696533203125,-1.6634693384170531,0.0003,67.98846778869628,-0.5348799228668213,-0.0017082218080759048,0.01328125,820,0.010923129,0.3
23,922,-329.73,21504,200.0,84,4.841711044311523,-1.5454387664794922,0.0003,10.397621035575867,9.745359420776367e-05,-0.003630539425648749,0.00078125,830,0.0045446693,0.3
23,923,-326.23,21760,200.0,85,8.963139533996582,-1.5485569477081298,0.0003,15.178282594680786,-4.291534423828125e-06,-0.005523884273134172,0.0,840,0.0066211103,0.3
23,923,-317.97,22016,200.0,86,118.85359191894531,-1.6211754560470581,0.0003,781.684684753418,0.03224766254425049,0.00313541057985276,0.0,850,0.0038193448,0.3
24,923,-306.65,22272,200.0,87,12.696362495422363,-1.6381761014461518,0.0003,46.65378589630127,-5.161762237548828e-05,-0.005400421842932701,0.0,860,0.0024603931,0.3
24,924,-307.93,22528,200.0,88,259.0527648925781,-1.560131311416626,0.0003,1140.6180557250977,0.23934006690979004,-0.0014810749795287847,0.0,870,0.0017931624,0.3
24,924,-306.8,22784,200.0,89,2.189910411834717,-1.559399002790451,0.0003,4.780030739307404,0.0003692507743835449,-0.01216693539172411,0.03515625,880,0.014081929,0.3
24,924,-294.72,23040,200.0,90,659.2034301757812,-1.6926110565662384,0.0003,1036.690769958496,0.00528794527053833,-0.000253354967571795,0.0,890,0.0011873858,0.3
25,925,-294.36,23296,200.0,91,521.2648315429688,-1.6396710991859436,0.0003,1188.7417907714844,0.20511847734451294,-0.0005309918080456555,0.0,900,5.483837e-05,0.3
25,925,-293.6,23552,200.0,92,104.71319580078125,-1.4994991898536683,0.0003,211.08658981323242,-5.256734371185303,-0.00036682880017906426,0.0,910,2.2331951e-05,0.3
25,926,-291.96,23808,200.0,93,52.6904296875,-1.6284145951271056,0.0003,111.00913543701172,-2.356173038482666,-0.00025122922379523517,0.0,920,1.1248747e-05,0.3
25,926,-291.27,24064,200.0,94,360.4955139160156,-1.6324114739894866,0.0003,634.1117515563965,0.06590080261230469,-0.000763552263379097,0.0,930,0.00015813601,0.3
26,927,-290.71,24320,200.0,95,241.81849670410156,-1.7499558985233308,0.0003,396.0184970855713,0.00013071298599243164,-0.0023337282007560136,0.0,940,0.00038571795,0.3
26,927,-290.01,24576,200.0,96,6.34904146194458,-1.7175096571445465,0.0003,12.25304193496704,0.004669308662414551,-0.007877711672335863,0.002734375,950,0.009832695,0.3
26,928,-289.15,24832,200.0,97,27.663368225097656,-1.5407929360866546,0.0003,37.68717412948608,0.001785874366760254,-0.0065099653787910935,0.0,960,0.0038249416,0.3
27,928,-295.75,25088,200.0,98,4.433673858642578,-1.5007087945938111,0.0003,12.472368812561035,0.01967442035675049,-0.019287808472290634,0.32265625,970,0.05148881,0.3
27,929,-289.55,25344,200.0,99,297.89093017578125,-1.6561537742614747,0.0003,592.5189514160156,0.23376786708831787,0.0034926770022138953,0.04140625,980,0.021420864,0.3
27,929,-292.3,25600,200.0,100,281.61590576171875,-1.4758492529392242,0.0003,311.536302947998,0.22432172298431396,-5.783848464488983e-05,0.0,990,0.00018763891,0.3
27,930,-293.68,25856,200.0,101,4.812503337860107,-1.614849829673767,0.0003,9.8251478433609,0.0523342490196228,-0.0058924725744873285,0.0,1000,0.0045298357,0.3
28,930,-293.72,26112,200.0,102,4.0744781494140625,-1.3197893261909486,0.0003,10.577614235877991,0.004570901393890381,-0.010334106953814625,0.011328125,1010,0.011790495,0.3
28,930,-292.78,26368,200.0,103,142.26718139648438,-1.422195452451706,0.0003,290.76357555389404,0.27505576610565186,-0.004812151659280062,0.0,1020,0.007846265,0.3
28,930,-295.98,26624,200.0,104,37.734161376953125,-1.2836142241954804,0.0003,83.4748363494873,-2.9808120727539062,-0.00011525824666023255,0.0,1030,0.000107300235,0.3
28,930,-295.79,26880,200.0,105,2.977043867111206,-1.4058578789234162,0.0003,5.580809724330902,0.00045925378799438477,-0.01223704710137099,0.090625,1040,0.02898975,0.3
29,931,-297.22,27136,200.0,106,4.327611923217773,-1.4472745835781098,0.0003,19.13933343887329,-1.1025373935699463,-0.004513739002868533,0.000390625,1050,0.007153136,0.3
29,931,-299.04,27392,200.0,107,2.009315252304077,-1.48642298579216,0.0003,6.728898644447327,0.02731114625930786,-0.006496820412576198,0.000390625,1060,0.008415273,0.3
29,931,-297.01,27648,200.0,108,157.6246337890625,-1.4978570699691773,0.0003,375.63411140441895,-0.003278017044067383,0.0002795256208628416,0.0,1070,0.0021127032,0.3
29,931,-301.21,27904,200.0,109,16.843355178833008,-1.5261309146881104,0.0003,40.02584247589111,-0.024258136749267578,-0.011351890210062266,0.001953125,1080,0.011389478,0.3
30,932,-304.03,28160,200.0,110,56.358177185058594,-1.3683196365833283,0.0003,94.46364688873291,-0.003548264503479004,-0.009947424684651197,0.004296875,1090,0.0059291795,0.3
30,932,-305.77,28416,200.0,111,330.0149230957031,-1.280535101890564,0.0003,389.2275386810303,-0.005458235740661621,-0.00224263328127563,0.0,1100,0.00046042562,0.3
30,932,-304.66,28672,200.0,112,417.84747314453125,-1.290181964635849,0.0003,709.8319244384766,0.0069580078125,-0.0017092816065996884,0.0,1110,0.00024010707,0.3
31,933,-303.54,28928,200.0,113,99.47819519042969,-1.3781332969665527,0.0003,393.91939239501954,-0.004629373550415039,-0.0011975687695667148,0.0,1120,0.00018347008,0.3
31,933,-303.17,29184,200.0,114,24.877605438232422,-1.4096754252910615,0.0003,40.99421739578247,0.013364195823669434,-0.0011846617911942304,0.0,1130,0.00026367023,0.3
31,933,-309.13,29440,200.0,115,5.424936771392822,-1.401856744289398,0.0003,8.171783876419067,0.09601432085037231,-0.006875616335310042,0.010546875,1140,0.0059505734,0.3
31,933,-309.09,29696,200.0,116,6.539279460906982,-1.4053217351436615,0.0003,12.281525373458862,0.07830989360809326,-0.011345327319577336,0.005078125,1150,0.008396294,0.3
32,934,-303.6,29952,200.0,117,413.1289978027344,-1.393102729320526,0.0003,582.9431350708007,0.21540135145187378,-0.011146918893791736,0.01171875,1160,0.01396258,0.3
32,934,-300.84,30208,200.0,118,68.80635833740234,-1.5289337396621705,0.0003,333.51059494018557,0.21642327308654785,-0.0004506922094151378,0.0,1170,0.00031254324,0.3
32,934,-299.51,30464,200.0,119,3.7230846881866455,-1.4815724670886994,0.0003,7.66477802991867,-0.10915005207061768,-0.007342307805083692,0.03046875,1180,0.014277643,0.3
32,935,-296.59,30720,200.0,120,129.1273651123047,-1.4132785975933075,0.0003,284.7809684753418,0.2808939218521118,-0.002791777509264648,0.00234375,1190,0.008551473,0.3
33,935,-295.98,30976,200.0,121,5.222309112548828,-1.4614093124866485,0.0003,8.987193155288697,0.07090145349502563,-0.002452757442370057,0.0,1200,0.0020148351,0.3
33,935,-288.86,31232,200.0,122,2.6566975116729736,-1.412167739868164,0.0003,7.798956441879272,0.14284300804138184,-0.005926170968450606,0.034765625,1210,0.015013758,0.3
33,936,-285.78,31488,200.0,123,605.333984375,-1.3993942618370057,0.0003,1278.3570220947265,0.20680111646652222,0.0006948055699467659,0.0,1220,0.0024456247,0.3
33,936,-285.62,31744,200.0,124,3.4159622192382812,-1.6134035646915437,0.0003,6.817793512344361,0.17692112922668457,-0.006552070984616876,0.14453125,1230,0.03839267,0.3
34,936,-285.4,32000,200.0,125,1.2722102403640747,-1.5531959772109984,0.0003,5.898828649520874,0.3495270609855652,-0.005101145477965474,0.0,1240,0.006769921,0.3
34,936,-284.48,32256,200.0,126,3.624757766723633,-1.4054590523242951,0.0003,13.019671368598939,-0.7652033567428589,-0.004407791048288345,0.0,1250,0.0032491053,0.3
34,936,-283.87,32512,200.0,127,6.61398458480835,-1.5996629238128661,0.0003,11.005198454856872,0.31943750381469727,-0.008782714954577386,0.00859375,1260,0.007973902,0.3
34,937,-283.83,32768,200.0,128,3.3660147190093994,-1.497129237651825,0.0003,7.428748512268067,0.14452219009399414,-0.003968445281498134,0.01328125,1270,0.009035418,0.3
35,937,-282.91,33024,200.0,129,2.8630595207214355,-1.4511001229286193,0.0003,9.124856972694397,0.2099197506904602,-0.008798440860118717,0.008984375,1280,0.0050954125,0.3
35,936,-283.04,33280,200.0,130,3.843571424484253,-1.5019303023815156,0.0003,9.87967927455902,0.45202600955963135,-0.0029517339076846837,0.0109375,1290,0.0058450443,0.3
35,937,-283.02,33536,200.0,131,2.6170880794525146,-1.5105870544910431,0.0003,6.354598295688629,0.2854757308959961,-0.0036391388450283555,0.003125,1300,0.009361754,0.3
36,937,-282.67,33792,200.0,132,3.1868398189544678,-1.3596081376075744,0.0003,7.784925866127014,0.3394700884819031,-0.011514283530414105,0.01015625,1310,0.005156086,0.3
36,936,-283.12,34048,200.0,133,3.42022442817688,-1.47576105594635,0.0003,11.874556183815002,-0.2177037000656128,-0.0160368497017771,0.037890625,1320,0.011613408,0.3
36,937,-283.68,34304,200.0,134,27.098087310791016,-1.5066335082054139,0.0003,64.68984050750733,-0.5900986194610596,-0.00010257199173793196,0.0,1330,0.00349008,0.3
36,937,-285.17,34560,200.0,135,10.836410522460938,-1.5533068180084229,0.0003,36.52609977722168,0.07306545972824097,-0.006259308767039329,0.00078125,1340,0.0019060667,0.3
37,937,-292.66,34816,200.0,136,5.491257667541504,-1.4476975977420807,0.0003,10.617940425872803,0.02128446102142334,-0.011393273808062076,0.092578125,1350,0.01392014,0.3
37,937,-293.72,35072,200.0,137,2.6171720027923584,-1.4549306213855744,0.0003,6.179830944538116,0.44620877504348755,-0.012260790704749525,0.075,1360,0.007386065,0.3
37,938,-297.9,35328,200.0,138,351.9591979980469,-1.2674164414405822,0.0003,488.8371711730957,-0.0919191837310791,0.002689307206310332,0.001171875,1370,0.0014879382,0.3
37,938,-295.67,35584,200.0,139,124.72773742675781,-1.378307718038559,0.0003,378.13409729003905,0.04850965738296509,-0.004714187374338508,0.00078125,1380,0.0013143301,0.3
38,938,-291.24,35840,200.0,140,2.4234371185302734,-1.3779213428497314,0.0003,6.298124551773071,0.3672603964805603,-0.006318598182406277,0.002734375,1390,0.0069669783,0.3
38,939,-291.29,36096,200.0,141,366.3958740234375,-1.3853855013847352,0.0003,703.7429000854493,0.02915167808532715,-0.0011089733336120844,0.001171875,1400,0.0018190097,0.3
38,939,-291.14,36352,200.0,142,0.7576169967651367,-1.2751723945140838,0.0003,6.707295298576355,-3.753654956817627,-0.004029410146176815,0.005078125,1410,0.006384489,0.3
38,939,-286.32,36608,200.0,143,4.121591567993164,-1.2985385417938233,0.0003,11.565581512451171,0.3583270311355591,-0.006252799648791552,0.034765625,1420,0.007562152,0.3
39,939,-286.23,36864,200.0,144,441.12713623046875,-1.3405400454998015,0.0003,1046.4284118652345,0.12204635143280029,-0.0047920702025294306,0.0,1430,0.0041177277,0.3
39,939,-285.96,37120,200.0,145,6.20490837097168,-1.563524639606476,0.0003,12.717117953300477,0.2619219422340393,-0.0024036879651248453,0.000390625,1440,0.0025957674,0.3
39,939,-286.24,37376,200.0,146,2.285193681716919,-1.311926007270813,0.0003,4.14972682595253,0.5136123895645142,-0.015082436427474023,0.056640625,1450,0.022635631,0.3
40,939,-277.63,37632,200.0,147,773.3605346679688,-1.2776776134967804,0.0003,1235.4908752441406,0.17944741249084473,-0.0015550138894468545,0.00078125,1460,0.0021837133,0.3
40,939,-277.15,37888,200.0,148,7.016058444976807,-1.3150795340538024,0.0003,16.910404872894286,0.10588359832763672,-0.011632083309814334,0.051171875,1470,0.025048781,0.3
40,939,-279.18,38144,200.0,149,4.217625141143799,-1.3123744428157806,0.0003,8.061977100372314,0.5734599828720093,-0.00815964825451374,0.015625,1480,0.011803218,0.3
40,939,-276.86,38400,200.0,150,4.5287275314331055,-1.2235192358493805,0.0003,18.716375827789307,-1.70591139793396,-0.011788630951195955,0.008203125,1490,0.0048288563,0.3
41,938,-276.39,38656,200.0,151,325.2112121582031,-1.1454003214836121,0.0003,821.9881042480469,0.08212238550186157,-0.0005745405331254005,0.0,1500,6.8168854e-05,0.3
41,939,-277.27,38912,200.0,152,3.865572214126587,-1.2156567990779876,0.0003,6.361948305368424,0.3797617554664612,-0.011451686359941959,0.016015625,1510,0.010755438,0.3
41,939,-277.21,39168,200.0,153,23.412694931030273,-1.2157747149467468,0.0003,68.17091827392578,0.16952478885650635,0.0043898052768781785,0.0,1520,0.00081429305,0.3
41,939,-279.93,39424,200.0,154,1.0386180877685547,-1.5636764526367188,0.0003,5.232420575618744,-0.01096200942993164,-0.007395805371925235,0.0109375,1530,0.015945666,0.3
42,939,-289.74,39680,200.0,155,10.516622543334961,-1.3082919716835022,0.0003,36.97203121185303,0.22266227006912231,-0.009720522665884346,0.0234375,1540,0.01095761,0.3
42,939,-284.61,39936,200.0,156,242.78118896484375,-1.217879456281662,0.0003,597.9887294769287,0.24589157104492188,0.000261853844858706,0.00078125,1550,0.0012349191,0.3
