rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/value_loss,train/learning_rate,train/entropy_loss
-496.969696969697,1042,26,6,6656,200.0,0.07890625,-5.507469177246094e-05,0.3,94.24679565429688,-0.0019926654873415827,250,0.030088779,154.94146728515625,0.0003,-2.137854444980621
-505.5882352941176,1041,27,6,6912,200.0,0.0,0.03233712911605835,0.3,447.6296081542969,-0.00565072923200205,260,0.0026786963,944.43583984375,0.0003,-2.2524696826934814
-499.42857142857144,1039,28,6,7168,200.0,0.0,0.0008739233016967773,0.3,109.76842498779297,-0.006785397231578827,270,0.0027041752,303.79658966064454,0.0003,-2.3007201552391052
-504.86486486486484,1039,29,7,7424,200.0,0.0,0.07179480791091919,0.3,174.2786865234375,-0.002150168502703309,280,0.00065458217,598.5212310791015,0.0003,-2.3280909657478333
-500.0,1040,30,7,7680,200.0,0.0,0.03368353843688965,0.3,112.33960723876953,-0.002697263937443495,290,0.0008501187,231.46672515869142,0.0003,-2.3072700262069703
-501.02564102564105,1041,31,7,7936,200.0,0.0,0.20683538913726807,0.3,433.4252624511719,-0.000823501858394593,300,0.0003935101,620.0287094116211,0.0003,-2.2868583679199217
-492.5,1042,32,7,8192,200.0,0.002734375,0.07307982444763184,0.3,89.08221435546875,-0.011095672496594489,310,0.00748112,188.107022857666,0.0003,-2.2702885985374452
-496.6666666666667,1043,33,8,8448,200.0,0.00078125,0.25706392526626587,0.3,430.3817443847656,-0.0017028899805154652,320,0.0026365079,612.9346496582032,0.0003,-2.2704110503196717
-487.2093023255814,1043,34,8,8704,200.0,0.007421875,0.06259512901306152,0.3,124.25778198242188,-0.0091884711291641,330,0.004227432,281.3278518676758,0.0003,-2.298449695110321
-489.54545454545456,1043,35,8,8960,200.0,0.0,0.2682027816772461,0.3,393.7644958496094,-0.005356326512992382,340,0.001764494,956.4365081787109,0.0003,-2.3170668959617613
-479.5652173913044,1043,36,8,9216,200.0,0.0,-0.07604074478149414,0.3,468.26263427734375,-0.0038316022604703904,350,0.002143472,858.7023376464844,0.0003,-2.3189215779304506
-483.40425531914894,1043,37,9,9472,200.0,0.0,0.18469393253326416,0.3,253.8325653076172,-0.0012072425743099302,360,0.00053850026,553.6344299316406,0.0003,-2.3902693033218383
-477.2916666666667,1043,38,9,9728,200.0,0.0,0.002578437328338623,0.3,157.28640747070312,-0.003528090286999941,370,0.0015315616,311.90424728393555,0.0003,-2.402738165855408
-470.40816326530614,1044,39,9,9984,200.0,0.0,0.0025978684425354004,0.3,697.78515625,-0.007729367329739034,380,0.003048072,1070.440737915039,0.0003,-2.40064013004303
-469.80392156862746,1044,40,9,10240,200.0,0.0,0.09044903516769409,0.3,876.5726928710938,-0.0017399975564330815,390,0.0007359106,1258.251235961914,0.0003,-2.4057603597640993
-4440.0,1302,1,0,256,200.0,0.0,0.04886651039123535,0.3,384.6705017089844,-0.002320746867917478,400,0.00059621735,614.0636627197266,0.0003,-2.4181699752807617
-4500.0,1159,2,0,512,200.0,0.0,0.00044465065002441406,0.3,12536.80859375,-0.0032967791659757493,10,0.00018789223,25533.60869140625,0.0003,-2.564872646331787
-4196.666666666667,1125,3,0,768,200.0,0.0,0.0006795525550842285,0.3,8857.779296875,-0.0025447107385843993,20,0.0001917521,18692.78193359375,0.0003,-2.564442455768585
-3962.0,1108,4,0,1024,200.0,0.0,0.0010394454002380371,0.3,8837.298828125,-0.0015816159546375274,30,0.00013078772,15983.365087890625,0.0003,-2.563903510570526
-3848.3333333333335,1104,5,1,1280,200.0,0.0,0.00018858909606933594,0.3,7924.8740234375,-0.001541049429215491,40,0.0001065738,16360.987890625,0.0003,-2.563576006889343
-3925.714285714286,1095,6,1,1536,200.0,0.0,-0.0003815889358520508,0.3,8987.1298828125,-0.001547423703595996,50,0.00012608268,17174.94423828125,0.0003,-2.5628496408462524
-3932.5,1090,7,1,1792,200.0,0.0,5.841255187988281e-06,0.3,10097.8017578125,-0.002624062553513795,60,0.00018613599,18927.8578125,0.0003,-2.562219297885895
-4001.0,1091,8,1,2048,200.0,0.0,4.291534423828125e-05,0.3,13080.453125,-0.0027179451892152427,70,0.00018941239,26417.52548828125,0.0003,-2.5615727305412292
-4089.090909090909,1086,9,2,2304,200.0,0.0,-5.2928924560546875e-05,0.3,7883.39501953125,-0.002876561344601214,80,0.00022930675,15049.290966796874,0.0003,-2.5604527473449705
-4085.8333333333335,1083,10,2,2560,200.0,0.0,5.0961971282958984e-05,0.3,13877.802734375,-0.00303933119866997,90,0.00022521848,26781.8072265625,0.0003,-2.5588366746902467
-4102.857142857143,1077,11,2,2816,200.0,0.0,5.662441253662109e-06,0.3,9842.431640625,-0.0022874293033964934,100,0.00015558116,20959.79443359375,0.0003,-2.556105637550354
-4067.3333333333335,1072,12,2,3072,200.0,0.0,-4.9591064453125e-05,0.3,10790.9541015625,-0.00340985266957432,110,0.00025293115,19389.4677734375,0.0003,-2.5554105162620546
-4054.375,1071,13,3,3328,200.0,0.0,-0.00011301040649414062,0.3,8196.7373046875,-0.002309694152791053,120,0.00026808586,17213.48876953125,0.0003,-2.5517021656036376
-4074.1176470588234,1069,14,3,3584,200.0,0.0,-2.7894973754882812e-05,0.3,11454.0478515625,-0.004351225006394089,130,0.00037737843,21821.6763671875,0.0003,-2.5480584859848023
-3971.5789473684213,1070,15,3,3840,200.0,0.0,9.5367431640625e-07,0.3,5878.46435546875,-0.002890877495519817,140,0.0003448436,13212.4275390625,0.0003,-2.539179766178131
-3970.0,1070,16,3,4096,200.0,0.0,-4.279613494873047e-05,0.3,5578.5927734375,-0.0036789020989090203,150,0.0004180225,11478.908154296874,0.0003,-2.5409824728965758
-3944.7619047619046,1069,17,4,4352,200.0,0.0,-3.886222839355469e-05,0.3,9215.439453125,-0.003981765033677221,160,0.00052531343,18792.23779296875,0.0003,-2.5336578488349915
-3881.304347826087,1066,18,4,4608,200.0,0.0,-1.5735626220703125e-05,0.3,5941.50439453125,-0.005236604926176369,170,0.0010588027,10634.17080078125,0.0003,-2.525314974784851
-3873.3333333333335,1064,19,4,4864,200.0,0.0,2.6166439056396484e-05,0.3,5867.92529296875,-0.0044506284641101955,180,0.0007137067,12841.424072265625,0.0003,-2.516457176208496
-3851.2,1063,20,4,5120,200.0,0.0,-1.633167266845703e-05,0.3,7954.37255859375,-0.0037128460593521596,190,0.00058493065,15719.28037109375,0.0003,-2.4954359412193297
-3811.923076923077,1063,21,5,5376,200.0,0.0,-2.5033950805664062e-05,0.3,5452.873046875,-0.004867286747321486,200,0.001278525,11410.77666015625,0.0003,-2.495241641998291
-3806.4285714285716,1059,22,5,5632,200.0,0.0,-3.7550926208496094e-05,0.3,7882.337890625,-0.009540560515597462,210,0.002711536,14755.841943359375,0.0003,-2.4626052141189576
-3810.344827586207,1057,23,5,5888,200.0,0.0,-1.71661376953125e-05,0.3,7489.876953125,-0.01043997232336551,220,0.0031090886,15581.524755859375,0.0003,-2.440955305099487
-3771.0,1057,24,5,6144,200.0,0.0,9.5367431640625e-07,0.3,7685.5498046875,-0.010987505968660116,230,0.004598654,14662.55654296875,0.0003,-2.3698714137077332
-3706.875,1056,25,6,6400,200.0,0.0,2.86102294921875e-06,0.3,4071.693115234375,-0.009192382427863776,240,0.004938001,8143.477099609375,0.0003,-2.3051057934761046
-3660.909090909091,1056,26,6,6656,200.0,0.0,-4.494190216064453e-05,0.3,4573.39306640625,-0.012919115228578448,250,0.00843227,9217.58837890625,0.0003,-2.2414885640144346
-3609.705882352941,1056,27,6,6912,200.0,0.0,-3.612041473388672e-05,0.3,3220.128662109375,-0.024350666301324965,260,0.019579496,6713.9241943359375,0.0003,-2.085017430782318
-3564.5714285714284,1057,28,6,7168,200.0,0.0,1.3172626495361328e-05,0.3,1551.0599365234375,-0.010898645967245102,270,0.013949656,2644.438439941406,0.0003,-1.857911515235901
-3454.864864864865,1058,29,7,7424,200.0,0.000390625,-1.049041748046875e-05,0.3,2704.9111328125,-0.010030726972036063,280,0.010994782,6040.956079101563,0.0003,-1.7025345504283904
-3393.157894736842,1058,30,7,7680,200.0,0.0,-2.0503997802734375e-05,0.3,2014.0611572265625,-0.007171704457141459,290,0.005910691,3662.8893920898436,0.0003,-1.4333233833312988
-3339.230769230769,1058,31,7,7936,200.0,0.010546875,-2.682209014892578e-05,0.3,1132.1820068359375,-0.012702406104654073,300,0.0070885452,2053.565313720703,0.0003,-1.3906961023807525
-3287.0,1059,32,7,8192,200.0,0.001953125,-3.1113624572753906e-05,0.3,1178.0802001953125,-0.010901562124490737,310,0.0066142892,2206.2735107421877,0.0003,-1.2836930096149444
-3168.809523809524,1060,33,7,8448,200.0,0.04375,-5.14984130859375e-05,0.3,463.99053955078125,-0.01574551567900926,320,0.018140193,995.1500671386718,0.0003,-1.0798165798187256
-3113.953488372093,1060,34,8,8704,200.0,0.062890625,-3.2901763916015625e-05,0.3,116.36421203613281,-0.022028411040082574,330,0.016136672,442.0464569091797,0.0003,-0.7753377139568329
-3053.6363636363635,1061,35,8,8960,200.0,0.021875,6.020069122314453e-06,0.3,317.99407958984375,-0.014126549451611936,340,0.019633416,628.7072998046875,0.0003,-0.807811152935028
-2944.782608695652,1061,36,8,9216,200.0,0.025,-3.1948089599609375e-05,0.3,40.397430419921875,-0.009711281314957887,350,0.008666281,61.123332023620605,0.0003,-0.630775761604309
-2890.851063829787,1061,37,8,9472,200.0,0.00625,-6.568431854248047e-05,0.3,218.3955078125,-0.011719889612868429,360,0.0052136024,410.2981323242187,0.0003,-0.6819405555725098
-2838.9583333333335,1062,38,9,9728,200.0,0.078515625,-3.2067298889160156e-05,0.3,23.143287658691406,-0.01077420120127499,370,0.015650343,50.16056642532349,0.0003,-0.5225106105208397
-2789.183673469388,1062,39,9,9984,200.0,0.0046875,2.7477741241455078e-05,0.3,2.1367430686950684,-0.0007620533928275108,380,0.004707816,4.6207756161689755,0.0003,-0.49669004380702975
-2698.4313725490197,1063,40,9,10240,200.0,0.001171875,3.0040740966796875e-05,0.3,12.11087703704834,-0.0011296795681118965,390,0.0015161694,41.35255680084229,0.0003,-0.405254003405571
-400.0,1415,1,0,256,200.0,0.003515625,-2.682209014892578e-05,0.3,69.62071990966797,-0.006071446230635047,400,0.0019609495,143.48423461914064,0.0003,-0.3663146302103996
-380.0,1189,2,0,512,200.0,0.09921875,-0.014688730239868164,0.3,3.663890838623047,-0.017012725537642836,410,0.025828265,4.797980195283889,0.0003,-2.498728263378143
-403.3333333333333,1141,3,0,768,200.0,0.07890625,-2.0948095321655273,0.3,79.22029113769531,0.0016438075341284274,420,0.018532645,180.6259880065918,0.0003,-2.443630814552307
-422.0,1131,4,0,1024,200.0,0.0328125,-1.811981201171875e-05,0.3,25.593914031982422,-0.015921243559569122,430,0.019843891,67.39408302307129,0.0003,-2.38400559425354
-416.6666666666667,1112,5,1,1280,200.0,0.03828125,-1.2516975402832031e-05,0.3,24.06702995300293,-0.017887989757582545,440,0.020671457,46.64197635650635,0.0003,-2.2825714349746704
-414.2857142857143,1110,6,1,1536,200.0,0.176171875,0.008815348148345947,0.3,2.0795750617980957,-0.023405252257362008,450,0.044933893,5.623750329017639,0.0003,-2.359144163131714
-416.25,1107,7,1,1792,200.0,0.00078125,-6.103515625e-05,0.3,18.6076602935791,-0.008647832041606306,460,0.0042517683,41.75774488449097,0.0003,-2.379386508464813
-412.0,1105,8,1,2048,200.0,0.051953125,0.1430794596672058,0.3,6.486312389373779,-0.016080457344651224,470,0.026393186,13.715122270584107,0.0003,-2.3733038187026976
-414.54545454545456,1101,9,2,2304,200.0,0.025,0.0035843253135681152,0.3,10.189667701721191,-0.010826754313893617,480,0.013359952,45.76156520843506,0.0003,-2.364674389362335
-413.3333333333333,1099,10,2,2560,200.0,0.09296875,0.002582073211669922,0.3,2.736358404159546,-0.02343528000637889,490,0.031147562,5.515995436906815,0.0003,-2.391477358341217
-411.42857142857144,1095,11,2,2816,200.0,0.02734375,-0.24016129970550537,0.3,16.10878562927246,-0.005358476331457496,500,0.00967144,32.47913255691528,0.0003,-2.408493530750275
-410.6666666666667,1095,12,2,3072,200.0,0.0,-0.31929707527160645,0.3,25.83163070678711,-8.558062836527824e-05,510,0.00033036876,67.63351993560791,0.0003,-2.473207986354828
-410.0,1095,13,3,3328,200.0,0.0265625,0.03691297769546509,0.3,1.2379634380340576,-0.015509390202350915,520,0.015786085,4.102994197607041,0.0003,-2.4932686924934386
-406.47058823529414,1092,14,3,3584,200.0,0.05234375,0.12151122093200684,0.3,1.1769524812698364,-0.016243226756341756,530,0.02707528,4.3711390376091,0.0003,-2.400813841819763
-406.8421052631579,1088,15,3,3840,200.0,0.001171875,-0.0005857944488525391,0.3,24.11278533935547,-0.006019516277592629,540,0.007646178,92.04695873260498,0.0003,-2.374489760398865
-407.5,1087,16,3,4096,200.0,0.022265625,0.4169310927391052,0.3,2.017948627471924,-0.014594872994348407,550,0.010925339,5.145298683643341,0.0003,-2.3644799828529357
-407.14285714285717,1087,17,4,4352,200.0,0.06640625,-0.05119287967681885,0.3,30.189510345458984,-0.007668433059006929,560,0.022336463,50.65109910964966,0.0003,-2.3618225336074827
-406.5217391304348,1087,18,4,4608,200.0,0.365625,0.04122722148895264,0.3,1.9850610494613647,-0.021590695390477775,570,0.018446717,4.117836129665375,0.0003,-2.4059939622879027
-406.25,1086,19,4,4864,200.0,0.049609375,0.047029733657836914,0.3,4.816562175750732,-0.03263130146078765,580,0.030062823,7.836673164367676,0.0003,-2.410266411304474
-406.0,1090,20,4,5120,200.0,0.01640625,0.05376535654067993,0.3,0.41826677322387695,-0.0096444325405173,590,0.014865055,4.18271464407444,0.0003,-2.379452133178711
-403.84615384615387,1086,21,4,5376,200.0,0.214453125,0.0158541202545166,0.3,3.092733144760132,-0.030531404446810483,600,0.04440169,4.2138113468885425,0.0003,-2.2583247780799867
-405.0,1086,22,5,5632,200.0,0.0,-0.5930176973342896,0.3,25.00822639465332,0.002901115780696273,610,0.0070075123,121.2911304473877,0.0003,-2.1377517342567445
-404.48275862068965,1087,23,5,5888,200.0,0.033984375,0.013877272605895996,0.3,5.987669944763184,-0.017661774152657017,620,0.01949548,8.518596744537353,0.0003,-2.3500954627990724
-402.6666666666667,1087,24,5,6144,200.0,0.04921875,0.030747056007385254,0.3,2.3897647857666016,-0.012706294865347445,630,0.024003448,4.996894615888595,0.0003,-2.2645472049713136
-401.25,1087,25,5,6400,200.0,0.0015625,0.11571407318115234,0.3,4.115449905395508,-0.008392545452807099,640,0.009442849,18.15501661300659,0.0003,-2.36625794172287
-399.09090909090907,1087,26,6,6656,200.0,0.00859375,-0.174277663230896,0.3,5.463409900665283,-0.005882185208611191,650,0.010095558,17.43132758140564,0.0003,-2.378611445426941
-399.11764705882354,1088,27,6,6912,200.0,0.0,0.058313608169555664,0.3,15.567675590515137,-0.0019223660696297885,660,0.0062695267,63.7713526725769,0.0003,-2.3735048532485963
-399.14285714285717,1087,28,6,7168,200.0,0.000390625,0.25571173429489136,0.3,3.2520346641540527,-0.0051734270062297584,670,0.0024263172,7.991759777069092,0.0003,-2.418020474910736
-398.9189189189189,1088,29,6,7424,200.0,0.028515625,0.13423997163772583,0.3,2.0248756408691406,-0.014302799245342612,680,0.015628494,6.444461071491242,0.0003,-2.435709500312805
-397.89473684210526,1086,30,7,7680,200.0,0.04765625,0.1432284116744995,0.3,3.4384214878082275,-0.017399376397952436,690,0.017973674,7.06942526102066,0.0003,-2.466417372226715
-397.94871794871796,1086,31,7,7936,200.0,0.036328125,0.3087159991264343,0.3,4.319462299346924,-0.015024145459756255,700,0.019819766,8.020408892631531,0.0003,-2.474202609062195
-396.75,1087,32,7,8192,200.0,0.09609375,0.4125049114227295,0.3,3.000544309616089,-0.014912222092971206,710,0.011046549,6.908481216430664,0.0003,-2.41962571144104
-397.14285714285717,1087,33,7,8448,200.0,0.033984375,0.2521623373031616,0.3,6.292359352111816,-0.01493000853806734,720,0.01691109,14.600822973251343,0.0003,-2.3166109800338743
-397.2093023255814,1088,34,7,8704,200.0,0.004296875,-0.0698622465133667,0.3,19.578893661499023,-0.0058339557377621535,730,0.0061272066,46.84439549446106,0.0003,-2.3688846707344053
-396.3636363636364,1090,35,8,8960,200.0,0.072265625,-0.0028645992279052734,0.3,2.0976552963256836,-0.020679730083793403,740,0.021139774,4.466927200555801,0.0003,-2.381277310848236
-395.4347826086956,1089,36,8,9216,200.0,0.13359375,0.17821568250656128,0.3,4.818843364715576,-0.0007469539763405919,750,0.030717548,13.487795162200928,0.0003,-2.3305069327354433
-395.531914893617,1090,37,8,9472,200.0,0.05,0.3295658826828003,0.3,3.7651655673980713,-0.01076897473540157,760,0.015680432,10.676057147979737,0.0003,-2.3028064250946043
-394.5833333333333,1090,38,8,9728,200.0,0.022265625,-0.0712958574295044,0.3,3.137873888015747,-0.011641005030833184,770,0.013704313,7.966987156867981,0.0003,-2.301871860027313
-394.6938775510204,1091,39,9,9984,200.0,0.04140625,0.3438061475753784,0.3,3.1083462238311768,-0.011967573314905167,780,0.02087615,9.608806347846985,0.0003,-2.3456690907478333
-393.921568627451,1089,40,9,10240,200.0,0.030859375,0.4055776000022888,0.3,5.202455997467041,-0.01897981483489275,790,0.018978942,11.044275259971618,0.0003,-2.349837064743042
-400.0,1445,1,0,256,200.0,0.087109375,-0.04794120788574219,0.3,2.608869791030884,-0.01886284351348877,800,0.031002434,7.905707001686096,0.0003,-2.3644277095794677
-400.0,1249,2,0,512,200.0,0.0,-4.4465065002441406e-05,0.3,2.7550783157348633,-0.0016809806693345308,410,0.0022350796,4.869271183013916,0.0003,-0.3259036585688591
-400.0,1180,3,0,768,200.0,0.0,-0.0001266002655029297,0.3,1.8487532138824463,-0.0009162751492112875,420,0.0025317601,4.63645327091217,0.0003,-0.2716082498431206
-418.0,1159,4,0,1024,200.0,0.022265625,-0.0002741813659667969,0.3,1.5507805347442627,-0.009620219422504305,430,0.05202336,4.450719654560089,0.0003,-0.4612356036901474
-528.3333333333334,1151,5,1,1280,200.0,0.18515625,4.708766937255859e-06,0.3,235.5800018310547,0.0607600721064955,440,0.02713201,456.8154586791992,0.0003,-1.12917460501194
-571.4285714285714,1104,6,1,1536,200.0,0.03125,-6.556510925292969e-06,0.3,488.5597229003906,-0.02111163269728422,450,0.011575345,1190.937762451172,0.0003,-0.8933823138475419
-610.0,1100,7,1,1792,200.0,0.001953125,-2.2649765014648438e-06,0.3,156.747314453125,-0.006762826209887862,460,0.0021052202,361.19271697998045,0.0003,-0.8660633027553558
-624.0,1099,8,1,2048,200.0,0.0,-1.1086463928222656e-05,0.3,474.1711730957031,-0.006468929722905159,470,0.0009015943,970.5350860595703,0.0003,-0.7839356392621994
-603.6363636363636,1093,9,2,2304,200.0,0.009765625,-2.2530555725097656e-05,0.3,60.59904098510742,-0.010642626695334912,480,0.004866034,161.42219467163085,0.0003,-0.7172658294439316
-586.6666666666666,1091,10,2,2560,200.0,0.072265625,4.589557647705078e-06,0.3,47.19626235961914,-0.01601128443144262,490,0.021585021,93.71099948883057,0.0003,-0.6884841859340668
-555.7142857142857,1088,11,2,2816,200.0,0.0,-5.0067901611328125e-06,0.3,503.1080322265625,-0.0011623594211414457,500,0.002402,1305.3256225585938,0.0003,-0.8128562957048416
-555.3333333333334,1083,12,2,3072,200.0,0.0,1.0967254638671875e-05,0.3,296.6139221191406,-0.0055467006750404835,510,0.0008993095,457.25242919921874,0.0003,-0.8148380011320114
-555.0,1080,13,3,3328,200.0,0.0046875,-2.6941299438476562e-05,0.3,33.80554962158203,-0.010119851306080818,520,0.0023927556,132.63268928527833,0.0003,-0.8092293262481689
-545.8823529411765,1070,14,3,3584,200.0,0.00234375,-2.6345252990722656e-05,0.3,62.370731353759766,-0.008045706525444984,530,0.0016187655,182.56360549926757,0.0003,-0.7559042870998383
-544.7368421052631,1072,15,3,3840,200.0,0.0015625,-2.0265579223632812e-05,0.3,286.93328857421875,-0.008446168573573231,540,0.0008524582,510.6649253845215,0.0003,-0.7255949258804322
-537.5,1071,16,3,4096,200.0,0.00078125,3.927946090698242e-05,0.3,28.0280818939209,-0.00432154790032655,550,0.00054342626,49.37487907409668,0.0003,-0.7117891430854797
-540.4761904761905,1070,17,4,4352,200.0,0.011328125,-0.00011479854583740234,0.3,3.8185267448425293,-0.005794492177665233,560,0.012315511,7.672220003604889,0.0003,-0.7496839195489884
-544.3478260869565,1071,18,4,4608,200.0,0.000390625,-4.76837158203125e-07,0.3,360.17303466796875,0.00018899231217801572,570,0.0016298969,999.4591918945313,0.0003,-0.8033705145120621
-540.4166666666666,1073,19,4,4864,200.0,0.001953125,3.153085708618164e-05,0.3,202.72715759277344,-0.006038413662463426,580,0.0008227194,425.95451431274415,0.0003,-0.7852764785289764
-542.8,1074,20,4,5120,200.0,0.15078125,4.649162292480469e-05,0.3,21.591325759887695,-0.015183500919374638,590,0.04824739,37.372544860839845,0.0003,-0.6815302103757859
-539.2307692307693,1078,21,4,5376,200.0,0.001171875,-1.4901161193847656e-05,0.3,159.89378356933594,-0.004614012921229005,600,0.00050015375,476.4780776977539,0.0003,-0.6237725675106048
-535.3571428571429,1076,22,5,5632,200.0,0.001171875,1.0907649993896484e-05,0.3,217.51393127441406,-0.005196337541565299,610,0.000822962,488.14879913330077,0.0003,-0.6196855187416077
-530.6896551724138,1076,23,5,5888,200.0,0.0,0.00017821788787841797,0.3,8.942731857299805,-0.0021704217651858926,620,0.0020670097,16.398193264007567,0.0003,-0.6224614053964614
-529.6666666666666,1077,24,5,6144,200.0,0.00625,-2.777576446533203e-05,0.3,36.838050842285156,-0.010595191625179723,630,0.005196234,101.54831352233887,0.0003,-0.6628946542739869
-521.5625,1076,25,5,6400,200.0,0.0,-9.548664093017578e-05,0.3,6.005417346954346,0.0005411166464909911,640,0.00039049308,9.37329921722412,0.0003,-0.7003965258598328
-517.8787878787879,1079,26,6,6656,200.0,0.0,4.774332046508789e-05,0.3,7.02164363861084,-0.002522532339207828,650,0.002348826,14.96436939239502,0.0003,-0.6877970516681671
-515.8823529411765,1077,27,6,6912,200.0,0.0,4.76837158203125e-05,0.3,4.787713050842285,-0.0034706564620137215,660,0.005737195,7.404074645042419,0.0003,-0.6359309434890748
-519.4285714285714,1078,28,6,7168,200.0,0.000390625,1.0132789611816406e-06,0.3,321.67193603515625,-0.006728395714890212,670,0.0024580716,508.89720916748047,0.0003,-0.5742501199245453
-519.7297297297297,1077,29,6,7424,200.0,0.052734375,-5.1856040954589844e-05,0.3,54.92049026489258,-0.004338671662844717,680,0.0198529,110.1076732635498,0.0003,-0.4812025040388107
-516.0526315789474,1079,30,7,7680,200.0,0.0,-1.430511474609375e-06,0.3,237.14700317382812,-0.0023622174048796296,690,0.0003712324,517.8322219848633,0.0003,-0.42848518043756484
-513.0769230769231,1077,31,7,7936,200.0,0.0,-6.318092346191406e-06,0.3,43.957462310791016,-0.0019002779619768262,700,0.00016688486,65.54693088531494,0.0003,-0.4275504469871521
