time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/loss
16,-1231.0,1047,200.0,3,4096,-0.0034938738448545338,2102.966583251953,0.0,0.3,-1.9431114196777344e-05,0.0003,0.0007848183,150,-2.5162872672080994,1052.7794189453125
17,-1241.904761904762,1045,200.0,4,4352,-0.0021491593797691166,3859.6189086914064,0.0,0.3,-3.7550926208496094e-05,0.0003,0.0007455889,160,-2.5135313272476196,2127.516845703125
18,-1261.7391304347825,1042,200.0,4,4608,-0.0062421117676422,5512.5350341796875,0.0,0.3,-2.384185791015625e-05,0.0003,0.0012618254,170,-2.4970308899879456,2718.543701171875
19,-1236.25,1043,200.0,4,4864,-0.0028114125598222017,3942.0018676757813,0.0,0.3,2.4557113647460938e-05,0.0003,0.0006535263,180,-2.4794536232948303,1878.2880859375
20,-1225.6,1044,200.0,4,5120,-0.004466854385100305,3395.867565917969,0.0,0.3,-7.05718994140625e-05,0.0003,0.0016115988,190,-2.4857579469680786,1824.27392578125
21,-1218.8461538461538,1045,200.0,5,5376,-0.007192975468933582,2956.4659057617187,0.0,0.3,-8.344650268554688e-05,0.0003,0.002833376,200,-2.46123229265213,1549.2308349609375
22,-1212.142857142857,1045,200.0,5,5632,-0.008597968053072691,3103.063623046875,0.0,0.3,-2.777576446533203e-05,0.0003,0.0031549444,210,-2.4440502285957337,1573.745361328125
23,-1222.4137931034484,1045,200.0,5,5888,3.1096534803509714e-05,4118.627978515625,0.0,0.3,-4.482269287109375e-05,0.0003,0.00087066647,220,-2.4257296562194823,1945.3558349609375
24,-1213.0,1044,200.0,5,6144,-0.004720600787550211,3977.7648803710936,0.0,0.3,4.780292510986328e-05,0.0003,0.0015467477,230,-2.387639021873474,2079.650390625
25,-1203.4375,1045,200.0,6,6400,-0.00773153705522418,2461.99130859375,0.0,0.3,-4.4345855712890625e-05,0.0003,0.0025953818,240,-2.3656249761581423,1165.3914794921875
26,-1193.939393939394,1043,200.0,6,6656,-0.0132459212327376,2605.6723754882814,0.0,0.3,-1.895427703857422e-05,0.0003,0.0077392682,250,-2.3244903922080993,1468.1226806640625
27,-1177.9411764705883,1044,200.0,6,6912,-0.005400329013355076,2281.948114013672,0.0,0.3,-6.198883056640625e-05,0.0003,0.0049257325,260,-2.2917399048805236,1211.5169677734375
28,-1178.5714285714287,1043,200.0,6,7168,-0.00878600578289479,3574.4455078125,0.0,0.3,-3.6597251892089844e-05,0.0003,0.008005731,270,-2.2413216710090635,1444.9024658203125
29,-1172.162162162162,1041,200.0,7,7424,-0.007059232192113995,2561.5003173828127,0.0,0.3,-2.7060508728027344e-05,0.0003,0.008707729,280,-2.17063912153244,1222.014892578125
30,-1158.9473684210527,1038,200.0,7,7680,-0.006952173402532935,1776.7577392578125,0.0,0.3,-7.092952728271484e-05,0.0003,0.00535307,290,-2.1034030675888062,789.8435668945312
31,-1150.0,1037,200.0,7,7936,-0.014345951261930168,1395.4833984375,0.00078125,0.3,-2.8371810913085938e-05,0.0003,0.010220764,300,-2.0189773082733153,762.155029296875
32,-1140.75,1036,200.0,7,8192,-0.01228620163165033,2303.5555419921875,0.005859375,0.3,-8.702278137207031e-06,0.0003,0.012555225,310,-1.9675257205963135,1090.7845458984375
33,-1102.6190476190477,1036,200.0,8,8448,-0.009060755418613554,1459.180438232422,0.0,0.3,-3.4809112548828125e-05,0.0003,0.013387661,320,-1.954359418153763,679.071533203125
34,-1095.8139534883721,1035,200.0,8,8704,-0.02361088856123388,2149.3352111816407,0.086328125,0.3,-2.944469451904297e-05,0.0003,0.032001756,330,-1.7722723305225372,1069.7685546875
35,-1093.1818181818182,1034,200.0,8,8960,0.0009122406598180532,2281.7849243164064,0.0,0.3,-2.0742416381835938e-05,0.0003,0.0034405445,340,-1.7291339814662934,1170.1611328125
36,-1081.9565217391305,1032,200.0,8,9216,-0.008231021068058907,1667.289599609375,0.0,0.3,-1.430511474609375e-06,0.0003,0.006052774,350,-1.682358455657959,787.522705078125
37,-1074.2553191489362,1032,200.0,9,9472,-0.006734693190082908,1152.9423553466797,0.0,0.3,-1.9431114196777344e-05,0.0003,0.00585602,360,-1.4921880543231965,563.888916015625
38,-1067.7083333333333,1031,200.0,9,9728,-0.0049170636921189725,1950.5734924316407,0.0,0.3,-1.0848045349121094e-05,0.0003,0.0046468023,370,-1.3649776041507722,1035.271240234375
39,-1064.6938775510205,1032,200.0,9,9984,-0.002608461701311171,750.5803985595703,0.0,0.3,3.159046173095703e-06,0.0003,0.0019484034,380,-1.298462724685669,340.86395263671875
40,-1046.078431372549,1033,200.0,9,10240,-0.0029609869583509863,1387.4903686523437,0.0,0.3,-4.5299530029296875e-06,0.0003,0.0009127101,390,-1.2825351715087892,677.1549682617188
1,-522.0,1408,200.0,0,256,-0.006153102405369282,1206.0767791748046,0.01640625,0.3,-4.0531158447265625e-06,0.0003,0.01286633,400,-1.3675372898578644,514.9888305664062
2,-502.0,1204,200.0,0,512,-0.003996446332894266,1792.3799255371093,0.0,0.3,0.00017267465591430664,0.0003,0.00044422224,10,-2.5647952914237977,972.7066040039062
3,-553.0,1150,200.0,0,768,-0.0028256828663870692,1536.9417785644532,0.0,0.3,0.007177889347076416,0.0003,0.0003122331,20,-2.5642873287200927,712.0062866210938
4,-620.4,1122,200.0,0,1024,-0.004480634070932865,745.1641174316406,0.0,0.3,-0.0037446022033691406,0.0003,0.0007526635,30,-2.563010036945343,368.8291015625
5,-533.3333333333334,1102,200.0,1,1280,-0.00240656491369009,1532.5311218261718,0.0,0.3,-0.0004106760025024414,0.0003,0.00033897767,40,-2.5617504954338073,689.874267578125
6,-564.5714285714286,1097,200.0,1,1536,-0.010139850084669888,2211.5633544921875,0.0,0.3,0.0003291964530944824,0.0003,0.0019291101,50,-2.5604278445243835,1245.8697509765625
7,-592.0,1095,200.0,1,1792,-7.54533102735877e-05,1212.1462707519531,0.0,0.3,0.0010780096054077148,0.0003,0.00047851214,60,-2.557439410686493,650.5045166015625
8,-623.6,1093,200.0,1,2048,-0.0036263962974771857,1082.4819091796876,0.0,0.3,0.0002563595771789551,0.0003,0.00024139183,70,-2.5572445511817934,569.1487426757812
9,-630.0909090909091,1087,200.0,2,2304,-0.004138813726603985,1546.4770385742188,0.0,0.3,0.0004063844680786133,0.0003,0.00039254618,80,-2.553586447238922,840.7867431640625
10,-632.5,1085,200.0,2,2560,-0.004349734541028738,1110.8760711669922,0.0,0.3,0.0007752180099487305,0.0003,0.00053450535,90,-2.5508350491523744,564.90673828125
11,-607.3571428571429,1086,200.0,2,2816,-0.0052701685577631,912.8468994140625,0.0,0.3,0.0002079010009765625,0.0003,0.0005632527,100,-2.5442090034484863,393.38372802734375
12,-613.2666666666667,1083,200.0,2,3072,-0.0037875037640333177,910.4879150390625,0.0,0.3,-0.00022089481353759766,0.0003,0.00063842675,110,-2.5460458755493165,246.66268920898438
13,-611.625,1084,200.0,3,3328,-0.006439723307266831,796.4174499511719,0.0,0.3,0.00032770633697509766,0.0003,0.0013215884,120,-2.5362668514251707,399.1838073730469
14,-601.6470588235294,1085,200.0,3,3584,-0.004799365228973329,572.0635681152344,0.0,0.3,0.00047659873962402344,0.0003,0.0013346814,130,-2.5298309087753297,269.8570251464844
15,-594.0,1083,200.0,3,3840,-0.007677190518006682,684.9791015625,0.0,0.3,0.00028830766677856445,0.0003,0.0023250664,140,-2.525569748878479,338.78369140625
16,-582.45,1084,200.0,3,4096,-0.009239730623085052,327.58527221679685,0.0,0.3,0.00019210577011108398,0.0003,0.00354516,150,-2.5267484903335573,178.78033447265625
17,-567.4761904761905,1085,200.0,4,4352,-0.019834586698561908,1856.3566284179688,0.02890625,0.3,5.9723854064941406e-05,0.0003,0.020863619,160,-2.511603796482086,818.1843872070312
18,-563.2608695652174,1081,200.0,4,4608,-0.0020006932783871887,476.33638153076174,0.0,0.3,0.0007818341255187988,0.0003,0.003358102,170,-2.4796086668968202,245.34727478027344
19,-561.75,1079,200.0,4,4864,-0.0023178630275651813,584.2266784667969,0.0,0.3,0.0018374919891357422,0.0003,0.00035902788,180,-2.478931498527527,296.9752197265625
20,-569.2,1079,200.0,4,5120,-0.003936118353158236,646.0739135742188,0.0,0.3,0.00018525123596191406,0.0003,0.00046291226,190,-2.4618850111961366,368.2924499511719
21,-556.0769230769231,1078,200.0,4,5376,-0.0025554070831276476,745.4093078613281,0.0,0.3,0.0007979273796081543,0.0003,0.00040667597,200,-2.4567174553871154,348.4320373535156
22,-551.7857142857143,1076,200.0,5,5632,-0.005892510432749987,1111.388818359375,0.0,0.3,0.0011652112007141113,0.0003,0.001250295,210,-2.4499183654785157,453.81817626953125
23,-550.2758620689655,1074,200.0,5,5888,-0.006387619255110622,237.1681755065918,0.0,0.3,0.0007957220077514648,0.0003,0.002459253,220,-2.4451098680496215,107.7696304321289
24,-546.1333333333333,1071,200.0,5,6144,-0.006031357659958303,391.40184478759767,0.0,0.3,-0.0008904933929443359,0.0003,0.001983016,230,-2.4464523553848267,145.06764221191406
25,-539.46875,1057,200.0,6,6400,-0.004630153020843864,234.49213104248048,0.0,0.3,0.0010990500450134277,0.0003,0.002004608,240,-2.4359092831611635,115.20800018310547
26,-535.6363636363636,1055,200.0,6,6656,-0.0054822640144266185,338.6623229980469,0.0,0.3,-2.1576881408691406e-05,0.0003,0.0019482803,250,-2.433707225322723,148.19325256347656
27,-530.7058823529412,1056,200.0,6,6912,-0.008938549715094269,236.05635528564454,0.0,0.3,-0.00022494792938232422,0.0003,0.004924649,260,-2.4109029531478883,142.9308319091797
28,-520.2857142857143,1057,200.0,6,7168,-0.010155982384458185,91.95486984252929,0.005859375,0.3,0.00018155574798583984,0.0003,0.0056190956,270,-2.4004546880722044,47.436431884765625
29,-515.0540540540541,1058,200.0,7,7424,-0.017917663208208978,807.2612335205079,0.086328125,0.3,9.369850158691406e-05,0.0003,0.041434884,280,-2.415575397014618,544.2415771484375
30,-512.5,1060,200.0,7,7680,-0.007716848351992667,252.1791114807129,0.0,0.3,-0.0025017261505126953,0.0003,0.01002061,290,-2.334795963764191,140.35055541992188
31,-508.20512820512823,1061,200.0,7,7936,-0.0020842888858169316,113.62364349365234,0.0,0.3,0.0004374384880065918,0.0003,0.0010697288,300,-2.283037877082825,53.95186233520508
32,-506.75,1062,200.0,7,8192,-0.0025212862296029926,188.2429084777832,0.0,0.3,0.0012617111206054688,0.0003,0.00074349646,310,-2.2684189438819886,95.83547973632812
33,-498.35714285714283,1063,200.0,7,8448,-0.005708136083558202,117.7345817565918,0.0,0.3,0.0004170536994934082,0.0003,0.0015321304,320,-2.2715612649917603,57.075584411621094
34,-497.30232558139534,1064,200.0,8,8704,-0.0128490568138659,935.1729553222656,0.01484375,0.3,0.00029861927032470703,0.0003,0.011547097,330,-2.2819493651390075,457.2880554199219
35,-492.79545454545456,1065,200.0,8,8960,-0.011976924911141395,863.1687667846679,0.0,0.3,-0.0012475252151489258,0.0003,0.006391243,340,-2.3056647062301634,582.5733032226562
36,-489.95652173913044,1065,200.0,8,9216,-0.0025734076742082836,380.90867004394534,0.0,0.3,-0.13432717323303223,0.0003,0.0014358575,350,-2.2359217166900636,161.0480194091797
37,-482.6808510638298,1065,200.0,8,9472,-0.002873521368019283,107.91298713684083,0.0,0.3,-0.114501953125,0.0003,0.0008197983,360,-2.257295846939087,51.59373474121094
38,-476.9166666666667,1066,200.0,9,9728,-0.009556340985000134,717.7581802368164,0.0015625,0.3,0.004299581050872803,0.0003,0.004397815,370,-2.2453240036964415,75.00712585449219
39,-476.1020408163265,1067,200.0,9,9984,-0.0020902834367007017,833.5829696655273,0.0,0.3,0.15276312828063965,0.0003,0.00078418455,380,-2.3070220232009886,426.14410400390625
40,-466.98039215686276,1067,200.0,9,10240,-0.0023629469098523257,220.5175018310547,0.0,0.3,0.037438809871673584,0.0003,0.00032062829,390,-2.3268030405044557,81.00572204589844
1,-520.0,1369,200.0,0,256,-0.0008662135107442737,1329.834490966797,0.0,0.3,0.025302529335021973,0.0003,0.00014926167,400,-2.298858678340912,581.0989379882812
2,-350.0,1183,200.0,0,512,-0.010631205840036273,271.1571105957031,0.010546875,0.3,-2.9802322387695312e-06,0.0003,0.00958794,410,-1.4148677706718444,111.41571044921875
3,-356.6666666666667,1145,200.0,0,768,-0.0040848967153579,849.7067138671875,0.146484375,0.3,-4.0531158447265625e-06,0.0003,0.065907344,420,-1.5412441492080688,469.4234924316406
4,-416.0,1130,200.0,0,1024,-0.012781302910298109,1416.292529296875,0.04765625,0.3,-4.649162292480469e-06,0.0003,0.023875084,430,-1.6128190398216247,722.527587890625
5,-433.3333333333333,1126,200.0,1,1280,-0.009551935782656073,586.539663696289,0.00078125,0.3,-7.271766662597656e-06,0.0003,0.019097516,440,-1.6275316178798676,335.1021728515625
6,-412.85714285714283,1113,200.0,1,1536,-0.001158345933072269,353.00244140625,0.0,0.3,4.351139068603516e-06,0.0003,0.00037337793,450,-1.5406985521316527,208.5975341796875
7,-430.0,1117,200.0,1,1792,-0.00528461083304137,1149.62158203125,0.0,0.3,8.046627044677734e-06,0.0003,0.003761614,460,-1.5655154168605805,655.8628540039062
8,-405.0,1117,200.0,1,2048,-0.005146521003916859,929.7251922607422,0.001171875,0.3,1.2874603271484375e-05,0.0003,0.004137194,470,-1.56047403216362,362.90179443359375
9,-420.0,1114,200.0,2,2304,-0.01377625958994031,1170.6842498779297,0.031640625,0.3,6.079673767089844e-06,0.0003,0.030388415,480,-1.4534527242183686,575.3850708007812
10,-425.8333333333333,1111,200.0,2,2560,-0.008002941170707345,264.39824829101565,0.0,0.3,3.24249267578125e-05,0.0003,0.0057125925,490,-1.2669037759304047,138.83685302734375
11,-426.42857142857144,1112,200.0,2,2816,-0.0033172710333019494,85.46566619873047,0.0,0.3,4.00543212890625e-05,0.0003,0.00059137424,500,-1.20573850274086,39.419036865234375
12,-410.6666666666667,1109,200.0,2,3072,-0.005913121439516544,172.28115844726562,0.0,0.3,-1.3709068298339844e-05,0.0003,0.0014671995,510,-1.1801474809646606,88.51627349853516
13,-397.5,1103,200.0,3,3328,-0.0001201417064294219,863.0023254394531,0.0,0.3,5.996227264404297e-05,0.0003,0.00012534158,520,-1.1466655671596526,304.6217041015625
14,-386.47058823529414,1100,200.0,3,3584,-0.003621213114820421,850.4157012939453,0.005859375,0.3,0.00012814998626708984,0.0003,0.0037581732,530,-1.1892055869102478,569.2271118164062
15,-390.0,1101,200.0,3,3840,-0.0007114530308172107,793.0639083862304,0.0,0.3,0.01569753885269165,0.0003,0.00021628593,540,-1.2315081119537354,240.3645782470703
16,-394.5,1097,200.0,3,4096,-0.0010261882096529007,143.84918136596679,0.0,0.3,-0.04825615882873535,0.0003,0.00024577323,550,-1.2555884957313537,49.97164535522461
17,-390.95238095238096,1095,200.0,3,4352,-0.0006053694989532233,283.78494186401366,0.0,0.3,0.017225682735443115,0.0003,0.00015569897,560,-1.2270265877246858,138.30625915527344
18,-390.0,1093,200.0,4,4608,-0.0002681435435079038,630.5811187744141,0.0,0.3,0.2933182716369629,0.0003,1.7373124e-05,570,-1.2184124171733857,232.1929168701172
19,-389.1666666666667,1094,200.0,4,4864,-0.0007621229859068989,885.9816925048829,0.0,0.3,-0.5616567134857178,0.0003,9.7520184e-05,580,-1.1955453276634216,207.90020751953125
20,-392.0,1092,200.0,4,5120,-0.00798015701584518,771.6957763671875,0.00625,0.3,4.0650367736816406e-05,0.0003,0.006854693,590,-1.2616872191429138,299.2230224609375
21,-396.53846153846155,1089,200.0,4,5376,-0.0025543085066601634,235.0342239379883,0.0,0.3,-0.007668972015380859,0.0003,0.00095167477,600,-1.3116869568824767,119.5711898803711
22,-401.7857142857143,1089,200.0,5,5632,-0.0006369062466546893,539.0057830810547,0.0,0.3,-0.16629517078399658,0.0003,0.00016515539,610,-1.2945688307285308,238.03338623046875
23,-405.86206896551727,1088,200.0,5,5888,-0.0017303720116615296,78.88160247802735,0.0,0.3,-0.0005096197128295898,0.0003,0.001801658,620,-1.2911782920360566,45.91264724731445
24,-401.0,1086,200.0,5,6144,0.0035157375503331425,299.4821029663086,0.0,0.3,-3.2901763916015625e-05,0.0003,0.0014584495,630,-1.3942424178123474,102.9845962524414
25,-408.75,1085,200.0,5,6400,-0.005839572986587882,1163.2972290039063,0.001171875,0.3,-8.928775787353516e-05,0.0003,0.008964935,640,-1.4130181610584258,553.5242919921875
26,-412.72727272727275,1085,200.0,6,6656,0.009129293612204492,168.71132583618163,0.0,0.3,7.706880569458008e-05,0.0003,0.010998294,650,-1.4274354517459868,88.87753295898438
27,-406.47058823529414,1085,200.0,6,6912,-0.000601188512519002,206.0373977661133,0.0,0.3,4.750490188598633e-05,0.0003,0.00011195219,660,-1.4402725219726562,104.7275390625
28,-401.7142857142857,1084,200.0,6,7168,-0.00030107705388218167,1724.9122741699218,0.0,0.3,-6.99758529663086e-05,0.0003,4.79219e-05,670,-1.4066333293914794,1054.5052490234375
29,-401.8918918918919,1084,200.0,6,7424,-0.0008353097131475806,504.4783416748047,0.0,0.3,9.47713851928711e-06,0.0003,5.9175072e-05,680,-1.4398680686950684,295.56011962890625
30,-398.6842105263158,1083,200.0,7,7680,-0.00826362636871636,693.3369064331055,0.042578125,0.3,-1.537799835205078e-05,0.0003,0.017474659,690,-1.4852671205997467,228.66180419921875
31,-399.7435897435897,1083,200.0,7,7936,-0.011049725301563739,853.695164489746,0.068359375,0.3,0.00010836124420166016,0.0003,0.018557785,700,-1.6198003947734834,234.54058837890625
32,-405.75,1082,200.0,7,8192,-0.0063201689743436875,750.9862747192383,0.014453125,0.3,7.987022399902344e-06,0.0003,0.009095535,710,-1.7141397297382355,244.55015563964844
33,-416.9047619047619,1082,200.0,7,8448,-0.0007182394154369831,813.9755493164063,0.0,0.3,9.357929229736328e-06,0.0003,0.00030316086,720,-1.7819179177284241,306.18743896484375
34,-416.74418604651163,1081,200.0,8,8704,-0.0043326762272045015,413.4821403503418,0.0,0.3,-1.8715858459472656e-05,0.0003,0.0014977294,730,-1.7343676209449768,222.6136932373047
35,-418.8636363636364,1080,200.0,8,8960,-0.002702385454904288,986.1414794921875,0.0,0.3,0.0001620650291442871,0.0003,0.00087558595,740,-1.6544488847255707,565.4800415039062
36,-426.95652173913044,1080,200.0,8,9216,-0.0018383294809609652,460.8888229370117,0.0,0.3,1.7881393432617188e-07,0.0003,0.0005057282,750,-1.656201148033142,225.66688537597656
37,-431.9148936170213,1080,200.0,8,9472,-0.001448270003311336,286.9753532409668,0.0,0.3,2.5987625122070312e-05,0.0003,0.00012841495,760,-1.6192922294139862,166.0110321044922
38,-431.25,1078,200.0,9,9728,-0.001560126873664558,500.88783264160156,0.0,0.3,-1.704692840576172e-05,0.0003,0.0002069727,770,-1.6135362207889556,228.35284423828125
39,-435.1020408163265,1079,200.0,9,9984,-0.002827210328541696,847.3544158935547,0.0,0.3,0.0005494952201843262,0.0003,0.0011571252,780,-1.6058934807777405,354.541259765625
40,-439.4117647058824,1079,200.0,9,10240,-0.0018481276463717222,383.73022689819334,0.0,0.3,-0.002827286720275879,0.0003,0.00029423903,790,-1.57977437376976,141.0291290283203
1,-166.0,1377,200.0,0,256,-0.0016378534724935888,223.2210563659668,0.0,0.3,0.005490422248840332,0.0003,0.00017837086,800,-1.621768093109131,118.1488037109375
2,-293.5,1183,200.0,0,512,-0.0023572386242449285,487.85105209350587,0.0,0.3,0.3539331555366516,0.0003,0.0005119848,410,-2.306827652454376,200.9536895751953
3,-376.3333333333333,1143,200.0,0,768,0.00022502075880765916,332.35176010131835,0.0,0.3,0.40945225954055786,0.0003,0.00029786956,420,-2.313672649860382,179.40267944335938
4,-390.2,1118,200.0,0,1024,-0.0025475412141531704,195.37890243530273,0.0,0.3,-0.15998172760009766,0.0003,0.0006137572,430,-2.26430903673172,74.6319580078125
5,-366.8333333333333,1117,200.0,1,1280,-0.0011934451060369611,98.98410110473633,0.0,0.3,0.04536032676696777,0.0003,0.00026752125,440,-2.2662505388259886,45.20173263549805
6,-393.14285714285717,1111,200.0,1,1536,-0.007002944010309875,966.9866256713867,0.01640625,0.3,1.436471939086914e-05,0.0003,0.009884996,450,-2.2852227449417115,475.4106750488281
7,-407.0,1111,200.0,1,1792,-0.02999441323336214,427.21190490722654,0.208203125,0.3,-8.96453857421875e-05,0.0003,0.058099713,460,-1.9893967449665069,208.1507110595703
8,-392.3,1104,200.0,1,2048,-0.0013501768000423909,608.7124725341797,0.0,0.3,0.043642401695251465,0.0003,0.00057171285,470,-1.855647736787796,209.3080596923828
9,-395.0,1097,200.0,2,2304,-0.0003914456348866224,240.82354125976562,0.0,0.3,-0.4499460458755493,0.0003,5.64137e-05,480,-1.8140149116516113,77.16932678222656
10,-397.9166666666667,1090,200.0,2,2560,-0.001541448605712503,170.63274955749512,0.0,0.3,-0.00029098987579345703,0.0003,0.00035930378,490,-1.82836856842041,67.26344299316406
11,-400.64285714285717,1091,200.0,2,2816,-0.0074568773619830605,151.6342601776123,0.0,0.3,-5.0067901611328125e-06,0.0003,0.001673918,500,-1.8223167777061462,64.1389389038086
12,-406.06666666666666,1087,200.0,2,3072,-0.01049624984152615,81.25605773925781,0.0,0.3,0.0010768771171569824,0.0003,0.005964809,510,-1.809269905090332,38.791297912597656
13,-395.8125,1089,200.0,3,3328,-0.0018820216180756688,263.5890007019043,0.0,0.3,-4.184246063232422e-05,0.0003,0.0015590291,520,-1.8323059141635896,132.48045349121094
14,-394.47058823529414,1089,200.0,3,3584,-0.005874786991626024,783.2393463134765,0.0,0.3,0.01190185546875,0.0003,0.0020193008,530,-1.810247653722763,409.2607421875
15,-391.8421052631579,1091,200.0,3,3840,-0.001190955680795014,115.55013847351074,0.0,0.3,-0.358223557472229,0.0003,0.00052500935,540,-1.861767727136612,39.79216384887695
16,-397.8,1091,200.0,3,4096,-0.0051828677300363776,60.82740707397461,0.0,0.3,0.04241830110549927,0.0003,0.0032545298,550,-1.8993683338165284,27.478086471557617
17,-397.85714285714283,1092,200.0,3,4352,-0.010829876526258886,203.75838088989258,0.04140625,0.3,-0.001780390739440918,0.0003,0.012344827,560,-1.8869164288043976,72.53162384033203
18,-397.2173913043478,1092,200.0,4,4608,-0.001022911281324923,65.49886703491211,0.0,0.3,0.15675294399261475,0.0003,0.0006333848,570,-1.9580778241157533,30.823274612426758
19,-395.8333333333333,1094,200.0,4,4864,-0.0013348374050110579,69.70223083496094,0.0,0.3,-0.8095506429672241,0.0003,0.00061631086,580,-1.9424017667770386,30.034992218017578
20,-397.12,1094,200.0,4,5120,-0.0008300581714138389,77.15130062103272,0.0,0.3,0.0860605239868164,0.0003,0.0018312547,590,-1.966717141866684,42.297672271728516
21,-397.15384615384613,1094,200.0,4,5376,-0.0018903714837506414,68.23201904296874,0.0,0.3,-2.86102294921875e-06,0.0003,0.001138109,600,-2.0047663152217865,31.867431640625
22,-396.35714285714283,1095,200.0,5,5632,-0.009435206558555365,38.676321029663086,0.02109375,0.3,0.032748281955718994,0.0003,0.014272911,610,-1.9688664078712463,17.66067886352539
23,-387.6551724137931,1094,200.0,5,5888,-0.007114051352255046,56.961917304992674,0.001953125,0.3,0.00038623809814453125,0.0003,0.0055270893,620,-1.996558564901352,28.8976993560791
24,-388.7,1095,200.0,5,6144,-0.005233385832980275,816.0016540527344,0.003125,0.3,0.000563204288482666,0.0003,0.006898147,630,-1.9673661291599274,349.6558532714844
25,-380.53125,1095,200.0,5,6400,0.0007069756626151502,839.0047927856446,0.0,0.3,-0.1508852243423462,0.0003,0.0011430914,640,-1.9757764220237732,419.6494445800781
26,-375.3333333333333,1095,200.0,6,6656,-0.0027627272065728903,51.39831771850586,0.0,0.3,0.0357130765914917,0.0003,0.0014508641,650,-1.9711150884628297,25.52078628540039
27,-375.79411764705884,1095,200.0,6,6912,-0.0045234696241095666,867.9648956298828,0.0,0.3,2.5033950805664062e-06,0.0003,0.0049730837,660,-2.0202774882316588,507.1900634765625
28,-375.9714285714286,1094,200.0,6,7168,-0.0008381526917219162,59.56784648895264,0.0,0.3,-0.004766941070556641,0.0003,0.0014372345,670,-1.9523322999477386,30.31672477722168
29,-376.97297297297297,1092,200.0,6,7424,-0.0032222526147961616,58.37112102508545,0.0,0.3,0.005606472492218018,0.0003,0.001433216,680,-1.957198864221573,31.32094383239746
30,-377.1578947368421,1093,200.0,7,7680,-0.012243005307391286,127.20315475463867,0.0453125,0.3,0.010921895503997803,0.0003,0.016327891,690,-2.0300110936164857,47.55707931518555
31,-378.5128205128205,1093,200.0,7,7936,-0.003765434678643942,52.59555168151856,0.0,0.3,-3.230571746826172e-05,0.0003,0.0015083437,700,-2.010803687572479,25.353271484375
