time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate
3,200.0,15,-433.1578947368421,1044,3840,553.7962825775146,0.00390625,-2.157947528362274,-0.011684259702451526,0.011826515197753906,261.27557373046875,140,0.3,0.01657964,0.0003
3,200.0,16,-418.5,1047,4096,134.3992790222168,0.16796875,-2.1554758667945864,-0.03407645733095706,-0.002292633056640625,32.7438850402832,150,0.3,0.05430799,0.0003
4,200.0,17,-389.5238095238095,1045,4352,443.8305809020996,0.0,-2.0943071842193604,-0.005449381144717336,0.013242006301879883,150.74169921875,160,0.3,0.0065773865,0.0003
4,200.0,18,-401.30434782608694,1043,4608,797.0725357055665,0.0,-2.0333303689956663,0.0006116479460615664,0.032374560832977295,484.5279541015625,170,0.3,0.0011295781,0.0003
4,200.0,19,-404.1666666666667,1043,4864,111.99449796676636,0.0,-2.0251618027687073,-0.003933226969093084,-0.008438587188720703,61.87139892578125,180,0.3,0.0041892976,0.0003
4,200.0,20,-408.4,1045,5120,185.809228515625,0.0,-2.0188581585884093,-0.008289007761050016,-0.033487677574157715,109.8664779663086,190,0.3,0.0063654277,0.0003
5,200.0,21,-409.61538461538464,1048,5376,104.3836877822876,0.005859375,-1.9879154682159423,-0.018226505443453788,-0.07785642147064209,32.123779296875,200,0.3,0.023745835,0.0003
5,200.0,22,-381.07142857142856,1050,5632,128.296236038208,0.25078125,-1.9265531718730926,-0.02056216513738036,0.004714906215667725,30.782100677490234,210,0.3,0.04863452,0.0003
5,200.0,23,-379.6551724137931,1045,5888,789.8839416503906,0.0,-1.9532588064670562,0.0003533772425726056,-0.000794529914855957,570.7189331054688,220,0.3,0.0016718234,0.0003
5,200.0,24,-383.0,1047,6144,480.38912811279295,0.0,-1.9243208527565003,-0.010354453092440962,0.0009499788284301758,258.68817138671875,230,0.3,0.004473704,0.0003
6,200.0,25,-369.6875,1047,6400,398.9501560211182,0.003125,-1.9685203373432159,-0.012121328606735916,-0.004776954650878906,265.01220703125,240,0.3,0.012884146,0.0003
6,200.0,26,-367.27272727272725,1047,6656,337.8713291168213,0.00078125,-2.0756138443946837,-0.012306121457368136,0.0025379061698913574,255.37477111816406,250,0.3,0.013885512,0.0003
6,200.0,27,-370.88235294117646,1048,6912,407.7610748291016,0.025390625,-2.1209113001823425,-0.006862703361548483,0.006987333297729492,139.9174041748047,260,0.3,0.016077407,0.0003
6,200.0,28,-374.2857142857143,1047,7168,160.9016580581665,0.0,-2.175169813632965,-0.0037962245172820986,0.02251112461090088,84.76676177978516,270,0.3,0.0035359138,0.0003
7,200.0,29,-367.02702702702703,1048,7424,581.6245307922363,0.0,-2.2231910943984987,0.0016262233606539668,0.016899168491363525,246.7792510986328,280,0.3,0.00053053163,0.0003
7,200.0,30,-367.36842105263156,1048,7680,467.1032035827637,0.0,-2.2451059818267822,-0.006253485608613119,0.022098541259765625,131.06687927246094,290,0.3,0.0024167262,0.0003
7,200.0,31,-371.02564102564105,1046,7936,120.8568603515625,0.021875,-2.2713653802871705,-0.008729312452487648,0.03496426343917847,62.69087600708008,300,0.3,0.025206234,0.0003
7,200.0,32,-371.0,1045,8192,439.42719955444335,0.0,-2.364525628089905,0.003325153514742851,0.05105358362197876,157.11105346679688,310,0.3,0.0035921172,0.0003
8,200.0,33,-366.42857142857144,1047,8448,153.17046127319335,0.0,-2.376841056346893,-0.005448303767479956,-0.039824724197387695,66.61602783203125,320,0.3,0.0017749465,0.0003
8,200.0,34,-357.90697674418607,1045,8704,394.9121520996094,0.0,-2.38674054145813,-0.006697553163394332,0.040209054946899414,134.2056884765625,330,0.3,0.0029781964,0.0003
8,200.0,35,-359.54545454545456,1046,8960,847.2241058349609,0.0,-2.330842435359955,-0.001464243745431304,-0.0028083324432373047,493.2530212402344,340,0.3,0.0013320493,0.0003
8,200.0,36,-354.1304347826087,1046,9216,382.0346282958984,0.0,-2.3267514586448668,-0.0021849051467143,0.03587806224822998,194.8254852294922,350,0.3,0.0008409729,0.0003
9,200.0,37,-357.4468085106383,1048,9472,183.00849380493165,0.0,-2.3041377544403074,-0.002998408814892173,-0.05775415897369385,91.81118774414062,360,0.3,0.0014865696,0.0003
9,200.0,38,-356.25,1047,9728,359.844896697998,0.00234375,-2.2843382000923156,-0.009077468491159379,0.058338463306427,117.61906433105469,370,0.3,0.004355106,0.0003
9,200.0,39,-361.0204081632653,1047,9984,194.90638809204103,0.012890625,-2.2544663667678835,-0.014256759732961654,0.04226803779602051,63.340660095214844,380,0.3,0.020318352,0.0003
9,200.0,40,-361.37254901960785,1048,10240,349.37495040893555,0.0,-2.1101763248443604,-0.00344757717102766,0.024861395359039307,87.48595428466797,390,0.3,0.0040153507,0.0003
0,200.0,1,-4670.0,1386,256,450.1616786956787,0.01015625,-2.1392348051071166,-0.008657929371111095,0.006760776042938232,151.24273681640625,400,0.3,0.004721727,0.0003
0,200.0,2,-4275.0,1200,512,4158.0665283203125,0.0,-2.5647054433822634,-0.006252829963341355,0.0015107989311218262,1948.36767578125,10,0.3,0.0007301986,0.0003
0,200.0,3,-4186.666666666667,1134,768,2943.098095703125,0.0,-2.5631380319595336,-0.006695366906933486,-6.830692291259766e-05,1544.9141845703125,20,0.3,0.0009131788,0.0003
0,200.0,4,-4050.0,1102,1024,2814.5511840820313,0.0,-2.560998332500458,-0.005333602568134666,-0.0007661581039428711,1684.58544921875,30,0.3,0.00085518556,0.0003
1,200.0,5,-3955.0,1091,1280,2618.3035522460937,0.0,-2.5571277737617493,-0.005955173238180578,-6.365776062011719e-05,1076.3905029296875,40,0.3,0.0010693739,0.0003
1,200.0,6,-3880.0,1100,1536,2487.1579833984374,0.0,-2.551084566116333,-0.009939761413261295,-0.00017881393432617188,989.5431518554688,50,0.3,0.0021540546,0.0003
1,200.0,7,-3821.25,1087,1792,1931.5401184082032,0.0,-2.532084858417511,-0.015214379318058491,-9.655952453613281e-06,1124.4608154296875,60,0.3,0.004678081,0.0003
1,200.0,8,-3649.0,1080,2048,1989.115625,0.0,-2.5057395935058593,-0.016337747499346734,6.0558319091796875e-05,977.4450073242188,70,0.3,0.0062598707,0.0003
2,200.0,9,-3610.909090909091,1080,2304,1759.5572875976563,0.0125,-2.436792588233948,-0.02891984609887004,-0.0001958608627319336,877.6585083007812,80,0.3,0.018899376,0.0003
2,200.0,10,-3475.8333333333335,1082,2560,1845.6008605957031,0.062890625,-2.2848790526390075,-0.03512278506532311,2.574920654296875e-05,1050.1077880859375,90,0.3,0.034224093,0.0003
2,200.0,11,-3253.5714285714284,1079,2816,1079.2273071289062,0.120703125,-2.014260935783386,-0.04512646659277379,-1.800060272216797e-05,621.8244018554688,100,0.3,0.052729927,0.0003
2,200.0,12,-3114.6666666666665,1085,3072,829.0321441650391,0.165234375,-1.6968970537185668,-0.03839048696681857,-5.614757537841797e-05,465.8343505859375,110,0.3,0.047256835,0.0003
3,200.0,13,-2966.25,1079,3328,305.3456634521484,0.113671875,-1.3745953440666199,-0.02904454842209816,-8.368492126464844e-05,130.07655334472656,120,0.3,0.03596233,0.0003
3,200.0,14,-2835.294117647059,1081,3584,357.23891220092776,0.01953125,-1.2579380869865417,-0.019856183009687813,2.0205974578857422e-05,169.88702392578125,130,0.3,0.0075993743,0.0003
3,200.0,15,-2611.0526315789475,1074,3840,196.8458999633789,0.12265625,-1.0483891397714615,-0.042724111769348386,-3.457069396972656e-05,83.4778823852539,140,0.3,0.0678991,0.0003
3,200.0,16,-2513.0,1075,4096,293.76236724853516,0.077734375,-0.8092019826173782,-0.022157164802774788,-0.00015854835510253906,66.70645141601562,150,0.3,0.03511973,0.0003
4,200.0,17,-2413.3333333333335,1070,4352,86.44736328125,0.0,-0.6855329364538193,0.0003298893105238676,0.00015294551849365234,52.861698150634766,160,0.3,0.00012479047,0.0003
4,200.0,18,-2264.3478260869565,1065,4608,274.9645263671875,0.0203125,-0.6771010488271714,-0.009833800001069903,-0.0006949901580810547,173.40316772460938,170,0.3,0.01037,0.0003
4,200.0,19,-2189.1666666666665,1069,4864,83.86033821105957,0.00078125,-0.6599870085716247,-0.012602001207415014,-3.170967102050781e-05,42.59040832519531,180,0.3,0.0015422257,0.0003
4,200.0,20,-2113.6,1067,5120,126.50245761871338,0.00078125,-0.6456109911203385,-0.007295791758224368,2.580881118774414e-05,102.64183807373047,190,0.3,0.0009004094,0.0003
5,200.0,21,-2049.6153846153848,1068,5376,231.00838966369628,0.0,-0.6465154141187668,-0.0013892466435208918,-3.790855407714844e-05,147.61343383789062,200,0.3,0.0005101748,0.0003
5,200.0,22,-1928.2142857142858,1069,5632,22.01754379272461,0.0,-0.6512470424175263,-0.0003851755755022168,-8.547306060791016e-05,4.798614978790283,210,0.3,0.0001815299,0.0003
5,200.0,23,-1875.5172413793102,1069,5888,31.39570608139038,0.0,-0.6314183145761489,-0.0013074329355731607,0.0012584924697875977,8.0703706741333,220,0.3,0.00026295776,0.0003
5,200.0,24,-1828.0,1070,6144,65.80424780845642,0.004296875,-0.5992537707090377,-0.012586364976596088,0.00021910667419433594,13.652807235717773,230,0.3,0.005912985,0.0003
6,200.0,25,-1736.875,1066,6400,20.4752014875412,0.0015625,-0.5543099075555802,-0.006991004367591813,-0.0007723569869995117,6.895392894744873,240,0.3,0.0020832238,0.0003
6,200.0,26,-1699.3939393939395,1066,6656,277.2680986404419,0.0,-0.6535025238990784,-0.0007283470360562206,0.0035994648933410645,229.3461456298828,250,0.3,0.007882671,0.0003
6,200.0,27,-1657.6470588235295,1067,6912,42.947073793411256,0.0015625,-0.6544474422931671,-0.005923371925018728,-0.014934539794921875,26.501483917236328,260,0.3,0.0038037228,0.0003
6,200.0,28,-1621.7142857142858,1064,7168,299.89540939331056,0.0,-0.5605939269065857,-0.0016138066886924208,0.007334887981414795,193.449462890625,270,0.3,0.0048813536,0.0003
6,200.0,29,-1554.054054054054,1066,7424,33.282588469982144,0.0015625,-0.5620897203683853,-0.005363644438330084,-0.02074587345123291,22.00437355041504,280,0.3,0.0011777668,0.0003
7,200.0,30,-1531.3157894736842,1068,7680,29.400961494445802,0.0,-0.5941949903964996,0.0002903662796597928,0.005806446075439453,13.401151657104492,290,0.3,0.0007326859,0.0003
7,200.0,31,-1502.3076923076924,1069,7936,113.75105237960815,0.0,-0.5725228697061538,-0.0004624091670848429,0.0008876919746398926,96.83002471923828,300,0.3,0.002349497,0.0003
7,200.0,32,-1482.25,1068,8192,136.23448865413667,0.0,-0.48170484602451324,-0.0038445506943389773,-0.003147602081298828,130.7694091796875,310,0.3,0.0064542517,0.0003
7,200.0,33,-1438.3333333333333,1068,8448,109.82696781158447,0.002734375,-0.41302711218595506,-0.010319555643945932,0.0009695291519165039,79.15961456298828,320,0.3,0.0060466044,0.0003
8,200.0,34,-1417.4418604651162,1069,8704,30.18111801147461,0.003125,-0.2998718529939651,-0.01418457943946123,0.0006743073463439941,12.422740936279297,330,0.3,0.0028639603,0.0003
8,200.0,35,-1395.4545454545455,1070,8960,42.61810555458069,0.001171875,-0.2624811351299286,-0.004805609909817576,0.0022322535514831543,16.043296813964844,340,0.3,0.00040322635,0.0003
8,200.0,36,-1353.0434782608695,1070,9216,14.509698817133904,0.0,-0.27240289449691774,-0.000743338861502707,0.002944469451904297,0.15767313539981842,350,0.3,0.0009216764,0.0003
8,200.0,37,-1336.595744680851,1070,9472,29.376423144340514,0.003125,-0.29738612473011017,-0.012315192888490856,-0.005382537841796875,17.611438751220703,360,0.3,0.0017347706,0.0003
9,200.0,38,-1318.125,1071,9728,61.89150218963623,0.003125,-0.34332824051380156,-0.00427958476357162,0.011084377765655518,27.58658218383789,370,0.3,0.0035121068,0.0003
9,200.0,39,-1300.408163265306,1073,9984,41.76396861076355,0.015234375,-0.3267806515097618,-0.002341417782008648,-0.0019751787185668945,26.98008918762207,380,0.3,0.008728805,0.0003
9,200.0,40,-1265.0980392156862,1072,10240,17.02056148648262,0.0,-0.28483106940984726,-0.0014090624172240496,0.0016698837280273438,1.8041925430297852,390,0.3,1.7698621e-05,0.0003
0,200.0,1,-400.0,1442,256,0.9445242702960968,0.0,-0.3007162347435951,-0.0004880987573415041,0.004606366157531738,0.31613731384277344,400,0.3,0.0006010707,0.0003
0,200.0,2,-400.0,1241,512,5.060230028629303,0.0,-2.1608155608177184,-0.004935603565536439,-85.54501342773438,1.3340409994125366,410,0.3,0.0054033166,0.0003
0,200.0,3,-400.0,1187,768,0.8149499654769897,0.12578125,-2.256448304653168,-0.013533241534605622,-6.902951717376709,0.14381277561187744,420,0.3,0.039503492,0.0003
0,200.0,4,-410.0,1143,1024,13.69457083940506,0.209765625,-2.27103077173233,-0.01693990924395621,0.03952586650848389,4.088879108428955,430,0.3,0.03691973,0.0003
1,200.0,5,-408.3333333333333,1132,1280,0.576668032258749,0.1890625,-2.2943881154060364,-0.024092630343511702,-4.735770225524902,0.0049645304679870605,440,0.3,0.044800997,0.0003
1,200.0,6,-407.14285714285717,1125,1536,0.0804226255044341,0.147265625,-2.209004855155945,-0.02650438385317102,-2.302507162094116,-0.09516985714435577,450,0.3,0.044246227,0.0003
1,200.0,7,-406.25,1121,1792,0.054477881034836174,0.099609375,-2.2292750477790833,-0.015137622063048185,-0.09899699687957764,-0.0518750362098217,460,0.3,0.04521633,0.0003
1,200.0,8,-408.0,1114,2048,15.850275522470474,0.01875,-2.113228988647461,-0.011098482576198877,-0.015917301177978516,5.576693534851074,470,0.3,0.021281555,0.0003
2,200.0,9,-410.90909090909093,1112,2304,14.252137437462807,0.06015625,-2.0723772644996643,-0.010740321828052402,0.003966033458709717,9.54158878326416,480,0.3,0.02769034,0.0003
2,200.0,10,-410.0,1113,2560,0.8733856655657292,0.021484375,-2.124515616893768,-0.014151626359671354,-0.161759614944458,0.11985477805137634,490,0.3,0.012754677,0.0003
2,200.0,11,-407.14285714285717,1111,2816,1.604074811935425,0.016796875,-2.176443350315094,-0.011821831809356809,-0.0773395299911499,1.2986698150634766,500,0.3,0.016782513,0.0003
2,200.0,12,-406.6666666666667,1101,3072,0.10564988134428858,0.24296875,-2.0982855439186094,-0.02774351849220693,-0.0044623613357543945,-0.01824457198381424,510,0.3,0.054078706,0.0003
3,200.0,13,-406.25,1095,3328,0.05137243445497006,0.18046875,-2.2701629519462587,-0.01521003395318985,0.002183198928833008,-0.06817381083965302,520,0.3,0.032116044,0.0003
3,200.0,14,-408.8235294117647,1090,3584,0.05097234594868496,0.10703125,-2.1908496022224426,-0.01855878229252994,-0.002530336380004883,-0.06440640985965729,530,0.3,0.03745965,0.0003
3,200.0,15,-407.89473684210526,1091,3840,14.408390703797341,0.11875,-2.0945350408554075,-0.02066417448222637,0.000578761100769043,3.209502696990967,540,0.3,0.04623043,0.0003
3,200.0,16,-402.5,1087,4096,58.54462744742632,0.0,-2.0588824272155763,-0.0036923238076269627,2.6285648345947266e-05,1.5185836553573608,550,0.3,0.006187154,0.0003
4,200.0,17,-402.3809523809524,1084,4352,17.6691481590271,0.021484375,-2.1031420707702635,-0.011197986942715944,-0.004192829132080078,15.834012985229492,560,0.3,0.022710375,0.0003
4,200.0,18,-402.17391304347825,1084,4608,0.05448723326262552,0.194921875,-2.154448628425598,-0.022358274133875967,0.015468478202819824,-0.024168167263269424,570,0.3,0.035668023,0.0003
4,200.0,19,-401.6666666666667,1077,4864,0.1032710172701627,0.044921875,-2.2042970180511476,-0.0161306481808424,-0.018503427505493164,0.00785256177186966,580,0.3,0.023005014,0.0003
4,200.0,20,-405.6,1081,5120,0.6203932847827673,0.212890625,-2.232312762737274,-0.02021362683735788,-0.0027333498001098633,0.3297578990459442,590,0.3,0.074420825,0.0003
4,200.0,21,-407.3076923076923,1080,5376,28.88004562854767,0.005078125,-2.2533891558647157,-0.014392397925257682,0.0014199018478393555,13.20758056640625,600,0.3,0.0042203586,0.0003
5,200.0,22,-408.57142857142856,1082,5632,23.874131056666375,0.0,-2.258198618888855,-0.005391288455575705,0.0012097954750061035,23.178340911865234,610,0.3,0.005370866,0.0003
5,200.0,23,-410.0,1083,5888,0.4792533189058304,0.0,-2.336715805530548,-0.0036505832569673656,-0.011158108711242676,0.09507694095373154,620,0.3,0.0016194792,0.0003
5,200.0,24,-411.3333333333333,1080,6144,28.509217286109923,0.001171875,-2.329624903202057,-0.005413694866001606,0.0026602745056152344,19.972524642944336,630,0.3,0.0022362329,0.0003
5,200.0,25,-410.625,1080,6400,0.1969523921608925,0.03359375,-2.3573241591453553,-0.013168443622998894,0.004735767841339111,-0.024543944746255875,640,0.3,0.020493295,0.0003
6,200.0,26,-410.3030303030303,1076,6656,0.1125599905848503,0.097265625,-2.3401487350463865,-0.018515646830201148,0.009814262390136719,-0.009789176285266876,650,0.3,0.04234648,0.0003
6,200.0,27,-410.0,1076,6912,0.05496200821362436,0.13046875,-2.2810351967811586,-0.020702104759402574,-0.05543780326843262,-0.06296975165605545,660,0.3,0.034832135,0.0003
6,200.0,28,-411.14285714285717,1077,7168,0.05193225147668272,0.063671875,-2.2466188073158264,-0.014954866236075759,-0.011520743370056152,-0.06244968622922897,670,0.3,0.01993072,0.0003
6,200.0,29,-414.5945945945946,1074,7424,43.05337557792664,0.0,-2.2331260204315186,0.0017947415821254254,0.0030661821365356445,9.633204460144043,680,0.3,0.0035625035,0.0003
7,200.0,30,-409.7368421052632,1076,7680,14.319496653974056,0.015625,-2.2378947854042055,-0.015345327323302627,0.004557251930236816,1.2285997867584229,690,0.3,0.013119046,0.0003
7,200.0,31,-409.4871794871795,1076,7936,65.79141316413879,0.0,-2.2224643230438232,0.003469714825041592,-0.05259966850280762,20.033784866333008,700,0.3,0.0011806758,0.0003
7,200.0,32,-409.25,1077,8192,0.08837071554735303,0.1734375,-2.283476722240448,-0.023534358711913228,-0.5693535804748535,-0.0453372485935688,710,0.3,0.037990548,0.0003
7,200.0,33,-411.1904761904762,1078,8448,14.254364624619484,0.01640625,-2.279970109462738,-0.014516656915657223,0.013458311557769775,3.495828151702881,720,0.3,0.018251657,0.0003
8,200.0,34,-410.93023255813955,1078,8704,14.183762426674367,0.06640625,-2.1611982226371764,-0.011072265869006514,0.0130385160446167,4.2639570236206055,730,0.3,0.021187436,0.0003
8,200.0,35,-410.6818181818182,1078,8960,0.21868616975843908,0.001171875,-2.065852391719818,-0.008743102219887078,-1.5524516105651855,-0.016114134341478348,740,0.3,0.01507905,0.0003
8,200.0,36,-410.2173913043478,1079,9216,0.061122941062785686,0.102734375,-1.980557781457901,-0.014795256266370415,-0.37440693378448486,-0.025733307003974915,750,0.3,0.011869822,0.0003
8,200.0,37,-410.0,1080,9472,0.10293151130899787,0.078515625,-1.9702710866928101,-0.02019584709778428,-0.02523672580718994,-0.023731153458356857,760,0.3,0.028299145,0.0003
8,200.0,38,-409.5833333333333,1081,9728,0.6298854038119316,0.178125,-1.996541941165924,-0.027039727522060276,-0.02254021167755127,0.12548519670963287,770,0.3,0.052405804,0.0003
9,200.0,39,-409.38775510204084,1082,9984,0.054280744213610885,0.106640625,-2.0237011075019837,-0.01695944545790553,-0.023284554481506348,-0.050590284168720245,780,0.3,0.047425095,0.0003
9,200.0,40,-409.80392156862746,1080,10240,14.434214062988758,0.0125,-1.9894572973251343,-0.009479316230863333,0.0009376406669616699,3.493988037109375,790,0.3,0.00885557,0.0003
0,200.0,1,-400.0,1383,256,0.7919381208717823,0.003515625,-2.112343442440033,-0.011891397647559643,-0.018755674362182617,0.07745230942964554,800,0.3,0.008848805,0.0003
0,200.0,2,-400.0,1215,512,0.30639862157404424,0.0,-0.3182970732450485,0.0001537314063170925,-0.021570682525634766,0.05133764445781708,410,0.3,1.7837156e-06,0.0003
0,200.0,3,-400.0,1152,768,0.06342562264762819,0.0,-0.2979284554719925,-0.0007724397932179272,0.03268975019454956,0.00625159777700901,420,0.3,0.0018396501,0.0003
0,200.0,4,-410.0,1135,1024,0.051984930876642466,0.000390625,-0.23568843752145768,-0.0009154442697763443,0.015816092491149902,-0.0006064423359930515,430,0.3,0.0029355017,0.0003
1,200.0,5,-408.3333333333333,1129,1280,14.51315109282732,0.0,-0.2015322394669056,-0.0048159054480493065,0.0040850043296813965,1.4222056865692139,440,0.3,0.00048064324,0.0003
1,200.0,6,-407.14285714285717,1115,1536,0.0928102976642549,0.00234375,-0.19015859067440033,-0.0006564803421497345,0.0048438310623168945,0.03571268543601036,450,0.3,0.0015925518,0.0003
1,200.0,7,-400.0,1119,1792,0.05472341836430132,0.003125,-0.15677988827228545,-0.00048956269165501,-0.0399165153503418,0.013219082728028297,460,0.3,0.0010255957,0.0003
1,200.0,8,-396.0,1116,2048,14.471706354618073,0.00078125,-0.15680812075734138,-0.005393918033223599,0.004235565662384033,0.12128249555826187,470,0.3,0.00041530444,0.0003
2,200.0,9,-396.3636363636364,1113,2304,22.369514989852906,0.0,-0.16080896854400634,-0.0023532684659585356,-0.05126762390136719,4.336719512939453,480,0.3,0.0005016716,0.0003
2,200.0,10,-396.6666666666667,1108,2560,0.06398654280928895,0.01015625,-0.1657087065279484,-0.0020921071991324425,0.01735478639602661,0.041464731097221375,490,0.3,0.0021965697,0.0003
2,200.0,11,-397.14285714285717,1098,2816,0.05158623853276367,0.0,-0.17160239741206168,-0.0009495791746303439,0.008201658725738525,0.032961156219244,500,0.3,0.0032955585,0.0003
2,200.0,12,-397.3333333333333,1097,3072,0.10176826606038958,0.0,-0.12723038382828236,-0.00048158562276512384,-0.007319927215576172,0.022789565846323967,510,0.3,0.0019061891,0.0003
3,200.0,13,-397.5,1102,3328,0.05195396346098278,0.0,-0.10893261097371579,-0.00014896327629685402,-0.009008526802062988,-0.0007564045954495668,520,0.3,0.00011820113,0.0003
3,200.0,14,-397.6470588235294,1097,3584,0.05060417023487389,0.0,-0.09574314020574093,-0.0003605720237828791,0.013777732849121094,0.03283648565411568,530,0.3,0.0006250066,0.0003
3,200.0,15,-397.89473684210526,1097,3840,0.051451683774939735,0.0,-0.0833799310028553,-3.7109432741999623e-05,-0.0033965110778808594,0.03469576686620712,540,0.3,2.6461668e-05,0.0003
3,200.0,16,-398.0,1096,4096,0.1007383905351162,0.0,-0.08128892220556735,-6.783059798181057e-05,0.004253268241882324,0.018102698028087616,550,0.3,3.861729e-05,0.0003
3,200.0,17,-398.0952380952381,1095,4352,0.050682570622302595,0.0,-0.07882906049489975,1.3056234456598758e-05,0.014011263847351074,0.03405900299549103,560,0.3,1.0219868e-05,0.0003
4,200.0,18,-398.2608695652174,1096,4608,0.05137510552885942,0.001171875,-0.08447343744337558,-0.00017430033767595887,-0.002398848533630371,0.002520293230190873,570,0.3,0.0005385163,0.0003
4,200.0,19,-398.3333333333333,1095,4864,0.10144457132555544,0.0,-0.08569281771779061,-9.619076736271382e-05,0.0013614296913146973,0.052457377314567566,580,0.3,8.023693e-05,0.0003
4,200.0,20,-398.4,1095,5120,0.05180995927657932,0.0,-0.07215877361595631,-0.0004192912019789219,-0.004469037055969238,0.03294399380683899,590,0.3,0.00087477895,0.0003
4,200.0,21,-398.46153846153845,1096,5376,0.05148808839730919,0.005859375,-0.07342667542397976,-0.0008177487878128886,-0.0033638477325439453,0.0011939960531890392,600,0.3,0.0018945057,0.0003
5,200.0,22,-405.7142857142857,1096,5632,131.18885245323182,0.00078125,-0.09267290383577347,-0.0042158885858953,0.00022220611572265625,77.16361236572266,610,0.3,0.00035924348,0.0003
5,200.0,23,-405.51724137931035,1093,5888,0.20847045332193376,0.0,-0.09215851500630379,-0.00018065469339489937,-0.001282334327697754,0.11000292748212814,620,0.3,9.225262e-05,0.0003
5,200.0,24,-405.3333333333333,1093,6144,0.05831450789701194,0.0,-0.08591368310153484,-5.474402569234371e-05,0.0002903938293457031,0.03812440484762192,630,0.3,2.3174565e-05,0.0003
5,200.0,25,-405.0,1093,6400,0.0539331806008704,0.0,-0.08177352882921696,-9.268431458622217e-05,-0.05548083782196045,0.049592867493629456,640,0.3,0.00012008683,0.0003
6,200.0,26,-404.8484848484849,1096,6656,0.1008248140104115,0.0,-0.07980029694736004,-6.037764251232147e-07,0.006632626056671143,0.04928766191005707,650,0.3,4.004687e-08,0.0003
6,200.0,27,-404.70588235294116,1095,6912,0.05092256224597804,0.0,-0.07698983736336232,-0.00012691866140812635,0.007297039031982422,0.03763662278652191,660,0.3,0.00011632941,0.0003
6,200.0,28,-411.7142857142857,1094,7168,131.24687967300414,0.0,-0.07014341168105602,-0.003592974110506475,0.0004711747169494629,114.99781799316406,670,0.3,0.00022004172,0.0003
6,200.0,29,-415.13513513513516,1094,7424,42.42998027801514,0.0015625,-0.06362105701118707,-0.008147508464753627,0.0011490583419799805,20.58053207397461,680,0.3,0.0006529426,0.0003
7,200.0,30,-413.6842105263158,1095,7680,14.49321020245552,0.0,-0.0584717957302928,-7.249182090163231e-07,0.000635683536529541,10.853038787841797,690,0.3,1.5930273e-05,0.0003
7,200.0,31,-413.3333333333333,1096,7936,23.450883054733275,0.000390625,-0.06047294344753027,-0.004753090348094702,0.0035039186477661133,16.68950080871582,700,0.3,0.00028642802,0.0003
