time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
5,200.0,1280,-213.33333333333334,714,1,0.002734375,625.6005249023438,0.016496543,440,0.000405728816986084,0.3,-0.008144598337821662,1131.5749206542969,-2.106769120693207,0.0003
6,200.0,1536,-222.85714285714286,708,2,0.00546875,217.40911865234375,0.0040693935,450,-0.002481818199157715,0.3,-0.003115183301270008,351.285466003418,-2.049770379066467,0.0003
7,200.0,1792,-243.75,707,2,0.0,171.4148406982422,0.002132809,460,0.0004239678382873535,0.3,-0.004342682380229235,437.314599609375,-2.103242373466492,0.0003
8,200.0,2048,-268.0,706,2,0.005078125,162.06129455566406,0.004959503,470,-1.7762184143066406e-05,0.3,-0.006500043859705329,374.4253463745117,-2.190648949146271,0.0003
9,200.0,2304,-274.54545454545456,706,3,0.0,178.68939208984375,0.0024520566,480,2.5510787963867188e-05,0.3,-0.005505312571767717,449.9785980224609,-2.141565907001495,0.0003
10,200.0,2560,-278.3333333333333,706,3,0.02578125,126.00402069091797,0.014019786,490,-4.863739013671875e-05,0.3,-0.011842677742242813,305.4136734008789,-2.2152566790580748,0.0003
11,200.0,2816,-288.57142857142856,704,3,0.004296875,124.34424591064453,0.007638908,500,8.225440979003906e-06,0.3,-0.012044358346611262,301.6921051025391,-2.302811896800995,0.0003
12,200.0,3072,-284.6666666666667,705,4,0.000390625,47.22978210449219,0.0063119703,510,-0.0005105733871459961,0.3,-0.00982895263005048,131.44864387512206,-2.309020733833313,0.0003
13,200.0,3328,-266.25,705,4,0.121875,107.20832824707031,0.043767914,520,0.0002472996711730957,0.3,-0.028102412936277688,209.80856857299804,-2.227059483528137,0.0003
14,200.0,3584,-274.11764705882354,706,5,0.009765625,758.090576171875,0.007356045,530,0.0005077123641967773,0.3,-0.008212189469486476,1142.679150390625,-2.1396950364112852,0.0003
15,200.0,3840,-259.4736842105263,706,5,0.0,136.21290588378906,0.0015453093,540,0.00027751922607421875,0.3,-0.005080228624865413,237.81739349365233,-2.238702619075775,0.0003
16,200.0,4096,-267.0,705,5,0.0,662.7230224609375,0.0001992099,550,0.016950786113739014,0.3,0.00028053040150552986,1597.0318267822265,-2.13912672996521,0.0003
17,200.0,4352,-270.4761904761905,705,6,0.0,206.3207550048828,0.003800749,560,-0.008254289627075195,0.3,-0.005549409822560847,377.9162788391113,-2.118236207962036,0.0003
18,200.0,4608,-257.39130434782606,705,6,0.0,173.21337890625,0.003014032,570,-8.20159912109375e-05,0.3,-0.0011515804566442967,440.6909576416016,-2.232239854335785,0.0003
19,200.0,4864,-250.0,705,6,0.0,483.0670166015625,0.00035573659,580,0.2997691035270691,0.3,-0.001052867784164846,1344.7290100097657,-2.304951846599579,0.0003
20,200.0,5120,-253.6,705,7,0.0,620.7462158203125,7.442478e-05,590,-0.06837618350982666,0.3,-0.00031773399095982315,1141.4524993896484,-2.214226496219635,0.0003
21,200.0,5376,-255.0,705,7,0.0,78.62621307373047,0.0023266491,600,0.003666222095489502,0.3,-0.0035376489046029746,198.6423610687256,-2.211606967449188,0.0003
22,200.0,5632,-261.42857142857144,705,7,0.0015625,174.09677124023438,0.004537279,610,0.0031946301460266113,0.3,-0.004291789245326072,325.534651184082,-2.251263236999512,0.0003
23,200.0,5888,-263.7931034482759,705,8,0.0,225.59864807128906,0.0008543632,620,-0.35006511211395264,0.3,0.0015134329441934824,585.5035614013672,-2.328679323196411,0.0003
24,200.0,6144,-255.33333333333334,704,8,0.0,152.5673828125,0.0059151887,630,0.02330803871154785,0.3,-0.009395862161181868,332.69616470336916,-2.2715093016624452,0.0003
25,200.0,6400,-244.0625,705,9,0.0,918.0230102539062,0.00064044446,640,0.024672865867614746,0.3,0.0031923870788887142,2470.717657470703,-2.365589070320129,0.0003
26,200.0,6656,-232.12121212121212,705,9,0.0,182.07501220703125,0.0011295686,650,0.1882217526435852,0.3,-0.003466270724311471,408.9358703613281,-2.3342429757118226,0.0003
27,200.0,6912,-232.94117647058823,705,9,0.0,807.6764526367188,0.002025024,660,0.23619848489761353,0.3,-0.0028722008457407354,1779.4283447265625,-2.3009524822235106,0.0003
28,200.0,7168,-237.14285714285714,705,10,0.0,219.07302856445312,6.223819e-05,670,-0.5949757099151611,0.3,-0.0006319512496702373,643.1661560058594,-2.257974934577942,0.0003
29,200.0,7424,-233.78378378378378,704,10,0.0,440.47747802734375,0.0006687015,680,0.05996072292327881,0.3,-0.0033545581623911857,1031.7142822265625,-2.2101190447807313,0.0003
30,200.0,7680,-230.52631578947367,705,10,0.0,177.90806579589844,0.000329596,690,0.17629671096801758,0.3,-0.0011969621060416102,342.6517753601074,-2.2030846238136292,0.0003
31,200.0,7936,-232.56410256410257,705,11,0.0,126.2486343383789,0.0013646581,700,0.06672459840774536,0.3,-0.003939362708479166,526.2222213745117,-2.2896960377693176,0.0003
32,200.0,8192,-234.0,705,11,0.0,225.87789916992188,0.0021359941,710,-0.004975557327270508,0.3,-0.0039814241114072505,557.7207489013672,-2.285798454284668,0.0003
33,200.0,8448,-229.76190476190476,705,11,0.0,598.4077758789062,0.001308653,720,0.13542842864990234,0.3,-0.0008711993345059454,1471.4840881347657,-2.326201915740967,0.0003
34,200.0,8704,-232.7906976744186,705,12,0.0,211.31138610839844,0.0005394779,730,0.07677668333053589,0.3,-0.0025351615389809013,476.0704071044922,-2.356777715682983,0.0003
35,200.0,8960,-228.1818181818182,704,12,0.0,569.2828979492188,0.0008056427,740,-0.024132728576660156,0.3,-0.0027072492288425566,1081.0361541748048,-2.329138159751892,0.0003
36,200.0,9216,-236.08695652173913,704,13,0.00078125,151.61888122558594,0.0042335084,750,-0.0033801794052124023,0.3,-0.0071973923477344215,296.2644493103027,-2.2465683698654173,0.0003
37,200.0,9472,-231.91489361702128,704,13,0.0,90.80943298339844,0.0014699809,760,-0.04478192329406738,0.3,-0.001425897772423923,150.82072906494142,-2.2481130361557007,0.0003
38,200.0,9728,-224.375,704,13,0.0,1339.7320556640625,0.0006514166,770,0.05377054214477539,0.3,-0.001603990001603961,2681.9369934082033,-2.2281838774681093,0.0003
39,200.0,9984,-229.79591836734693,704,14,0.0,448.96783447265625,0.0003502844,780,0.0997931957244873,0.3,-0.0025000506080687045,1080.2659759521484,-2.2119958281517027,0.0003
40,200.0,10240,-222.15686274509804,704,14,0.0,446.9451904296875,0.0015021572,790,0.028504610061645508,0.3,-0.0027307046577334402,929.6192443847656,-2.2447129011154177,0.0003
1,200.0,256,-345.0,920,0,0.0,682.1954956054688,0.0001219078,800,0.1000819206237793,0.3,-0.0007428418844938278,1168.551217651367,-2.2213536620140077,0.0003
2,200.0,512,-235.0,795,0,0.008203125,240.04522705078125,0.010616425,410,0.00022602081298828125,0.3,-0.008921454986557364,457.50855255126953,-2.4437427520751953,0.0003
3,200.0,768,-267.0,767,1,0.07265625,455.2502136230469,0.0320111,420,-1.7762184143066406e-05,0.3,-0.023902257159352302,982.4904113769531,-2.442242705821991,0.0003
4,200.0,1024,-234.2,749,1,0.0015625,343.80084228515625,0.004413573,430,0.029443025588989258,0.3,-0.0011407133657485246,679.3193359375,-2.4819936990737914,0.0003
5,200.0,1280,-253.33333333333334,740,1,0.0,362.390625,0.0020688951,440,0.29245275259017944,0.3,-0.005648334021680057,653.4550857543945,-2.4077499747276305,0.0003
6,200.0,1536,-274.85714285714283,736,2,0.0,175.1205291748047,0.0023308904,450,2.682209014892578e-06,0.3,-0.004209363769041375,348.7658157348633,-2.3510177731513977,0.0003
7,200.0,1792,-247.75,729,2,0.00234375,79.22745513916016,0.0035509206,460,0.0003345012664794922,0.3,-0.006067695235833526,164.78309593200683,-2.360155189037323,0.0003
8,200.0,2048,-224.6,726,2,0.00078125,956.7055053710938,0.0018698049,470,0.006398320198059082,0.3,-0.003953186061698944,2001.3180908203126,-2.4034724593162538,0.0003
9,200.0,2304,-236.0909090909091,725,3,0.0,444.8092956542969,0.00013092649,480,-0.01092231273651123,0.3,-0.0007932757725939155,937.9668853759765,-2.4821776390075683,0.0003
10,200.0,2560,-255.91666666666666,718,3,0.0,108.8692855834961,0.00011097733,490,-0.6372354030609131,0.3,-0.00126581157092005,371.95319213867185,-2.4789894223213196,0.0003
11,200.0,2816,-257.85714285714283,717,3,0.0,144.49392700195312,0.0020064416,500,0.032309532165527344,0.3,-0.005327015067450702,245.34105758666993,-2.401607632637024,0.0003
12,200.0,3072,-247.6,715,4,0.0,362.65948486328125,0.001420961,510,0.0712617039680481,0.3,-0.0038517022388987244,746.2739135742188,-2.4229172587394716,0.0003
13,200.0,3328,-237.8125,714,4,0.00390625,574.8558349609375,0.003761023,520,-0.09818053245544434,0.3,-0.005325151933357119,979.4655120849609,-2.4527064085006716,0.0003
14,200.0,3584,-231.05882352941177,714,5,0.062109375,448.352783203125,0.03156282,530,3.1948089599609375e-05,0.3,-0.012080424302257597,1065.9826232910157,-2.39796097278595,0.0003
15,200.0,3840,-209.10526315789474,713,5,0.05234375,1357.05908203125,0.016011806,540,0.00017386674880981445,0.3,0.006413984578102827,2380.47890625,-2.390022850036621,0.0003
16,200.0,4096,-219.85,712,5,0.25859375,489.77069091796875,0.078570895,550,6.556510925292969e-07,0.3,-0.026296133920550347,750.3777648925782,-2.3585453987121583,0.0003
17,200.0,4352,-219.28571428571428,711,6,0.071484375,573.218505859375,0.020531427,560,6.616115570068359e-06,0.3,-0.01322744470089674,1446.3482421875,-2.264023315906525,0.0003
18,200.0,4608,-213.3913043478261,711,6,0.0,193.8482208251953,0.0021899273,570,-9.179115295410156e-06,0.3,-0.0005948898266069591,301.1603096008301,-2.355337905883789,0.0003
19,200.0,4864,-223.29166666666666,711,6,0.014453125,879.75,0.009934117,580,5.5670738220214844e-05,0.3,-0.011581495450809599,1740.8459533691407,-2.3739253163337706,0.0003
20,200.0,5120,-213.32,710,7,0.0,1205.8800048828125,0.0004843399,590,9.179115295410156e-06,0.3,-0.0020028965547680853,2284.4515747070313,-2.30363290309906,0.0003
21,200.0,5376,-218.46153846153845,710,7,0.01171875,749.2887573242188,0.00839969,600,3.927946090698242e-05,0.3,-0.01256246326956898,1550.7006774902343,-2.32070871591568,0.0003
22,200.0,5632,-226.21428571428572,710,7,0.0015625,739.8383178710938,0.005768017,610,9.417533874511719e-06,0.3,-0.013504001684486866,982.9648208618164,-2.307308351993561,0.0003
23,200.0,5888,-225.41379310344828,710,8,0.0625,274.1358642578125,0.020755999,620,-6.794929504394531e-06,0.3,-0.011283042002469301,466.59583587646483,-2.255506181716919,0.0003
24,200.0,6144,-215.8,710,8,0.15625,852.2009887695312,0.0449753,630,6.312131881713867e-05,0.3,-0.04525044257752597,2122.2292358398436,-2.307382643222809,0.0003
25,200.0,6400,-227.25,710,9,0.008203125,513.9110717773438,0.005685667,640,0.002703547477722168,0.3,0.005769050493836403,1311.0397247314454,-2.1491085410118105,0.0003
26,200.0,6656,-225.75757575757575,709,9,0.0,258.7138366699219,0.0016531311,650,-0.016637802124023438,0.3,-0.0033746049157343805,635.4065597534179,-2.3244642496109007,0.0003
27,200.0,6912,-232.08823529411765,709,9,0.0,614.4853515625,0.0003969993,660,0.0211980938911438,0.3,-0.001102879410609603,1196.747869873047,-2.2869463324546815,0.0003
28,200.0,7168,-228.54285714285714,709,10,0.0,229.86654663085938,6.403448e-05,670,-0.2952171564102173,0.3,-0.0004244666313752532,666.079721069336,-2.237959611415863,0.0003
29,200.0,7424,-217.9189189189189,709,10,0.0,904.1203002929688,0.0003243396,680,0.022654235363006592,0.3,-0.0009885088074952364,1731.2446838378905,-2.10816468000412,0.0003
30,200.0,7680,-207.10526315789474,710,10,0.0,926.3176879882812,9.446661e-05,690,-0.11028718948364258,0.3,-0.0006782253505662084,1866.7001831054688,-2.1590301632881164,0.0003
31,200.0,7936,-210.48717948717947,709,11,0.0,588.7067260742188,0.000110897236,700,0.043199002742767334,0.3,-0.00016648736782372,1946.801495361328,-2.138899493217468,0.0003
32,200.0,8192,-214.225,709,11,0.0,92.63236236572266,0.0028184901,710,-4.3272972106933594e-05,0.3,-0.006582229724153876,264.9785903930664,-2.1132509231567385,0.0003
33,200.0,8448,-222.6904761904762,708,11,0.0,326.8525695800781,0.0015348513,720,-0.3294048309326172,0.3,-0.0037772079929709436,695.0629043579102,-2.329709231853485,0.0003
34,200.0,8704,-224.46511627906978,708,12,0.0,166.95233154296875,0.0007922561,730,-0.5205929279327393,0.3,-0.0031876786379143596,404.92008209228516,-2.125251793861389,0.0003
35,200.0,8960,-229.63636363636363,708,12,0.029296875,114.78533172607422,0.023131013,740,-9.822845458984375e-05,0.3,-0.011914146482013166,219.18879013061525,-2.2799426913261414,0.0003
