time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/loss,train/n_updates
5120,20,1043,4,366.0,200.0,0.00035451236,-2.5551722168922426,0.0003,0.0,0.3,-0.0015161905903369188,43489.09228515625,0.00025075674057006836,21917.681640625,190
5376,21,1044,5,378.84615384615387,200.0,0.00066071446,-2.5517125129699707,0.0003,0.0,0.3,-0.0036353060510009526,20369.089477539062,0.0012698769569396973,11907.1845703125,200
5632,22,1044,5,385.35714285714283,200.0,0.0007108704,-2.5536911487579346,0.0003,0.0,0.3,-0.0031899008434265854,20297.40322265625,0.01101076602935791,9698.5390625,210
5888,23,1044,5,397.9310344827586,200.0,0.00032076635,-2.553303635120392,0.0003,0.0,0.3,-0.0024978034663945435,16529.349560546874,0.0021389126777648926,6762.63720703125,220
6144,24,1045,5,395.6666666666667,200.0,0.00026144832,-2.550457811355591,0.0003,0.0,0.3,-0.0020969766192138195,19197.8634765625,0.018964767456054688,9295.0966796875,230
6400,25,1046,6,401.875,200.0,5.5136392e-05,-2.552149748802185,0.0003,0.0,0.3,-0.000678983237594366,36387.6876953125,-0.005517482757568359,23934.7265625,240
6656,26,1046,6,403.3333333333333,200.0,0.00047714892,-2.549638557434082,0.0003,0.0,0.3,-0.0029698399361222983,19124.281396484374,0.0030838847160339355,14485.23828125,250
6912,27,1047,6,410.5882352941176,200.0,0.0002523812,-2.5509500026702883,0.0003,0.0,0.3,-0.001312101073563099,19597.58125,-0.013555765151977539,8002.2626953125,260
7168,28,1047,6,416.57142857142856,200.0,0.0004560405,-2.5502691149711607,0.0003,0.0,0.3,-0.002514375699684024,19631.676220703124,-0.006395816802978516,6148.49365234375,270
7424,29,1048,7,417.56756756756755,200.0,0.0038500058,-2.550168037414551,0.0003,0.0,0.3,-0.003855711268261075,34952.11494140625,2.282857894897461e-05,19859.615234375,280
7680,30,1048,7,416.8421052631579,200.0,0.0006480785,-2.535588824748993,0.0003,0.0,0.3,-0.0005541342776268721,36270.67119140625,-1.5497207641601562e-06,19889.412109375,290
7936,31,1048,7,413.3333333333333,200.0,0.0028930246,-2.534940767288208,0.0003,0.0,0.3,-0.004663887014612555,20123.615478515625,-1.5974044799804688e-05,6271.54345703125,300
8192,32,1048,7,416.0,200.0,0.001169099,-2.531627929210663,0.0003,0.0,0.3,-0.0008172521833330393,20886.364453125,0.0008679628372192383,15651.775390625,310
8448,33,1049,8,415.95238095238096,200.0,0.0030420835,-2.5266966462135314,0.0003,0.0,0.3,-0.008065094240009785,19563.147509765626,0.0005487203598022461,13041.9755859375,320
8704,34,1049,8,413.72093023255815,200.0,0.001083704,-2.503050696849823,0.0003,0.0,0.3,-0.0025562149472534656,39167.0380859375,0.002833425998687744,18705.595703125,330
8960,35,1050,8,415.0,200.0,0.00018799258,-2.4974772214889525,0.0003,0.0,0.3,-0.0013345162384212016,20142.34765625,0.00297468900680542,4925.91259765625,340
9216,36,1051,8,422.82608695652175,200.0,0.00013190764,-2.493971598148346,0.0003,0.0,0.3,-0.0007023568265140057,19945.756201171876,-0.0235215425491333,10920.90625,350
9472,37,1052,9,428.93617021276594,200.0,8.137198e-05,-2.496780276298523,0.0003,0.0,0.3,-0.0012548542115837335,20423.625708007814,0.014126241207122803,9255.4443359375,360
9728,38,1053,9,431.25,200.0,8.204603e-05,-2.4922228932380674,0.0003,0.0,0.3,-0.0008969865855760872,38699.544921875,0.013495981693267822,25196.9296875,370
9984,39,1053,9,429.59183673469386,200.0,2.6115915e-05,-2.5026395678520204,0.0003,0.0,0.3,-0.00023960184771567583,20143.92490234375,0.013569951057434082,7193.705078125,380
10240,40,1054,9,437.2549019607843,200.0,0.00019607483,-2.49258953332901,0.0003,0.0,0.3,-0.0016368225682526828,20605.877294921876,0.028012216091156006,12291.7822265625,390
256,1,1396,0,-419.0,200.0,5.5819983e-05,-2.4946534276008605,0.0003,0.0,0.3,-0.0003081243252381682,38471.4173828125,0.021059036254882812,26971.1484375,400
512,2,1216,0,14.0,200.0,0.0004550037,-2.564796841144562,0.0003,0.0,0.3,-0.005258737737312913,1674.266943359375,0.004606008529663086,778.472900390625,10
768,3,1137,0,86.66666666666667,200.0,0.00033201976,-2.56406055688858,0.0003,0.0,0.3,-0.002824986260384321,32544.6931640625,-0.0010387897491455078,25291.64453125,20
1024,4,1107,0,141.6,200.0,0.00063274754,-2.5635030031204225,0.0003,0.0,0.3,-0.0038859771564602854,19025.454711914062,-0.0010181665420532227,16004.7939453125,30
1280,5,1092,1,230.83333333333334,200.0,0.0011711554,-2.56073637008667,0.0003,0.0,0.3,-0.004795556399039924,20050.697900390624,0.00022083520889282227,5451.67041015625,40
1536,6,1081,1,234.85714285714286,200.0,0.000882366,-2.557103753089905,0.0003,0.0,0.3,-0.0061972881201654674,20899.812255859375,0.0064923763275146484,15346.369140625,50
1792,7,1077,1,248.625,200.0,0.0004842619,-2.5526137828826903,0.0003,0.0,0.3,-0.003015378722921014,36986.4154296875,0.002960026264190674,13852.02734375,60
2048,8,1074,1,281.1,200.0,0.0005929356,-2.552946424484253,0.0003,0.0,0.3,-0.004160283925011754,20989.570166015626,0.006309628486633301,14875.2451171875,70
2304,9,1075,2,304.6363636363636,200.0,0.00032193703,-2.554707443714142,0.0003,0.0,0.3,-0.0018885478028096258,12328.25707397461,0.00521695613861084,7258.408203125,80
2560,10,1072,2,339.5,200.0,0.0001594401,-2.5527975082397463,0.0003,0.0,0.3,-0.0012386353104375304,36256.6943359375,0.011555969715118408,17500.4921875,90
2816,11,1071,2,327.42857142857144,200.0,0.0011652433,-2.5519046783447266,0.0003,0.0,0.3,-0.007554338918998838,18606.100244140624,0.00803154706954956,5057.61474609375,100
3072,12,1068,2,328.3333333333333,200.0,0.0005061184,-2.5499159932136535,0.0003,0.0,0.3,-0.0014705635840073228,20706.590380859376,0.016869962215423584,5265.15966796875,110
3328,13,1066,3,346.1875,200.0,0.00044265273,-2.5419800162315367,0.0003,0.0,0.3,-0.0033507803454995155,36506.4435546875,-0.010109901428222656,18846.658203125,120
3584,14,1066,3,359.1764705882353,200.0,0.00068099215,-2.5429926753044128,0.0003,0.0,0.3,-0.004700811952352524,1175.5531829833985,0.013633370399475098,646.3546752929688,130
3840,15,1066,3,364.4736842105263,200.0,0.0013129113,-2.53700737953186,0.0003,0.0,0.3,-0.0053138370160013436,23233.30859375,-0.0008547306060791016,16478.208984375,140
4096,16,1065,3,365.65,200.0,0.0011875902,-2.5270746827125548,0.0003,0.0,0.3,-0.005004287604242564,28213.748046875,0.01793593168258667,13181.125,150
4352,17,1063,4,365.85714285714283,200.0,0.00084693683,-2.5213258028030396,0.0003,0.0,0.3,-0.003486148314550519,18802.059204101562,0.014995694160461426,7408.04248046875,160
4608,18,1062,4,344.82608695652175,200.0,0.00033439114,-2.5102290511131287,0.0003,0.0,0.3,-0.0006570133846253157,19934.34130859375,0.026613593101501465,15742.2841796875,170
4864,19,1062,4,363.75,200.0,0.0028593927,-2.5145851492881777,0.0003,0.0,0.3,-0.010259837377816439,1682.9781005859375,0.04046761989593506,715.4566650390625,180
5120,20,1060,4,359.56,200.0,0.001351442,-2.5101738452911375,0.0003,0.0,0.3,-0.003358968999236822,30477.772314453126,-0.0022764205932617188,6793.7802734375,190
5376,21,1061,5,363.34615384615387,200.0,0.0001300415,-2.509818637371063,0.0003,0.0,0.3,-0.0011222198605537414,19845.92412109375,-0.018329620361328125,12051.751953125,200
5632,22,1060,5,372.10714285714283,200.0,0.0005855523,-2.497833275794983,0.0003,0.0,0.3,-0.0035530975321307777,19503.774365234374,-0.0018793344497680664,3403.156494140625,210
5888,23,1056,5,373.9310344827586,200.0,0.00056460453,-2.4953029990196227,0.0003,0.0,0.3,-0.001295797061175108,37507.70947265625,0.0047040581703186035,21927.646484375,220
6144,24,1053,5,392.93333333333334,200.0,0.0003576735,-2.5043994665145872,0.0003,0.0,0.3,-0.0019583315122872593,703.9325958251953,-0.14517688751220703,316.5621337890625,230
6400,25,1051,6,399.53125,200.0,0.00018566288,-2.4861745119094847,0.0003,0.0,0.3,-0.0008098195306956768,49522.46796875,-0.0036984682083129883,20964.392578125,240
6656,26,1049,6,398.93939393939394,200.0,0.0010290106,-2.4777777194976807,0.0003,0.0,0.3,-0.005023824539966882,11963.520135498047,0.01820552349090576,7545.44775390625,250
6912,27,1048,6,397.55882352941177,200.0,0.00093635847,-2.4715867400169373,0.0003,0.0,0.3,-0.002349670382682234,14037.249047851563,0.005960702896118164,2237.9296875,260
7168,28,1047,6,400.45714285714286,200.0,0.0003606237,-2.4630001187324524,0.0003,0.0,0.3,-0.001613060454837978,33664.58706054687,0.023824453353881836,10612.5830078125,270
7424,29,1047,7,399.43243243243245,200.0,0.00038007786,-2.4537459135055544,0.0003,0.0,0.3,-0.001893352367915213,20336.871215820312,0.02540034055709839,15615.7177734375,280
7680,30,1047,7,403.60526315789474,200.0,0.0014525836,-2.457553470134735,0.0003,0.0,0.3,-0.003995576966553926,18769.07712402344,0.020457327365875244,9869.6474609375,290
7936,31,1045,7,401.53846153846155,200.0,0.001108513,-2.446484100818634,0.0003,0.0,0.3,-0.0019770652055740357,28621.95927734375,0.03495234251022339,10990.798828125,300
8192,32,1045,7,402.325,200.0,0.00037108175,-2.4137925148010253,0.0003,0.0,0.3,-0.0020756819285452366,20239.398046875,-0.03838372230529785,12937.650390625,310
8448,33,1044,8,404.0952380952381,200.0,0.0005440244,-2.428032433986664,0.0003,0.0,0.3,-0.0026062045246362684,19522.2767578125,0.05877649784088135,16267.5732421875,320
8704,34,1045,8,408.6744186046512,200.0,0.00055045635,-2.4087355852127077,0.0003,0.0,0.3,-0.0020916619105264544,35845.053955078125,-0.012778520584106445,8548.8203125,330
8960,35,1044,8,404.77272727272725,200.0,0.0012161701,-2.413473069667816,0.0003,0.0,0.3,-0.003739874972961843,16509.646044921876,0.048084378242492676,11901.3515625,340
9216,36,1043,8,403.67391304347825,200.0,0.00038156775,-2.38003408908844,0.0003,0.0,0.3,0.00033306879922747614,19156.548901367187,0.017861127853393555,6979.724609375,350
9472,37,1044,9,405.3191489361702,200.0,0.00032167207,-2.377804684638977,0.0003,0.0,0.3,-0.0013447375036776065,9730.86264038086,0.02420419454574585,5612.662109375,360
9728,38,1043,9,403.8125,200.0,0.00065899245,-2.3462079644203184,0.0003,0.0,0.3,-0.0021684142528101804,36881.22705078125,0.0225067138671875,25688.673828125,370
9984,39,1043,9,403.734693877551,200.0,0.0005378453,-2.3585204005241396,0.0003,0.0,0.3,-0.0024837831035256384,20000.638623046874,0.00010454654693603516,9694.611328125,380
10240,40,1042,9,414.70588235294116,200.0,0.00043590413,-2.3617724776268005,0.0003,0.0,0.3,-0.001746075542178005,21407.66240234375,-0.014616847038269043,11151.7216796875,390
256,1,1294,0,990.0,200.0,0.0003414231,-2.3418684244155883,0.0003,0.0,0.3,-0.0009558297460898757,36218.5453125,0.00861060619354248,20743.400390625,400
512,2,1154,0,695.0,200.0,8.850358e-06,-2.495981478691101,0.0003,0.0,0.3,5.391961894929409e-05,39035.8259765625,0.009078919887542725,15504.4541015625,410
768,3,1095,0,736.6666666666666,200.0,2.2773165e-05,-2.4892498016357423,0.0003,0.0,0.3,-0.0003282615914940834,23512.687890625,-0.003653883934020996,11539.3017578125,420
1024,4,1070,0,652.0,200.0,9.553321e-05,-2.4984600067138674,0.0003,0.0,0.3,-0.0018342503346502781,19949.548291015624,0.006226480007171631,11478.126953125,430
1280,5,1058,1,616.6666666666666,200.0,9.966642e-05,-2.495967435836792,0.0003,0.0,0.3,-0.0013237691251561045,38924.84921875,0.027067184448242188,17651.1328125,440
1536,6,1045,1,607.1428571428571,200.0,0.00023574498,-2.499028038978577,0.0003,0.0,0.3,-0.0020683516981080175,19986.2484375,0.01413881778717041,6916.58447265625,450
1792,7,1042,1,613.75,200.0,7.933867e-05,-2.4889365553855898,0.0003,0.0,0.3,-0.0006795418448746204,20849.95908203125,0.02789252996444702,5926.3564453125,460
2048,8,1046,1,645.0,200.0,4.5152847e-05,-2.493465507030487,0.0003,0.0,0.3,-0.0004570625955238938,19593.255078125,0.030880749225616455,4717.50341796875,470
2304,9,1047,2,654.5454545454545,200.0,0.00013665599,-2.4869452357292174,0.0003,0.0,0.3,-0.0010324341244995594,15676.411853027344,0.01371777057647705,6397.94189453125,480
2560,10,1020,2,652.5,200.0,9.091059e-05,-2.4847277283668516,0.0003,0.0,0.3,-0.00029336814768612387,27395.311853027342,0.0025188326835632324,18904.96484375,490
2816,11,1018,2,675.0,200.0,0.00023443252,-2.4911794304847716,0.0003,0.0,0.3,-0.0021915941033512354,17069.036871337892,0.05219215154647827,9456.8603515625,500
3072,12,1013,3,664.0,200.0,4.2145606e-05,-2.4946381211280824,0.0003,0.0,0.3,0.00021035331301391124,16351.740014648438,0.037368178367614746,9662.421875,510
3328,13,999,3,650.625,200.0,4.2791944e-05,-2.494656038284302,0.0003,0.0,0.3,-0.00021257332991808653,35286.90419921875,0.010506808757781982,20850.83203125,520
3584,14,1000,3,654.7058823529412,200.0,2.0904932e-05,-2.490307343006134,0.0003,0.0,0.3,-0.00040168140549212694,19422.61198730469,0.060034334659576416,8541.609375,530
3840,15,1002,3,656.3157894736842,200.0,6.8823574e-05,-2.4976459980010985,0.0003,0.0,0.3,-0.0008241527830250561,19821.0828125,0.04964321851730347,3137.844970703125,540
4096,16,1004,4,655.5,200.0,0.00043753232,-2.49616801738739,0.0003,0.0,0.3,-0.003466030512936413,35910.3279296875,0.052968502044677734,16953.4375,550
4352,17,1004,4,651.9047619047619,200.0,0.00013656868,-2.5135374426841737,0.0003,0.0,0.3,7.516556652262807e-05,20282.213818359374,-0.004243612289428711,8816.5029296875,560
4608,18,1007,4,653.4782608695652,200.0,1.3829907e-05,-2.507483994960785,0.0003,0.0,0.3,-0.0002468988299369812,18386.813623046874,0.06232583522796631,15163.115234375,570
4864,19,1006,4,647.5,200.0,0.00014031981,-2.50981228351593,0.0003,0.0,0.3,-0.0015967685729265213,18927.402099609375,0.009900212287902832,11505.4111328125,580
5120,20,1006,5,647.2,200.0,9.500771e-05,-2.499781858921051,0.0003,0.0,0.3,-0.00030376019421964886,37776.36650390625,0.05170410871505737,18512.841796875,590
5376,21,1006,5,640.3846153846154,200.0,5.1494455e-05,-2.507281279563904,0.0003,0.0,0.3,-0.0008904210291802884,20345.60361328125,0.00971764326095581,10179.751953125,600
5632,22,1005,5,632.5,200.0,8.120458e-05,-2.5124633073806764,0.0003,0.0,0.3,-0.0011260194936767221,17602.908447265625,0.04525643587112427,9544.2509765625,610
5888,23,1007,5,631.7241379310345,200.0,3.12482e-05,-2.51390882730484,0.0003,0.0,0.3,-3.383406437933445e-05,36300.3826171875,0.05201423168182373,9759.2685546875,620
6144,24,1008,6,633.6666666666666,200.0,7.488299e-06,-2.509850025177002,0.0003,0.0,0.3,-8.483922574669123e-05,20342.818310546874,0.020320117473602295,6334.47314453125,630
6400,25,1006,6,635.9375,200.0,0.00018437603,-2.5165262460708617,0.0003,0.0,0.3,-0.0021033993922173976,15072.28662109375,0.07553046941757202,8114.44384765625,640
6656,26,999,6,640.6060606060606,200.0,0.0012232219,-2.5156393170356752,0.0003,0.0,0.3,-0.006812697066925466,17439.185205078124,0.05492359399795532,5251.14306640625,650
6912,27,997,6,642.0588235294117,200.0,0.00043514557,-2.520333480834961,0.0003,0.0,0.3,-0.0013767060823738574,19138.26774902344,0.06879806518554688,8284.1396484375,660
7168,28,996,7,638.0,200.0,5.5091456e-05,-2.5229093074798583,0.0003,0.0,0.3,-0.00027633460704237225,38751.93486328125,0.00828564167022705,19520.859375,670
7424,29,997,7,630.5405405405405,200.0,5.9877057e-05,-2.525300395488739,0.0003,0.0,0.3,-0.0010460047982633115,782.036474609375,-0.18389451503753662,339.1856994628906,680
7680,30,996,7,624.4736842105264,200.0,0.00017627631,-2.5230000376701356,0.0003,0.0,0.3,-0.001407777052372694,23018.30576171875,0.0437777042388916,9121.4189453125,690
7936,31,994,7,622.3076923076923,200.0,4.618289e-05,-2.519607055187225,0.0003,0.0,0.3,4.1529035661369564e-05,37255.59331054687,0.018891632556915283,13314.2021484375,700
8192,32,995,8,620.5,200.0,3.5316218e-05,-2.5183291912078856,0.0003,0.0,0.3,-0.0006208834936842322,19003.11708984375,0.09285670518875122,8950.46875,710
8448,33,993,8,615.952380952381,200.0,6.866758e-05,-2.5221368074417114,0.0003,0.0,0.3,-0.0008117639925330877,18617.405126953126,0.08169913291931152,14999.982421875,720
8704,34,994,8,612.0930232558139,200.0,5.964865e-05,-2.5132875800132752,0.0003,0.0,0.3,-0.0008959844475612044,35902.1271484375,0.07162928581237793,17127.69921875,730
8960,35,995,9,608.8636363636364,200.0,4.70737e-05,-2.5147634625434874,0.0003,0.0,0.3,-0.0005866867024451495,19415.481774902342,0.048662543296813965,9078.3125,740
9216,36,996,9,609.3478260869565,200.0,0.00018448988,-2.516303026676178,0.0003,0.0,0.3,-0.0013669811887666583,15913.894091796876,0.07481992244720459,8101.0009765625,750
9472,37,995,9,604.8936170212766,200.0,0.00011898321,-2.518893814086914,0.0003,0.0,0.3,-0.0010530223371461034,19017.091064453125,0.06941252946853638,7321.9443359375,760
9728,38,996,9,600.8333333333334,200.0,4.181778e-05,-2.511271119117737,0.0003,0.0,0.3,-0.0007089491584338248,33726.65146484375,0.054155170917510986,12174.408203125,770
9984,39,994,10,599.795918367347,200.0,0.0002969203,-2.5096408128738403,0.0003,0.0,0.3,-0.00233753533102572,18613.457104492187,0.024772346019744873,6747.3994140625,780
10240,40,992,10,598.0392156862745,200.0,0.0009329375,-2.506163775920868,0.0003,0.0,0.3,-0.003533144760876894,20118.44033203125,-0.0003948211669921875,9510.8642578125,790
256,1,1199,0,537.0,200.0,7.641385e-05,-2.5160724997520445,0.0003,0.0,0.3,0.0004479043185710907,36353.14443359375,0.06896251440048218,17325.2265625,800
512,2,1073,0,628.0,200.0,0.00023561995,-2.357603967189789,0.0003,0.0,0.3,-0.0011925024911761284,26287.398657226564,0.03169882297515869,11268.1826171875,410
768,3,1041,0,549.0,200.0,0.003433014,-2.333966243267059,0.0003,0.0,0.3,-0.0071903450414538385,20183.669921875,0.0024111270904541016,17508.76953125,420
1024,4,1027,0,518.4,200.0,0.0034552524,-2.2584916591644286,0.0003,0.0,0.3,-0.005770859820768237,18172.96193847656,0.038742899894714355,7053.25,430
1280,5,1018,1,528.0,200.0,0.002212308,-2.2137420892715456,0.0003,0.0,0.3,-0.003803583164699376,22546.995849609375,0.0372241735458374,13491.6865234375,440
1536,6,1009,1,536.2857142857143,200.0,0.00582653,-2.1430057644844056,0.0003,0.0,0.3,-0.0056649914244189855,12228.677954101562,0.024885058403015137,2989.935791015625,450
1792,7,1005,1,528.0,200.0,0.0010463602,-2.144673228263855,0.0003,0.0,0.3,-0.0013355948962271214,9253.447875976562,0.04484456777572632,2559.68896484375,460
2048,8,996,2,541.3,200.0,0.0051006414,-2.096721518039703,0.0003,0.0,0.3,-0.005228138389065861,14587.8400390625,0.06438684463500977,10991.072265625,470
2304,9,995,2,530.9090909090909,200.0,0.002426522,-1.9876738965511322,0.0003,0.0,0.3,0.0007297920063138008,37679.39345703125,0.040930330753326416,18679.94921875,480
2560,10,996,2,546.5,200.0,0.001766305,-1.9623520016670226,0.0003,0.0,0.3,-0.0032117455266416073,20375.326391601564,-0.01331794261932373,7752.40771484375,490
2816,11,994,2,547.0714285714286,200.0,0.00078371074,-1.9734463810920715,0.0003,0.0,0.3,-0.001887342776171863,17077.74248046875,0.04057586193084717,7648.89453125,500
3072,12,982,3,535.0666666666667,200.0,0.00026168907,-1.9860061407089233,0.0003,0.0,0.3,0.0003088371828198433,29698.8669921875,0.06512588262557983,14903.6162109375,510
3328,13,966,3,462.875,200.0,0.00039534573,-1.923792803287506,0.0003,0.0,0.3,-0.0017474286374635994,1081.535223388672,0.05618351697921753,430.0592041015625,520
3584,14,939,3,479.70588235294116,200.0,0.00092146033,-1.9593143820762635,0.0003,0.0,0.3,-0.0017295225756242872,11735.75307006836,0.05358344316482544,2845.189453125,530
3840,15,918,4,468.94736842105266,200.0,0.0025839035,-1.9422510087490081,0.0003,0.0,0.3,-0.0038357615121640265,9407.689379882813,0.0464211106300354,6129.45166015625,540
4096,16,903,4,473.5,200.0,0.00067233876,-1.9891114354133606,0.0003,0.0,0.3,-0.0013392789522185921,24288.85625,0.06646543741226196,8274.669921875,550
4352,17,893,4,483.76190476190476,200.0,0.0022991672,-1.9700367450714111,0.0003,0.0,0.3,-0.003966622659936548,17705.389721679687,0.0870516300201416,6031.3544921875,560
4608,18,889,5,489.0,200.0,0.0016023244,-1.9737841606140136,0.0003,0.0,0.3,-2.6593706570565702e-05,7208.86547241211,0.04124164581298828,6863.7724609375,570
4864,19,893,5,483.7916666666667,200.0,0.0012511779,-1.9632966637611389,0.0003,0.0,0.3,-0.0028826951049268244,23264.15595703125,0.07949918508529663,15102.2998046875,580
5120,20,894,5,491.32,200.0,0.00031849951,-1.9205475926399231,0.0003,0.0,0.3,3.602979704737663e-05,14186.436145019532,0.07117211818695068,9047.6328125,590
5376,21,894,6,499.7307692307692,200.0,0.00085706287,-1.9662367105484009,0.0003,0.0,0.3,-0.0011113424086943268,19525.45048828125,0.020874738693237305,11770.9736328125,600
5632,22,893,6,508.32142857142856,200.0,0.0015287139,-1.974424034357071,0.0003,0.0,0.3,-0.003359282203018665,18495.67958984375,0.08734691143035889,9522.7744140625,610
5888,23,892,6,517.7931034482758,200.0,0.0048879366,-1.9913860738277436,0.0003,0.0,0.3,-0.0073436567094177,28570.79638671875,0.09107035398483276,8911.41796875,620
6144,24,891,6,514.5,200.0,0.004606274,-1.9781220138072968,0.0003,0.0,0.3,-0.004230920854024589,9432.810089111328,0.07473009824752808,2871.034912109375,630
6400,25,891,7,520.34375,200.0,0.0027784335,-1.915039974451065,0.0003,0.0,0.3,-0.004540262511000037,15873.846411132812,0.08882230520248413,4503.06982421875,640
6656,26,888,7,518.969696969697,200.0,0.000547783,-1.9391623139381409,0.0003,0.0,0.3,0.0009009953937493265,7653.125146484375,0.03663074970245361,3418.7802734375,650
6912,27,890,7,514.7647058823529,200.0,0.0007275038,-1.8910930931568146,0.0003,0.0,0.3,-0.0008691019145771861,15300.63466796875,0.07765883207321167,9317.919921875,660
7168,28,890,8,515.4285714285714,200.0,0.005892639,-1.8811002135276795,0.0003,0.0,0.3,-0.00518771221395582,10868.441928100587,0.09096741676330566,4840.91748046875,670
7424,29,891,8,516.2432432432432,200.0,0.005228612,-1.8855735599994659,0.0003,0.0,0.3,-0.003569972887635231,13243.370849609375,0.08942937850952148,5150.61328125,680
7680,30,891,8,516.0526315789474,200.0,0.0017956495,-1.863732010126114,0.0003,0.0,0.3,-0.0030420808936469255,25626.72294921875,0.07800769805908203,22603.466796875,690
7936,31,891,8,519.3333333333334,200.0,0.0006496913,-1.9336738765239716,0.0003,0.0,0.3,0.0007878828328102827,17706.029943847658,0.06870633363723755,5778.3271484375,700
8192,32,892,9,515.225,200.0,0.001015845,-1.8700205504894256,0.0003,0.0,0.3,-0.0010992892901413142,11875.23291015625,0.0452730655670166,642.4359741210938,710
8448,33,893,9,519.6666666666666,200.0,0.0021754536,-1.819886815547943,0.0003,0.0,0.3,-0.0010820016032084823,9717.229443359374,0.0798918604850769,5612.0458984375,720
8704,34,889,9,520.1627906976744,200.0,0.0005962935,-1.82019984126091,0.0003,0.0,0.3,-0.001356151606887579,21255.554638671874,0.09120374917984009,13909.6884765625,730
8960,35,888,10,515.7954545454545,200.0,0.003915563,-1.8086802661418915,0.0003,0.0,0.3,-0.0024723015492782,6525.200549316406,0.08994269371032715,2943.30908203125,740
9216,36,888,10,514.2608695652174,200.0,0.0020997978,-1.7181338608264922,0.0003,0.0,0.3,-0.0018125810951460154,6629.24979095459,0.09444171190261841,146.168212890625,750
9472,37,890,10,515.3829787234042,200.0,0.00027465937,-1.6959779024124146,0.0003,0.0,0.3,-0.00021688740234822036,15874.896321105956,0.07761979103088379,9631.0107421875,760
