time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction
3,922,200.0,12,-761.6,3072,0.0003680586814880371,1748.499169921875,771.5716552734375,-0.006537032220512629,0.3,0.0003,0.0015908789,110,-2.5475414872169493,0.0
3,922,200.0,13,-755.25,3328,0.00023543834686279297,1150.1716247558593,527.0135498046875,-0.004765513679012656,0.3,0.0003,0.0012610296,120,-2.541062605381012,0.0
3,923,200.0,14,-757.1176470588235,3584,0.00034999847412109375,965.305453491211,430.82525634765625,-0.011130183609202505,0.3,0.0003,0.0032937056,130,-2.526889371871948,0.0
4,924,200.0,15,-707.7894736842105,3840,0.0004405975341796875,982.7757171630859,504.5539855957031,-0.00447251164005138,0.3,0.0003,0.0020080863,140,-2.5075989961624146,0.0
4,925,200.0,16,-690.0,4096,0.000639498233795166,1680.1134094238282,693.5595092773438,-0.016559308813884854,0.3,0.0003,0.011199227,150,-2.5176417231559753,0.008203125
4,925,200.0,17,-692.6666666666666,4352,0.0021368861198425293,1129.581838989258,610.1240844726562,-0.006457499135285616,0.3,0.0003,0.0046013165,160,-2.5169628262519836,0.0
4,925,200.0,18,-686.1304347826087,4608,0.0003172755241394043,1397.4417907714844,743.5877075195312,-0.0032089285785332324,0.3,0.0003,0.0013576052,170,-2.499587428569794,0.0
5,926,200.0,19,-661.9583333333334,4864,0.0029852986335754395,1015.5880676269531,474.9787902832031,-0.007768654078245163,0.3,0.0003,0.002171085,180,-2.496048867702484,0.0
5,928,200.0,20,-633.84,5120,0.017844796180725098,1516.8763549804687,693.6931762695312,-0.00625471870880574,0.3,0.0003,0.0031020034,190,-2.473119843006134,0.0
5,929,200.0,21,-635.4615384615385,5376,0.08866238594055176,2325.417584228516,925.6124877929688,-0.0062724501360207794,0.3,0.0003,0.0026630622,200,-2.456798231601715,0.0
6,929,200.0,22,-630.1428571428571,5632,0.07335704565048218,752.5335357666015,329.1506042480469,-0.006951727392151952,0.3,0.0003,0.0022246616,210,-2.4520678162574767,0.0
6,930,200.0,23,-639.9655172413793,5888,0.08584082126617432,1392.4641479492188,610.7831420898438,-0.0030876642093062403,0.3,0.0003,0.0015372229,220,-2.4102408409118654,0.0
6,931,200.0,24,-636.0666666666667,6144,0.016885221004486084,1199.0508178710938,601.6055297851562,-0.004861148353666067,0.3,0.0003,0.0016898667,230,-2.4039056658744813,0.0
6,932,200.0,25,-638.1875,6400,0.41077810525894165,959.834341430664,409.1781921386719,-0.014675339870154857,0.3,0.0003,0.0063332627,240,-2.3843106031417847,0.0
7,934,200.0,26,-638.3939393939394,6656,0.1797410249710083,462.5638824462891,219.37298583984375,-0.006468658475205303,0.3,0.0003,0.0028223696,250,-2.357406401634216,0.0
7,934,200.0,27,-637.2647058823529,6912,-1.2516975402832031e-05,579.4935363769531,285.7196960449219,-0.00800696350634098,0.3,0.0003,0.0031529402,260,-2.4171384930610658,0.0
7,935,200.0,28,-640.5142857142857,7168,6.109476089477539e-05,832.2005889892578,466.0433044433594,-0.004300530138425529,0.3,0.0003,0.0016697901,270,-2.3890906453132628,0.0
7,935,200.0,29,-637.5945945945946,7424,-0.0008115768432617188,449.9027404785156,212.834716796875,-0.010328919207677246,0.3,0.0003,0.0057242406,280,-2.3821910619735718,0.0
8,935,200.0,30,-640.3157894736842,7680,-7.295608520507812e-05,464.68550567626954,229.38458251953125,-0.0055771805346012115,0.3,0.0003,0.0045768805,290,-2.319046211242676,0.0
8,937,200.0,31,-639.7948717948718,7936,8.678436279296875e-05,915.26728515625,491.1838073730469,-0.005002648313529789,0.3,0.0003,0.0026767831,300,-2.276200830936432,0.0
8,937,200.0,32,-639.575,8192,0.0003567934036254883,541.5348937988281,280.375732421875,-0.004750887490808963,0.3,0.0003,0.003120981,310,-2.287721502780914,0.0
9,937,200.0,33,-624.6904761904761,8448,-0.002110123634338379,372.89609985351564,184.9444122314453,-0.018554910481907428,0.3,0.0003,0.017705632,320,-2.229475939273834,0.007421875
9,938,200.0,34,-622.5581395348837,8704,0.0009371042251586914,1537.7525146484375,789.5289306640625,-0.02343656150624156,0.3,0.0003,0.04399014,330,-2.0367065966129303,0.1640625
9,938,200.0,35,-618.5454545454545,8960,0.01741158962249756,303.1079925537109,154.6714324951172,-0.0034063336439430713,0.3,0.0003,0.0021481358,340,-2.032604289054871,0.0
9,938,200.0,36,-616.6304347826087,9216,0.03019094467163086,273.7461357116699,130.1892547607422,-0.005002291779965163,0.3,0.0003,0.0022771384,350,-1.983770990371704,0.0
10,939,200.0,37,-595.7021276595744,9472,0.0005498528480529785,363.092626953125,193.51239013671875,-0.0030635223258286713,0.3,0.0003,0.0013299289,360,-1.9834114015102386,0.0
10,939,200.0,38,-593.4791666666666,9728,4.661083221435547e-05,2607.845489501953,978.891357421875,-0.002068847813643515,0.3,0.0003,0.0017050167,370,-2.017963445186615,0.0
10,940,200.0,39,-587.1020408163265,9984,8.243322372436523e-05,207.47057342529297,103.45204162597656,-0.007663487864192575,0.3,0.0003,0.0043375986,380,-2.0298671960830688,0.00859375
10,939,200.0,40,-587.9019607843137,10240,0.0001024007797241211,874.9020751953125,488.0038757324219,-0.00989913591183722,0.3,0.0003,0.0062957117,390,-2.0678120613098145,0.003515625
11,940,200.0,41,-587.7307692307693,10496,3.1828880310058594e-05,489.6857391357422,254.25144958496094,-0.00617698288988322,0.3,0.0003,0.0046840925,400,-2.0199178636074064,0.0
11,941,200.0,42,-585.6792452830189,10752,-8.344650268554688e-06,282.82190093994143,153.49258422851562,-0.00552146031986922,0.3,0.0003,0.002584879,410,-1.992321288585663,0.0
11,940,200.0,43,-585.0181818181818,11008,-0.0031818151473999023,389.3896209716797,190.11398315429688,-0.008848108211532235,0.3,0.0003,0.0036642775,420,-1.959110254049301,0.0
11,941,200.0,44,-584.4285714285714,11264,6.437301635742188e-05,256.3862899780273,113.70502471923828,-0.004576032166369259,0.3,0.0003,0.00309246,430,-1.914930635690689,0.0
12,941,200.0,45,-586.4035087719299,11520,0.0001717209815979004,483.47112731933595,231.0323028564453,-0.004375750152394176,0.3,0.0003,0.0017979005,440,-1.8831266283988952,0.0
12,941,200.0,46,-584.5172413793103,11776,-4.76837158203125e-07,1715.7389831542969,873.2450561523438,-0.004027200909331441,0.3,0.0003,0.0028622446,450,-1.8693402051925658,0.0
12,941,200.0,47,-574.2833333333333,12032,0.00018703937530517578,1686.2867492675782,769.3776245117188,-0.012891553051304072,0.3,0.0003,0.02370345,460,-1.8454253315925597,0.010546875
13,941,200.0,48,-569.672131147541,12288,0.002840578556060791,166.87808990478516,80.83106994628906,-0.0012888740748167038,0.3,0.0003,0.0075790165,470,-1.8028607606887816,0.0
13,942,200.0,49,-568.1612903225806,12544,0.00048542022705078125,702.931185913086,465.0196533203125,-0.03702587955631316,0.3,0.0003,0.06251247,480,-1.9195313513278962,0.180078125
13,943,200.0,50,-566.28125,12800,0.059995174407958984,176.52432403564453,88.88493347167969,-0.006021816772408784,0.3,0.0003,0.0057753287,490,-1.9818204581737517,0.0
13,943,200.0,51,-564.5692307692308,13056,0.0010948777198791504,263.15941696166993,138.4499053955078,-0.00593262268230319,0.3,0.0003,0.0029889047,500,-1.9913008153438567,0.0
14,943,200.0,52,-562.4545454545455,13312,-0.0001575946807861328,116.40694198608398,62.21123123168945,-0.015740432357415558,0.3,0.0003,0.013429784,510,-1.8743442595005035,0.00390625
14,944,200.0,53,-560.820895522388,13568,0.01827293634414673,84.97518272399903,37.23326873779297,-0.010181989544071257,0.3,0.0003,0.0152705405,520,-1.7860944449901581,0.0015625
14,944,200.0,54,-557.7101449275362,13824,-0.5267156362533569,225.94057540893556,103.78154754638672,-0.007407148508355022,0.3,0.0003,0.0053693606,530,-1.708934497833252,0.0
14,945,200.0,55,-557.1,14080,0.00015401840209960938,118.33267402648926,60.03879165649414,-0.0067780032521113755,0.3,0.0003,0.006033902,540,-1.6533093810081483,0.0
15,945,200.0,56,-556.3521126760563,14336,-4.088878631591797e-05,135.04061317443848,70.27024841308594,-0.0037159437080845235,0.3,0.0003,0.0047233794,550,-1.6872964560985566,0.0
15,945,200.0,57,-544.2638888888889,14592,3.4570693969726562e-06,1947.507745361328,834.1767578125,-0.007818360673263669,0.3,0.0003,0.014265498,560,-1.7194677889347076,0.001171875
15,945,200.0,58,-539.2027027027027,14848,1.3649463653564453e-05,1618.4829650878905,607.3660888671875,-0.020617224276065826,0.3,0.0003,0.026747443,570,-1.745754027366638,0.084765625
15,945,200.0,59,-529.0666666666667,15104,5.5849552154541016e-05,1637.594464111328,666.2249145507812,-0.0032825363567098977,0.3,0.0003,0.0019172323,580,-1.7417487978935242,0.0
16,945,200.0,60,-527.75,15360,0.0001550912857055664,1535.2717315673829,783.2846069335938,-0.008262901054695248,0.3,0.0003,0.0059678047,590,-1.740062701702118,0.0015625
16,945,200.0,61,-519.3974358974359,15616,4.214048385620117e-05,223.68023071289062,137.22537231445312,-0.009261519508436322,0.3,0.0003,0.010331251,600,-1.7868475377559663,0.000390625
16,945,200.0,62,-517.3417721518987,15872,1.5616416931152344e-05,1617.0504760742188,731.3584594726562,-0.0034066417021676896,0.3,0.0003,0.009295905,610,-1.6963302552700044,0.0
17,945,200.0,63,-516.6125,16128,1.7821788787841797e-05,186.63385353088378,107.38929748535156,-0.009465458593331278,0.3,0.0003,0.0069874744,620,-1.7251733183860778,0.007421875
17,945,200.0,64,-515.2592592592592,16384,-0.00015819072723388672,85.65584335327148,44.94350051879883,-0.007205166830681264,0.3,0.0003,0.0097567085,630,-1.8116496622562408,0.0078125
17,945,200.0,65,-506.0843373493976,16640,-9.489059448242188e-05,68.71478481292725,33.71149826049805,-0.005592335900291801,0.3,0.0003,0.0070662554,640,-1.8359868228435516,0.0046875
17,945,200.0,66,-505.1904761904762,16896,2.3365020751953125e-05,2031.6480895996094,1217.3941650390625,-0.010128994658589362,0.3,0.0003,0.008562045,650,-1.8352223813533783,0.0
18,945,200.0,67,-504.84705882352944,17152,-2.2411346435546875e-05,118.26266212463379,59.7314567565918,-0.011316146422177552,0.3,0.0003,0.01265856,660,-1.838590806722641,0.0
18,945,200.0,68,-502.67816091954023,17408,-8.547306060791016e-05,73.17167434692382,32.20293426513672,-0.012768152682110668,0.3,0.0003,0.022068996,670,-1.762284255027771,0.007421875
18,945,200.0,69,-501.71590909090907,17664,0.00042259693145751953,75.34305953979492,39.3997802734375,-0.005894036032259464,0.3,0.0003,0.0073189004,680,-1.699475634098053,0.02578125
18,945,200.0,70,-501.3258426966292,17920,-4.887580871582031e-06,164.56424293518066,77.13883972167969,-0.0039746779017150406,0.3,0.0003,0.0014239564,690,-1.6969363808631897,0.001171875
19,945,200.0,71,-498.03333333333336,18176,-0.00024437904357910156,151.60363082885743,53.493202209472656,-0.00821708356961608,0.3,0.0003,0.015357255,700,-1.7216338813304901,0.005859375
19,946,200.0,72,-496.7717391304348,18432,0.0002606511116027832,797.9311248779297,460.7521667480469,-0.016410100180655716,0.3,0.0003,0.027331185,710,-1.7164560437202454,0.124609375
19,947,200.0,73,-496.494623655914,18688,-1.2755393981933594e-05,105.82159957885742,48.7683219909668,-0.016280304221436382,0.3,0.0003,0.026536148,720,-1.5861329793930055,0.004296875
19,947,200.0,74,-495.75531914893617,18944,-3.3974647521972656e-05,106.18631095886231,51.11248779296875,-0.0019868325092829765,0.3,0.0003,0.0027913807,730,-1.4569341599941255,0.0
20,947,200.0,75,-489.2916666666667,19200,-2.6226043701171875e-06,45.17780017852783,18.206470489501953,-0.006023253127932548,0.3,0.0003,0.008980989,740,-1.4801593542098999,0.01484375
20,947,200.0,76,-488.55670103092785,19456,0.00013583898544311523,1875.0534973144531,750.1312255859375,-0.009977147821336985,0.3,0.0003,0.008388419,750,-1.497314715385437,0.0
20,947,200.0,77,-483.4591836734694,19712,0.0009256601333618164,1795.3913452148438,991.4676513671875,-0.000468583928886801,0.3,0.0003,0.0009414465,760,-1.4924684166908264,0.0
21,947,200.0,78,-482.73737373737373,19968,-0.0003712177276611328,76.34864826202393,43.50398635864258,-0.02117196689359844,0.3,0.0003,0.04801727,770,-1.3611503005027772,0.081640625
21,948,200.0,79,-482.39,20224,-0.001786351203918457,64.985280418396,30.20125961303711,-0.0066388493753038345,0.3,0.0003,0.011856252,780,-1.137195611000061,0.0
21,948,200.0,80,-475.43,20480,0.00017714500427246094,46.10595264434814,24.197547912597656,-0.006228255061432719,0.3,0.0003,0.012028029,790,-1.0234557420015336,0.040625
21,947,200.0,81,-474.44,20736,0.00160980224609375,979.6931640625,525.2252807617188,-0.010413519153371454,0.3,0.0003,0.026507255,800,-0.9120169788599014,0.055859375
22,948,200.0,82,-470.07,20992,0.01528245210647583,47.61900405883789,20.97067642211914,-0.003201154724229127,0.3,0.0003,0.0032856558,810,-0.7756933391094207,0.0015625
22,948,200.0,83,-463.49,21248,-0.012574195861816406,34.47275743484497,14.541817665100098,-0.0012950241100043059,0.3,0.0003,0.009634593,820,-0.9708445310592652,0.078125
22,948,200.0,84,-458.34,21504,4.839897155761719e-05,68.48654155731201,32.20844268798828,-0.008719509863294662,0.3,0.0003,0.012385886,830,-0.9563649207353592,0.0125
22,948,200.0,85,-452.52,21760,1.8894672393798828e-05,40.762901306152344,21.013330459594727,-0.005411100550554692,0.3,0.0003,0.0040489975,840,-0.85600326359272,0.0015625
23,948,200.0,86,-436.96,22016,0.3085724711418152,1173.8769989013672,390.0802307128906,0.003099308582022786,0.3,0.0003,0.0019875423,850,-0.8761926084756851,0.0
23,948,200.0,87,-418.29,22272,0.28434890508651733,89.92602424621582,33.47122573852539,-0.007267433730885386,0.3,0.0003,0.023928016,860,-0.8447358459234238,0.079296875
23,948,200.0,88,-417.81,22528,0.3868018388748169,3454.3010986328127,1236.7171630859375,-0.0007483470952138304,0.3,0.0003,0.0007820274,870,-0.8188706398010254,0.0
24,949,200.0,89,-414.31,22784,-0.2855262756347656,35.16149792671204,9.012171745300293,-0.0035988483112305404,0.3,0.0003,0.0033918757,880,-0.8363206446170807,0.00859375
24,949,200.0,90,-385.37,23040,0.535966157913208,2672.6454223632813,1302.211669921875,0.0015171292005106806,0.3,0.0003,0.0007308633,890,-0.885579314827919,0.0
24,949,200.0,91,-382.86,23296,0.47982168197631836,2153.8581420898436,916.6390991210938,-0.001016978919506073,0.3,0.0003,0.00020003924,900,-0.8844079494476318,0.0
24,949,200.0,92,-378.84,23552,-2.7164077758789062,70.50495834350586,10.992375373840332,-0.0017527860589325428,0.3,0.0003,0.00042626122,910,-0.9022078901529312,0.0
25,950,200.0,93,-380.6,23808,2.6404857635498047e-05,32.44849710464477,13.76710033416748,-0.010593991819769144,0.3,0.0003,0.016367104,920,-1.0498601526021958,0.104296875
25,950,200.0,94,-380.84,24064,0.2067316174507141,43.370614242553714,20.71980094909668,-0.013251508539542555,0.3,0.0003,0.016615048,930,-1.0569842219352723,0.06328125
25,950,200.0,95,-377.17,24320,0.00018644332885742188,33.27400856018066,19.471641540527344,-0.008865346712991596,0.3,0.0003,0.022151677,940,-0.9551633298397064,0.030859375
25,950,200.0,96,-372.98,24576,-0.010518312454223633,63.55244960784912,29.24663734436035,-0.014364232728257775,0.3,0.0003,0.018794924,950,-0.7428690582513809,0.041015625
26,950,200.0,97,-376.3,24832,-0.0021282434463500977,43.75079612731933,16.23012924194336,-0.0037157864542678,0.3,0.0003,0.0054741814,960,-0.6753550082445144,0.000390625
26,951,200.0,98,-380.5,25088,0.00012308359146118164,43.91633644104004,26.750118255615234,-0.007745441980659962,0.3,0.0003,0.0063152676,970,-0.8570901542901993,0.0484375
26,951,200.0,99,-373.54,25344,0.4401063919067383,510.1373489379883,213.7333221435547,0.01316745881922543,0.3,0.0003,0.017694334,980,-0.9768023431301117,0.0671875
26,952,200.0,100,-369.9,25600,0.639862060546875,409.2317039489746,243.73780822753906,-0.0008339006919413805,0.3,0.0003,0.00022019888,990,-1.0501078546047211,0.0
27,952,200.0,101,-364.51,25856,6.449222564697266e-05,50.18234386444092,24.827829360961914,-0.006574364635162056,0.3,0.0003,0.016756605,1000,-1.0262546598911286,0.06640625
27,952,200.0,102,-363.37,26112,-0.049567580223083496,38.682604503631595,19.940805435180664,-0.004689369793049991,0.3,0.0003,0.007463811,1010,-1.0524267911911012,0.0203125
27,952,200.0,103,-345.83,26368,0.5762016773223877,1809.86474609375,716.6184692382812,0.0004155297297984362,0.3,0.0003,0.00024289126,1020,-1.1131461143493653,0.0
27,952,200.0,104,-341.16,26624,0.6577979922294617,1059.9716247558595,489.9408264160156,-0.0004943869542330503,0.3,0.0003,2.9185787e-05,1030,-1.1533633470535278,0.0
28,953,200.0,105,-339.01,26880,0.00036585330963134766,50.32219762802124,14.739607810974121,-0.02121086176484823,0.3,0.0003,0.024751019,1040,-1.1627130448818206,0.141015625
28,953,200.0,106,-335.83,27136,-0.39155805110931396,50.673990440368655,27.165096282958984,-0.010503774322569371,0.3,0.0003,0.009205475,1050,-1.1210505366325378,0.000390625
28,953,200.0,107,-334.0,27392,-0.05199003219604492,35.68564100265503,14.419583320617676,-0.00528760626912117,0.3,0.0003,0.011427077,1060,-1.108067375421524,0.059765625
28,953,200.0,108,-327.91,27648,-2.777576446533203e-05,30.76014575958252,9.552684783935547,-0.00975921554490924,0.3,0.0003,0.03095004,1070,-1.1189517676830292,0.023828125
29,954,200.0,109,-325.5,27904,5.507469177246094e-05,49.628780937194826,30.57701301574707,-0.022270206175744534,0.3,0.0003,0.040022284,1080,-1.1120796382427216,0.116015625
29,954,200.0,110,-322.93,28160,1.2755393981933594e-05,35.31745538711548,16.538097381591797,-0.00928080917801708,0.3,0.0003,0.018285725,1090,-1.2762788116931916,0.134375
29,954,200.0,111,-319.02,28416,0.6329582929611206,115.99481716156006,60.25554275512695,-0.005800294200889766,0.3,0.0003,0.008393663,1100,-1.1459516346454621,0.00625
30,955,200.0,112,-317.42,28672,0.6447106599807739,650.796841430664,238.82745361328125,-0.002606521546840668,0.3,0.0003,0.0027984676,1110,-1.2322187304496766,0.0
30,955,200.0,113,-316.61,28928,1.0967254638671875e-05,38.57135200500488,23.996553421020508,-0.011357602663338184,0.3,0.0003,0.030249296,1120,-1.3194863140583037,0.146484375
30,955,200.0,114,-314.84,29184,-0.01779353618621826,34.7241436958313,12.462664604187012,-0.010811998648568988,0.3,0.0003,0.026330188,1130,-1.2195618569850921,0.033984375
30,955,200.0,115,-320.7,29440,0.32026809453964233,101.01581344604492,41.55978775024414,-0.002292009978555143,0.3,0.0003,0.0016707322,1140,-1.2129683196544647,0.004296875
31,955,200.0,116,-320.15,29696,-0.4485816955566406,145.65752143859862,58.32695007324219,-0.0008398976875469089,0.3,0.0003,0.00095064356,1150,-1.164785385131836,0.0
31,955,200.0,117,-315.54,29952,0.6833440065383911,313.4820022583008,183.4972381591797,-0.0009863332379609346,0.3,0.0003,0.00035573705,1160,-1.1837192595005035,0.0
31,956,200.0,118,-311.11,30208,0.6224846839904785,892.949072265625,473.1192932128906,0.0004067929228767753,0.3,0.0003,0.0003103579,1170,-1.1969424188137054,0.0
31,956,200.0,119,-310.37,30464,-0.009772777557373047,60.119665908813474,32.96562576293945,-0.004087572544813156,0.3,0.0003,0.0022678953,1180,-1.242587685585022,0.001953125
32,956,200.0,120,-307.45,30720,0.3708375096321106,547.7038146972657,227.9767608642578,-0.0011811303440481425,0.3,0.0003,0.0036975946,1190,-1.2726984083652497,0.0
32,956,200.0,121,-305.46,30976,-0.00072479248046875,34.51009979248047,19.55571746826172,-0.0034155620727688075,0.3,0.0003,0.008466275,1200,-1.2363991677761077,0.008984375
32,956,200.0,122,-299.69,31232,-0.01636528968811035,35.20498123168945,15.91110610961914,0.004361135489307344,0.3,0.0003,0.0046603912,1210,-1.3216151893138885,0.0
32,956,200.0,123,-296.31,31488,0.37044835090637207,2778.8236450195313,1393.1158447265625,-0.0013420465867966414,0.3,0.0003,0.0008863041,1220,-1.3330675482749939,0.0
33,956,200.0,124,-295.76,31744,0.00010293722152709961,45.71904258728027,30.43894386291504,-0.002956680674105883,0.3,0.0003,0.0015512886,1230,-1.3527466297149657,0.003515625
33,957,200.0,125,-297.59,32000,6.687641143798828e-05,63.2049840927124,30.87772560119629,-0.005325593473389745,0.3,0.0003,0.007881966,1240,-1.1991492569446565,0.0015625
33,957,200.0,126,-298.25,32256,0.024208903312683105,55.189886474609374,22.191743850708008,-0.0015224897768348455,0.3,0.0003,0.0008543846,1250,-1.1965930879116058,0.0
33,957,200.0,127,-297.23,32512,0.0013176798820495605,58.259717750549314,27.612781524658203,-0.008341655088588595,0.3,0.0003,0.007340907,1260,-1.2572934746742248,0.00546875
34,957,200.0,128,-296.47,32768,0.2876625657081604,32.512638092041016,10.076374053955078,-0.0017337217112071812,0.3,0.0003,0.0007177603,1270,-1.2767096221446992,0.000390625
34,957,200.0,129,-293.73,33024,0.00895470380783081,28.60107889175415,17.770036697387695,-0.003385498700663447,0.3,0.0003,0.0069331876,1280,-1.3456457793712615,0.00234375
34,957,200.0,130,-293.74,33280,0.04651421308517456,65.83395919799804,28.235107421875,-0.012109559355303645,0.3,0.0003,0.013742626,1290,-1.4097406804561614,0.00703125
35,956,200.0,131,-293.67,33536,-1.650843858718872,66.76820697784424,20.708341598510742,-0.0004534088307991624,0.3,0.0003,0.0046964446,1300,-1.5319414675235747,0.0
35,956,200.0,132,-292.85,33792,-0.08665812015533447,63.45083808898926,26.144052505493164,-0.0028673355001956223,0.3,0.0003,0.00056953356,1310,-1.4941314220428468,0.0
35,956,200.0,133,-292.23,34048,0.061453402042388916,50.67524299621582,22.600383758544922,-0.0007420058595016598,0.3,0.0003,0.00015217089,1320,-1.492089432477951,0.0
35,956,200.0,134,-289.54,34304,0.016636192798614502,68.18489227294921,25.020999908447266,-0.016146065294742586,0.3,0.0003,0.030297775,1330,-1.55650075674057,0.04296875
36,957,200.0,135,-296.75,34560,-0.0027992725372314453,803.1349197387696,313.5184631347656,-0.002563931199256331,0.3,0.0003,0.0023631926,1340,-1.5597942769527435,0.00078125
36,957,200.0,136,-298.14,34816,0.0770445466041565,83.01722526550293,45.9599723815918,-0.0036972317378968,0.3,0.0003,0.0008604075,1350,-1.5068087875843048,0.0
36,957,200.0,137,-300.48,35072,0.3724934458732605,135.70395278930664,45.89624786376953,-0.004389697965234518,0.3,0.0003,0.0010870199,1360,-1.5142962992191316,0.0
36,957,200.0,138,-299.78,35328,0.08973753452301025,1610.8003845214844,702.1403198242188,7.03546218574047e-05,0.3,0.0003,0.0002259966,1370,-1.489506095647812,0.0
37,958,200.0,139,-297.27,35584,0.46498018503189087,614.9489715576171,179.52125549316406,-0.0003226919332519174,0.3,0.0003,8.617993e-06,1380,-1.5050604045391083,0.0
37,958,200.0,140,-299.68,35840,0.02675044536590576,56.01560745239258,26.64668083190918,-0.0006849197030533105,0.3,0.0003,0.0001292259,1390,-1.5030503869056702,0.0
37,958,200.0,141,-299.55,36096,0.2014153003692627,693.7126083374023,349.54638671875,8.003218099474906e-05,0.3,0.0003,4.6301167e-05,1400,-1.5000596702098847,0.0
37,958,200.0,142,-299.46,36352,-0.11107063293457031,80.40362968444825,38.94596481323242,-0.00093834288418293,0.3,0.0003,0.00013090693,1410,-1.493791365623474,0.0
38,958,200.0,143,-297.55,36608,-0.9104421138763428,78.25542392730713,31.57976531982422,-0.0012938234023749829,0.3,0.0003,0.00046900334,1420,-1.4922586798667907,0.0
38,958,200.0,144,-296.83,36864,0.46011853218078613,1466.4363342285155,598.062744140625,-0.001149287587031722,0.3,0.0003,0.0005630674,1430,-1.5052336215972901,0.0
38,959,200.0,145,-296.26,37120,0.11376571655273438,41.54866390228271,18.054262161254883,-0.002546618040651083,0.3,0.0003,0.00076196226,1440,-1.542013281583786,0.0
38,959,200.0,146,-296.34,37376,0.19636815786361694,66.0808988571167,29.157793045043945,0.0002940455451607704,0.3,0.0003,0.00026685745,1450,-1.5300862610340118,0.0
39,958,200.0,147,-293.33,37632,0.3571956157684326,1465.4501098632813,773.8303833007812,-0.0007362558972090483,0.3,0.0003,0.00012750668,1460,-1.5085109055042267,0.0
39,959,200.0,148,-292.76,37888,0.39004266262054443,236.35224456787108,94.28211975097656,7.550211157649755e-05,0.3,0.0003,6.3271727e-06,1470,-1.5155080556869507,0.0
39,959,200.0,149,-294.76,38144,0.18549573421478271,43.35858688354492,18.510251998901367,-0.005133389332331717,0.3,0.0003,0.0042443546,1480,-1.5274826526641845,0.000390625
40,959,200.0,150,-295.28,38400,0.16666865348815918,41.363285827636716,25.03192901611328,-0.009257410978898406,0.3,0.0003,0.009154651,1490,-1.4614884972572326,0.0
40,959,200.0,151,-294.48,38656,-1.7776167392730713,1054.897738647461,308.4571838378906,0.0029910233104601504,0.3,0.0003,0.002435036,1500,-1.4047815263271333,0.0
40,960,200.0,152,-290.05,38912,-0.0056449174880981445,820.0080825805665,252.32957458496094,-0.0015185521449893713,0.3,0.0003,0.00014071958,1510,-1.4067555785179138,0.0
40,960,200.0,153,-290.29,39168,0.38309675455093384,509.72984313964844,222.0316925048828,0.0002972917398437858,0.3,0.0003,1.874636e-05,1520,-1.3986209213733674,0.0
41,960,200.0,154,-293.64,39424,0.06853306293487549,34.80125126838684,19.54537010192871,-0.003229119424941018,0.3,0.0003,0.0038801979,1530,-1.3993523716926575,0.0
41,960,200.0,155,-297.79,39680,0.22063010931015015,64.58183975219727,25.10202407836914,-0.004068227508105338,0.3,0.0003,0.00955471,1540,-1.3751019418239594,0.0
