time/fps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/learning_rate
631,-422.5,7,19,4864,200.0,0.006617973,-0.0034217660315334795,35.73202896118164,0.0679020881652832,57.659872436523436,-0.8113934308290481,0.3,0.091796875,3380,0.0003
630,-421.6,8,20,5120,200.0,0.017406147,-0.004767570947296918,43.313026428222656,0.04099440574645996,73.99941196441651,-0.7250291138887406,0.3,0.031640625,3390,0.0003
627,-420.7692307692308,8,21,5376,200.0,0.00063046976,-0.0006539061549119651,11.80775260925293,0.11472952365875244,19.636313676834106,-0.6290353775024414,0.3,0.0,3400,0.0003
624,-422.85714285714283,9,22,5632,200.0,0.00046946085,-0.0015144426026381553,47.67411422729492,0.18286967277526855,121.95807971954346,-0.5910366237163543,0.3,0.0,3410,0.0003
622,-422.0689655172414,9,23,5888,200.0,0.00462431,-0.0021491634543053806,16.471738815307617,0.3397468328475952,41.24566440582275,-0.6031700581312179,0.3,0.000390625,3420,0.0003
621,-421.3333333333333,9,24,6144,200.0,0.011382949,-0.005182183999568224,14.688660621643066,-0.2605694532394409,35.01584300994873,-0.7870946645736694,0.3,0.04609375,3430,0.0003
620,-421.5625,10,25,6400,200.0,0.043112956,-0.017943527083843946,14.80224895477295,0.16943222284317017,21.831038570404054,-0.8339817136526108,0.3,0.14609375,3440,0.0003
618,-422.42424242424244,10,26,6656,200.0,0.02187794,-0.012936006137169897,51.872047424316406,0.04795128107070923,106.25045700073242,-0.6715272039175033,0.3,0.06171875,3450,0.0003
618,-421.7647058823529,11,27,6912,200.0,0.0035083639,-0.004154862859286368,12.531906127929688,0.25565481185913086,63.36065902709961,-0.6061901599168777,0.3,0.009375,3460,0.0003
617,-421.14285714285717,11,28,7168,200.0,0.0034492542,-0.0024024581769481303,14.352570533752441,0.006568491458892822,27.065736103057862,-0.6756393879652023,0.3,0.00390625,3470,0.0003
617,-420.0,12,29,7424,200.0,0.018308356,-0.013968014111742377,13.49876880645752,0.02915489673614502,24.70605206489563,-0.8852009564638138,0.3,0.1109375,3480,0.0003
618,-419.4736842105263,12,30,7680,200.0,0.007835517,-0.002048578206449747,19.02007484436035,0.059680402278900146,45.86519165039063,-0.9362059980630875,0.3,0.0203125,3490,0.0003
618,-420.2564102564103,12,31,7936,200.0,0.0037047483,-0.0018024170538410544,10.799025535583496,0.07426190376281738,23.87961826324463,-1.0158893048763276,0.3,0.02265625,3500,0.0003
618,-419.75,13,32,8192,200.0,0.013299307,-0.00010352875106036663,39.50265884399414,-0.15942275524139404,63.256197452545166,-0.8645630002021789,0.3,0.00703125,3510,0.0003
619,-420.0,13,33,8448,200.0,0.004368938,-0.002676556003279984,44.14230728149414,0.045131683349609375,77.81281814575195,-0.8328844040632248,0.3,0.00078125,3520,0.0003
619,-420.69767441860466,14,34,8704,200.0,0.013041922,-0.007580106053501368,24.844648361206055,0.05285298824310303,45.1191951751709,-0.9752534568309784,0.3,0.040625,3530,0.0003
620,-423.40909090909093,14,35,8960,200.0,0.0020825937,-0.0013111468637362123,34.15956497192383,0.1615283489227295,72.49563560485839,-1.0487249076366425,0.3,0.0,3540,0.0003
620,-422.39130434782606,14,36,9216,200.0,0.0004149843,0.0014994679484516382,39.62625503540039,-1.569626808166504,217.20055084228517,-1.062370902299881,0.3,0.0,3550,0.0003
620,-422.97872340425533,15,37,9472,200.0,0.0028710791,-0.005360571388155222,36.4266471862793,0.004191339015960693,61.10698890686035,-1.0714314222335815,0.3,0.0046875,3560,0.0003
620,-424.5833333333333,15,38,9728,200.0,0.0011466185,-0.0007680372800678015,65.0341567993164,0.04698288440704346,175.6847366333008,-1.1152677178382873,0.3,0.0,3570,0.0003
620,-424.0816326530612,16,39,9984,200.0,0.0030608717,-0.004184859828092158,6.00723934173584,0.0032723546028137207,31.98447265625,-1.1256738245487212,0.3,0.00234375,3580,0.0003
620,-424.11764705882354,16,40,10240,200.0,0.009154858,-0.0038639101665467026,41.49831771850586,0.11890888214111328,73.88743209838867,-1.1229646325111389,0.3,0.0046875,3590,0.0003
733,19200.0,0,1,256,200.0,0.0007159326,-6.417576223611831e-05,22.41373634338379,0.18908309936523438,60.98224983215332,-1.0745665431022644,0.3,0.0,3600,0.0003
655,18975.0,0,2,512,200.0,2.1284679e-05,-0.0006091068033128976,368872.46875,1.1920928955078125e-07,741352.675,-0.08695217818021775,0.3,0.0,3210,0.0003
619,19116.666666666668,1,3,768,200.0,7.646391e-06,-0.000170817319303751,369058.65625,0.0,735196.953125,-0.08243912197649479,0.3,0.0,3220,0.0003
611,17670.0,1,4,1024,200.0,1.2535602e-05,-0.000218214001506567,340058.21875,0.0,680265.965625,-0.13081852085888385,0.3,0.0,3230,0.0003
599,17750.0,2,5,1280,200.0,8.6000655e-06,-0.0002443766454234719,250482.15625,0.0,471313.5453125,-0.18019086942076684,0.3,0.0,3240,0.0003
593,16572.85714285714,2,6,1536,200.0,5.1013194e-07,-5.2117905579507354e-05,261968.421875,0.0,505616.328125,-0.19273746758699417,0.3,0.0,3250,0.0003
593,16832.5,3,7,1792,200.0,0.00032673078,-0.0019492638297379018,243652.90625,0.0,490373.1546875,-0.24407837241888047,0.3,0.0,3260,0.0003
595,17211.0,3,8,2048,200.0,5.7611614e-06,0.00019520819187164308,377274.40625,0.0,747326.934375,-0.08267847783863544,0.3,0.0,3270,0.0003
592,17428.18181818182,3,9,2304,200.0,8.272473e-06,-0.0003302812576293945,353818.09375,0.0,682574.790625,-0.11777443550527096,0.3,0.0,3280,0.0003
593,17609.166666666668,4,10,2560,200.0,7.147901e-08,-3.268178552389145e-05,389605.9375,5.960464477539063e-08,774219.440625,-0.10873495899140835,0.3,0.0,3290,0.0003
591,17704.285714285714,4,11,2816,200.0,0.0,-5.2247196435928346e-08,384031.375,0.0,773877.259375,-0.07585273198783397,0.3,0.0,3300,0.0003
592,17830.666666666668,5,12,3072,200.0,1.2221746e-05,-0.0002207612618803978,283037.0625,5.960464477539063e-08,575767.7125,-0.1814991392195225,0.3,0.0,3310,0.0003
595,17922.5,5,13,3328,200.0,4.9360096e-08,8.395733311772347e-06,388200.0625,0.0,765175.08125,-0.07975128516554833,0.3,0.0,3320,0.0003
596,17947.647058823528,6,14,3584,200.0,6.6491775e-06,-0.00016933276783674954,355021.09375,0.0,691532.65625,-0.1200932402163744,0.3,0.0,3330,0.0003
597,17948.42105263158,6,15,3840,200.0,2.933899e-06,-0.00010509113781154156,350089.625,0.0,731050.478125,-0.08731819204986095,0.3,0.0,3340,0.0003
600,17971.0,6,16,4096,200.0,3.979774e-06,-0.00061144744977355,324924.84375,5.960464477539063e-08,637128.053125,-0.14893119633197785,0.3,0.0,3350,0.0003
601,17972.380952380954,7,17,4352,200.0,1.1681113e-06,0.0001281500095501542,336859.25,5.960464477539063e-08,693304.08125,-0.12824171632528306,0.3,0.0,3360,0.0003
602,18109.565217391304,7,18,4608,200.0,6.1386265e-05,-0.0009591422742232681,324473.71875,0.0,676569.60625,-0.1393774926662445,0.3,0.0,3370,0.0003
603,17759.166666666668,8,19,4864,200.0,4.2007305e-06,-0.00017661175224930047,377841.21875,0.0,736315.03125,-0.08511237502098083,0.3,0.0,3380,0.0003
605,17766.8,8,20,5120,200.0,6.699236e-06,-7.900209166109562e-05,177644.71875,-1.1920928955078125e-07,345217.65,-0.3490959495306015,0.3,0.0,3390,0.0003
607,17829.615384615383,8,21,5376,200.0,2.5467016e-06,-0.00012388601899147034,367394.15625,0.0,739972.65625,-0.09689726792275906,0.3,0.0,3400,0.0003
608,17879.285714285714,9,22,5632,200.0,1.6088597e-07,-1.0925368405878544e-05,365201.15625,0.0,756141.434375,-0.0801501952111721,0.3,0.0,3410,0.0003
609,17911.03448275862,9,23,5888,200.0,4.443107e-06,-0.0001990946475416422,298878.15625,1.1920928955078125e-07,604549.559375,-0.15154242813587188,0.3,0.0,3420,0.0003
609,17957.333333333332,10,24,6144,200.0,3.1953678e-06,-8.558179251849651e-05,368893.21875,0.0,736271.071875,-0.07588147707283496,0.3,0.0,3430,0.0003
608,17869.375,10,25,6400,200.0,1.5080441e-06,-0.0001432702876627445,333253.0625,0.0,669604.828125,-0.14942452311515808,0.3,0.0,3440,0.0003
608,17921.81818181818,10,26,6656,200.0,7.234048e-07,-8.216588757932186e-05,292536.28125,-1.1920928955078125e-07,578605.871875,-0.170698319375515,0.3,0.0,3450,0.0003
606,17971.176470588234,11,27,6912,200.0,0.0,2.0247534848749638e-06,377218.59375,0.0,768575.715625,-0.0703949298709631,0.3,0.0,3460,0.0003
606,17973.428571428572,11,28,7168,200.0,2.7182978e-06,-9.24562569707632e-05,354436.125,-1.1920928955078125e-07,693083.20625,-0.10781468413770198,0.3,0.0,3470,0.0003
606,18047.837837837837,12,29,7424,200.0,1.037959e-06,-2.3774243891239168e-05,379025.25,0.0,746920.365625,-0.07066048271954059,0.3,0.0,3480,0.0003
605,18012.36842105263,12,30,7680,200.0,1.5227124e-07,-4.1539641097187995e-05,341172.53125,0.0,679313.8125,-0.09322120100259781,0.3,0.0,3490,0.0003
604,18053.076923076922,13,31,7936,200.0,1.8416904e-07,-5.28192613273859e-06,352200.21875,0.0,691722.49375,-0.11176493614912034,0.3,0.0,3500,0.0003
603,18074.25,13,32,8192,200.0,4.726462e-08,-5.625095218420028e-06,377419.46875,0.0,766661.3625,-0.08826038315892219,0.3,0.0,3510,0.0003
602,17971.904761904763,14,33,8448,200.0,3.5902485e-07,-8.980829734355212e-05,323853.9375,-1.1920928955078125e-07,659597.41875,-0.0938888031989336,0.3,0.0,3520,0.0003
602,18002.79069767442,14,34,8704,200.0,5.5523124e-06,-0.00012163582723587752,287564.46875,1.1920928955078125e-07,577014.775,-0.1808973804116249,0.3,0.0,3530,0.0003
602,18014.090909090908,14,35,8960,200.0,4.982576e-07,-2.3006857372820377e-05,354038.25,0.0,725373.690625,-0.10213946625590324,0.3,0.0,3540,0.0003
604,18076.521739130436,15,36,9216,200.0,1.2238044e-05,-0.00034872740507125856,357728.375,5.960464477539063e-08,725958.75625,-0.07525740675628186,0.3,0.0,3550,0.0003
607,17970.63829787234,15,37,9472,200.0,3.403984e-07,5.091843195259571e-06,370380.875,1.1920928955078125e-07,717740.3,-0.08553639203310012,0.3,0.0,3560,0.0003
609,17952.708333333332,15,38,9728,200.0,1.7964747e-05,-0.00013758104760199785,246138.703125,0.0,513257.88125,-0.24741628244519234,0.3,0.0,3570,0.0003
609,17976.122448979593,16,39,9984,200.0,2.5888206e-05,-0.0003799114841967821,311764.15625,0.0,616841.728125,-0.1296780038625002,0.3,0.0,3580,0.0003
610,17966.274509803923,16,40,10240,200.0,6.291317e-05,-0.0007824943400919438,315652.53125,0.0,616707.475,-0.16847763620316983,0.3,0.0,3590,0.0003
825,-400.0,0,1,256,200.0,1.5336554e-06,0.0001052085543051362,337519.21875,0.0,658575.55,-0.10354065895080566,0.3,0.0,3600,0.0003
700,-400.0,0,2,512,200.0,0.026266772,-0.009760128753259777,12.921525001525879,0.0639769434928894,25.605163192749025,-1.1434649288654328,0.3,0.0515625,3610,0.0003
672,-416.6666666666667,1,3,768,200.0,0.013053936,-0.00508939796127379,9.84293270111084,0.10419338941574097,23.603590154647826,-1.1790067970752716,0.3,0.0046875,3620,0.0003
658,-460.0,1,4,1024,200.0,0.0062147975,-0.004750889190472662,132.64065551757812,-0.06686782836914062,275.7837333679199,-1.0696752548217774,0.3,0.0,3630,0.0003
650,-458.3333333333333,1,5,1280,200.0,0.009454187,-0.010394841199740767,45.710693359375,0.07808971405029297,94.77662677764893,-1.0659020125865937,0.3,0.0015625,3640,0.0003
642,-457.14285714285717,2,6,1536,200.0,0.006357763,-0.004546924214810133,42.534461975097656,0.19259297847747803,108.63809108734131,-1.1356128633022309,0.3,0.00078125,3650,0.0003
651,-450.0,2,7,1792,200.0,0.0019064832,-0.0012146883644163608,14.299370765686035,-0.6766371726989746,39.32830553054809,-1.1144193410873413,0.3,0.0,3660,0.0003
661,-445.0,3,8,2048,200.0,0.057032034,-0.008418098045513033,16.731840133666992,0.02980142831802368,25.0907612323761,-1.0578474313020707,0.3,0.168359375,3670,0.0003
663,-445.45454545454544,3,9,2304,200.0,0.0016447774,0.0003265409264713526,52.3759765625,-0.01924300193786621,117.24502601623536,-0.9914753198623657,0.3,0.0,3680,0.0003
661,-445.8333333333333,3,10,2560,200.0,0.000728311,-0.0019076002994552256,25.95952606201172,0.2695900797843933,86.96321716308594,-0.9760495394468307,0.3,0.0,3690,0.0003
665,-446.42857142857144,4,11,2816,200.0,0.003957182,-0.00245386550668627,18.00249481201172,0.3063881993293762,47.01706514358521,-0.9698388367891312,0.3,0.0,3700,0.0003
666,-473.3333333333333,4,12,3072,200.0,0.0011474991,0.0022657266119495032,26.73535919189453,0.3629791736602783,113.10373439788819,-0.9685810327529907,0.3,0.0,3710,0.0003
670,-468.75,4,13,3328,200.0,1.4196616e-05,-5.568619817495346e-05,225.43817138671875,0.13213247060775757,431.1018951416016,-0.9700076192617416,0.3,0.0,3720,0.0003
673,-467.6470588235294,5,14,3584,200.0,0.00012930855,-0.00036037962418049573,18.498502731323242,0.10178607702255249,69.02737827301026,-0.9716265767812728,0.3,0.0,3730,0.0003
677,-460.5263157894737,5,15,3840,200.0,0.0012901148,-0.0020263642072677612,16.70633888244629,0.4720461368560791,44.114350986480716,-0.9786551713943481,0.3,0.0,3740,0.0003
679,-457.5,6,16,4096,200.0,0.00091681746,-0.00224938802421093,105.37966918945312,-1.8392219543457031,176.22239723205567,-0.9966328710317611,0.3,0.0,3750,0.0003
679,-454.76190476190476,6,17,4352,200.0,0.006136899,-0.004465388919925317,10.341123580932617,0.20098650455474854,23.20722813606262,-1.0128797948360444,0.3,0.01171875,3760,0.0003
681,-456.5217391304348,6,18,4608,200.0,0.002830928,-0.0002507495926693082,25.435256958007812,0.1896039843559265,67.29200668334961,-1.0643910765647888,0.3,0.0,3770,0.0003
682,-454.1666666666667,7,19,4864,200.0,0.007116315,-0.0069277806265745315,47.729896545410156,0.45611804723739624,98.0682144165039,-1.0578813195228576,0.3,0.003125,3780,0.0003
683,-454.0,7,20,5120,200.0,0.012024699,-0.004572952981106937,17.05085563659668,0.1830425262451172,24.50756244659424,-1.039145714044571,0.3,0.00078125,3790,0.0003
685,-451.9230769230769,7,21,5376,200.0,0.009028623,-0.00564311861526221,19.574785232543945,0.5735036134719849,38.78494806289673,-1.117642843723297,0.3,0.0203125,3800,0.0003
686,-448.2142857142857,8,22,5632,200.0,0.005717135,-0.0011391420848667622,12.202383995056152,0.02241915464401245,23.532992029190062,-1.1612426161766052,0.3,0.0,3810,0.0003
688,-446.55172413793105,8,23,5888,200.0,0.0036430913,-0.0006266955751925707,19.67320442199707,0.11198192834854126,51.45690994262695,-1.1369289875030517,0.3,0.0,3820,0.0003
689,-445.0,8,24,6144,200.0,0.00057578133,-0.0012884155847132206,66.81127166748047,-2.040287971496582,166.58121452331542,-1.1252736866474151,0.3,0.0,3830,0.0003
690,-445.3125,9,25,6400,200.0,0.0024847903,-0.0029594029765576124,9.96122932434082,-0.25481534004211426,28.70840530395508,-1.1172398507595063,0.3,0.0,3840,0.0003
691,-443.93939393939394,9,26,6656,200.0,0.0030799762,-0.0009208471863530576,33.34392547607422,0.3951740860939026,93.40363159179688,-1.0654608488082886,0.3,0.0,3850,0.0003
693,-442.6470588235294,9,27,6912,200.0,0.017485756,-0.006790591799654066,15.497394561767578,-0.010402917861938477,26.089278984069825,-1.0112302780151368,0.3,0.0,3860,0.0003
693,-441.42857142857144,10,28,7168,200.0,0.0054138713,-0.0013602671446278692,6.8925628662109375,0.04463076591491699,25.511037254333495,-0.9040084451436996,0.3,0.000390625,3870,0.0003
694,-441.8918918918919,10,29,7424,200.0,0.00060190423,-0.0005832682363688946,27.083267211914062,0.6353169679641724,58.76051139831543,-0.9207701981067657,0.3,0.0,3880,0.0003
695,-440.7894736842105,11,30,7680,200.0,0.0014364719,-0.0008200500393286348,22.432798385620117,0.004273712635040283,47.09779796600342,-0.8828478664159775,0.3,0.00078125,3890,0.0003
683,-439.7435897435897,11,31,7936,200.0,0.0022066545,0.0017787285731174051,15.098987579345703,-0.0358424186706543,24.948633480072022,-0.9847404569387436,0.3,0.00859375,3900,0.0003
684,-440.0,11,32,8192,200.0,0.0010707583,-0.0003071976476348937,23.72528839111328,0.4571254849433899,47.050522804260254,-0.9901531219482422,0.3,0.0,3910,0.0003
684,-439.04761904761904,12,33,8448,200.0,0.0028282616,-0.0017026655841618776,82.72279357910156,-1.5385527610778809,166.0181411743164,-1.0473390758037566,0.3,0.0,3920,0.0003
685,-438.13953488372096,12,34,8704,200.0,0.013418052,-0.006757424958050251,21.435142517089844,0.013095259666442871,48.29597988128662,-1.0810683727264405,0.3,0.03125,3930,0.0003
685,-437.27272727272725,13,35,8960,200.0,0.043976992,-0.006781608797609806,7.537418365478516,0.028907358646392822,25.727285695075988,-1.1708248376846313,0.3,0.105078125,3940,0.0003
686,-436.7391304347826,13,36,9216,200.0,0.00070327334,-0.0005785237997770309,5.172509670257568,0.1315298080444336,23.796805095672607,-1.2332571566104888,0.3,0.0,3950,0.0003
686,-437.02127659574467,13,37,9472,200.0,0.007989251,-0.009278333862312138,24.564294815063477,0.4916713237762451,62.1842622756958,-1.252050405740738,0.3,0.012890625,3960,0.0003
687,-436.25,14,38,9728,200.0,0.0009523062,-0.00016329344362020493,41.601104736328125,-0.5697293281555176,119.55505294799805,-1.261335688829422,0.3,0.0,3970,0.0003
688,-437.55102040816325,14,39,9984,200.0,0.0044225403,-0.006703333323821425,21.110885620117188,0.26118332147598267,61.821206378936765,-1.2747523427009582,0.3,0.0078125,3980,0.0003
688,-444.9019607843137,14,40,10240,200.0,0.00093374425,0.0011945586418733,70.01508331298828,-0.020892739295959473,153.61396675109864,-1.3018608212471008,0.3,0.0,3990,0.0003
907,19400.0,0,1,256,200.0,1.2495555e-05,0.0002409723587334156,129.05384826660156,0.13165044784545898,346.2864761352539,-1.311287021636963,0.3,0.0,4000,0.0003
783,17775.0,0,2,512,200.0,1.816079e-08,-2.4258159101009367e-06,376050.75,5.960464477539063e-08,749362.359375,-0.09674223996698857,0.3,0.0,3610,0.0003
754,14533.333333333334,1,3,768,200.0,0.00011322438,-0.0005335875554010272,251735.453125,-1.1920928955078125e-07,498287.0578125,-0.29530988037586214,0.3,0.0,3620,0.0003
740,15430.0,1,4,1024,200.0,0.0009291065,-0.0018972037592902779,237509.125,0.0,477708.5953125,-0.3720884874463081,0.3,0.0,3630,0.0003
733,15633.333333333334,1,5,1280,200.0,0.00035206391,-0.001505834236741066,257160.265625,0.0,510466.578125,-0.2739937096834183,0.3,0.0,3640,0.0003
728,16071.42857142857,2,6,1536,200.0,4.6716537e-05,-0.0006379010388627649,254956.40625,0.0,546392.7984375,-0.17192689180374146,0.3,0.0,3650,0.0003
728,16081.25,2,7,1792,200.0,4.822854e-06,-2.2868602536618708e-05,371853.28125,0.0,747830.884375,-0.09165585525333882,0.3,0.0,3660,0.0003
724,15695.0,2,8,2048,200.0,0.00027937093,-0.001308042462915182,251736.140625,0.0,501167.51875,-0.3201457679271698,0.3,0.0,3670,0.0003
723,15950.0,3,9,2304,200.0,0.00024681515,-0.0003433072939515114,199655.078125,0.0,402961.440625,-0.39394591450691224,0.3,0.0,3680,0.0003
718,15912.5,3,10,2560,200.0,0.00010009925,-0.0029565600911155344,374595.65625,0.0,735240.65625,-0.18655722439289094,0.3,0.0,3690,0.0003
718,16214.285714285714,3,11,2816,200.0,0.0001449699,-0.0004197006346657872,233983.140625,1.1920928955078125e-07,463122.2421875,-0.32480897903442385,0.3,0.0,3700,0.0003
716,16123.333333333334,4,12,3072,200.0,0.00014655245,-0.0030294319614768027,349594.5625,0.0,696589.215625,-0.1043159894645214,0.3,0.0,3710,0.0003
715,16340.625,4,13,3328,200.0,0.0008946487,-0.0036630655289627613,274855.8125,0.0,566861.071875,-0.2231766864657402,0.3,0.0,3720,0.0003
713,15770.588235294117,5,14,3584,200.0,7.385574e-05,5.794262979179621e-05,219593.375,-1.1920928955078125e-07,441445.846875,-0.2972207024693489,0.3,0.0,3730,0.0003
712,15487.894736842105,5,15,3840,200.0,0.006946252,-0.009401572798378766,115090.4296875,-1.1920928955078125e-07,221480.06953125,-0.5523398011922837,0.3,0.00625,3740,0.0003
712,15673.5,5,16,4096,200.0,0.0005214142,0.0024424283066764472,234658.1875,1.1920928955078125e-07,479680.41875,-0.2383347235620022,0.3,0.0,3750,0.0003
713,15836.666666666666,6,17,4352,200.0,6.7153014e-06,-0.00023655807599425315,377041.21875,0.0,741997.784375,-0.10230662748217582,0.3,0.0,3760,0.0003
711,15823.04347826087,6,18,4608,200.0,3.6039623e-05,-0.0006144455866888166,319756.1875,1.7881393432617188e-07,651866.240625,-0.15911817774176598,0.3,0.0,3770,0.0003
711,15763.75,6,19,4864,200.0,0.00026422576,-0.0009939406299963593,209668.234375,5.960464477539063e-08,432384.2578125,-0.3311202391982079,0.3,0.0,3780,0.0003
710,15885.2,7,20,5120,200.0,0.000203114,-0.000773113127797842,228128.390625,-1.1920928955078125e-07,481220.3796875,-0.29463203996419907,0.3,0.0,3790,0.0003
708,15831.923076923076,7,21,5376,200.0,0.000111694215,-0.0010090360883623362,319393.375,-1.1920928955078125e-07,615620.44375,-0.18408970832824706,0.3,0.0,3800,0.0003
708,15511.785714285714,7,22,5632,200.0,2.0169653e-05,-8.347316179424524e-05,270230.75,0.0,564375.525,-0.20982153415679933,0.3,0.0,3810,0.0003
708,15652.758620689656,8,23,5888,200.0,9.2999544e-05,-0.00020041996613144873,86304.578125,0.0,184220.89609375,-0.646883225440979,0.3,0.0,3820,0.0003
707,15784.333333333334,8,24,6144,200.0,0.0,-3.2903626561164857e-07,373418.84375,0.0,755747.8875,-0.0657957874238491,0.3,0.0,3830,0.0003
705,15725.9375,9,25,6400,200.0,8.371007e-05,-0.0012487005675211548,301002.5,0.0,567319.19375,-0.20155337005853652,0.3,0.0,3840,0.0003
703,15602.727272727272,9,26,6656,200.0,8.435827e-05,6.0296885203570126e-05,316683.78125,0.0,618025.203125,-0.256175946444273,0.3,0.0,3850,0.0003
702,15638.235294117647,9,27,6912,200.0,0.00036067027,-0.0007794550270773471,118210.9375,-1.1920928955078125e-07,241516.17890625,-0.45357744544744494,0.3,0.0,3860,0.0003
703,15740.0,10,28,7168,200.0,6.1145984e-06,0.00018259882926940918,340370.96875,-1.1920928955078125e-07,687763.6625,-0.12774826884269713,0.3,0.0,3870,0.0003
703,15468.918918918918,10,29,7424,200.0,0.0011265832,-0.0021920248866081236,159859.96875,0.0,330297.3390625,-0.4742306172847748,0.3,0.0,3880,0.0003
702,15509.21052631579,10,30,7680,200.0,0.0001441394,0.0004491998115554452,158313.453125,-1.1920928955078125e-07,370221.025,-0.4014292508363724,0.3,0.0,3890,0.0003
693,15530.76923076923,11,31,7936,200.0,3.2001175e-05,-0.00027077815029770137,287954.84375,0.0,555997.8703125,-0.29591671004891396,0.3,0.0,3900,0.0003
691,15558.75,11,32,8192,200.0,0.00019145384,-0.002343384874984622,319424.53125,5.960464477539063e-08,640126.678125,-0.17052161693572998,0.3,0.0,3910,0.0003
689,15459.52380952381,12,33,8448,200.0,0.00011785957,-0.00017118621617555617,183701.171875,0.0,397446.3171875,-0.41075139939785005,0.3,0.0,3920,0.0003
689,15317.67441860465,12,34,8704,200.0,0.00015040464,-0.0003702195594087243,150734.671875,0.0,333218.8546875,-0.46619667261838915,0.3,0.0,3930,0.0003
689,15294.545454545454,12,35,8960,200.0,0.00056102243,-0.0007415929343551397,162355.96875,-1.1920928955078125e-07,316884.2546875,-0.5603926464915275,0.3,0.0,3940,0.0003
689,15114.565217391304,13,36,9216,200.0,0.00014290772,-0.00012233403977006673,96464.25,0.0,183029.5953125,-0.6916687548160553,0.3,0.0,3950,0.0003
687,15210.0,13,37,9472,200.0,9.596115e-05,-0.0005884814541786909,224274.734375,0.0,439244.4703125,-0.3909131079912186,0.3,0.0,3960,0.0003
685,15192.291666666666,14,38,9728,200.0,9.566313e-06,-3.971448168158531e-05,334095.03125,5.960464477539063e-08,686380.534375,-0.145841221883893,0.3,0.0,3970,0.0003
683,15245.510204081633,14,39,9984,200.0,0.00048096478,-0.0019760501803830267,239759.640625,0.0,511244.0921875,-0.3662926286458969,0.3,0.0,3980,0.0003
680,15293.725490196079,15,40,10240,200.0,0.00024557998,-0.004529475979506969,345730.125,1.1920928955078125e-07,679832.921875,-0.15637447237968444,0.3,0.0,3990,0.0003
722,-600.0,0,1,256,200.0,1.0373304e-05,0.0003308243816718459,213868.578125,0.0,448267.7234375,-0.3813557893037796,0.3,0.0,4000,0.0003
638,-775.0,0,2,512,200.0,0.00042709592,-0.001148216868750751,86.01263427734375,0.23208940029144287,226.6118049621582,-1.3068601429462432,0.3,0.0,4010,0.0003
609,-796.6666666666666,1,3,768,200.0,0.00016015396,-0.0009858768433332443,261.7614440917969,0.25718820095062256,602.5628128051758,-1.3010238647460937,0.3,0.0,4020,0.0003
605,-668.0,1,4,1024,200.0,2.0429725e-05,0.0002906035864725709,70.13525390625,0.3135695457458496,181.31324920654296,-1.2926097869873048,0.3,0.0,4030,0.0003
599,-631.6666666666666,2,5,1280,200.0,0.0006748114,-0.0009461730718612671,60.30216598510742,0.18748724460601807,178.1877727508545,-1.29256991147995,0.3,0.0,4040,0.0003
595,-598.5714285714286,2,6,1536,200.0,0.0003678014,0.00010578758083283901,30.663612365722656,0.40214914083480835,80.21896228790283,-1.2917553007602691,0.3,0.0,4050,0.0003
594,-573.75,3,7,1792,200.0,0.000235616,-0.0005712882848456502,86.95586395263672,-1.8836677074432373,151.31160202026368,-1.298290765285492,0.3,0.0,4060,0.0003
591,-583.0,3,8,2048,200.0,0.0015325411,-0.002519580628722906,62.718223571777344,-0.022788286209106445,147.1905429840088,-1.304654860496521,0.3,0.0,4070,0.0003
589,-588.1818181818181,3,9,2304,200.0,0.0007333555,-0.001499051507562399,127.27486419677734,0.2623605728149414,294.07274398803713,-1.2811102032661439,0.3,0.0,4080,0.0003
586,-610.0,4,10,2560,200.0,0.00026340317,-0.000844904943369329,150.5268096923828,0.3022063374519348,316.53722763061523,-1.2789731442928314,0.3,0.0,4090,0.0003
584,-612.1428571428571,4,11,2816,200.0,0.0005202736,-0.0012410813011229037,147.79763793945312,0.12745678424835205,323.3748504638672,-1.272527778148651,0.3,0.0,4100,0.0003
585,-628.0,5,12,3072,200.0,0.0003196348,-0.0011586487758904695,159.95751953125,0.08102965354919434,359.6600769042969,-1.2663899302482604,0.3,0.0,4110,0.0003
587,-635.0,5,13,3328,200.0,0.0002548059,-0.0012937659630551934,95.8394546508789,0.2510337829589844,286.74174880981445,-1.2644909143447876,0.3,0.0,4120,0.0003
590,-641.7647058823529,6,14,3584,200.0,0.0006010926,-0.0021071144845336677,147.18942260742188,0.32444578409194946,282.9815246582031,-1.2539046108722687,0.3,0.0,4130,0.0003
592,-624.2105263157895,6,15,3840,200.0,0.0036028484,-0.005581960408017039,74.95873260498047,0.3765571713447571,189.15092010498046,-1.2297126591205596,0.3,0.0,4140,0.0003
594,-618.0,6,16,4096,200.0,0.0022087852,7.844397332519293e-05,43.75470733642578,-0.3711189031600952,142.00912017822264,-1.1781403243541717,0.3,0.0,4150,0.0003
596,-607.6190476190476,7,17,4352,200.0,7.970445e-05,-0.00027753643225878475,25.615930557250977,0.2755431532859802,71.39962720870972,-1.163835459947586,0.3,0.0,4160,0.0003
