time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/clip_range,train/approx_kl
0,256,1,200.0,-640.0,1075,,,,,,,,,,
0,512,2,200.0,-715.0,1045,145.46578979492188,-0.009941468224860727,-0.003938436508178711,0.0003,395.76161880493163,-2.5642516016960144,0.0,10,0.3,0.002140459
0,768,3,200.0,-706.6666666666666,1014,212.88787841796875,-0.004621847369708121,0.0006874799728393555,0.0003,495.4513198852539,-2.560354769229889,0.0,20,0.3,0.0012865665
1,1024,4,200.0,-560.0,1003,293.798828125,-0.009723682608455419,0.0015448331832885742,0.0003,569.0630752563477,-2.5566433548927305,0.0,30,0.3,0.0044575837
1,1280,5,200.0,-535.0,1000,130.9257354736328,-0.003945703315548599,0.002092599868774414,0.0003,209.2049118041992,-2.548109436035156,0.0,40,0.3,0.0017003426
1,1536,6,200.0,-542.8571428571429,1006,152.09605407714844,-0.006276348303072154,0.005289912223815918,0.0003,298.9152778625488,-2.539582407474518,0.0,50,0.3,0.0021579645
1,1792,7,200.0,-520.0,1013,74.4157485961914,-0.024600057397037745,0.0015655159950256348,0.0003,147.36433334350585,-2.5072605848312377,0.0546875,60,0.3,0.023061242
2,2048,8,200.0,-498.0,1017,404.2427978515625,-0.011595306498929859,0.0022820234298706055,0.0003,519.6808319091797,-2.4561293840408327,0.0,70,0.3,0.0110615175
2,2304,9,200.0,-497.27272727272725,1019,68.85189056396484,-0.008387652901001274,-0.0014400482177734375,0.0003,177.73458557128907,-2.398555099964142,0.0,80,0.3,0.007079863
2,2560,10,200.0,-485.8333333333333,1026,90.31741333007812,-0.011378718027845024,-0.0021584033966064453,0.0003,204.92200813293456,-2.3772202491760255,0.000390625,90,0.3,0.0076351874
2,2816,11,200.0,-470.0,1029,403.89593505859375,-0.008487939764745534,-0.0012841224670410156,0.0003,627.4305145263672,-2.4154524922370912,0.0,100,0.3,0.0069881007
2,3072,12,200.0,-458.0,1027,438.6965637207031,-0.012285997183062137,0.0012292265892028809,0.0003,604.1128723144532,-2.390760362148285,0.000390625,110,0.3,0.009691932
3,3328,13,200.0,-441.25,1028,388.65728759765625,-0.0038393882336094976,0.002015054225921631,0.0003,572.8801391601562,-2.3991164207458495,0.0,120,0.3,0.002267536
3,3584,14,200.0,-447.6470588235294,1033,224.49807739257812,-0.012065320508554578,0.011312305927276611,0.0003,523.9203369140625,-2.40927597284317,0.0,130,0.3,0.0050408007
3,3840,15,200.0,-428.42105263157896,1034,378.5653076171875,-0.0022811704548075795,0.05224871635437012,0.0003,620.4779052734375,-2.4494231939315796,0.0,140,0.3,0.0026013108
3,4096,16,200.0,-413.0,1037,374.4042663574219,-0.0032491823425516487,0.04358607530593872,0.0003,500.57727127075196,-2.4697009563446044,0.0,150,0.3,0.0009573363
4,4352,17,200.0,-422.3809523809524,1034,200.20526123046875,3.872346132993698e-05,0.16447770595550537,0.0003,536.6722106933594,-2.4886438608169557,0.0,160,0.3,9.089918e-05
4,4608,18,200.0,-450.4347826086956,1035,307.0954895019531,-0.003446551226079464,0.012159645557403564,0.0003,820.9195434570313,-2.47065292596817,0.0,170,0.3,0.0005872331
4,4864,19,200.0,-439.1666666666667,1033,133.2925262451172,-0.0005860105506144464,-0.19333243370056152,0.0003,369.73202056884764,-2.474359321594238,0.0,180,0.3,8.762465e-05
4,5120,20,200.0,-429.2,1034,773.380126953125,-0.0025647226488217712,0.002876579761505127,0.0003,1230.423403930664,-2.4649531841278076,0.0,190,0.3,0.00037465896
5,5376,21,200.0,-415.7692307692308,1036,75.38597869873047,-0.009435290680266916,-0.005664348602294922,0.0003,190.7895851135254,-2.467313861846924,0.0,200,0.3,0.009387215
5,5632,22,200.0,-402.85714285714283,1038,265.2315368652344,-0.0030663262121379377,0.004201412200927734,0.0003,911.6579345703125,-2.435919094085693,0.0,210,0.3,0.005422471
5,5888,23,200.0,-397.2413793103448,1040,289.9278869628906,-0.0035071627702564,-0.0033957958221435547,0.0003,621.8997573852539,-2.40176842212677,0.0,220,0.3,0.0011167834
5,6144,24,200.0,-397.6666666666667,1041,225.70762634277344,-0.004348014527931809,0.006860673427581787,0.0003,616.9942733764649,-2.396731638908386,0.0,230,0.3,0.0007494157
6,6400,25,200.0,-390.9375,1040,156.87599182128906,-0.0008845694595947861,0.005031466484069824,0.0003,538.7808242797852,-2.4361781597137453,0.0,240,0.3,0.00017966819
6,6656,26,200.0,-392.42424242424244,1041,154.544921875,-0.00809899573214352,0.008746445178985596,0.0003,533.8537544250488,-2.432879316806793,0.0,250,0.3,0.0022303925
6,6912,27,200.0,-395.0,1043,160.1929931640625,-0.0024496365571394564,-0.056218862533569336,0.0003,293.7784088134766,-2.4297163486480713,0.0,260,0.3,0.0018395726
6,7168,28,200.0,-395.14285714285717,1044,284.3821105957031,-0.005042183026671409,-0.02024543285369873,0.0003,658.3420608520507,-2.4146820545196532,0.0,270,0.3,0.0040021865
7,7424,29,200.0,-393.5135135135135,1045,192.91082763671875,-0.005779757630079985,0.0005657672882080078,0.0003,606.197233581543,-2.34313063621521,0.001171875,280,0.3,0.0102927275
7,7680,30,200.0,-394.2105263157895,1046,108.11344146728516,-0.00565115655772388,0.0031848549842834473,0.0003,215.06785202026367,-2.3025102734565737,0.0,290,0.3,0.004401058
7,7936,31,200.0,-390.0,1047,102.56151580810547,-0.010695359297096729,-0.00669252872467041,0.0003,275.6187408447266,-2.3225922346115113,0.005859375,300,0.3,0.010920703
7,8192,32,200.0,-394.75,1046,203.37466430664062,-0.006686284695751965,0.00584101676940918,0.0003,478.9634719848633,-2.31880304813385,0.003125,310,0.3,0.0075677326
8,8448,33,200.0,-393.57142857142856,1047,128.77847290039062,-0.002865052781999111,0.0009821653366088867,0.0003,217.8409080505371,-2.326976180076599,0.0,320,0.3,0.0010119958
8,8704,34,200.0,-395.5813953488372,1047,290.4373474121094,-0.00979671166278422,0.008460164070129395,0.0003,495.41677780151366,-2.367285931110382,0.0,330,0.3,0.00554007
8,8960,35,200.0,-385.45454545454544,1048,401.06536865234375,-0.007901305332779884,0.026248395442962646,0.0003,730.2988265991211,-2.359382712841034,0.0,340,0.3,0.00497145
8,9216,36,200.0,-377.39130434782606,1048,381.2528991699219,-0.007355461968109012,-0.04051053524017334,0.0003,826.1418395996094,-2.3414881348609926,0.0,350,0.3,0.0028236336
9,9472,37,200.0,-376.59574468085106,1049,569.56591796875,-0.00021460519637912513,0.09907257556915283,0.0003,846.0810592651367,-2.274885094165802,0.0,360,0.3,0.00016625645
9,9728,38,200.0,-378.9583333333333,1047,403.22784423828125,-0.0008490774780511856,0.11537468433380127,0.0003,626.7490509033203,-2.2729756355285646,0.0,370,0.3,0.00019212253
9,9984,39,200.0,-390.40816326530614,1047,80.41969299316406,-0.005371907632797957,0.03950852155685425,0.0003,232.05748977661133,-2.2656986594200133,0.0,380,0.3,0.002346624
9,10240,40,200.0,-380.5882352941176,1047,397.97503662109375,-0.0007840074365958571,0.038385748863220215,0.0003,668.599267578125,-2.2506860971450804,0.0,390,0.3,0.0008872808
0,256,1,200.0,-1780.0,1336,385.9075622558594,-0.003593569016084075,0.0009548664093017578,0.0003,643.9789245605468,-2.225131630897522,0.0,400,0.3,0.0008150034
0,512,2,200.0,-1650.0,1179,1251.25390625,-0.006713074259459972,0.0025895237922668457,0.0003,2505.5877685546875,-2.564682161808014,0.0,10,0.3,0.0007633276
0,768,3,200.0,-1783.3333333333333,1142,614.7977294921875,-0.006261125556193292,0.0018761157989501953,0.0003,1168.0350341796875,-2.5633814573287963,0.0,20,0.3,0.0008485387
0,1024,4,200.0,-1716.0,1107,891.8351440429688,-0.004122777003794908,-0.002995014190673828,0.0003,1592.0127990722656,-2.560831332206726,0.0,30,0.3,0.0005646255
1,1280,5,200.0,-1683.3333333333333,1075,682.7341918945312,-0.008050063694827258,0.0014372467994689941,0.0003,1620.4535583496095,-2.5567123651504517,0.0,40,0.3,0.0011084673
1,1536,6,200.0,-1644.2857142857142,1078,627.7801513671875,-0.010122901992872357,0.0006843805313110352,0.0003,1307.5405395507812,-2.551452028751373,0.0,50,0.3,0.0026731973
1,1792,7,200.0,-1601.25,1072,1033.496826171875,-0.013984588556922972,-4.470348358154297e-05,0.0003,1622.8547790527343,-2.5334505081176757,0.0,60,0.3,0.0052494286
1,2048,8,200.0,-1605.0,1061,750.3432006835938,-0.014471710752695799,-9.298324584960938e-06,0.0003,1638.6041687011718,-2.5041866660118104,0.0,70,0.3,0.007530378
2,2304,9,200.0,-1613.6363636363637,1060,493.3201904296875,-0.020158369187265636,-0.0002357959747314453,0.0003,943.5143005371094,-2.4487295150756836,0.0,80,0.3,0.011875384
2,2560,10,200.0,-1569.1666666666667,1063,510.7201232910156,-0.02164876600727439,2.3245811462402344e-06,0.0003,951.3521484375,-2.3439147591590883,0.0140625,90,0.3,0.016936049
2,2816,11,200.0,-1482.142857142857,1063,158.5723876953125,-0.0417817200999707,-0.0002607107162475586,0.0003,432.05688934326173,-2.1605536460876467,0.162890625,100,0.3,0.05005144
2,3072,12,200.0,-1438.0,1064,449.4213562011719,-0.01735062988009304,-0.00023186206817626953,0.0003,758.9428146362304,-1.998469251394272,0.034765625,110,0.3,0.024724849
3,3328,13,200.0,-1398.125,1067,381.5369873046875,-0.01317431207280606,0.00013065338134765625,0.0003,571.1204528808594,-1.7613025724887847,0.008203125,120,0.3,0.014592657
3,3584,14,200.0,-1362.9411764705883,1069,173.1128692626953,-0.0177430717041716,-0.0002276897430419922,0.0003,458.4343856811523,-1.5816166639328002,0.024609375,130,0.3,0.014644923
3,3840,15,200.0,-1271.0526315789473,1073,60.80624771118164,-0.015956130297854542,8.118152618408203e-05,0.0003,138.82281150817872,-1.5013164281845093,0.0578125,140,0.3,0.016130602
3,4096,16,200.0,-1240.5,1074,45.04887008666992,-0.014848571387119591,-0.00016236305236816406,0.0003,112.43934135437011,-1.4358690440654756,0.078515625,150,0.3,0.03224315
4,4352,17,200.0,-1188.5714285714287,1070,135.83840942382812,-0.013432558951899409,9.620189666748047e-05,0.0003,273.2195533752441,-1.4716386795043945,0.037109375,160,0.3,0.01590733
4,4608,18,200.0,-1123.9130434782608,1071,210.59251403808594,-0.002828153665177524,2.944469451904297e-05,0.0003,853.9477966308593,-1.4909834027290345,0.0,170,0.3,0.0019398497
4,4864,19,200.0,-1095.0,1072,145.87640380859375,-0.005803324992302805,-0.00036537647247314453,0.0003,229.1284942626953,-1.5062056541442872,0.000390625,180,0.3,0.0041848756
4,5120,20,200.0,-1083.6,1072,122.60430145263672,-0.026684402581304313,-1.4424324035644531e-05,0.0003,169.1191020965576,-1.4078193008899689,0.15078125,190,0.3,0.05890203
4,5376,21,200.0,-1056.923076923077,1075,100.49136352539062,-0.0022226435132324694,-8.404254913330078e-05,0.0003,264.5679336547852,-1.2803990721702576,0.0,200,0.3,0.004453007
5,5632,22,200.0,-1014.6428571428571,1077,16.821149826049805,-0.008292694808915257,0.0001735091209411621,0.0003,37.14076595306396,-1.2455786108970641,0.001953125,210,0.3,0.0074131424
5,5888,23,200.0,-984.8275862068965,1076,100.30811309814453,0.0007017470663413406,4.106760025024414e-05,0.0003,199.14806060791017,-1.2220583081245422,0.0,220,0.3,0.0010595291
5,6144,24,200.0,-960.3333333333334,1077,188.04928588867188,-0.0021475067711435258,5.4836273193359375e-05,0.0003,450.0766860961914,-1.2135901212692262,0.0,230,0.3,0.0006632353
5,6400,25,200.0,-923.125,1078,248.20590209960938,0.0012548702652566135,0.00010275840759277344,0.0003,617.871794128418,-1.2105409324169158,0.0,240,0.3,0.0002138121
6,6656,26,200.0,-907.8787878787879,1077,34.95654296875,-0.0016782008606242016,-0.0001685619354248047,0.0003,142.36770763397217,-1.2063034772872925,0.00078125,250,0.3,0.0061621172
6,6912,27,200.0,-897.6470588235294,1074,115.13684844970703,-0.005669685814063996,-2.6226043701171875e-06,0.0003,197.5925392150879,-1.1954054653644561,0.001171875,260,0.3,0.0070206644
6,7168,28,200.0,-885.1428571428571,1073,59.64743423461914,-0.007511185854673386,0.0018781423568725586,0.0003,149.5441593170166,-1.2120892882347107,0.0,270,0.3,0.003812239
6,7424,29,200.0,-852.1621621621622,1071,30.36126708984375,-0.006866509839892387,0.012336432933807373,0.0003,124.706369972229,-1.2281486630439757,0.001953125,280,0.3,0.002205278
