time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/loss,train/n_updates
7936,31,976,8,413.3333333333333,200.0,0.0028930246,-2.534940767288208,0.0003,0.0,0.3,-0.004663887014612555,20123.615478515625,-1.5974044799804688e-05,6271.54345703125,300
8192,32,977,8,416.0,200.0,0.001169099,-2.531627929210663,0.0003,0.0,0.3,-0.0008172521833330393,20886.364453125,0.0008679628372192383,15651.775390625,310
8448,33,978,8,415.95238095238096,200.0,0.0030420835,-2.5266966462135314,0.0003,0.0,0.3,-0.008065094240009785,19563.147509765626,0.0005487203598022461,13041.9755859375,320
8704,34,979,8,413.72093023255815,200.0,0.001083704,-2.503050696849823,0.0003,0.0,0.3,-0.0025562149472534656,39167.0380859375,0.002833425998687744,18705.595703125,330
8960,35,980,9,415.0,200.0,0.00018799258,-2.4974772214889525,0.0003,0.0,0.3,-0.0013345162384212016,20142.34765625,0.00297468900680542,4925.91259765625,340
9216,36,981,9,422.82608695652175,200.0,0.00013190764,-2.493971598148346,0.0003,0.0,0.3,-0.0007023568265140057,19945.756201171876,-0.0235215425491333,10920.90625,350
9472,37,982,9,428.93617021276594,200.0,8.137198e-05,-2.496780276298523,0.0003,0.0,0.3,-0.0012548542115837335,20423.625708007814,0.014126241207122803,9255.4443359375,360
9728,38,984,9,431.25,200.0,8.204603e-05,-2.4922228932380674,0.0003,0.0,0.3,-0.0008969865855760872,38699.544921875,0.013495981693267822,25196.9296875,370
9984,39,984,10,429.59183673469386,200.0,2.6115915e-05,-2.5026395678520204,0.0003,0.0,0.3,-0.00023960184771567583,20143.92490234375,0.013569951057434082,7193.705078125,380
10240,40,985,10,437.2549019607843,200.0,0.00019607483,-2.49258953332901,0.0003,0.0,0.3,-0.0016368225682526828,20605.877294921876,0.028012216091156006,12291.7822265625,390
256,1,1380,0,-637.0,200.0,5.5819983e-05,-2.4946534276008605,0.0003,0.0,0.3,-0.0003081243252381682,38471.4173828125,0.021059036254882812,26971.1484375,400
512,2,1176,0,-188.0,200.0,0.00035691378,-2.5648262977600096,0.0003,0.0,0.3,-0.004558070469647646,2317.6643188476564,0.004680275917053223,1081.406982421875,10
768,3,1126,0,-126.66666666666667,200.0,0.0004196274,-2.564262402057648,0.0003,0.0,0.3,-0.003748998185619712,32206.39482421875,-0.0007154941558837891,25017.640625,20
1024,4,1084,0,-81.2,200.0,0.00072515314,-2.5635073661804197,0.0003,0.0,0.3,-0.00416219603503123,18955.226611328126,-0.0012320280075073242,15761.791015625,30
1280,5,1063,1,6.5,200.0,0.0016078758,-2.5601847648620604,0.0003,0.0,0.3,-0.005818152194842696,19876.236328125,-0.00023865699768066406,5497.42919921875,40
1536,6,1049,1,14.571428571428571,200.0,0.0011313783,-2.5558347702026367,0.0003,0.0,0.3,-0.007080920110456646,20794.2029296875,0.003134787082672119,15224.439453125,50
1792,7,1039,1,29.25,200.0,0.00075400365,-2.548561751842499,0.0003,0.0,0.3,-0.003914264589548111,36489.4546875,0.0028120875358581543,13725.2607421875,60
2048,8,1032,1,-55.4,200.0,0.00024739304,-2.546419894695282,0.0003,0.0,0.3,-0.0017226314404979349,2645.8924194335937,0.022708237171173096,1329.04052734375,70
2304,9,1024,2,-18.545454545454547,200.0,0.0003242148,-2.548887848854065,0.0003,0.0,0.3,-0.002353795035742223,12042.297387695313,0.006377220153808594,7137.0693359375,80
2560,10,1023,2,12.833333333333334,200.0,0.0002214401,-2.5448564291000366,0.0003,0.0,0.3,-0.0013868434354662896,38549.87724609375,0.00014984607696533203,17394.37890625,90
2816,11,1019,2,-45.42857142857143,200.0,0.0014449635,-2.542725157737732,0.0003,0.0,0.3,-0.007190179079771042,17886.65849609375,0.007882893085479736,4969.275390625,100
3072,12,1019,3,-41.6,200.0,0.00054549635,-2.5391347765922547,0.0003,0.0,0.3,-0.001470337947830558,2619.0710693359374,-0.003365039825439453,1347.939208984375,110
3328,13,1016,3,-30.4375,200.0,0.0005350115,-2.5375465393066405,0.0003,0.0,0.3,-0.004154487606137991,35909.046484375,0.006987333297729492,14229.5537109375,120
3584,14,1017,3,-66.76470588235294,200.0,0.0004321388,-2.5345266342163084,0.0003,0.0,0.3,-0.0029852586798369885,1752.5195861816405,-0.028063654899597168,932.313720703125,130
3840,15,1019,3,-47.89473684210526,200.0,0.0005877346,-2.528894817829132,0.0003,0.0,0.3,-0.0029008172918111087,15510.8736328125,0.0138741135597229,6352.0107421875,140
4096,16,1020,4,-51.45,200.0,0.0013977017,-2.5188489675521852,0.0003,0.0,0.3,-0.0038582156877964733,29220.4826171875,0.00022125244140625,13094.91796875,150
4352,17,1020,4,-28.142857142857142,200.0,0.00079837744,-2.4996073603630067,0.0003,0.0,0.3,-0.0023973153438419104,19561.315991210937,0.019221723079681396,7672.80615234375,160
4608,18,1019,4,0.9130434782608695,200.0,0.002245551,-2.485137665271759,0.0003,0.0,0.3,-0.004932188324164599,8128.4999328613285,0.014726758003234863,869.6219482421875,170
4864,19,1019,4,5.041666666666667,200.0,0.0037959192,-2.455141234397888,0.0003,0.0,0.3,-0.007839543395675719,21518.595166015624,-0.003993511199951172,16659.80078125,180
5120,20,1018,5,17.48,200.0,0.0012936569,-2.4610658168792723,0.0003,0.0,0.3,-0.0029655063757672907,28010.88662109375,0.00270688533782959,5767.45361328125,190
5376,21,1018,5,25.76923076923077,200.0,0.00046090432,-2.444432318210602,0.0003,0.0,0.3,-0.002382377325557172,20106.12880859375,0.009652018547058105,13124.8427734375,200
5632,22,1019,5,48.82142857142857,200.0,0.00018086238,-2.4456417083740236,0.0003,0.0,0.3,-0.0009932182263582944,19183.4666015625,0.009878695011138916,8758.7744140625,210
5888,23,1014,5,49.03448275862069,200.0,0.000271559,-2.456631028652191,0.0003,0.0,0.3,-0.0006866711191833019,36856.23212890625,0.02926945686340332,23468.77734375,220
6144,24,1014,6,58.5,200.0,0.00015818211,-2.466919505596161,0.0003,0.0,0.3,-0.0008563632844015955,19541.089208984376,0.05144977569580078,8409.775390625,230
6400,25,1013,6,73.9375,200.0,0.00020018313,-2.4557119607925415,0.0003,0.0,0.3,-0.0016437084414064884,18971.80078125,0.00400775671005249,6608.25927734375,240
6656,26,1012,6,72.21212121212122,200.0,0.0007685621,-2.4535932302474976,0.0003,0.0,0.3,-0.0036135293892584743,12011.506024169921,0.023976445198059082,7546.990234375,250
6912,27,1013,6,75.44117647058823,200.0,0.001167648,-2.438545083999634,0.0003,0.0,0.3,-0.004335821489803493,14414.178930664062,0.024947524070739746,2651.91943359375,260
7168,28,1010,7,73.08571428571429,200.0,0.0002520373,-2.423588991165161,0.0003,0.0,0.3,-0.0011118925176560879,37772.281640625,0.03840142488479614,15711.236328125,270
7424,29,1009,7,54.16216216216216,200.0,0.0005986206,-2.41055246591568,0.0003,0.0,0.3,-0.0025726792868226767,19594.562719726564,0.042563796043395996,15160.619140625,280
7680,30,1008,7,59.55263157894737,200.0,0.0011440581,-2.4347418785095214,0.0003,0.0,0.3,-0.003068514633923769,11919.626586914062,0.041701674461364746,7761.1181640625,290
7936,31,1008,7,61.12820512820513,200.0,0.0012907512,-2.3656004786491396,0.0003,0.0,0.3,-0.0026739453198388217,10095.48305053711,0.029006898403167725,4159.091796875,300
8192,32,1007,8,64.875,200.0,0.00020588236,-2.3503397941589355,0.0003,0.0,0.3,-0.0011101278942078352,19159.96677246094,0.013803958892822266,10917.4306640625,310
8448,33,1003,8,79.4047619047619,200.0,0.0005089401,-2.3359004974365236,0.0003,0.0,0.3,-0.0026892862748354673,18576.22822265625,0.05216091871261597,9269.6845703125,320
8704,34,999,8,81.95348837209302,200.0,0.0034276117,-2.3564568519592286,0.0003,0.0,0.3,-0.007759533869102597,34703.82255859375,0.021209120750427246,14459.9931640625,330
8960,35,996,8,82.1590909090909,200.0,0.0020050905,-2.360323393344879,0.0003,0.0,0.3,-0.0043599818833172325,17345.359130859375,0.055852293968200684,12282.328125,340
9216,36,993,9,90.56521739130434,200.0,0.017806014,-2.3122645139694216,0.0003,0.03203125,0.3,-0.012066063564270734,20447.867041015626,-0.0012677907943725586,7667.54638671875,350
9472,37,995,9,100.74468085106383,200.0,0.0035092025,-2.1899866342544554,0.0003,0.0,0.3,-0.0031298410845920443,19416.19423828125,0.01774728298187256,6409.59912109375,360
9728,38,996,9,104.35416666666667,200.0,0.0010205198,-2.134352111816406,0.0003,0.0,0.3,-0.002950023440644145,27800.07421875,0.051981210708618164,12280.267578125,370
9984,39,993,10,106.61224489795919,200.0,0.0004339714,-2.1406879901885985,0.0003,0.0,0.3,-0.0022757078986614943,12926.02568359375,0.053852379322052,2800.28271484375,380
10240,40,993,10,111.19607843137256,200.0,0.0007823636,-2.0983626365661623,0.0003,0.0,0.3,-0.0014244813704863192,7428.203405761718,0.05180174112319946,3367.549072265625,390
256,1,1290,0,600.0,200.0,5.4587144e-05,-2.031623661518097,0.0003,0.0,0.3,0.000680330628529191,34248.09052734375,0.04688805341720581,16532.9375,400
512,2,1149,0,600.0,200.0,4.2735133e-05,-2.499740743637085,0.0003,0.0,0.3,-0.0005174122517928482,19609.710595703124,0.0076141357421875,3753.158935546875,410
768,3,1091,0,560.0,200.0,0.00011487771,-2.5025500297546386,0.0003,0.0,0.3,-0.0009236144367605447,32912.064453125,0.015020906925201416,13026.724609375,420
1024,4,1056,0,604.0,200.0,0.00019359682,-2.502941906452179,0.0003,0.0,0.3,-0.002543113264255226,20099.36787109375,0.004207134246826172,11513.2919921875,430
1280,5,1041,1,555.0,200.0,0.00013878313,-2.5010000705718993,0.0003,0.0,0.3,-0.0012286645360291004,19003.1759765625,0.02919185161590576,6474.55908203125,440
1536,6,1034,1,602.8571428571429,200.0,6.0632825e-05,-2.4995228171348574,0.0003,0.0,0.3,-0.000400798674672842,35170.56479492188,0.06275784969329834,27080.708984375,450
1792,7,1013,1,587.5,200.0,2.0415522e-05,-2.503737485408783,0.0003,0.0,0.3,2.3301923647522927e-06,20215.444970703124,-0.024457335472106934,6555.4453125,460
2048,8,994,2,588.0,200.0,0.00015216041,-2.5065741539001465,0.0003,0.0,0.3,-0.001487985684070736,18616.580908203126,0.019474029541015625,9016.5966796875,470
2304,9,995,2,585.4545454545455,200.0,8.734362e-05,-2.503601038455963,0.0003,0.0,0.3,-0.001236499543301761,37706.234375,-0.020959019660949707,17728.0859375,480
2560,10,1000,2,575.0,200.0,3.9317878e-05,-2.5071707129478455,0.0003,0.0,0.3,-0.0005557934870012105,19592.632446289062,-0.011500358581542969,5251.31494140625,490
2816,11,992,2,580.7142857142857,200.0,0.0056434264,-2.5226654171943665,0.0003,0.003125,0.3,-0.009240153152495623,20145.443017578124,0.0015665888786315918,12314.5400390625,500
3072,12,990,3,592.0,200.0,0.0014416112,-2.5305009365081785,0.0003,0.0,0.3,-0.001981242699548602,17239.956884765626,-0.00806879997253418,10145.962890625,510
3328,13,989,3,589.375,200.0,0.00020493101,-2.5309229850769044,0.0003,0.0,0.3,-0.001053502899594605,38499.6970703125,0.0040114521980285645,16258.654296875,520
3584,14,987,3,599.4117647058823,200.0,1.7786166e-05,-2.535380005836487,0.0003,0.0,0.3,-0.0003607028163969517,19878.218505859375,-0.04415392875671387,10984.1572265625,530
3840,15,988,3,600.5263157894736,200.0,2.3488421e-05,-2.532421147823334,0.0003,0.0,0.3,-0.0005514382617548108,20795.219189453124,0.005682826042175293,4473.580078125,540
4096,16,983,4,595.5,200.0,0.0027055258,-2.5222249269485473,0.0003,0.0,0.3,-0.007415189943276346,18610.315966796876,5.0187110900878906e-05,9779.1669921875,550
4352,17,973,4,590.952380952381,200.0,0.0018003727,-2.5260050892829895,0.0003,0.0,0.3,-0.000310201570391655,38846.32265625,-0.010156393051147461,22967.126953125,560
4608,18,966,4,582.6086956521739,200.0,9.0222806e-05,-2.5213442206382752,0.0003,0.0,0.3,-0.0008388786343857646,19339.052807617187,0.00511479377746582,15828.4228515625,570
4864,19,967,5,579.5833333333334,200.0,0.00044627115,-2.5109823822975157,0.0003,0.0,0.3,-0.002796872239559889,18966.57684326172,0.005767762660980225,6833.625,580
5120,20,966,5,572.8,200.0,0.0003151556,-2.498480999469757,0.0003,0.0,0.3,-0.0017993524204939603,37576.265234375,0.06515461206436157,18319.98046875,590
5376,21,966,5,572.6923076923077,200.0,0.000111023895,-2.4923112392425537,0.0003,0.0,0.3,-0.001347716455347836,19176.58779296875,0.01688683032989502,7010.9033203125,600
5632,22,969,5,572.8571428571429,200.0,6.783893e-05,-2.5023631691932677,0.0003,0.0,0.3,-0.0007130498066544533,18992.89501953125,0.03804808855056763,6810.08544921875,610
5888,23,970,6,572.0689655172414,200.0,1.0576798e-05,-2.504609191417694,0.0003,0.0,0.3,-0.00012729195877909661,37242.7974609375,0.06788802146911621,10663.525390625,620
6144,24,970,6,569.0,200.0,6.654649e-05,-2.50399227142334,0.0003,0.0,0.3,-0.0006584590417332947,19379.678759765626,0.05003023147583008,9638.0830078125,630
6400,25,973,6,577.5,200.0,0.00021453924,-2.490245544910431,0.0003,0.0,0.3,-0.0016231638612225652,15962.9212890625,0.03456491231918335,8467.380859375,640
6656,26,975,6,571.8181818181819,200.0,0.00037927227,-2.4932886242866514,0.0003,0.0,0.3,-0.0026000743266195057,16473.3119140625,0.08956897258758545,4762.27294921875,650
6912,27,976,7,571.7647058823529,200.0,0.00021984777,-2.5003531694412233,0.0003,0.0,0.3,-0.0006238505360670388,19052.563232421875,0.09977489709854126,5885.07421875,660
7168,28,978,7,572.2857142857143,200.0,2.9832358e-05,-2.499443697929382,0.0003,0.0,0.3,-0.0004947168286889792,39412.023046875,0.0135536789894104,16914.591796875,670
7424,29,979,7,569.4594594594595,200.0,2.4877256e-05,-2.4991371750831606,0.0003,0.0,0.3,-0.00043160005006939175,18943.9087890625,-0.05922996997833252,11015.3291015625,680
7680,30,981,7,568.9473684210526,200.0,1.3064127e-05,-2.504723012447357,0.0003,0.0,0.3,-0.00040825188625603914,30817.5126953125,0.054501473903656006,20117.01171875,690
7936,31,982,8,568.7179487179487,200.0,8.47124e-05,-2.492108476161957,0.0003,0.0,0.3,-0.0008173370733857155,18069.135327148437,0.09742218255996704,3830.36865234375,700
8192,32,984,8,572.0,200.0,0.00011783466,-2.4976350545883177,0.0003,0.0,0.3,-0.0013095621718093753,18378.96513671875,0.13171064853668213,13448.3125,710
8448,33,985,8,568.0952380952381,200.0,7.361802e-05,-2.5001414895057676,0.0003,0.0,0.3,-0.0007627933518961072,19490.068579101564,0.08390772342681885,11024.537109375,720
8704,34,985,8,574.6511627906976,200.0,0.00017323438,-2.4954863786697388,0.0003,0.0,0.3,-0.0018528069369494915,36807.37607421875,0.0385245680809021,22953.966796875,730
8960,35,986,9,573.6363636363636,200.0,0.00017984444,-2.498048448562622,0.0003,0.0,0.3,-0.001947823166847229,19030.854638671874,0.012828946113586426,7553.16455078125,740
9216,36,986,9,568.695652173913,200.0,6.3887564e-05,-2.4960509061813356,0.0003,0.0,0.3,-0.0004352626856416464,17399.402294921874,0.09406185150146484,11900.470703125,750
9472,37,987,9,565.1063829787234,200.0,1.32990535e-05,-2.501373851299286,0.0003,0.0,0.3,-9.159210603684186e-05,18893.4626953125,0.06012004613876343,8870.037109375,760
9728,38,988,9,562.9166666666666,200.0,1.8741004e-05,-2.4890554666519167,0.0003,0.0,0.3,-0.00039857958909124137,39464.21298828125,-0.004765033721923828,20784.66796875,770
9984,39,988,10,562.0408163265306,200.0,7.307553e-05,-2.4990161418914796,0.0003,0.0,0.3,-0.00173007904086262,18151.428271484376,0.06909811496734619,9406.9541015625,780
10240,40,989,10,556.0784313725491,200.0,3.5369303e-05,-2.500429379940033,0.0003,0.0,0.3,-0.0003106621967162937,19017.504248046876,0.04235875606536865,8939.5166015625,790
256,1,1287,0,473.0,200.0,1.5286263e-05,-2.489154875278473,0.0003,0.0,0.3,-0.0004061897750943899,31395.40263671875,0.09249669313430786,13812.2724609375,800
512,2,1114,0,401.0,200.0,0.00022563292,-2.057766687870026,0.0003,0.0,0.3,-0.0006130809430032969,20802.131127929686,0.053230464458465576,11400.6982421875,410
768,3,1065,0,328.3333333333333,200.0,0.00033271103,-2.0609970688819885,0.0003,0.0,0.3,-0.0010000268463045358,19006.320263671874,0.031054437160491943,13196.974609375,420
1024,4,1025,0,267.6,200.0,0.0014378955,-2.0497750759124758,0.0003,0.0,0.3,-0.004688933724537492,14450.624346923829,0.06292754411697388,9427.732421875,430
1280,5,1016,1,266.6666666666667,200.0,0.0014938221,-2.038606786727905,0.0003,0.0,0.3,-0.0020016128895804287,19649.184912109376,0.0635252594947815,9772.630859375,440
1536,6,1009,1,248.71428571428572,200.0,0.0007585252,-1.9968541860580444,0.0003,0.0,0.3,-0.0020202595042064786,11638.812060546876,0.05333256721496582,2792.779541015625,450
1792,7,1005,1,243.75,200.0,0.00055158907,-1.9690158247947693,0.0003,0.0,0.3,-0.000325323361903429,9677.38353881836,0.06136441230773926,2883.300537109375,460
2048,8,998,2,233.8,200.0,0.00043120654,-2.007239353656769,0.0003,0.0,0.3,-0.0004760150332003832,14701.460034179687,0.046372056007385254,10869.0830078125,470
2304,9,992,2,257.72727272727275,200.0,0.00013025268,-1.9876509666442872,0.0003,0.0,0.3,0.00034473070409148934,37236.73544921875,0.0654938817024231,14234.9716796875,480
2560,10,999,2,304.5833333333333,200.0,0.0029158813,-1.9912280559539794,0.0003,0.0,0.3,-0.004690909688360989,17395.12861328125,0.0851638913154602,9136.6943359375,490
2816,11,1000,2,311.64285714285717,200.0,0.0002807784,-1.9159771025180816,0.0003,0.0,0.3,5.534437950700521e-05,15836.605810546875,0.05150514841079712,10152.3291015625,500
3072,12,1000,3,295.46666666666664,200.0,0.0028642113,-1.9441013514995575,0.0003,0.0,0.3,-0.0017396975308656693,16443.908270263673,0.06304854154586792,7054.3154296875,510
3328,13,999,3,310.375,200.0,0.0019057924,-1.9402823209762574,0.0003,0.0,0.3,-0.00473120859824121,1340.963525390625,-0.26094019412994385,562.6333618164062,520
3584,14,1000,3,321.5882352941176,200.0,0.0014831249,-1.868975979089737,0.0003,0.0,0.3,-0.0018976033432409167,23820.87551269531,0.0043097734451293945,10519.90625,530
3840,15,1001,3,316.2105263157895,200.0,0.00015173387,-1.8369507133960723,0.0003,0.0,0.3,-0.0011596136610023677,10114.845141601563,0.040519535541534424,6702.77197265625,540
4096,16,1000,4,318.45,200.0,0.00018739677,-1.8376108944416045,0.0003,0.0,0.3,-0.0011142024537548422,25216.912060546874,0.04788142442703247,15336.587890625,550
4352,17,997,4,311.85714285714283,200.0,0.0005677887,-1.8918929636478423,0.0003,0.0,0.3,-0.0016705861547961832,533.689289855957,-0.8963800668716431,233.5720977783203,560
4608,18,995,4,312.7826086956522,200.0,0.006061117,-1.8189323842525482,0.0003,0.000390625,0.3,-0.006499250652268529,25049.46611328125,0.018709838390350342,12956.716796875,570
4864,19,994,4,314.3333333333333,200.0,0.0024518983,-1.699529266357422,0.0003,0.0,0.3,-0.002916519809514284,20334.648828125,0.07644021511077881,12078.716796875,580
5120,20,993,5,308.08,200.0,0.0016015097,-1.57123122215271,0.0003,0.0,0.3,-0.0019041503546759486,13961.139282226562,0.0714411735534668,8868.9072265625,590
5376,21,990,5,305.84615384615387,200.0,0.0040572067,-1.6730086743831634,0.0003,0.0,0.3,-0.0032764495583251117,12854.34013671875,0.0887337327003479,5118.30810546875,600
5632,22,989,5,295.25,200.0,0.0016083082,-1.6280928373336792,0.0003,0.0,0.3,-0.0017141578253358602,13314.98021850586,0.0777636170387268,7692.63916015625,610
5888,23,987,5,292.13793103448273,200.0,0.00026461668,-1.5006672322750092,0.0003,0.0,0.3,-0.0011523648630827666,22801.66748046875,0.08055847883224487,17597.98828125,620
6144,24,987,6,295.1,200.0,0.0026524065,-1.531092256307602,0.0003,0.0,0.3,-0.003161620465107262,9449.41576538086,0.08231401443481445,2731.29736328125,630
6400,25,987,6,299.125,200.0,0.00064998586,-1.5843807458877563,0.0003,0.0,0.3,9.564300999045371e-05,16885.582934570313,0.09485197067260742,5854.58251953125,640
6656,26,986,6,296.09090909090907,200.0,0.00025762105,-1.6010507583618163,0.0003,0.0,0.3,-0.0003995902254246175,7057.319741821289,0.0498165488243103,3091.62548828125,650
6912,27,986,7,294.55882352941177,200.0,2.2113323e-05,-1.6475919365882874,0.0003,0.0,0.3,-3.299722447991371e-05,15621.123486328124,0.06650859117507935,9408.453125,660
7168,28,985,7,292.9428571428571,200.0,0.0054090135,-1.5673844456672668,0.0003,0.0,0.3,-0.0032900620542932303,10944.249169921875,0.0948447585105896,4939.0126953125,670
7424,29,987,7,294.7837837837838,200.0,0.004840668,-1.4482277810573578,0.0003,0.0,0.3,-0.00206275365781039,11096.861450195312,0.0934520959854126,3829.51611328125,680
7680,30,988,7,294.42105263157896,200.0,0.00031874678,-1.3990301132202148,0.0003,0.0,0.3,0.00039040418341755866,34194.98203125,0.021465837955474854,18932.35546875,690
7936,31,991,8,293.5897435897436,200.0,0.00048098806,-1.3935425221920013,0.0003,0.0,0.3,-0.0006571946083568037,15945.576831054688,0.0971117615699768,3995.712158203125,700
8192,32,992,8,294.625,200.0,0.0004998641,-1.4138332843780517,0.0003,0.0,0.3,-0.0012741063721477986,11143.357624816894,0.08875936269760132,242.867919921875,710
8448,33,993,8,299.8095238095238,200.0,0.0008661179,-1.3699630975723267,0.0003,0.0,0.3,-0.00048677187878638507,9379.090264892578,0.09159022569656372,5454.14794921875,720
8704,34,994,8,299.8837209302326,200.0,0.0014542334,-1.3192473113536836,0.0003,0.0,0.3,-0.00045711211860179903,21364.88701171875,0.09750276803970337,13950.97265625,730
8960,35,993,9,298.45454545454544,200.0,0.0019364932,-1.355999630689621,0.0003,0.0,0.3,-0.0012937016785144807,6853.077560424805,0.08337169885635376,3082.002685546875,740
9216,36,992,9,304.32608695652175,200.0,0.00041506346,-1.3733573138713837,0.0003,0.0,0.3,-0.00048057043459266425,6966.613142395019,0.07808572053909302,242.60781860351562,750
9472,37,993,9,307.9148936170213,200.0,0.0020016746,-1.3157133638858796,0.0003,0.0,0.3,-0.0011022245977073907,15528.516554260254,0.08589965105056763,9363.3876953125,760
9728,38,993,9,306.2916666666667,200.0,0.0003654342,-1.3724252164363862,0.0003,0.0,0.3,-0.0005828003399074077,14389.983544921875,0.0767899751663208,3441.09228515625,770
9984,39,993,10,306.55102040816325,200.0,0.00043756678,-1.4708462834358216,0.0003,0.0,0.3,-0.00047984011471271517,19321.23240966797,0.012226581573486328,13568.9453125,780
10240,40,993,10,305.7647058823529,200.0,0.0002881859,-1.4921030759811402,0.0003,0.0,0.3,-0.00044943224638700486,9426.037228393554,0.09416848421096802,9037.1357421875,790
256,1,1332,0,530.0,200.0,0.0023957186,-1.3935928225517273,0.0003,0.0,0.3,-0.0027534868102520706,22035.636376953124,0.09628605842590332,9288.31640625,800
512,2,1172,0,490.0,200.0,1.5374739e-05,-2.5042415142059324,0.0003,0.0,0.3,-0.0003711177268996835,34515.3916015625,0.08690589666366577,10985.5810546875,810
768,3,1116,0,510.0,200.0,1.52210705e-05,-2.4965343832969666,0.0003,0.0,0.3,-0.00020144807640463114,18872.320166015626,0.016025662422180176,12416.1103515625,820
1024,4,1081,0,530.0,200.0,1.2344448e-05,-2.498202586174011,0.0003,0.0,0.3,-0.0002847495023161173,10971.971578979492,0.050124526023864746,3644.986572265625,830
1280,5,1059,1,525.0,200.0,4.7171256e-05,-2.4974600791931154,0.0003,0.0,0.3,-0.00012189650442451239,31382.23408203125,0.04945856332778931,23455.78515625,840
1536,6,1055,1,534.2857142857143,200.0,1.3743294e-05,-2.4944119572639467,0.0003,0.0,0.3,-0.0002706277184188366,9266.494172668457,0.04817014932632446,206.24484252929688,850
1792,7,1054,1,523.75,200.0,0.0001049405,-2.489958369731903,0.0003,0.0,0.3,-0.0014427310088649392,18903.87238769531,0.060914456844329834,11660.6611328125,860
2048,8,1050,1,519.0,200.0,5.217339e-05,-2.480920875072479,0.0003,0.0,0.3,-0.0005374255822971463,19426.8048828125,0.09138858318328857,7702.00244140625,870
2304,9,1045,2,509.09090909090907,200.0,2.5131973e-05,-2.4807453632354735,0.0003,0.0,0.3,-0.0005198758328333497,31562.63447265625,0.09771257638931274,24536.072265625,880
2560,10,1042,2,511.6666666666667,200.0,2.6000896e-05,-2.4808645844459534,0.0003,0.0,0.3,-0.0009153004735708237,18920.5517578125,0.06909745931625366,8355.3916015625,890
2816,11,1040,2,502.85714285714283,200.0,4.494912e-05,-2.4932302832603455,0.0003,0.0,0.3,-0.0007257350953295827,16791.23176269531,0.10394340753555298,9660.6572265625,900
3072,12,1037,2,499.3333333333333,200.0,5.738926e-05,-2.4848747730255125,0.0003,0.0,0.3,-0.0006611035205423832,33918.18623046875,0.05206722021102905,15353.6484375,910
3328,13,1036,3,498.125,200.0,3.2696873e-05,-2.4794557929039,0.0003,0.0,0.3,-0.0004882212029770017,15691.618725585937,0.08353149890899658,11808.2587890625,920
3584,14,1035,3,498.8235294117647,200.0,2.2516586e-05,-2.4860957980155947,0.0003,0.0,0.3,-0.00015379777178168297,19327.852490234374,0.06549501419067383,12952.7158203125,930
3840,15,1035,3,513.1578947368421,200.0,6.705057e-06,-2.4774131894111635,0.0003,0.0,0.3,-0.00013163960538804532,18281.72756347656,0.01688408851623535,8085.13916015625,940
4096,16,1036,3,510.5,200.0,7.4056676e-05,-2.4893932819366453,0.0003,0.0,0.3,-0.001341174333356321,38775.23046875,0.12000954151153564,16929.212890625,950
4352,17,1038,4,505.23809523809524,200.0,3.5923207e-05,-2.4812407374382017,0.0003,0.0,0.3,-0.00016933754086494445,17778.10107421875,0.009172201156616211,8965.8505859375,960
4608,18,1018,4,506.95652173913044,200.0,3.4158817e-05,-2.481194245815277,0.0003,0.0,0.3,-0.0005088474601507187,17675.54230957031,0.06076943874359131,3895.714111328125,970
4864,19,1018,4,507.9166666666667,200.0,3.292295e-05,-2.4995309591293333,0.0003,0.0,0.3,-0.00036344935651868584,18704.982373046874,0.09976333379745483,4619.61279296875,980
5120,20,1019,5,509.6,200.0,9.8058954e-05,-2.501464915275574,0.0003,0.0,0.3,-0.0010774321854114532,21518.9884765625,0.11446070671081543,10059.576171875,990
5376,21,1019,5,507.6923076923077,200.0,9.438745e-05,-2.4920382738113402,0.0003,0.0,0.3,-0.001256173732690513,18792.76435546875,0.13018786907196045,7924.08984375,1000
5632,22,1015,5,506.7857142857143,200.0,3.898819e-05,-2.4960136890411375,0.0003,0.0,0.3,-0.00041584586724638937,15784.418286132812,0.12021422386169434,9399.716796875,1010
5888,23,1015,5,505.17241379310343,200.0,8.6356886e-05,-2.4935445308685305,0.0003,0.0,0.3,-0.0011828363174572587,33880.29404296875,0.0684998631477356,17144.384765625,1020
6144,24,1017,6,503.3333333333333,200.0,5.2413438e-05,-2.489156627655029,0.0003,0.0,0.3,-0.0005987935932353139,17837.23515625,0.10296416282653809,9067.2431640625,1030
6400,25,1017,6,501.25,200.0,0.00019196584,-2.480528247356415,0.0003,0.0,0.3,-0.0017209329991601408,15414.226904296875,0.12359172105789185,10064.337890625,1040
6656,26,1019,6,495.1515151515151,200.0,0.00023622671,-2.487773895263672,0.0003,0.0,0.3,-0.0024012419395148753,14036.837927246093,0.08915644884109497,7205.90087890625,1050
6912,27,1020,6,493.52941176470586,200.0,0.00019072625,-2.4815199613571166,0.0003,0.0,0.3,-0.001927843503654003,35796.57421875,0.1221427321434021,14330.46875,1060
7168,28,1020,7,493.7142857142857,200.0,0.00012403866,-2.4671385645866395,0.0003,0.0,0.3,-0.0010196007555350662,17936.28779296875,0.06610673666000366,8368.76953125,1070
