time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
9,668,6144,3,200.0,-341.6666666666667,-0.008397037762915716,1710.2805967330933,70,-2.4079773046076296,749.3720092773438,0.0088270735,0.0003,0.037109375,0.2,0.4499087333679199
12,648,8192,4,200.0,-340.75,-0.013402855010644999,1426.4431344985962,80,-2.3977943651378153,779.9639282226562,0.011675952,0.0003,0.078466796875,0.2,0.44031065702438354
16,636,10240,5,200.0,-342.15686274509807,-0.007199306065740529,1545.0522159576417,90,-2.371599765866995,835.4717407226562,0.008030274,0.0003,0.039990234375,0.2,0.5245063304901123
2,914,2048,1,200.0,-1541.0,-0.009850230145093519,1496.9637559890748,100,-2.346897680312395,482.11968994140625,0.010810013,0.0003,0.07705078125,0.2,0.43740999698638916
5,720,4096,2,200.0,-1525.5,-0.01212860443192767,15023.072546386718,60,-2.3848822437226773,7453.66357421875,0.011315206,0.0003,0.0751953125,0.2,-3.0994415283203125e-06
9,675,6144,3,200.0,-1511.6666666666667,-0.013654818432405591,13972.494924926757,70,-2.3284252509474754,6919.07177734375,0.0131030055,0.0003,0.0873046875,0.2,-1.0728836059570312e-06
12,653,8192,4,200.0,-1470.75,-0.01466824825402,11937.592504882812,80,-2.2565891206264497,5799.40283203125,0.016037215,0.0003,0.09697265625,0.2,-1.1920928955078125e-07
15,640,10240,5,200.0,-1391.9607843137255,-0.010632002416241449,9153.220806884765,90,-2.154895331710577,3727.49609375,0.013259236,0.0003,0.082275390625,0.2,-5.960464477539062e-07
2,901,2048,1,200.0,-262.0,-0.01270967691380065,7140.468696594238,100,-2.022519548237324,3544.23828125,0.01287753,0.0003,0.09921875,0.2,-8.344650268554688e-07
5,709,4096,2,200.0,-327.0,-0.010379671508417232,1365.8024942398072,110,-2.330528962612152,466.4100036621094,0.00938245,0.0003,0.06650390625,0.2,0.2600020170211792
9,660,6144,3,200.0,-291.3333333333333,-0.010559922221000306,955.7796524047851,120,-2.3026343882083893,360.5093994140625,0.011061716,0.0003,0.0658203125,0.2,0.4457660913467407
12,639,8192,4,200.0,-290.25,-0.007343854357895907,1328.7171754837036,130,-2.294085619598627,482.54376220703125,0.0077008344,0.0003,0.033837890625,0.2,0.3319510817527771
16,627,10240,5,200.0,-291.5686274509804,-0.008164044555451255,1001.6784226417542,140,-2.2644805327057838,354.157470703125,0.008925004,0.0003,0.053515625,0.2,0.3775298595428467
2,876,2048,1,200.0,-1064.0,-0.009513657189381774,977.7065533638,150,-2.2837725460529326,566.004638671875,0.008557539,0.0003,0.067138671875,0.2,0.3671344518661499
5,701,4096,2,200.0,-1032.0,-0.012217048123420681,6539.140092468262,110,-1.892813177779317,2849.18359375,0.011986855,0.0003,0.116259765625,0.2,-8.344650268554688e-07
9,659,6144,3,200.0,-953.3333333333334,-0.007190579970483668,6263.992883300782,120,-1.8597763448953628,2857.58837890625,0.007479277,0.0003,0.03798828125,0.2,-8.344650268554688e-07
12,639,8192,4,200.0,-947.75,-0.010768124328751582,3945.0661743164064,130,-1.8486708730459214,2197.193603515625,0.013605603,0.0003,0.144189453125,0.2,-5.960464477539062e-07
16,628,10240,5,200.0,-903.1372549019608,-0.00904543453725637,4733.824947357178,140,-1.7300398308783769,3021.0380859375,0.01030601,0.0003,0.079296875,0.2,-2.384185791015625e-07
2,878,2048,1,200.0,-309.0,-0.010281806720013265,3552.4230407714845,150,-1.6097754642367363,1653.799072265625,0.0106266085,0.0003,0.102392578125,0.2,-2.384185791015625e-07
5,705,4096,2,200.0,-313.0,-0.00952431133191567,672.2442514419556,160,-2.2758526682853697,200.9805450439453,0.0108105885,0.0003,0.09453125,0.2,0.5021135807037354
9,660,6144,3,200.0,-296.0,-0.009916989778866991,842.8664229393005,170,-2.2309315390884876,285.8839111328125,0.009205744,0.0003,0.047412109375,0.2,0.4872387647628784
12,640,8192,4,200.0,-256.25,-0.00826173991736141,1040.7677454948425,180,-2.2028174452483653,341.12005615234375,0.008953249,0.0003,0.03994140625,0.2,0.49856072664260864
16,630,10240,5,200.0,-249.01960784313727,-0.0060677803347061856,1144.0599533081054,190,-2.1654055155813694,391.8345642089844,0.006540346,0.0003,0.019482421875,0.2,0.5961214900016785
2,885,2048,1,200.0,-532.0,-0.00885268007259583,1380.9787034988403,200,-2.2158875919878485,630.0692138671875,0.0063092676,0.0003,0.04609375,0.2,0.5449782609939575
5,716,4096,2,200.0,-534.0,-0.009944773241295479,2942.733330154419,160,-1.5082203879952432,1307.116943359375,0.009227506,0.0003,0.18115234375,0.2,-2.384185791015625e-07
9,677,6144,3,200.0,-510.3333333333333,0.002974911385535961,2432.005884170532,170,-1.3442357074469329,914.5122680664062,0.018590247,0.0003,0.1990234375,0.2,-2.384185791015625e-07
12,651,8192,4,200.0,-486.5,0.0033202281942067203,2230.57470664978,180,-1.3017670702189208,1386.965576171875,0.01066454,0.0003,0.144140625,0.2,-1.1920928955078125e-07
15,641,10240,5,200.0,-433.52941176470586,-0.00398885186878033,1940.606219291687,190,-1.0312982054427267,1055.401611328125,0.009261373,0.0003,0.09287109375,0.2,-1.1920928955078125e-07
2,935,2048,1,200.0,-195.0,-0.002570717463095207,2649.8733880996706,200,-1.0654744394123554,1818.8668212890625,0.011380002,0.0003,0.049560546875,0.2,0.0
5,725,4096,2,200.0,-141.0,-0.01173863568546949,852.9174492835998,210,-2.261735375970602,238.47998046875,0.01133178,0.0003,0.114404296875,0.2,0.38168561458587646
9,680,6144,3,200.0,-171.66666666666666,-0.010578595112019685,1257.1049184799194,220,-2.2606721207499505,583.7839965820312,0.010087548,0.0003,0.060302734375,0.2,0.4597824215888977
12,658,8192,4,200.0,-186.25,-0.00960324819534435,966.1572381019593,230,-2.1965902149677277,365.031982421875,0.009930801,0.0003,0.050390625,0.2,0.5531719326972961
15,647,10240,5,200.0,-177.45098039215685,-0.009775102980347583,1092.0044139862061,240,-2.2029585376381875,619.7907104492188,0.007887762,0.0003,0.054296875,0.2,0.4742332100868225
2,917,2048,1,200.0,-315.0,-0.008769424539786996,1606.5080265045167,250,-2.1753137201070785,595.8472290039062,0.008285016,0.0003,0.036572265625,0.2,0.5022981762886047
5,730,4096,2,200.0,-284.5,-0.0003107627431745641,2874.478930282593,210,-1.1716735053807497,1364.0592041015625,0.014208442,0.0003,0.113330078125,0.2,5.960464477539063e-08
8,686,6144,3,200.0,-194.0,-0.00262561315757921,2764.367788696289,220,-1.0016158912330866,1749.0858154296875,0.004175308,0.0003,0.13583984375,0.2,1.1920928955078125e-07
12,665,8192,4,200.0,-221.0,6.761062832083553e-06,1782.3628335952758,230,-1.0178036795929075,645.9363403320312,0.00021090265,0.0003,0.0,0.2,0.0012567639350891113
15,652,10240,5,200.0,-200.58823529411765,-0.0005672735715052113,869.8170331001281,240,-1.0221506031230092,413.5327453613281,0.00017339532,0.0003,0.0,0.2,0.5597525835037231
2,940,2048,1,200.0,28.0,-0.00039849422537372445,1185.2122104644775,250,-1.0193381860852242,399.1124572753906,7.9311954e-05,0.0003,0.0,0.2,0.642216682434082
5,737,4096,2,200.0,-51.5,-0.008861674471700099,1646.7325504302978,260,-2.174363398551941,686.8511962890625,0.0084193535,0.0003,0.04814453125,0.2,0.5955235958099365
