time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/loss
3,-2066.6666666666665,1141,200.0,0,768,-0.0023225593380630017,10603.499462890624,0.0,0.3,0.0037107467651367188,0.0003,0.00016424991,20,-2.564675033092499,5669.72802734375
4,-2104.0,1130,200.0,0,1024,-0.0026441587368026378,8273.626953125,0.0,0.3,-0.0009087324142456055,0.0003,0.00024708128,30,-2.564103198051453,4384.95654296875
5,-2106.6666666666665,1123,200.0,1,1280,-0.0016149176051840186,12729.421240234375,0.0,0.3,0.00016325712203979492,0.0003,0.00011859741,40,-2.5636263728141784,6064.23193359375
6,-2151.4285714285716,1127,200.0,1,1536,-0.0020191187504678965,14426.77958984375,0.0,0.3,0.00011646747589111328,0.0003,0.000121605815,50,-2.563063085079193,7229.8828125
7,-2127.5,1132,200.0,1,1792,-0.0027202221564948557,9397.669677734375,0.0,0.3,0.0005570650100708008,0.0003,0.0002161949,60,-2.562566113471985,4863.11083984375
8,-2053.0,1139,200.0,1,2048,-0.0021516405278816817,8198.399462890626,0.0,0.3,-0.00010395050048828125,0.0003,0.000128655,70,-2.561727297306061,4197.43798828125
9,-2074.5454545454545,1138,200.0,2,2304,-0.0029010863974690436,7847.408276367188,0.0,0.3,0.0001271367073059082,0.0003,0.00027956138,80,-2.560307431221008,4046.178955078125
10,-2047.5,1141,200.0,2,2560,-0.002937440085224807,10291.547998046875,0.0,0.3,3.731250762939453e-05,0.0003,0.0002589624,90,-2.5586272478103638,5405.9052734375
11,-2021.4285714285713,1142,200.0,2,2816,-0.0026802635518833997,8651.0181640625,0.0,0.3,-1.6689300537109375e-06,0.0003,0.0002483998,100,-2.555039405822754,3940.573486328125
12,-2027.3333333333333,1136,200.0,2,3072,-0.003683728352189064,6079.497045898437,0.0,0.3,-0.00025916099548339844,0.0003,0.00044193328,110,-2.555026078224182,3238.945068359375
13,-2042.5,1135,200.0,2,3328,-0.0008112352807074785,10323.392431640625,0.0,0.3,2.956390380859375e-05,0.0003,0.00013801898,120,-2.552081561088562,4815.7119140625
14,-2027.0588235294117,1135,200.0,3,3584,-0.0031255105626769365,9939.400927734376,0.0,0.3,-0.00014030933380126953,0.0003,0.0002926148,130,-2.5518619298934935,4766.8427734375
15,-2004.7368421052631,1134,200.0,3,3840,-0.0014432608848437666,6822.018359375,0.0,0.3,-1.9788742065429688e-05,0.0003,0.0001436458,140,-2.550240933895111,3264.91064453125
16,-1996.0,1131,200.0,3,4096,-0.0037587594939395784,8029.988037109375,0.0,0.3,-2.47955322265625e-05,0.0003,0.00030675856,150,-2.5496764183044434,4104.18310546875
17,-1968.5714285714287,1129,200.0,3,4352,-0.0024256368167698385,7148.456274414062,0.0,0.3,-3.2186508178710938e-06,0.0003,0.00035744393,160,-2.546732258796692,3335.25390625
18,-1936.5217391304348,1128,200.0,4,4608,-0.0031142620369791984,5034.887231445313,0.0,0.3,1.811981201171875e-05,0.0003,0.00055018766,170,-2.543406879901886,2619.59765625
19,-1932.5,1127,200.0,4,4864,-0.004805991891771555,6103.261743164063,0.0,0.3,4.5299530029296875e-05,0.0003,0.0006979455,180,-2.5378400325775146,2976.91748046875
20,-1922.0,1127,200.0,4,5120,-0.0023459676885977387,6985.336767578125,0.0,0.3,-3.123283386230469e-05,0.0003,0.00024778047,190,-2.5329671144485473,3556.02685546875
21,-1905.3846153846155,1128,200.0,4,5376,-0.004578003147616983,5040.144091796875,0.0,0.3,-6.4373016357421875e-06,0.0003,0.0007872237,200,-2.5314539551734923,2425.336669921875
22,-1913.5714285714287,1128,200.0,4,5632,-0.0032292769057676194,9645.939453125,0.0,0.3,-8.344650268554688e-07,0.0003,0.0006931666,210,-2.5203619718551638,4556.265625
23,-1917.2413793103449,1130,200.0,5,5888,-0.0020571875269524754,7635.2169921875,0.0,0.3,-6.818771362304688e-05,0.0003,0.00034428504,220,-2.5171218395233153,3671.979248046875
24,-1904.6666666666667,1131,200.0,5,6144,-0.00590047724545002,8596.85673828125,0.0,0.3,9.298324584960938e-06,0.0003,0.0009090358,230,-2.512503969669342,4381.33984375
25,-1899.0625,1132,200.0,5,6400,-0.0046571943210437896,6100.956298828125,0.0,0.3,-5.8770179748535156e-05,0.0003,0.0010064952,240,-2.5030091762542725,3305.60595703125
26,-1900.6060606060605,1133,200.0,5,6656,-0.0066548679023981094,7073.530200195312,0.0,0.3,-1.1563301086425781e-05,0.0003,0.0015120227,250,-2.4846487522125242,3621.96044921875
27,-1897.0588235294117,1134,200.0,6,6912,-0.007067472394555807,9396.102880859375,0.0,0.3,1.6093254089355469e-06,0.0003,0.0016709119,260,-2.4759140849113463,4450.07373046875
28,-1877.142857142857,1134,200.0,6,7168,-0.004481304902583361,6208.483178710938,0.0,0.3,5.245208740234375e-06,0.0003,0.0010616095,270,-2.444532299041748,3233.431396484375
29,-1844.8648648648648,1135,200.0,6,7424,-0.0034617311088368297,4619.761206054687,0.0,0.3,-2.300739288330078e-05,0.0003,0.0013021247,280,-2.4435936331748964,2257.1416015625
30,-1834.4736842105262,1134,200.0,6,7680,-0.008365772617980837,3865.0106689453123,0.0,0.3,2.384185791015625e-07,0.0003,0.005295863,290,-2.405221629142761,1970.8802490234375
31,-1814.6153846153845,1134,200.0,6,7936,-0.014207673398777843,4056.444543457031,0.0,0.3,-1.9669532775878906e-05,0.0003,0.01090127,300,-2.3439546465873717,1984.269287109375
32,-1799.5,1133,200.0,7,8192,-0.024069978157058358,2261.540673828125,0.048828125,0.3,-2.6941299438476562e-05,0.0003,0.023772292,310,-2.1772125720977784,1135.075927734375
33,-1776.6666666666667,1132,200.0,7,8448,-0.00939283485058695,2393.8552734375,0.0,0.3,-1.6450881958007812e-05,0.0003,0.006107013,320,-2.089540493488312,1181.212890625
34,-1760.9302325581396,1132,200.0,7,8704,-0.02306173040997237,4419.703930664063,0.00078125,0.3,-7.152557373046875e-07,0.0003,0.020978194,330,-2.0037420809268953,2142.460693359375
35,-1738.6363636363637,1134,200.0,7,8960,-0.017897495720535516,2023.675274658203,0.011328125,0.3,-3.921985626220703e-05,0.0003,0.016936488,340,-1.6680303633213043,879.61279296875
36,-1691.0869565217392,1135,200.0,8,9216,-0.026553197763860226,465.4775329589844,0.07421875,0.3,-2.7179718017578125e-05,0.0003,0.03162901,350,-1.361895900964737,240.97886657714844
37,-1668.723404255319,1136,200.0,8,9472,-0.006329040974378586,584.6344985961914,0.00078125,0.3,6.318092346191406e-06,0.0003,0.0029362927,360,-1.1782183945178986,263.9742736816406
38,-1643.75,1138,200.0,8,9728,-0.008674207190051676,454.9870208740234,0.002734375,0.3,-2.3365020751953125e-05,0.0003,0.0062053585,370,-1.0946538209915162,207.1101531982422
39,-1626.530612244898,1139,200.0,8,9984,-0.008994910446926952,1067.04951171875,0.0046875,0.3,-3.1948089599609375e-05,0.0003,0.012918338,380,-0.9866439253091812,527.9671020507812
40,-1584.313725490196,1141,200.0,8,10240,-0.009939228557050228,572.2637557983398,0.0078125,0.3,-1.4662742614746094e-05,0.0003,0.004196239,390,-0.766692841053009,312.5439453125
1,-580.0,1526,200.0,0,256,-0.0031350129283964634,204.42738418579103,0.016015625,0.3,-3.218650817871094e-05,0.0003,0.007661244,400,-0.816530492901802,106.9892807006836
2,-525.0,1313,200.0,0,512,-0.018469973746687175,294.0007095336914,0.021875,0.3,-4.172325134277344e-05,0.0003,0.0136836255,410,-1.4124579548835754,118.09412384033203
3,-496.6666666666667,1236,200.0,0,768,-0.0073619772447273135,141.86467514038085,0.0,0.3,-5.0902366638183594e-05,0.0003,0.00397902,420,-1.274504792690277,68.30522918701172
4,-488.0,1207,200.0,0,1024,-0.01823031415697187,136.4921401977539,0.06015625,0.3,-1.5735626220703125e-05,0.0003,0.036358863,430,-1.1537914633750916,68.07401275634766
5,-476.6666666666667,1195,200.0,1,1280,-0.004088304634205997,218.35727310180664,0.001171875,0.3,-2.205371856689453e-05,0.0003,0.010268211,440,-1.1087041318416595,115.23330688476562
6,-462.85714285714283,1188,200.0,1,1536,0.0007520691491663456,69.33816471099854,0.0,0.3,6.282329559326172e-05,0.0003,0.001886372,450,-1.1804997026920319,35.39583969116211
7,-467.5,1176,200.0,1,1792,-0.005667360639199615,182.4898323059082,0.00234375,0.3,7.152557373046875e-07,0.0003,0.006266304,460,-1.235910600423813,81.66085815429688
8,-463.0,1172,200.0,1,2048,-0.00987113700248301,94.99677734375,0.05234375,0.3,-7.319450378417969e-05,0.0003,0.026512235,470,-1.3496706366539002,44.069480895996094
9,-460.0,1167,200.0,1,2304,-0.014729140931740404,116.6825626373291,0.032421875,0.3,-8.940696716308594e-06,0.0003,0.018882286,480,-1.3308759450912475,53.919307708740234
10,-460.0,1163,200.0,2,2560,-0.011150694172829389,58.35084133148193,0.046484375,0.3,-5.1021575927734375e-05,0.0003,0.034671232,490,-1.2080096304416656,27.990137100219727
11,-453.57142857142856,1161,200.0,2,2816,-0.006140325241722167,153.61894607543945,0.003515625,0.3,-1.7404556274414062e-05,0.0003,0.0076292474,500,-1.0660340666770936,62.51872634887695
12,-451.3333333333333,1163,200.0,2,3072,-0.007664442830719054,61.168192863464355,0.01484375,0.3,2.294778823852539e-05,0.0003,0.012123769,510,-0.9830085068941117,30.773956298828125
13,-452.5,1165,200.0,2,3328,-0.004132333537563681,137.72984352111817,0.0,0.3,9.834766387939453e-06,0.0003,0.009938864,520,-0.9103635996580124,67.20713806152344
14,-453.52941176470586,1166,200.0,3,3584,-0.005133166094310582,103.06468391418457,0.007421875,0.3,1.3530254364013672e-05,0.0003,0.0053261025,530,-0.8692790359258652,55.885860443115234
15,-451.05263157894734,1169,200.0,3,3840,-0.0059257200686261054,44.00860157012939,0.003515625,0.3,-2.0503997802734375e-05,0.0003,0.0028444803,540,-0.9354020476341247,18.80741310119629
16,-453.5,1169,200.0,3,4096,-0.007809786242432892,84.14455986022949,0.031640625,0.3,-4.494190216064453e-05,0.0003,0.011229186,550,-0.827485466003418,39.45220947265625
17,-453.8095238095238,1172,200.0,3,4352,-0.006277911085635424,192.6426223754883,0.00078125,0.3,5.960464477539063e-08,0.0003,0.0018677432,560,-0.7869557589292526,121.81925201416016
18,-451.7391304347826,1173,200.0,3,4608,-0.020993006089702247,130.6496597290039,0.071484375,0.3,-1.0967254638671875e-05,0.0003,0.03353236,570,-0.6998690098524094,56.53566360473633
19,-454.5833333333333,1173,200.0,4,4864,-0.0008394271368160844,48.03877906799316,0.00390625,0.3,2.9027462005615234e-05,0.0003,0.0060721636,580,-0.5657347172498703,26.59813690185547
20,-451.6,1175,200.0,4,5120,-0.007315911748446524,240.28514862060547,0.001953125,0.3,7.450580596923828e-06,0.0003,0.0018765731,590,-0.6406729876995086,105.624755859375
21,-450.7692307692308,1175,200.0,4,5376,-0.003340180730447173,70.261763381958,0.003125,0.3,-6.67572021484375e-05,0.0003,0.0023943025,600,-0.5832033634185791,40.67181396484375
22,-446.7857142857143,1176,200.0,4,5632,-0.012053275248035789,39.76945781707764,0.04921875,0.3,-1.5616416931152344e-05,0.0003,0.013279001,610,-0.5663277059793472,19.922204971313477
23,-445.51724137931035,1175,200.0,5,5888,-0.004559945804066956,52.83406658172608,0.03828125,0.3,-2.4318695068359375e-05,0.0003,0.010799295,620,-0.6011424154043198,31.624000549316406
24,-446.3333333333333,1175,200.0,5,6144,-0.002918342058546841,47.066427040100095,0.001953125,0.3,-1.5854835510253906e-05,0.0003,0.0025502208,630,-0.616022527217865,22.339208602905273
25,-443.4375,1175,200.0,5,6400,-0.007838131953030824,61.66841926574707,0.004296875,0.3,-6.222724914550781e-05,0.0003,0.008662378,640,-0.5296383976936341,25.42539405822754
26,-442.72727272727275,1173,200.0,5,6656,-0.0034851056523621084,53.195661544799805,0.0328125,0.3,1.0192394256591797e-05,0.0003,0.0058352877,650,-0.39581618905067445,31.461139678955078
27,-443.52941176470586,1174,200.0,5,6912,0.006764714326709509,61.60524997711182,0.05703125,0.3,-5.7220458984375e-06,0.0003,0.0041421223,660,-0.47264175564050676,24.047096252441406
28,-442.0,1173,200.0,6,7168,-0.010150102665647864,50.530067443847656,0.03515625,0.3,-7.271766662597656e-06,0.0003,0.012043193,670,-0.38725669533014295,19.47300910949707
29,-440.0,1173,200.0,6,7424,-0.002672311197966337,31.18386564254761,0.0,0.3,-4.1365623474121094e-05,0.0003,0.0014052386,680,-0.30445604026317596,13.344574928283691
30,-438.94736842105266,1173,200.0,6,7680,-0.0013162714429199695,43.06132936477661,0.00390625,0.3,-1.3113021850585938e-06,0.0003,0.0016161634,690,-0.2538857862353325,23.166439056396484
31,-438.20512820512823,1171,200.0,6,7936,-0.001583044184371829,30.49869832992554,0.0,0.3,1.341104507446289e-05,0.0003,0.0013712037,700,-0.21440465673804282,15.918811798095703
32,-437.25,1170,200.0,7,8192,-7.863990031182766e-05,25.710828018188476,0.0,0.3,-1.7404556274414062e-05,0.0003,5.097012e-05,710,-0.1795700430870056,12.030972480773926
33,-435.4761904761905,1170,200.0,7,8448,-0.00011910269968211651,25.45611705780029,0.0,0.3,7.808208465576172e-06,0.0003,8.576526e-05,720,-0.18175789937376977,15.82026195526123
34,-433.95348837209303,1170,200.0,7,8704,-0.0021498454501852394,46.43742399215698,0.00546875,0.3,4.76837158203125e-07,0.0003,0.0019330732,730,-0.155315625667572,15.878819465637207
35,-433.1818181818182,1171,200.0,7,8960,-0.000980178895406425,44.89872169494629,0.01328125,0.3,-5.245208740234375e-06,0.0003,0.0041428558,740,-0.16981578543782233,26.556106567382812
36,-432.17391304347825,1172,200.0,7,9216,-0.0015006906352937222,29.606386947631837,0.0015625,0.3,4.887580871582031e-06,0.0003,0.0013525088,750,-0.16080307886004447,12.949505805969238
37,-431.48936170212767,1172,200.0,8,9472,-0.0038023711647838356,49.38895244598389,0.020703125,0.3,-1.0609626770019531e-05,0.0003,0.004876918,760,-0.1113251231610775,26.678464889526367
38,-431.875,1171,200.0,8,9728,-1.6254326328635216e-05,25.34351305961609,0.0,0.3,-2.372264862060547e-05,0.0003,1.3473909e-05,770,-0.10025495886802674,12.614629745483398
39,-431.2244897959184,1172,200.0,8,9984,3.259422956034541e-05,81.27677631378174,0.0,0.3,-1.1920928955078125e-06,0.0003,5.244743e-06,780,-0.09745713323354721,30.24005889892578
40,-430.19607843137254,1171,200.0,8,10240,-1.8120277673006058e-05,25.23394641876221,0.0,0.3,-3.5762786865234375e-07,0.0003,5.1287236e-05,790,-0.09998016245663166,19.04979133605957
1,-400.0,1568,200.0,0,256,-0.0016071312595158816,49.15701780319214,0.00546875,0.3,-1.0251998901367188e-05,0.0003,0.0018983167,800,-0.0844714380800724,22.706600189208984
2,-400.0,1335,200.0,0,512,-0.011329460539855063,71.03717727661133,0.0796875,0.3,-6.794929504394531e-06,0.0003,0.033843324,410,-0.7261928081512451,34.95774459838867
3,-413.3333333333333,1282,200.0,0,768,-0.004344317922368645,68.27197494506837,0.040625,0.3,-1.52587890625e-05,0.0003,0.011161215,420,-0.6424056142568588,32.39442443847656
4,-424.0,1244,200.0,0,1024,-0.005841632280498743,161.519278717041,0.003125,0.3,-5.960464477539062e-07,0.0003,0.0026432162,430,-0.6518571346998214,74.48175048828125
5,-433.3333333333333,1234,200.0,1,1280,-0.007666990056168288,95.9340103149414,0.0421875,0.3,-4.649162292480469e-06,0.0003,0.008667339,440,-0.7606187105178833,43.26633071899414
6,-428.57142857142856,1224,200.0,1,1536,-0.007351300586014986,142.86823692321778,0.012109375,0.3,-5.960464477539062e-07,0.0003,0.0037968522,450,-0.7039025843143463,53.87082290649414
7,-430.0,1216,200.0,1,1792,-0.007211055106017739,106.73645286560058,0.051953125,0.3,-6.330013275146484e-05,0.0003,0.015158713,460,-0.7451552450656891,54.67380142211914
8,-428.0,1211,200.0,1,2048,-0.004403689596801996,55.854232215881346,0.08515625,0.3,-1.5735626220703125e-05,0.0003,0.013459203,470,-0.9046299189329148,25.01320457458496
9,-425.45454545454544,1204,200.0,1,2304,-0.015532813384197652,100.5959545135498,0.084375,0.3,-3.4928321838378906e-05,0.0003,0.030628681,480,-0.9082393884658814,37.508785247802734
10,-423.3333333333333,1199,200.0,2,2560,-0.005606236262246966,51.449195289611815,0.034375,0.3,-8.225440979003906e-06,0.0003,0.012441793,490,-0.8410600513219834,26.688024520874023
11,-420.0,1196,200.0,2,2816,-0.009895593859255314,49.38895797729492,0.048046875,0.3,-1.1563301086425781e-05,0.0003,0.022533542,500,-0.8741411060094834,24.5927791595459
12,-418.6666666666667,1195,200.0,2,3072,-0.007562865503132343,51.90076866149902,0.082421875,0.3,-1.1920928955078125e-06,0.0003,0.008407329,510,-1.0361558139324187,23.421289443969727
13,-418.75,1193,200.0,2,3328,-0.015813491167500617,45.51861362457275,0.14765625,0.3,-5.0067901611328125e-06,0.0003,0.05602204,520,-0.8903891474008561,20.863906860351562
14,-417.6470588235294,1191,200.0,3,3584,-0.010242870764341206,61.95903491973877,0.04375,0.3,2.4437904357910156e-06,0.0003,0.019748177,530,-0.8386572539806366,30.577198028564453
15,-420.0,1191,200.0,3,3840,-0.0066204100847244264,82.31203689575196,0.005078125,0.3,-4.8160552978515625e-05,0.0003,0.00518771,540,-0.9888856589794159,41.71084976196289
16,-419.0,1190,200.0,3,4096,-0.009682792564854025,87.58451881408692,0.029296875,0.3,-4.0531158447265625e-06,0.0003,0.022966478,550,-0.9457929164171219,33.691890716552734
17,-418.0952380952381,1189,200.0,3,4352,-0.0036529233679175378,38.786034965515135,0.00234375,0.3,-8.58306884765625e-06,0.0003,0.005444197,560,-0.8063555955886841,19.081838607788086
18,-416.5217391304348,1187,200.0,3,4608,-0.005371199361979962,37.31233339309692,0.0140625,0.3,-1.049041748046875e-05,0.0003,0.016403884,570,-0.7859158843755722,16.087486267089844
19,-415.8333333333333,1186,200.0,4,4864,-0.00807096939533949,45.23149242401123,0.069140625,0.3,-9.5367431640625e-07,0.0003,0.016460754,580,-0.6209551572799683,24.766681671142578
20,-415.2,1185,200.0,4,5120,-2.767518162727356e-05,34.62142152786255,0.0,0.3,-2.384185791015625e-07,0.0003,0.0003134592,590,-0.6410750031471253,15.705639839172363
21,-415.38461538461536,1185,200.0,4,5376,-0.0021914227865636347,33.39969720840454,0.007421875,0.3,-3.814697265625e-06,0.0003,0.0040390734,600,-0.6452427238225937,15.016297340393066
22,-414.2857142857143,1184,200.0,4,5632,-0.005556513788178563,43.98865394592285,0.024609375,0.3,2.7418136596679688e-06,0.0003,0.0073878197,610,-0.7085002422332763,12.02876091003418
23,-413.7931034482759,1181,200.0,4,5888,-0.00043218438513576985,43.38813467025757,0.00234375,0.3,-2.2649765014648438e-06,0.0003,0.0009328041,620,-0.7166034132242203,22.706645965576172
24,-413.3333333333333,1180,200.0,5,6144,-0.006091966421809048,30.25622138977051,0.015234375,0.3,-5.960464477539062e-07,0.0003,0.014972225,630,-0.7197151482105255,16.141315460205078
25,-412.5,1178,200.0,5,6400,-0.0009271262562833727,29.36846332550049,0.0,0.3,-5.4836273193359375e-06,0.0003,0.0036970405,640,-0.6715267568826675,17.702627182006836
26,-412.1212121212121,1177,200.0,5,6656,-0.010402921354398131,42.99354629516601,0.0796875,0.3,-2.0265579223632812e-06,0.0003,0.029657084,650,-0.544216337800026,21.162574768066406
27,-411.7647058823529,1176,200.0,5,6912,0.0021884919609874488,27.88146095275879,0.0,0.3,-1.2516975402832031e-05,0.0003,0.00031516235,660,-0.5181227296590805,17.375648498535156
28,-411.42857142857144,1175,200.0,6,7168,-0.0004770840285345912,27.239922046661377,0.0,0.3,-1.430511474609375e-06,0.0003,0.00055996934,670,-0.4613405868411064,15.169565200805664
