time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/entropy_loss
19,-606.3333333333334,1030,4,200.0,4864,1003.1186645507812,0.00013881921768188477,479.16754150390625,-0.0038330641342327,0.3,0.00067578536,0.0,0.0003,180,-2.516917860507965
20,-601.12,1031,4,200.0,5120,1797.3753601074218,1.3947486877441406e-05,1018.04150390625,-0.021430029324255882,0.3,0.01810227,0.015625,0.0003,190,-2.5276887893676756
21,-592.3846153846154,1032,5,200.0,5376,277.8326774597168,0.0006189346313476562,156.79942321777344,-0.005464193713851273,0.3,0.004435668,0.0,0.0003,200,-2.512126898765564
22,-589.75,1030,5,200.0,5632,1996.5392333984375,0.0003153085708618164,935.8182373046875,-0.002271462418138981,0.3,0.00021964172,0.0,0.0003,210,-2.5140156865119936
23,-589.1034482758621,1031,5,200.0,5888,861.811557006836,-0.00016570091247558594,421.5973815917969,-0.0008033080259338022,0.3,0.0001584969,0.0,0.0003,220,-2.5152947902679443
24,-579.0,1031,5,200.0,6144,1407.1756896972656,0.00017499923706054688,819.2322387695312,-0.0012572832289151846,0.3,9.225379e-05,0.0,0.0003,230,-2.5075306057929994
25,-579.9375,1031,6,200.0,6400,1909.7439880371094,0.000726163387298584,886.2611083984375,-0.0026163666509091852,0.3,0.00026462623,0.0,0.0003,240,-2.515069341659546
26,-588.2727272727273,1030,6,200.0,6656,1235.6596282958985,0.00039881467819213867,654.9873657226562,-0.002886990748811513,0.3,0.00050244085,0.0,0.0003,250,-2.5241815090179442
27,-593.7647058823529,1030,6,200.0,6912,1469.8120483398438,-9.417533874511719e-06,750.5859375,-0.0005081229610368609,0.3,0.00014358899,0.0,0.0003,260,-2.5218103647232057
28,-604.8285714285714,1028,6,200.0,7168,1483.573419189453,0.0006164312362670898,624.2337646484375,-0.00149254483403638,0.3,7.550605e-05,0.0,0.0003,270,-2.5214972853660584
29,-612.3513513513514,1029,7,200.0,7424,1257.5691772460937,-0.00017464160919189453,550.2782592773438,-0.0021109106484800575,0.3,0.0002172701,0.0,0.0003,280,-2.523616683483124
30,-608.7631578947369,1030,7,200.0,7680,1121.6106323242188,0.000882267951965332,545.2555541992188,-0.000469632213935256,0.3,5.2834162e-05,0.0,0.0003,290,-2.520610547065735
31,-611.7948717948718,1029,7,200.0,7936,653.6942291259766,0.0016270875930786133,321.72857666015625,-0.0023234816384501756,0.3,0.00019160402,0.0,0.0003,300,-2.5162767291069033
32,-601.975,1029,7,200.0,8192,1370.454901123047,0.00022643804550170898,737.7850952148438,-0.0033691506367176773,0.3,0.00041514682,0.0,0.0003,310,-2.5269283652305603
33,-602.6666666666666,1029,8,200.0,8448,2268.172430419922,0.00012111663818359375,1003.4354858398438,-0.0050549753941595554,0.3,0.0011701616,0.0,0.0003,320,-2.5238739609718324
34,-611.1627906976744,1030,8,200.0,8704,1467.1458435058594,4.6372413635253906e-05,813.5511474609375,-0.0011366617982275784,0.3,0.00026956736,0.0,0.0003,330,-2.524408781528473
35,-613.6590909090909,1030,8,200.0,8960,1526.1407592773437,8.660554885864258e-05,754.8424682617188,-0.00033150773961097,0.3,0.00012924848,0.0,0.0003,340,-2.517981541156769
36,-602.1086956521739,1031,8,200.0,9216,1214.3600280761718,0.00014728307723999023,624.1506958007812,-0.006329025398008526,0.3,0.0009215588,0.0,0.0003,350,-2.5122950792312624
37,-602.2340425531914,1032,9,200.0,9472,1283.4874938964845,4.7266483306884766e-05,754.1466674804688,-0.002577861025929451,0.3,0.00053076376,0.0,0.0003,360,-2.520602595806122
38,-600.3125,1032,9,200.0,9728,1938.2166625976563,0.00021785497665405273,801.966064453125,-0.001577406795695424,0.3,0.00016458263,0.0,0.0003,370,-2.523067307472229
39,-602.734693877551,1031,9,200.0,9984,1385.8058990478517,9.524822235107422e-05,675.6202392578125,-0.0038553268532268703,0.3,0.00061213714,0.0,0.0003,380,-2.5157316446304323
40,-597.4117647058823,1032,9,200.0,10240,1172.717431640625,-1.2159347534179688e-05,649.2509155273438,-0.0033701469423249365,0.3,0.00036102277,0.0,0.0003,390,-2.516795110702515
1,-3510.0,1403,0,200.0,256,1134.3970733642577,0.00014382600784301758,611.6678466796875,-0.0012629990233108401,0.3,0.0002788233,0.0,0.0003,400,-2.511395239830017
2,-3665.0,1197,0,200.0,512,35534.1833984375,0.0001468658447265625,17606.271484375,-0.003554604249075055,0.3,0.00023249001,0.0,0.0003,10,-2.564871847629547
3,-4036.6666666666665,1125,0,200.0,768,49997.923828125,-0.001353144645690918,25311.57421875,-0.0013879739330150188,0.3,0.0001000762,0.0,0.0003,20,-2.5645525455474854
4,-4080.0,1090,0,200.0,1024,43124.3427734375,0.00014156103134155273,22699.859375,-0.00047290166839957236,0.3,3.0823983e-05,0.0,0.0003,30,-2.564398777484894
5,-4143.333333333333,1082,1,200.0,1280,42437.9724609375,-3.0517578125e-05,20724.919921875,-0.001419163984246552,0.3,5.70782e-05,0.0,0.0003,40,-2.564165008068085
6,-4207.142857142857,1071,1,200.0,1536,56546.6076171875,-0.00011992454528808594,28913.06640625,-0.002122537256218493,0.3,9.8130666e-05,0.0,0.0003,50,-2.5637762546539307
7,-4173.75,1065,1,200.0,1792,48628.88984375,-8.71419906616211e-05,24225.06640625,-0.001357355306390673,0.3,6.4438675e-05,0.0,0.0003,60,-2.56353280544281
8,-4281.0,1060,1,200.0,2048,45048.2962890625,6.449222564697266e-05,22052.904296875,-0.0009761048480868339,0.3,4.7128648e-05,0.0,0.0003,70,-2.5629666447639465
9,-4293.636363636364,1063,2,200.0,2304,53358.766015625,-0.00016415119171142578,26932.857421875,-0.0009248331421986222,0.3,4.3779844e-05,0.0,0.0003,80,-2.5630610942840577
10,-4314.166666666667,1067,2,200.0,2560,45298.4798828125,1.6391277313232422e-05,23921.912109375,-0.0006645604502409696,0.3,3.340561e-05,0.0,0.0003,90,-2.5629110813140867
11,-4355.714285714285,1070,2,200.0,2816,57022.9525390625,3.6597251892089844e-05,26261.513671875,-0.0009647029452025891,0.3,3.270083e-05,0.0,0.0003,100,-2.5625284075737
12,-4374.666666666667,1070,2,200.0,3072,41173.5751953125,2.110004425048828e-05,20164.34375,-0.001472557126544416,0.3,7.273466e-05,0.0,0.0003,110,-2.562497818470001
13,-4416.25,1071,3,200.0,3328,52676.35234375,5.662441253662109e-06,26449.630859375,-0.0006328922463580966,0.3,3.4035416e-05,0.0,0.0003,120,-2.5623772621154783
14,-4398.235294117647,1073,3,200.0,3584,51216.274609375,6.29425048828125e-05,24837.345703125,-0.0009658106020651758,0.3,4.214584e-05,0.0,0.0003,130,-2.5619404435157778
15,-4367.368421052632,1076,3,200.0,3840,38107.8689453125,6.949901580810547e-05,19085.1875,-0.0008180951466783881,0.3,4.0034764e-05,0.0,0.0003,140,-2.5611478686332703
16,-4369.0,1077,3,200.0,4096,40197.6564453125,7.867813110351562e-06,19210.009765625,-0.0013937077950686217,0.3,7.156166e-05,0.0,0.0003,150,-2.56070990562439
17,-4344.761904761905,1078,4,200.0,4352,42361.830078125,-4.0411949157714844e-05,20980.484375,-0.0011271893337834627,0.3,6.5967906e-05,0.0,0.0003,160,-2.5605876207351685
18,-4298.695652173913,1079,4,200.0,4608,39347.18359375,9.953975677490234e-06,19825.455078125,-0.0009473570622503758,0.3,5.0390838e-05,0.0,0.0003,170,-2.5585450649261476
19,-4288.75,1080,4,200.0,4864,37289.3328125,-1.0371208190917969e-05,19670.50390625,-0.0015122325159609318,0.3,0.000102473656,0.0,0.0003,180,-2.5562148571014403
20,-4274.4,1082,4,200.0,5120,38395.2587890625,-1.9073486328125e-05,19682.74609375,-0.0020624478347599506,0.3,0.0001262771,0.0,0.0003,190,-2.556928849220276
21,-4259.615384615385,1082,4,200.0,5376,34843.36796875,-8.821487426757812e-06,17565.716796875,-0.001624791440553963,0.3,0.00010433793,0.0,0.0003,200,-2.555194616317749
22,-4264.285714285715,1084,5,200.0,5632,51191.576171875,-1.1801719665527344e-05,25705.078125,-0.001241145981475711,0.3,8.912408e-05,0.0,0.0003,210,-2.551390266418457
23,-4281.379310344828,1085,5,200.0,5888,36760.736328125,1.9729137420654297e-05,18791.349609375,-0.0014501533471047879,0.3,8.144905e-05,0.0,0.0003,220,-2.553273642063141
24,-4278.666666666667,1085,5,200.0,6144,54260.0775390625,1.2516975402832031e-05,27183.994140625,-0.001105771935544908,0.3,7.378752e-05,0.0,0.0003,230,-2.549558186531067
25,-4262.8125,1085,5,200.0,6400,40937.6572265625,-2.2411346435546875e-05,19877.330078125,-0.0023847461212426423,0.3,0.00013812468,0.0,0.0003,240,-2.548080039024353
26,-4247.272727272727,1085,6,200.0,6656,38094.6208984375,-1.6927719116210938e-05,18766.384765625,-0.0019528577337041496,0.3,0.00015113223,0.0,0.0003,250,-2.544161593914032
27,-4253.529411764706,1086,6,200.0,6912,36656.469140625,6.318092346191406e-06,17048.6875,-0.00155984740704298,0.3,0.00011957064,0.0,0.0003,260,-2.5434993743896483
28,-4238.285714285715,1086,6,200.0,7168,37064.3900390625,-1.1920928955078125e-06,17864.248046875,-0.001382425962947309,0.3,8.389307e-05,0.0,0.0003,270,-2.5427437901496885
29,-4212.4324324324325,1086,6,200.0,7424,54406.8603515625,-7.152557373046875e-06,27456.439453125,-0.0009725193958729506,0.3,5.715876e-05,0.0,0.0003,280,-2.5436495423316954
30,-4225.526315789473,1086,7,200.0,7680,23961.887109375,-4.410743713378906e-06,12588.666015625,-0.00132989133708179,0.3,0.0001136302,0.0,0.0003,290,-2.5396199107170103
31,-4210.25641025641,1087,7,200.0,7936,49531.0015625,-5.9604644775390625e-06,26366.466796875,-0.0013967230683192612,0.3,0.000114117516,0.0,0.0003,300,-2.5349268317222595
32,-4213.5,1088,7,200.0,8192,29910.02265625,-1.4424324035644531e-05,15601.6416015625,-0.0021451112581416963,0.3,0.00015955535,0.0,0.0003,310,-2.5334192276000977
33,-4186.666666666667,1089,7,200.0,8448,35496.4716796875,-1.8596649169921875e-05,18491.4375,-0.003076682542450726,0.3,0.00033843867,0.0,0.0003,320,-2.5264125227928163
34,-4168.604651162791,1090,7,200.0,8704,34392.28837890625,2.682209014892578e-06,15808.8271484375,-0.00274579799734056,0.3,0.00026947143,0.0,0.0003,330,-2.5249231576919557
35,-4143.409090909091,1091,8,200.0,8960,23655.39267578125,-3.6954879760742188e-06,11636.3974609375,-0.004247648455202579,0.3,0.00053411466,0.0,0.0003,340,-2.513352406024933
36,-4124.347826086957,1091,8,200.0,9216,32586.89794921875,-8.702278137207031e-06,17546.13671875,-0.002565894671715796,0.3,0.0003760329,0.0,0.0003,350,-2.5110676646232606
37,-4115.31914893617,1091,8,200.0,9472,29075.16982421875,-5.125999450683594e-06,13962.380859375,-0.002925380365923047,0.3,0.00042209006,0.0,0.0003,360,-2.5048438191413878
38,-4110.833333333333,1091,8,200.0,9728,32502.15380859375,6.735324859619141e-06,16452.89453125,-0.0028731029946357013,0.3,0.00028979662,0.0,0.0003,370,-2.4970996618270873
39,-4094.081632653061,1091,9,200.0,9984,34887.3458984375,-1.2874603271484375e-05,17751.697265625,-0.0035404620226472615,0.3,0.0004401137,0.0,0.0003,380,-2.495225524902344
40,-4065.294117647059,1091,9,200.0,10240,27213.38525390625,-1.1563301086425781e-05,14459.7080078125,-0.002618493640329689,0.3,0.00042924215,0.0,0.0003,390,-2.4785111427307127
1,-299.0,1451,0,200.0,256,21997.38994140625,-9.417533874511719e-06,10644.1240234375,-0.0027798965573310854,0.3,0.00035845814,0.0,0.0003,400,-2.4718713641166685
2,-479.0,1260,0,200.0,512,1124.4994567871095,0.0003942251205444336,692.625244140625,-0.006410231185145676,0.3,0.002931158,0.0,0.0003,410,-2.516756200790405
3,-298.0,1200,0,200.0,768,1109.7485046386719,0.000783383846282959,446.4641418457031,-0.005421992717310786,0.3,0.001755036,0.0,0.0003,420,-2.4874969601631163
4,-401.2,1166,0,200.0,1024,956.5274078369141,0.32057297229766846,518.8001708984375,-0.0013637411408126353,0.3,0.00019119144,0.0,0.0003,430,-2.489434099197388
5,-422.3333333333333,1156,1,200.0,1280,304.6080261230469,0.22944527864456177,146.83518981933594,-0.004086063848808408,0.3,0.0009043815,0.0,0.0003,440,-2.4793540716171263
6,-397.85714285714283,1145,1,200.0,1536,433.20638885498045,0.17693167924880981,205.160888671875,-0.006137399235740304,0.3,0.0017602511,0.0,0.0003,450,-2.469985473155975
7,-408.5,1138,1,200.0,1792,1709.907781982422,0.0004686713218688965,902.4275512695312,-0.01916170190088451,0.3,0.016354136,0.0203125,0.0003,460,-2.500172185897827
8,-413.5,1130,1,200.0,2048,2175.3381469726564,0.05867195129394531,1177.39794921875,-0.0035874999593943357,0.3,0.0015525792,0.0,0.0003,470,-2.519854962825775
9,-430.09090909090907,1126,2,200.0,2304,501.2102813720703,-0.01999068260192871,267.1621398925781,-0.0020689523429609836,0.3,0.00022521056,0.0,0.0003,480,-2.5225931763648988
10,-403.3333333333333,1121,2,200.0,2560,937.5489562988281,0.06667506694793701,576.9819946289062,-0.003549866029061377,0.3,0.0012344765,0.0,0.0003,490,-2.514645481109619
11,-407.2857142857143,1116,2,200.0,2816,656.2910720825196,0.22853362560272217,297.0948791503906,-0.002511678246082738,0.3,0.0009784056,0.0,0.0003,500,-2.504733753204346
12,-395.4,1116,2,200.0,3072,1002.3321258544922,0.004883825778961182,444.01446533203125,-0.014462041249498726,0.3,0.007825192,0.001953125,0.0003,510,-2.50753732919693
13,-372.6875,1114,2,200.0,3328,610.3063140869141,0.27321869134902954,289.1998291015625,-0.004728694842197001,0.3,0.0033866125,0.0,0.0003,520,-2.5055278658866884
14,-380.88235294117646,1112,3,200.0,3584,1180.006658935547,0.26569223403930664,482.197265625,-0.009586564730852842,0.3,0.002841535,0.0,0.0003,530,-2.520358645915985
15,-386.6842105263158,1110,3,200.0,3840,1170.1464782714843,-0.1319960355758667,446.6671142578125,-0.0007640618365257979,0.3,0.00010345527,0.0,0.0003,540,-2.522962820529938
16,-393.35,1107,3,200.0,4096,875.1889343261719,0.4095085859298706,463.97344970703125,-0.003462715493515134,0.3,0.0007657297,0.0,0.0003,550,-2.5294288754463197
17,-370.7142857142857,1107,3,200.0,4352,287.84922943115237,0.2607991695404053,142.48150634765625,-0.0040878858650103215,0.3,0.001192837,0.0,0.0003,560,-2.5145909786224365
18,-388.3478260869565,1106,4,200.0,4608,1326.8670196533203,0.44143927097320557,717.6339111328125,-0.0013672488741576672,0.3,0.0004162439,0.0,0.0003,570,-2.514305293560028
19,-385.0,1105,4,200.0,4864,377.600023651123,-1.4314661026000977,106.7878189086914,-0.0004588218405842781,0.3,5.432451e-05,0.0,0.0003,580,-2.510793173313141
20,-397.32,1103,4,200.0,5120,1129.371743774414,0.037755727767944336,747.6736450195312,-0.009852427570149303,0.3,0.0052789906,0.0015625,0.0003,590,-2.509552001953125
21,-408.0,1103,4,200.0,5376,930.9643676757812,-0.004734396934509277,413.3116149902344,-0.000986753311008215,0.3,0.0012954613,0.0,0.0003,600,-2.518313539028168
22,-416.10714285714283,1102,5,200.0,5632,370.9939666748047,-0.2530592679977417,172.98138427734375,-0.0010868344455957414,0.3,0.0001454535,0.0,0.0003,610,-2.521027374267578
23,-416.13793103448273,1101,5,200.0,5888,253.82042922973633,-0.0008716583251953125,106.15343475341797,-0.008018151856958866,0.3,0.004028902,0.0,0.0003,620,-2.5290242195129395
24,-413.3,1100,5,200.0,6144,1932.2815307617188,5.0067901611328125e-06,1051.0941162109375,-0.012545786704868079,0.3,0.013871539,0.012890625,0.0003,630,-2.5167402386665345
25,-406.96875,1099,5,200.0,6400,1120.3870513916015,3.874301910400391e-06,610.7158813476562,-0.012354511441662908,0.3,0.010052658,0.00546875,0.0003,640,-2.474766933917999
26,-408.6060606060606,1100,6,200.0,6656,1035.668212890625,2.7418136596679688e-06,487.7721862792969,-0.012422404298558832,0.3,0.020891707,0.0234375,0.0003,650,-2.4352885603904726
27,-404.11764705882354,1100,6,200.0,6912,150.95447425842286,6.794929504394531e-05,63.08928298950195,-0.009476214705500752,0.3,0.006594423,0.0,0.0003,660,-2.3562021017074586
28,-410.42857142857144,1100,6,200.0,7168,1280.6051666259766,-0.00014448165893554688,550.8840942382812,-0.014977291226387024,0.3,0.018340882,0.039453125,0.0003,670,-2.3047103762626646
29,-418.13513513513516,1098,6,200.0,7424,329.888134765625,-0.00011551380157470703,193.99937438964844,-0.0016469058580696582,0.3,0.012485033,0.0,0.0003,680,-2.279833805561066
30,-424.07894736842104,1098,6,200.0,7680,410.11063385009766,8.636713027954102e-05,178.1775360107422,-0.005135685740970075,0.3,0.0017078575,0.0,0.0003,690,-2.2468644618988036
31,-425.1025641025641,1098,7,200.0,7936,641.7090423583984,2.849102020263672e-05,266.6484680175781,-0.00553506282158196,0.3,0.0013811628,0.0,0.0003,700,-2.223838150501251
32,-428.85,1097,7,200.0,8192,315.18548278808595,7.396936416625977e-05,147.48873901367188,-0.0038827610900625587,0.3,0.0008776428,0.0,0.0003,710,-2.186884617805481
33,-420.2857142857143,1098,7,200.0,8448,1172.0736999511719,9.059906005859375e-06,410.3485412597656,-0.00607293639332056,0.3,0.006798624,0.0,0.0003,720,-2.155185914039612
34,-418.5813953488372,1099,7,200.0,8704,960.8265930175781,0.00010591745376586914,393.6217346191406,-0.008682972099632025,0.3,0.007851776,0.0,0.0003,730,-2.039057195186615
35,-408.6818181818182,1099,8,200.0,8960,957.4296691894531,-3.528594970703125e-05,613.6132202148438,-0.009956931904889643,0.3,0.006060816,0.003515625,0.0003,740,-2.0257941007614138
36,-402.19565217391306,1100,8,200.0,9216,3148.9588134765627,0.00014406442642211914,1397.656005859375,0.0028165468480437993,0.3,0.002818175,0.0,0.0003,750,-2.1321327805519106
37,-399.5744680851064,1099,8,200.0,9472,330.3212921142578,1.2636184692382812e-05,162.8343963623047,-0.0015192185062915086,0.3,0.00019909628,0.0,0.0003,760,-2.1463022351264955
38,-400.5625,1100,8,200.0,9728,903.9282257080079,4.887580871582031e-06,381.86041259765625,-0.023436973546631636,0.3,0.090090476,0.419921875,0.0003,770,-1.9607711851596832
39,-396.85714285714283,1100,9,200.0,9984,2049.6164367675783,1.7762184143066406e-05,724.05615234375,-0.0050602026749402285,0.3,0.021260377,0.051171875,0.0003,780,-2.043282371759415
40,-399.9019607843137,1100,9,200.0,10240,257.8845611572266,0.0012316107749938965,117.85455322265625,-0.007593053020536899,0.3,0.0017587035,0.0,0.0003,790,-2.061468482017517
1,-3020.0,1444,0,200.0,256,1461.196337890625,8.535385131835938e-05,956.7969970703125,-0.013114932551980018,0.3,0.015058297,0.01328125,0.0003,800,-2.107613706588745
2,-2970.0,1255,0,200.0,512,23570.8400390625,-8.702278137207031e-06,11762.3837890625,-0.0029939819825813173,0.3,0.0004392881,0.0,0.0003,410,-2.476391863822937
3,-3046.6666666666665,1185,0,200.0,768,19379.9005859375,-4.887580871582031e-06,9512.5322265625,-0.004936880432069302,0.3,0.0009812328,0.0,0.0003,420,-2.464129662513733
4,-2980.0,1164,0,200.0,1024,22728.43984375,0.0,11640.607421875,-0.004387300461530685,0.3,0.0011728427,0.0,0.0003,430,-2.4427520632743835
5,-2811.6666666666665,1152,1,200.0,1280,21714.9166015625,-5.4836273193359375e-06,9711.544921875,-0.0035516376607120036,0.3,0.000928489,0.0,0.0003,440,-2.412623739242554
6,-2804.285714285714,1143,1,200.0,1536,8111.1998046875,-5.0067901611328125e-06,3948.97119140625,-0.006034644227474928,0.3,0.0019996623,0.0,0.0003,450,-2.3896129846572878
7,-2792.5,1133,1,200.0,1792,19785.04541015625,-3.5762786865234375e-07,9468.2099609375,-0.008701198827475309,0.3,0.0030759403,0.0,0.0003,460,-2.3684998154640198
8,-2848.0,1128,1,200.0,2048,26013.270703125,-1.6689300537109375e-06,13949.8818359375,-0.005127180810086429,0.3,0.0020702374,0.0,0.0003,470,-2.3053165435791017
9,-2766.3636363636365,1121,2,200.0,2304,15791.614501953125,-1.0132789611816406e-05,7493.99853515625,-0.008591885864734649,0.3,0.002535509,0.0,0.0003,480,-2.288712668418884
10,-2689.1666666666665,1117,2,200.0,2560,9853.039306640625,-7.033348083496094e-06,4868.0361328125,-0.01359685161150992,0.3,0.010010891,0.0,0.0003,490,-2.21469931602478
11,-2614.285714285714,1114,2,200.0,2816,10539.41259765625,-1.7881393432617188e-06,5142.080078125,-0.013865572586655616,0.3,0.0069710296,0.0,0.0003,500,-2.0918511629104612
12,-2544.0,1114,2,200.0,3072,13598.178173828124,-1.4543533325195312e-05,6137.6083984375,-0.017618309403769673,0.3,0.009402452,0.0,0.0003,510,-2.0557373642921446
13,-2556.875,1114,2,200.0,3328,9467.86279296875,1.5497207641601562e-06,5064.2138671875,-0.010770278028212487,0.3,0.0061576962,0.0,0.0003,520,-1.9170876801013947
14,-2513.529411764706,1113,3,200.0,3584,16459.788525390624,-2.2649765014648438e-06,7856.89306640625,-0.01259224726818502,0.3,0.005325823,0.0,0.0003,530,-1.8504645705223084
15,-2369.4736842105262,1111,3,200.0,3840,10119.309521484374,-3.5762786865234375e-06,4400.728515625,-0.029791397927328944,0.3,0.026014898,0.033203125,0.0003,540,-1.6910994052886963
16,-2342.5,1110,3,200.0,4096,4171.806005859375,-2.86102294921875e-06,1920.6856689453125,-0.01905625415965915,0.3,0.050656613,0.125,0.0003,550,-1.4041330516338348
17,-2286.190476190476,1110,3,200.0,4352,6518.944091796875,-3.6954879760742188e-06,3476.89697265625,-0.00412771834526211,0.3,0.0018338982,0.0,0.0003,560,-1.2979160845279694
18,-2164.782608695652,1110,4,200.0,4608,2677.7546325683593,-3.814697265625e-06,1229.16943359375,-0.012907970137894154,0.3,0.027466519,0.0234375,0.0003,570,-1.1310279071331024
19,-2100.8333333333335,1108,4,200.0,4864,3027.4292236328124,3.933906555175781e-06,1492.4140625,-0.014545588009059428,0.3,0.025504041,0.08671875,0.0003,580,-0.8226148933172226
20,-2034.8,1108,4,200.0,5120,1895.6558715820313,-5.960464477539062e-07,951.4114379882812,-0.010782074462622405,0.3,0.011782289,0.026171875,0.0003,590,-0.7319234400987625
21,-1983.4615384615386,1109,4,200.0,5376,1086.562307739258,-1.6927719116210938e-05,465.5312194824219,-0.012805388495326041,0.3,0.007976385,0.0421875,0.0003,600,-0.7031714886426925
22,-1890.0,1111,5,200.0,5632,944.6438903808594,-8.821487426757812e-06,482.4042053222656,-0.014644986274652183,0.3,0.017544558,0.053125,0.0003,610,-0.697343698143959
23,-1842.0689655172414,1112,5,200.0,5888,569.7587661743164,1.9669532775878906e-06,231.97427368164062,-0.0006742344819940626,0.3,0.00067645474,0.0,0.0003,620,-0.7064246028661728
24,-1802.3333333333333,1113,5,200.0,6144,433.90500793457034,-8.821487426757812e-06,207.56260681152344,-0.004271122254431247,0.3,0.0021605114,0.001953125,0.0003,630,-0.6966071933507919
25,-1733.75,1114,5,200.0,6400,247.48714294433594,-8.58306884765625e-06,109.80594635009766,-0.003602871927432716,0.3,0.013656847,0.085546875,0.0003,640,-0.7116207659244538
26,-1696.3636363636363,1114,5,200.0,6656,1523.466845703125,-3.933906555175781e-06,787.9581298828125,-0.003560096025466919,0.3,0.006397321,0.0,0.0003,650,-0.7120082795619964
27,-1658.5294117647059,1115,6,200.0,6912,1627.7915100097657,-3.4570693969726562e-06,996.4727783203125,-0.0016308048274368049,0.3,0.000275861,0.0,0.0003,660,-0.666614317893982
28,-1626.2857142857142,1115,6,200.0,7168,966.116421508789,-1.6689300537109375e-06,616.4310302734375,-0.006734219705685973,0.3,0.015459238,0.07109375,0.0003,670,-0.5997270762920379
29,-1565.6756756756756,1116,6,200.0,7424,1048.1615051269532,-4.410743713378906e-06,376.21392822265625,-0.0044844553107395765,0.3,0.018436551,0.016796875,0.0003,680,-0.5565789639949799
30,-1539.2105263157894,1117,6,200.0,7680,1329.755877685547,1.0728836059570312e-06,696.1273193359375,-0.003940105717629194,0.3,0.0019045419,0.001171875,0.0003,690,-0.4341970980167389
31,-1516.4102564102564,1117,7,200.0,7936,521.3047439575196,-8.344650268554688e-07,263.1861877441406,-0.0010509459068998694,0.3,7.733237e-05,0.0,0.0003,700,-0.39153861105442045
