time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl
14592,200.0,15,927,-364.0,57,0.0003133416175842285,-1.7930698633193969,0.3,0.0,560,1331.3827362060547,0.0003,-0.0036911179311573507,847.94189453125,0.003329852
14848,200.0,15,928,-361.63513513513516,58,0.0007718205451965332,-1.8143990159034729,0.3,0.0,570,640.714826965332,0.0003,-0.000919648096896708,414.6820373535156,0.00026240805
15104,200.0,16,928,-358.3466666666667,59,-0.0003249645233154297,-1.7953679382801055,0.3,0.0,580,1387.737811279297,0.0003,-0.0009477384388446808,681.8810424804688,0.00013072789
15360,200.0,16,928,-349.17105263157896,60,0.0012118220329284668,-1.7881284832954407,0.3,0.0,590,1290.2655181884766,0.0003,-0.00011276460718363523,828.1270141601562,2.2556866e-05
15616,200.0,16,929,-347.0769230769231,61,0.01446908712387085,-1.7928445637226105,0.3,0.0,600,523.194239807129,0.0003,-0.0007430623751133681,117.5300521850586,9.235996e-05
15872,200.0,17,929,-347.63291139240505,62,0.005558013916015625,-1.7707728266716003,0.3,0.0,610,570.7937294006348,0.0003,-0.00162395597435534,192.0822296142578,0.00037626177
16128,200.0,17,930,-348.6,63,-0.3287837505340576,-1.7770888209342957,0.3,0.0,620,106.44597148895264,0.0003,-0.0006793252658098936,33.67593002319336,0.0001442947
16384,200.0,17,931,-349.22222222222223,64,-0.006832718849182129,-1.7479790270328521,0.3,0.0,630,13.69936819076538,0.0003,-0.005369237205013633,6.677311420440674,0.0028804622
16640,200.0,17,931,-348.10843373493975,65,-0.004325509071350098,-1.7500846564769745,0.3,0.0,640,19.60163493156433,0.0003,-0.001068916218355298,7.467280864715576,0.0011781268
16896,200.0,18,931,-345.7142857142857,66,0.0010762810707092285,-1.7592986524105072,0.3,0.0,650,632.3913528442383,0.0003,-0.002863283478654921,246.15631103515625,0.0017094512
17152,200.0,18,932,-346.18823529411765,67,0.29099196195602417,-1.737058025598526,0.3,0.0,660,425.6182636260986,0.0003,0.0011257266043685377,243.99105834960938,0.00053111534
17408,200.0,18,932,-345.9310344827586,68,-0.07481110095977783,-1.7292134702205657,0.3,0.00625,670,27.883621597290038,0.0003,-0.006430648942478001,11.322504997253418,0.0041050315
17664,200.0,18,933,-351.7613636363636,69,-0.7653201818466187,-1.730023407936096,0.3,0.0015625,680,32.325305461883545,0.0003,-0.005398648185655474,13.747970581054688,0.010322129
17920,200.0,19,933,-352.5168539325843,70,-0.0009801387786865234,-1.7012992560863496,0.3,0.0,690,492.76430358886716,0.0003,0.005867476086132228,288.2488098144531,0.006017605
18176,200.0,19,934,-353.6777777777778,71,-0.00024068355560302734,-1.7005981147289275,0.3,0.0,700,25.554189109802245,0.0003,-0.0013710667146369815,12.785094261169434,0.0006665357
18432,200.0,19,934,-354.35869565217394,72,-0.00014638900756835938,-1.6783587276935577,0.3,0.0,710,121.39479331970215,0.0003,-0.0023740152071695777,42.022186279296875,0.0008616694
18688,200.0,19,935,-355.19354838709677,73,4.0471553802490234e-05,-1.672750961780548,0.3,0.001171875,720,14.477289962768555,0.0003,-0.007424256205558777,7.180807113647461,0.007991502
18944,200.0,20,935,-355.1914893617021,74,-0.0006451606750488281,-1.633866947889328,0.3,0.001171875,730,64.72378883361816,0.0003,-0.0060536628123372795,22.68996238708496,0.0033921783
19200,200.0,20,936,-351.7395833333333,75,0.0003147721290588379,-1.6160917699337005,0.3,0.002734375,740,24.801449823379517,0.0003,-0.010464808042161166,10.282135963439941,0.013775578
19456,200.0,20,936,-351.8556701030928,76,0.0037838220596313477,-1.577398234605789,0.3,0.0,750,1245.8499084472655,0.0003,-0.0012870939215645194,605.5529174804688,0.0017332826
19712,200.0,21,936,-349.7244897959184,77,0.001064598560333252,-1.6340061962604522,0.3,0.0,760,661.6412696838379,0.0003,-0.000290417461656034,475.89581298828125,6.337534e-05
19968,200.0,21,936,-349.93939393939394,78,-0.0014284849166870117,-1.5847235798835755,0.3,0.0,770,10.718320751190186,0.0003,-0.011553124524652958,5.108022212982178,0.026694555
20224,200.0,21,937,-352.99,79,-1.1622095108032227,-1.4322409749031066,0.3,0.0,780,30.043535137176512,0.0003,-0.001165634416975081,8.194419860839844,0.0024365196
20480,200.0,21,937,-350.38,80,0.03705286979675293,-1.4377210855484008,0.3,0.021484375,790,12.321402025222778,0.0003,-0.0058995775878429415,5.6188554763793945,0.007264955
20736,200.0,22,937,-351.18,81,-0.002225041389465332,-1.4898304224014283,0.3,0.03359375,800,24.26171808242798,0.0003,-0.0055491812992841,13.716629981994629,0.014163972
20992,200.0,22,937,-348.47,82,-0.0022736787796020508,-1.6038125097751617,0.3,0.080078125,810,10.383223271369934,0.0003,-0.017203320749104023,4.75715446472168,0.02206435
21248,200.0,22,937,-346.75,83,-0.09041488170623779,-1.6069164991378784,0.3,0.0,820,657.0189743041992,0.0003,-0.0005336564732715488,431.4828186035156,0.0030165114
21504,200.0,22,938,-344.01,84,0.021566271781921387,-1.6714346289634705,0.3,0.113671875,830,24.10434408187866,0.0003,-0.015277779335156083,12.95820426940918,0.04413954
21760,200.0,23,938,-340.68,85,0.0017582178115844727,-1.7194193422794342,0.3,0.0,840,13.700523447990417,0.0003,-0.007769186049699783,8.057635307312012,0.013458514
22016,200.0,23,938,-329.86,86,0.11353719234466553,-1.7200800716876983,0.3,0.0,850,1083.173095703125,0.0003,0.0015854231547564267,312.81475830078125,0.004598992
22272,200.0,23,938,-323.55,87,-1.3092656135559082,-1.7114535868167877,0.3,0.0,860,89.117183303833,0.0003,-0.0001623291289433837,33.1938362121582,3.511156e-05
22528,200.0,23,939,-324.26,88,0.18277931213378906,-1.7272188246250153,0.3,0.0,870,928.1024765014648,0.0003,0.00019148823339492082,268.4087829589844,5.7534315e-05
22784,200.0,24,939,-322.79,89,-0.17223656177520752,-1.7366754412651062,0.3,0.0,880,21.574072265625,0.0003,-0.0019580787513405083,8.383103370666504,0.00030957046
23040,200.0,24,939,-311.58,90,0.0026640892028808594,-1.7447471916675568,0.3,0.0,890,2206.222448730469,0.0003,-0.0015124706085771322,1091.454833984375,0.00035876897
23296,200.0,24,939,-312.46,91,0.3695409297943115,-1.7452410280704498,0.3,0.0,900,1173.4828521728516,0.0003,-0.0013897778582759202,627.6797485351562,0.00017127697
23552,200.0,25,939,-310.81,92,-3.4565181732177734,-1.734678602218628,0.3,0.0,910,392.5221481323242,0.0003,-0.0005130376201122999,186.42022705078125,6.9179805e-05
23808,200.0,25,938,-309.1,93,0.07634937763214111,-1.7459348678588866,0.3,0.0,920,25.773027610778808,0.0003,-0.0027003013296052814,13.096790313720703,0.0022848188
24064,200.0,25,938,-307.66,94,0.351840615272522,-1.7255918443202973,0.3,0.0,930,758.070231628418,0.0003,-0.003091574739664793,326.6755065917969,0.0021459644
24320,200.0,25,937,-304.36,95,0.0019121170043945312,-1.742701917886734,0.3,0.009375,940,19.901284217834473,0.0003,-0.008288193214684724,8.611398696899414,0.011826257
24576,200.0,26,937,-303.24,96,-0.15510916709899902,-1.7250173270702363,0.3,0.00390625,950,28.134446239471437,0.0003,-0.0014095346443355084,14.984890937805176,0.0031162992
24832,200.0,26,936,-308.35,97,-0.2888164520263672,-1.7705365598201752,0.3,0.0,960,69.59311447143554,0.0003,-0.001811333594378084,42.01083755493164,0.0035304904
25088,200.0,26,936,-309.33,98,-1.113938570022583,-1.7827490091323852,0.3,0.0,970,45.71237859725952,0.0003,-0.002619831380434334,13.216980934143066,0.0013969424
25344,200.0,27,935,-305.97,99,0.07551908493041992,-1.8168664276599884,0.3,0.0,980,1130.6693878173828,0.0003,-0.0014617783715948462,305.7037353515625,0.0007901436
25600,200.0,27,935,-306.36,100,-0.3940892219543457,-1.814559769630432,0.3,0.0,990,213.75148544311523,0.0003,-0.0008099953178316355,94.5277099609375,0.00034820847
25856,200.0,27,936,-303.67,101,-4.087809085845947,-1.8329700231552124,0.3,0.0,1000,38.71196551322937,0.0003,-0.004792970651760697,6.878096580505371,0.0024952686
26112,200.0,27,936,-302.77,102,0.0019845962524414062,-1.8099765181541443,0.3,0.0015625,1010,12.969146823883056,0.0003,-0.008518716832622886,5.606957912445068,0.010311513
26368,200.0,28,936,-300.02,103,0.2854466438293457,-1.7685975551605224,0.3,0.0,1020,424.94521713256836,0.0003,0.0023209166713058947,93.11356353759766,0.0015775054
26624,200.0,28,936,-297.86,104,-0.0006437301635742188,-1.7428326606750488,0.3,0.06484375,1030,18.410119152069093,0.0003,-0.017760565970093012,10.107525825500488,0.020663217
26880,200.0,28,936,-299.17,105,-8.677849769592285,-1.7289263904094696,0.3,0.03828125,1040,281.67198486328124,0.0003,0.0013017049990594388,40.760555267333984,0.010166099
27136,200.0,28,936,-301.75,106,-0.818772554397583,-1.726416575908661,0.3,0.0,1050,21.485696029663085,0.0003,-0.003690185840241611,8.382711410522461,0.005598766
27392,200.0,29,936,-302.65,107,0.019300341606140137,-1.67022362947464,0.3,0.026171875,1060,21.289017486572266,0.0003,-0.007732903538271785,7.454180717468262,0.02544232
27648,200.0,29,937,-304.41,108,0.08724796772003174,-1.544105738401413,0.3,0.087109375,1070,18.49398055076599,0.0003,-0.00861836657859385,9.507914543151855,0.024316657
27904,200.0,29,937,-306.89,109,0.06586384773254395,-1.5923803806304933,0.3,0.030078125,1080,23.84145841598511,0.0003,-0.013396893069148064,10.789610862731934,0.010363305
28160,200.0,30,937,-304.67,110,-0.02893209457397461,-1.6619389355182648,0.3,0.037890625,1090,14.949595069885254,0.0003,-0.015747231314890087,7.470813751220703,0.016901566
28416,200.0,30,937,-304.08,111,0.008652746677398682,-1.5676272809505463,0.3,0.0,1100,607.1964767456054,0.0003,-0.0012239439645782113,388.204345703125,0.0034226237
28672,200.0,30,938,-303.45,112,0.009123146533966064,-1.5430419504642487,0.3,0.0,1110,602.0010246276855,0.0003,-0.001141470135189593,443.3260192871094,0.0009117855
28928,200.0,30,938,-303.31,113,0.0037903785705566406,-1.6872591435909272,0.3,0.0015625,1120,53.806380653381346,0.0003,-0.007793911267071962,20.642131805419922,0.0046315594
29184,200.0,31,938,-302.79,114,-0.020249485969543457,-1.5810532510280608,0.3,0.044921875,1130,25.63545446395874,0.0003,-0.014099936839193106,8.76757526397705,0.03008943
29440,200.0,31,938,-302.2,115,0.05288738012313843,-1.678280371427536,0.3,0.001953125,1140,19.55160460472107,0.0003,-0.003381816344335675,8.476665496826172,0.0033586142
29696,200.0,31,939,-300.42,116,-0.00917971134185791,-1.624449336528778,0.3,0.0,1150,1221.421939086914,0.0003,-0.002160745020955801,805.8528442382812,0.0015713624
29952,200.0,31,939,-297.78,117,0.0070348381996154785,-1.6324352741241455,0.3,0.0,1160,717.2072483062744,0.0003,-0.001082747767213732,602.7971801757812,0.00023816596
30208,200.0,32,939,-297.17,118,0.020081520080566406,-1.642680138349533,0.3,0.0,1170,28.094045448303223,0.0003,-0.005680910311639309,13.519925117492676,0.002499843
30464,200.0,32,939,-297.59,119,-0.0009685754776000977,-1.6435577273368835,0.3,0.0,1180,16.704756784439088,0.0003,-0.004378848290070891,8.809388160705566,0.0025435367
30720,200.0,32,939,-295.55,120,0.007345914840698242,-1.5518723249435424,0.3,0.001171875,1190,695.5293685913086,0.0003,-0.006724889576435089,271.3967590332031,0.0039954446
30976,200.0,32,940,-295.63,121,0.007556021213531494,-1.5766527593135833,0.3,0.0,1200,63.3681676864624,0.0003,-0.000734286429360509,23.263978958129883,0.0004123384
31232,200.0,33,940,-298.87,122,0.11802119016647339,-1.5952202737331391,0.3,0.00078125,1210,19.390080833435057,0.0003,-0.006081384886056185,7.654778003692627,0.01189958
31488,200.0,33,940,-301.89,123,0.017517507076263428,-1.5604814291000366,0.3,0.0,1220,2319.8179565429687,0.0003,0.0009766732109710574,1110.19921875,0.0020875616
31744,200.0,33,940,-302.0,124,-0.11719846725463867,-1.5574025869369508,0.3,0.006640625,1230,12.725168180465698,0.0003,-0.008687112852931023,7.182559013366699,0.01507018
32000,200.0,34,940,-310.32,125,0.18444013595581055,-1.5378857254981995,0.3,0.000390625,1240,20.07406930923462,0.0003,-0.004957190318964422,7.112036228179932,0.006249591
32256,200.0,34,940,-310.88,126,-0.00833117961883545,-1.516984748840332,0.3,0.034375,1250,25.060376358032226,0.0003,-0.011080807389225811,11.951871871948242,0.014542514
32512,200.0,34,940,-310.14,127,-0.037853121757507324,-1.434145450592041,0.3,0.0,1260,26.009263658523558,0.0003,-0.0020112790167331695,7.343107223510742,0.0022835676
32768,200.0,34,941,-309.83,128,-0.0163729190826416,-1.4282239913940429,0.3,0.03046875,1270,16.398862075805663,0.0003,-0.004414336057379842,7.471915245056152,0.00577647
33024,200.0,35,941,-309.46,129,-0.016427159309387207,-1.5447911083698274,0.3,0.08515625,1280,19.680843544006347,0.0003,-0.015308332303538919,8.93962574005127,0.04109581
33280,200.0,35,941,-309.52,130,0.015486299991607666,-1.5256018400192262,0.3,0.04296875,1290,23.437150096893312,0.0003,-0.016889863787218927,10.088894844055176,0.02398425
33536,200.0,35,941,-310.22,131,-0.033302903175354004,-1.472069150209427,0.3,0.000390625,1300,11.720974397659301,0.0003,-0.0002754076384007931,6.100840091705322,0.0074638957
33792,200.0,35,941,-310.1,132,0.01791250705718994,-1.5848492205142974,0.3,0.0671875,1310,29.290572357177734,0.0003,-0.011041364353150129,15.884854316711426,0.011009397
34048,200.0,36,941,-309.79,133,0.020246267318725586,-1.5986663758754731,0.3,0.215625,1320,14.826278781890869,0.0003,-0.021397939370945095,8.34753704071045,0.029042333
34304,200.0,36,941,-310.03,134,-0.006655335426330566,-1.5201525807380676,0.3,0.077734375,1330,24.080081844329833,0.0003,-0.014290839084424078,10.312355041503906,0.025595937
34560,200.0,36,942,-316.19,135,0.03970658779144287,-1.5406767308712006,0.3,0.04140625,1340,15.678041315078735,0.0003,-0.010068058688193559,6.292303085327148,0.018541835
34816,200.0,36,942,-318.38,136,0.10825866460800171,-1.5447537839412688,0.3,0.117578125,1350,19.738044452667236,0.0003,-0.021119820419698954,10.866698265075684,0.038401663
35072,200.0,37,942,-319.94,137,-0.06423234939575195,-1.5655320048332215,0.3,0.0,1360,14.533237266540528,0.0003,-0.008009104244410991,7.929710865020752,0.007947797
35328,200.0,37,942,-326.85,138,0.10076767206192017,-1.501094537973404,0.3,0.0,1370,553.3283035278321,0.0003,0.0004567536292597651,126.79161071777344,0.0021636274
35584,200.0,37,942,-320.2,139,0.1302788257598877,-1.4887718498706817,0.3,0.0,1380,1395.6911529541017,0.0003,1.812240807339549e-05,667.6497802734375,3.1708507e-05
35840,200.0,38,942,-319.92,140,-1.3667209148406982,-1.473269808292389,0.3,0.0,1390,36.85324010848999,0.0003,-0.00027960289735347034,10.891690254211426,0.000103329774
36096,200.0,38,942,-319.25,141,0.4492645859718323,-1.5157685101032257,0.3,0.0,1400,338.9237854003906,0.0003,-0.0007385255536064506,36.715633392333984,0.0011476423
36352,200.0,38,943,-319.13,142,0.0027393102645874023,-1.5447468876838684,0.3,0.00234375,1410,11.966910552978515,0.0003,-0.01094894353300333,5.646592617034912,0.014374247
36608,200.0,38,943,-316.64,143,-0.01938796043395996,-1.6566945374011994,0.3,0.0703125,1420,16.617513275146486,0.0003,-0.01161209074780345,8.102157592773438,0.027658619
36864,200.0,39,943,-318.55,144,0.17005401849746704,-1.64503932595253,0.3,0.0,1430,1195.9511016845704,0.0003,-0.0010877545340918005,733.8553466796875,0.001074285
37120,200.0,39,943,-318.59,145,0.006615102291107178,-1.668599534034729,0.3,0.065234375,1440,23.109398078918456,0.0003,-0.0221809565089643,8.69618034362793,0.026030468
37376,200.0,39,942,-318.89,146,0.09412455558776855,-1.7336638748645783,0.3,0.00703125,1450,24.44886655807495,0.0003,-0.013049504347145557,13.792952537536621,0.008575596
37632,200.0,39,942,-310.86,147,0.2175249457359314,-1.6362563610076903,0.3,0.0,1460,1021.8802337646484,0.0003,-0.0004880199208855629,577.0368041992188,0.0020622269
37888,200.0,40,943,-310.19,148,0.14364981651306152,-1.74136443734169,0.3,0.0,1470,55.1111946105957,0.0003,-0.0013832750264555216,26.046533584594727,0.0001526624
38144,200.0,40,943,-308.95,149,-1.5699255466461182,-1.6616836786270142,0.3,0.0,1480,68.2360733985901,0.0003,-0.0006236865650862455,16.482769012451172,0.0005053391
38400,200.0,40,943,-306.73,150,-1.7459115982055664,-1.6933852136135101,0.3,0.0,1490,199.29862213134766,0.0003,-0.00010591818718239666,47.750675201416016,3.395113e-05
38656,200.0,40,943,-306.25,151,0.3011781573295593,-1.6735721707344056,0.3,0.0,1500,388.8757957458496,0.0003,-0.0011931818909943104,290.8557434082031,7.8530284e-05
38912,200.0,41,943,-302.61,152,-0.002294778823852539,-1.6381697595119475,0.3,0.0,1510,686.5906761169433,0.0003,-0.002833306323736906,250.52195739746094,0.0013491907
39168,200.0,41,943,-302.61,153,-0.04625880718231201,-1.7199556529521942,0.3,0.0,1520,653.1350219726562,0.0003,0.001802404480986297,238.48289489746094,0.000423796
39424,200.0,41,943,-306.38,154,0.2307112216949463,-1.7481928408145904,0.3,0.003515625,1530,15.590090131759643,0.0003,-0.008501473302021622,7.3596343994140625,0.008666911
39680,200.0,42,943,-309.15,155,-0.04668915271759033,-1.866670548915863,0.3,0.0046875,1540,72.63675708770752,0.0003,-0.01178965107537806,21.2805118560791,0.008007383
39936,200.0,42,943,-306.63,156,-0.23343467712402344,-1.7946901798248291,0.3,0.0,1550,884.7324630737305,0.0003,0.00042223783675581216,335.1477355957031,0.0016774377
