rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/approx_kl
174.04761904761904,200.0,8448,33,15,530,7205.109533977508,0.013830304145812988,0.0003,0.3,-1.879864376783371,0.0,720,-0.0004523282637819648,3380.69873046875,4.9347058e-05
184.88372093023256,200.0,8704,34,16,527,15736.67724609375,0.04907643795013428,0.0003,0.3,-1.8552634119987488,0.0,730,-0.0005807695211842656,10500.9404296875,2.3881206e-05
194.3181818181818,200.0,8960,35,16,527,8752.129443359376,0.058616459369659424,0.0003,0.3,-1.9081442475318908,0.0,740,-0.0017588319489732385,4027.535400390625,0.00018251175
212.6086956521739,200.0,9216,36,17,527,9236.371325683594,-0.001006484031677246,0.0003,0.3,-1.9077829003334046,0.0,750,-0.001274833851493895,945.651123046875,0.00026336988
199.5744680851064,200.0,9472,37,17,526,7237.892326450348,0.014605343341827393,0.0003,0.3,-1.9733303785324097,0.0,760,2.9568374156951904e-05,2158.96875,1.5623635e-05
206.875,200.0,9728,38,18,526,8694.665014648437,0.0565718412399292,0.0003,0.3,-2.1600460529327394,0.0,770,-0.0003808758687227964,381.67401123046875,1.7937738e-05
194.48979591836735,200.0,9984,39,18,527,8.429337233304977,-16.164976119995117,0.0003,0.3,-1.9991481184959412,0.01171875,780,-0.013319969922304154,5.20975923538208,0.017228015
210.7843137254902,200.0,10240,40,19,526,7224.784394425154,0.04387080669403076,0.0003,0.3,-1.8317467093467712,0.01484375,790,-0.001190974423661828,7175.60400390625,0.018821219
-380.0,200.0,256,1,0,703,14822.255688476562,0.02736043930053711,0.0003,0.3,-2.077524387836456,0.1625,800,0.009542874526232481,5752.28662109375,0.04742435
-380.0,200.0,512,2,0,536,5.30587877035141,0.00010859966278076172,0.0003,0.3,-2.289860153198242,0.037890625,810,0.0005478653591126203,1.6939783096313477,0.0050337724
-386.6666666666667,200.0,768,3,1,529,0.6677904456853867,-0.0009621381759643555,0.0003,0.3,-2.3284259557724,0.11796875,820,-0.01640012441202998,0.34914207458496094,0.02276699
-392.0,200.0,1024,4,1,520,0.577323567122221,-0.0016003847122192383,0.0003,0.3,-2.24169716835022,0.15625,830,-0.023332104203291237,0.28810590505599976,0.045517504
-386.6666666666667,200.0,1280,5,2,523,1.9966618180274964,0.000529170036315918,0.0003,0.3,-2.3133775115013124,0.025390625,840,-0.01531365760602057,0.9966846108436584,0.017237373
-387.14285714285717,200.0,1536,6,2,524,3.8338075160980223,0.002414107322692871,0.0003,0.3,-2.2935036301612852,0.0,850,-0.003766470355913043,1.5379583835601807,0.003827675
-382.5,200.0,1792,7,3,524,7.707249176502228,0.021437883377075195,0.0003,0.3,-2.2761576175689697,0.114453125,860,-0.011454571317881346,4.058537483215332,0.044957332
-382.0,200.0,2048,8,3,522,0.8143977046012878,-0.23097193241119385,0.0003,0.3,-2.2989313125610353,0.008203125,870,-0.01101071813609451,-0.007527962327003479,0.01808085
-383.6363636363636,200.0,2304,9,4,525,4.9873392343521115,0.1058354377746582,0.0003,0.3,-2.2672464728355406,0.0,880,-0.0032917727017775177,1.9213474988937378,0.002837052
-364.1666666666667,200.0,2560,10,4,522,344.10281600952146,0.007166862487792969,0.0003,0.3,-2.2426561594009398,0.0,890,-0.0005056309048086405,273.87310791015625,0.0008589574
-369.2857142857143,200.0,2816,11,5,525,0.8226505223661661,-0.46473228931427,0.0003,0.3,-2.2761536955833437,0.05390625,900,-0.01608098754659295,0.23022684454917908,0.036202624
-370.6666666666667,200.0,3072,12,5,522,2.57778086066246,-0.9855774641036987,0.0003,0.3,-2.229474663734436,0.0,910,-0.004374726442620158,0.5735204815864563,0.0053170575
-371.875,200.0,3328,13,6,517,1.4793149292469026,-0.05130875110626221,0.0003,0.3,-2.1630629777908323,0.048828125,920,-0.013567050732672215,0.85654217004776,0.024555009
-373.52941176470586,200.0,3584,14,6,517,0.5787377916276455,-0.00031256675720214844,0.0003,0.3,-2.2071630477905275,0.0421875,930,-0.007353315642103553,0.1354668289422989,0.015995037
-375.7894736842105,200.0,3840,15,7,523,0.5709453575313092,-0.00041806697845458984,0.0003,0.3,-2.247886836528778,0.07890625,940,-0.02192899603396654,0.34015393257141113,0.026764559
-376.0,200.0,4096,16,7,523,5.1944148421287535,-0.03979802131652832,0.0003,0.3,-2.221158754825592,0.00078125,950,-0.0060627608560025695,3.1737470626831055,0.0035794668
-377.6190476190476,200.0,4352,17,8,525,6.571931219100952,-0.0017522573471069336,0.0003,0.3,-2.1615907907485963,0.0078125,960,-0.015435323142446578,3.771341323852539,0.0044559715
-378.69565217391306,200.0,4608,18,8,521,25.58911798000336,-0.00034630298614501953,0.0003,0.3,-2.2552416920661926,0.0,970,-0.0041601395467296244,4.503869533538818,0.002972045
-377.9166666666667,200.0,4864,19,9,523,1.9060989618301392,0.0004863142967224121,0.0003,0.3,-2.1774176359176636,0.083203125,980,-0.022077019419521095,1.1855642795562744,0.036368106
-378.4,200.0,5120,20,9,520,6.243847751617432,0.004238605499267578,0.0003,0.3,-2.2118226289749146,0.1125,990,-0.01454011348541826,3.3147025108337402,0.050965253
-379.2307692307692,200.0,5376,21,10,519,0.8951944038271904,-0.014617085456848145,0.0003,0.3,-2.1677983522415163,0.022265625,1000,-0.00707988110370934,0.18643808364868164,0.01735727
-379.64285714285717,200.0,5632,22,10,518,6.252763938903809,-0.022666215896606445,0.0003,0.3,-2.1602734208106993,0.009765625,1010,-0.0066429253201931715,4.324680805206299,0.005428346
-380.3448275862069,200.0,5888,23,11,519,1.1066395968198777,0.0007209181785583496,0.0003,0.3,-2.046058976650238,0.057421875,1020,-0.0157417353708297,0.22303488850593567,0.01589861
-381.3333333333333,200.0,6144,24,11,520,29.795503759384154,0.006722390651702881,0.0003,0.3,-2.1068109393119814,0.005859375,1030,-0.012909212242811918,5.530476093292236,0.0074364613
-383.75,200.0,6400,25,12,524,0.550206208974123,0.03631991147994995,0.0003,0.3,-2.1119320511817934,0.13359375,1040,-0.022644908260554077,0.33631664514541626,0.035699338
-382.42424242424244,200.0,6656,26,12,526,22.723751616477966,0.006992042064666748,0.0003,0.3,-2.109652817249298,0.04140625,1050,-0.007241176045499742,6.712402820587158,0.025305588
-381.47058823529414,200.0,6912,27,13,524,20.071952772140502,-0.09596443176269531,0.0003,0.3,-2.154581069946289,0.0,1060,-0.0019308028975501656,8.268299102783203,0.00350198
-382.0,200.0,7168,28,13,524,0.9357611395418644,-1.3807892799377441,0.0003,0.3,-2.1546249747276307,0.05703125,1070,-0.01169208810897544,0.19766362011432648,0.024332408
-382.7027027027027,200.0,7424,29,14,524,1.4886773645877838,-0.15168726444244385,0.0003,0.3,-2.1908559441566466,0.080859375,1080,-0.012081057718023657,0.38855546712875366,0.010410523
-383.1578947368421,200.0,7680,30,14,523,1.0970588326454163,0.004276156425476074,0.0003,0.3,-2.1913236379623413,0.099609375,1090,-0.019298503739992156,0.2554214298725128,0.041271117
-383.3333333333333,200.0,7936,31,15,524,1.4234389394521714,0.00011587142944335938,0.0003,0.3,-2.1669575452804564,0.079296875,1100,-0.028673012065701185,0.6853408217430115,0.040837776
-383.5,200.0,8192,32,15,525,1.420588618516922,0.0003795623779296875,0.0003,0.3,-2.1683557868003844,0.058984375,1110,-0.008204399002715945,0.6952506303787231,0.034580797
-381.6666666666667,200.0,8448,33,16,524,8.791941499710083,0.028414130210876465,0.0003,0.3,-2.1552825689315798,0.003125,1120,-0.004104286909569055,4.81742000579834,0.005294936
-381.16279069767444,200.0,8704,34,16,524,12.784401679039002,-0.13782763481140137,0.0003,0.3,-2.1585735201835634,0.0,1130,-0.0035176980309188366,3.481560230255127,0.0019158178
-381.3636363636364,200.0,8960,35,17,524,2.395844501256943,-0.046543002128601074,0.0003,0.3,-2.1911402583122253,0.09296875,1140,-0.018045658338814975,0.8492081761360168,0.028114388
-383.4782608695652,200.0,9216,36,17,527,4.624792516231537,0.07712769508361816,0.0003,0.3,-2.133165109157562,0.006640625,1150,-0.014353952324017882,2.044821262359619,0.013268832
-383.6170212765957,200.0,9472,37,17,527,49.32744445800781,-0.00018358230590820312,0.0003,0.3,-2.1016684412956237,0.023046875,1160,-0.007271432969719172,13.792510032653809,0.012879534
-383.9583333333333,200.0,9728,38,18,526,1.415009570121765,-0.001332402229309082,0.0003,0.3,-1.9529401540756226,0.071484375,1170,-0.014747629803605378,0.5536282062530518,0.029666029
-384.2857142857143,200.0,9984,39,18,526,0.573110693693161,0.0022235512733459473,0.0003,0.3,-1.9913453698158263,0.016796875,1180,-0.010032243607565761,0.12801067531108856,0.012963611
-384.11764705882354,200.0,10240,40,19,528,0.5692811889573932,0.003010571002960205,0.0003,0.3,-1.963141405582428,0.094921875,1190,-0.019993924628943206,0.16025438904762268,0.03597793
640.0,200.0,256,1,0,763,10.338464188575745,0.057278215885162354,0.0003,0.3,-1.9713159322738647,0.0015625,1200,-0.005391845316626132,6.404163837432861,0.003648252
620.0,200.0,512,2,0,607,17658.466943359374,0.04787713289260864,0.0003,0.3,-2.0446096897125243,0.0,810,0.0009672505548223853,7903.47607421875,0.00039944518
623.3333333333334,200.0,768,3,1,581,8682.93292541504,0.06374728679656982,0.0003,0.3,-2.0566793203353884,0.0,820,-0.0009301196783781052,8329.7060546875,9.827595e-05
624.0,200.0,1024,4,1,576,8208.031095600129,0.050598204135894775,0.0003,0.3,-2.1140631794929505,0.0,830,-0.0002556863008067012,1608.2928466796875,5.1513314e-05
621.6666666666666,200.0,1280,5,2,568,16184.11357421875,0.02089446783065796,0.0003,0.3,-2.0533344030380247,0.0,840,-0.0005251467693597079,9146.708984375,5.2605057e-05
470.0,200.0,1536,6,2,563,103.00111846923828,-3.0408506393432617,0.0003,0.3,-2.067846345901489,0.0,850,-0.0022475986275821923,50.33248519897461,0.00038204575
363.75,200.0,1792,7,3,551,9.750580567121506,-3.1525983810424805,0.0003,0.3,-2.2153398036956786,0.0,860,-0.0030388079234398902,0.531798243522644,0.0035079846
411.0,200.0,2048,8,3,549,9037.811050415039,0.009323179721832275,0.0003,0.3,-2.106343114376068,0.0,870,0.0016629795543849468,7410.212890625,0.0022158476
424.54545454545456,200.0,2304,9,4,556,17815.91494140625,0.03271472454071045,0.0003,0.3,-2.073605954647064,0.0,880,-4.571466706693172e-06,10970.6767578125,2.9563438e-05
435.8333333333333,200.0,2560,10,4,557,8983.053352355957,0.005954086780548096,0.0003,0.3,-2.156898009777069,0.0,890,-0.0005858867662027478,1125.5740966796875,5.787774e-05
337.14285714285717,200.0,2816,11,5,561,50.67679471969605,-6.202475070953369,0.0003,0.3,-2.1558851480484007,0.0,900,-0.0012310177320614458,22.251373291015625,0.00033055758
354.6666666666667,200.0,3072,12,5,557,9191.93067626953,0.025214850902557373,0.0003,0.3,-2.2759329319000243,0.0,910,0.0002765481476671994,2457.89306640625,0.0002372195
370.0,200.0,3328,13,6,552,7059.170581269264,0.05273270606994629,0.0003,0.3,-2.06796590089798,0.0,920,-0.0014405032619833947,2.8932201862335205,0.00012612366
324.70588235294116,200.0,3584,14,6,548,66.66254119873047,-29.50410270690918,0.0003,0.3,-2.211609351634979,0.0,930,-0.0012190697714686393,13.69804859161377,0.00018152525
249.47368421052633,200.0,3840,15,7,546,2.9576900869607927,-2.5230867862701416,0.0003,0.3,-2.3360729098320006,0.042578125,940,-0.013971057021990418,0.8509000539779663,0.025553243
267.0,200.0,4096,16,7,539,9212.550155639648,0.002570211887359619,0.0003,0.3,-2.2462716937065124,0.027734375,950,0.004121230053715408,4989.32421875,0.0110156
282.85714285714283,200.0,4352,17,8,542,7431.895991551876,0.0024331212043762207,0.0003,0.3,-2.0906750559806824,0.0,960,0.0027549976017326116,5176.3173828125,0.0034647053
311.30434782608694,200.0,4608,18,8,546,6089.868998658657,0.003759622573852539,0.0003,0.3,-2.191440200805664,0.008203125,970,-0.0003981250338256359,2.011469602584839,0.0031150365
279.5833333333333,200.0,4864,19,8,546,8913.689938354491,0.022238314151763916,0.0003,0.3,-2.143006134033203,0.0,980,0.0001822118414565921,6614.130859375,0.00028442894
252.8,200.0,5120,20,9,548,57.101461791992186,-0.9629899263381958,0.0003,0.3,-2.276849615573883,0.0,990,-0.004407375631853938,33.83556365966797,0.0013040523
266.15384615384613,200.0,5376,21,9,546,8595.681631469726,0.06766289472579956,0.0003,0.3,-2.1944500327110292,0.0,1000,0.0001539353048428893,3145.391357421875,0.00058237906
290.35714285714283,200.0,5632,22,10,546,8525.827081298828,0.05924630165100098,0.0003,0.3,-2.1315161108970644,0.0,1010,-0.00048228669911623003,4085.562744140625,6.118603e-05
301.37931034482756,200.0,5888,23,10,548,17274.28171386719,0.052862346172332764,0.0003,0.3,-2.0754177808761596,0.0,1020,-0.0001958085806109011,7542.64794921875,2.5743153e-05
278.6666666666667,200.0,6144,24,11,550,14.669741082191468,-2.494612455368042,0.0003,0.3,-2.2179036498069764,0.002734375,1030,-0.013387623894959687,7.715651512145996,0.012779299
300.0,200.0,6400,25,11,551,8334.523739004135,0.06986308097839355,0.0003,0.3,-2.2153008699417116,0.0203125,1040,0.001670253137126565,3014.19970703125,0.009229936
278.7878787878788,200.0,6656,26,12,554,8748.227249145508,0.06139951944351196,0.0003,0.3,-2.160252571105957,0.0,1050,-0.0005436061299405992,7531.6142578125,0.00020040781
288.2352941176471,200.0,6912,27,12,552,8156.779136657715,0.06205970048904419,0.0003,0.3,-2.1399787306785583,0.0,1060,-0.00017901069950312375,5629.2275390625,2.8360868e-05
267.14285714285717,200.0,7168,28,12,553,84.73505153656006,-2.0068814754486084,0.0003,0.3,-2.0913782954216003,0.0,1070,-0.0010786205530166626,25.611858367919922,0.00024631177
258.64864864864865,200.0,7424,29,13,554,8630.521743774414,0.06684452295303345,0.0003,0.3,-2.1328311443328856,0.0,1080,-0.0010578594170510768,1107.394287109375,0.00017048465
241.31578947368422,200.0,7680,30,13,553,22.694981145858765,-3.900686264038086,0.0003,0.3,-2.3323625683784486,0.0,1090,-0.0024694083258509636,6.229813098907471,0.0006106242
224.87179487179486,200.0,7936,31,14,554,2.7101323142647744,-15.011178970336914,0.0003,0.3,-2.244739592075348,0.06796875,1100,-0.008281934098340571,0.1836342215538025,0.024847953
233.0,200.0,8192,32,14,555,8564.878721618652,0.010509014129638672,0.0003,0.3,-2.0269504845142365,0.14296875,1110,0.007091153413057327,3687.9619140625,0.04160031
251.66666666666666,200.0,8448,33,15,557,8413.537969970703,0.03480100631713867,0.0003,0.3,-1.9958066761493682,0.0,1120,-0.0003384296549484134,3719.18017578125,0.0004205429
260.0,200.0,8704,34,15,554,17799.522119140624,0.011325955390930176,0.0003,0.3,-2.0290855407714843,0.0,1130,-8.289249381050467e-05,7837.90380859375,5.955342e-06
267.72727272727275,200.0,8960,35,16,553,8553.91552734375,0.06757646799087524,0.0003,0.3,-1.9344590544700622,0.0,1140,-0.0003289836458861828,5616.705078125,1.6399892e-05
283.2608695652174,200.0,9216,36,16,554,8361.054208660125,0.06647509336471558,0.0003,0.3,-1.9830482959747315,0.0,1150,-6.440144497901201e-05,6762.12890625,6.982428e-05
270.0,200.0,9472,37,17,556,8591.977304077149,0.07288962602615356,0.0003,0.3,-2.067513883113861,0.0,1160,-0.0009225114947184921,4823.0361328125,8.512661e-05
256.875,200.0,9728,38,17,557,18.202168416976928,-0.8350563049316406,0.0003,0.3,-2.066075587272644,0.022265625,1170,-0.011518084537237882,10.51356029510498,0.011988701
243.46938775510205,200.0,9984,39,17,559,16.66275199651718,-18.46685028076172,0.0003,0.3,-2.0160545349121093,0.0015625,1180,-0.0033063994138501584,5.236056327819824,0.004455561
243.92156862745097,200.0,10240,40,18,559,6224.777667999268,0.05008196830749512,0.0003,0.3,-2.0958760261535643,0.0,1190,-0.0005699506029486657,3995.363525390625,0.0019499005
-390.0,200.0,256,1,0,795,48.42806177139282,-3.9954333305358887,0.0003,0.3,-2.0673119902610777,0.0,1200,-0.0029953594552353025,10.754014015197754,0.00067185634
-390.0,200.0,512,2,0,703,1.4296686559915543,0.0006064176559448242,0.0003,0.3,-2.1436619758605957,0.1359375,1210,-0.019775471277534963,0.4450840353965759,0.030034572
-310.0,200.0,768,3,1,627,372.7214162826538,-0.010989189147949219,0.0003,0.3,-1.7550800800323487,0.008203125,1220,-0.0014744312036782503,194.1117706298828,0.008658465
-342.0,200.0,1024,4,1,592,2.182820975780487,-0.007978439331054688,0.0003,0.3,-1.8553011417388916,0.029296875,1230,-0.011600832780823111,1.1428431272506714,0.008644536
-350.0,200.0,1280,5,2,599,2.636599290370941,0.001627802848815918,0.0003,0.3,-1.8629329919815063,0.066015625,1240,-0.011327064177021385,1.7338958978652954,0.00904879
-357.14285714285717,200.0,1536,6,2,576,0.8185350567102432,-0.02250349521636963,0.0003,0.3,-1.4883695065975189,0.009375,1250,-0.00959040280431509,0.4144221842288971,0.012302978
-362.5,200.0,1792,7,3,575,0.5924281053245067,0.007943451404571533,0.0003,0.3,-2.0070343971252442,0.03828125,1260,-0.012274115672335028,0.3913811147212982,0.029167827
-367.0,200.0,2048,8,3,568,3.641775315999985,-0.12599313259124756,0.0003,0.3,-2.1871140241622924,0.094921875,1270,-0.015560045535676182,0.531670093536377,0.02164502
-368.1818181818182,200.0,2304,9,4,567,4.411825966835022,-0.005172610282897949,0.0003,0.3,-2.134973776340485,0.244140625,1280,-0.018834316125139593,1.7521313428878784,0.027064066
-370.0,200.0,2560,10,4,556,1.3338564604520797,0.06315124034881592,0.0003,0.3,-2.239505100250244,0.122265625,1290,-0.019628691812977196,0.5252045392990112,0.03705288
-373.57142857142856,200.0,2816,11,5,548,0.7979837290942668,-0.34348368644714355,0.0003,0.3,-2.1189279794692992,0.065234375,1300,-0.014204604888800532,0.228920117020607,0.013482345
-374.6666666666667,200.0,3072,12,5,547,2.7589486226439477,0.053273141384124756,0.0003,0.3,-1.8965629041194916,0.018359375,1310,-0.006436844053678214,1.8413665294647217,0.01207575
-372.5,200.0,3328,13,6,543,9.963219547271729,0.02794259786605835,0.0003,0.3,-2.1437811851501465,0.077734375,1320,-0.00951182353310287,3.38175892829895,0.029277377
-374.11764705882354,200.0,3584,14,6,546,0.9525091052055359,-0.1259784698486328,0.0003,0.3,-2.1953638911247255,0.05625,1330,-0.012117092218250036,0.29758980870246887,0.017314421
-376.8421052631579,200.0,3840,15,7,543,0.6319771029055119,0.01765155792236328,0.0003,0.3,-1.8755423784255982,0.028125,1340,-0.00809590119170025,0.4000717103481293,0.008593462
-383.0,200.0,4096,16,7,540,22.139765739440918,-0.00018584728240966797,0.0003,0.3,-1.8046519041061402,0.029296875,1350,-0.015024745767004789,10.39985179901123,0.012382394
-382.3809523809524,200.0,4352,17,8,539,54.485247421264646,0.0006980299949645996,0.0003,0.3,-2.0566331088542937,0.10390625,1360,-0.011992903030477464,17.621198654174805,0.03263317
-380.4347826086956,200.0,4608,18,8,539,6.437991333007813,-0.022492527961730957,0.0003,0.3,-2.1608967065811155,0.00390625,1370,-0.00809837426058948,1.1484030485153198,0.0055111526
-380.0,200.0,4864,19,8,543,9.12194561958313,0.036020517349243164,0.0003,0.3,-2.1796733379364013,0.03828125,1380,-0.009208484552800655,4.775299549102783,0.022200663
-378.8,200.0,5120,20,9,540,11.729480218887328,-0.006415128707885742,0.0003,0.3,-2.087375783920288,0.12421875,1390,-0.017057264922186732,6.005885601043701,0.052010927
-379.2307692307692,200.0,5376,21,10,533,1.5078847646713256,0.010711669921875,0.0003,0.3,-1.8531201124191283,0.03203125,1400,-0.01022799825295806,0.7398978471755981,0.022848396
-378.92857142857144,200.0,5632,22,10,528,6.6999268412590025,0.048792243003845215,0.0003,0.3,-1.7767801940441132,0.209765625,1410,-0.01406139014288783,3.7066195011138916,0.05826032
-378.62068965517244,200.0,5888,23,11,529,62.429951667785645,-5.641860485076904,0.0003,0.3,-1.7672765731811524,0.017578125,1420,-0.00022459917236119508,3.843248128890991,0.0070637767
-379.0,200.0,6144,24,11,528,1.4561174988746644,0.018944084644317627,0.0003,0.3,-1.8882957100868225,0.0,1430,-0.004839566070586443,0.3874983489513397,0.002764017
-378.75,200.0,6400,25,12,530,4.46212739944458,0.008207321166992188,0.0003,0.3,-1.818907904624939,0.00078125,1440,-0.0023025114089250563,1.957140326499939,0.0040091807
-379.3939393939394,200.0,6656,26,12,533,2.5057371497154235,0.03305548429489136,0.0003,0.3,-2.048965835571289,0.095703125,1450,-0.01964202392846346,0.7928933501243591,0.023933094
-379.4117647058824,200.0,6912,27,12,532,3.655785417556763,0.00549006462097168,0.0003,0.3,-1.3913629949092865,0.0,1460,-0.007112892554141581,1.695563793182373,0.0039535374
-379.7142857142857,200.0,7168,28,13,531,1.4951762825250625,0.0676085352897644,0.0003,0.3,-1.572664487361908,0.018359375,1470,-0.008534288220107555,0.7505151629447937,0.014990849
-380.0,200.0,7424,29,13,533,0.6632812306284904,-0.19334423542022705,0.0003,0.3,-0.9803524106740952,0.00078125,1480,-0.004740505432710052,0.21822117269039154,0.0067316107
-379.7368421052632,200.0,7680,30,14,532,13.282731819152833,0.01087886095046997,0.0003,0.3,-1.6330363690853118,0.0,1490,0.0002974352100864053,6.9097490310668945,0.0010638752
-381.28205128205127,200.0,7936,31,14,533,25.086892437934875,0.010314106941223145,0.0003,0.3,-1.5890905737876893,0.0,1500,-0.004068554611876607,19.735694885253906,0.0027564669
-381.0,200.0,8192,32,15,532,6.795194458961487,0.006857693195343018,0.0003,0.3,-1.7123813331127167,0.03125,1510,-0.005954674328677356,3.938645124435425,0.021995386
-381.6666666666667,200.0,8448,33,15,532,0.7906988352537155,-0.05488598346710205,0.0003,0.3,-1.289087975025177,0.101171875,1520,-0.022250886517576875,0.3370830714702606,0.019609546
-381.86046511627904,200.0,8704,34,16,530,2.645173168182373,0.08397054672241211,0.0003,0.3,-1.7777258634567261,0.000390625,1530,-0.002102081454358995,0.48304206132888794,0.0038854897
-382.04545454545456,200.0,8960,35,17,526,1.3409945875406266,0.046898841857910156,0.0003,0.3,-1.6381626188755036,0.109375,1540,-0.012813965696841479,0.38240399956703186,0.017551355
-381.0869565217391,200.0,9216,36,17,524,6.465358638763428,0.03423196077346802,0.0003,0.3,-1.2657720267772674,0.14609375,1550,-0.01270551411435008,3.1845126152038574,0.03399337
-380.8510638297872,200.0,9472,37,18,524,16.22293076515198,0.0015497803688049316,0.0003,0.3,-1.7489766776561737,0.075390625,1560,-0.010886377980932593,7.378570556640625,0.009227294
-380.4166666666667,200.0,9728,38,18,524,6.531830751895905,0.007278323173522949,0.0003,0.3,-1.7487832307815552,0.0125,1570,-0.004990657488815486,2.4412789344787598,0.008145688
-380.2040816326531,200.0,9984,39,19,524,5.355984163284302,0.1871761679649353,0.0003,0.3,-1.9328464448451996,0.06640625,1580,-0.010707905236631631,1.13889479637146,0.012842227
-381.1764705882353,200.0,10240,40,19,527,27.624487257003786,0.04648369550704956,0.0003,0.3,-1.0745014250278473,0.0,1590,-0.0030287406872957943,13.570035934448242,0.0013580406
-400.0,200.0,256,1,0,575,9.417571520805359,-0.0246046781539917,0.0003,0.3,-0.9472301602363586,0.001953125,1600,-0.00533105107024312,6.617892265319824,0.0017194233
110.0,200.0,512,2,0,543,8417.778349304199,0.07239413261413574,0.0003,0.3,-2.000298464298248,0.0,1210,-0.0007315058843232692,506.2224426269531,0.00019994937
-56.666666666666664,200.0,768,3,1,535,9.3362046957016,-2.121551036834717,0.0003,0.3,-2.085974395275116,0.0015625,1220,-0.007132764731068164,3.1191961765289307,0.0073678773
214.0,200.0,1024,4,1,532,7919.642760014534,0.03963440656661987,0.0003,0.3,-2.007070225477219,0.0,1230,-0.0014938971027731896,1204.112548828125,0.008568945
116.66666666666667,200.0,1280,5,2,548,8708.551388549804,0.04599475860595703,0.0003,0.3,-1.8302031695842742,0.0,1240,-0.0003075191518291831,5891.4345703125,0.00024214806
47.142857142857146,200.0,1536,6,2,551,13.294840216636658,-0.7922539710998535,0.0003,0.3,-1.9826517343521117,0.0046875,1250,-0.005766702978871763,5.401616096496582,0.0039842892
-7.5,200.0,1792,7,3,544,22.295340538024902,-13.832808494567871,0.0003,0.3,-2.014873504638672,0.003125,1260,0.0004161638207733631,6.409891128540039,0.004541212
124.0,200.0,2048,8,3,546,7022.875806856156,0.06298816204071045,0.0003,0.3,-2.018119776248932,0.0,1270,-0.0006573275197297335,3707.07373046875,0.002468303
169.0909090909091,200.0,2304,9,4,553,14128.018041992187,0.06873005628585815,0.0003,0.3,-2.0163594603538515,0.0,1280,-0.0015905902022495867,4889.876953125,0.00048033963
205.0,200.0,2560,10,4,559,8573.656719970702,0.07380300760269165,0.0003,0.3,-1.9954153418540954,0.0,1290,-0.0005707032280042768,5829.65869140625,0.00013026432
265.7142857142857,200.0,2816,11,5,561,8854.868551635742,0.07393401861190796,0.0003,0.3,-2.0037502527236937,0.0,1300,-0.0016762871760874986,1662.9163818359375,0.00033658394
291.3333333333333,200.0,3072,12,5,561,11716.405040645599,0.060600101947784424,0.0003,0.3,-2.0030264496803283,0.0,1310,0.0001142499502748251,3743.35986328125,0.0003207964
315.0,200.0,3328,13,5,558,9371.86915283203,0.005418181419372559,0.0003,0.3,-1.978127372264862,0.0,1320,-0.0013633959693834185,3752.50732421875,0.00038284343
272.94117647058823,200.0,3584,14,6,562,18.855984592437743,-19.457395553588867,0.0003,0.3,-1.9703282356262206,0.0,1330,-0.0037324813893064857,7.326290607452393,0.001500136
268.94736842105266,200.0,3840,15,6,558,451.4856315612793,-0.17666304111480713,0.0003,0.3,-2.0338940739631655,0.0,1340,-0.0032295838464051485,260.76287841796875,0.0021307867
298.0,200.0,4096,16,7,559,15215.958203125,0.033719420433044434,0.0003,0.3,-1.9587236881256103,0.0,1350,0.0013293116819113493,7769.9580078125,0.00039092056
314.76190476190476,200.0,4352,17,7,558,9480.082153320312,-0.010750055313110352,0.0003,0.3,-1.900313925743103,0.0,1360,-8.12245300039649e-05,6306.19873046875,6.6489447e-06
253.91304347826087,200.0,4608,18,8,559,80.610111618042,-0.5983635187149048,0.0003,0.3,-1.8863768696784973,0.0,1370,-0.0036006878362968564,38.47431945800781,0.0011631378
270.8333333333333,200.0,4864,19,8,557,5877.772842311859,0.04675859212875366,0.0003,0.3,-1.8541494309902191,0.0,1380,-0.0027782263699918986,3735.392333984375,0.0026794905
244.8,200.0,5120,20,9,558,48.21828327178955,-0.5619299411773682,0.0003,0.3,-2.179230296611786,0.0,1390,-0.0032563806511461736,27.96040916442871,0.0033664769
220.3846153846154,200.0,5376,21,9,559,12.378472137451173,-0.11964237689971924,0.0003,0.3,-2.005859982967377,0.06640625,1400,-0.012439371552318335,3.008791446685791,0.023234151
249.28571428571428,200.0,5632,22,10,563,9093.231030273437,0.005944252014160156,0.0003,0.3,-1.9573635458946228,0.044140625,1410,0.0025186854880303146,5146.107421875,0.013390987
261.7241379310345,200.0,5888,23,10,561,16180.750537109376,0.04078036546707153,0.0003,0.3,-1.8249430418014527,0.0,1420,-0.000585344573482871,9430.8017578125,0.00016995892
239.66666666666666,200.0,6144,24,11,557,36.42927856445313,-0.11915433406829834,0.0003,0.3,-1.9998779892921448,0.04609375,1430,-0.012437627755571157,11.51986312866211,0.029785788
233.125,200.0,6400,25,11,554,14.335539484024048,-0.08297336101531982,0.0003,0.3,-2.3811184048652647,0.1,1440,-0.01811200741212815,8.130359649658203,0.03196892
214.84848484848484,200.0,6656,26,12,551,9034.380004882812,-0.009918808937072754,0.0003,0.3,-1.9683597326278686,0.0,1450,-0.00025604178663343193,5549.14501953125,0.004536013
