time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl
256,200.0,0,934,-40.0,1,,,,,,,,,,
512,200.0,0,926,-265.0,2,2.9921531677246094e-05,-2.564674413204193,0.3,0.0,10,1351.109796142578,0.0003,-0.006798604177311063,407.3390808105469,0.0009319051
768,200.0,0,892,-240.0,3,0.019033432006835938,-2.563187229633331,0.3,0.0,20,601.6952331542968,0.0003,-0.004891013633459807,258.8482360839844,0.0009192738
1024,200.0,1,897,-370.0,4,-0.059033870697021484,-2.560675120353699,0.3,0.0,30,294.5550163269043,0.0003,-0.0017724247416481375,99.60556030273438,0.0003635215
1280,200.0,1,884,-343.3333333333333,5,-0.0022391080856323242,-2.5606374979019164,0.3,0.0,40,426.4577041625977,0.0003,-0.003324985853396356,198.75587463378906,0.00043850974
1536,200.0,1,894,-378.57142857142856,6,0.009088099002838135,-2.560356104373932,0.3,0.0,50,1305.29775390625,0.0003,-0.0029757047072052956,909.9622802734375,0.0003622463
1792,200.0,1,900,-398.75,7,-0.001117110252380371,-2.5582342863082888,0.3,0.0,60,446.2241973876953,0.0003,-0.002111540595069528,203.2535858154297,0.00027789525
2048,200.0,2,904,-439.0,8,-0.0028954744338989258,-2.557434046268463,0.3,0.0,70,290.1277099609375,0.0003,-0.00247027917066589,125.11857604980469,0.00045132032
2304,200.0,2,910,-441.8181818181818,9,0.003609001636505127,-2.554678201675415,0.3,0.0,80,243.71827926635743,0.0003,-0.00350070814602077,121.52346801757812,0.00075290794
2560,200.0,2,917,-439.1666666666667,10,0.001397550106048584,-2.5504822731018066,0.3,0.0,90,150.52607383728028,0.0003,-0.009523565182462335,76.2043228149414,0.0026334906
2816,200.0,3,921,-435.0,11,-0.006772041320800781,-2.5428746700286866,0.3,0.0,100,91.94766654968262,0.0003,-0.010611681640148163,52.10103225708008,0.005566678
3072,200.0,3,923,-433.3333333333333,12,0.0020918846130371094,-2.520149827003479,0.3,0.0,110,86.34984951019287,0.0003,-0.007462991925422102,39.77030563354492,0.0045900205
3328,200.0,3,925,-427.5,13,0.0012215375900268555,-2.490611970424652,0.3,0.025,120,82.50759201049804,0.0003,-0.029457974946126342,35.95866394042969,0.02242342
3584,200.0,3,928,-411.7647058823529,14,0.012846052646636963,-2.4108409762382506,0.3,0.10546875,130,24.65610275268555,0.0003,-0.026155668892897666,11.841957092285156,0.030319856
3840,200.0,4,929,-384.2105263157895,15,0.00015997886657714844,-2.371275520324707,0.3,0.041015625,140,590.9933517456054,0.0003,-0.017275275848805904,214.87303161621094,0.023754455
4096,200.0,4,933,-389.5,16,0.005348324775695801,-2.426931989192963,0.3,0.001171875,150,1289.2825866699218,0.0003,-0.004514381056651473,610.0029296875,0.0055942833
4352,200.0,4,934,-369.04761904761904,17,-0.016763806343078613,-2.4078928589820863,0.3,0.0,160,171.2347900390625,0.0003,-0.002386319707147777,103.71656036376953,0.00076812017
4608,200.0,4,936,-351.7391304347826,18,0.03069692850112915,-2.4436692595481873,0.3,0.0,170,1562.954541015625,0.0003,-0.000879249395802617,775.7501831054688,0.00033908687
4864,200.0,5,938,-345.0,19,0.07971137762069702,-2.4526321053504945,0.3,0.0,180,524.9995903015136,0.0003,-0.008197848801501095,237.0329132080078,0.0027530363
5120,200.0,5,940,-320.4,20,0.14945977926254272,-2.4679367303848267,0.3,0.0,190,593.3927619934082,0.0003,-0.005268778908066452,289.0643005371094,0.0024827484
5376,200.0,5,941,-323.46153846153845,21,0.2078709602355957,-2.489428901672363,0.3,0.0,200,1464.6100463867188,0.0003,-0.0009197411127388477,623.5625610351562,0.00032451143
5632,200.0,5,942,-331.7857142857143,22,-0.40004169940948486,-2.4832333445549013,0.3,0.0,210,158.0595329284668,0.0003,-0.0016812713001854718,52.571781158447266,0.00034343963
