time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range
14,1032,3,200.0,3584,-401.7647058823529,318.4995712280273,0.0003,0.0009412784,154.3751678466797,-2.536085057258606,-0.004341570963151753,0.0,0.04100435972213745,130,0.3
15,1033,3,200.0,3840,-376.8421052631579,683.2998107910156,0.0003,0.0013802475,360.9344177246094,-2.529981517791748,-0.004224579175934195,0.0,0.04892396926879883,140,0.3
16,1034,3,200.0,4096,-360.5,571.0728363037109,0.0003,0.0006547312,310.3585205078125,-2.5230043530464172,-0.0017623946769163013,0.0,0.0609285831451416,150,0.3
17,1038,4,200.0,4352,-376.6666666666667,818.2655670166016,0.0003,0.00066371076,556.5260620117188,-2.519656944274902,-0.0018106803530827166,0.0,0.07787740230560303,160,0.3
18,1037,4,200.0,4608,-409.5652173913044,963.1567352294921,0.0003,0.0009226673,448.5043640136719,-2.525515818595886,-0.003133985330350697,0.0,-0.00044918060302734375,170,0.3
19,1040,4,200.0,4864,-403.75,492.317333984375,0.0003,0.0070105176,230.5071258544922,-2.5100580215454102,-0.010973349260166288,0.000390625,-6.35385513305664e-05,180,0.3
20,1041,4,200.0,5120,-389.2,499.67444229125977,0.0003,0.0063255546,257.996337890625,-2.4794693112373354,-0.007927610608749091,0.0,0.22842276096343994,190,0.3
21,1043,5,200.0,5376,-394.61538461538464,1015.9439056396484,0.0003,0.003056771,618.0025634765625,-2.477940261363983,-0.006899116653949022,0.0,0.11072278022766113,200,0.3
22,1044,5,200.0,5632,-385.35714285714283,551.4214019775391,0.0003,0.0048169177,158.24549865722656,-2.4802675604820252,-0.006700298935174942,0.0,0.20241767168045044,210,0.3
23,1046,5,200.0,5888,-378.9655172413793,702.4365547180175,0.0003,0.0333495,195.6594696044922,-2.4925033926963804,-0.027167411940172314,0.07890625,0.0009515285491943359,220,0.3
24,1045,5,200.0,6144,-368.3333333333333,732.8037384033203,0.0003,0.009303134,239.50035095214844,-2.4339141249656677,0.00014718149323016404,0.0,0.007729232311248779,230,0.3
25,1047,6,200.0,6400,-370.3125,606.200358581543,0.0003,0.008315803,390.95703125,-2.4191627979278563,-0.018007683102041483,0.005078125,0.20624679327011108,240,0.3
26,1048,6,200.0,6656,-373.93939393939394,425.33168640136716,0.0003,0.0019411519,226.3798370361328,-2.3920541763305665,-0.0004984445869922638,0.0,0.15417128801345825,250,0.3
27,1051,6,200.0,6912,-378.52941176470586,310.3932929992676,0.0003,0.009195702,177.26370239257812,-2.3895560026168825,-0.013683825102634727,0.0,0.0002785325050354004,260,0.3
28,1051,6,200.0,7168,-374.0,272.70067672729493,0.0003,0.033054814,140.57655334472656,-2.367954730987549,-0.019969412265345453,0.053125,-0.003452301025390625,270,0.3
29,1051,7,200.0,7424,-365.6756756756757,681.5860198974609,0.0003,0.0059495894,349.320068359375,-2.2873013854026794,0.0033048206940293314,0.0,0.15348565578460693,280,0.3
30,1052,7,200.0,7680,-366.3157894736842,886.3557960510254,0.0003,0.0013296471,713.174560546875,-2.2564502358436584,-0.003408597502857447,0.0,-0.003260493278503418,290,0.3
31,1053,7,200.0,7936,-352.3076923076923,310.25312423706055,0.0003,0.0046520047,146.81239318847656,-2.2463806748390196,-0.004460902442224324,0.0,-0.0415266752243042,300,0.3
32,1052,7,200.0,8192,-358.0,740.205963897705,0.0003,0.002201239,189.25167846679688,-2.318401050567627,-0.0023005157709121704,0.0,0.24042606353759766,310,0.3
33,1054,8,200.0,8448,-358.3333333333333,404.28445892333986,0.0003,0.0015595653,161.0087127685547,-2.308636200428009,-0.004171930905431509,0.0,-0.09735739231109619,320,0.3
34,1054,8,200.0,8704,-364.8837209302326,545.7561019897461,0.0003,0.0035642069,389.9093933105469,-2.2860698223114015,-0.0056556255090981725,0.003125,0.17824959754943848,330,0.3
35,1050,8,200.0,8960,-368.8636363636364,359.3450698852539,0.0003,0.0055332347,155.5253143310547,-2.200155532360077,-0.005175343691371381,0.0,9.47713851928711e-06,340,0.3
36,1048,8,200.0,9216,-362.82608695652175,549.1249359130859,0.0003,0.024377737,260.839599609375,-2.3204968929290772,-0.010440086759626866,0.026171875,0.2397303581237793,350,0.3
37,1047,9,200.0,9472,-358.51063829787233,321.1221412658691,0.0003,0.00092148245,138.59674072265625,-2.374055290222168,0.0013842539861798286,0.0,-0.037020325660705566,360,0.3
38,1048,9,200.0,9728,-355.4166666666667,1080.5331787109376,0.0003,0.00083316397,557.9315795898438,-2.363087034225464,-0.002255034865811467,0.0,0.016928493976593018,370,0.3
39,1049,9,200.0,9984,-361.2244897959184,628.2715942382813,0.0003,0.00068137655,276.8970031738281,-2.3555774092674255,-0.002444058522814885,0.0,0.17516249418258667,380,0.3
40,1048,9,200.0,10240,-363.52941176470586,319.64208297729493,0.0003,0.013542632,162.07943725585938,-2.2771949887275698,-0.008560850284993649,0.0109375,-0.00034105777740478516,390,0.3
1,1200,0,200.0,256,-1910.0,364.9667289733887,0.0003,0.0054701637,291.17303466796875,-2.2236982941627503,-0.006338564329780638,0.0015625,-0.00602567195892334,400,0.3
2,1140,0,200.0,512,-1800.0,4068.01455078125,0.0003,0.00046600378,2061.521240234375,-2.564803397655487,-0.004790093773044646,0.0,0.0017564892768859863,10,0.3
3,1123,0,200.0,768,-1693.3333333333333,2069.1093627929686,0.0003,0.0002977557,897.5302124023438,-2.564072048664093,-0.0023582844529300927,0.0,0.0046318769454956055,20,0.3
4,1064,0,200.0,1024,-1672.0,2147.6584045410154,0.0003,0.00014814571,1097.1053466796875,-2.5636096000671387,-0.0016910391161218286,0.0,-0.001723170280456543,30,0.3
5,1068,1,200.0,1280,-1641.6666666666667,2658.2467041015625,0.0003,0.00013561826,1290.9932861328125,-2.56295040845871,-0.001756198168732226,0.0,0.0009999275207519531,40,0.3
6,1070,1,200.0,1536,-1678.5714285714287,2274.6733337402343,0.0003,0.00046970625,1115.513671875,-2.5627824306488036,-0.003977212717290968,0.0,-0.0005248785018920898,50,0.3
7,1076,1,200.0,1792,-1715.0,2570.6849731445313,0.0003,0.0008734679,1402.584716796875,-2.561465847492218,-0.0073579487856477496,0.0,-4.410743713378906e-06,60,0.3
8,1065,1,200.0,2048,-1778.0,2582.777685546875,0.0003,0.0007130075,1349.1749267578125,-2.5587188959121705,-0.005041055753827095,0.0,-0.00029861927032470703,70,0.3
9,1067,2,200.0,2304,-1783.6363636363637,2307.744836425781,0.0003,0.00093430746,1208.84228515625,-2.5562432050704955,-0.006248563947156072,0.0,-9.28640365600586e-05,80,0.3
10,1067,2,200.0,2560,-1734.1666666666667,1604.054949951172,0.0003,0.0016665126,883.9697265625,-2.5501020669937136,-0.00787896141409874,0.0,-6.091594696044922e-05,90,0.3
11,1067,2,200.0,2816,-1662.142857142857,1992.5011108398437,0.0003,0.0016000564,1069.37451171875,-2.537992262840271,-0.006500951596535742,0.0,-6.079673767089844e-06,100,0.3
12,1070,2,200.0,3072,-1631.3333333333333,1331.0550842285156,0.0003,0.0034845818,806.902587890625,-2.531549632549286,-0.01046042083762586,0.0015625,-0.00014722347259521484,110,0.3
13,1072,3,200.0,3328,-1611.25,1391.0801330566405,0.0003,0.002598847,656.7781372070312,-2.5343059301376343,-0.008200630848295986,0.0,-7.021427154541016e-05,120,0.3
14,1069,3,200.0,3584,-1611.764705882353,1628.4444702148437,0.0003,0.002556324,790.9118041992188,-2.5225763082504273,-0.009042766760103405,0.0,-0.00013697147369384766,130,0.3
15,1075,3,200.0,3840,-1563.6842105263158,1594.6343200683593,0.0003,0.002106669,705.6522827148438,-2.499256694316864,-0.0035908805672079324,0.0,-2.09808349609375e-05,140,0.3
16,1071,3,200.0,4096,-1557.0,929.263720703125,0.0003,0.006049267,427.901611328125,-2.4775285005569456,-0.015013720444403588,0.0,-0.00017404556274414062,150,0.3
17,1073,4,200.0,4352,-1555.2380952380952,1331.3398315429688,0.0003,0.009088218,672.0906372070312,-2.4296326637268066,-0.014603153755888342,0.0,-6.520748138427734e-05,160,0.3
18,1074,4,200.0,4608,-1499.5652173913043,1494.4379821777343,0.0003,0.011848173,723.1129150390625,-2.383646857738495,-0.017990930704399943,0.01015625,-1.0848045349121094e-05,170,0.3
19,1072,4,200.0,4864,-1490.4166666666667,1085.1611602783203,0.0003,0.02126085,582.0092163085938,-2.301019775867462,-0.012706388090737163,0.0578125,-4.315376281738281e-05,180,0.3
20,1071,4,200.0,5120,-1484.0,1213.1441345214844,0.0003,0.0073773777,621.362060546875,-2.2767770648002625,-0.01216709464788437,0.0,-3.9696693420410156e-05,190,0.3
21,1074,5,200.0,5376,-1459.6153846153845,633.2353302001953,0.0003,0.024409823,323.0816650390625,-2.1447384476661684,-0.02727848431095481,0.0578125,-5.054473876953125e-05,200,0.3
22,1072,5,200.0,5632,-1442.857142857143,945.0422149658203,0.0003,0.024585424,455.4170837402344,-2.0330113649368284,-0.028952757921069862,0.01015625,-1.7642974853515625e-05,210,0.3
23,1072,5,200.0,5888,-1423.7931034482758,727.5403839111328,0.0003,0.025805749,342.2874450683594,-1.9142423868179321,-0.024049292551353574,0.058984375,2.092123031616211e-05,220,0.3
24,1070,5,200.0,6144,-1401.3333333333333,484.50390625,0.0003,0.046273418,237.8364715576172,-1.8036487460136414,-0.036521760281175375,0.1046875,4.89354133605957e-05,230,0.3
25,1071,5,200.0,6400,-1349.0625,200.613720703125,0.0003,0.045267228,105.28404235839844,-1.5287346959114074,-0.02933366480283439,0.0953125,-5.5789947509765625e-05,240,0.3
26,1069,6,200.0,6656,-1315.4545454545455,176.92962989807128,0.0003,0.020372685,73.9769515991211,-1.504291647672653,-0.01842621813993901,0.071875,-1.1205673217773438e-05,250,0.3
27,1069,6,200.0,6912,-1292.3529411764705,772.7969772338868,0.0003,0.0040488993,364.548583984375,-1.516191118955612,-0.0039816482458263636,0.002734375,-1.5735626220703125e-05,260,0.3
28,1070,6,200.0,7168,-1267.7142857142858,129.56730155944825,0.0003,0.019518256,62.95407485961914,-1.4886873960494995,-0.02364005846902728,0.11328125,-4.100799560546875e-05,270,0.3
29,1072,6,200.0,7424,-1220.2702702702702,72.19593162536621,0.0003,0.01712872,38.2033805847168,-1.4670878946781158,-0.009946545492857695,0.048046875,-7.152557373046875e-07,280,0.3
30,1073,7,200.0,7680,-1202.3684210526317,475.02278900146484,0.0003,0.0016675266,154.91847229003906,-1.556373167037964,0.0008291278034448623,0.0,-6.103515625e-05,290,0.3
31,1072,7,200.0,7936,-1182.5641025641025,183.95914306640626,0.0003,0.011514747,83.18736267089844,-1.485122549533844,-0.007440179726108909,0.001953125,-7.402896881103516e-05,300,0.3
32,1074,7,200.0,8192,-1171.5,165.267179107666,0.0003,0.005312822,76.06871795654297,-1.3778417468070985,-0.005187578639015556,0.0,-0.00014984607696533203,310,0.3
33,1074,7,200.0,8448,-1139.047619047619,118.5796054840088,0.0003,0.007878669,65.38632202148438,-1.2862463414669036,-0.005878950073383749,0.0078125,1.0311603546142578e-05,320,0.3
34,1073,8,200.0,8704,-1124.6511627906978,277.3660293579102,0.0003,0.02046333,96.72252655029297,-1.1815941631793976,-0.014782146760262549,0.0328125,-7.855892181396484e-05,330,0.3
35,1074,8,200.0,8960,-1110.909090909091,78.08171100616455,0.0003,0.034203872,40.11389923095703,-1.0554314404726028,-0.016340639954432846,0.036328125,-9.5367431640625e-07,340,0.3
36,1075,8,200.0,9216,-1084.5652173913043,171.75348434448242,0.0003,0.014134126,74.91529846191406,-0.9631510674953461,-0.012500159058254212,0.02109375,1.8656253814697266e-05,350,0.3
37,1075,8,200.0,9472,-1073.8297872340424,71.22183361053467,0.0003,0.02470333,36.47312545776367,-1.003479039669037,-0.019433610746636985,0.08515625,-5.7578086853027344e-05,360,0.3
38,1075,9,200.0,9728,-1060.4166666666667,98.41667079925537,0.0003,0.014440999,50.126346588134766,-0.9706091254949569,-0.011161875573452561,0.0,7.867813110351562e-06,370,0.3
39,1075,9,200.0,9984,-1046.938775510204,87.9481819152832,0.0003,0.05003172,27.279529571533203,-0.9183095335960388,-0.020423423033207655,0.12421875,4.601478576660156e-05,380,0.3
40,1075,9,200.0,10240,-1018.8235294117648,703.1984848022461,0.0003,0.0003325902,318.5487365722656,-0.8642593890428543,-0.0017702659126371146,0.0,-1.3470649719238281e-05,390,0.3
1,1420,0,200.0,256,-400.0,75.88580932617188,0.0003,0.004772626,34.010459899902344,-0.8335226476192474,-0.004894917644560337,0.0046875,5.2869319915771484e-05,400,0.3
2,1242,0,200.0,512,-395.0,37.226146411895755,0.0003,0.04621966,25.00718879699707,-2.2597729921340943,-0.026422134647145868,0.101953125,0.0021877288818359375,410,0.3
3,1185,0,200.0,768,-380.0,15.02218017578125,0.0003,0.029030502,7.901223182678223,-2.249948728084564,-0.01419982744846493,0.037890625,0.021848976612091064,420,0.3
4,1154,0,200.0,1024,-362.0,123.6570592880249,0.0003,0.011257659,40.147865295410156,-2.2126089096069337,-0.006174992443993688,0.01328125,-0.081795334815979,430,0.3
5,1133,1,200.0,1280,-340.0,5.77322872877121,0.0003,0.03738849,2.8218302726745605,-2.3243264675140383,-0.029280173499137162,0.144140625,-0.0034521818161010742,440,0.3
6,1131,1,200.0,1536,-331.42857142857144,236.9811584472656,0.0003,0.016499266,93.8598403930664,-2.235181188583374,0.0022907580714672804,0.00859375,-0.08732879161834717,450,0.3
7,1126,1,200.0,1792,-303.75,372.48822326660155,0.0003,0.0032395395,124.3658676147461,-2.156438744068146,-0.005198599630966782,0.00078125,0.16973578929901123,460,0.3
8,1127,1,200.0,2048,-320.0,7.659239983558654,0.0003,0.047301143,1.4631726741790771,-2.19627845287323,-0.01859498124103993,0.202734375,-0.02041471004486084,470,0.3
9,1123,2,200.0,2304,-335.45454545454544,65.97036714553833,0.0003,0.0049446104,33.75448226928711,-2.1799750566482543,-0.002161500696092844,0.00078125,0.00019168853759765625,480,0.3
10,1119,2,200.0,2560,-340.0,2.34323827624321,0.0003,0.030655887,1.0785284042358398,-2.1175517082214355,-0.014978157100267708,0.1171875,2.4616718292236328e-05,490,0.3
11,1119,2,200.0,2816,-350.0,60.83816967010498,0.0003,0.008662278,33.68172836303711,-2.129532849788666,0.0034987072926014663,0.013671875,7.927417755126953e-05,500,0.3
12,1117,2,200.0,3072,-352.6666666666667,17.467040014266967,0.0003,0.02283651,5.699707508087158,-2.191663658618927,-0.013804565882310271,0.03125,-0.3849281072616577,510,0.3
13,1115,2,200.0,3328,-345.625,7.269370269775391,0.0003,0.008142606,2.2654638290405273,-2.1844969153404237,-0.008446650952100754,0.0109375,0.00017005205154418945,520,0.3
14,1115,3,200.0,3584,-342.3529411764706,237.12490272521973,0.0003,0.0033374347,63.00746154785156,-2.232419753074646,-0.004712536232545972,0.0,-0.0021861791610717773,530,0.3
15,1117,3,200.0,3840,-336.3157894736842,110.27701435089111,0.0003,0.026364714,99.61138916015625,-2.0136110544204713,-0.010523782228119671,0.04453125,2.086162567138672e-06,540,0.3
16,1115,3,200.0,4096,-339.0,111.38263416290283,0.0003,0.01791125,46.5026741027832,-1.9958501398563384,-0.01525821196846664,0.016796875,0.0024262666702270508,550,0.3
17,1115,3,200.0,4352,-340.95238095238096,45.29017190933227,0.0003,0.00710995,34.43856430053711,-2.1378758430480955,-0.0021212292718701064,0.0015625,0.005421757698059082,560,0.3
18,1115,4,200.0,4608,-337.82608695652175,111.29162940979003,0.0003,0.005335547,41.32724380493164,-2.049585282802582,-0.0064994253683835265,0.0,0.0034006834030151367,570,0.3
19,1117,4,200.0,4864,-339.5833333333333,21.950012111663817,0.0003,0.0034470758,7.931486129760742,-2.2067154169082643,-0.0009314762894064188,0.0,-0.8231502771377563,580,0.3
20,1117,4,200.0,5120,-339.6,4.697300541400909,0.0003,0.011013313,2.3788516521453857,-1.9889811635017396,-0.006224631960503757,0.006640625,0.02799922227859497,590,0.3
21,1119,4,200.0,5376,-335.7692307692308,18.316476583480835,0.0003,0.0220538,8.148672103881836,-2.1483890652656554,-0.01576191382482648,0.074609375,-0.0006891489028930664,600,0.3
22,1118,5,200.0,5632,-328.92857142857144,536.3834266662598,0.0003,0.006218776,109.32174682617188,-2.0678194522857667,-0.01062367674894631,0.0,0.00022041797637939453,610,0.3
23,1114,5,200.0,5888,-329.3103448275862,21.922482538223267,0.0003,0.027359996,7.794149398803711,-1.9140546083450318,-0.01832248065620661,0.1640625,-0.00020778179168701172,620,0.3
24,1114,5,200.0,6144,-328.0,12.447570776939392,0.0003,0.024774145,7.3452467918396,-1.9942888975143434,-0.014942164067178965,0.073046875,-0.006646871566772461,630,0.3
25,1109,5,200.0,6400,-322.8125,123.85264139175415,0.0003,0.03567268,89.35257720947266,-2.0127061903476715,-0.011522180412430316,0.071484375,6.99758529663086e-05,640,0.3
26,1108,6,200.0,6656,-323.3333333333333,448.6981590270996,0.0003,0.0122228265,403.4734191894531,-2.164713776111603,-0.0069510774221271275,0.02109375,-0.0001461505889892578,650,0.3
27,1107,6,200.0,6912,-322.3529411764706,13.716499948501587,0.0003,0.019272935,9.160736083984375,-2.0269025027751923,-0.015167789626866579,0.03203125,-0.002712845802307129,660,0.3
28,1108,6,200.0,7168,-324.57142857142856,205.06260604858397,0.0003,0.012228262,104.89315795898438,-2.2011307001113893,-0.009355430910363793,0.096484375,-8.821487426757812e-06,670,0.3
29,1107,6,200.0,7424,-325.94594594594594,76.91701602935791,0.0003,0.013446799,59.464900970458984,-1.8942897737026214,-0.002102031372487545,0.05703125,0.0008125901222229004,680,0.3
30,1105,6,200.0,7680,-324.2105263157895,42.309071159362794,0.0003,0.0031209968,30.740966796875,-1.8182687163352966,-0.010294455685652792,0.000390625,0.007725119590759277,690,0.3
31,1104,7,200.0,7936,-315.8974358974359,154.5963050842285,0.0003,0.0007230402,39.589874267578125,-1.893340826034546,-0.0017376776551827789,0.0,0.00026154518127441406,700,0.3
32,1104,7,200.0,8192,-315.25,696.9408752441407,0.0003,0.001296476,192.29527282714844,-1.8863639533519745,-0.0023637775564566256,0.0,-5.0067901611328125e-06,710,0.3
33,1103,7,200.0,8448,-314.04761904761904,15.473920011520386,0.0003,0.07351355,5.831550598144531,-2.0659065783023833,-0.015104210120625794,0.173828125,-0.00041031837463378906,720,0.3
34,1103,7,200.0,8704,-307.2093023255814,240.13728675842285,0.0003,0.008402171,121.57262420654297,-2.046346879005432,0.008805002341978252,0.026171875,-1.1920928955078125e-05,730,0.3
35,1103,8,200.0,8960,-295.90909090909093,405.577299118042,0.0003,0.005758331,70.45025634765625,-1.920883595943451,0.0004110569367185235,0.01015625,0.030076444149017334,740,0.3
36,1105,8,200.0,9216,-276.0869565217391,1015.421482849121,0.0003,0.01824346,469.5928039550781,-2.0304075121879577,-0.010101662669330835,0.043359375,-0.0001780986785888672,750,0.3
37,1105,8,200.0,9472,-272.5531914893617,1925.0635131835938,0.0003,0.004036315,1148.4580078125,-1.899649554491043,-0.007402353873476386,0.0046875,-0.03642129898071289,760,0.3
38,1104,8,200.0,9728,-273.75,493.12330169677733,0.0003,0.0035423303,114.24213409423828,-2.009836858510971,-0.005421706289052963,0.004296875,-0.007814526557922363,770,0.3
39,1103,9,200.0,9984,-270.40816326530614,468.7871864318848,0.0003,0.0023732493,322.4339294433594,-1.9465982019901276,-0.012658470356836916,0.00546875,-0.00043451786041259766,780,0.3
40,1103,9,200.0,10240,-268.03921568627453,51.0668643951416,0.0003,0.0011869324,28.690454483032227,-1.723362183570862,-0.004499014490284026,0.0,-0.0011955499649047852,790,0.3
1,1314,0,200.0,256,-370.0,713.232763671875,0.0003,0.00020709774,478.1936950683594,-1.8143381476402283,-0.0015859065111726522,0.0,1.9609928131103516e-05,800,0.3
2,1208,0,200.0,512,-160.0,39.498688793182374,0.0003,0.0007469882,18.82056427001953,-0.7995982795953751,-0.0015450431033968925,0.0,8.356571197509766e-05,410,0.3
3,1180,0,200.0,768,-83.33333333333333,957.8558944702148,0.0003,5.3788302e-05,190.77186584472656,-0.7915310651063919,-0.00034249392338097094,0.0,4.0531158447265625e-06,420,0.3
4,1147,0,200.0,1024,-50.0,1596.9438598632812,0.0003,8.480158e-06,783.68212890625,-0.7960153311491013,1.2853951193392277e-05,0.0,1.2695789337158203e-05,430,0.3
5,1145,1,200.0,1280,-70.0,1109.698080444336,0.0003,2.7854694e-05,828.390869140625,-0.7894780814647675,-0.00031257416121661664,0.0,9.310245513916016e-05,440,0.3
6,1115,1,200.0,1536,-82.85714285714286,920.3502899169922,0.0003,1.6476726e-05,316.7069396972656,-0.7940383404493332,-0.0001693442929536104,0.0,0.00027358531951904297,450,0.3
7,1118,1,200.0,1792,-141.25,144.70941085815429,0.0003,0.0010396086,53.258365631103516,-0.8063669770956039,-0.0020525780506432056,0.0,0.00015735626220703125,460,0.3
8,1108,1,200.0,2048,-174.0,115.40177707672119,0.0003,0.020547442,70.64051055908203,-0.8672547549009323,-0.009384769125608728,0.061328125,5.5909156799316406e-05,470,0.3
9,1102,2,200.0,2304,-148.1818181818182,574.3353897094727,0.0003,0.0008862028,468.7385559082031,-0.915869876742363,-0.0008413144154474139,0.00078125,0.00018292665481567383,480,0.3
10,1102,2,200.0,2560,-175.0,1032.8276611328124,0.0003,0.00017462508,436.7243957519531,-0.9181550681591034,-0.0006432829890400171,0.0,0.0042264461517333984,490,0.3
11,1103,2,200.0,2816,-192.14285714285714,477.5855316162109,0.0003,0.00018394087,167.95645141601562,-0.9140941292047501,-0.0006203554337844252,0.0,0.016252458095550537,500,0.3
12,1103,2,200.0,3072,-206.66666666666666,104.90384483337402,0.0003,0.00019510533,32.07487487792969,-0.9217615634202957,-0.00022604530095122756,0.0,-0.023249506950378418,510,0.3
13,1102,3,200.0,3328,-190.625,407.2590133666992,0.0003,7.8229e-05,222.72035217285156,-0.9298928797245025,0.0004054828081279993,0.0,0.0844220519065857,520,0.3
14,1097,3,200.0,3584,-177.64705882352942,483.2754936218262,0.0003,1.4469959e-05,264.251708984375,-0.934256660938263,-0.00011806945549324155,0.0,0.19396758079528809,530,0.3
15,1096,3,200.0,3840,-200.0,747.9631469726562,0.0003,3.5299454e-06,252.22959899902344,-0.9322863012552262,8.418397046625615e-05,0.0,0.1109972596168518,540,0.3
16,1092,3,200.0,4096,-210.5,216.50573272705077,0.0003,1.5650876e-05,103.93531799316406,-0.9326687961816787,-0.0001362319104373455,0.0,-0.33604443073272705,550,0.3
17,1093,3,200.0,4352,-206.1904761904762,350.5788719177246,0.0003,2.6770635e-05,114.21408081054688,-0.9339556127786637,-0.00017655149567872286,0.0,0.33746081590652466,560,0.3
18,1093,4,200.0,4608,-203.47826086956522,906.2829833984375,0.0003,0.00054296385,392.9660339355469,-0.927296730875969,-0.0021977412514388563,0.0,0.10979986190795898,570,0.3
19,1094,4,200.0,4864,-190.41666666666666,89.65964469909667,0.0003,4.5908382e-05,36.10994338989258,-0.9281457364559174,0.00021458828123286367,0.0,-1.172767162322998,580,0.3
20,1094,4,200.0,5120,-200.8,784.633903503418,0.0003,0.00048911944,526.81298828125,-0.9248267561197281,-0.0010569444391876459,0.0,0.13269507884979248,590,0.3
21,1096,4,200.0,5376,-207.69230769230768,78.51341667175294,0.0003,0.0032755968,21.80256462097168,-0.9020400881767273,-0.0058373871725052595,0.0,0.31557875871658325,600,0.3
22,1093,5,200.0,5632,-216.07142857142858,438.4956214904785,0.0003,0.001983944,333.8206787109375,-0.8640121757984162,-0.0020467396592721344,0.0,0.17007869482040405,610,0.3
23,1093,5,200.0,5888,-214.13793103448276,31.23197422027588,0.0003,0.0002677641,17.072301864624023,-0.8396566599607468,-0.0028163682844024153,0.0,0.02044004201889038,620,0.3
24,1095,5,200.0,6144,-197.0,621.9477096557617,0.0003,0.00015608338,180.95106506347656,-0.8333893537521362,-0.0006112051662057639,0.0,-0.3121213912963867,630,0.3
25,1095,5,200.0,6400,-196.5625,1244.2834716796874,0.0003,1.7015263e-05,367.77996826171875,-0.8278553038835526,-0.00023792008869349957,0.0,0.1288621425628662,640,0.3
26,1096,6,200.0,6656,-203.33333333333334,810.8370422363281,0.0003,5.849311e-05,552.4149780273438,-0.8301339089870453,-0.00046476746210828425,0.0,0.15600240230560303,650,0.3
27,1094,6,200.0,6912,-208.23529411764707,5.480079501867294,0.0003,0.001962376,2.6855263710021973,-0.8404700428247451,-0.00254501192830503,0.002734375,0.004676103591918945,660,0.3
28,1093,6,200.0,7168,-212.57142857142858,25.146551895141602,0.0003,0.0015121093,10.495843887329102,-0.8637286394834518,-0.0019312618765980004,0.00234375,0.38691622018814087,670,0.3
29,1093,6,200.0,7424,-214.32432432432432,12.698997497558594,0.0003,0.029619314,7.841326713562012,-0.9264068603515625,-0.007394001376815141,0.045703125,0.5335732698440552,680,0.3
30,1094,7,200.0,7680,-200.0,379.4055480957031,0.0003,0.0034427643,249.32315063476562,-1.007606440782547,0.0021166959311813118,0.0,0.20646774768829346,690,0.3
31,1094,7,200.0,7936,-205.12820512820514,1135.6501861572265,0.0003,0.00020892243,309.7435302734375,-1.0156391859054565,-0.0008785158628597855,0.0,0.17863714694976807,700,0.3
32,1095,7,200.0,8192,-210.0,1.4596298210322858,0.0003,0.055514023,0.5284400582313538,-0.9584788501262664,-0.010419992101378738,0.281640625,-0.3392975330352783,710,0.3
