rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/approx_kl
200.0,8,1464.1860465116279,8704,34,1000,14546.979174804688,6736.64697265625,-0.0011943241697736084,13530,0.0003,-1.6039897620677948,0.5574229955673218,0.3,0.0,0.002389482
200.0,8,1465.909090909091,8960,35,999,9501.601916503907,7704.23681640625,-0.000984406378120184,13540,0.0003,-1.6823319435119628,0.4702969193458557,0.3,0.0,0.0003902004
200.0,9,1470.8695652173913,9216,36,999,7666.460650634765,4652.171875,-0.007464349758811295,13550,0.0003,-1.837134635448456,0.5820136070251465,0.3,0.019921875,0.010277368
200.0,9,1462.9787234042553,9472,37,999,12671.543139648438,9661.8515625,-0.0015317250043153762,13560,0.0003,-1.7893751084804534,0.6081099510192871,0.3,0.01328125,0.009199901
200.0,9,1470.2083333333333,9728,38,999,6404.92280883789,2762.989990234375,-0.002838021144270897,13570,0.0003,-1.9022424936294555,0.6636129021644592,0.3,0.00078125,0.007970441
200.0,10,1476.1224489795918,9984,39,997,8247.969506835938,3860.58642578125,-0.0028891157591715453,13580,0.0003,-1.775203937292099,0.5559409856796265,0.3,0.015625,0.01047823
200.0,10,1477.2549019607843,10240,40,997,7264.829052734375,1557.59716796875,-0.0013483740272931754,13590,0.0003,-1.9042974174022675,0.5949205160140991,0.3,0.0,0.0012366115
200.0,0,1610.0,256,1,1157,13960.09658203125,11909.654296875,-0.002492725197225809,13600,0.0003,-1.8086182832717896,0.562031626701355,0.3,0.0,0.0019882845
200.0,0,1360.0,512,2,1066,11064.752850341796,1639.5518798828125,-0.0011290784692391752,13210,0.0003,-2.0836248278617857,0.5138689279556274,0.3,0.00078125,0.0015943621
200.0,0,1430.0,768,3,1039,6019.509963989258,3339.596435546875,-0.0006818733876571059,13220,0.0003,-1.8681758224964142,0.5325833559036255,0.3,0.0,0.0016799297
200.0,0,1436.0,1024,4,1026,6655.909765625,3707.294921875,-0.0019672222901135684,13230,0.0003,-2.1895241498947144,0.512245237827301,0.3,0.0,0.0016999885
200.0,1,1453.3333333333333,1280,5,1021,12565.229302978516,321.91546630859375,-0.005620864452794194,13240,0.0003,-2.118265378475189,0.5284005403518677,0.3,0.006640625,0.0048730858
200.0,1,1470.0,1536,6,1019,6379.394549560547,4373.93701171875,-0.0029748286004178228,13250,0.0003,-2.1651602268218992,0.48807549476623535,0.3,0.0,0.002673784
200.0,1,1452.5,1792,7,1015,5947.406268310547,2145.073974609375,-0.0018557492876425385,13260,0.0003,-2.1723626613616944,0.5553974509239197,0.3,0.0,0.0019560151
200.0,2,1503.0,2048,8,1012,6479.266906738281,4085.2802734375,-0.0016345436684787273,13270,0.0003,-2.1222372531890867,0.5175979137420654,0.3,0.0,0.0019393915
200.0,2,1478.1818181818182,2304,9,1006,11879.126794433594,7419.314453125,0.0005245254375040531,13280,0.0003,-2.058128321170807,0.4192180633544922,0.3,0.0,0.00030266633
200.0,2,1467.5,2560,10,1006,5468.831320190429,3946.206787109375,-0.001801781146787107,13290,0.0003,-2.1127991318702697,0.5754461884498596,0.3,0.0,0.0017319485
200.0,2,1516.4285714285713,2816,11,1002,6142.588833618164,296.0362548828125,-0.0014967805473133922,13300,0.0003,-2.1294119715690614,0.5212869644165039,0.3,0.0,0.0015194879
200.0,3,1504.6666666666667,3072,12,1001,12278.363427734375,5998.2841796875,-0.0012367109768092633,13310,0.0003,-2.0403468012809753,0.5300761461257935,0.3,0.0,0.0017817526
200.0,3,1525.0,3328,13,1000,5529.6897247314455,5145.59130859375,-0.0012650678632780909,13320,0.0003,-2.028803688287735,0.602493405342102,0.3,0.0,0.0008971186
200.0,3,1518.8235294117646,3584,14,997,7497.724462890625,4008.431884765625,-0.0021649434929713607,13330,0.0003,-2.0841132521629335,0.4636194705963135,0.3,0.0,0.0013486322
200.0,3,1540.0,3840,15,997,6693.633758544922,1954.81494140625,-0.0021638375939801334,13340,0.0003,-2.107031965255737,0.5616067051887512,0.3,0.0,0.0008581779
200.0,4,1529.0,4096,16,996,11554.3990234375,7487.50146484375,-0.004041890916414559,13350,0.0003,-2.0476758241653443,0.48903244733810425,0.3,0.008984375,0.008969502
200.0,4,1507.6190476190477,4352,17,997,6347.675408935547,5566.4140625,-0.0030819845967926087,13360,0.0003,-2.0494068205356597,0.5425167679786682,0.3,0.0,0.0021655983
200.0,4,1523.4782608695652,4608,18,996,5909.920458984375,3182.378173828125,-0.00011848576832562685,13370,0.0003,-2.0935592889785766,0.5161173939704895,0.3,0.0,0.00095439074
200.0,4,1525.0,4864,19,994,11568.24619140625,7223.0029296875,-0.0006871280260384083,13380,0.0003,-1.8906102776527405,0.5453381538391113,0.3,0.0,0.00070254505
200.0,5,1527.6,5120,20,991,7557.659783935547,4957.2490234375,-0.0013117562513798476,13390,0.0003,-1.9600430965423583,0.4323144555091858,0.3,0.000390625,0.0011688478
200.0,5,1530.0,5376,21,991,5907.0490234375,3657.4970703125,-0.0026478227460756897,13400,0.0003,-2.06146422624588,0.5285528302192688,0.3,0.0,0.001822191
200.0,5,1532.5,5632,22,991,6937.635546875,4389.02587890625,-0.004400832206010818,13410,0.0003,-2.053563195466995,0.4851456880569458,0.3,0.007421875,0.009185192
200.0,5,1525.8620689655172,5888,23,992,11500.355541992187,4256.3369140625,0.00012200091732665897,13420,0.0003,-2.0407794415950775,0.46878015995025635,0.3,0.0,0.0005831816
200.0,6,1503.6666666666667,6144,24,993,5609.781170654297,3146.843017578125,-0.0028883089777082204,13430,0.0003,-2.0641553163528443,0.5851551294326782,0.3,0.00625,0.0059495233
200.0,6,1516.25,6400,25,992,5461.807330322265,1403.42041015625,-0.0015009869821369648,13440,0.0003,-2.125117230415344,0.5873051881790161,0.3,0.0015625,0.0028264683
