rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss
627.8571428571429,200.0,787,10,33,8448,-0.002930853795260191,0.3,3497.883056640625,0.0,14889.722985839844,0.00025237305,0.0003,0.01726001501083374,320,-2.5317345380783083
617.6744186046511,200.0,788,11,34,8704,-0.001308165944647044,0.3,3173.444580078125,0.0,15836.89052734375,0.00023332657,0.0003,0.027670979499816895,330,-2.53758065700531
614.0909090909091,200.0,790,11,35,8960,-0.002626012032851577,0.3,6601.123046875,0.0,13562.81865234375,0.0003342426,0.0003,0.06256932020187378,340,-2.53564909696579
615.8695652173913,200.0,791,11,36,9216,-0.0011996533256024122,0.3,6742.53857421875,0.0,17762.46240234375,0.00014797994,0.0003,0.049551963806152344,350,-2.533383142948151
631.4893617021277,200.0,791,11,37,9472,-0.0022272877162322403,0.3,2480.363037109375,0.0,18922.25490722656,0.0005860515,0.0003,0.017519474029541016,360,-2.532433772087097
628.75,200.0,792,12,38,9728,-0.0015228125499561428,0.3,17865.345703125,0.0,35046.59833984375,0.0003134925,0.0003,0.037132084369659424,370,-2.533640170097351
623.469387755102,200.0,790,12,39,9984,-0.0013606591150164605,0.3,5463.220703125,0.0,14360.1501953125,0.00012772717,0.0003,0.011090993881225586,380,-2.532014262676239
617.0588235294117,200.0,791,12,40,10240,-0.00020376505563035607,0.3,3930.19921875,0.0,9764.529656982422,2.7870294e-05,0.0003,0.03664278984069824,390,-2.532298183441162
618.4615384615385,200.0,790,13,41,10496,-0.0009462673449888825,0.3,28494.8515625,0.0,38142.0076171875,3.7224963e-05,0.0003,0.04208773374557495,400,-2.5321900606155396
615.4716981132076,200.0,789,13,42,10752,-0.00035325856879353523,0.3,5701.60107421875,0.0,18541.4150390625,1.1955854e-05,0.0003,0.008615076541900635,410,-2.527986967563629
617.6363636363636,200.0,789,13,43,11008,-0.0007778725354000926,0.3,5461.93017578125,0.0,12227.25147705078,6.403518e-05,0.0003,0.04175257682800293,420,-2.52580908536911
618.0357142857143,200.0,790,14,44,11264,-0.002951041609048843,0.3,2396.794677734375,0.0,15041.998527526855,0.0009888201,0.0003,0.04704570770263672,430,-2.521494424343109
615.6140350877193,200.0,788,14,45,11520,-0.0021585983922705054,0.3,13646.3193359375,0.0,33853.68916015625,0.0003668184,0.0003,0.013676345348358154,440,-2.5125767827033996
614.3103448275862,200.0,790,14,46,11776,-0.001446428196504712,0.3,6849.333984375,0.0,14338.915942382813,0.00017366023,0.0003,0.05054956674575806,450,-2.50867555141449
623.3333333333334,200.0,790,15,47,12032,-0.00017598080448806287,0.3,9855.6357421875,0.0,24330.716015625,5.614315e-05,0.0003,0.08141189813613892,460,-2.5077253580093384
624.5901639344262,200.0,792,15,48,12288,-0.0037500012200325727,0.3,13134.2666015625,0.0,28107.15693359375,0.00083738356,0.0003,0.059372127056121826,470,-2.498032879829407
627.0967741935484,200.0,792,15,49,12544,-0.001901935669593513,0.3,6561.76220703125,0.0,15872.664624023437,0.0002696258,0.0003,0.06439125537872314,480,-2.487968015670776
629.84375,200.0,793,16,50,12800,-0.002068151440471411,0.3,12215.5087890625,0.0,16123.104541015626,0.0004816393,0.0003,0.057933688163757324,490,-2.486571502685547
624.0,200.0,792,16,51,13056,-0.0008426666376180947,0.3,12460.0341796875,0.0,18763.2119140625,0.00022755936,0.0003,0.0411185622215271,500,-2.4866630911827086
628.030303030303,200.0,793,16,52,13312,-0.00025193069595843556,0.3,14633.26953125,0.0,32722.240234375,8.5374806e-05,0.0003,0.05113255977630615,510,-2.481408083438873
629.1044776119403,200.0,793,17,53,13568,-0.0017652222013566643,0.3,9933.841796875,0.0,19399.9609375,0.00019366131,0.0003,0.027427613735198975,520,-2.4849738597869875
635.2173913043479,200.0,792,17,54,13824,-0.0022184395929798484,0.3,12295.6767578125,0.0,19032.620703125,0.00041950285,0.0003,0.021672546863555908,530,-2.467692494392395
633.8571428571429,200.0,794,17,55,14080,-0.0009903070516884328,0.3,14444.7314453125,0.0,32258.95107421875,0.00021522958,0.0003,0.019453346729278564,540,-2.4691470146179197
639.5774647887324,200.0,795,18,56,14336,-0.002286928240209818,0.3,8077.884765625,0.0,17484.24606933594,0.0005251779,0.0003,0.02084791660308838,550,-2.470719373226166
644.3055555555555,200.0,795,18,57,14592,-0.0024945462588220834,0.3,581.427001953125,0.0,1639.1973022460938,0.00053182663,0.0003,0.055180490016937256,560,-2.4674949288368224
629.7297297297297,200.0,795,18,58,14848,-0.0006993627292104065,0.3,19373.380859375,0.0,41467.11611328125,0.000116421375,0.0003,-0.026921868324279785,570,-2.4697315096855164
630.8,200.0,795,18,59,15104,-0.005250450898893177,0.3,682.654541015625,0.0,1525.7370910644531,0.0013044272,0.0003,0.363182008266449,580,-2.458734226226807
638.2894736842105,200.0,795,19,60,15360,-0.0005820714170113206,0.3,12949.96875,0.0,35559.62265625,0.00058436906,0.0003,0.02765411138534546,590,-2.445261263847351
643.7179487179487,200.0,796,19,61,15616,-0.0027330179407726975,0.3,14323.552734375,0.0,19431.883056640625,0.0006449525,0.0003,0.0732961893081665,600,-2.4291354060173034
640.0,200.0,796,19,62,15872,-0.001201431406661868,0.3,17822.779296875,0.0,29353.735546875,0.0002324928,0.0003,0.01826244592666626,610,-2.417379951477051
643.75,200.0,782,20,63,16128,-0.0022845787229016424,0.3,9777.099609375,0.0,17205.3876953125,0.00023997808,0.0003,0.08203303813934326,620,-2.432393968105316
645.3086419753087,200.0,757,21,64,16384,-0.0028426140546798707,0.3,9821.6044921875,0.0,14717.700036621094,0.0004334473,0.0003,0.02708965539932251,630,-2.430580198764801
650.3614457831326,200.0,735,22,65,16640,2.6334542781114578e-05,0.3,3125.60498046875,0.0,15352.124658203125,0.00012586731,0.0003,0.062420547008514404,640,-2.444922697544098
651.4285714285714,200.0,715,23,66,16896,-0.0008420603116974235,0.3,5790.40966796875,0.0,18431.98488769531,9.356649e-05,0.0003,0.042092740535736084,650,-2.4366843342781066
652.2352941176471,200.0,696,24,67,17152,-0.0030794522259384393,0.3,20602.416015625,0.0,39352.3533203125,0.00047720643,0.0003,-0.0074689388275146484,660,-2.438860762119293
649.5402298850574,200.0,680,25,68,17408,0.00017092484049499034,0.3,9184.0078125,0.0,16966.900317382813,0.00010760757,0.0003,0.0651518702507019,670,-2.4477563738822936
650.7954545454545,200.0,664,26,69,17664,-0.0012489971471950413,0.3,7959.6806640625,0.0,15947.786932373047,0.00012399885,0.0003,0.08984476327896118,680,-2.452660286426544
649.6629213483146,200.0,652,27,70,17920,-0.0010913097532466054,0.3,8932.982421875,0.0,21362.944384765626,0.00024738186,0.0003,0.012672185897827148,690,-2.43962277173996
648.0,200.0,653,27,71,18176,-5.049365572631359e-05,0.3,10287.6982421875,0.0,17730.32470703125,0.00018126192,0.0003,-0.009001016616821289,700,-2.4277265310287475
644.2391304347826,200.0,654,28,72,18432,-0.000296083465218544,0.3,8437.1533203125,0.0,14509.521899414063,3.091269e-05,0.0003,0.026497483253479004,710,-2.4264859199523925
643.1182795698925,200.0,655,28,73,18688,-0.0014601259492337704,0.3,8459.853515625,0.0,33557.05986328125,7.3581934e-05,0.0003,0.05425745248794556,720,-2.4277185797691345
644.2553191489362,200.0,656,28,74,18944,-0.0013342000544071197,0.3,9975.55078125,0.0,19283.064208984375,0.00018109637,0.0003,0.0639657974243164,730,-2.4283496737480164
639.8958333333334,200.0,658,29,75,19200,-0.004646919691003859,0.3,11788.9365234375,0.0,20463.068017578124,0.0012237967,0.0003,0.05455833673477173,740,-2.4389587163925173
639.6907216494845,200.0,660,29,76,19456,-0.003025584388524294,0.3,1217.40673828125,0.0,2204.094104003906,0.001850792,0.0003,-0.09580278396606445,750,-2.464036238193512
652.2448979591836,200.0,662,29,77,19712,-0.002195868780836463,0.3,10399.7294921875,0.0,17679.626708984375,0.0005484116,0.0003,0.022869467735290527,760,-2.462734138965607
650.2020202020202,200.0,663,30,78,19968,-9.99633688479662e-05,0.3,18305.072265625,0.0,39915.3630859375,0.00046278583,0.0003,0.0026991963386535645,770,-2.4422977566719055
645.4,200.0,663,30,79,20224,-0.0027315900661051273,0.3,7556.0732421875,0.0,18765.539501953124,0.00056693144,0.0003,0.0717960000038147,780,-2.4347590088844298
648.8,200.0,664,30,80,20480,-0.0015955729410052299,0.3,12268.1923828125,0.0,30154.70224609375,0.0005689,0.0003,0.032663583755493164,790,-2.398582923412323
658.8,200.0,665,31,81,20736,-0.0020052836975082756,0.3,8047.08642578125,0.0,18762.033154296874,0.0007101677,0.0003,0.046530306339263916,800,-2.385351240634918
657.0,200.0,667,31,82,20992,-0.0010943704517558217,0.3,6803.537109375,0.0,10426.4939453125,0.000639539,0.0003,-0.026215314865112305,810,-2.3625053644180296
649.8,200.0,668,31,83,21248,-0.0019959081429988144,0.3,7257.21728515625,0.0,14977.75830078125,0.000608979,0.0003,0.022505342960357666,820,-2.364760935306549
647.3,200.0,669,32,84,21504,-0.0008038918953388929,0.3,19828.330078125,0.0,33641.00283203125,7.6547265e-05,0.0003,0.057479798793792725,830,-2.3176452279090882
650.2,200.0,671,32,85,21760,-0.0004624077584594488,0.3,7649.7880859375,0.0,17192.122119140626,4.4010812e-05,0.0003,0.004203855991363525,840,-2.312069058418274
653.3,200.0,672,32,86,22016,-0.00571716723497957,0.3,1119.2989501953125,0.0,2315.3430419921874,0.002375708,0.0003,0.11897224187850952,850,-2.3372871041297913
658.1,200.0,674,33,87,22272,-0.0008336911909282207,0.3,15352.6044921875,0.0,26377.41376953125,0.0012109468,0.0003,0.05221736431121826,860,-2.3841416478157043
655.1,200.0,674,33,88,22528,-0.0012056669918820262,0.3,13160.740234375,0.0,36539.22626953125,0.00051579624,0.0003,0.06515264511108398,870,-2.336168873310089
655.0,200.0,675,33,89,22784,-0.0017249318771064281,0.3,8348.4794921875,0.0,14315.0205078125,0.00046924595,0.0003,0.05367231369018555,880,-2.309882140159607
663.2,200.0,676,34,90,23040,-0.004366311058402061,0.3,9845.0771484375,0.0,22171.25478515625,0.00215572,0.0003,0.04560089111328125,890,-2.278809833526611
668.9,200.0,677,34,91,23296,-0.008516993885859848,0.3,13275.2900390625,0.0,37623.23857421875,0.0053040013,0.0003,0.039900243282318115,900,-2.179317593574524
666.7,200.0,678,34,92,23552,-0.009327952493913471,0.3,5778.4755859375,0.00703125,13841.879565429688,0.0054878565,0.0003,0.06016731262207031,910,-2.0791928291320803
661.4,200.0,679,35,93,23808,-0.004514145664870739,0.3,10870.1923828125,0.000390625,14469.26173095703,0.004585846,0.0003,0.010857701301574707,920,-2.152906370162964
663.5,200.0,681,35,94,24064,-0.009667689353227616,0.3,6131.49169921875,0.012109375,15831.160180664063,0.009829663,0.0003,0.09536629915237427,930,-2.2159278750419618
658.9,200.0,683,35,95,24320,-0.0022501206025481225,0.3,15287.9228515625,0.0,32170.284765625,0.001350824,0.0003,0.011523663997650146,940,-2.2416552782058714
658.4,200.0,684,35,96,24576,-0.00261109690181911,0.3,5359.1162109375,0.0,15184.012841796875,0.00081822765,0.0003,0.0705614686012268,950,-2.2673864722251893
661.0,200.0,686,36,97,24832,-0.0024525188840925694,0.3,9581.232421875,0.0,18188.66650390625,0.00048149354,0.0003,0.11343765258789062,960,-2.274378037452698
653.6,200.0,687,36,98,25088,-0.0026731082703918218,0.3,16668.091796875,0.0,30348.72978515625,0.0007055998,0.0003,0.07104641199111938,970,-2.266553246974945
663.5,200.0,689,36,99,25344,-0.007291567511856556,0.3,13442.802734375,0.0,25444.36748046875,0.0020635768,0.0003,0.11118543148040771,980,-2.287079405784607
660.5,200.0,690,37,100,25600,-0.0005811122013255954,0.3,10179.447265625,0.0,17768.12958984375,0.00093011,0.0003,0.03383427858352661,990,-2.319603681564331
659.5,200.0,692,37,101,25856,0.00012143456842750311,0.3,5359.50146484375,0.0,18546.005078125,0.00017597969,0.0003,0.08954018354415894,1000,-2.3377987265586855
660.5,200.0,693,37,102,26112,-0.00011898532975465059,0.3,17753.451171875,0.0,31797.53701171875,3.952626e-05,0.0003,0.05663144588470459,1010,-2.332778882980347
664.1,200.0,695,37,103,26368,-0.000647453183773905,0.3,13092.6875,0.0,19519.504052734374,3.8314844e-05,0.0003,0.05224919319152832,1020,-2.339614009857178
676.6,200.0,696,38,104,26624,-0.00370783603284508,0.3,7998.72119140625,0.0,13789.909814453125,0.00096700294,0.0003,0.11173778772354126,1030,-2.3428661108016966
675.6,200.0,697,38,105,26880,0.001552242785692215,0.3,20487.197265625,0.0,33993.01240234375,0.0005118337,0.0003,-0.042760372161865234,1040,-2.3197880506515505
679.3,200.0,699,38,106,27136,-0.0021365233696997166,0.3,9317.927734375,0.0,19596.980908203124,0.0002945508,0.0003,0.0899764895439148,1050,-2.32184978723526
683.5,200.0,700,39,107,27392,-0.0011860264115966857,0.3,8901.5263671875,0.0,17639.66940917969,0.00026274752,0.0003,0.06702369451522827,1060,-2.2990963101387023
686.8,200.0,701,39,108,27648,-0.0005232219817116856,0.3,7698.37744140625,0.0,14999.789697265625,0.00012647104,0.0003,0.07726860046386719,1070,-2.30461323261261
684.9,200.0,703,39,109,27904,-0.0005139363463968038,0.3,16875.00390625,0.0,27372.458129882812,7.822295e-05,0.0003,0.029034197330474854,1080,-2.329154598712921
691.3,200.0,704,39,110,28160,-0.005063862749375403,0.3,2174.566650390625,0.0,14753.808325195312,0.0014919352,0.0003,0.006245970726013184,1090,-2.3039622068405152
697.3,200.0,705,40,111,28416,-0.002335543977096677,0.3,9721.1220703125,0.0,10606.109417724609,0.0013310811,0.0003,0.027708351612091064,1100,-2.3679530143737795
699.4,200.0,707,40,112,28672,-6.479662843048573e-05,0.3,21479.81640625,0.0,46323.481640625,0.000236867,0.0003,0.03845834732055664,1110,-2.388619101047516
700.8,200.0,708,40,113,28928,-0.0008332558907568454,0.3,3781.239013671875,0.0,18555.986572265625,0.00011294731,0.0003,0.06048017740249634,1120,-2.3519443392753603
699.3,200.0,709,41,114,29184,-0.00373387192375958,0.3,8598.431640625,0.0,16163.366821289062,0.0009195814,0.0003,0.08551895618438721,1130,-2.364923059940338
696.3,200.0,710,41,115,29440,4.5713665895164016e-05,0.3,9941.7021484375,0.0,14826.014697265626,0.00048047467,0.0003,0.013659477233886719,1140,-2.3771047830581664
697.3,200.0,712,41,116,29696,-0.002470081951469183,0.3,15166.8876953125,0.0,30091.0443359375,0.0004478246,0.0003,0.11755120754241943,1150,-2.391269874572754
703.1,200.0,713,41,117,29952,0.000725903338752687,0.3,17051.564453125,0.0,27648.95966796875,0.000355687,0.0003,-0.12260055541992188,1160,-2.408800482749939
706.2,200.0,714,42,118,30208,-0.005250733043067157,0.3,9459.384765625,0.0,18917.12253417969,0.0012698106,0.0003,0.03862762451171875,1170,-2.41190505027771
706.6,200.0,715,42,119,30464,-0.0014896814245730639,0.3,10776.2490234375,0.0,17310.126708984375,0.00034024264,0.0003,0.012864887714385986,1180,-2.405007004737854
710.4,200.0,716,42,120,30720,-0.0020983431488275526,0.3,22088.654296875,0.0,40380.43759765625,0.00040072156,0.0003,0.016093194484710693,1190,-2.4254122734069825
707.9,200.0,717,43,121,30976,-0.0027337849605828524,0.3,12409.830078125,0.0,19057.010595703126,0.00070092827,0.0003,-0.08374345302581787,1200,-2.417403984069824
716.2,200.0,718,43,122,31232,-0.004682202183175832,0.3,4780.1064453125,0.0,14457.415002441407,0.0016881521,0.0003,0.04823964834213257,1210,-2.397008717060089
716.2,200.0,719,43,123,31488,0.0020637922687456014,0.3,18094.8203125,0.0,40178.15390625,0.0009825022,0.0003,-0.04143238067626953,1220,-2.404771637916565
716.1,200.0,720,44,124,31744,-0.0007405765121802687,0.3,8463.189453125,0.0,14134.689135742188,4.8795016e-05,0.0003,0.054798781871795654,1230,-2.401622462272644
707.7,200.0,721,44,125,32000,-0.002168807480484247,0.3,3560.970703125,0.0,13360.772314453125,0.0003475889,0.0003,0.10784971714019775,1240,-2.4138227105140686
706.6,200.0,722,44,126,32256,-0.0010238917835522442,0.3,8716.7294921875,0.0,14265.757415771484,0.00031659636,0.0003,0.029127418994903564,1250,-2.387157440185547
704.1,200.0,723,44,127,32512,-0.0015805070986971259,0.3,16860.3984375,0.0,33886.5447265625,0.00015231734,0.0003,0.06083303689956665,1260,-2.3854854702949524
703.7,200.0,724,45,128,32768,-0.0007688187528401613,0.3,9073.9072265625,0.0,17365.396704101564,0.00028421753,0.0003,0.08145064115524292,1270,-2.3851951479911806
710.6,200.0,725,45,129,33024,-0.005332779372110963,0.3,7854.38427734375,0.0,15196.130493164062,0.0017301356,0.0003,0.06220698356628418,1280,-2.38411523103714
706.7,200.0,726,45,130,33280,-0.0023048384580761196,0.3,12790.912109375,0.0,32907.94072265625,0.0010110473,0.0003,0.05466258525848389,1290,-2.3761617302894593
705.6,200.0,727,46,131,33536,-0.0008227004669606686,0.3,8890.443359375,0.0,18332.599060058594,9.418302e-05,0.0003,0.02022629976272583,1300,-2.359655523300171
705.8,200.0,727,46,132,33792,-0.0005969774443656206,0.3,10567.923828125,0.0,18131.1611328125,5.243672e-05,0.0003,0.09332937002182007,1310,-2.3645183444023132
705.9,200.0,728,46,133,34048,-0.0023263969458639623,0.3,9221.4013671875,0.0,19107.37810058594,0.00034324545,0.0003,0.05992114543914795,1320,-2.3628284215927122
704.4,200.0,729,46,134,34304,-0.0008378240279853344,0.3,19208.83203125,0.0,30360.3458984375,0.00016837311,0.0003,0.09244745969772339,1330,-2.3842876315116883
702.6,200.0,731,47,135,34560,-6.560822948813439e-05,0.3,7392.91162109375,0.0,19214.384619140626,2.7108705e-05,0.0003,0.10626006126403809,1340,-2.385373115539551
710.3,200.0,731,47,136,34816,-0.0022298525203950704,0.3,5845.9033203125,0.0,10042.664556884765,0.00026396988,0.0003,0.04279965162277222,1350,-2.3796517133712767
718.6,200.0,732,47,137,35072,-0.0010326583636924625,0.3,21491.203125,0.0,32434.169189453125,0.00027699769,0.0003,0.11293166875839233,1360,-2.37610125541687
714.5,200.0,733,48,138,35328,-0.007681041746400297,0.3,8002.80126953125,0.0,16676.5001953125,0.002079465,0.0003,0.04827570915222168,1370,-2.4045766949653626
724.1,200.0,734,48,139,35584,-0.003749568574130535,0.3,22825.73828125,0.0,31258.71826171875,0.0012998327,0.0003,0.05202841758728027,1380,-2.3927549958229064
736.2,200.0,735,48,140,35840,-0.012089553475379943,0.3,8746.947265625,0.021484375,20493.9701171875,0.01248693,0.0003,-0.019581198692321777,1390,-2.361187720298767
732.8,200.0,736,49,141,36096,-0.0019483844167552888,0.3,26753.650390625,0.0,39509.27138671875,0.0015237033,0.0003,-0.012236714363098145,1400,-2.3008421540260313
729.7,200.0,737,49,142,36352,-0.0021165916929021477,0.3,16728.150390625,0.0,18546.086657714844,0.00048519415,0.0003,0.036388516426086426,1410,-2.2799119353294373
724.8,200.0,738,49,143,36608,-0.0032219567568972708,0.3,9500.5048828125,0.0,19268.599365234375,0.0011942675,0.0003,0.05138444900512695,1420,-2.2892975091934202
721.9,200.0,738,49,144,36864,-0.0029697193996980785,0.3,7995.58642578125,0.0,21167.170166015625,0.0006434866,0.0003,-0.04833328723907471,1430,-2.333340620994568
720.2,200.0,739,50,145,37120,-0.0008047608658671379,0.3,17689.177734375,0.0,37456.39853515625,0.00015886407,0.0003,0.06160968542098999,1440,-2.339052653312683
721.3,200.0,740,50,146,37376,-0.01047034419607371,0.3,3614.25537109375,0.0015625,18274.846752929687,0.0067062965,0.0003,0.021510303020477295,1450,-2.3552799344062807
724.6,200.0,741,50,147,37632,-0.0068880653940141204,0.3,9860.818359375,0.0,22693.514111328124,0.005531729,0.0003,0.012878894805908203,1460,-2.3849177241325377
725.2,200.0,741,51,148,37888,-0.001596288988366723,0.3,23360.630859375,0.0,33315.9912109375,0.0013148095,0.0003,0.07039898633956909,1470,-2.349121856689453
725.2,200.0,742,51,149,38144,-0.0005002802005037666,0.3,7169.7568359375,0.0,16491.36965332031,6.5149274e-05,0.0003,0.06533008813858032,1480,-2.3493116021156313
738.1,200.0,743,51,150,38400,-0.0009711366845294833,0.3,8632.36328125,0.0,18557.4607421875,0.00013120798,0.0003,0.05278468132019043,1490,-2.3566493511199953
736.7,200.0,744,51,151,38656,-0.006200423464179039,0.3,12916.763671875,0.0,16591.951806640624,0.0031141227,0.0003,0.01693969964981079,1500,-2.3679365873336793
744.1,200.0,744,52,152,38912,0.003263008035719395,0.3,18341.736328125,0.0,42301.35297851563,0.0013535109,0.0003,0.05792039632797241,1510,-2.36096932888031
741.7,200.0,745,52,153,39168,-0.002369498694315553,0.3,15284.994140625,0.0,21169.880615234375,0.0006584441,0.0003,-0.04874897003173828,1520,-2.3669093370437624
745.6,200.0,746,52,154,39424,-0.002796454878989607,0.3,3882.1396484375,0.0,9446.221997070312,0.0013483874,0.0003,0.06656146049499512,1530,-2.379536986351013
731.9,200.0,746,53,155,39680,-0.002754094172269106,0.3,9795.9794921875,0.0,13691.225903320312,0.0020723618,0.0003,0.07512986660003662,1540,-2.3363790273666383
734.9,200.0,747,53,156,39936,-0.002660627570003271,0.3,10388.5068359375,0.0,18525.012426757814,0.0005340602,0.0003,0.02880406379699707,1550,-2.3246230721473693
734.6,200.0,748,53,157,40192,-0.0008465590421110391,0.3,6555.2197265625,0.0,36180.23032226563,0.00042615854,0.0003,0.04353964328765869,1560,-2.343947958946228
733.6,200.0,748,54,158,40448,-0.0006422924343496561,0.3,4411.33056640625,0.0,11415.256829833985,0.000119630946,0.0003,0.04156285524368286,1570,-2.331981158256531
732.0,200.0,749,54,159,40704,-0.0009320683777332306,0.3,8804.263671875,0.0,26361.868359375,0.00015190081,0.0003,0.02152913808822632,1580,-2.3307623624801637
730.3,200.0,750,54,160,40960,-0.0023527565062977374,0.3,5443.1552734375,0.0,19849.395068359376,0.00023371936,0.0003,-0.07641828060150146,1590,-2.301724541187286
