time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction
8,960,200.0,31,579.4871794871794,7936,0.08063679933547974,3647.9149536132813,1753.4423828125,-0.0012569089187309146,0.3,0.0003,9.008194e-05,300,-2.4616201877593995,0.0
8,960,200.0,32,575.375,8192,0.05377298593521118,29566.574267578126,18149.705078125,-0.001426317635923624,0.3,0.0003,0.00024251174,310,-2.4580346584320067,0.0
8,961,200.0,33,580.3571428571429,8448,0.035459160804748535,14269.53505859375,3247.093994140625,-0.003147116908803582,0.3,0.0003,0.0005467187,320,-2.4647865891456604,0.0
9,961,200.0,34,578.4418604651163,8704,0.013361215591430664,40078.31201171875,16776.7421875,-0.0009004706516861916,0.3,0.0003,0.0002828634,330,-2.470082473754883,0.0
9,962,200.0,35,577.5,8960,0.053859829902648926,13067.512158203124,6277.6015625,-0.004050848633050918,0.3,0.0003,0.0008145347,340,-2.462552523612976,0.0
9,962,200.0,36,577.9347826086956,9216,0.04681527614593506,18221.0150390625,4629.509765625,-0.0015619111945852637,0.3,0.0003,0.0005729061,350,-2.460123264789581,0.0
9,962,200.0,37,602.2978723404256,9472,0.010784745216369629,10333.46468811035,753.1024169921875,-0.0010020888934377582,0.3,0.0003,0.00026962184,360,-2.456796884536743,0.0
10,962,200.0,38,597.4166666666666,9728,0.006196737289428711,36018.86337890625,13824.142578125,-0.0005129706347361207,0.3,0.0003,5.066069e-05,370,-2.452396833896637,0.0
10,961,200.0,39,594.1632653061224,9984,0.04347574710845947,13989.72421875,5303.974609375,-0.0020765024702996014,0.3,0.0003,0.00035969284,380,-2.4501239538192747,0.0
10,962,200.0,40,584.4117647058823,10240,0.034068167209625244,9861.522830200196,4014.173828125,-0.00037493607960641383,0.3,0.0003,0.0002129334,390,-2.4389066338539123,0.0
10,961,200.0,41,580.4807692307693,10496,0.01890021562576294,32642.385546875,17725.248046875,-0.0006591359386220574,0.3,0.0003,7.865019e-05,400,-2.4283743262290955,0.0
11,961,200.0,42,578.188679245283,10752,0.03223216533660889,17925.401025390624,5566.41943359375,-0.001548909954726696,0.3,0.0003,0.0002840839,410,-2.432306730747223,0.0
11,961,200.0,43,573.7454545454545,11008,0.03125309944152832,11497.165844726562,5066.08642578125,-0.00012390227057039737,0.3,0.0003,6.908644e-05,420,-2.4488953590393066,0.0
11,961,200.0,44,577.1607142857143,11264,0.025205373764038086,15314.324501037598,2396.404052734375,-0.00204412997700274,0.3,0.0003,0.00022186828,430,-2.4386821508407595,0.0
11,960,200.0,45,579.561403508772,11520,0.06998318433761597,36131.84711914063,14771.201171875,3.305692225694656e-05,0.3,0.0003,9.095692e-05,440,-2.4458909153938295,0.0
12,960,200.0,46,577.2241379310345,11776,0.01340186595916748,19710.738134765626,6749.55712890625,-0.0032072955509647727,0.3,0.0003,0.00055491226,450,-2.44146568775177,0.0
12,960,200.0,47,588.4666666666667,12032,0.029134631156921387,28658.49794921875,16236.1982421875,-0.0016178801190108061,0.3,0.0003,0.00023432146,460,-2.449359428882599,0.0
12,960,200.0,48,588.2295081967213,12288,0.04472315311431885,24065.214501953124,11671.123046875,-0.005783009435981512,0.3,0.0003,0.0020951435,470,-2.435001814365387,0.0
13,960,200.0,49,585.741935483871,12544,0.0984380841255188,18623.108203125,10986.58203125,-0.001759040099568665,0.3,0.0003,0.0010005892,480,-2.3905452728271483,0.0
13,961,200.0,50,580.78125,12800,0.05927550792694092,15038.54727783203,11284.5419921875,-0.0006434698589146137,0.3,0.0003,0.00017851009,490,-2.3849268317222596,0.0
13,960,200.0,51,576.9230769230769,13056,0.0913916826248169,14643.518286132812,13406.6015625,-0.004054921283386648,0.3,0.0003,0.00095403614,500,-2.3843192219734193,0.0
13,960,200.0,52,575.1515151515151,13312,0.06153571605682373,34615.64643554688,19906.505859375,-0.0016242527170106768,0.3,0.0003,0.0007361339,510,-2.369138264656067,0.0
14,961,200.0,53,577.9104477611941,13568,0.030443429946899414,10203.360971069336,350.2668762207031,-0.0007193822646513581,0.3,0.0003,0.00013613235,520,-2.3558406233787537,0.0
14,961,200.0,54,575.6666666666666,13824,0.061019837856292725,15470.794287109375,8057.73486328125,-0.0006434246897697449,0.3,0.0003,5.336944e-05,530,-2.3705033659934998,0.0
14,961,200.0,55,573.9571428571429,14080,0.06363368034362793,22822.244140625,14779.0302734375,-0.0016606294317170977,0.3,0.0003,0.0003685644,540,-2.345786440372467,0.0
14,960,200.0,56,572.5915492957746,14336,0.06364685297012329,16266.575439453125,7557.24755859375,-0.005414512194693089,0.3,0.0003,0.0014579725,550,-2.369295084476471,0.0
15,960,200.0,57,577.4166666666666,14592,0.08496427536010742,24076.15224609375,10184.4892578125,-0.0022988094482570887,0.3,0.0003,0.00046453136,560,-2.385603165626526,0.0
15,961,200.0,58,578.8108108108108,14848,0.03635120391845703,19392.075,5335.3076171875,-0.005267784697934985,0.3,0.0003,0.0010453651,570,-2.359511148929596,0.0
15,961,200.0,59,580.04,15104,0.07291048765182495,46812.79404296875,22392.52734375,-0.001011289469897747,0.3,0.0003,0.0004609148,580,-2.3414432644844054,0.0
15,960,200.0,60,588.7368421052631,15360,0.10162115097045898,20033.94453125,10836.2353515625,-0.0029155082767829297,0.3,0.0003,0.0008537478,590,-2.337392711639404,0.0
16,961,200.0,61,594.3076923076923,15616,0.09373968839645386,16866.17841796875,8691.0625,-0.0025509378407150506,0.3,0.0003,0.0010687786,600,-2.348803234100342,0.0
16,960,200.0,62,592.1772151898734,15872,0.02386528253555298,29072.967578125,17974.830078125,0.000315865152515471,0.3,0.0003,0.0006109495,610,-2.3574618816375734,0.0
16,960,200.0,63,593.5125,16128,0.06473606824874878,16899.358959960937,9526.1494140625,-0.0033562824362888934,0.3,0.0003,0.0006909645,620,-2.3772987365722655,0.0
17,960,200.0,64,591.5555555555555,16384,0.06848394870758057,15809.382275390624,12707.2841796875,-0.003929604752920568,0.3,0.0003,0.00090444135,630,-2.3903001308441163,0.0
17,961,200.0,65,592.3012048192771,16640,0.08015584945678711,8959.627014923095,102.28839874267578,-0.002057315723504871,0.3,0.0003,0.0010366428,640,-2.391383373737335,0.0
17,961,200.0,66,590.0595238095239,16896,0.0772705078125,18454.205615234376,4770.27587890625,-0.001125909248366952,0.3,0.0003,0.0006798934,650,-2.3729532837867735,0.0
17,961,200.0,67,589.1411764705882,17152,0.04693800210952759,37593.89072265625,22150.623046875,-0.005623883148655295,0.3,0.0003,0.0049118465,660,-2.343546223640442,0.0
18,961,200.0,68,585.2528735632184,17408,0.044501662254333496,15289.98173828125,8929.2275390625,-0.0005799081176519394,0.3,0.0003,0.0038554578,670,-2.2711220026016234,0.0
18,961,200.0,69,586.1136363636364,17664,0.09053218364715576,30748.999609375,20869.33984375,-0.0014485090039670467,0.3,0.0003,0.00024018879,680,-2.2325363874435427,0.0
18,961,200.0,70,585.438202247191,17920,0.040890395641326904,15054.762084960938,12291.7841796875,-0.0010612619225867093,0.3,0.0003,0.00039449893,690,-2.2084646582603455,0.0
18,961,200.0,71,595.2111111111111,18176,0.06376945972442627,18019.428125,5483.93701171875,0.0007582937250845134,0.3,0.0003,0.00080174115,700,-2.2664480924606325,0.0
19,961,200.0,72,594.9239130434783,18432,0.08119797706604004,15217.399389648437,8743.6708984375,-0.000558707385789603,0.3,0.0003,4.4449465e-05,710,-2.261616623401642,0.0
19,960,200.0,73,593.9462365591398,18688,0.06467467546463013,30865.3193359375,15464.775390625,-0.0026093422900885345,0.3,0.0003,0.00042240205,720,-2.2822784900665285,0.0
19,960,200.0,74,593.0957446808511,18944,0.11806637048721313,18256.768701171874,9472.7314453125,-0.002290081442333758,0.3,0.0003,0.0005182144,730,-2.300519108772278,0.0
19,961,200.0,75,586.1770833333334,19200,-0.00174713134765625,19816.345654296874,9268.8740234375,-0.002174136065877974,0.3,0.0003,0.00040364708,740,-2.334778618812561,0.0
20,960,200.0,76,585.2474226804123,19456,-0.22938382625579834,2368.2272216796873,1289.0550537109375,-0.0050895980326458815,0.3,0.0003,0.0023722083,750,-2.3349029183387757,0.0
20,960,200.0,77,596.9897959183673,19712,0.07717543840408325,37462.8138671875,21671.73828125,-0.0022065013879910113,0.3,0.0003,0.0010190143,760,-2.2799793243408204,0.0
20,960,200.0,78,595.8888888888889,19968,0.10935282707214355,16859.48829345703,11826.4736328125,-0.006664396030828357,0.3,0.0003,0.0014927182,770,-2.25380254983902,0.0
21,960,200.0,79,593.41,20224,0.10102242231369019,17210.972924804686,7277.19482421875,-0.004000554000958801,0.3,0.0003,0.0013453416,780,-2.234319198131561,0.0
21,960,200.0,80,600.13,20480,0.02145564556121826,30826.23232421875,12400.3583984375,-0.00020922652911394834,0.3,0.0003,0.00028516212,790,-2.249053406715393,0.0
21,960,200.0,81,608.73,20736,-0.015017509460449219,10968.37110595703,7428.6328125,-0.0016606733901426197,0.3,0.0003,0.00017930707,800,-2.2472612857818604,0.0
21,960,200.0,82,610.25,20992,0.08981466293334961,8945.3416015625,5963.87890625,-0.002127601928077638,0.3,0.0003,0.0008563092,810,-2.2320852398872377,0.0
22,960,200.0,83,607.86,21248,0.1150086522102356,12496.116586303711,4040.0146484375,-0.0009544107131659984,0.3,0.0003,0.0008626273,820,-2.213244140148163,0.0
22,960,200.0,84,608.8,21504,0.0831831693649292,32865.19765625,17142.1796875,-0.0021692794747650624,0.3,0.0003,0.00070357556,830,-2.208584201335907,0.0
22,960,200.0,85,611.63,21760,0.08962881565093994,10860.148550415039,8321.134765625,-0.0012503540609031915,0.3,0.0003,0.0007367057,840,-2.2299442172050474,0.0
22,960,200.0,86,614.14,22016,0.10423421859741211,16955.31181640625,3878.102294921875,-0.0020455416990444062,0.3,0.0003,0.0006519486,850,-2.2756890535354612,0.0
23,960,200.0,87,625.62,22272,0.04712855815887451,18736.96320800781,10776.087890625,-0.004681360395625234,0.3,0.0003,0.0018799512,860,-2.2272807121276856,0.0
23,960,200.0,88,622.73,22528,0.07749611139297485,38008.6150390625,15492.3984375,-0.0018159795552492141,0.3,0.0003,0.00044088927,870,-2.2133850693702697,0.0
23,960,200.0,89,624.18,22784,0.08972001075744629,9475.242001342773,5480.271484375,-0.0016689443960785865,0.3,0.0003,0.0005992658,880,-2.188389754295349,0.0
23,960,200.0,90,623.85,23040,0.00817173719406128,19553.771826171876,7802.7587890625,-0.001992151397280395,0.3,0.0003,0.00036976347,890,-2.1887635946273805,0.0
24,960,200.0,91,624.69,23296,0.11362349987030029,36808.08017578125,15764.3623046875,-0.003161447821184993,0.3,0.0003,0.00074146246,900,-2.169557344913483,0.0
24,960,200.0,92,626.38,23552,0.10833740234375,16283.61337890625,11157.3564453125,-0.0037919198628515007,0.3,0.0003,0.001718306,910,-2.1578975319862366,0.0
24,960,200.0,93,614.63,23808,0.10201090574264526,13614.897106933593,10333.283203125,-0.007728350488469005,0.3,0.0003,0.0039297827,920,-2.2014790534973145,0.0
25,960,200.0,94,618.84,24064,0.05878216028213501,16533.842016601564,2924.31640625,-0.00014090307522565126,0.3,0.0003,0.0010183216,930,-2.2487884283065798,0.0
25,960,200.0,95,619.81,24320,0.08129292726516724,30306.48955078125,16504.181640625,-0.0008946978487074375,0.3,0.0003,0.00020128512,940,-2.2747806787490843,0.0
25,960,200.0,96,621.62,24576,0.07774478197097778,14912.510961914062,5092.9462890625,-0.002902835560962558,0.3,0.0003,0.0009467844,950,-2.2365260481834413,0.0
25,960,200.0,97,620.71,24832,0.13188743591308594,15137.1744140625,9194.041015625,-0.0024130509933456778,0.3,0.0003,0.0011042859,960,-2.226066470146179,0.0
26,960,200.0,98,618.33,25088,0.0703883171081543,24345.206103515626,13038.3662109375,-0.0010621665744110942,0.3,0.0003,0.0011023963,970,-2.1886576414108276,0.0
26,960,200.0,99,630.14,25344,0.04679208993911743,24355.14384765625,9475.7568359375,0.00031958064064383505,0.3,0.0003,0.00011582882,980,-2.189713168144226,0.0
26,960,200.0,100,628.93,25600,0.10995745658874512,16531.32880859375,9289.0625,-0.0015811227029189467,0.3,0.0003,0.0003459542,990,-2.161845088005066,0.0
26,960,200.0,101,631.46,25856,0.09553104639053345,17603.487579345703,9239.572265625,-0.0014490323141217233,0.3,0.0003,0.00028875377,1000,-2.2255369901657103,0.0
27,960,200.0,102,630.17,26112,0.08260583877563477,33469.303125,18628.6171875,0.00012602503411471844,0.3,0.0003,9.346171e-05,1010,-2.2075567960739138,0.0
27,960,200.0,103,635.55,26368,0.10993051528930664,18270.02470703125,14795.537109375,-0.002524068602360785,0.3,0.0003,0.00063364767,1020,-2.2004408836364746,0.0
27,960,200.0,104,637.8,26624,0.12678378820419312,15327.701342773438,6988.81591796875,-0.0012588427169248461,0.3,0.0003,0.00060341833,1030,-2.2127217054367065,0.0
27,960,200.0,105,639.56,26880,0.10988098382949829,29115.27744140625,14672.609375,0.00016798654105514287,0.3,0.0003,0.0009139541,1040,-2.2277567028999328,0.0
28,960,200.0,106,637.9,27136,0.16419386863708496,17538.49873046875,8286.5517578125,-0.00394522228743881,0.3,0.0003,0.0020780463,1050,-2.2350973963737486,0.0
28,959,200.0,107,639.21,27392,0.0910559892654419,14850.35078125,7086.20458984375,0.0014020539820194244,0.3,0.0003,0.0007129437,1060,-2.2608959674835205,0.0
28,959,200.0,108,630.81,27648,0.14221537113189697,12828.817407226563,6666.92236328125,-0.004333816980943084,0.3,0.0003,0.002416535,1070,-2.2469128251075743,0.0
29,959,200.0,109,620.91,27904,0.10785365104675293,26519.230224609375,11042.744140625,7.909373380243778e-05,0.3,0.0003,0.0007914705,1080,-2.2870120882987974,0.0
29,960,200.0,110,621.11,28160,0.12463176250457764,12689.298901367187,1197.365234375,-0.003461677627637982,0.3,0.0003,0.0011079789,1090,-2.297023117542267,0.0
29,960,200.0,111,619.14,28416,0.12790918350219727,8582.527783203124,8489.2724609375,-0.0025586355244740845,0.3,0.0003,0.004817376,1100,-2.329907989501953,0.003515625
29,960,200.0,112,618.45,28672,0.049717485904693604,37268.60693359375,7905.14892578125,0.003443043353036046,0.3,0.0003,0.0007154413,1110,-2.3631550908088683,0.0
30,960,200.0,113,618.16,28928,0.08558881282806396,16346.226171875,2866.5771484375,-0.00044159269891679286,0.3,0.0003,3.5740668e-05,1120,-2.375607419013977,0.0
30,960,200.0,114,615.62,29184,0.07579010725021362,16248.835693359375,8617.8671875,-0.001922342972829938,0.3,0.0003,0.00025388645,1130,-2.36989883184433,0.0
30,960,200.0,115,605.34,29440,0.06471335887908936,16722.119018554688,5179.17919921875,-0.0027390478877350687,0.3,0.0003,0.0003986596,1140,-2.3607322096824648,0.0
30,960,200.0,116,607.52,29696,0.12185955047607422,28233.707421875,14219.3388671875,0.00010968062561005354,0.3,0.0003,9.1691036e-05,1150,-2.3661724805831907,0.0
31,961,200.0,117,610.26,29952,-0.011074662208557129,20648.586572265624,3826.018798828125,-0.0017410942586138845,0.3,0.0003,0.00036360347,1160,-2.3689762234687803,0.0
31,961,200.0,118,613.76,30208,-0.01710212230682373,19989.090087890625,9412.2919921875,-0.00032210671342909337,0.3,0.0003,0.00015491433,1170,-2.357180094718933,0.0
31,960,200.0,119,613.62,30464,0.06414419412612915,18281.9009765625,4038.230712890625,-0.0006798595190048218,0.3,0.0003,6.825477e-05,1180,-2.364604377746582,0.0
31,961,200.0,120,604.55,30720,-0.04734492301940918,10621.984149169923,6159.56396484375,-0.0011269349488429725,0.3,0.0003,0.00011470099,1190,-2.3601239919662476,0.0
32,960,200.0,121,604.74,30976,0.08116334676742554,17397.440063476562,3262.622314453125,-0.0005206455243751407,0.3,0.0003,5.3443713e-05,1200,-2.3669834613800047,0.0
32,960,200.0,122,605.97,31232,0.07499843835830688,12338.941528320312,5337.3720703125,-0.001356608932837844,0.3,0.0003,0.00012868596,1210,-2.3721049547195436,0.0
32,960,200.0,123,604.0,31488,0.029841601848602295,45948.99697265625,27681.431640625,-0.0002687473082914948,0.3,0.0003,5.9620943e-05,1220,-2.358512544631958,0.0
33,960,200.0,124,607.73,31744,0.10283881425857544,13990.701245117187,8400.2314453125,-0.0017524834605865181,0.3,0.0003,0.0002899156,1230,-2.3910404682159423,0.0
33,960,200.0,125,599.09,32000,0.12986266613006592,13841.48232421875,3857.016845703125,-0.005566823622211814,0.3,0.0003,0.0044527715,1240,-2.397014307975769,0.0
33,960,200.0,126,600.23,32256,0.14030933380126953,12501.988284301759,7772.9794921875,-0.0072519071632996205,0.3,0.0003,0.0055446206,1250,-2.3627060651779175,0.0
33,960,200.0,127,601.7,32512,0.026119589805603027,39358.721484375,24224.1953125,-0.0035739701706916094,0.3,0.0003,0.0021277177,1260,-2.3242368340492248,0.0
34,960,200.0,128,600.71,32768,0.033823251724243164,18140.03994140625,10091.5283203125,-0.0021120976423844697,0.3,0.0003,0.00091898814,1270,-2.322448742389679,0.0
34,960,200.0,129,603.53,33024,0.11448180675506592,17722.900732421876,9188.890625,-0.006324748694896698,0.3,0.0003,0.0025710638,1280,-2.350579285621643,0.0
34,960,200.0,130,603.46,33280,0.10032731294631958,17399.499662780763,5147.947265625,-0.0022580949123948814,0.3,0.0003,0.001864987,1290,-2.336153256893158,0.0
34,960,200.0,131,601.28,33536,0.13437235355377197,17657.134912109374,7895.7587890625,0.0013205211143940687,0.3,0.0003,0.00142328,1300,-2.3150433540344237,0.0
35,960,200.0,132,601.34,33792,0.15462487936019897,15339.172045898438,8560.208984375,-0.0026455987012013794,0.3,0.0003,0.0006464571,1310,-2.297287094593048,0.0
35,960,200.0,133,602.6,34048,0.10314768552780151,14595.379125976562,6459.66357421875,-0.002664256381103769,0.3,0.0003,0.0013826871,1320,-2.310130274295807,0.0
35,960,200.0,134,602.55,34304,0.07129645347595215,34625.3064453125,19843.794921875,-0.0019458853174000978,0.3,0.0003,0.00043671834,1330,-2.3197893619537355,0.0
35,960,200.0,135,599.3,34560,0.1574147343635559,15555.680517578125,6183.5478515625,-0.003791900828946382,0.3,0.0003,0.001250199,1340,-2.343834638595581,0.0
36,960,200.0,136,596.61,34816,0.020463883876800537,9895.77294921875,5625.20751953125,-0.005689912452362477,0.3,0.0003,0.0016408849,1350,-2.358747863769531,0.0
36,960,200.0,137,603.96,35072,0.14318037033081055,29842.659375,17093.396484375,0.00011103791184723377,0.3,0.0003,0.00017541763,1360,-2.3933685421943665,0.0
36,960,200.0,138,596.89,35328,0.08968204259872437,16714.9380859375,10962.9619140625,-0.0005191005766391754,0.3,0.0003,6.120815e-05,1370,-2.3767497539520264,0.0
37,961,200.0,139,603.54,35584,-0.1263742446899414,22511.38896484375,16103.7841796875,-0.003944142628461123,0.3,0.0003,0.00068110554,1380,-2.3486270666122437,0.0
37,961,200.0,140,595.11,35840,0.011498630046844482,21587.86796875,7724.95947265625,-0.0011705129873007536,0.3,0.0003,0.00040382938,1390,-2.3318986654281617,0.0
37,961,200.0,141,593.3,36096,-0.026141881942749023,11035.469506835938,6235.76123046875,-0.0036236668238416314,0.3,0.0003,0.00080091367,1400,-2.3233063936233522,0.0
37,961,200.0,142,596.94,36352,0.052528202533721924,9319.129443359376,6736.56396484375,-0.00045122804585844277,0.3,0.0003,0.0002590546,1410,-2.296501410007477,0.0
38,961,200.0,143,596.97,36608,0.023358941078186035,16546.786572265624,5156.609375,-0.0006945405621081591,0.3,0.0003,4.284014e-05,1420,-2.288059723377228,0.0
38,961,200.0,144,598.82,36864,0.10610628128051758,35927.9640625,14985.0751953125,-0.0016149657778441906,0.3,0.0003,0.00023847912,1430,-2.298746633529663,0.0
38,961,200.0,145,599.59,37120,0.11932820081710815,14617.08759765625,8076.43115234375,-0.002506395662203431,0.3,0.0003,0.0007223848,1440,-2.3023014783859255,0.0
38,961,200.0,146,601.26,37376,0.13582450151443481,15564.08603515625,4379.63818359375,-0.00145615809597075,0.3,0.0003,0.0010193852,1450,-2.2886179208755495,0.0
39,961,200.0,147,592.05,37632,-1.00128173828125,313.26499404907224,97.42106628417969,-0.0008928676950745284,0.3,0.0003,0.0002272909,1460,-2.3313343048095705,0.0
39,961,200.0,148,592.75,37888,0.05144047737121582,35001.833984375,22962.134765625,-0.0023887973744422196,0.3,0.0003,0.00061953533,1470,-2.283311498165131,0.0
39,961,200.0,149,582.67,38144,0.09414935111999512,15656.650927734376,8601.25390625,-0.00032069231383502483,0.3,0.0003,3.5563484e-05,1480,-2.2864938378334045,0.0
39,961,200.0,150,595.65,38400,0.12459433078765869,11947.669946289063,7180.3076171875,-0.001723240176215768,0.3,0.0003,0.0005521788,1490,-2.290380620956421,0.0
40,961,200.0,151,597.86,38656,0.06313121318817139,18777.87111816406,13003.861328125,-0.002742225048132241,0.3,0.0003,0.00050597405,1500,-2.2491130352020265,0.0
40,961,200.0,152,589.56,38912,0.0404125452041626,16064.093603515625,9407.15625,-0.004878742527216673,0.3,0.0003,0.0016177802,1510,-2.2358653783798217,0.0
40,961,200.0,153,589.78,39168,-0.16188335418701172,20575.963671875,15545.1494140625,-0.001576831308193505,0.3,0.0003,0.0024482557,1520,-2.288504981994629,0.0
40,961,200.0,154,595.44,39424,0.030789554119110107,9159.532844543457,3762.01611328125,-0.00033502356382086873,0.3,0.0003,0.00010470953,1530,-2.32438542842865,0.0
41,961,200.0,155,583.9,39680,0.11883819103240967,21546.923779296874,12121.4853515625,-0.0042470411863178015,0.3,0.0003,0.0016226729,1540,-2.3154877543449404,0.0
41,961,200.0,156,589.21,39936,0.08298522233963013,22879.26435546875,7982.6611328125,0.0012496513314545154,0.3,0.0003,0.0009585852,1550,-2.247901725769043,0.0
41,961,200.0,157,589.99,40192,0.1594105362892151,12671.428433990479,1149.1002197265625,-0.004133679438382387,0.3,0.0003,0.0020595803,1560,-2.240095818042755,0.0
42,961,200.0,158,583.28,40448,0.11314821243286133,10556.164266967773,4150.78369140625,-0.009735504118725657,0.3,0.0003,0.007953899,1570,-2.201583647727966,0.009375
42,961,200.0,159,583.97,40704,0.14052122831344604,28403.864599609376,3729.54541015625,-0.00348410252481699,0.3,0.0003,0.0018298414,1580,-2.156833600997925,0.0
42,961,200.0,160,584.74,40960,0.08859288692474365,17649.966186523438,12291.48046875,-0.0006427927874028683,0.3,0.0003,0.0004718511,1590,-2.100870394706726,0.0
