rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,train/n_updates,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/loss,train/learning_rate
200.0,8192,7,592.75,1092,32,1910,0.3,-1.794559860229492,12421.821484375,0.0,-0.0021239516674540935,0.11333775520324707,0.0016388651,9208.11328125,0.0003
200.0,8448,7,591.6666666666666,1089,33,1920,0.3,-1.8549747228622437,10632.543737792968,0.0,-0.0008382512256503105,0.09683901071548462,0.00023943745,1986.7484130859375,0.0003
200.0,8704,7,595.3488372093024,1089,34,1930,0.3,-1.8099719166755677,21902.019140625,0.0,-0.0007911935215815901,0.14020878076553345,0.00012962031,6521.42578125,0.0003
200.0,8960,8,595.0,1088,35,1940,0.3,-1.9632658064365387,11157.808172607422,0.0,-0.002563035686034709,0.13417309522628784,0.0019037749,5863.13134765625,0.0003
200.0,9216,8,588.4782608695652,1088,36,1950,0.3,-2.0316706895828247,10355.519506835937,0.0,-0.0009038014570251108,0.1292327642440796,0.0009702281,5372.67529296875,0.0003
200.0,9472,8,585.531914893617,1087,37,1960,0.3,-1.9585890233516694,21077.1763671875,0.0,-0.002071214071474969,0.1333146095275879,0.0007189284,12123.2490234375,0.0003
200.0,9728,8,587.9166666666666,1087,38,1970,0.3,-2.123395800590515,12532.753564453125,0.0,-0.0024106155731715264,0.040191590785980225,0.0014982461,7313.2646484375,0.0003
200.0,9984,9,592.6530612244898,1086,39,1980,0.3,-2.1340500593185423,12168.719653320313,0.0,-0.002221965789794922,0.08617115020751953,0.0038483231,4048.445068359375,0.0003
200.0,10240,9,589.4117647058823,1084,40,1990,0.3,-2.1677629709243775,9153.553289794922,0.00234375,-0.0078855792991817,0.1377454400062561,0.008279456,95.98436737060547,0.0003
200.0,256,0,500.0,1249,1,2000,0.3,-2.1364829659461977,27934.9048828125,0.0,-0.0023928707698360084,0.018303215503692627,0.0025266344,8385.0751953125,0.0003
200.0,512,0,540.0,1151,2,1610,0.3,-1.673776888847351,12058.385693359374,0.0,-0.004481740249320865,0.1143500804901123,0.0037600305,4999.4443359375,0.0003
200.0,768,0,530.0,1129,3,1620,0.3,-2.1417616248130797,6553.209893417358,0.044140625,0.0021693771705031395,0.1364573836326599,0.020538706,5455.22119140625,0.0003
200.0,1024,0,648.0,1122,4,1630,0.3,-2.0676851153373716,7137.283934783935,0.032421875,-0.005503895319998264,0.14501690864562988,0.015030165,1962.8685302734375,0.0003
200.0,1280,1,636.6666666666666,1117,5,1640,0.3,-2.0567492961883547,12632.3978515625,0.0125,-0.008796749217435718,0.1265966296195984,0.0065951645,8503.443359375,0.0003
200.0,1536,1,670.0,1116,6,1650,0.3,-1.5844649970531464,5472.934131813049,0.090234375,-0.007473876536823809,0.11974960565567017,0.025635758,29.407705307006836,0.0003
200.0,1792,1,648.75,1113,7,1660,0.3,-1.9100875794887542,5794.5013076782225,0.06875,-0.007198960811365396,0.12055975198745728,0.025498357,187.20538330078125,0.0003
200.0,2048,1,623.0,1117,8,1670,0.3,-1.9778282165527343,5463.737827301025,0.058203125,-0.0052105412818491455,0.12656354904174805,0.01938578,1960.21728515625,0.0003
200.0,2304,2,608.1818181818181,1122,9,1680,0.3,-1.7813340306282044,12465.024466705323,0.0,-0.0012832369189709424,0.1382894515991211,0.0020261582,5980.2822265625,0.0003
200.0,2560,2,611.6666666666666,1111,10,1690,0.3,-2.0429104447364805,6524.90170173645,0.00390625,-0.010205479571595788,0.1369558572769165,0.010080162,1110.863525390625,0.0003
200.0,2816,2,607.1428571428571,1114,11,1700,0.3,-2.1229823350906374,5406.109134483338,0.009375,-0.00037730345502495766,0.12801462411880493,0.0041147047,1940.8792724609375,0.0003
200.0,3072,2,596.6666666666666,1109,12,1710,0.3,-2.0034322857856752,12937.414306640625,0.081640625,-0.000947500579059124,0.14708101749420166,0.02468142,8978.642578125,0.0003
200.0,3328,2,593.125,1112,13,1720,0.3,-1.4738729357719422,7416.288708496094,0.0,-0.0023890344426035883,0.1527588963508606,0.0006532399,4555.7451171875,0.0003
200.0,3584,3,590.0,1115,14,1730,0.3,-1.649763560295105,5415.897513580322,0.036328125,-0.002688540960662067,0.1305186152458191,0.028133607,1942.899658203125,0.0003
200.0,3840,3,584.2105263157895,1116,15,1740,0.3,-1.6008008241653442,6140.959483337402,0.002734375,-0.00426303222484421,0.14379048347473145,0.01081881,2823.627685546875,0.0003
200.0,4096,3,580.0,1114,16,1750,0.3,-1.5772854149341584,11752.313706326484,0.0,-0.0026393458247184753,0.14291983842849731,0.0027295435,1.8601351976394653,0.0003
200.0,4352,3,585.2380952380952,1115,17,1760,0.3,-1.329725295305252,6481.129698944092,0.0,-0.0017927986569702624,0.13776594400405884,0.001919006,1935.4261474609375,0.0003
200.0,4608,4,599.5652173913044,1113,18,1770,0.3,-1.5384126663208009,5421.879037570953,0.0,-0.0003982728812843561,0.12794369459152222,0.0002764836,5453.16357421875,0.0003
200.0,4864,4,599.5833333333334,1109,19,1780,0.3,-1.5146956622600556,15159.026647949218,0.0,-1.2925080955028535e-05,0.06581705808639526,0.00011671195,12338.09765625,0.0003
200.0,5120,4,597.6,1109,20,1790,0.3,-1.34849494099617,7032.722259140015,0.0,-0.002249746164306998,0.15083974599838257,0.001691265,1102.482177734375,0.0003
200.0,5376,4,599.2307692307693,1106,21,1800,0.3,-1.4362415015697478,5408.172895050049,0.00546875,-0.0004977670963853597,0.13170456886291504,0.02463524,34.476898193359375,0.0003
200.0,5632,5,610.7142857142857,1107,22,1810,0.3,-1.7065124988555909,5732.861654663086,0.0,0.002729197859298438,0.13028281927108765,0.0009606113,5481.265625,0.0003
200.0,5888,5,611.7241379310345,1108,23,1820,0.3,-1.5930928945541383,14850.906286621093,0.0,0.0003553533926606178,0.1601877212524414,0.0003970922,4972.01123046875,0.0003
200.0,6144,5,613.0,1104,24,1830,0.3,-1.8002935290336608,6959.733212661743,0.072265625,-0.0022787131369113923,0.1614546775817871,0.034411937,2474.861328125,0.0003
200.0,6400,5,617.5,1103,25,1840,0.3,-1.9018135786056518,7257.418215942383,0.004296875,-0.0024639926617965103,0.1317744255065918,0.007877775,2563.781982421875,0.0003
200.0,6656,6,617.2727272727273,1103,26,1850,0.3,-1.9148514807224273,6738.039413452148,0.0,-0.003340909816324711,0.1460510492324829,0.0028626514,5323.794921875,0.0003
200.0,6912,6,615.5882352941177,1102,27,1860,0.3,-1.9312786400318145,10644.02003173828,0.014453125,-0.010133070987649262,0.14044475555419922,0.00855257,1916.8399658203125,0.0003
200.0,7168,6,610.0,1100,28,1870,0.3,-1.822555285692215,7535.145401000977,0.00546875,-0.00564053556881845,0.17939358949661255,0.007880291,3438.612548828125,0.0003
200.0,7424,6,609.1891891891892,1101,29,1880,0.3,-1.9250319063663484,7524.8835174560545,0.0,0.0006276316475123167,0.19222277402877808,0.0036580088,991.1950073242188,0.0003
200.0,7680,6,608.9473684210526,1101,30,1890,0.3,-1.9873511850833894,11082.912119293213,0.0,-5.283905193209648e-06,0.05509287118911743,0.00079272315,39.91891098022461,0.0003
200.0,7936,7,612.3076923076923,1098,31,1900,0.3,-2.117554724216461,7320.274612808227,0.0,-0.002921403246000409,0.08016067743301392,0.002777933,3460.28466796875,0.0003
200.0,8192,7,609.5,1098,32,1910,0.3,-1.891367256641388,7320.1669998168945,0.0,-0.0021187160164117813,0.1631724238395691,0.0051116413,1230.8421630859375,0.0003
200.0,8448,7,610.952380952381,1099,33,1920,0.3,-1.7433386623859406,5322.452535247803,0.0171875,-0.00655189948156476,0.14379221200942993,0.0157157,3410.052490234375,0.0003
200.0,8704,7,616.5116279069767,1099,34,1930,0.3,-1.916304785013199,10561.752587556839,0.000390625,-0.003331597032956779,0.14641785621643066,0.006041133,5278.51904296875,0.0003
200.0,8960,8,616.5909090909091,1100,35,1940,0.3,-1.8934174656867981,6810.416431427002,0.0,-0.0007039564778096973,0.14139127731323242,0.001126172,2077.007568359375,0.0003
200.0,9216,8,620.2173913043479,1099,36,1950,0.3,-2.123717749118805,6373.274990844727,0.003515625,2.2834003902971745e-05,0.13955718278884888,0.006542528,1881.486328125,0.0003
200.0,9472,8,616.5957446808511,1099,37,1960,0.3,-1.9153534293174743,12003.428198242187,0.0,-0.0010798844043165446,0.14811956882476807,0.0012136255,6954.86865234375,0.0003
200.0,9728,8,614.1666666666666,1100,38,1970,0.3,-1.958034884929657,6419.537575912475,0.0,-0.0001652767648920417,0.1588035225868225,0.0010274192,6338.7763671875,0.0003
200.0,9984,9,615.3061224489796,1100,39,1980,0.3,-1.9436283111572266,5305.276607704162,0.10859375,-0.004802628862671554,0.14851009845733643,0.03900536,1899.275146484375,0.0003
200.0,10240,9,616.0784313725491,1100,40,1990,0.3,-1.7925169706344604,6935.1174404144285,0.168359375,-0.004962219228036702,0.16460567712783813,0.041781552,3428.144287109375,0.0003
200.0,256,0,890.0,1322,1,2000,0.3,-1.814421647787094,12313.746997070313,0.0,-0.002559437183663249,0.1421031951904297,0.0009820824,6521.931640625,0.0003
200.0,512,0,775.0,1215,2,2010,0.3,-2.1686101078987123,12818.74901123047,0.0,-0.003934157593175769,0.1231124997138977,0.0017429173,3563.7607421875,0.0003
200.0,768,0,723.3333333333334,1194,3,2020,0.3,-2.1034918546676638,27590.914208984374,0.0,-0.0010195358656346798,0.009681224822998047,0.0008244044,6745.4638671875,0.0003
200.0,1024,0,694.0,1151,4,2030,0.3,-2.150134015083313,13794.586694335938,0.0,-0.009021597960963846,0.0016971230506896973,0.005487621,9035.40625,0.0003
200.0,1280,1,676.6666666666666,1140,5,2040,0.3,-2.1905933141708376,22793.559838867186,0.0,-0.005564396129921078,0.11717265844345093,0.0022770981,12077.2880859375,0.0003
200.0,1536,1,735.7142857142857,1147,6,2050,0.3,-2.0998523354530336,11457.784292602539,0.0,-0.0030791248194873334,0.052940547466278076,0.002143414,4476.01953125,0.0003
200.0,1792,1,625.0,1141,7,2060,0.3,-2.0212803959846495,949.9861679077148,0.0,-0.007548401854000986,-0.5501731634140015,0.0051750867,202.15248107910156,0.0003
200.0,2048,1,643.0,1134,8,2070,0.3,-2.0878825306892397,14635.898095703125,0.01875,-0.01599200824275613,-0.014572381973266602,0.016427558,3269.7255859375,0.0003
200.0,2304,2,635.4545454545455,1133,9,2080,0.3,-2.2835156321525574,27163.654638671876,0.0,-0.0004303892608731985,0.021815359592437744,0.0032671907,16711.208984375,0.0003
200.0,2560,2,633.3333333333334,1125,10,2090,0.3,-2.232836830615997,10156.837315368652,0.0,-0.0010074053425341845,0.11244571208953857,0.00023403415,6053.5546875,0.0003
200.0,2816,2,628.5714285714286,1119,11,2100,0.3,-2.319743573665619,9490.889331817627,0.0,-0.0047618573997169735,0.09968572854995728,0.002959399,8025.16455078125,0.0003
200.0,3072,2,639.3333333333334,1112,12,2110,0.3,-2.2017204642295836,24609.803955078125,0.0,-0.0005954264663159848,0.0485997200012207,0.0006034125,3682.448974609375,0.0003
200.0,3328,2,630.625,1110,13,2120,0.3,-2.1434212207794188,12980.4267578125,0.0,-0.0030547541100531816,0.0883704423904419,0.000636216,8630.498046875,0.0003
200.0,3584,3,627.0588235294117,1111,14,2130,0.3,-2.2357710003852844,12758.295025634765,0.0,-0.0009104840690270066,0.04827070236206055,0.0001670958,3429.787109375,0.0003
200.0,3840,3,634.7368421052631,1112,15,2140,0.3,-2.305610752105713,12611.804895019532,0.0,-0.0013886349741369485,0.12342041730880737,0.00037598028,3768.031982421875,0.0003
200.0,4096,3,641.0,1113,16,2150,0.3,-2.2235949635505676,12749.348327636719,0.0,-0.0015803021378815174,0.141465425491333,0.0003506504,6520.3056640625,0.0003
200.0,4352,3,640.4761904761905,1114,17,2160,0.3,-2.339167523384094,16152.445727539063,0.0,-0.001116033410653472,0.049076080322265625,0.0004487466,11052.7333984375,0.0003
200.0,4608,4,640.4347826086956,1113,18,2170,0.3,-2.2255188465118407,10423.486389160156,0.0,-0.0027297368273139,0.09390521049499512,0.0014371856,1485.186279296875,0.0003
200.0,4864,4,645.8333333333334,1114,19,2180,0.3,-2.1164485812187195,19178.082752990722,0.0,-0.0132000524783507,0.11272048950195312,0.012913436,9076.591796875,0.0003
200.0,5120,4,642.0,1114,20,2190,0.3,-1.9664192259311677,14640.272045898437,0.0,0.0010803872952237724,-0.0004935264587402344,0.003355008,5073.02197265625,0.0003
200.0,5376,4,653.0769230769231,1114,21,2200,0.3,-2.200441300868988,11298.324389648438,0.0,-0.00262845593970269,0.1641187071800232,0.00051664794,6752.1015625,0.0003
200.0,5632,5,655.7142857142857,1114,22,2210,0.3,-1.983336180448532,13073.811328125,0.0,-0.004804116347804666,0.1778241991996765,0.0018274009,4524.92724609375,0.0003
200.0,5888,5,663.1034482758621,1114,23,2220,0.3,-2.00718315243721,26001.077783203124,0.0,0.0004600979620590806,0.08675271272659302,0.0011607895,15431.5244140625,0.0003
200.0,6144,5,661.0,1114,24,2230,0.3,-1.9293534278869628,11943.77635498047,0.0,-0.0029321696143597364,0.04552459716796875,0.00057862024,7928.103515625,0.0003
200.0,6400,5,670.625,1115,25,2240,0.3,-2.064960265159607,9465.740184020997,0.0,-0.0007685920689254999,0.11780983209609985,0.0003380347,7550.171875,0.0003
200.0,6656,5,675.1515151515151,1116,26,2250,0.3,-2.1688865423202515,12973.116235351563,0.0,-0.0009885545587167144,0.12601983547210693,0.0020386034,2061.71142578125,0.0003
200.0,6912,6,647.0588235294117,1116,27,2260,0.3,-2.0670965552330016,15097.256829833985,0.0,-0.0005842969985678792,-0.07841861248016357,0.00038822787,3577.814697265625,0.0003
200.0,7168,6,649.1428571428571,1116,28,2270,0.3,-2.275743818283081,14292.916235351562,0.0,-0.0017078363569453358,0.035254478454589844,0.0008709647,1864.872314453125,0.0003
200.0,7424,6,646.2162162162163,1117,29,2280,0.3,-2.0783254146575927,10000.394496154786,0.0,-0.003385966084897518,0.13786059617996216,0.0026950599,9872.0703125,0.0003
200.0,7680,6,624.2105263157895,1116,30,2290,0.3,-1.8880752682685853,10595.080712890625,0.0,-0.0019386588595807553,0.13657444715499878,0.00074582733,7175.44091796875,0.0003
200.0,7936,7,628.7179487179487,1116,31,2300,0.3,-2.138138782978058,11240.11875,0.0,0.0006528689758852124,0.13102251291275024,0.0021327068,2864.122802734375,0.0003
200.0,8192,7,637.5,1116,32,2310,0.3,-2.297156584262848,10972.64599609375,0.0,-0.002624100574757904,0.13194000720977783,0.0011990829,4852.83837890625,0.0003
200.0,8448,7,640.952380952381,1116,33,2320,0.3,-2.323713743686676,12871.965844726563,0.0,-0.0011942972429096698,0.16830283403396606,0.00067289174,6241.78466796875,0.0003
200.0,8704,7,645.1162790697674,1115,34,2330,0.3,-2.0735050439834595,22543.728149414062,0.0,-0.0016938034212216734,0.17531198263168335,0.00042894483,9131.69921875,0.0003
200.0,8960,8,643.6363636363636,1113,35,2340,0.3,-2.2027019619941712,11532.012377929688,0.0,0.0008542621042579412,0.1433914303779602,0.001390089,7528.74072265625,0.0003
200.0,9216,8,638.4782608695652,1110,36,2350,0.3,-2.0995400309562684,9805.333679199219,0.012890625,-0.0030060357763431965,0.08715027570724487,0.0037768623,3750.148681640625,0.0003
200.0,9472,8,643.1914893617021,1109,37,2360,0.3,-2.1344318270683287,20844.387963867186,0.0,-0.002590013621374965,0.14864343404769897,0.001036976,14393.03125,0.0003
200.0,9728,8,620.8333333333334,1106,38,2370,0.3,-2.245118057727814,828.54521484375,0.0,-0.0029077098821289836,-0.3679831027984619,0.0022797172,436.16070556640625,0.0003
200.0,9984,9,618.7755102040817,1106,39,2380,0.3,-2.3210806012153626,9123.986673355103,0.0,-0.00020266920328140258,0.1298014521598816,0.0021486657,4681.30712890625,0.0003
200.0,10240,9,621.7647058823529,1107,40,2390,0.3,-2.2788854837417603,12583.809851074218,0.0,-0.00028850955422967675,0.15228486061096191,0.00030952878,7248.1376953125,0.0003
200.0,256,0,520.0,1500,1,2400,0.3,-2.0548550963401793,12822.464685058594,0.0,-0.0012655624421313405,0.043345868587493896,0.00022863201,11425.4716796875,0.0003
200.0,512,0,555.0,1288,2,2010,0.3,-1.8594284772872924,10713.570629882812,0.0,-0.0005027785082347691,0.13013935089111328,0.00020149327,3442.80810546875,0.0003
200.0,768,0,626.6666666666666,1220,3,2020,0.3,-1.6853053748607636,5312.367891693115,0.29921875,-0.0030663009732961656,0.15095579624176025,0.052169733,5266.8779296875,0.0003
200.0,1024,0,578.0,1199,4,2030,0.3,-1.9859661996364593,6849.748184204102,0.05546875,0.0043044448364526035,0.14148682355880737,0.01749635,3539.50927734375,0.0003
200.0,1280,1,575.0,1178,5,2040,0.3,-1.8913276672363282,12492.682679748536,0.0,-0.001669013872742653,0.1667448878288269,0.00052563194,7122.90234375,0.0003
200.0,1536,1,612.8571428571429,1151,6,2050,0.3,-1.7924489200115203,5990.528400421143,0.0,-0.003088309592567384,0.12153911590576172,0.0005330513,2321.372314453125,0.0003
200.0,1792,1,606.25,1139,7,2060,0.3,-1.7062967419624329,7618.628512573242,0.019140625,-0.007930239127017558,0.16006922721862793,0.021927603,325.3417053222656,0.0003
200.0,2048,1,636.0,1132,8,2070,0.3,-1.6403382182121278,6840.481689453125,0.008984375,-0.003889569395687431,0.13988077640533447,0.009793488,4849.40625,0.0003
200.0,2304,2,640.0,1121,9,2080,0.3,-1.7732300460338593,13581.521606445312,0.0,0.00015394609654322265,0.06808382272720337,0.0001973547,4924.06640625,0.0003
200.0,2560,2,652.5,1112,10,2090,0.3,-1.9242360770702363,5890.627362060547,0.0,-0.0007368280901573598,-0.0019040107727050781,0.00019925088,1989.1668701171875,0.0003
200.0,2816,2,684.2857142857143,1106,11,2100,0.3,-1.6719897925853728,8106.306784057617,0.0,-5.173659883439541e-06,0.18661463260650635,2.1264423e-05,4159.650390625,0.0003
200.0,3072,2,669.3333333333334,1102,12,2110,0.3,-1.924151486158371,15341.523046875,0.0,-0.002781837061047554,0.05980789661407471,0.0002454326,6665.5283203125,0.0003
200.0,3328,3,666.25,1099,13,2120,0.3,-1.6407867431640626,7454.627270507813,0.0,-0.0001239951467141509,0.17910480499267578,0.00014497619,3256.309814453125,0.0003
200.0,3584,3,679.4117647058823,1098,14,2130,0.3,-1.6714240550994872,7316.061430883407,0.000390625,-0.0006013100035488605,0.21023809909820557,0.006747255,2438.479736328125,0.0003
200.0,3840,3,659.4736842105264,1097,15,2140,0.3,-1.8397674858570099,7954.159106445312,0.0,-0.0008490667620208115,0.1914265751838684,0.0028995732,5947.32421875,0.0003
200.0,4096,3,662.5,1096,16,2150,0.3,-1.912711226940155,13413.567779541016,0.0,0.00020792039576917888,0.17081254720687866,0.00045357365,12787.833984375,0.0003
200.0,4352,3,657.1428571428571,1097,17,2160,0.3,-1.7670105278491974,5833.288787841797,0.0,-8.678182493895292e-05,0.1065741777420044,0.0003292344,269.8181457519531,0.0003
200.0,4608,4,659.1304347826087,1096,18,2170,0.3,-2.0038843750953674,8788.435055541991,0.0,-0.002047282108105719,0.02025473117828369,0.0045299316,6340.05224609375,0.0003
200.0,4864,4,666.6666666666666,1094,19,2180,0.3,-2.1207727789878845,5754.059172058105,0.0,-0.00543371697422117,0.12091922760009766,0.0012020459,103.94831085205078,0.0003
200.0,5120,4,682.0,1092,20,2190,0.3,-1.9700362145900727,7380.90910949707,0.0,-0.0007843041326850653,0.009287357330322266,0.00055063586,4692.46484375,0.0003
200.0,5376,4,688.0769230769231,1093,21,2200,0.3,-1.897021758556366,18120.89274902344,0.0,-0.0017358277924358844,-0.006603121757507324,0.00059193256,11547.8310546875,0.0003
200.0,5632,5,686.7857142857143,1093,22,2210,0.3,-1.8974378049373626,8419.708453369141,0.0,-0.0005841101752594114,0.12203288078308105,0.00019607507,877.8048706054688,0.0003
200.0,5888,5,695.1724137931035,1093,23,2220,0.3,-1.8211078763008117,14173.007067871094,0.0,-0.00026580323465168475,0.1400618553161621,2.8114067e-05,3934.28515625,0.0003
200.0,6144,5,691.6666666666666,1094,24,2230,0.3,-1.9103589832782746,6686.112619018555,0.0,-0.002497728867456317,0.14832299947738647,0.00080193253,3025.942626953125,0.0003
200.0,6400,5,683.125,1093,25,2240,0.3,-1.8539573669433593,5540.283335113525,0.0,-0.006375023140572011,0.11253988742828369,0.0013718803,5688.34326171875,0.0003
200.0,6656,6,676.969696969697,1095,26,2250,0.3,-1.734357738494873,5538.871355247497,0.0,-0.0013570018345490098,0.08241152763366699,0.002300546,5218.66162109375,0.0003
200.0,6912,6,670.0,1097,27,2260,0.3,-2.097312498092651,12271.285069656373,0.0,-0.0012295679654926062,0.10042667388916016,0.0010086533,6781.376953125,0.0003
200.0,7168,6,679.7142857142857,1098,28,2270,0.3,-2.104839038848877,6664.177995300293,0.0,-0.004948807111941278,0.16315913200378418,0.001066447,1222.6807861328125,0.0003
200.0,7424,6,673.5135135135135,1099,29,2280,0.3,-1.9353593409061431,6761.746752929687,0.0,-0.0032316793454810976,0.14705908298492432,0.0019673202,1243.1561279296875,0.0003
200.0,7680,6,676.578947368421,1101,30,2290,0.3,-1.971744865179062,13133.719496917725,0.0,-0.0008853723993524909,0.11476951837539673,0.00046926038,5037.1982421875,0.0003
200.0,7936,7,679.4871794871794,1101,31,2300,0.3,-2.1106422305107118,6656.454473876953,0.011328125,-0.0031687053269706666,0.1564132571220398,0.013402643,5559.61669921875,0.0003
200.0,8192,7,684.0,1101,32,2310,0.3,-2.207717275619507,9512.162805175782,0.0609375,-0.005951470555737614,0.015407919883728027,0.022636745,8002.93212890625,0.0003
200.0,8448,7,686.4285714285714,1101,33,2320,0.3,-2.3381621479988097,5896.351419067383,0.0109375,-0.006530764093622565,0.14129668474197388,0.016540471,2144.51611328125,0.0003
200.0,8704,7,697.9069767441861,1100,34,2330,0.3,-2.1207653999328615,14627.131274414063,0.0,-0.00202508729416877,0.19901502132415771,0.0029910465,4451.58544921875,0.0003
200.0,8960,8,700.2272727272727,1100,35,2340,0.3,-2.2257659077644347,6415.922961425781,0.022265625,-0.007838789001107216,0.12760192155838013,0.015686302,5871.73193359375,0.0003
200.0,9216,8,701.7391304347826,1101,36,2350,0.3,-1.8748060584068298,7100.027807617187,0.0,-0.0016369024175219237,0.10570758581161499,0.0014263492,4753.29833984375,0.0003
200.0,9472,8,709.3617021276596,1101,37,2360,0.3,-2.127536356449127,13658.1765625,0.0,-0.0011880564503371715,0.16990524530410767,0.00032564788,7965.458984375,0.0003
200.0,9728,8,712.9166666666666,1101,38,2370,0.3,-1.9531887888908386,6983.085125732422,0.002734375,-0.004266119282692671,0.12952297925949097,0.006495362,386.3406677246094,0.0003
200.0,9984,9,715.5102040816327,1100,39,2380,0.3,-1.9343221783638,6049.775106811523,0.0,-0.0015312300063669681,0.12298208475112915,0.0017710754,2195.982421875,0.0003
200.0,10240,9,719.6078431372549,1101,40,2390,0.3,-1.7926190316677093,8549.567425537109,0.0,-0.002774161915294826,0.039611876010894775,0.001926267,1838.8292236328125,0.0003
200.0,256,0,860.0,1310,1,2400,0.3,-2.0381508231163026,12079.904020690918,0.0,-0.0002645082538947463,0.14897429943084717,0.00037705572,3232.605712890625,0.0003
200.0,512,0,750.0,1214,2,2410,0.3,-2.2100875973701477,20222.630126953125,0.0,-0.0016190659487619996,0.1296471357345581,0.0013673324,12889.1982421875,0.0003
200.0,768,0,720.0,1148,3,2420,0.3,-2.3081242203712464,12737.868103027344,0.0,-0.0002814442850649357,0.08172255754470825,0.00033981423,1748.466064453125,0.0003
200.0,1024,0,510.0,1138,4,2430,0.3,-2.349450135231018,13856.57130126953,0.0,-0.0013642447767779232,0.010924935340881348,0.00020017102,5944.03857421875,0.0003
200.0,1280,1,588.3333333333334,1129,5,2440,0.3,-2.23567191362381,13178.973657226563,0.0,-0.0006384499254636466,0.09424442052841187,0.0011539424,6820.95068359375,0.0003
200.0,1536,1,611.4285714285714,1119,6,2450,0.3,-2.413432765007019,10134.68432006836,0.0,-0.0016376436047721653,0.11707937717437744,0.0004215124,3901.3271484375,0.0003
200.0,1792,1,617.5,1119,7,2460,0.3,-2.226497936248779,12117.733618164062,0.0,-0.0038876476231962443,0.0814288854598999,0.0025430275,937.2840576171875,0.0003
200.0,2048,1,630.0,1114,8,2470,0.3,-2.3002296328544616,12771.044104003906,0.0,-0.0004156117152888328,0.13733989000320435,0.00015836465,5943.14599609375,0.0003
200.0,2304,2,649.0909090909091,1110,9,2480,0.3,-2.206072008609772,23591.64658203125,0.0,-0.0010055721970275045,0.11394387483596802,0.0015902515,14694.84375,0.0003
200.0,2560,2,650.0,1109,10,2490,0.3,-2.3622042894363404,14740.6265625,0.0,-0.0015998202376067638,0.03176385164260864,0.0002586206,10487.5263671875,0.0003
200.0,2816,2,678.5714285714286,1107,11,2500,0.3,-2.3165348052978514,14429.593872070312,0.0,-0.0012799562886357308,0.0038904547691345215,0.0003832837,4495.1103515625,0.0003
200.0,3072,2,680.0,1104,12,2510,0.3,-2.3883389592170716,21473.557958984376,0.0,-0.00034733773209154605,0.11186295747756958,0.00015586498,10044.90234375,0.0003
200.0,3328,3,670.0,1103,13,2520,0.3,-2.199902045726776,12380.468572998047,0.0,-0.0007303560385480523,0.08880168199539185,0.00034598284,9733.0361328125,0.0003
200.0,3584,3,676.4705882352941,1099,14,2530,0.3,-2.2654537200927733,9862.443090820312,0.0,-0.00790089052170515,0.10792332887649536,0.010033252,2900.0380859375,0.0003
200.0,3840,3,683.6842105263158,1097,15,2540,0.3,-2.253842628002167,9606.70937423706,0.0,-0.0029697638005018235,0.11060655117034912,0.0011577844,116.66529846191406,0.0003
200.0,4096,3,674.5,1097,16,2550,0.3,-2.043596863746643,20557.3306640625,0.0,0.0012982670217752458,0.12222248315811157,0.00037135417,6608.50927734375,0.0003
200.0,4352,3,675.7142857142857,1091,17,2560,0.3,-2.190647041797638,11272.670776367188,0.0,-0.003900018520653248,0.16591423749923706,0.0034042597,5892.228515625,0.0003
200.0,4608,4,680.4347826086956,1091,18,2570,0.3,-1.9605798184871674,14087.389587402344,0.0,0.0013051427900791167,0.05684375762939453,0.0009231528,5280.373046875,0.0003
200.0,4864,4,671.25,1090,19,2580,0.3,-2.1037211298942564,19286.21063232422,0.0,-0.0015488990815356375,0.14466840028762817,0.00040153624,10987.0732421875,0.0003
200.0,5120,4,666.4,1086,20,2590,0.3,-1.8342855751514435,11591.151220703125,0.002734375,-0.005970893893390894,0.16377359628677368,0.011008596,7182.6181640625,0.0003
200.0,5376,4,664.6153846153846,1086,21,2600,0.3,-2.272791790962219,11348.452310180664,0.001953125,-0.004034675692673772,0.19755446910858154,0.009603715,4976.84375,0.0003
200.0,5632,5,670.7142857142857,1085,22,2610,0.3,-2.3461050748825074,14129.184375,0.0,-0.002660313155502081,0.01845836639404297,0.0011410245,2943.8701171875,0.0003
200.0,5888,5,672.0689655172414,1084,23,2620,0.3,-2.2250289797782896,22437.39519042969,0.0,-0.0021655327873304486,0.17516696453094482,0.002362466,3725.340576171875,0.0003
200.0,6144,5,676.3333333333334,1086,24,2630,0.3,-2.32762770652771,12539.129467773437,0.0,-0.00179251111112535,0.20418334007263184,0.0016960767,4413.81884765625,0.0003
200.0,6400,5,665.625,1085,25,2640,0.3,-2.3468286395072937,14525.789172363282,0.0,-0.007947225403040648,-0.027667760848999023,0.0032137716,5284.3837890625,0.0003
200.0,6656,6,661.8181818181819,1085,26,2650,0.3,-2.280007767677307,13145.86092529297,0.0,0.00030857236124575137,0.011127889156341553,0.0015803128,8805.0595703125,0.0003
200.0,6912,6,658.8235294117648,1085,27,2660,0.3,-2.372836935520172,20188.0056640625,0.0,-0.0001647442113608122,0.11992877721786499,0.00020683464,13677.5302734375,0.0003
