time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
2,879,2048,1,200.0,-747.4,,,,,,,,,,
5,702,4096,2,200.0,-640.75,-0.007423879917041631,4670.208698272705,10,-2.482188367843628,1895.9730224609375,0.0067569492,0.0003,0.0080078125,0.2,0.0018340349197387695
9,643,6144,3,200.0,-638.8666666666667,-0.008283789156848798,4250.512648773193,20,-2.467221535742283,1793.837646484375,0.009893578,0.0003,0.0189453125,0.2,0.027460336685180664
13,620,8192,4,200.0,-624.875,-0.008752987091429531,3789.1095954895018,30,-2.4398522049188616,2160.58984375,0.008567659,0.0003,0.035888671875,0.2,0.15424597263336182
16,603,10240,5,200.0,-591.9019607843137,-0.009468727248895447,3662.8878410339357,40,-2.408544859290123,1832.9769287109375,0.011434773,0.0003,0.043994140625,0.2,0.22001707553863525
2,810,2048,1,200.0,-4370.0,-0.007796942090499215,2898.297986602783,50,-2.3928861297667026,959.2826538085938,0.010208343,0.0003,0.034814453125,0.2,0.25281578302383423
6,648,4096,2,200.0,-4381.5,-0.004558079835260287,118880.95102539062,10,-2.484240175783634,59114.8515625,0.001744485,0.0003,0.0,0.2,-0.00020813941955566406
10,606,6144,3,200.0,-4180.0,-0.0045225711277453225,123498.66037597656,20,-2.480931094288826,59517.51171875,0.0020602974,0.0003,0.0,0.2,-6.794929504394531e-06
13,592,8192,4,200.0,-4198.75,-0.006498274900513934,96057.30708007813,30,-2.4728855304419994,39656.27734375,0.004127689,0.0003,0.005712890625,0.2,-4.291534423828125e-06
17,586,10240,5,200.0,-4065.098039215686,-0.006788212626997847,105366.12126464843,40,-2.4593275167047977,51688.84375,0.0055014174,0.0003,0.00693359375,0.2,-1.7881393432617188e-06
2,885,2048,1,200.0,-440.9,-0.003943406145117479,84671.27298583984,50,-2.4432118706405164,43736.9453125,0.0040366896,0.0003,0.0,0.2,-1.7881393432617188e-06
5,690,4096,2,200.0,-510.3,-0.010354014407494106,2225.290905761719,60,-2.3879799962043764,863.8703002929688,0.011922944,0.0003,0.0587890625,0.2,0.36747467517852783
9,643,6144,3,200.0,-484.4,-0.015205061288725119,1867.5140396118163,70,-2.353721074014902,957.2421875,0.012996316,0.0003,0.130322265625,0.2,0.37062376737594604
13,618,8192,4,200.0,-475.85,-0.009464955265138996,1667.7676120758056,80,-2.3244600139558314,521.6858520507812,0.011159182,0.0003,0.082763671875,0.2,0.39126282930374146
16,610,10240,5,200.0,-485.96078431372547,-0.005715553677873686,1890.339511680603,90,-2.2857564866542814,1027.0946044921875,0.01006078,0.0003,0.038818359375,0.2,0.302504301071167
2,897,2048,1,200.0,-3737.0,-0.006911658674653154,1743.8796670913696,100,-2.270915549248457,889.69677734375,0.00709653,0.0003,0.053173828125,0.2,0.18705999851226807
5,705,4096,2,200.0,-3447.0,-0.012664174460223877,91632.636328125,60,-2.405660878866911,47643.8203125,0.009137957,0.0003,0.06279296875,0.2,-8.344650268554688e-07
9,659,6144,3,200.0,-3335.6666666666665,-0.01086989460454788,64175.47354736328,70,-2.341892189532518,30486.8125,0.0133472085,0.0003,0.0455078125,0.2,-5.960464477539062e-07
12,635,8192,4,200.0,-3176.0,-0.010073985491180793,55603.394982910155,80,-2.264753528684378,27134.541015625,0.011912458,0.0003,0.05068359375,0.2,-5.960464477539062e-07
16,627,10240,5,200.0,-2947.2549019607845,-0.014301639483892358,48087.005822753905,90,-2.1512736178934575,23976.79296875,0.015227696,0.0003,0.103662109375,0.2,-7.152557373046875e-07
2,835,2048,1,200.0,-406.5,-0.012054641041322612,28668.41182861328,100,-2.0376155197620394,17470.05078125,0.010793377,0.0003,0.096533203125,0.2,-3.5762786865234375e-07
6,654,4096,2,200.0,-385.75,-0.00912120310094906,1243.814751625061,110,-2.250062719732523,322.6689758300781,0.011333301,0.0003,0.0931640625,0.2,0.09298920631408691
10,613,6144,3,200.0,-383.3,-0.008775093009171541,1285.6271936416626,120,-2.2384457640349864,545.5145263671875,0.0107933115,0.0003,0.05654296875,0.2,0.34911084175109863
13,605,8192,4,200.0,-366.375,-0.0064729742472991346,1199.077063369751,130,-2.252914338558912,440.31585693359375,0.008091012,0.0003,0.060546875,0.2,0.04242771863937378
17,594,10240,5,200.0,-356.98039215686276,-0.008259046399325598,1088.1540803909302,140,-2.2176369555294513,327.7251892089844,0.009162907,0.0003,0.0365234375,0.2,0.2559242248535156
2,855,2048,1,200.0,-2291.0,-0.005156927520874888,777.4211722373963,150,-2.219272331893444,459.8755798339844,0.0072339904,0.0003,0.021240234375,0.2,0.43736952543258667
6,678,4096,2,200.0,-2161.0,-0.015788701179553756,35721.90114135742,110,-1.919596976786852,17865.306640625,0.013261005,0.0003,0.152001953125,0.2,-4.76837158203125e-07
9,640,6144,3,200.0,-1896.3333333333333,-0.012938042161113116,26542.83869628906,120,-1.8028840247541666,12688.7314453125,0.0104944855,0.0003,0.102685546875,0.2,-4.76837158203125e-07
13,621,8192,4,200.0,-1783.0,-0.01644074872674537,13743.700016784667,130,-1.6767458152025938,10061.095703125,0.016676057,0.0003,0.16162109375,0.2,-2.384185791015625e-07
16,606,10240,5,200.0,-1673.7254901960785,-0.012281323525530751,12910.532196044922,140,-1.565315892919898,7324.89306640625,0.013368208,0.0003,0.10947265625,0.2,-3.5762786865234375e-07
2,877,2048,1,200.0,-419.7,-0.013927755095937754,9796.881652832031,150,-1.4277939602732659,4379.783203125,0.014172958,0.0003,0.1283203125,0.2,-2.384185791015625e-07
5,708,4096,2,200.0,-402.85,-0.010973119318077807,837.1009589195252,160,-2.182100086659193,272.6622619628906,0.009920932,0.0003,0.109228515625,0.2,0.37907910346984863
9,667,6144,3,200.0,-389.46666666666664,-0.007394639895937871,1084.7631759643555,170,-2.213014055043459,560.7581176757812,0.010227084,0.0003,0.03681640625,0.2,0.123180091381073
12,647,8192,4,200.0,-405.925,-0.007813056621671421,879.9009588241577,180,-2.1994179874658584,225.9957733154297,0.01357642,0.0003,0.0509765625,0.2,0.25462859869003296
16,633,10240,5,200.0,-400.9019607843137,-0.01219992985134013,587.9709607124329,190,-2.215231975913048,221.5986328125,0.010646128,0.0003,0.09619140625,0.2,0.4785712957382202
2,925,2048,1,200.0,-957.0,-0.007378771833464271,745.6822216033936,200,-2.2408801883459093,431.35333251953125,0.011863784,0.0003,0.076904296875,0.2,0.5055679082870483
5,720,4096,2,200.0,-995.5,-0.01580969560018275,7100.653025054931,160,-1.3223053582012654,2517.69580078125,0.010983161,0.0003,0.17958984375,0.2,-1.1920928955078125e-07
9,666,6144,3,200.0,-913.6666666666666,-0.008325044358207379,7356.060803985596,170,-1.2851594336330892,4751.30712890625,0.002752603,0.0003,0.0548828125,0.2,-2.384185791015625e-07
12,638,8192,4,200.0,-867.5,-0.0075798669146024625,3121.7432262420652,180,-1.2003148786723614,1705.8839111328125,0.00527052,0.0003,0.0837890625,0.2,1.1920928955078125e-07
16,625,10240,5,200.0,-802.9411764705883,-0.008400114308460615,3034.4108562469482,190,-1.1642541669309139,1363.4727783203125,0.006961289,0.0003,0.074462890625,0.2,-1.1920928955078125e-07
2,942,2048,1,200.0,-451.4,0.008655303879640997,2230.3915563583373,200,-1.1562651220709086,1182.2491455078125,0.020431865,0.0003,0.202294921875,0.2,-1.1920928955078125e-07
5,737,4096,2,200.0,-461.4,-0.00911691736400826,474.02508482933047,210,-2.2368815779685973,190.4391632080078,0.009122989,0.0003,0.0919921875,0.2,0.3936845660209656
9,681,6144,3,200.0,-457.56666666666666,-0.011173815664369613,614.5086025714875,220,-2.225452398508787,200.04421997070312,0.011978036,0.0003,0.163525390625,0.2,0.009122252464294434
12,660,8192,4,200.0,-456.75,-0.010427456370962318,532.5188037872315,230,-2.2283083632588387,182.859619140625,0.009562375,0.0003,0.08603515625,0.2,0.43823307752609253
15,647,10240,5,200.0,-451.62745098039215,-0.010671112482668832,537.2139533996582,240,-2.2181067764759064,359.61767578125,0.0099227335,0.0003,0.141064453125,0.2,0.30947500467300415
2,948,2048,1,200.0,-495.0,-0.0063192364745191295,676.7054091930389,250,-2.2077867835760117,272.94244384765625,0.008676237,0.0003,0.06259765625,0.2,0.3554418683052063
5,735,4096,2,200.0,-479.0,-0.001642128746607341,1256.8243616104126,210,-1.0410678282380104,745.5018920898438,0.008296055,0.0003,0.10869140625,0.2,0.0
9,682,6144,3,200.0,-476.6666666666667,-0.0015788545992108994,1205.4185183525085,220,-1.0318045819178223,776.5213623046875,0.011423793,0.0003,0.04150390625,0.2,0.0
12,663,8192,4,200.0,-464.5,-0.0008732603324460797,1007.7619888305665,230,-0.8830648740753532,726.2484741210938,0.005663487,0.0003,0.048876953125,0.2,-1.1920928955078125e-07
15,656,10240,5,200.0,-456.078431372549,0.0006012517376802861,958.1758556365967,240,-0.826297870464623,358.8990173339844,0.007655689,0.0003,0.03984375,0.2,2.384185791015625e-07
2,958,2048,1,200.0,-412.7,-0.00011280807666480541,949.7227195262909,250,-0.7704821351915598,414.1112365722656,0.003379237,0.0003,0.052294921875,0.2,0.0
5,758,4096,2,200.0,-428.15,-0.005791483967914246,553.9237708568573,260,-2.240092421323061,198.37503051757812,0.009964298,0.0003,0.054638671875,0.2,0.3825950622558594
8,689,6144,3,200.0,-437.46666666666664,-0.0055892582939122805,580.3958830356598,270,-2.240007308870554,123.41665649414062,0.009284806,0.0003,0.0560546875,0.2,0.2657168507575989
12,671,8192,4,200.0,-441.25,-0.006004973522067303,588.9691182136536,280,-2.230234541743994,208.01992797851562,0.00825135,0.0003,0.05537109375,0.2,0.2513278126716614
15,656,10240,5,200.0,-442.62745098039215,-0.010418546687287745,585.8391338348389,290,-2.2023715659976006,203.80267333984375,0.011600863,0.0003,0.128955078125,0.2,0.11864382028579712
2,871,2048,1,200.0,-405.0,-0.004922613500093575,504.03281035423277,300,-2.1602404467761516,238.83929443359375,0.011356274,0.0003,0.07822265625,0.2,0.3254769444465637
