time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
2,841,2048,1,200.0,-1480.0,,,,,,,,,,
6,679,4096,2,200.0,-1315.5,-0.004790445286926115,13349.837741088868,10,-2.4837498635053636,6066.2802734375,0.0029936328,0.0003,0.002001953125,0.2,0.0018056631088256836
9,635,6144,3,200.0,-1286.0,-0.005927503367274767,10989.86432800293,20,-2.4787240140140057,6083.28857421875,0.005804709,0.0003,0.0052734375,0.2,3.5762786865234375e-07
13,620,8192,4,200.0,-1303.0,-0.004749378451379016,11028.060345458984,30,-2.4739714965224264,4562.01513671875,0.0041879397,0.0003,0.000244140625,0.2,-4.887580871582031e-06
17,600,10240,5,200.0,-1297.2549019607843,-0.00945262223831378,10979.067819213868,40,-2.4625333063304424,5406.4990234375,0.010446289,0.0003,0.02646484375,0.2,-3.933906555175781e-06
2,847,2048,1,200.0,-544.4,-0.004239322435751092,9993.193222045898,50,-2.4440946251153948,4720.435546875,0.005142146,0.0003,0.0021484375,0.2,-6.556510925292969e-06
6,670,4096,2,200.0,-479.75,-0.009720463027770165,3754.5114936828613,10,-2.480603797733784,1568.926025390625,0.008262431,0.0003,0.0322265625,0.2,0.0017181038856506348
9,619,6144,3,200.0,-513.4,-0.006418913018569583,3600.4362766265867,20,-2.4738583505153655,1263.436767578125,0.008125508,0.0003,0.01318359375,0.2,0.09840089082717896
13,589,8192,4,200.0,-516.975,-0.01052628627512604,3374.682876586914,30,-2.4546045042574405,1175.97900390625,0.009944685,0.0003,0.05029296875,0.2,0.1259189248085022
17,583,10240,5,200.0,-478.29411764705884,-0.008344433059755829,2546.239664077759,40,-2.4218817479908465,1548.442626953125,0.009232707,0.0003,0.051611328125,0.2,0.161127507686615
2,841,2048,1,200.0,-1066.0,-0.007700526130065555,2390.736660385132,50,-2.419318328797817,1400.727783203125,0.0069704466,0.0003,0.036279296875,0.2,0.21852350234985352
6,662,4096,2,200.0,-1011.0,-0.008568778904736974,8054.7693496704105,60,-2.404774971306324,3108.15087890625,0.011465815,0.0003,0.04453125,0.2,-1.6689300537109375e-06
9,614,6144,3,200.0,-993.0,-0.0075865703751333054,6151.673831176758,70,-2.357674519717693,2982.749267578125,0.010419678,0.0003,0.038671875,0.2,-2.5033950805664062e-06
13,588,8192,4,200.0,-945.0,-0.01283278857881669,5618.244921875,80,-2.2891160652041433,3198.781982421875,0.013803043,0.0003,0.10751953125,0.2,-8.344650268554688e-07
