time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate
0,200.0,4,-4206.0,1112,1024,3262.0564819335937,0.0,-2.561243438720703,-0.006295964866876602,-0.000676274299621582,1756.4910888671875,30,0.3,0.0006686768,0.0003
1,200.0,5,-4210.0,1114,1280,3406.6997802734377,0.0,-2.5574647545814515,-0.005711931129917502,-0.0007753372192382812,1780.8531494140625,40,0.3,0.000859617,0.0003
1,200.0,6,-4170.0,1097,1536,2566.51162109375,0.0,-2.552159106731415,-0.008851895434781909,1.531839370727539e-05,1396.6558837890625,50,0.3,0.0017065732,0.0003
1,200.0,7,-4076.25,1095,1792,2473.1806396484376,0.0,-2.544477605819702,-0.006477157771587372,8.440017700195312e-05,1348.8802490234375,60,0.3,0.0016276722,0.0003
1,200.0,8,-4138.0,1087,2048,3148.1506225585936,0.0,-2.525427484512329,-0.0148465306032449,1.7344951629638672e-05,1549.1875,70,0.3,0.0038631277,0.0003
2,200.0,9,-4207.272727272727,1082,2304,2668.885791015625,0.0,-2.4968809366226195,-0.025984518206678332,-5.841255187988281e-05,1302.5179443359375,80,0.3,0.009228004,0.0003
2,200.0,10,-4145.0,1082,2560,2603.9995727539062,0.0015625,-2.4099444270133974,-0.030633933562785386,6.699562072753906e-05,1354.8612060546875,90,0.3,0.018235153,0.0003
2,200.0,11,-3891.4285714285716,1084,2816,2047.6525634765626,0.0203125,-2.283497703075409,-0.03420277391560376,-7.128715515136719e-05,877.8201293945312,100,0.3,0.029853784,0.0003
2,200.0,12,-3740.0,1080,3072,1427.9056701660156,0.11875,-2.0237334251403807,-0.03282169313170016,-4.589557647705078e-05,859.4601440429688,110,0.3,0.042462785,0.0003
3,200.0,13,-3597.5,1083,3328,878.8893981933594,0.267578125,-1.6923204064369202,-0.06043392736464739,-4.8041343688964844e-05,389.37567138671875,120,0.3,0.07452424,0.0003
3,200.0,14,-3447.0588235294117,1085,3584,429.24711456298826,0.240625,-1.250359433889389,-0.04376083426177502,-4.363059997558594e-05,242.4231719970703,130,0.3,0.043557003,0.0003
3,200.0,15,-3181.5789473684213,1081,3840,510.77321166992186,0.19765625,-1.1856261968612671,-0.04357221522368491,-7.62939453125e-06,153.53408813476562,140,0.3,0.060307972,0.0003
3,200.0,16,-3048.0,1076,4096,280.2786437988281,0.05703125,-1.1044703722000122,-0.025695206597447395,-0.00027179718017578125,71.4665756225586,150,0.3,0.026262239,0.0003
4,200.0,17,-2931.4285714285716,1079,4352,388.718505859375,0.0,-1.0414038598537445,-0.0031136190053075554,4.0531158447265625e-06,77.88655090332031,160,0.3,0.009407854,0.0003
4,200.0,18,-2750.0,1080,4608,201.16460189819335,0.079296875,-0.9786435544490815,-0.03681003171950579,-0.00013387203216552734,96.53959655761719,170,0.3,0.028622488,0.0003
4,200.0,19,-2659.5833333333335,1080,4864,222.4353977203369,0.000390625,-0.9578636378049851,-0.007070767926052213,-9.751319885253906e-05,71.98434448242188,180,0.3,0.0009992518,0.0003
4,200.0,20,-2573.2,1082,5120,103.31906242370606,0.00078125,-0.9408281207084656,-0.011830579722300172,-8.463859558105469e-06,85.34746551513672,190,0.3,0.0008143317,0.0003
4,200.0,21,-2493.4615384615386,1085,5376,64.53490161895752,0.0,-0.9268820017576218,-9.229406714439392e-08,2.2530555725097656e-05,31.41553497314453,200,0.3,2.5743619e-05,0.0003
5,200.0,22,-2359.6428571428573,1083,5632,402.337638092041,0.0,-0.9293947964906693,-0.0031730033282656223,-6.985664367675781e-05,267.2091064453125,210,0.3,0.00043118908,0.0003
5,200.0,23,-2297.2413793103447,1086,5888,232.56404342651368,0.005078125,-0.9177988052368165,-0.013097040727734566,-1.71661376953125e-05,152.15151977539062,220,0.3,0.008385414,0.0003
5,200.0,24,-2237.3333333333335,1087,6144,58.43160915374756,0.0015625,-0.898277074098587,-0.008578094188123941,0.00010478496551513672,29.95793342590332,230,0.3,0.0042504137,0.0003
5,200.0,25,-2131.875,1086,6400,43.43288860321045,0.0,-0.8664881765842438,0.00018370039761066436,0.0002452731132507324,22.076160430908203,240,0.3,0.00020443299,0.0003
6,200.0,26,-2087.2727272727275,1085,6656,54.85366101264954,0.14921875,-0.8814564526081086,-0.009365633362904191,0.0002894401550292969,7.1138529777526855,250,0.3,0.06917143,0.0003
6,200.0,27,-2043.235294117647,1083,6912,85.70926704406739,0.01796875,-0.8570946246385575,-0.008042096951976418,-0.0016741752624511719,46.03772735595703,260,0.3,0.025264867,0.0003
6,200.0,28,-2000.5714285714287,1085,7168,79.62046928405762,0.052734375,-0.8760205268859863,-0.025389317981898786,0.00019353628158569336,31.929729461669922,270,0.3,0.018804595,0.0003
6,200.0,29,-1924.8648648648648,1086,7424,54.91497411727905,0.0046875,-0.992629674077034,-0.0016284838551655413,0.0014518499374389648,30.045251846313477,280,0.3,0.011808978,0.0003
7,200.0,30,-1887.3684210526317,1086,7680,89.03000812530517,0.008203125,-0.9922060698270798,-0.011704437993466854,0.011972308158874512,32.6231689453125,290,0.3,0.0071061207,0.0003
7,200.0,31,-1856.923076923077,1084,7936,54.25730214118958,0.040234375,-0.8734618276357651,-0.017208461184054613,0.006399214267730713,26.68069076538086,300,0.3,0.032371216,0.0003
7,200.0,32,-1831.5,1084,8192,106.79570732116699,0.001171875,-0.748329883813858,-0.006571892113424837,0.019430696964263916,45.72956466674805,310,0.3,0.008417098,0.0003
7,200.0,33,-1765.7142857142858,1082,8448,191.8472927093506,0.001171875,-0.7028104305267334,-0.006733920983970165,-0.048468947410583496,53.0252571105957,320,0.3,0.0023547618,0.0003
8,200.0,34,-1736.2790697674418,1083,8704,40.33227939605713,0.0,-0.668905234336853,-0.002533819992095232,0.000428617000579834,7.5575079917907715,330,0.3,0.00057803513,0.0003
8,200.0,35,-1710.4545454545455,1083,8960,55.32737665176391,0.0,-0.677193495631218,-0.0012619679095223547,0.0010318756103515625,16.770620346069336,340,0.3,0.0030243387,0.0003
8,200.0,36,-1656.7391304347825,1077,9216,57.86637487411499,0.027734375,-0.8063452541828156,-0.008719331724569202,-0.0015361309051513672,35.54296875,350,0.3,0.013485821,0.0003
8,200.0,37,-1633.1914893617022,1077,9472,30.408637845516203,0.000390625,-0.8926421195268631,-0.00625268816947937,0.005652189254760742,28.52337074279785,360,0.3,0.0060071093,0.0003
9,200.0,38,-1609.5833333333333,1078,9728,40.62529520988464,0.027734375,-0.9458714634180069,-0.0051064307801425455,0.030909419059753418,23.54399299621582,370,0.3,0.018304221,0.0003
9,200.0,39,-1588.9795918367347,1077,9984,65.8023853302002,0.0,-0.9803007543087006,-0.0004670934285968542,0.05087095499038696,21.62451934814453,380,0.3,0.0021247389,0.0003
9,200.0,40,-1547.2549019607843,1075,10240,53.820720481872556,0.0,-0.9866444855928421,-0.003169484809041023,0.016547858715057373,33.950927734375,390,0.3,0.006342289,0.0003
0,200.0,1,-500.0,1416,256,27.96795494556427,0.0,-0.9794040232896805,0.0008345315465703607,0.006761610507965088,22.1566219329834,400,0.3,0.0018333676,0.0003
0,200.0,2,-475.0,1276,512,29.998789691925047,0.089453125,-2.451132655143738,-0.0125497275730595,0.0008945465087890625,23.541000366210938,410,0.3,0.027723992,0.0003
0,200.0,3,-483.3333333333333,1192,768,27.591547536849976,0.105859375,-2.494988977909088,-0.023308761650696397,0.013219475746154785,11.441872596740723,420,0.3,0.026524138,0.0003
0,200.0,4,-460.0,1170,1024,27.089772748947144,0.0796875,-2.4684728026390075,-0.01968477005138993,0.026806950569152832,12.48792552947998,430,0.3,0.033193033,0.0003
1,200.0,5,-450.0,1158,1280,0.7549588710069657,0.0296875,-2.43396532535553,-0.014683390455320477,-5.997505187988281,0.07214372605085373,440,0.3,0.015082246,0.0003
1,200.0,6,-450.0,1145,1536,0.14898127904161812,0.044921875,-2.4155443906784058,-0.008247249200940132,-1.211031436920166,-0.06181548535823822,450,0.3,0.02098202,0.0003
1,200.0,7,-443.75,1130,1792,14.283792173862457,0.041796875,-2.429250252246857,-0.008143387828022241,0.009318649768829346,13.820575714111328,460,0.3,0.03038256,0.0003
1,200.0,8,-431.0,1127,2048,4.782757097482682,0.01328125,-2.396259808540344,-0.005658086203038692,-0.07046139240264893,0.6837761998176575,470,0.3,0.012005843,0.0003
2,200.0,9,-424.54545454545456,1116,2304,0.11102670580148696,0.2046875,-2.36412535905838,-0.03153540692292154,-0.09091401100158691,-0.06999935954809189,480,0.3,0.05126784,0.0003
2,200.0,10,-422.5,1111,2560,3.531500831246376,0.039453125,-2.3491602778434753,-0.021192944166250526,-0.01919102668762207,0.29257017374038696,490,0.3,0.0299986,0.0003
2,200.0,11,-419.2857142857143,1102,2816,0.1021084563806653,0.01484375,-2.4079638361930846,-0.014257878647185862,-0.028965115547180176,-0.0415654219686985,500,0.3,0.010806991,0.0003
2,200.0,12,-418.0,1101,3072,0.10317382016219198,0.17265625,-2.4090267777442933,-0.02731747436337173,-0.005355954170227051,-0.027535296976566315,510,0.3,0.043435268,0.0003
3,200.0,13,-416.875,1088,3328,0.05336517629912123,0.065625,-2.3689804315567016,-0.023436224460601805,-0.022863388061523438,-0.07301446795463562,520,0.3,0.028378155,0.0003
3,200.0,14,-401.7647058823529,1092,3584,1.1838050208985806,0.117578125,-2.313370978832245,-0.023076422093436123,-0.0019495487213134766,0.0415622740983963,530,0.3,0.05392076,0.0003
3,200.0,15,-401.57894736842104,1093,3840,232.36589500904083,0.01875,-2.172069454193115,-0.012637109262868762,0.0002536177635192871,175.21018981933594,540,0.3,0.0076989196,0.0003
3,200.0,16,-401.5,1096,4096,0.3792226009070873,0.003515625,-2.30818452835083,-0.004758402658626437,0.0022400617599487305,0.06327737867832184,550,0.3,0.003280031,0.0003
3,200.0,17,-401.42857142857144,1089,4352,0.10465102373855188,0.01796875,-2.307457458972931,-0.0057889464776963,-0.0021359920501708984,-0.05177934467792511,560,0.3,0.0053404123,0.0003
4,200.0,18,-401.30434782608694,1088,4608,0.05279047691146843,0.106640625,-2.2506935238838195,-0.022321364283561705,0.006378173828125,-0.03898737579584122,570,0.3,0.02294468,0.0003
4,200.0,19,-401.25,1089,4864,0.10211646570824087,0.075390625,-2.2982361555099486,-0.017066059494391085,-0.01319277286529541,0.0068579912185668945,580,0.3,0.02849444,0.0003
4,200.0,20,-401.2,1086,5120,0.05130838925833814,0.151171875,-2.2041876792907713,-0.02513585628475994,0.0045590996742248535,-0.039401326328516006,590,0.3,0.03889472,0.0003
4,200.0,21,-401.15384615384613,1087,5376,0.052107651042751967,0.06484375,-2.124970889091492,-0.009815816045738756,-0.01643240451812744,-0.00442340224981308,600,0.3,0.015520299,0.0003
5,200.0,22,-401.07142857142856,1085,5632,0.05228796377195977,0.03046875,-2.111090677976608,-0.009922492830082775,-0.021313190460205078,-0.027192238718271255,610,0.3,0.026941761,0.0003
5,200.0,23,-401.0344827586207,1083,5888,0.10129718398675322,0.10234375,-2.1177005410194396,-0.01937864343635738,-0.0011703968048095703,-0.008391372859477997,620,0.3,0.029043503,0.0003
5,200.0,24,-401.0,1083,6144,0.0524163871712517,0.16328125,-2.0021540105342863,-0.021397537551820278,-0.022425532341003418,-0.03466501832008362,630,0.3,0.04237722,0.0003
5,200.0,25,-400.0,1081,6400,0.051184794766595584,0.122265625,-1.8690888643264771,-0.01838512234389782,0.0019153356552124023,-0.0607394315302372,640,0.3,0.026387919,0.0003
6,200.0,26,-399.6969696969697,1084,6656,2.6238441467285156,0.0109375,-1.8072418570518494,-0.009183572418987752,-0.0034841299057006836,1.9860540628433228,650,0.3,0.01302545,0.0003
6,200.0,27,-399.70588235294116,1082,6912,0.6388550791889429,0.003125,-1.9652132570743561,-0.007283999770879746,-0.020052433013916016,0.37162888050079346,660,0.3,0.0036622053,0.0003
6,200.0,28,-399.7142857142857,1082,7168,0.05208798527455656,0.049609375,-2.0342847228050234,-0.012607339071109891,0.006209611892700195,-0.04717329889535904,670,0.3,0.0061085965,0.0003
6,200.0,29,-401.0810810810811,1082,7424,0.051503857463831085,0.112890625,-1.9893399119377135,-0.010350037133321166,-0.0033996105194091797,-0.024610474705696106,680,0.3,0.014950936,0.0003
7,200.0,30,-400.0,1077,7680,12.771427415311337,0.011328125,-2.1280402660369875,-0.008805803814902901,0.0003260970115661621,8.938809394836426,690,0.3,0.013328543,0.0003
7,200.0,31,-400.0,1078,7936,4.457463767379522,0.00078125,-1.9400218844413757,-0.0007070223800837994,-0.0028061866760253906,1.9338945150375366,700,0.3,0.0032435658,0.0003
7,200.0,32,-400.0,1076,8192,0.05490103592164815,0.16796875,-1.8936962485313416,-0.008673878014087677,-0.0019123554229736328,-0.020956307649612427,710,0.3,0.034593217,0.0003
7,200.0,33,-400.0,1074,8448,0.05157727524638176,0.14375,-1.7877469480037689,-0.01235214457847178,0.0022566914558410645,-0.008566491305828094,720,0.3,0.01116842,0.0003
8,200.0,34,-400.0,1075,8704,0.10165627379901707,0.16953125,-2.026685154438019,-0.01162637521047145,-0.0064847469329833984,-0.016197606921195984,730,0.3,0.059397645,0.0003
8,200.0,35,-400.0,1076,8960,0.05129027414368466,0.16328125,-1.9098533809185028,-0.015302956383675338,0.0024175047874450684,-0.028875205665826797,740,0.3,0.00820496,0.0003
8,200.0,36,-400.0,1077,9216,0.05115327924722805,0.04921875,-1.816083437204361,-0.013377956801559777,0.0025551915168762207,-0.025822024792432785,750,0.3,0.01898675,0.0003
8,200.0,37,-400.0,1079,9472,0.1015536508988589,0.069921875,-1.9963331282138825,-0.01282754298299551,-0.0030286312103271484,-0.023918528109788895,760,0.3,0.027170442,0.0003
9,200.0,38,-400.0,1077,9728,0.05169701101840474,0.054296875,-1.9949837684631349,-0.011258352501317858,-0.0061463117599487305,-0.03264483064413071,770,0.3,0.025810856,0.0003
9,200.0,39,-401.0204081632653,1078,9984,0.051769747806247324,0.078515625,-1.96619912981987,-0.020389097416773437,-0.010226249694824219,-0.05918890982866287,780,0.3,0.032125138,0.0003
9,200.0,40,-400.0,1080,10240,19.842263185977934,0.008984375,-1.8298352539539338,-0.01022499124519527,0.00032776594161987305,1.2467292547225952,790,0.3,0.009250159,0.0003
0,200.0,1,-400.0,1445,256,0.09887398965656757,0.1796875,-2.0003089547157287,-0.020692046312615276,0.02340519428253174,-0.04532409459352493,800,0.3,0.040050216,0.0003
0,200.0,2,-400.0,1228,512,0.7210369318723678,0.01015625,-1.0248574256896972,-0.0005156144499778748,-1.9936456680297852,0.046684347093105316,410,0.3,0.005207662,0.0003
0,200.0,3,-400.0,1149,768,0.07583811255171895,0.0578125,-1.0038948684930802,-0.006959882448427379,-0.5582824945449829,-0.015277652069926262,420,0.3,0.015424258,0.0003
0,200.0,4,-400.0,1120,1024,0.06735293613746762,0.0046875,-0.9914740949869156,-0.003676651045680046,-0.5842159986495972,-0.040581315755844116,430,0.3,0.026993442,0.0003
1,200.0,5,-408.3333333333333,1118,1280,0.1052740354090929,0.0,-0.959242793917656,0.0007571565918624401,-0.0571444034576416,0.028066033497452736,440,0.3,0.0010527982,0.0003
1,200.0,6,-414.2857142857143,1127,1536,28.931826996803284,0.001171875,-0.9545448094606399,-0.012108817230910063,-0.0103912353515625,4.325554847717285,450,0.3,0.012530004,0.0003
1,200.0,7,-417.5,1123,1792,0.12605742122977973,0.001953125,-0.9732705980539322,-0.0022650150931440294,-0.015220165252685547,-0.013505382463335991,460,0.3,0.002541603,0.0003
1,200.0,8,-424.0,1115,2048,14.952095225453377,0.00234375,-0.9788590162992478,-0.010010459087789058,6.42538070678711e-05,0.10739785432815552,470,0.3,0.014868304,0.0003
2,200.0,9,-421.8181818181818,1093,2304,31.709719669818877,0.001953125,-0.9498208463191986,-0.007117585907690227,0.0005726814270019531,13.090337753295898,480,0.3,0.0015340936,0.0003
2,200.0,10,-420.0,1090,2560,0.21369015164673327,0.0,-0.9625370800495148,-0.0023996477946639063,0.013118326663970947,0.061054375022649765,490,0.3,0.004717624,0.0003
2,200.0,11,-417.14285714285717,1092,2816,0.07676959034288303,0.0,-0.9673592269420623,-0.004614594241138548,-0.005963444709777832,-0.00037559494376182556,500,0.3,0.021817591,0.0003
2,200.0,12,-419.3333333333333,1084,3072,0.10367995952256023,0.0796875,-0.8300347864627838,-0.0022171308286488057,-0.028306961059570312,-0.021955784410238266,510,0.3,0.020292558,0.0003
3,200.0,13,-418.125,1086,3328,14.467796094343067,0.0,-0.8936682432889939,-0.0009336287621408701,0.0012464523315429688,0.04335442930459976,520,0.3,0.0036071793,0.0003
3,200.0,14,-417.05882352941177,1086,3584,0.09045463912189007,0.0,-0.9297030538320541,-0.0013686201302334667,-0.006555676460266113,0.017006564885377884,530,0.3,0.0030269234,0.0003
3,200.0,15,-415.2631578947368,1084,3840,0.05421480468357913,0.00234375,-0.9435733616352081,-0.0022793546319007873,-0.009387493133544922,-0.0011257827281951904,540,0.3,0.009433689,0.0003
3,200.0,16,-414.5,1088,4096,19.631606101989746,0.00234375,-1.0356467843055726,-0.0076541525544598695,-0.003928184509277344,4.602619171142578,550,0.3,0.0077903066,0.0003
4,200.0,17,-413.8095238095238,1086,4352,0.05158189787180163,0.089453125,-0.9402313947677612,-0.01159207576420158,-0.0007475614547729492,-0.007945854216814041,560,0.3,0.06374052,0.0003
4,200.0,18,-420.0,1089,4608,125.41738138198852,0.00234375,-0.7397660821676254,-0.0019305423367768527,-0.003754734992980957,43.58399200439453,570,0.3,0.0049417587,0.0003
4,200.0,19,-421.25,1089,4864,0.7799700234085322,0.00390625,-0.759071198105812,-0.005137174017727375,-0.0214616060256958,0.06613035500049591,580,0.3,0.0063963383,0.0003
4,200.0,20,-420.4,1089,5120,14.44412979632616,0.001953125,-0.8628462374210357,0.0006251046434044838,0.00023931264877319336,4.5301008224487305,590,0.3,0.0034038932,0.0003
4,200.0,21,-419.61538461538464,1089,5376,0.08704524114727974,0.001953125,-0.8868610620498657,-0.007204831251874566,-0.0011657476425170898,-0.02903825230896473,600,0.3,0.009187183,0.0003
5,200.0,22,-425.35714285714283,1090,5632,122.83130996227264,0.005078125,-0.968099445104599,-0.006821154383942485,-0.00020492076873779297,70.10457611083984,610,0.3,0.009545457,0.0003
5,200.0,23,-424.48275862068965,1086,5888,16.1713729262352,0.01953125,-0.9561440497636795,-0.009204385112388991,0.00014090538024902344,5.118021488189697,620,0.3,0.012343824,0.0003
5,200.0,24,-423.6666666666667,1084,6144,19.736685824394225,0.00234375,-0.9039796680212021,-0.00889281607232988,-0.00021529197692871094,12.576444625854492,630,0.3,0.0035008828,0.0003
5,200.0,25,-423.75,1087,6400,14.427315340191125,0.001171875,-0.8930576086044312,-0.005645256070420146,-1.52587890625e-05,9.854866027832031,640,0.3,0.0033081442,0.0003
6,200.0,26,-426.06060606060606,1088,6656,0.1537607841193676,0.0015625,-0.8336512237787247,-0.004470236320048571,-0.00026297569274902344,0.03316617012023926,650,0.3,0.0072658425,0.0003
6,200.0,27,-425.29411764705884,1088,6912,28.818918681144716,0.0,-0.7288614541292191,-0.003889751061797142,0.0001246929168701172,21.594480514526367,660,0.3,0.0037824034,0.0003
6,200.0,28,-426.2857142857143,1088,7168,18.022772359848023,0.002734375,-0.6964673072099685,-0.008716443611774594,-0.00021445751190185547,12.310233116149902,670,0.3,0.00095810415,0.0003
6,200.0,29,-427.8378378378378,1085,7424,47.09903697967529,0.003125,-0.7268668234348297,-0.012442307034507393,-0.0001628398895263672,18.655376434326172,680,0.3,0.0016705317,0.0003
7,200.0,30,-427.10526315789474,1084,7680,14.413720740377903,0.05390625,-0.7909547030925751,-0.00637061707675457,0.0001004934310913086,10.826473236083984,690,0.3,0.021792796,0.0003
7,200.0,31,-426.4102564102564,1084,7936,20.53025302886963,0.021484375,-0.9479628831148148,-0.011156441690400243,7.134675979614258e-05,17.612361907958984,700,0.3,0.014142605,0.0003
