time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/entropy_loss
32,-496.3,1069,7,200.0,8192,1742.632147216797,-0.0017940998077392578,870.8770751953125,-0.0036210251273587346,0.3,0.00085417624,0.0,0.0003,310,-2.5253172636032106
33,-499.35714285714283,1070,7,200.0,8448,2122.701141357422,-0.02022850513458252,1051.172119140625,-0.005906655616126954,0.3,0.0030244,0.0,0.0003,320,-2.5286932229995727
34,-501.5348837209302,1070,8,200.0,8704,1216.0327880859375,1.430511474609375e-06,578.2672119140625,-0.0009568584617227315,0.3,0.0018051434,0.0,0.0003,330,-2.530904304981232
35,-506.90909090909093,1071,8,200.0,8960,1912.7259399414063,0.00011098384857177734,979.255859375,-0.005208643933292479,0.3,0.0012588284,0.0,0.0003,340,-2.5322829365730284
36,-502.39130434782606,1071,8,200.0,9216,1021.2816040039063,7.092952728271484e-06,491.47503662109375,-0.0037767153698951006,0.3,0.001400043,0.0,0.0003,350,-2.520790123939514
37,-501.78723404255317,1071,8,200.0,9472,1246.7221252441407,-8.094310760498047e-05,682.7471923828125,-0.010319049563258886,0.3,0.004321778,0.0,0.0003,360,-2.508480930328369
38,-492.9791666666667,1072,9,200.0,9728,1396.8607482910156,6.079673767089844e-06,607.8617553710938,-0.00709807095117867,0.3,0.0049024755,0.0,0.0003,370,-2.5094183444976808
39,-494.55102040816325,1072,9,200.0,9984,2320.2589111328125,0.00020384788513183594,828.9201049804688,-0.02741073144134134,0.3,0.026512763,0.03515625,0.0003,380,-2.457161772251129
40,-498.80392156862746,1073,9,200.0,10240,2176.7478881835937,0.0002536177635192871,1158.946533203125,-0.00796296177431941,0.3,0.0041605392,0.0,0.0003,390,-2.446042835712433
1,-2360.0,1405,0,200.0,256,1265.8871948242188,9.948015213012695e-05,649.4342041015625,-0.0012457906734198332,0.3,0.0016842044,0.0,0.0003,400,-2.4253689289093017
2,-1860.0,1210,0,200.0,512,12725.11591796875,0.0007619261741638184,6475.74658203125,-0.004850108386017382,0.3,0.00039736135,0.0,0.0003,10,-2.564815676212311
3,-1763.3333333333333,1162,0,200.0,768,6196.6068359375,0.0034915804862976074,3048.86083984375,-0.002938828035257757,0.3,0.00027360697,0.0,0.0003,20,-2.5644691824913024
4,-1796.0,1132,0,200.0,1024,8778.921337890624,-0.0013254880905151367,4249.78125,-0.0015659028897061944,0.3,0.00014350051,0.0,0.0003,30,-2.564101541042328
5,-1816.6666666666667,1119,1,200.0,1280,7701.322485351562,0.001254439353942871,3829.75146484375,-0.0006035210331901908,0.3,3.76408e-05,0.0,0.0003,40,-2.563935697078705
6,-1787.142857142857,1115,1,200.0,1536,8457.277612304688,-1.9669532775878906e-05,4157.10400390625,-0.00306095820851624,0.3,0.00028746086,0.0,0.0003,50,-2.5635117530822753
7,-1712.5,1111,1,200.0,1792,7110.785107421875,4.851818084716797e-05,3252.846923828125,-0.003029228909872472,0.3,0.00028278423,0.0,0.0003,60,-2.5624741554260253
8,-1776.0,1101,1,200.0,2048,9921.01328125,-0.00037384033203125,4865.8291015625,-0.0015066954772919416,0.3,0.0001161471,0.0,0.0003,70,-2.562192463874817
9,-1820.0,1100,2,200.0,2304,8608.123266601562,-0.00017881393432617188,4653.91357421875,-0.001997282519005239,0.3,0.00015653088,0.0,0.0003,80,-2.559929895401001
10,-1831.6666666666667,1099,2,200.0,2560,9200.29775390625,0.00019055604934692383,4839.47119140625,-0.002457267977297306,0.3,0.00020563323,0.0,0.0003,90,-2.559640038013458
11,-1810.7142857142858,1099,2,200.0,2816,9400.765966796875,8.416175842285156e-05,4533.953125,-0.002556269709020853,0.3,0.0002242066,0.0,0.0003,100,-2.557302951812744
12,-1835.3333333333333,1097,2,200.0,3072,8117.592333984375,-5.125999450683594e-05,4242.896484375,-0.004815787635743618,0.3,0.0004623793,0.0,0.0003,110,-2.5577527046203614
13,-1843.125,1096,3,200.0,3328,9646.5044921875,-0.0003298521041870117,4956.86474609375,-0.0006243856158107519,0.3,0.00012680166,0.0,0.0003,120,-2.5557079792022703
14,-1857.6470588235295,1095,3,200.0,3584,12262.6064453125,1.4424324035644531e-05,6148.0087890625,-0.002146435435861349,0.3,0.00012739445,0.0,0.0003,130,-2.5554564714431764
15,-1855.7894736842106,1095,3,200.0,3840,7072.3263671875,-5.733966827392578e-05,3757.454833984375,-0.0025827715173363684,0.3,0.00026992895,0.0,0.0003,140,-2.5539781928062437
16,-1861.0,1094,3,200.0,4096,9832.70556640625,-1.1920928955078125e-05,4878.81298828125,-0.0031785982311703263,0.3,0.0002895589,0.0,0.0003,150,-2.5524916768074037
17,-1849.047619047619,1094,3,200.0,4352,9299.3798828125,-7.605552673339844e-05,4884.60107421875,-0.0008837178815156221,0.3,0.000113320304,0.0,0.0003,160,-2.5520098567008973
18,-1804.7826086956522,1094,4,200.0,4608,7176.370141601563,2.8014183044433594e-06,3225.151611328125,-0.0029871356673538685,0.3,0.00031210482,0.0,0.0003,170,-2.551142179965973
19,-1792.9166666666667,1094,4,200.0,4864,6221.013232421875,-1.6570091247558594e-05,3184.51171875,-0.004273279826156795,0.3,0.000680296,0.0,0.0003,180,-2.5473150610923767
20,-1782.4,1093,4,200.0,5120,7297.903149414063,-4.76837158203125e-07,3896.96240234375,-0.0042363714659586545,0.3,0.0007754413,0.0,0.0003,190,-2.540830874443054
21,-1778.8461538461538,1094,4,200.0,5376,5891.416040039063,1.0073184967041016e-05,3112.6005859375,-0.002127886551897973,0.3,0.0005324818,0.0,0.0003,200,-2.5244757413864134
22,-1771.0714285714287,1095,5,200.0,5632,8389.198266601563,-5.245208740234375e-06,4022.61865234375,-0.005985934229101986,0.3,0.001114408,0.0,0.0003,210,-2.5253605008125306
23,-1772.7586206896551,1095,5,200.0,5888,6187.849755859375,-1.0848045349121094e-05,3008.177734375,-0.004194967052899301,0.3,0.0011459028,0.0,0.0003,220,-2.513100779056549
24,-1752.6666666666667,1094,5,200.0,6144,7136.828149414063,2.0265579223632812e-05,3475.187255859375,-0.0036820363719016315,0.3,0.0008374555,0.0,0.0003,230,-2.505881595611572
25,-1754.0625,1093,5,200.0,6400,5967.291430664062,-8.344650268554688e-06,3336.77392578125,-0.00334289469756186,0.3,0.0007854458,0.0,0.0003,240,-2.4940047740936278
26,-1748.4848484848485,1094,6,200.0,6656,7167.597607421875,-1.537799835205078e-05,3378.70068359375,-0.002770771994255483,0.3,0.0007627276,0.0,0.0003,250,-2.4838968753814696
27,-1736.764705882353,1093,6,200.0,6912,6073.514306640625,-6.9141387939453125e-06,3035.009521484375,-0.002574194292537868,0.3,0.0005719438,0.0,0.0003,260,-2.463082456588745
28,-1729.4285714285713,1093,6,200.0,7168,5077.096240234375,4.0531158447265625e-06,2580.105712890625,-0.006456343457102776,0.3,0.0014752783,0.0,0.0003,270,-2.452316665649414
29,-1707.027027027027,1092,6,200.0,7424,3544.7063842773437,9.5367431640625e-07,1889.27783203125,-0.005720017547719181,0.3,0.0020971124,0.0,0.0003,280,-2.4499239802360533
30,-1705.0,1091,7,200.0,7680,6435.319140625,-1.1444091796875e-05,3426.366455078125,-0.003683870006352663,0.3,0.001811831,0.0,0.0003,290,-2.4540445685386656
31,-1684.871794871795,1090,7,200.0,7936,4937.1968994140625,-3.3855438232421875e-05,2307.532470703125,-0.0053588923066854475,0.3,0.0020148105,0.0,0.0003,300,-2.421720898151398
32,-1677.5,1090,7,200.0,8192,3860.0087890625,-1.9073486328125e-05,2165.12353515625,-0.007357582077383995,0.3,0.0031899733,0.0,0.0003,310,-2.4068432688713073
33,-1660.952380952381,1089,7,200.0,8448,3444.5177612304688,-1.3470649719238281e-05,1733.9417724609375,-0.004700013878755271,0.3,0.0027696816,0.0,0.0003,320,-2.37269412279129
34,-1637.6744186046512,1089,7,200.0,8704,3973.0257934570313,-2.0742416381835938e-05,1934.05078125,-0.01013768520206213,0.3,0.0038920927,0.0,0.0003,330,-2.3428717136383055
35,-1630.909090909091,1089,8,200.0,8960,3305.351184082031,3.5762786865234375e-06,1531.111083984375,-0.008951655682176351,0.3,0.011117049,0.0,0.0003,340,-2.277708947658539
36,-1616.9565217391305,1090,8,200.0,9216,3141.71494140625,-2.1219253540039062e-05,1525.240478515625,-0.014998662378638982,0.3,0.012158426,0.0,0.0003,350,-2.249145340919495
37,-1608.723404255319,1089,8,200.0,9472,4094.0624877929686,-3.814697265625e-05,1857.450927734375,-0.01758905774913728,0.3,0.013389234,0.0,0.0003,360,-2.197424042224884
38,-1596.875,1088,8,200.0,9728,2941.5494750976563,-2.3126602172851562e-05,1284.8060302734375,-0.006636486481875181,0.3,0.003096428,0.0,0.0003,370,-2.003134071826935
39,-1586.3265306122448,1088,9,200.0,9984,2470.129284667969,2.9802322387695312e-06,1297.554443359375,-0.015399608016014098,0.3,0.011963731,0.0,0.0003,380,-1.9441548705101013
40,-1566.2745098039215,1086,9,200.0,10240,2484.10859375,-1.3589859008789062e-05,1227.9403076171875,-0.005403473693877459,0.3,0.0069582714,0.000390625,0.0003,390,-1.7412140011787414
1,-373.0,1285,0,200.0,256,1671.1978332519532,-6.318092346191406e-06,883.5471801757812,-0.020387664111331104,0.3,0.029445773,0.0140625,0.0003,400,-1.600202637910843
2,-245.0,1175,0,200.0,512,417.5272689819336,-0.009607911109924316,222.0072479248047,-0.01651744022965431,0.3,0.013189498,0.0,0.0003,410,-2.385349214076996
3,-193.0,1146,0,200.0,768,871.6781585693359,-3.707408905029297e-05,350.70330810546875,-0.02009399370290339,0.3,0.030928096,0.125,0.0003,420,-2.416622507572174
4,-252.2,1118,0,200.0,1024,1048.2472564697266,5.054473876953125e-05,410.38140869140625,-0.02056595729663968,0.3,0.036777742,0.092578125,0.0003,430,-2.4233296632766725
5,-249.33333333333334,1098,1,200.0,1280,241.28743515014648,0.008600473403930664,93.99049377441406,-0.010137925809249281,0.3,0.010622956,0.000390625,0.0003,440,-2.4347577571868895
6,-272.42857142857144,1094,1,200.0,1536,1215.7455932617188,0.0051857829093933105,614.6201171875,-0.01252573481760919,0.3,0.012794884,0.00546875,0.0003,450,-2.45615496635437
7,-279.875,1090,1,200.0,1792,1116.8456085205078,-0.022558212280273438,523.7770385742188,-0.0022658292669802903,0.3,0.000861265,0.0,0.0003,460,-2.473533046245575
8,-287.7,1086,1,200.0,2048,1113.1033584594727,0.0056326985359191895,731.2244262695312,-0.009311034437268972,0.3,0.0037981684,0.000390625,0.0003,470,-2.467769730091095
9,-299.3636363636364,1084,2,200.0,2304,798.4328033447266,-0.0015192031860351562,322.7820739746094,-0.005862641287967563,0.3,0.0019545385,0.0,0.0003,480,-2.47985759973526
10,-311.0,1087,2,200.0,2560,240.91563568115234,-0.020946621894836426,121.06621551513672,-0.005221535195596516,0.3,0.0012708609,0.0,0.0003,490,-2.483783721923828
11,-312.0,1087,2,200.0,2816,385.8588012695312,-0.00015461444854736328,196.77069091796875,-0.0023653688142076133,0.3,0.0014700976,0.0,0.0003,500,-2.458142864704132
12,-325.6666666666667,1090,2,200.0,3072,1024.1721069335938,0.0005001425743103027,673.774658203125,-0.022989342501387,0.3,0.018627305,0.053125,0.0003,510,-2.503812348842621
13,-298.4375,1089,3,200.0,3328,232.10303421020507,0.00029754638671875,125.21813201904297,-0.006495122821070254,0.3,0.0031550473,0.0,0.0003,520,-2.449595034122467
14,-311.6470588235294,1086,3,200.0,3584,1907.9273193359375,0.009718239307403564,882.47900390625,-0.0014544410863891245,0.3,0.00046741124,0.0,0.0003,530,-2.4558897376060487
15,-294.3157894736842,1087,3,200.0,3840,1435.9682861328124,-0.0859910249710083,863.8121948242188,-0.0009874363895505667,0.3,9.098882e-05,0.0,0.0003,540,-2.4594388961791993
16,-297.45,1087,3,200.0,4096,821.1691680908203,0.056393325328826904,333.3560791015625,-0.007114573754370213,0.3,0.0012604678,0.0,0.0003,550,-2.4705324172973633
17,-288.3333333333333,1087,4,200.0,4352,1113.7923095703125,-0.05702328681945801,569.5784912109375,-0.011089016729965807,0.3,0.0041452185,0.005859375,0.0003,560,-2.495587873458862
18,-301.17391304347825,1088,4,200.0,4608,232.2981704711914,0.005804479122161865,105.31807708740234,-0.004413563874550164,0.3,0.0016380344,0.0,0.0003,570,-2.449817943572998
19,-291.5833333333333,1089,4,200.0,4864,197.78805236816407,0.00011664628982543945,97.16102600097656,-0.005045899772085249,0.3,0.0026403414,0.0,0.0003,580,-2.423799741268158
20,-284.08,1089,4,200.0,5120,836.3880187988282,0.20607149600982666,435.4006652832031,-0.0033086415845900775,0.3,0.0008931197,0.0,0.0003,590,-2.4886293053627013
21,-275.1923076923077,1088,4,200.0,5376,1350.5948181152344,0.19710171222686768,585.412109375,-0.0010934075224213302,0.3,0.0001433189,0.0,0.0003,600,-2.4535840272903444
22,-277.7857142857143,1086,5,200.0,5632,937.8204193115234,-0.03751492500305176,272.49859619140625,-0.0014341399306431412,0.3,0.000120235374,0.0,0.0003,610,-2.443079745769501
23,-272.0344827586207,1085,5,200.0,5888,932.0199188232422,-0.02175772190093994,344.3281555175781,-0.005661953147500754,0.3,0.001864518,0.003125,0.0003,620,-2.4583218574523924
24,-272.3333333333333,1084,5,200.0,6144,1085.970947265625,0.08694374561309814,772.7134399414062,-0.008814419386908412,0.3,0.0068828994,0.00078125,0.0003,630,-2.471351480484009
25,-266.84375,1085,5,200.0,6400,1163.3826293945312,0.19125688076019287,453.4435729980469,-0.012723070709034801,0.3,0.0055492185,0.00625,0.0003,640,-2.4106687545776366
26,-255.24242424242425,1085,6,200.0,6656,833.292123413086,0.22700023651123047,350.204345703125,-0.002574550826102495,0.3,0.00060503813,0.0,0.0003,650,-2.4130320310592652
27,-256.29411764705884,1084,6,200.0,6912,956.2837554931641,0.46280866861343384,621.74267578125,-0.002739980793558061,0.3,0.0012851921,0.0,0.0003,660,-2.4064367055892943
28,-258.0571428571429,1085,6,200.0,7168,439.1352035522461,0.46218180656433105,172.15150451660156,-0.0017674775794148446,0.3,0.0005797071,0.0,0.0003,670,-2.4366828322410585
29,-258.3243243243243,1085,6,200.0,7424,1489.8953002929688,0.3920660614967346,834.811279296875,-0.0028041647747159004,0.3,0.00024853367,0.0,0.0003,680,-2.43616806268692
30,-261.13157894736844,1086,7,200.0,7680,521.2242431640625,-0.1534651517868042,224.38917541503906,-0.0008202301163692027,0.3,0.00020829914,0.0,0.0003,690,-2.4078051805496217
31,-257.6923076923077,1087,7,200.0,7936,343.38381118774413,-0.327603816986084,141.53587341308594,-0.0012577966786921023,0.3,0.00024691317,0.0,0.0003,700,-2.4489867448806764
32,-264.325,1087,7,200.0,8192,745.5384002685547,0.26817625761032104,362.0022277832031,-0.0006923275184817612,0.3,0.00027015503,0.0,0.0003,710,-2.435704004764557
33,-268.9761904761905,1087,7,200.0,8448,314.7238510131836,0.00013715028762817383,123.00071716308594,-0.006254748161882162,0.3,0.0043599857,0.0,0.0003,720,-2.3643632531166077
34,-265.83720930232556,1087,8,200.0,8704,307.29801712036135,0.012462198734283447,152.71974182128906,-0.002801108988933265,0.3,0.0033218923,0.0,0.0003,730,-2.3888098120689394
35,-270.1363636363636,1088,8,200.0,8960,913.819091796875,0.2243519425392151,382.8074951171875,-0.005583369708620012,0.3,0.0011663095,0.0,0.0003,740,-2.4573129415512085
36,-274.6304347826087,1090,8,200.0,9216,219.72698364257812,-9.179115295410156e-06,152.8087158203125,-0.020153869409114122,0.3,0.028550558,0.03671875,0.0003,750,-2.334808039665222
37,-272.1914893617021,1091,8,200.0,9472,99.82621116638184,0.0035564303398132324,46.13612747192383,-0.015133719798177481,0.3,0.018883565,0.03515625,0.0003,760,-2.2790101885795595
38,-274.3125,1090,8,200.0,9728,1170.240426635742,0.008388936519622803,582.3353271484375,-0.005137110943906009,0.3,0.0056862067,0.0,0.0003,770,-2.2891722679138184
39,-272.6938775510204,1092,9,200.0,9984,537.4230606079102,-0.4488004446029663,200.16371154785156,-0.0006479879375547171,0.3,0.00041105924,0.0,0.0003,780,-2.423407697677612
40,-270.3529411764706,1091,9,200.0,10240,744.3965774536133,0.1637670397758484,229.74215698242188,-0.0014365013223141432,0.3,0.00014958414,0.0,0.0003,790,-2.3184221267700194
1,-50.0,1456,0,200.0,256,847.3649291992188,0.25315433740615845,381.469482421875,-0.008850496960803866,0.3,0.0037691856,0.0015625,0.0003,800,-2.431158697605133
2,-455.0,1263,0,200.0,512,1878.3173767089843,-1.7642974853515625e-05,673.4033813476562,-0.019354885257780553,0.3,0.01834808,0.08046875,0.0003,410,-1.2419094145298004
3,-410.0,1204,0,200.0,768,1569.9830261230468,-1.9550323486328125e-05,994.4547119140625,-0.006946079665794969,0.3,0.007240597,0.003515625,0.0003,420,-1.2167938232421875
4,-442.0,1179,0,200.0,1024,907.151480102539,-2.384185791015625e-07,462.3778991699219,-0.01728042745962739,0.3,0.012519991,0.045703125,0.0003,430,-1.1560376644134522
5,-518.3333333333334,1161,1,200.0,1280,913.9882629394531,-9.298324584960938e-06,412.4893798828125,-3.2845791429281236e-05,0.3,0.0018975423,0.0,0.0003,440,-1.0566051483154297
6,-542.8571428571429,1153,1,200.0,1536,2881.83046875,4.410743713378906e-06,1513.884521484375,-0.0011516688391566277,0.3,0.0003641646,0.0,0.0003,450,-1.174081814289093
7,-506.25,1150,1,200.0,1792,1031.2076873779297,-5.9604644775390625e-06,652.0516967773438,-0.011813519103452564,0.3,0.019177828,0.04375,0.0003,460,-1.0734155237674714
8,-454.0,1141,1,200.0,2048,500.2161804199219,-7.152557373046875e-06,243.42881774902344,-0.0028154164552688598,0.3,0.0012552729,0.0,0.0003,470,-1.0023349136114121
9,-432.72727272727275,1136,2,200.0,2304,2624.1837768554688,-7.152557373046875e-07,1317.2139892578125,-0.0014602615498006343,0.3,0.0004364045,0.0,0.0003,480,-0.9796719580888749
10,-385.8333333333333,1134,2,200.0,2560,1954.5313049316405,-7.152557373046875e-07,804.8605346679688,0.003670383431017399,0.3,0.07626453,0.133203125,0.0003,490,-1.1534028738737105
11,-424.2857142857143,1134,2,200.0,2816,1865.54169921875,-2.384185791015625e-06,894.7769165039062,-0.0011764283524826169,0.3,0.0021723544,0.0,0.0003,500,-1.3575377821922303
12,-398.0,1132,2,200.0,3072,2141.7174560546873,-7.748603820800781e-06,1052.77880859375,-0.003593646571971476,0.3,0.001699162,0.0,0.0003,510,-1.303830736875534
13,-413.75,1129,2,200.0,3328,2270.014685058594,-7.62939453125e-06,1318.22802734375,-0.002696107001975179,0.3,0.00048784912,0.0,0.0003,520,-1.2486111760139464
14,-392.94117647058823,1127,3,200.0,3584,1594.8290710449219,-4.410743713378906e-06,1116.9344482421875,-0.0033047455130144955,0.3,0.0028377804,0.0,0.0003,530,-1.2009396433830262
15,-359.4736842105263,1126,3,200.0,3840,3507.2215942382813,-3.337860107421875e-06,1872.2127685546875,-0.002542785392142832,0.3,0.00060860673,0.0,0.0003,540,-1.0911935567855835
16,-356.5,1123,3,200.0,4096,343.02450637817384,-8.58306884765625e-06,168.66482543945312,-0.0020423057954758405,0.3,0.00087358546,0.0,0.0003,550,-1.0734434485435487
17,-329.5238095238095,1122,3,200.0,4352,2003.6518188476562,-5.4836273193359375e-06,1092.6209716796875,-0.006637450307607651,0.3,0.020191262,0.016015625,0.0003,560,-1.0639594823122025
18,-316.5217391304348,1121,4,200.0,4608,1974.507061767578,5.125999450683594e-06,870.5808715820312,0.013115038350224494,0.3,0.01209922,0.004296875,0.0003,570,-0.7148683667182922
19,-326.6666666666667,1120,4,200.0,4864,1753.5837036132812,1.0132789611816406e-05,838.0962524414062,-0.0011103157652541996,0.3,0.0001565041,0.0,0.0003,580,-0.6680370211601258
20,-299.2,1120,4,200.0,5120,571.9912292480469,-1.0967254638671875e-05,310.81353759765625,-0.0006704402156174182,0.3,0.0002090137,0.0,0.0003,590,-0.698560255765915
21,-312.6923076923077,1119,4,200.0,5376,2986.1283325195313,-3.0994415283203125e-06,1581.6453857421875,0.00028723347932100294,0.3,4.729489e-06,0.0,0.0003,600,-0.7102913469076156
22,-304.64285714285717,1119,5,200.0,5632,828.9750122070312,-1.5020370483398438e-05,330.0262145996094,-0.0010170566849410534,0.3,7.3139556e-05,0.0,0.0003,610,-0.7137193411588669
23,-308.9655172413793,1118,5,200.0,5888,1946.954833984375,-4.291534423828125e-06,792.2877197265625,-0.0001354113221168518,0.3,1.6583595e-05,0.0,0.0003,620,-0.6972153306007385
24,-301.0,1117,5,200.0,6144,1142.6084899902344,-4.410743713378906e-06,674.9523315429688,-0.0017921531572937966,0.3,0.0033131533,0.0109375,0.0003,630,-0.7199259400367737
25,-292.5,1116,5,200.0,6400,182.5156509399414,-1.0848045349121094e-05,93.16614532470703,-0.0034619003999978304,0.3,0.00369859,0.00703125,0.0003,640,-0.7520209044218064
26,-282.42424242424244,1116,5,200.0,6656,1860.4739624023437,1.704692840576172e-05,597.9655151367188,-0.0055347844958305355,0.3,0.002354294,0.0,0.0003,650,-0.8248325109481811
27,-270.0,1114,6,200.0,6912,1913.9834411621093,2.9206275939941406e-06,908.6630859375,-0.007990219234488904,0.3,0.003302306,0.0,0.0003,660,-0.8639896214008331
28,-284.85714285714283,1113,6,200.0,7168,2357.352655029297,2.205371856689453e-06,1376.2239990234375,-0.003121609264053404,0.3,0.0026450448,0.0,0.0003,670,-0.9570463925600052
29,-276.2162162162162,1112,6,200.0,7424,1486.3072021484375,-4.0531158447265625e-06,778.4197998046875,-0.001224581990391016,0.3,0.00046029873,0.0,0.0003,680,-0.982100036740303
30,-283.6842105263158,1111,6,200.0,7680,1158.95478515625,4.827976226806641e-06,480.7563171386719,-0.002741760667413473,0.3,0.0011948091,0.0,0.0003,690,-0.9394274562597275
31,-274.61538461538464,1110,7,200.0,7936,832.3502655029297,-1.990795135498047e-05,440.888916015625,-0.0016596363857388496,0.3,0.0007844544,0.0,0.0003,700,-0.9602194339036941
