time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range
37,1050,9,200.0,9472,-508.0851063829787,292.8705711364746,0.0003,0.00044931937,107.49781036376953,-2.4782369136810303,-0.000874279357958585,0.0,-0.22297263145446777,360,0.3
38,1051,9,200.0,9728,-501.6666666666667,141.77686233520507,0.0003,0.003403711,76.92697143554688,-2.475956666469574,-0.005144172534346581,0.0,-0.18745505809783936,370,0.3
39,1051,9,200.0,9984,-498.7755102040816,907.0018508911132,0.0003,0.0037521657,548.5274658203125,-2.449185335636139,-0.004530979716219008,0.000390625,0.08511978387832642,380,0.3
40,1051,9,200.0,10240,-483.921568627451,967.5582855224609,0.0003,0.0056844214,569.6009521484375,-2.4892491817474367,-0.007713973429054022,0.0171875,0.005501508712768555,390,0.3
1,1414,0,200.0,256,-1030.0,956.7434600830078,0.0003,0.00032706652,514.6259155273438,-2.4703518986701964,0.00040218704380095004,0.0,0.0822150707244873,400,0.3
2,1206,0,200.0,512,-1075.0,1915.81513671875,0.0003,0.00050486485,982.8408813476562,-2.5647903800010683,-0.004812508611939848,0.0,0.0035701990127563477,10,0.3
3,1159,0,200.0,768,-1006.6666666666666,1026.9203094482423,0.0003,0.00037678517,417.4403381347656,-2.5642069458961485,-0.0032219502958469094,0.0,0.012379229068756104,20,0.3
4,1120,0,200.0,1024,-990.0,1093.1338989257813,0.0003,0.00083122053,457.2216491699219,-2.5630231142044066,-0.006243813503533602,0.0,0.0024380087852478027,30,0.3
5,1113,1,200.0,1280,-963.3333333333334,1756.744122314453,0.0003,0.00039075455,841.980712890625,-2.5617952704429627,-0.002853916771709919,0.0,0.0004044771194458008,40,0.3
6,1105,1,200.0,1536,-1025.7142857142858,1563.390692138672,0.0003,0.00041711377,976.4319458007812,-2.5600448846817017,-0.00250959504628554,0.0,-0.00012934207916259766,50,0.3
7,1097,1,200.0,1792,-1085.0,1324.8790466308594,0.0003,0.00040153856,684.8535766601562,-2.5594661474227904,-0.00366338393650949,0.0,-4.601478576660156e-05,60,0.3
8,1087,1,200.0,2048,-1119.0,924.2910095214844,0.0003,0.00078053446,457.9107971191406,-2.556577408313751,-0.004552231822162867,0.0,0.0004392266273498535,70,0.3
9,1083,2,200.0,2304,-1144.5454545454545,1455.007257080078,0.0003,0.0007164646,667.2124633789062,-2.5538068771362306,-0.004517098388168961,0.0,0.00012636184692382812,80,0.3
10,1083,2,200.0,2560,-1136.6666666666667,987.8608764648437,0.0003,0.00055442355,526.3640747070312,-2.5479341983795165,-0.0032472938997671007,0.0,8.463859558105469e-05,90,0.3
11,1082,2,200.0,2816,-1144.2857142857142,1218.047866821289,0.0003,0.0014023716,647.0634765625,-2.5466949343681335,-0.007232654839754105,0.0,-3.826618194580078e-05,100,0.3
12,1079,2,200.0,3072,-1147.3333333333333,1501.4293701171875,0.0003,0.0022930868,911.806884765625,-2.544548141956329,-0.007904558419249951,0.0,7.450580596923828e-05,110,0.3
13,1076,3,200.0,3328,-1154.375,1314.855242919922,0.0003,0.0019154288,747.7709350585938,-2.5336291670799254,-0.004482925496995449,0.0,-6.175041198730469e-05,120,0.3
14,1076,3,200.0,3584,-1158.235294117647,663.5185821533203,0.0003,0.0026674808,321.78802490234375,-2.5241355776786802,-0.007223149191122502,0.0,-6.9141387939453125e-06,130,0.3
15,1074,3,200.0,3840,-1141.578947368421,595.8380004882813,0.0003,0.001849277,275.37152099609375,-2.5100690484046937,-0.004997612535953521,0.0,-0.0001709461212158203,140,0.3
16,1076,3,200.0,4096,-1130.5,890.4803192138672,0.0003,0.0037302042,547.281005859375,-2.501502549648285,-0.008589765196666122,0.0,-5.8770179748535156e-05,150,0.3
17,1074,4,200.0,4352,-1127.6190476190477,743.4838821411133,0.0003,0.0023021637,323.4732666015625,-2.497207295894623,-0.005410886625759304,0.0,7.075071334838867e-05,160,0.3
18,1071,4,200.0,4608,-1102.1739130434783,613.8007415771484,0.0003,0.011279471,342.0171813964844,-2.4653085708618163,-0.01967494306154549,0.0,7.832050323486328e-05,170,0.3
19,1067,4,200.0,4864,-1090.8333333333333,942.3099700927735,0.0003,0.020248584,404.92364501953125,-2.425498926639557,-0.020522091956809162,0.00625,-4.470348358154297e-05,180,0.3
20,1067,4,200.0,5120,-1090.0,834.0708190917969,0.0003,0.0058948314,481.2500305175781,-2.405274772644043,-0.01052304394543171,0.00234375,-3.5762786865234375e-07,190,0.3
21,1065,5,200.0,5376,-1076.5384615384614,705.0057174682618,0.0003,0.0045767557,277.1490783691406,-2.4534237027168273,-0.010988836642354727,0.00078125,9.47713851928711e-06,200,0.3
22,1067,5,200.0,5632,-1061.0714285714287,861.4182495117187,0.0003,0.015306572,434.50494384765625,-2.399911439418793,-0.01702100201509893,0.02890625,1.8477439880371094e-06,210,0.3
23,1066,5,200.0,5888,-1050.0,764.3241714477539,0.0003,0.006885886,331.13385009765625,-2.3658507108688354,-0.011305103171616792,0.005859375,-1.728534698486328e-05,220,0.3
24,1064,5,200.0,6144,-1044.0,1121.5960266113282,0.0003,0.010054526,382.0326843261719,-2.3260977983474733,-0.013879890786483884,0.003125,-5.0067901611328125e-06,230,0.3
25,1060,6,200.0,6400,-1039.6875,725.2801483154296,0.0003,0.0066717304,471.1502685546875,-2.272576868534088,-0.009637652058154344,0.003125,-3.4689903259277344e-05,240,0.3
26,1061,6,200.0,6656,-1030.909090909091,824.6706268310547,0.0003,0.0029123775,266.4186706542969,-2.2627999424934386,-0.007114202133379877,0.0,1.2636184692382812e-05,250,0.3
27,1062,6,200.0,6912,-1021.7647058823529,888.0757629394532,0.0003,0.022657776,466.0198669433594,-2.1433868408203125,-0.021023057005368172,0.00625,-3.8623809814453125e-05,260,0.3
28,1062,6,200.0,7168,-1002.0,558.0712860107421,0.0003,0.04692103,142.38113403320312,-2.048470616340637,-0.01991223865188658,0.1390625,7.569789886474609e-06,270,0.3
29,1061,6,200.0,7424,-990.5405405405405,1478.3873962402345,0.0003,0.040233225,889.2001953125,-1.921241182088852,-0.0146767009049654,0.0953125,-2.3484230041503906e-05,280,0.3
30,1060,7,200.0,7680,-984.4736842105264,99.7194980621338,0.0003,0.0417206,47.2022819519043,-1.706144744157791,-0.027586816996335983,0.106640625,5.4836273193359375e-05,290,0.3
31,1061,7,200.0,7936,-962.8205128205128,181.20155563354493,0.0003,0.00789787,99.63329315185547,-1.5548458456993104,-0.01642222749069333,0.00625,-2.2172927856445312e-05,300,0.3
32,1062,7,200.0,8192,-955.5,963.194384765625,0.0003,0.001397049,363.6582946777344,-1.5491801500320435,-0.0015852259937673807,0.0,8.416175842285156e-05,310,0.3
33,1063,7,200.0,8448,-937.6190476190476,87.03793430328369,0.0003,0.0568674,42.1531867980957,-1.377540647983551,-0.020974772865884006,0.23515625,-3.62396240234375e-05,320,0.3
34,1064,8,200.0,8704,-928.3720930232558,127.52793235778809,0.0003,0.009795867,44.390411376953125,-1.3965458929538728,-0.014669169788248837,0.008203125,-8.702278137207031e-06,330,0.3
35,1066,8,200.0,8960,-922.2727272727273,172.1329460144043,0.0003,0.011097118,103.35877227783203,-1.2627139151096345,-0.015556909027509391,0.00234375,3.7789344787597656e-05,340,0.3
36,1068,8,200.0,9216,-908.2608695652174,117.71116714477539,0.0003,0.044504747,59.72451400756836,-1.2393904447555542,-0.02275656145066023,0.180078125,1.7285346984863281e-06,350,0.3
37,1068,8,200.0,9472,-900.4255319148937,143.63754081726074,0.0003,0.014040109,83.57195281982422,-1.234791922569275,-0.006253256928175688,0.0,3.7670135498046875e-05,360,0.3
38,1068,9,200.0,9728,-894.7916666666666,71.26673412322998,0.0003,0.0022974121,39.91044616699219,-1.2421756446361543,-0.004553221177775413,0.0,-4.410743713378906e-06,370,0.3
39,1066,9,200.0,9984,-888.3673469387755,183.03943786621093,0.0003,0.00021274039,94.37710571289062,-1.264330756664276,0.0008041452965699136,0.0,8.940696716308594e-07,380,0.3
40,1067,9,200.0,10240,-878.8235294117648,143.29715270996093,0.0003,0.0033003544,85.89520263671875,-1.2654024839401246,-0.005498861358501017,0.001953125,1.6808509826660156e-05,390,0.3
1,1356,0,200.0,256,-550.0,128.565274810791,0.0003,0.023283627,44.37171173095703,-1.2108017325401306,-0.00638226184528321,0.001953125,-1.1086463928222656e-05,400,0.3
2,1208,0,200.0,512,-450.0,81.03377799987793,0.0003,0.021089803,33.83360290527344,-2.5096550226211547,-0.018444429524242877,0.0484375,-0.02194368839263916,410,0.3
3,1184,0,200.0,768,-433.3333333333333,179.08186264038085,0.0003,0.02310774,76.7268295288086,-2.516567289829254,-0.005799679085612297,0.06484375,-7.238722801208496,420,0.3
4,1164,0,200.0,1024,-422.0,8.022930121421814,0.0003,0.017856505,3.8535420894622803,-2.506269669532776,-0.012676831288263201,0.037109375,0.017841577529907227,430,0.3
5,1146,1,200.0,1280,-418.3333333333333,36.246616411209104,0.0003,0.029394764,17.72249984741211,-2.4544097900390627,-0.0240237005520612,0.25078125,0.062426090240478516,440,0.3
6,1127,1,200.0,1536,-422.85714285714283,2.4910612642765044,0.0003,0.021133296,0.5011877417564392,-2.4688987731933594,-0.012626158189959824,0.08671875,-0.004213929176330566,450,0.3
7,1111,1,200.0,1792,-438.75,82.63452968597412,0.0003,0.036139693,29.615415573120117,-2.4379255294799806,-0.024732454353943466,0.19765625,-0.0014737844467163086,460,0.3
8,1113,1,200.0,2048,-454.0,151.56988296508788,0.0003,0.0023336487,70.07620239257812,-2.4003692865371704,0.0020415426697582006,0.0,-0.44563543796539307,470,0.3
9,1111,2,200.0,2304,-458.1818181818182,111.00591411590577,0.0003,0.015440303,66.8322525024414,-2.417231023311615,-0.015085312677547336,0.030859375,0.011339247226715088,480,0.3
10,1102,2,200.0,2560,-452.5,3.6419155478477476,0.0003,0.004733445,1.5641165971755981,-2.4418501973152162,-0.006153154396452009,0.003125,-0.001011967658996582,490,0.3
11,1095,2,200.0,2816,-452.14285714285717,29.8018949508667,0.0003,0.06394924,15.180134773254395,-2.3972631812095644,-0.03126519892830402,0.1796875,0.00880056619644165,500,0.3
12,1097,2,200.0,3072,-446.0,30.79910764694214,0.0003,0.038070492,11.291997909545898,-2.417207932472229,-0.027607137430459262,0.10703125,-0.003940582275390625,510,0.3
13,1098,3,200.0,3328,-443.125,14.973795700073243,0.0003,0.010768494,5.687119960784912,-2.459525394439697,-0.006093721720390022,0.01171875,-1.229109525680542,520,0.3
14,1099,3,200.0,3584,-440.5882352941176,1.3820160761475564,0.0003,0.037729926,0.27953001856803894,-2.410402941703796,-0.022217167913913725,0.17109375,-0.013912677764892578,530,0.3
15,1093,3,200.0,3840,-434.2105263157895,6.001853609085083,0.0003,0.026629504,1.8239471912384033,-2.4355539202690126,-0.023036068957298993,0.060546875,-0.3864785432815552,540,0.3
16,1093,3,200.0,4096,-433.5,6.104592645168305,0.0003,0.03875064,3.939154624938965,-2.412448799610138,-0.022529709711670877,0.143359375,-0.09380698204040527,550,0.3
17,1092,3,200.0,4352,-433.3333333333333,32.66062340736389,0.0003,0.0104994085,17.16736602783203,-2.3635023474693297,-0.004676914087031037,0.0,0.017618656158447266,560,0.3
18,1092,4,200.0,4608,-434.3478260869565,58.73030815124512,0.0003,0.0056923972,17.100074768066406,-2.3386193752288817,-0.007045394997112453,0.0,0.012477695941925049,570,0.3
19,1092,4,200.0,4864,-435.0,31.92820749282837,0.0003,0.039344102,9.433043479919434,-2.3647838473320006,-0.02387814214453101,0.137109375,0.0055207014083862305,580,0.3
20,1092,4,200.0,5120,-433.6,55.288734436035156,0.0003,0.0058112238,30.041475296020508,-2.300873672962189,-0.000881392927840352,0.00234375,0.006179928779602051,590,0.3
21,1091,4,200.0,5376,-432.3076923076923,9.004509139060975,0.0003,0.002926326,5.517343044281006,-2.2861420631408693,-0.003666151571087539,0.0,0.10273611545562744,600,0.3
22,1092,5,200.0,5632,-429.64285714285717,2.749048626422882,0.0003,0.0070146793,1.3827366828918457,-2.2928064346313475,-0.007406825735233724,0.0,-0.15753698348999023,610,0.3
23,1093,5,200.0,5888,-427.2413793103448,2.472181898355484,0.0003,0.035132322,1.8232555389404297,-2.312564432621002,-0.0228578285779804,0.139453125,0.06209671497344971,620,0.3
24,1096,5,200.0,6144,-425.0,6.793000710010529,0.0003,0.033312634,2.026810884475708,-2.22965806722641,-0.03700532345101237,0.108984375,0.09753638505935669,630,0.3
25,1094,5,200.0,6400,-424.0625,6.807532548904419,0.0003,0.05589187,2.745739459991455,-2.3721149802207946,-0.018051666719838978,0.166796875,0.19032084941864014,640,0.3
26,1096,6,200.0,6656,-423.3333333333333,40.666309452056886,0.0003,0.023162976,32.85795211791992,-2.3193115115165712,-0.014371576393023134,0.0828125,-0.27238547801971436,650,0.3
27,1090,6,200.0,6912,-422.3529411764706,38.43610873222351,0.0003,0.023999404,24.800724029541016,-2.193534719944,-0.017062995641026646,0.030859375,0.08861207962036133,660,0.3
28,1088,6,200.0,7168,-420.57142857142856,8.404120469093323,0.0003,0.00610005,4.234518051147461,-1.9484472632408143,-0.0063228233018890025,0.0,-0.06066453456878662,670,0.3
29,1089,6,200.0,7424,-418.64864864864865,13.291289138793946,0.0003,0.019440377,4.1182780265808105,-2.1887131690979005,-0.00996754989027977,0.053515625,0.055515408515930176,680,0.3
30,1089,7,200.0,7680,-416.8421052631579,31.716868829727172,0.0003,0.026430782,24.479761123657227,-2.1748798727989196,-0.008156041847541928,0.069140625,-0.08596241474151611,690,0.3
31,1087,7,200.0,7936,-415.12820512820514,13.830155730247498,0.0003,0.005031107,8.032838821411133,-2.195888638496399,-0.008403850300237537,0.003515625,0.10898733139038086,700,0.3
32,1088,7,200.0,8192,-414.75,15.16005871295929,0.0003,0.010365909,3.7218525409698486,-2.1430442929267883,-0.010319668636657297,0.00390625,0.13611751794815063,710,0.3
33,1089,7,200.0,8448,-414.76190476190476,29.862743949890138,0.0003,0.0040169377,11.979350090026855,-2.1506786704063416,-0.006905811000615358,0.004296875,-0.054459214210510254,720,0.3
34,1089,7,200.0,8704,-414.4186046511628,6.993214869499207,0.0003,0.01373519,2.175591230392456,-1.8740601420402527,-0.008770833048038185,0.016796875,-0.167341947555542,730,0.3
35,1092,8,200.0,8960,-414.09090909090907,1.3866921737790108,0.0003,0.045028698,0.6117977499961853,-1.9097731351852416,-0.018659417936578392,0.11953125,0.005806624889373779,740,0.3
36,1090,8,200.0,9216,-411.30434782608694,53.48918313980103,0.0003,0.0054303054,22.358396530151367,-1.6893826067447661,0.002818058175034821,0.006640625,0.014765620231628418,750,0.3
37,1091,8,200.0,9472,-410.0,11.911532783508301,0.0003,0.0063901087,7.5327324867248535,-1.834419071674347,-0.00484963848721236,0.009375,0.1705678105354309,760,0.3
38,1090,8,200.0,9728,-410.4166666666667,11.132041811943054,0.0003,0.01497626,5.9576311111450195,-1.8904695808887482,-0.01450003539212048,0.026171875,0.25666338205337524,770,0.3
39,1090,9,200.0,9984,-411.2244897959184,30.62045774459839,0.0003,0.0022218712,8.08658218383789,-1.9679010510444641,-0.0014212134759873153,0.0,0.040012478828430176,780,0.3
40,1090,9,200.0,10240,-410.7843137254902,29.115544140338898,0.0003,0.010309566,12.225393295288086,-1.9591539025306701,-0.009644450643099845,0.008984375,-0.001516103744506836,790,0.3
1,1376,0,200.0,256,-400.0,3.4430668473243715,0.0003,0.0053056926,1.0369445085525513,-1.9480780363082886,-0.0020427999552339315,0.0,0.0004942417144775391,800,0.3
2,1234,0,200.0,512,-435.0,24.05637502670288,0.0003,0.007340611,11.806346893310547,-1.2294763624668121,0.010152390622533859,0.0,1.9669532775878906e-05,410,0.3
3,1202,0,200.0,768,-423.3333333333333,57.46726360321045,0.0003,0.00023420947,37.149452209472656,-1.2273705065250398,-0.001399260642938316,0.0,8.52346420288086e-06,420,0.3
4,1170,0,200.0,1024,-418.0,19.097865486145018,0.0003,0.0008882943,8.127994537353516,-1.2230902433395385,-0.0017503957846201957,0.0,-5.733966827392578e-05,430,0.3
5,1173,1,200.0,1280,-411.6666666666667,21.034862327575684,0.0003,0.00019825576,9.105934143066406,-1.2213197648525238,-0.00203054555458948,0.0,-6.699562072753906e-05,440,0.3
6,1160,1,200.0,1536,-410.0,29.734041023254395,0.0003,0.00044415938,12.167070388793945,-1.2152324795722962,-0.003165689716115594,0.0,0.00023502111434936523,450,0.3
7,1149,1,200.0,1792,-406.25,29.404243850708006,0.0003,0.0005621512,11.75345516204834,-1.1970592081546783,-0.002607722347602248,0.0,-0.0016677379608154297,460,0.3
8,1146,1,200.0,2048,-407.0,6.302988445758819,0.0003,0.00086083845,1.0078402757644653,-1.180582344532013,-0.0030642512603662906,0.0,-0.0002595186233520508,470,0.3
9,1148,2,200.0,2304,-406.3636363636364,6.573894453048706,0.0003,0.02055682,1.2711197137832642,-1.1662827730178833,-0.009496057976502926,0.009765625,-0.0004214048385620117,480,0.3
10,1140,2,200.0,2560,-402.5,2.5861729085445404,0.0003,0.057030953,1.4288419485092163,-1.156852263212204,-0.017305963556282222,0.277734375,-0.0030205249786376953,490,0.3
11,1136,2,200.0,2816,-403.57142857142856,13.69936637878418,0.0003,0.014887673,4.360874652862549,-1.1557940661907196,-0.0021464832592755557,0.0,-0.0009007453918457031,500,0.3
12,1141,2,200.0,3072,-403.3333333333333,5.214612901210785,0.0003,0.069945075,2.439945697784424,-1.1757625937461853,-0.018737718043848873,0.22265625,-0.010388731956481934,510,0.3
13,1134,2,200.0,3328,-403.125,1.3862103573977946,0.0003,0.022509862,0.2935976982116699,-1.152523535490036,-0.011053323559463025,0.1703125,-0.0006976127624511719,520,0.3
14,1133,3,200.0,3584,-407.05882352941177,1.372838056087494,0.0003,0.05422108,0.6586280465126038,-1.0411295890808105,-0.017855836311355233,0.383203125,0.0005969405174255371,530,0.3
15,1131,3,200.0,3840,-404.7368421052632,42.404604053497316,0.0003,0.009076348,16.97698974609375,-1.0764934718608856,-0.011597789241932333,0.003125,0.015106141567230225,540,0.3
16,1128,3,200.0,4096,-404.5,2.045807358622551,0.0003,0.036940575,0.7603035569190979,-1.0511984944343566,-0.01204079131130129,0.025390625,0.26184409856796265,550,0.3
17,1127,3,200.0,4352,-404.76190476190476,1.3257488824427128,0.0003,0.052881546,0.671005368232727,-0.7408025175333023,-0.014683583891019225,0.167578125,0.03010416030883789,560,0.3
18,1119,4,200.0,4608,-405.2173913043478,13.104568338394165,0.0003,0.0032890455,4.5320258140563965,-0.6693898618221283,-0.009603795793373138,0.003515625,0.012521803379058838,570,0.3
19,1113,4,200.0,4864,-405.0,2.5492720723152162,0.0003,0.0046137124,1.4398586750030518,-0.743417251110077,-0.002680876408703625,0.014453125,0.06213998794555664,580,0.3
20,1112,4,200.0,5120,-404.8,1.337762974575162,0.0003,0.016757503,0.6027123332023621,-0.8762159436941147,-0.007282634382136166,0.086328125,0.022818565368652344,590,0.3
21,1109,4,200.0,5376,-404.61538461538464,1.4020401194691658,0.0003,0.018448602,0.41182175278663635,-0.9679783523082733,-0.010050164116546512,0.053125,-0.015480637550354004,600,0.3
22,1109,5,200.0,5632,-406.07142857142856,20.289566135406496,0.0003,0.0043526487,8.186443328857422,-1.0487276434898376,-0.005793578992597759,0.01484375,-0.058234333992004395,610,0.3
23,1109,5,200.0,5888,-405.86206896551727,3.4041301131248476,0.0003,0.001258225,1.9891523122787476,-1.0773290693759918,-0.00010633829515427351,0.0,0.021266400814056396,620,0.3
24,1109,5,200.0,6144,-406.3333333333333,4.317684864997863,0.0003,0.013718963,1.8670988082885742,-1.0543210625648498,-0.013500513503095135,0.02734375,-0.007905364036560059,630,0.3
25,1111,5,200.0,6400,-405.9375,1.5397370278835296,0.0003,0.0123804705,1.1749321222305298,-1.084613698720932,-0.004290075902827084,0.0,0.0016059279441833496,640,0.3
26,1110,5,200.0,6656,-405.75757575757575,2.7118927210569383,0.0003,0.010986259,1.339356780052185,-1.0685994446277618,-0.004227517824620009,0.0,0.003938257694244385,650,0.3
27,1110,6,200.0,6912,-406.1764705882353,1.3658774703741074,0.0003,0.05169434,0.9647881388664246,-0.9746360272169113,-0.01047015266958624,0.10625,0.005171477794647217,660,0.3
28,1109,6,200.0,7168,-406.85714285714283,6.596302771568299,0.0003,0.0078958925,3.432758092880249,-0.8422311961650848,-0.01245452812872827,0.00234375,-0.0016654729843139648,670,0.3
29,1109,6,200.0,7424,-406.4864864864865,1.886396735906601,0.0003,0.009685346,1.5047719478607178,-0.8206404864788055,-0.007925864489516243,0.009765625,0.0003654956817626953,680,0.3
30,1109,6,200.0,7680,-405.5263157894737,2.8195188254117967,0.0003,0.0069039147,1.4335163831710815,-0.9340214997529983,0.00010207169689238071,0.0,-0.00259244441986084,690,0.3
31,1110,7,200.0,7936,-405.38461538461536,9.359581470489502,0.0003,0.002271914,5.906230449676514,-0.9625837534666062,-0.004041412007063627,0.001953125,0.0646468997001648,700,0.3
32,1111,7,200.0,8192,-405.25,1.3683769188821315,0.0003,0.0025479808,0.4789215922355652,-0.9812631934881211,-0.000656874873675406,0.0,-0.001976490020751953,710,0.3
