time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
1,200.0,256,-640.0,756,0,,,,,,,,,,
2,200.0,512,-715.0,719,0,0.0,624.8243408203125,0.001429724,10,-0.0019506216049194336,0.3,-0.007909459271468222,1538.2387634277343,-2.5644693851470945,0.0003
3,200.0,768,-706.6666666666666,701,1,0.0,1036.900390625,0.0005608103,20,0.002187967300415039,0.3,-0.002438234316650778,2078.451031494141,-2.5621499896049498,0.0003
4,200.0,1024,-570.0,705,1,0.0,727.4312744140625,0.00047651865,30,0.006238222122192383,0.3,-0.0032787092961370943,1593.419854736328,-2.561395263671875,0.0003
5,200.0,1280,-525.0,705,1,0.0,816.072998046875,0.00086324406,40,0.0014074444770812988,0.3,-0.004298346908763051,1664.356982421875,-2.561210334300995,0.0003
6,200.0,1536,-505.7142857142857,707,2,0.0,856.90087890625,0.0004921204,50,0.0092812180519104,0.3,-0.003762587916571647,1588.7180297851562,-2.561366605758667,0.0003
7,200.0,1792,-502.5,708,2,0.0,996.739990234375,0.00038571446,60,0.012265384197235107,0.3,-0.0032543420034926384,1531.4347778320312,-2.5612905621528625,0.0003
8,200.0,2048,-468.0,701,2,0.0,767.951904296875,0.0016319652,70,0.017864584922790527,0.3,-0.008120205719023943,1456.7021789550781,-2.5584409832954407,0.0003
9,200.0,2304,-454.54545454545456,694,3,0.0,1081.5604248046875,0.0009950837,80,0.07912701368331909,0.3,-0.004524249769747257,2581.9396728515626,-2.5531625628471373,0.0003
10,200.0,2560,-440.0,695,3,0.0,899.70849609375,0.00047088903,90,0.024015188217163086,0.3,-0.0027879921719431875,1876.9968383789062,-2.550213134288788,0.0003
11,200.0,2816,-445.7142857142857,695,4,0.0,657.0252075195312,0.00036609708,100,0.06269276142120361,0.3,-0.0027070379815995692,1258.992169189453,-2.547456967830658,0.0003
12,200.0,3072,-448.6666666666667,695,4,0.0,683.1956176757812,0.0018084086,110,0.06657356023788452,0.3,-0.006975224753841758,1411.0081176757812,-2.545717251300812,0.0003
13,200.0,3328,-436.875,696,4,0.0,1001.8545532226562,0.00057635526,120,0.005408525466918945,0.3,-0.001787185063585639,2168.778704833984,-2.536667275428772,0.0003
14,200.0,3584,-447.05882352941177,696,5,0.0,767.2738647460938,0.0010012935,130,-0.00012695789337158203,0.3,-0.0036033768206834792,1575.4605224609375,-2.5325404047966003,0.0003
15,200.0,3840,-460.5263157894737,695,5,0.0,532.7720336914062,0.00044129835,140,0.004561901092529297,0.3,-0.0017665979452431203,1051.5465423583985,-2.5360841035842894,0.0003
16,200.0,4096,-445.5,694,5,0.0,858.4769287109375,0.0006235321,150,0.01123267412185669,0.3,-0.0035773429553955793,1654.776348876953,-2.535498762130737,0.0003
17,200.0,4352,-451.9047619047619,694,6,0.0,842.509033203125,0.0020516382,160,0.060115277767181396,0.3,-0.007166032423265278,1408.932928466797,-2.5240615248680114,0.0003
18,200.0,4608,-460.8695652173913,693,6,0.0,823.2630615234375,0.0019246389,170,-0.01639080047607422,0.3,-0.004693083371967078,1602.537548828125,-2.5102790117263796,0.0003
19,200.0,4864,-448.75,692,7,0.0,528.8111572265625,0.0011180616,180,0.034944772720336914,0.3,-0.003719425073359162,1073.2632385253905,-2.499832737445831,0.0003
20,200.0,5120,-441.6,692,7,0.0,1084.27783203125,0.00036939746,190,0.14942848682403564,0.3,-0.0012976157944649459,2044.3802307128906,-2.508417558670044,0.0003
21,200.0,5376,-434.2307692307692,693,7,0.0,792.4677124023438,0.003039415,200,0.14088159799575806,0.3,-0.00801323859486729,1487.3355651855468,-2.4966851353645323,0.0003
22,200.0,5632,-425.35714285714283,692,8,0.0,719.5603637695312,0.0011087572,210,0.14255404472351074,0.3,-0.002306883386336267,1388.3021118164063,-2.503049647808075,0.0003
23,200.0,5888,-440.0,691,8,0.0,557.6380004882812,0.0008437191,220,0.2230575680732727,0.3,-0.002695178007707,1207.092822265625,-2.506638288497925,0.0003
24,200.0,6144,-429.0,691,8,0.0,628.2596435546875,0.0015592966,230,9.065866470336914e-05,0.3,-0.005087634653318673,1448.6013427734374,-2.5017251133918763,0.0003
25,200.0,6400,-430.9375,690,9,0.0,442.5445251464844,0.0025343033,240,0.33728981018066406,0.3,-0.00969061446376145,1006.114859008789,-2.4767435669898985,0.0003
26,200.0,6656,-426.969696969697,690,9,0.0,413.9668884277344,0.009580571,250,0.00021970272064208984,0.3,-0.013108096783980727,838.7150207519531,-2.46737802028656,0.0003
27,200.0,6912,-432.3529411764706,690,10,0.0,711.8087158203125,0.0037408872,260,0.20888012647628784,0.3,-0.008353764575440436,1510.311749267578,-2.4764517307281495,0.0003
28,200.0,7168,-430.85714285714283,689,10,0.0,612.029296875,0.0023355926,270,0.00678253173828125,0.3,-0.005259129707701505,1371.270196533203,-2.460046911239624,0.0003
29,200.0,7424,-433.2432432432432,689,10,0.0,562.467041015625,0.006242222,280,0.04281735420227051,0.3,-0.010516010911669583,1041.049526977539,-2.455421733856201,0.0003
30,200.0,7680,-435.2631578947368,689,11,0.0,514.2862548828125,0.00560881,290,0.13627034425735474,0.3,-0.008657923876307904,1130.9767211914063,-2.4209638357162477,0.0003
31,200.0,7936,-433.5897435897436,689,11,0.0,393.38409423828125,0.0037173566,300,0.48040926456451416,0.3,-0.005843069450929761,868.2609130859375,-2.370669984817505,0.0003
32,200.0,8192,-434.25,689,11,0.0,276.1749267578125,0.01036416,310,-0.07121396064758301,0.3,-0.008604800654575228,1010.7798126220703,-2.3183526396751404,0.0003
33,200.0,8448,-437.6190476190476,689,12,0.004296875,494.3850402832031,0.019462086,320,-1.0132789611816406e-05,0.3,-0.009033969999291003,990.4371673583985,-2.1813395261764525,0.0003
34,200.0,8704,-436.51162790697674,690,12,0.0015625,424.70654296875,0.015736284,330,-1.5497207641601562e-06,0.3,-0.016024709027260543,756.427279663086,-2.124531960487366,0.0003
35,200.0,8960,-439.77272727272725,690,12,0.025,914.95751953125,0.025833676,340,5.9545040130615234e-05,0.3,-0.018016978958621623,1799.0792175292968,-1.9257344484329224,0.0003
36,200.0,9216,-443.2608695652174,690,13,0.053515625,275.0785217285156,0.01998461,350,-6.29425048828125e-05,0.3,-0.015151353389956056,654.9545501708984,-1.8891888558864594,0.0003
37,200.0,9472,-449.78723404255317,689,13,0.01484375,427.43365478515625,0.02150745,360,-2.4557113647460938e-05,0.3,-0.015340539161115885,875.3701568603516,-2.059134912490845,0.0003
38,200.0,9728,-446.875,689,14,0.01171875,767.2380981445312,0.022898156,370,0.00010001659393310547,0.3,-0.014270319021306932,1969.9792358398438,-2.2123438119888306,0.0003
39,200.0,9984,-452.6530612244898,689,14,0.0,514.9495849609375,0.0017074272,380,-4.5299530029296875e-06,0.3,-0.0007680370472371578,1185.7209106445312,-2.2676758885383608,0.0003
40,200.0,10240,-440.98039215686276,689,14,0.0,459.5819396972656,0.0044166455,390,2.3245811462402344e-06,0.3,-0.0069340302143245935,766.07490234375,-2.2721160531044005,0.0003
1,200.0,256,-2060.0,862,0,0.0,1294.501220703125,0.0020988577,400,8.416175842285156e-05,0.3,-0.002691748342476785,2115.449322509766,-2.2677743792533875,0.0003
2,200.0,512,-1910.0,756,0,0.0,5889.74560546875,0.00033307401,10,-0.001621842384338379,0.3,-0.0040042456705123184,11448.154443359375,-2.5648178815841676,0.0003
3,200.0,768,-1843.3333333333333,723,1,0.0,3355.706787109375,0.00026510004,20,-0.0018582344055175781,0.3,-0.0021014777477830647,7044.762451171875,-2.564145803451538,0.0003
4,200.0,1024,-1724.0,711,1,0.0,3806.40625,0.00019693025,30,0.001757800579071045,0.3,-0.0023478857008740308,7340.277514648437,-2.563631057739258,0.0003
5,200.0,1280,-1636.6666666666667,706,1,0.0,4210.30224609375,0.00017186184,40,5.078315734863281e-05,0.3,-0.0016085844137705863,8278.724365234375,-2.5627702951431273,0.0003
6,200.0,1536,-1640.0,702,2,0.0,2852.16650390625,0.0001233297,50,-7.259845733642578e-05,0.3,-0.0016671867575496434,5577.192651367188,-2.5628368258476257,0.0003
7,200.0,1792,-1693.75,697,2,0.0,3672.48046875,0.00018689828,60,-0.0004470348358154297,0.3,-0.0020244245883077384,7767.024951171875,-2.5617823362350465,0.0003
8,200.0,2048,-1697.0,693,2,0.0,4719.38134765625,0.00022417493,70,-0.00025153160095214844,0.3,-0.002272961847484112,9245.31748046875,-2.5602003574371337,0.0003
9,200.0,2304,-1734.5454545454545,693,3,0.0,4196.75390625,0.00015060231,80,-0.000141143798828125,0.3,-0.001689838757738471,7781.84853515625,-2.5595825552940368,0.0003
10,200.0,2560,-1740.8333333333333,691,3,0.0,5213.63623046875,0.0001022208,90,-9.465217590332031e-05,0.3,-0.0011771265184506775,10008.112646484375,-2.5588793396949767,0.0003
11,200.0,2816,-1732.857142857143,689,4,0.0,4525.8642578125,0.00024581305,100,3.3855438232421875e-05,0.3,-0.002654919121414423,8843.736083984375,-2.5555343866348266,0.0003
12,200.0,3072,-1721.3333333333333,689,4,0.0,3390.31884765625,0.00045336806,110,-0.00014328956604003906,0.3,-0.003916572639718651,6445.447045898438,-2.5548981189727784,0.0003
13,200.0,3328,-1733.75,689,4,0.0,3068.674072265625,0.00021786755,120,-0.0002510547637939453,0.3,-0.0017996333306655287,6253.233642578125,-2.5535332441329954,0.0003
14,200.0,3584,-1707.0588235294117,690,5,0.0,3489.185791015625,0.00022476586,130,7.861852645874023e-05,0.3,-0.0022419967688620092,7116.281811523438,-2.552150273323059,0.0003
15,200.0,3840,-1663.6842105263158,689,5,0.0,1937.740234375,0.0004797331,140,6.735324859619141e-06,0.3,-0.003131019650027156,3755.030712890625,-2.550374388694763,0.0003
16,200.0,4096,-1674.0,688,5,0.0,2401.88232421875,0.00038500666,150,-0.00018393993377685547,0.3,-0.0026396273635327814,5218.50673828125,-2.549111843109131,0.0003
17,200.0,4352,-1640.952380952381,688,6,0.0,4235.015625,0.00044958177,160,-5.888938903808594e-05,0.3,-0.003009989578276873,7667.707836914063,-2.5415914416313172,0.0003
18,200.0,4608,-1616.5217391304348,687,6,0.0,1270.97119140625,0.0016458151,170,-9.381771087646484e-05,0.3,-0.005420232494361699,2450.796978759766,-2.5379030227661135,0.0003
19,200.0,4864,-1613.3333333333333,688,7,0.0,3105.378173828125,0.0010824625,180,1.2814998626708984e-05,0.3,-0.004046756052412092,6146.449780273438,-2.527787613868713,0.0003
20,200.0,5120,-1608.8,689,7,0.0,2900.720703125,0.0012799639,190,-3.886222839355469e-05,0.3,-0.0068020943319424985,5022.637548828125,-2.524483871459961,0.0003
21,200.0,5376,-1603.076923076923,689,7,0.0,2067.76904296875,0.0024477334,200,7.569789886474609e-06,0.3,-0.007476951414719224,4276.768664550781,-2.5022258400917052,0.0003
22,200.0,5632,-1596.0714285714287,690,8,0.0,4199.1416015625,0.0016213194,210,-5.5789947509765625e-05,0.3,-0.007811055192723871,8222.649438476563,-2.491014838218689,0.0003
23,200.0,5888,-1596.896551724138,691,8,0.0,1678.4930419921875,0.0014490825,220,8.761882781982422e-06,0.3,-0.005146102025173604,3712.770703125,-2.4880100965499876,0.0003
24,200.0,6144,-1587.0,691,8,0.0,3168.633544921875,0.0010326712,230,-3.4570693969726562e-06,0.3,-0.004660271410830319,6249.736547851562,-2.4690696120262148,0.0003
25,200.0,6400,-1582.8125,691,9,0.0,2261.67626953125,0.00095076393,240,-5.328655242919922e-05,0.3,-0.004349056794308126,4642.718518066406,-2.464873123168945,0.0003
26,200.0,6656,-1551.5151515151515,692,9,0.0,2376.06591796875,0.0011763817,250,-4.649162292480469e-06,0.3,-0.004623755835928023,5130.4783935546875,-2.43674772977829,0.0003
27,200.0,6912,-1535.0,691,9,0.001171875,1180.7454833984375,0.010339254,260,-5.245208740234375e-06,0.3,-0.016173694003373384,2159.484991455078,-2.414731276035309,0.0003
28,200.0,7168,-1522.5714285714287,690,10,0.0,1509.2882080078125,0.0042780666,270,6.079673767089844e-06,0.3,-0.0023487396305426956,2826.902697753906,-2.3747069597244264,0.0003
29,200.0,7424,-1489.1891891891892,689,10,0.0,1426.59814453125,0.0065661464,280,-1.3113021850585938e-06,0.3,-0.012811192916706205,2660.147424316406,-2.3809537053108216,0.0003
30,200.0,7680,-1476.0526315789473,689,11,0.0,1367.0262451171875,0.006716634,290,1.0132789611816406e-05,0.3,-0.008473200397565961,2824.0183349609374,-2.3586307168006897,0.0003
31,200.0,7936,-1459.4871794871794,688,11,0.0,809.8016967773438,0.0041561727,300,-2.86102294921875e-05,0.3,-0.004881380638107657,1749.0319458007812,-2.313534343242645,0.0003
32,200.0,8192,-1448.5,688,11,0.0,937.4090576171875,0.008052028,310,-8.797645568847656e-05,0.3,-0.008261175360530615,1938.7176086425782,-2.271780002117157,0.0003
33,200.0,8448,-1413.8095238095239,687,12,0.005859375,1028.01611328125,0.016887652,320,-5.173683166503906e-05,0.3,-0.014572946494445205,1919.532470703125,-2.1677130341529844,0.0003
34,200.0,8704,-1402.093023255814,687,12,0.082421875,674.0067749023438,0.034081087,330,-2.574920654296875e-05,0.3,-0.019646280747838318,1947.9344665527344,-1.9516255855560303,0.0003
35,200.0,8960,-1392.2727272727273,685,13,0.0,902.6036376953125,0.0031816629,340,-1.0967254638671875e-05,0.3,-0.004729922907426953,1941.889874267578,-1.8224798500537873,0.0003
36,200.0,9216,-1361.9565217391305,685,13,0.0,588.2009887695312,0.0031253505,350,-1.6450881958007812e-05,0.3,-0.008091082377359272,1298.3907775878906,-1.882824444770813,0.0003
37,200.0,9472,-1346.3829787234042,686,13,0.0390625,609.6836547851562,0.016736649,360,2.9802322387695312e-06,0.3,-0.019932093715760858,1379.0861938476562,-1.8561605751514434,0.0003
38,200.0,9728,-1331.875,686,14,0.08046875,352.486572265625,0.028346406,370,-1.5735626220703125e-05,0.3,-0.02636217316612601,635.6471984863281,-1.923263293504715,0.0003
39,200.0,9984,-1320.8163265306123,686,14,0.001171875,904.5676879882812,0.0057461425,380,-1.1920928955078125e-05,0.3,-0.01269659362733364,1703.0172424316406,-1.9367539048194886,0.0003
40,200.0,10240,-1299.6078431372548,686,14,0.0,741.848388671875,0.0032465816,390,-1.3589859008789062e-05,0.3,-0.005779852671548724,1574.7377380371095,-1.8976419031620027,0.0003
1,200.0,256,-310.0,904,0,0.0546875,503.4248352050781,0.019715339,400,-2.86102294921875e-05,0.3,-0.020252944296225907,1006.9287261962891,-1.8146222054958343,0.0003
2,200.0,512,-295.0,792,0,0.0125,174.35926818847656,0.016004238,410,-2.765655517578125e-05,0.3,-0.010990278329700232,312.09684829711915,-2.296300268173218,0.0003
3,200.0,768,-330.0,760,1,0.085546875,147.79603576660156,0.029466923,420,0.0002314448356628418,0.3,-0.016397029208019376,309.422664642334,-2.201727294921875,0.0003
4,200.0,1024,-308.0,748,1,0.192578125,85.44258117675781,0.05331588,430,-4.184246063232422e-05,0.3,-0.021649826038628816,212.89498291015624,-2.081182289123535,0.0003
5,200.0,1280,-298.3333333333333,732,1,0.294921875,231.17745971679688,0.043973558,440,-0.00014984607696533203,0.3,-0.034559724992141126,452.0894470214844,-2.0124475717544557,0.0003
6,200.0,1536,-304.2857142857143,728,2,0.002734375,190.08924865722656,0.009165356,450,5.245208740234375e-06,0.3,-0.00033628654200583695,316.421590423584,-2.0523259162902834,0.0003
7,200.0,1792,-303.75,725,2,0.009765625,73.4363021850586,0.004770207,460,-1.2516975402832031e-05,0.3,-0.006241478095762432,271.2325096130371,-2.082100236415863,0.0003
8,200.0,2048,-306.0,719,2,0.0,83.05253601074219,0.004389315,470,-0.00147247314453125,0.3,-0.0045066654682159426,149.28474502563478,-2.1975653171539307,0.0003
9,200.0,2304,-314.54545454545456,713,3,0.1890625,147.53575134277344,0.04535773,480,0.00021696090698242188,0.3,-0.02764967633411288,309.4525085449219,-2.2448145031929014,0.0003
10,200.0,2560,-305.8333333333333,714,3,0.03125,168.03065490722656,0.014519129,490,0.0005868077278137207,0.3,-0.011598729807883502,260.6514617919922,-2.282770371437073,0.0003
11,200.0,2816,-306.42857142857144,712,3,0.0015625,87.14574432373047,0.0026380036,500,-0.010788559913635254,0.3,-0.0036971425171941517,203.6989944458008,-2.3618731617927553,0.0003
12,200.0,3072,-300.0,711,4,0.0703125,69.71369171142578,0.030588774,510,-2.586841583251953e-05,0.3,-0.023808250052388756,209.03110885620117,-2.288007366657257,0.0003
13,200.0,3328,-296.875,708,4,0.003125,137.90956115722656,0.0072556655,520,-2.2649765014648438e-06,0.3,-0.008020312571898103,237.14599075317383,-2.215045440196991,0.0003
