time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate
24,200.0,6144,23.666666666666668,691,8,0.0,1354.704833984375,0.0012860657,3430,0.31951242685317993,0.3,-0.004003526247106493,2975.412744140625,-2.0909564018249513,0.0003
25,200.0,6400,-0.625,692,9,0.0,246.5981903076172,0.0014305913,3440,-0.07662439346313477,0.3,-0.005907499161548912,568.4647689819336,-2.2046070456504823,0.0003
26,200.0,6656,-10.909090909090908,691,9,0.016015625,552.3812255859375,0.013039665,3450,0.001358330249786377,0.3,-0.016429473413154483,1086.5695098876954,-2.213314402103424,0.0003
27,200.0,6912,-15.882352941176471,692,9,0.003125,284.70428466796875,0.00588246,3460,0.4282304048538208,0.3,-0.011766753694973885,527.0877212524414,-2.141514575481415,0.0003
28,200.0,7168,-19.428571428571427,691,10,0.018359375,478.53204345703125,0.015917303,3470,0.24788910150527954,0.3,-0.01811092470306903,806.5524932861329,-2.1524064540863037,0.0003
29,200.0,7424,-6.486486486486487,690,10,0.0,290.9906005859375,0.0028315978,3480,0.53867506980896,0.3,-0.0061660065781325105,393.95406646728514,-2.180635452270508,0.0003
30,200.0,7680,3.4210526315789473,690,11,0.012109375,1754.060302734375,0.01057256,3490,0.3592591881752014,0.3,-0.0037911609397269785,3436.0177490234373,-2.117311954498291,0.0003
31,200.0,7936,4.615384615384615,691,11,0.0,1876.2420654296875,0.00060304,3500,0.24896663427352905,0.3,-0.0023677094373852014,3625.1104125976562,-2.1104623317718505,0.0003
32,200.0,8192,6.25,691,11,0.00390625,1373.168701171875,0.008091675,3510,0.18476003408432007,0.3,-0.012828989466652275,2607.6272216796874,-2.1308564066886904,0.0003
33,200.0,8448,-1.1904761904761905,691,12,0.005859375,820.442626953125,0.0019937668,3520,0.22628217935562134,0.3,-0.004571805661544204,1947.034649658203,-2.1783328533172606,0.0003
34,200.0,8704,12.325581395348838,691,12,0.0,741.3175659179688,0.002457015,3530,0.27263039350509644,0.3,-0.006625015893951059,1441.0967529296875,-2.1461899638175965,0.0003
35,200.0,8960,12.045454545454545,691,12,0.0,1000.1240234375,0.009991165,3540,0.2223566174507141,0.3,-0.012324694474227727,2587.642474365234,-2.04232097864151,0.0003
36,200.0,9216,25.652173913043477,692,13,0.022265625,1417.77685546875,0.0121976845,3550,0.21217411756515503,0.3,-0.014511865633539855,2758.8295349121095,-2.0766443967819215,0.0003
37,200.0,9472,15.319148936170214,692,13,0.0,904.8029174804688,0.0027004532,3560,0.4073973298072815,0.3,-0.005360929039306938,2222.022985839844,-2.0520774841308596,0.0003
38,200.0,9728,14.166666666666666,692,14,0.0,362.752685546875,0.0013155348,3570,-0.5435359477996826,0.3,-0.004619189980439841,714.8683074951172,-2.0248320579528807,0.0003
39,200.0,9984,11.020408163265307,692,14,0.019921875,748.2850952148438,0.003569842,3580,0.05669546127319336,0.3,-0.01947214293759316,1305.2870330810547,-2.070290720462799,0.0003
40,200.0,10240,13.92156862745098,692,14,0.0,1190.3570556640625,0.0013930688,3590,0.16668927669525146,0.3,-0.0007083759643137455,2019.7017944335937,-1.9078278541564941,0.0003
1,200.0,256,240.0,870,0,0.000390625,392.83599853515625,0.0020649629,3600,0.3638697862625122,0.3,-0.004609412397257984,1348.6123779296875,-1.977085280418396,0.0003
2,200.0,512,150.0,761,0,0.00234375,1226.302734375,0.0035459988,3610,0.3270571827888489,0.3,-0.00917681478895247,2068.4544189453127,-2.27868766784668,0.0003
3,200.0,768,103.33333333333333,708,1,0.0,494.5737609863281,0.005556969,3620,0.3357442021369934,0.3,-0.00837458991445601,998.8301818847656,-2.3055572271347047,0.0003
4,200.0,1024,122.0,679,1,0.001953125,1105.0828857421875,0.0067554684,3630,0.2592220902442932,0.3,-0.007124760863371193,1946.6158630371094,-2.315208303928375,0.0003
5,200.0,1280,160.0,666,1,0.0,889.3543090820312,0.0006206953,3640,0.331986665725708,0.3,-0.002331641549244523,2037.9175231933593,-2.3189343571662904,0.0003
6,200.0,1536,117.14285714285714,659,2,0.0,787.1763916015625,0.0019409277,3650,0.3441265821456909,0.3,-0.0051820910768583415,1762.2474426269532,-2.3489930272102355,0.0003
7,200.0,1792,90.0,645,2,0.006640625,530.4942626953125,0.011761674,3660,0.32970118522644043,0.3,-0.009135665628127754,1493.645849609375,-2.2954875469207763,0.0003
8,200.0,2048,162.0,644,3,0.0,1524.6907958984375,0.008631027,3670,-0.13136494159698486,0.3,-0.009133564191870391,3104.7149047851562,-2.156632351875305,0.0003
9,200.0,2304,222.72727272727272,620,3,0.0,1267.1923828125,0.0005105997,3680,0.38342809677124023,0.3,-0.0011834269389510155,2911.600439453125,-2.1527100920677187,0.0003
10,200.0,2560,172.5,609,4,0.00234375,1152.022216796875,0.007076989,3690,0.4008636474609375,0.3,-0.008323701308108866,2372.455944824219,-2.2322699069976806,0.0003
11,200.0,2816,178.57142857142858,603,4,0.0,556.69482421875,0.0022872793,3700,0.03384917974472046,0.3,-0.0005569960572756827,1036.6688110351563,-2.301158046722412,0.0003
12,200.0,3072,152.66666666666666,600,5,0.001171875,1075.97021484375,0.0029304163,3710,0.356983482837677,0.3,-0.007012540986761451,2123.3497619628906,-2.233194553852081,0.0003
13,200.0,3328,149.375,598,5,0.002734375,507.3935852050781,0.010970667,3720,0.3547007441520691,0.3,-0.006113077537156642,922.8505767822265,-2.2241170525550844,0.0003
14,200.0,3584,140.58823529411765,596,6,0.026171875,493.83349609375,0.017802164,3730,0.4341655969619751,0.3,-0.017876238259486855,1180.7280151367188,-2.308244824409485,0.0003
15,200.0,3840,109.47368421052632,591,6,0.016015625,770.160888671875,0.009823341,3740,0.386909544467926,0.3,-0.011993745202198624,1606.1749206542968,-2.3176048755645753,0.0003
16,200.0,4096,106.5,591,6,0.000390625,246.39833068847656,0.0069074165,3750,-0.9989806413650513,0.3,-0.012235190765932203,510.689631652832,-2.304808521270752,0.0003
17,200.0,4352,94.76190476190476,591,7,0.0,764.0794677734375,0.0041241944,3760,0.4556615948677063,0.3,-0.006629289989359677,1359.3899932861327,-2.2507702350616454,0.0003
18,200.0,4608,60.43478260869565,590,7,0.0,70.36978912353516,0.00032622786,3770,0.06504613161087036,0.3,6.899791769683361e-05,324.3598297119141,-2.267089545726776,0.0003
19,200.0,4864,42.083333333333336,584,8,0.00703125,708.2034912109375,0.009008542,3780,-0.10189998149871826,0.3,-0.008256994793191553,1381.9375854492187,-2.196463441848755,0.0003
20,200.0,5120,44.8,580,8,0.012109375,320.2255554199219,0.012959883,3790,0.3240423798561096,0.3,-0.009946436900645495,721.0068008422852,-2.1984299540519716,0.0003
21,200.0,5376,57.30769230769231,576,9,0.0,940.63134765625,0.009368474,3800,0.38327014446258545,0.3,-0.009886307828128337,1604.2617431640624,-2.252814769744873,0.0003
22,200.0,5632,51.07142857142857,572,9,0.0,709.1455078125,0.00065517356,3810,0.10108965635299683,0.3,-0.0009321763878688216,1584.7930053710938,-2.1722317934036255,0.0003
23,200.0,5888,45.86206896551724,568,10,0.006640625,1018.510986328125,0.010454917,3820,0.1845826506614685,0.3,-0.00992782945977524,1789.8345764160156,-2.1730102062225343,0.0003
24,200.0,6144,64.66666666666667,564,10,0.0,1061.423828125,0.00241069,3830,0.11604958772659302,0.3,-0.004480987880378961,2767.3982421875,-2.2009866714477537,0.0003
25,200.0,6400,67.1875,566,11,0.0,1441.4893798828125,0.004263448,3840,0.2890816330909729,0.3,-0.007925243047066034,2379.00390625,-2.2691252708435057,0.0003
26,200.0,6656,88.78787878787878,567,11,0.005078125,561.65771484375,0.006979588,3850,0.40550005435943604,0.3,-0.0065460670040920375,1340.5419647216797,-2.285648262500763,0.0003
27,200.0,6912,110.0,567,12,0.0,1320.4075927734375,0.002650453,3860,0.4129999876022339,0.3,-0.007276134053245187,3005.1420166015623,-2.1864994406700133,0.0003
28,200.0,7168,123.42857142857143,567,12,0.0,1464.57080078125,0.0032926865,3870,0.3375842571258545,0.3,-0.003288978850468993,3263.50712890625,-2.195341944694519,0.0003
29,200.0,7424,121.08108108108108,568,13,0.0,1566.7508544921875,0.0018680634,3880,0.18505042791366577,0.3,-0.0050969908479601145,3100.8215576171874,-2.2034255981445314,0.0003
30,200.0,7680,113.42105263157895,565,13,0.000390625,918.3189697265625,0.007155368,3890,0.17618519067764282,0.3,-0.00905633803922683,2277.044885253906,-2.1204168438911437,0.0003
31,200.0,7936,110.51282051282051,561,14,0.0,591.7942504882812,0.0054159984,3900,0.208368182182312,0.3,-0.011836503259837627,1204.1701904296874,-2.2473151206970217,0.0003
32,200.0,8192,118.25,560,14,0.0,1121.4927978515625,0.0020074674,3910,0.13073009252548218,0.3,-0.0024329721461981537,2336.6767333984376,-2.0258932232856752,0.0003
33,200.0,8448,106.19047619047619,562,15,0.0,628.1759033203125,0.0008236489,3920,0.48495620489120483,0.3,-0.0031027875375002623,987.0578430175781,-2.22044894695282,0.0003
34,200.0,8704,121.62790697674419,562,15,0.0,656.4125366210938,0.0005469159,3930,0.2818790078163147,0.3,-0.0018936797976493835,1810.746240234375,-2.1350937366485594,0.0003
35,200.0,8960,122.72727272727273,562,15,0.0,1362.8729248046875,0.000435072,3940,0.4192506670951843,0.3,-0.001324118860065937,2695.3124389648438,-1.9189040541648865,0.0003
36,200.0,9216,135.8695652173913,564,16,0.0,1207.0413818359375,0.0013721436,3950,0.18709033727645874,0.3,-0.0033550027990713717,2134.1425231933595,-2.006596201658249,0.0003
37,200.0,9472,130.63829787234042,564,16,0.0,1083.7764892578125,0.0048312433,3960,0.26389288902282715,0.3,-0.0038955512689426543,2600.219201660156,-2.1182761192321777,0.0003
38,200.0,9728,135.625,566,17,0.0390625,1016.755859375,0.02261787,3970,0.38386762142181396,0.3,-0.021402598801068963,1764.9667419433595,-2.1010664224624636,0.0003
39,200.0,9984,134.48979591836735,568,17,0.000390625,561.22900390625,0.011992168,3980,0.31602561473846436,0.3,-0.010718844807706773,1149.8067291259765,-2.1495068311691283,0.0003
40,200.0,10240,122.15686274509804,569,17,0.0,534.8937377929688,0.0019430786,3990,-0.45125699043273926,0.3,-0.004001668374985457,1900.167950439453,-2.0776239395141602,0.0003
1,200.0,256,270.0,864,0,0.0375,1099.7069091796875,0.020157348,4000,0.2663697600364685,0.3,-0.01585719911381602,2215.105157470703,-2.013000500202179,0.0003
2,200.0,512,150.0,738,0,0.006640625,837.9091796875,0.006873412,3610,0.1262749433517456,0.3,-0.008642712864093483,2053.0598388671874,-2.043475079536438,0.0003
3,200.0,768,36.666666666666664,707,1,0.03671875,1342.2371826171875,0.013796591,3620,0.189062237739563,0.3,-0.015587298851460218,2463.6418395996093,-2.0397022128105164,0.0003
4,200.0,1024,-6.0,703,1,0.0,28.38872718811035,0.0062219948,3630,-0.3576620817184448,0.3,-0.005986699601635337,108.69967212677003,-1.9802337169647217,0.0003
5,200.0,1280,75.0,703,1,0.023828125,820.6932983398438,0.015960094,3640,0.31904470920562744,0.3,-0.011192687740549444,1695.0955017089843,-1.9669403314590455,0.0003
6,200.0,1536,37.142857142857146,685,2,0.0,1077.2332763671875,0.00257736,3650,0.18928664922714233,0.3,-0.007499634311534465,2415.51796875,-1.8722033977508545,0.0003
7,200.0,1792,45.0,689,2,0.0,723.2651977539062,0.0019945267,3660,0.3980821371078491,0.3,-0.0040004633134230975,1501.7336303710938,-1.8446150720119476,0.0003
8,200.0,2048,41.0,686,2,0.01015625,51.540977478027344,0.015567224,3670,0.19819563627243042,0.3,-0.012652094382792712,141.82748832702637,-1.906536042690277,0.0003
9,200.0,2304,69.0909090909091,675,3,0.005078125,975.644287109375,0.0069351094,3680,0.3495791554450989,0.3,-4.588649608194828e-05,2052.9866149902346,-1.8447489500045777,0.0003
10,200.0,2560,63.333333333333336,670,3,0.020703125,1674.1058349609375,0.012742137,3690,0.2934247851371765,0.3,-0.014328941609710455,2699.229052734375,-1.9546194911003112,0.0003
11,200.0,2816,116.42857142857143,664,4,0.0734375,1580.005859375,0.03540539,3700,0.18179482221603394,0.3,-0.019358052214374765,3457.5276489257812,-2.014496374130249,0.0003
12,200.0,3072,128.0,662,4,0.002734375,809.286376953125,0.0028886353,3710,0.3215075135231018,0.3,-0.007395705929957331,1534.5145690917968,-1.9557191133499146,0.0003
13,200.0,3328,123.125,661,5,0.008203125,696.54248046875,0.008674657,3720,0.32943081855773926,0.3,-0.011282276350539178,1562.5727294921876,-1.8773058533668519,0.0003
14,200.0,3584,145.88235294117646,662,5,0.04296875,1858.737060546875,0.021028396,3730,0.15192246437072754,0.3,-0.01418133513070643,3793.952099609375,-1.9574585497379302,0.0003
15,200.0,3840,109.47368421052632,659,5,0.0,538.1197509765625,0.0035844946,3740,0.1531938910484314,0.3,-0.006521870056167245,1267.3243591308594,-1.9694947183132172,0.0003
16,200.0,4096,93.5,657,6,0.0,950.51513671875,0.0011948585,3750,0.1493491530418396,0.3,-0.004865485616028309,1889.1116333007812,-1.9707289040088654,0.0003
17,200.0,4352,90.47619047619048,654,6,0.00390625,339.9812927246094,0.0036836856,3760,0.3423576354980469,0.3,-0.006863802182488143,729.9040557861329,-1.710445809364319,0.0003
18,200.0,4608,118.26086956521739,643,7,0.00078125,1366.392333984375,0.001829885,3770,0.312004029750824,0.3,0.0005734003148972988,2833.5240844726563,-1.9050332844257354,0.0003
19,200.0,4864,137.5,633,7,0.008984375,868.5765380859375,0.0110911,3780,0.24603509902954102,0.3,-0.00808048308826983,1721.2733581542968,-1.9257957994937898,0.0003
20,200.0,5120,145.6,631,8,0.0,1454.210205078125,0.0011647234,3790,0.43659108877182007,0.3,-0.002585475845262408,2805.947229003906,-1.8331306755542756,0.0003
21,200.0,5376,160.3846153846154,629,8,0.0015625,1115.338623046875,0.0027848673,3800,0.2793900966644287,0.3,-0.005297866533510387,2332.112890625,-1.918599969148636,0.0003
22,200.0,5632,182.14285714285714,626,8,0.0,1194.2835693359375,0.0011120718,3810,0.27848780155181885,0.3,-0.0022698910208418964,2994.6575561523437,-1.8500716090202332,0.0003
23,200.0,5888,173.10344827586206,623,9,0.0,1217.1981201171875,0.0004321616,3820,0.16539788246154785,0.3,-0.0020656378008425237,2467.052600097656,-1.6721741020679475,0.0003
24,200.0,6144,193.0,622,9,0.0359375,1593.085205078125,0.01370269,3830,0.03090226650238037,0.3,-0.011053605703637004,3579.356201171875,-1.8164748191833495,0.0003
25,200.0,6400,207.1875,620,10,0.0,755.0590209960938,0.00026858738,3840,0.3408318758010864,0.3,-0.000517208268865943,2228.0625610351562,-1.8532715916633606,0.0003
26,200.0,6656,219.3939393939394,619,10,0.00546875,1559.3624267578125,0.0033208008,3850,0.2306784987449646,0.3,-0.007092837337404489,2950.8015991210937,-1.7556863307952881,0.0003
27,200.0,6912,207.05882352941177,620,11,0.0015625,842.5592651367188,0.0035556236,3860,0.34081608057022095,0.3,-0.006580044806469232,2109.6394897460937,-1.8415587067604064,0.0003
28,200.0,7168,203.42857142857142,622,11,0.00078125,860.9993896484375,0.002538698,3870,0.23140347003936768,0.3,-0.0018001710996031761,1866.4094177246093,-1.7908020675182343,0.0003
29,200.0,7424,212.16216216216216,622,11,0.001953125,798.0601196289062,0.0025496355,3880,0.3076635003089905,0.3,-0.0035611285362392663,2116.2465576171876,-1.7875914812088012,0.0003
30,200.0,7680,213.94736842105263,624,12,0.000390625,1288.5992431640625,0.0028923508,3890,0.2877132296562195,0.3,-0.0041376406792551276,2516.5521606445313,-1.852758777141571,0.0003
31,200.0,7936,209.23076923076923,618,12,0.002734375,938.4502563476562,0.0032801859,3900,0.415211021900177,0.3,-0.004715888854116201,2046.49541015625,-1.8278384149074554,0.0003
32,200.0,8192,194.25,619,13,0.0,261.0650329589844,0.00046358327,3910,-1.7067272663116455,0.3,0.0016009778366424144,918.717431640625,-1.8922093212604523,0.0003
33,200.0,8448,215.47619047619048,615,13,0.0,1156.6217041015625,0.00038653705,3920,0.24217700958251953,0.3,-0.0022246696753427386,2524.3948608398437,-1.836045491695404,0.0003
34,200.0,8704,221.3953488372093,613,14,0.0,1689.8995361328125,0.00035515684,3930,0.3076278567314148,0.3,-0.0018308134283870458,3293.2121459960936,-1.765154129266739,0.0003
35,200.0,8960,218.63636363636363,614,14,0.0,1261.1611328125,0.0004023069,3940,0.1796818971633911,0.3,-0.001600720128044486,3008.903466796875,-1.5950084626674652,0.0003
36,200.0,9216,234.1304347826087,615,14,0.0,903.3844604492188,0.0022327509,3950,0.2869780659675598,0.3,-0.003161897067911923,2225.9746520996096,-1.882499498128891,0.0003
37,200.0,9472,251.48936170212767,617,15,0.0,1394.6917724609375,0.0044158148,3960,0.3883073329925537,0.3,-0.0049857078585773705,2902.9713134765625,-1.8544133722782135,0.0003
38,200.0,9728,251.875,620,15,0.0,1695.113037109375,0.0020333799,3970,0.45959317684173584,0.3,-0.002677394775673747,3583.4846923828127,-1.8300402879714965,0.0003
39,200.0,9984,242.0408163265306,621,16,0.0,730.4644775390625,0.00045673084,3980,0.22460663318634033,0.3,-0.001082434318959713,1764.4386596679688,-1.8546954870224,0.0003
40,200.0,10240,242.15686274509804,623,16,0.0,1106.979248046875,0.0017859484,3990,0.02599191665649414,0.3,-0.0029611072270199655,2472.0772399902344,-1.8778142631053925,0.0003
1,200.0,256,90.0,807,0,0.00234375,1234.5235595703125,0.0031658248,4000,0.073758065700531,0.3,-0.004816248547285795,2638.1994873046874,-1.9231431186199188,0.0003
2,200.0,512,35.0,726,0,0.015625,950.8104858398438,0.014333641,4010,0.19100558757781982,0.3,-0.01293289209716022,2108.4963928222655,-1.846604984998703,0.0003
3,200.0,768,-26.666666666666668,635,1,0.0,860.38427734375,0.0013856583,4020,0.11505502462387085,0.3,-0.0018244109814986587,1914.089373779297,-1.9053345322608948,0.0003
4,200.0,1024,24.0,641,1,0.02578125,648.544921875,0.015786545,4030,0.31870895624160767,0.3,-0.01135582677088678,1655.352001953125,-1.9610506534576415,0.0003
5,200.0,1280,76.66666666666667,653,1,0.008203125,293.54388427734375,0.011670578,4040,0.4462776780128479,0.3,-0.01257920628413558,594.6581176757812,-2.1200534820556642,0.0003
6,200.0,1536,82.85714285714286,661,2,0.0265625,1073.1075439453125,0.017100446,4050,0.2794986963272095,0.3,-0.01535495244897902,2603.9185546875,-2.111976885795593,0.0003
7,200.0,1792,6.25,667,2,0.0,465.2950134277344,0.0034890613,4060,0.29646188020706177,0.3,-0.0024269026005640628,1033.2114685058593,-2.0355588793754578,0.0003
8,200.0,2048,91.0,669,3,0.0046875,852.6824340820312,0.009545435,4070,0.28361833095550537,0.3,-0.009985607163980604,1697.9428100585938,-2.1036203861236573,0.0003
9,200.0,2304,64.54545454545455,658,3,0.0,1702.916748046875,0.0012745459,4080,0.34660637378692627,0.3,0.003108447138220072,3024.6040893554687,-2.179364764690399,0.0003
10,200.0,2560,85.83333333333333,657,3,0.000390625,809.3111572265625,0.0032265177,4090,0.3000902533531189,0.3,-0.006083578919060528,1615.9055419921874,-2.197496008872986,0.0003
11,200.0,2816,172.85714285714286,659,4,0.0,1777.0113525390625,0.0022630058,4100,0.4196286201477051,0.3,-0.0038762088865041734,3018.1681274414063,-2.2243064999580384,0.0003
12,200.0,3072,166.66666666666666,661,4,0.0,1107.7200927734375,0.004215838,4110,0.4622398614883423,0.3,-0.009331313823349775,2460.9829528808596,-2.279689919948578,0.0003
13,200.0,3328,180.625,663,5,0.051953125,1598.947021484375,0.02906477,4120,-0.01858997344970703,0.3,-0.015881328703835608,3361.711950683594,-2.256781315803528,0.0003
14,200.0,3584,176.47058823529412,665,5,0.0,1162.859375,0.0014730485,4130,0.016241729259490967,0.3,-0.0008919365704059601,2128.297540283203,-2.2980780482292174,0.0003
15,200.0,3840,153.68421052631578,660,5,0.0,877.6947021484375,0.002369627,4140,0.17938458919525146,0.3,-0.005485826730728149,1443.6020141601562,-2.256535518169403,0.0003
16,200.0,4096,137.5,655,6,0.0,1281.0604248046875,0.003988702,4150,0.09442365169525146,0.3,-0.008686514245346189,2138.7905517578124,-2.3046114087104796,0.0003
17,200.0,4352,112.85714285714286,650,6,0.041015625,400.54791259765625,0.020813113,4160,-0.026461243629455566,0.3,-0.023340429924428464,1051.283514404297,-2.2710456371307375,0.0003
18,200.0,4608,109.56521739130434,649,7,0.0,753.2310791015625,0.0017269377,4170,0.10284274816513062,0.3,-0.003793938783928752,1877.1314819335937,-2.231333911418915,0.0003
19,200.0,4864,116.25,650,7,0.0,429.21978759765625,0.00086062984,4180,0.388752281665802,0.3,-0.003005350334569812,927.6723663330079,-2.147981786727905,0.0003
20,200.0,5120,113.6,650,7,0.0,1281.22607421875,0.0049412344,4190,0.23514223098754883,0.3,-0.004357692901976407,2319.6552734375,-2.2026101469993593,0.0003
21,200.0,5376,127.3076923076923,650,8,0.001953125,708.8191528320312,0.008477281,4200,0.3282213807106018,0.3,-0.009816948627121746,1685.6152404785157,-2.1760154008865356,0.0003
22,200.0,5632,142.85714285714286,651,8,0.000390625,1118.446533203125,0.0049599893,4210,0.3100777864456177,0.3,-0.00668102796189487,2512.7655517578123,-2.063023543357849,0.0003
23,200.0,5888,140.68965517241378,651,9,0.0,1129.258056640625,0.0032261265,4220,0.31544721126556396,0.3,-0.007348300167359411,2969.091198730469,-2.1376022815704347,0.0003
24,200.0,6144,155.33333333333334,650,9,0.0,1268.051513671875,0.005861937,4230,0.29232609272003174,0.3,-0.008383774291723966,2529.532550048828,-2.119262325763702,0.0003
25,200.0,6400,180.3125,650,9,0.0,739.7604370117188,0.002669743,4240,0.4838738441467285,0.3,-0.005215246556326747,1756.9593994140625,-2.1053441643714903,0.0003
26,200.0,6656,177.27272727272728,650,10,0.0,1155.9268798828125,0.0016688246,4250,0.3232625722885132,0.3,-0.002016625739634037,2129.275262451172,-2.103265333175659,0.0003
27,200.0,6912,160.88235294117646,651,10,0.003125,742.6937866210938,0.0086018,4260,0.25158584117889404,0.3,-0.011148942518047988,1520.0183837890625,-2.1533525586128235,0.0003
28,200.0,7168,151.71428571428572,651,10,0.0,305.65057373046875,0.005061142,4270,-0.27448415756225586,0.3,-0.002275022980757058,730.7220306396484,-2.0968307137489317,0.0003
29,200.0,7424,132.97297297297297,652,11,0.0,664.1741333007812,0.0023043938,4280,0.12087380886077881,0.3,-0.005201724148355425,1524.6828247070312,-2.2083691477775576,0.0003
30,200.0,7680,138.42105263157896,653,11,0.0,888.2583618164062,0.00553017,4290,0.23279643058776855,0.3,-0.005810855608433485,1613.3154541015624,-2.2715625762939453,0.0003
31,200.0,7936,131.53846153846155,653,12,0.0,554.4291381835938,0.0063523185,4300,0.5522931814193726,0.3,-0.008477652492001653,1404.4227600097656,-2.212734568119049,0.0003
32,200.0,8192,123.5,654,12,0.0140625,441.17706298828125,0.010838864,4310,0.5026304721832275,0.3,-0.01479674702277407,656.525538635254,-2.250347626209259,0.0003
33,200.0,8448,117.14285714285714,654,12,0.06953125,90.32173156738281,0.032033354,4320,0.6749391555786133,0.3,-0.02097384687513113,350.90859146118163,-2.2433364033699035,0.0003
34,200.0,8704,122.55813953488372,648,13,0.000390625,657.42724609375,0.008847587,4330,0.5044467449188232,0.3,-0.010523535776883364,1363.9791931152345,-2.2868711829185484,0.0003
35,200.0,8960,125.9090909090909,649,13,0.0015625,690.8589477539062,0.004421547,4340,0.3931329846382141,0.3,-0.0067262497497722505,1423.1759033203125,-2.28424608707428,0.0003
36,200.0,9216,123.91304347826087,649,14,0.0046875,629.0550537109375,0.0062457593,4350,0.35991019010543823,0.3,-0.010422722314251587,1498.9605102539062,-2.3002081394195555,0.0003
37,200.0,9472,131.06382978723406,649,14,0.0,541.7244873046875,0.0049632452,4360,0.4972025156021118,0.3,-0.008128201961517334,1201.4595153808593,-2.3292775392532348,0.0003
38,200.0,9728,133.95833333333334,646,15,0.00078125,1019.2858276367188,0.0037449112,4370,0.3650655150413513,0.3,-0.002964526694267988,2497.040167236328,-2.2962992668151854,0.0003
39,200.0,9984,138.77551020408163,647,15,0.003515625,811.8403930664062,0.006928834,4380,0.34669607877731323,0.3,-0.013265319960191846,1640.5962463378905,-2.2909005522727965,0.0003
40,200.0,10240,136.86274509803923,647,15,0.0,715.3507690429688,0.0027700665,4390,0.4854821562767029,0.3,-0.004333461262285709,1375.9152618408202,-2.267466974258423,0.0003
1,200.0,256,520.0,833,0,0.0,870.004150390625,0.0045490954,4400,-0.030163288116455078,0.3,-0.01070103282108903,1905.3799621582032,-2.3265897393226624,0.0003
2,200.0,512,240.0,662,0,0.0,822.7409057617188,0.0026660298,4010,0.2803330421447754,0.3,-0.006143084517680109,1902.8423950195313,-1.8226101398468018,0.0003
3,200.0,768,346.6666666666667,663,1,0.057421875,1186.725341796875,0.016379831,4020,0.10305774211883545,0.3,-0.013458480080589651,2314.856884765625,-1.7490026295185088,0.0003
4,200.0,1024,188.0,673,1,0.003515625,512.7713623046875,0.0009437639,4030,0.41392940282821655,0.3,-0.0019806806929409506,1402.890850830078,-1.9118388652801515,0.0003
5,200.0,1280,291.6666666666667,679,1,0.0,383.8653259277344,0.0018058883,4040,0.3219122290611267,0.3,-0.0029703961219638584,1057.7999877929688,-1.8666287660598755,0.0003
6,200.0,1536,257.14285714285717,680,2,0.0,1015.188232421875,0.0008315102,4050,0.6003270149230957,0.3,-0.002663584752008319,2147.485461425781,-1.793826448917389,0.0003
7,200.0,1792,238.75,674,2,0.003515625,870.8212890625,0.0011578475,4060,0.5427076816558838,0.3,-0.004180872603319586,1762.9566955566406,-1.8584150075912476,0.0003
8,200.0,2048,308.0,660,3,0.001953125,841.6459350585938,0.0018825021,4070,0.3985936641693115,0.3,-0.0032364241778850555,1577.5941528320313,-1.8756829917430877,0.0003
9,200.0,2304,291.8181818181818,655,3,0.0,1322.4315185546875,0.0014440136,4080,0.3493533730506897,0.3,-0.0031324294162914158,2615.8647705078124,-1.8751067578792573,0.0003
10,200.0,2560,255.0,650,3,0.0,669.447998046875,0.0004454553,4090,0.43659508228302,0.3,-0.0007918740622699261,1176.1630096435547,-1.921714299917221,0.0003
11,200.0,2816,294.2857142857143,653,4,0.0,726.4891357421875,0.002799553,4100,0.6008782386779785,0.3,-0.008323863381519914,1510.1824890136718,-1.871716445684433,0.0003
12,200.0,3072,294.0,654,4,0.0,1136.3922119140625,0.0007730038,4110,0.47336089611053467,0.3,-0.0021126789739355444,2381.629052734375,-1.7757091104984284,0.0003
13,200.0,3328,341.25,656,5,0.0,1017.4202270507812,0.001145391,4120,0.5385321378707886,0.3,-0.0006079490995034575,1805.0847717285155,-1.8230798959732055,0.0003
14,200.0,3584,334.70588235294116,656,5,0.0015625,1696.212158203125,0.0033090431,4130,0.3696116805076599,0.3,-0.004797980980947613,3212.1305908203126,-1.743350976705551,0.0003
15,200.0,3840,331.57894736842104,657,5,0.0,1211.597412109375,0.0006902134,4140,0.27857720851898193,0.3,-0.0014339640038087964,2217.7184204101563,-1.8338239073753357,0.0003
16,200.0,4096,304.0,651,6,0.001171875,409.3000183105469,0.0016280236,4150,0.5625936985015869,0.3,-0.005171517748385668,1298.051953125,-1.847238826751709,0.0003
17,200.0,4352,282.3809523809524,650,6,0.0,387.31060791015625,0.00051166397,4160,0.11692214012145996,0.3,0.0002457013237290084,1335.4998992919923,-1.9174190938472748,0.0003
18,200.0,4608,290.0,650,7,0.00390625,162.7462615966797,0.0023603132,4170,0.6348481774330139,0.3,-0.007375646545551717,438.3862533569336,-1.8501802384853363,0.0003
19,200.0,4864,261.6666666666667,652,7,0.0,1112.4119873046875,0.0007177738,4180,0.5701638460159302,0.3,-0.0030106227612122895,2417.3775024414062,-1.7333001792430878,0.0003
