time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/loss
28,-1080.857142857143,1030,200.0,6,7168,-0.0031109348172321917,2757.285290527344,0.0,0.3,-5.125999450683594e-06,0.0003,0.0016531835,270,-2.154464876651764,1294.5751953125
29,-1065.4054054054054,1033,200.0,7,7424,-0.009728655265644193,2020.1420593261719,0.011328125,0.3,-4.1604042053222656e-05,0.0003,0.004302619,280,-2.2222477555274964,1151.0018310546875
30,-1058.9473684210527,1035,200.0,7,7680,-0.00980114322155714,1821.232159423828,0.0,0.3,-3.993511199951172e-05,0.0003,0.0053237043,290,-2.2399516224861147,844.8934936523438
31,-1056.923076923077,1036,200.0,7,7936,-0.01020820434205234,1245.8537658691407,0.0,0.3,-3.170967102050781e-05,0.0003,0.0065449434,300,-2.2222589015960694,603.78173828125
32,-1058.75,1037,200.0,7,8192,-0.011710295826196671,1833.8919616699218,0.0,0.3,-1.728534698486328e-05,0.0003,0.01175198,310,-2.1028552889823913,864.7020874023438
33,-1035.0,1038,200.0,8,8448,-0.010763347300235182,2481.1541015625,0.0,0.3,-1.6570091247558594e-05,0.0003,0.018073918,320,-1.94022798538208,1076.046630859375
34,-1033.7209302325582,1039,200.0,8,8704,-0.005429211095906794,1959.8185485839845,0.0,0.3,-9.059906005859375e-06,0.0003,0.006542071,330,-1.857922726869583,830.9118041992188
35,-1028.6363636363637,1040,200.0,8,8960,-0.005766825564205646,1621.3472717285156,0.000390625,0.3,7.3909759521484375e-06,0.0003,0.005683454,340,-1.8483659625053406,836.5549926757812
36,-1007.1739130434783,1041,200.0,8,9216,-0.01609288846375421,2120.0471252441407,0.12890625,0.3,-1.239776611328125e-05,0.0003,0.038140733,350,-2.0162404060363768,1056.24853515625
37,-1010.6382978723404,1042,200.0,9,9472,-0.010518027399666608,2364.187921142578,0.0,0.3,9.59634780883789e-06,0.0003,0.011107434,360,-2.007121592760086,1359.0245361328125
38,-1002.5,1043,200.0,9,9728,-0.005400305823422968,2697.0645751953125,0.0,0.3,-2.0384788513183594e-05,0.0003,0.002537532,370,-1.9922700643539428,1322.06591796875
39,-999.1836734693877,1044,200.0,9,9984,-0.014262845739722252,1738.6207946777345,0.0,0.3,-8.106231689453125e-06,0.0003,0.014708102,380,-1.9393495202064515,762.6552734375
40,-985.0980392156863,1045,200.0,9,10240,0.0011208144249394536,1844.4580444335938,0.0,0.3,-1.4424324035644531e-05,0.0003,0.001805335,390,-1.8771790564060211,931.0506591796875
1,-620.0,1432,200.0,0,256,-0.003605323052033782,1691.18134765625,0.001953125,0.3,-1.1920928955078125e-07,0.0003,0.002997211,400,-1.9067236840724946,796.7467041015625
2,-540.0,1242,200.0,0,512,-0.004561720322817564,1307.5506713867187,0.0,0.3,-0.0004010200500488281,0.0003,0.0008503252,10,-2.5646504044532774,643.9149780273438
3,-446.6666666666667,1192,200.0,0,768,-0.003304250887595117,956.1394226074219,0.0,0.3,-0.0004246234893798828,0.0003,0.00030685565,20,-2.5640192151069643,468.1937255859375
4,-352.0,1148,200.0,0,1024,-0.005098630208522081,1634.7089477539062,0.0,0.3,-8.893013000488281e-05,0.0003,0.00088086026,30,-2.563289391994476,871.9620361328125
5,-336.6666666666667,1138,200.0,1,1280,-0.0023081024526618423,1870.5499206542968,0.0,0.3,0.00254976749420166,0.0003,0.00032552262,40,-2.5627947211265565,901.2727661132812
6,-365.7142857142857,1131,200.0,1,1536,-0.004848848795518279,707.8329193115235,0.0,0.3,-0.01348257064819336,0.0003,0.000774706,50,-2.5616852164268495,320.52545166015625
7,-367.5,1130,200.0,1,1792,-0.00323814086150378,985.3594970703125,0.0,0.3,-0.00030982494354248047,0.0003,0.00070361095,60,-2.558102536201477,554.355224609375
8,-397.0,1127,200.0,1,2048,-0.002319313306361437,1335.5080078125,0.0,0.3,0.0001201629638671875,0.0003,0.00023065181,70,-2.557621657848358,754.8226928710938
9,-395.45454545454544,1123,200.0,2,2304,-0.003166825301013887,934.7115142822265,0.0,0.3,0.0006973147392272949,0.0003,0.00037858682,80,-2.5540236473083495,519.091796875
10,-375.8333333333333,1123,200.0,2,2560,-0.0026299371384084225,838.6008697509766,0.0,0.3,-0.00032842159271240234,0.0003,0.00044083246,90,-2.550474560260773,399.68603515625
11,-339.2857142857143,1127,200.0,2,2816,-0.011102809756994247,1100.0035705566406,0.0,0.3,4.696846008300781e-05,0.0003,0.00693182,100,-2.5427438497543333,530.0054321289062
12,-353.3333333333333,1120,200.0,2,3072,-0.02466583177447319,1554.2254943847656,0.030078125,0.3,0.00010526180267333984,0.0003,0.014495344,110,-2.5329684376716615,731.3880615234375
13,-335.0,1120,200.0,2,3328,0.0023152037523686887,814.5318298339844,0.0,0.3,2.5451183319091797e-05,0.0003,0.0012479068,120,-2.526671755313873,439.0845031738281
14,-338.8235294117647,1118,200.0,3,3584,-0.004044017381966114,1746.923193359375,0.0,0.3,0.0012685060501098633,0.0003,0.0013428475,130,-2.52559380531311,889.279052734375
15,-325.2631578947368,1117,200.0,3,3840,-0.0011517361737787724,1092.1081756591798,0.0,0.3,-0.004785895347595215,0.0003,0.00037968974,140,-2.5251731276512146,412.0754699707031
16,-334.5,1114,200.0,3,4096,-0.0038514540996402503,1010.9555114746094,0.0,0.3,0.006739020347595215,0.0003,0.0005752656,150,-2.523008131980896,620.31640625
17,-338.0952380952381,1114,200.0,3,4352,-0.00033945783507078887,905.9043853759765,0.0,0.3,0.06165015697479248,0.0003,0.00021080417,160,-2.52483868598938,446.7690124511719
18,-337.39130434782606,1112,200.0,4,4608,-0.004064822988584638,1864.36845703125,0.0,0.3,0.014158844947814941,0.0003,0.0005261218,170,-2.5278119802474976,1053.4517822265625
19,-338.3333333333333,1110,200.0,4,4864,-0.0032714368775486947,857.8804595947265,0.0,0.3,0.004285275936126709,0.0003,0.00045312056,180,-2.524931621551514,414.77032470703125
20,-325.6,1107,200.0,4,5120,-0.006686177151277661,719.0093444824219,0.0,0.3,0.006061851978302002,0.0003,0.0012589036,190,-2.5225634217262267,377.6665954589844
21,-319.2307692307692,1104,200.0,4,5376,-0.0016101722023449839,1415.6426879882813,0.0,0.3,0.009162366390228271,0.0003,0.00035335962,200,-2.5208460211753847,664.8046875
22,-307.5,1103,200.0,5,5632,-0.003468422475270927,1531.7086975097657,0.0,0.3,0.0021961331367492676,0.0003,0.00076111127,210,-2.52587171792984,747.5941162109375
23,-307.58620689655174,1104,200.0,5,5888,-0.0005699617206119001,1155.95380859375,0.0,0.3,0.1443934440612793,0.0003,0.0001629861,220,-2.5303233742713926,498.63372802734375
24,-303.3333333333333,1103,200.0,5,6144,-0.0017122202320024372,1251.048406982422,0.0,0.3,0.09574222564697266,0.0003,0.000118970405,230,-2.5278424978256226,647.093017578125
25,-307.5,1102,200.0,5,6400,-0.002273756382055581,1166.1803802490235,0.0,0.3,0.09920954704284668,0.0003,0.0002631012,240,-2.5276445269584658,483.2586669921875
26,-300.3030303030303,1101,200.0,6,6656,-0.0046482924837619065,569.0901748657227,0.0,0.3,-0.10872578620910645,0.0003,0.0006258618,250,-2.529201900959015,241.49295043945312
27,-299.11764705882354,1098,200.0,6,6912,-0.0012401917250826956,845.8238174438477,0.0,0.3,0.2091159224510193,0.0003,0.00033343607,260,-2.518801236152649,313.19964599609375
28,-300.0,1099,200.0,6,7168,-0.010379414842464029,549.0712692260743,0.0,0.3,-0.045919060707092285,0.0003,0.005714636,270,-2.5013152956962585,284.3850402832031
29,-302.43243243243245,1096,200.0,6,7424,-0.0030812287470325826,234.19282455444335,0.0,0.3,-0.002214670181274414,0.0003,0.0034776384,280,-2.4905003666877747,99.76880645751953
30,-297.10526315789474,1096,200.0,7,7680,-0.005906789796426892,562.0547882080078,0.0,0.3,0.00016707181930541992,0.0003,0.0022998296,290,-2.4938968896865843,343.8548583984375
31,-297.43589743589746,1097,200.0,7,7936,-0.007864859839901327,1019.7988494873047,0.0,0.3,0.009767889976501465,0.0003,0.0032655348,300,-2.4760297179222106,570.7922973632812
32,-301.25,1097,200.0,7,8192,-0.004041333170607686,576.8118713378906,0.0,0.3,-6.794929504394531e-05,0.0003,0.0020199872,310,-2.4215351343154907,304.8513488769531
33,-296.6666666666667,1095,200.0,7,8448,-0.004566489695571363,956.6622894287109,0.0,0.3,0.13679206371307373,0.0003,0.0010218783,320,-2.421720361709595,438.2220458984375
34,-290.93023255813955,1095,200.0,7,8704,-0.0093865662580356,653.554345703125,0.0,0.3,8.887052536010742e-05,0.0003,0.00886165,330,-2.388563895225525,252.14151000976562
35,-291.1363636363636,1093,200.0,8,8960,-0.003813128429464996,768.045751953125,0.0,0.3,0.2746455669403076,0.0003,0.0038815734,340,-2.358665132522583,596.6903686523438
36,-292.82608695652175,1091,200.0,8,9216,-0.004582784441299737,423.4517631530762,0.0,0.3,-0.021164894104003906,0.0003,0.0020496438,350,-2.3078104615211488,216.64466857910156
37,-292.3404255319149,1088,200.0,8,9472,-0.008142379811033607,430.25036468505857,0.0,0.3,-0.0004425048828125,0.0003,0.0067260605,360,-2.3363596200942993,196.7980499267578
38,-291.4583333333333,1086,200.0,8,9728,-0.012688502902165055,235.01955947875976,0.001171875,0.3,-3.695487976074219e-05,0.0003,0.018680079,370,-2.2439481735229494,150.5280303955078
39,-290.81632653061223,1084,200.0,9,9984,-0.008976886654272676,276.00290451049807,0.0,0.3,-0.00010764598846435547,0.0003,0.00803485,380,-2.164310705661774,179.9316864013672
40,-292.7450980392157,1084,200.0,9,10240,-0.00461390083655715,362.8543762207031,0.0,0.3,0.06929755210876465,0.0003,0.004180083,390,-2.1760223388671873,208.7842559814453
1,-610.0,1399,200.0,0,256,-0.010398911591619254,379.8361587524414,0.008203125,0.3,-2.5033950805664062e-06,0.0003,0.017791338,400,-2.0362295389175413,141.83424377441406
2,-585.0,1197,200.0,0,512,-0.015312130306847393,512.8474594116211,0.0015625,0.3,-2.944469451904297e-05,0.0003,0.008992713,410,-1.8975654900074006,219.6313934326172
3,-553.3333333333334,1145,200.0,0,768,-0.009102037386037409,561.9844299316406,0.0,0.3,-2.574920654296875e-05,0.0003,0.007477992,420,-1.7995847046375275,309.7132873535156
4,-518.0,1129,200.0,0,1024,-0.015092548105167225,326.3356399536133,0.0390625,0.3,4.38690185546875e-05,0.0003,0.020029081,430,-1.7625991106033325,130.87380981445312
5,-506.6666666666667,1110,200.0,1,1280,-0.029701241618022324,337.76076431274413,0.255078125,0.3,-5.960464477539062e-07,0.0003,0.04138422,440,-1.4915749609470368,181.93980407714844
6,-452.85714285714283,1096,200.0,1,1536,-0.007149068359285593,379.2792175292969,0.003125,0.3,-1.2278556823730469e-05,0.0003,0.013670226,450,-1.4639168620109557,178.35629272460938
7,-416.25,1071,200.0,1,1792,-0.008649997925385833,1526.1827392578125,0.0015625,0.3,-1.0013580322265625e-05,0.0003,0.012788098,460,-1.488746428489685,589.9693603515625
8,-409.0,1063,200.0,1,2048,-0.023145645717158915,867.1293014526367,0.251953125,0.3,-9.298324584960938e-06,0.0003,0.021672333,470,-1.439447969198227,533.8306884765625
9,-423.6363636363636,1055,200.0,2,2304,0.0035504305036738516,606.0763870239258,0.0078125,0.3,8.463859558105469e-06,0.0003,0.016999284,480,-1.6926254153251648,237.39108276367188
10,-421.6666666666667,1055,200.0,2,2560,-0.007235030643641949,284.4156768798828,0.0,0.3,1.0907649993896484e-05,0.0003,0.0033760397,490,-1.6711331248283385,160.78041076660156
11,-423.57142857142856,1053,200.0,2,2816,-0.0032919327495619655,212.04961166381835,0.0,0.3,-3.337860107421875e-06,0.0003,0.001195861,500,-1.596847116947174,119.09349822998047
12,-434.6666666666667,1055,200.0,2,3072,-0.0016168493195436895,349.69140167236327,0.0,0.3,1.1920928955078125e-06,0.0003,0.00064722635,510,-1.6195880591869354,218.85597229003906
13,-446.875,1057,200.0,3,3328,-0.006864848779514432,262.05783767700194,0.0,0.3,2.4020671844482422e-05,0.0003,0.00118983,520,-1.5890210568904877,135.12538146972656
14,-438.2352941176471,1058,200.0,3,3584,-0.004869725066237151,547.284033203125,0.0,0.3,1.7881393432617188e-06,0.0003,0.0014579755,530,-1.5429307281970979,300.0433349609375
15,-432.63157894736844,1063,200.0,3,3840,-0.013409722363576293,711.7248748779297,0.021875,0.3,-3.814697265625e-06,0.0003,0.020257358,540,-1.5009705483913423,327.2890625
16,-446.5,1063,200.0,3,4096,-0.0005349696148186922,321.6071601867676,0.012109375,0.3,2.3245811462402344e-06,0.0003,0.0107628815,550,-1.241667240858078,189.85826110839844
17,-449.5238095238095,1062,200.0,4,4352,-0.0009063476230949163,517.0222763061523,0.0,0.3,-3.337860107421875e-06,0.0003,0.00027828966,560,-1.2189245879650117,292.9073791503906
18,-436.0869565217391,1058,200.0,4,4608,-0.01871344489045441,148.4443145751953,0.061328125,0.3,1.3589859008789062e-05,0.0003,0.0345919,570,-1.298811435699463,60.641876220703125
19,-444.5833333333333,1051,200.0,4,4864,-0.013613891182467341,220.7900032043457,0.171875,0.3,-1.5020370483398438e-05,0.0003,0.039876536,580,-1.3528831124305725,124.89803314208984
20,-442.4,1046,200.0,4,5120,0.01104112055618316,389.45218658447266,0.071875,0.3,1.8596649169921875e-05,0.0003,0.021613162,590,-1.4087520003318788,183.48492431640625
21,-441.15384615384613,1045,200.0,5,5376,-0.002220696769654751,193.48932647705078,0.0,0.3,9.298324584960938e-06,0.0003,0.0006312451,600,-1.4167640388011933,98.15068054199219
22,-445.0,1048,200.0,5,5632,-0.002117581991478801,385.17098236083984,0.0,0.3,8.463859558105469e-06,0.0003,0.00029352377,610,-1.3891603469848632,241.95094299316406
23,-438.62068965517244,1049,200.0,5,5888,-0.006013725977391004,202.130216217041,0.0,0.3,1.7702579498291016e-05,0.0003,0.005967538,620,-1.3920457065105438,107.77632141113281
24,-438.6666666666667,1050,200.0,5,6144,-0.00350887356325984,128.51490535736085,0.0,0.3,1.6450881958007812e-05,0.0003,0.005424273,630,-1.4396856665611266,94.31643676757812
25,-439.375,1052,200.0,6,6400,-0.0024714468047022818,217.05117492675782,0.0,0.3,2.193450927734375e-05,0.0003,0.0019619938,640,-1.4307720482349395,103.70160675048828
26,-440.6060606060606,1054,200.0,6,6656,-0.0021204381948336957,392.0074523925781,0.0,0.3,8.58306884765625e-06,0.0003,0.00054973783,650,-1.4178419589996338,159.40621948242188
27,-440.29411764705884,1054,200.0,6,6912,-0.0027073108591139316,230.01951522827147,0.0,0.3,5.066394805908203e-06,0.0003,0.00072132214,660,-1.395618587732315,104.87926483154297
28,-439.42857142857144,1056,200.0,6,7168,-0.002062733261846006,276.4233024597168,0.0,0.3,-1.239776611328125e-05,0.0003,0.0013541311,670,-1.3815587162971497,168.13673400878906
29,-431.8918918918919,1055,200.0,7,7424,-0.00647335818503052,278.62402114868166,0.0,0.3,9.715557098388672e-06,0.0003,0.005893437,680,-1.3505874693393707,170.67691040039062
30,-429.4736842105263,1058,200.0,7,7680,-0.0021009604446589948,1462.7798706054687,0.0,0.3,-8.821487426757812e-06,0.0003,0.0016239074,690,-1.305006778240204,809.0308227539062
31,-432.05128205128204,1058,200.0,7,7936,-0.002238573762588203,56.09390697479248,0.0,0.3,-1.823902130126953e-05,0.0003,0.0017468615,700,-1.263011598587036,33.91442108154297
32,-432.25,1060,200.0,7,8192,-0.003284613322466612,137.51981315612792,0.0,0.3,-2.1338462829589844e-05,0.0003,0.0014210597,710,-1.2348901748657226,43.93766403198242
33,-432.14285714285717,1060,200.0,7,8448,-0.0025632526027038693,210.58224487304688,0.0,0.3,-1.0132789611816406e-05,0.0003,0.0010995488,720,-1.2179220736026763,132.45201110839844
34,-431.3953488372093,1062,200.0,8,8704,-0.00103142901789397,447.0980026245117,0.0,0.3,-4.172325134277344e-06,0.0003,0.0003582982,730,-1.2120853781700134,222.1712646484375
35,-432.27272727272725,1063,200.0,8,8960,-0.0031960269901901484,166.88188400268555,0.0,0.3,8.52346420288086e-06,0.0003,0.0018739728,740,-1.2386206984519958,93.75787353515625
36,-429.1304347826087,1065,200.0,8,9216,-0.0017104967264458537,286.64973373413085,0.0,0.3,7.569789886474609e-06,0.0003,0.00097160344,750,-1.2664268553256988,136.39915466308594
37,-427.2340425531915,1066,200.0,8,9472,-0.009906009235419334,246.97472686767577,0.0,0.3,4.5299530029296875e-06,0.0003,0.021702375,760,-1.2748082160949707,132.075927734375
38,-430.625,1068,200.0,9,9728,-0.013823574944399297,347.3880256652832,0.07890625,0.3,-1.1920928955078125e-06,0.0003,0.043021373,770,-1.3097337663173676,163.12530517578125
39,-431.83673469387753,1069,200.0,9,9984,-0.001021563122048974,146.9497169494629,0.0,0.3,8.404254913330078e-06,0.0003,0.0016659747,780,-1.3245501041412353,45.40309524536133
40,-431.1764705882353,1069,200.0,9,10240,-0.00411446001380682,176.23949966430663,0.0,0.3,2.980232238769531e-07,0.0003,0.0012818449,790,-1.3400625169277192,70.27900695800781
1,-290.0,1418,200.0,0,256,-0.004092407610733062,360.04657287597655,0.0,0.3,9.47713851928711e-06,0.0003,0.0041383854,800,-1.346587246656418,176.15440368652344
2,-295.0,1234,200.0,0,512,-0.00909692384302616,340.25281448364257,0.03203125,0.3,-7.867813110351562e-06,0.0003,0.03388594,410,-1.9535573601722718,173.46151733398438
3,-306.6666666666667,1207,200.0,0,768,-0.00858464054763317,313.7229347229004,0.00625,0.3,-0.0005855560302734375,0.0003,0.017267294,420,-1.7646247565746307,128.57728576660156
4,-292.0,1181,200.0,0,1024,-0.007916477182880044,221.98944778442382,0.0,0.3,-3.647804260253906e-05,0.0003,0.0071563255,430,-1.514763730764389,88.06548309326172
5,-293.3333333333333,1152,200.0,1,1280,-0.004725367901846767,242.24205627441407,0.01875,0.3,1.2814998626708984e-05,0.0003,0.014663176,440,-1.4642159163951873,103.77669525146484
6,-294.2857142857143,1143,200.0,1,1536,-0.012976773199625313,176.0183204650879,0.01875,0.3,-3.5762786865234375e-07,0.0003,0.025719,450,-1.5583228886127471,59.53841018676758
7,-288.75,1134,200.0,1,1792,-0.007592798280529678,144.2594886779785,0.0109375,0.3,2.7418136596679688e-06,0.0003,0.023972135,460,-1.7133202493190764,53.01970672607422
8,-285.0,1133,200.0,1,2048,-0.003066304954700172,187.150297164917,0.001953125,0.3,3.337860107421875e-06,0.0003,0.0067586936,470,-1.871717494726181,123.55390167236328
9,-278.1818181818182,1127,200.0,2,2304,-0.015520330145955085,350.09532623291017,0.109375,0.3,-3.24249267578125e-05,0.0003,0.021575922,480,-1.935167282819748,219.2326202392578
10,-281.6666666666667,1113,200.0,2,2560,0.0005347445840016007,216.42598190307618,0.0,0.3,0.00128859281539917,0.0003,0.008033173,490,-1.912759256362915,55.1422004699707
11,-281.42857142857144,1105,200.0,2,2816,-0.0017958667711354792,285.22322006225585,0.0,0.3,-2.384185791015625e-07,0.0003,0.00036596763,500,-1.7191108107566833,136.24241638183594
12,-282.6666666666667,1099,200.0,2,3072,-0.009559482045006007,241.63198471069336,0.015625,0.3,1.5497207641601562e-06,0.0003,0.0070049465,510,-1.7546357750892638,131.99278259277344
13,-280.625,1095,200.0,3,3328,-0.005149127217009664,306.93176727294923,0.0,0.3,-0.0001844167709350586,0.0003,0.0029451456,520,-2.0344563007354735,179.9494171142578
14,-277.6470588235294,1092,200.0,3,3584,-0.0007023868849501014,154.89535179138184,0.0,0.3,1.6093254089355469e-06,0.0003,0.0020247605,530,-1.8794668853282928,48.80082321166992
15,-270.5263157894737,1092,200.0,3,3840,-0.013040788657963275,127.56680698394776,0.06875,0.3,1.2755393981933594e-05,0.0003,0.029402127,540,-2.026100587844849,79.06275177001953
16,-269.5,1090,200.0,3,4096,-0.006670299300458283,308.7898136138916,0.0234375,0.3,-5.0187110900878906e-05,0.0003,0.016493477,550,-2.060814541578293,134.31793212890625
17,-266.6666666666667,1087,200.0,4,4352,-0.008004033006727695,173.42267417907715,0.035546875,0.3,-4.315376281738281e-05,0.0003,0.019400496,560,-2.0385923981666565,37.059242248535156
18,-266.5217391304348,1087,200.0,4,4608,-0.00575072099454701,167.07602767944337,0.00390625,0.3,5.0902366638183594e-05,0.0003,0.006409882,570,-2.0577432036399843,101.23258209228516
19,-265.8333333333333,1089,200.0,4,4864,-0.018639523675665258,250.99028701782225,0.090234375,0.3,2.384185791015625e-07,0.0003,0.031327385,580,-1.9818918764591218,131.4811248779297
20,-267.2,1089,200.0,4,5120,-0.00014723408967256545,182.78533096313475,0.00625,0.3,-0.0002785921096801758,0.0003,0.008731131,590,-2.1651277422904966,109.26512145996094
21,-257.3076923076923,1086,200.0,4,5376,-0.011353145726025105,159.03961219787598,0.052734375,0.3,-5.364418029785156e-06,0.0003,0.033728264,600,-1.9884672284126281,65.87303161621094
22,-260.35714285714283,1084,200.0,5,5632,-0.008893276331946254,1042.2197875976562,0.121484375,0.3,1.1146068572998047e-05,0.0003,0.08262673,610,-1.852664405107498,532.3890380859375
23,-251.0344827586207,1082,200.0,5,5888,-0.0060179112013429405,304.5697074890137,0.000390625,0.3,-3.5762786865234375e-07,0.0003,0.0058417674,620,-1.7963502407073975,194.80657958984375
24,-256.0,1079,200.0,5,6144,-0.003946757782250643,808.2504867553711,0.0,0.3,4.482269287109375e-05,0.0003,0.004275608,630,-1.846658617258072,426.87841796875
25,-255.0,1075,200.0,5,6400,-0.013398435059934854,208.2234909057617,0.041796875,0.3,-1.2755393981933594e-05,0.0003,0.025184948,640,-1.7829731404781342,75.6234130859375
26,-255.45454545454547,1070,200.0,6,6656,-0.0026933600194752215,139.01849822998048,0.0,0.3,-1.71661376953125e-05,0.0003,0.0062401304,650,-1.652084344625473,68.48207092285156
27,-257.05882352941177,1069,200.0,6,6912,0.0006607488729059696,170.8774160385132,0.0,0.3,-4.76837158203125e-07,0.0003,0.0011277716,660,-1.5176928043365479,86.83120727539062
28,-256.2857142857143,1069,200.0,6,7168,-0.004350924154277891,277.6290336608887,0.095703125,0.3,1.8477439880371094e-05,0.0003,0.036744997,670,-1.8659058272838593,122.79981994628906
29,-250.8108108108108,1069,200.0,6,7424,0.00035641216672956946,936.1877456665039,0.0,0.3,1.2993812561035156e-05,0.0003,0.00034445873,680,-1.8223738849163056,588.8439331054688
30,-250.78947368421052,1069,200.0,7,7680,-0.007537504611536861,271.5267791748047,0.0140625,0.3,-3.337860107421875e-06,0.0003,0.01597009,690,-1.9091241538524628,178.2959442138672
