time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
16,636,10240,5,200.0,-392.03921568627453,-0.012109131072065793,1608.174866104126,90,-2.305927550047636,808.4931640625,0.013496777,0.0003,0.08837890625,0.2,0.2806582450866699
2,891,2048,1,200.0,-874.0,-0.010881233598774997,1824.061572265625,100,-2.345700431615114,803.9107055664062,0.012554103,0.0003,0.058642578125,0.2,0.3504335880279541
5,690,4096,2,200.0,-862.0,-0.01243365401023766,5423.053327941894,60,-2.3333920769393446,2670.99951171875,0.013523909,0.0003,0.107421875,0.2,-2.6226043701171875e-06
9,649,6144,3,200.0,-865.6666666666666,-0.016098877124022692,4986.129280090332,70,-2.265760226547718,2492.384765625,0.0158589,0.0003,0.13662109375,0.2,-7.152557373046875e-07
13,625,8192,4,200.0,-862.5,-0.013089647331071319,4162.598146057129,80,-2.199225153774023,1877.564453125,0.014274963,0.0003,0.106591796875,0.2,-1.0728836059570312e-06
17,601,10240,5,200.0,-829.4117647058823,-0.012420985201606527,3816.554707336426,90,-2.140329457819462,1693.9039306640625,0.014080039,0.0003,0.0849609375,0.2,-9.5367431640625e-07
2,885,2048,1,200.0,-407.4,-0.008292283894843423,3101.6694747924803,100,-2.0764492779970167,1633.5313720703125,0.010246066,0.0003,0.06875,0.2,-9.5367431640625e-07
6,677,4096,2,200.0,-326.6,-0.008111835362797137,1049.799075603485,110,-2.343918477743864,206.955078125,0.009602216,0.0003,0.070263671875,0.2,0.3830028176307678
9,639,6144,3,200.0,-342.0,-0.006511675639194437,1441.7449787139892,120,-2.334557143598795,612.6622314453125,0.008505204,0.0003,0.01650390625,0.2,0.29795801639556885
13,621,8192,4,200.0,-332.65,-0.004775568335026037,1368.8014713287353,130,-2.3176496639847755,641.9437255859375,0.006149971,0.0003,0.007373046875,0.2,0.30412817001342773
16,608,10240,5,200.0,-325.03921568627453,-0.007294728799024597,1571.6944610595704,140,-2.2782257311046124,483.66241455078125,0.007998262,0.0003,0.037841796875,0.2,0.23717844486236572
2,837,2048,1,200.0,-688.0,-0.009835293785727117,1148.6446986198425,150,-2.294400763511658,518.5855712890625,0.008091248,0.0003,0.05,0.2,0.2552242875099182
6,659,4096,2,200.0,-624.0,-0.009730046625918476,2759.7833236694337,110,-1.956738642975688,1268.9273681640625,0.011617002,0.0003,0.0814453125,0.2,-4.76837158203125e-07
9,619,6144,3,200.0,-559.6666666666666,-0.008601360040483997,2827.2580753326415,120,-1.9690842114388942,1184.2628173828125,0.0124756,0.0003,0.1119140625,0.2,-5.960464477539062e-07
13,601,8192,4,200.0,-562.25,-0.005272279381460976,2424.041302871704,130,-1.9366177462041378,1124.4801025390625,0.020163555,0.0003,0.213818359375,0.2,-4.76837158203125e-07
17,587,10240,5,200.0,-559.0196078431372,-0.006993996399978641,2588.3958625793457,140,-1.8623542062938214,1766.8214111328125,0.00921401,0.0003,0.082421875,0.2,-2.384185791015625e-07
2,840,2048,1,200.0,-231.0,0.0001501996608567424,2265.3840003967284,150,-1.7466117717325687,1218.893310546875,0.010762646,0.0003,0.20830078125,0.2,-2.384185791015625e-07
6,672,4096,2,200.0,-271.45,-0.008127654082636581,973.6003225326538,160,-2.269518157094717,445.405517578125,0.007990143,0.0003,0.049365234375,0.2,0.35733234882354736
9,627,6144,3,200.0,-304.26666666666665,-0.009947225217183586,1144.5924735069275,170,-2.2613603100180626,500.3457946777344,0.008295756,0.0003,0.049658203125,0.2,0.3656306266784668
13,615,8192,4,200.0,-316.2,-0.008994435786735266,601.4916362762451,180,-2.252515924721956,180.8206787109375,0.009080488,0.0003,0.0677734375,0.2,0.5429345965385437
17,596,10240,5,200.0,-309.6078431372549,-0.009834093366225715,761.3661141395569,190,-2.2801446236670015,204.512939453125,0.010137547,0.0003,0.094775390625,0.2,0.3261905312538147
2,864,2048,1,200.0,-383.0,-0.009671061299741268,1350.7831769943236,200,-2.255260656028986,919.2831420898438,0.009546172,0.0003,0.053369140625,0.2,0.3474951982498169
6,663,4096,2,200.0,-441.0,0.0022049964725738393,2303.2948566436767,160,-1.7768963143229484,1585.167724609375,0.009552395,0.0003,0.193408203125,0.2,-1.1920928955078125e-07
9,621,6144,3,200.0,-396.3333333333333,-0.0022555029587238095,2122.688325881958,170,-1.697724836692214,627.7539672851562,0.014438992,0.0003,0.080322265625,0.2,-1.1920928955078125e-07
13,602,8192,4,200.0,-397.5,-0.0038130388682475315,2850.244942855835,180,-1.7476694010198117,2200.52734375,0.00602331,0.0003,0.111376953125,0.2,-1.1920928955078125e-07
17,595,10240,5,200.0,-418.8235294117647,-0.003686969460977707,3049.7175914764402,190,-1.7750426255166531,1460.620849609375,0.022644222,0.0003,0.188232421875,0.2,0.0
2,858,2048,1,200.0,-334.6,-0.0006683421263005585,2116.225786972046,200,-1.7004447903484106,898.5990600585938,0.005515067,0.0003,0.02373046875,0.2,1.9669532775878906e-06
6,656,4096,2,200.0,-350.85,-0.010826230331440456,753.9171368598938,210,-2.2513077430427075,294.1072692871094,0.008498578,0.0003,0.04912109375,0.2,0.4695192575454712
10,613,6144,3,200.0,-336.53333333333336,-0.008056895929621532,1200.676866531372,220,-2.205603847652674,388.49749755859375,0.0083259335,0.0003,0.052001953125,0.2,0.2539623975753784
13,601,8192,4,200.0,-303.375,-0.00741237414185889,872.8748381614685,230,-2.173405055701733,190.2764129638672,0.009345308,0.0003,0.03134765625,0.2,0.5452927350997925
17,596,10240,5,200.0,-291.80392156862746,-0.008871438882488291,1476.6819967269898,240,-2.2231559082865715,514.186279296875,0.009761527,0.0003,0.05751953125,0.2,0.48406535387039185
2,859,2048,1,200.0,-380.0,-0.00735446202888852,859.9467200279236,250,-2.1762451715767384,357.3257141113281,0.01242698,0.0003,0.0640625,0.2,0.5092332363128662
6,663,4096,2,200.0,-319.0,-0.0003435553051531315,2135.9077466964723,210,-1.650398513302207,679.5696411132812,4.5715453e-05,0.0003,0.0,0.2,0.13803619146347046
9,617,6144,3,200.0,-327.3333333333333,-0.0013617389551654924,1529.9167169570924,220,-1.6675301376730203,912.2338256835938,0.0003880754,0.0003,0.0,0.2,0.35172873735427856
14,585,8192,4,200.0,-315.25,-0.0010774921407573856,1660.8317876815795,230,-1.636193546652794,719.5455322265625,0.00032266858,0.0003,0.0,0.2,0.18406987190246582
17,570,10240,5,200.0,-323.52941176470586,-0.0014531504828482866,1044.4911463737487,240,-1.6429572634398937,566.3314208984375,0.0007072235,0.0003,0.0,0.2,0.5122683048248291
2,853,2048,1,200.0,-141.8,-0.0008112828494631685,1061.5232018470765,250,-1.680831280350685,458.0372009277344,0.00028604068,0.0003,0.0,0.2,0.49911171197891235
5,688,4096,2,200.0,-135.8,-0.011741545984114055,1184.950604057312,260,-2.106371935456991,433.98565673828125,0.010673689,0.0003,0.057373046875,0.2,0.6477533578872681
9,641,6144,3,200.0,-193.1,-0.010547639238939154,1602.0180337905883,270,-2.1699010536074637,710.0558471679688,0.009126931,0.0003,0.054736328125,0.2,0.35558903217315674
13,611,8192,4,200.0,-174.4,-0.010909389404696412,976.8165508270264,280,-2.0538174457848073,498.78387451171875,0.010191888,0.0003,0.0619140625,0.2,0.4259048104286194
17,592,10240,5,200.0,-138.13725490196077,-0.010622724293352804,1365.8268539428711,290,-1.9879649806767703,450.52130126953125,0.0077188704,0.0003,0.076171875,0.2,0.5358039140701294
2,762,2048,1,200.0,-137.0,-0.007330025875126012,1677.4363733291625,300,-1.9201705906540156,666.8115844726562,0.007881415,0.0003,0.022265625,0.2,0.4125816822052002
6,608,4096,2,200.0,-147.5,-0.00027680496204993685,1782.0167631149293,260,-1.5926855523139238,655.1238403320312,4.6316854e-05,0.0003,0.0,0.2,0.3991168737411499
10,583,6144,3,200.0,-136.66666666666666,-0.0006676163320662454,1559.6315828323363,270,-1.6192849535495042,541.5450439453125,8.947318e-05,0.0003,0.0,0.2,0.3905830383300781
14,566,8192,4,200.0,-165.0,-0.0006888513766170945,1434.2414951324463,280,-1.621854341030121,482.08770751953125,0.00015559504,0.0003,0.0,0.2,0.4608030915260315
18,565,10240,5,200.0,-170.58823529411765,-0.0005972183331323322,1506.5998483657836,290,-1.620247471705079,280.382080078125,0.00013738443,0.0003,0.0,0.2,0.45451080799102783
2,812,2048,1,200.0,-255.3,-0.001438958827930037,1563.2036024093627,300,-1.629083825647831,418.5338134765625,0.0011296676,0.0003,0.0,0.2,0.5402570366859436
6,633,4096,2,200.0,-134.4,-0.008764914861239958,1115.828225517273,310,-1.9432184401899577,535.709716796875,0.009688776,0.0003,0.069580078125,0.2,0.3431625962257385
10,603,6144,3,200.0,-83.83333333333333,-0.007704806233232375,1626.3620195388794,320,-1.8647445783019065,466.60858154296875,0.011058208,0.0003,0.048095703125,0.2,0.541388750076294
13,585,8192,4,200.0,-67.275,-0.006156051813741214,2184.1147132873534,330,-1.863815848901868,994.6245727539062,0.004062905,0.0003,0.014990234375,0.2,0.40773236751556396
17,570,10240,5,200.0,-51.1764705882353,-0.00531231404747814,2021.3192281723022,340,-1.8333030600100755,1004.27197265625,0.004344741,0.0003,0.011767578125,0.2,0.46844494342803955
2,824,2048,1,200.0,-47.0,-0.01038692502916092,2708.4075454711915,350,-1.8862283065915109,1047.222412109375,0.009790497,0.0003,0.0421875,0.2,0.3143707513809204
6,665,4096,2,200.0,-109.5,-0.0014638096166891047,2178.4246339797974,310,-1.600113607570529,1100.0699462890625,0.00036833796,0.0003,0.0,0.2,0.5704904198646545
10,609,6144,3,200.0,-155.0,-0.0010813691900693812,1765.5115531921388,320,-1.5998223509639502,592.5235595703125,0.00019949823,0.0003,0.0,0.2,0.33999818563461304
13,588,8192,4,200.0,-122.5,-0.0035479674646921922,1349.0541001319884,330,-1.5506944745779037,680.9888305664062,0.0048325667,0.0003,0.00048828125,0.2,0.5563819408416748
17,579,10240,5,200.0,-43.529411764705884,-0.0014429618779104203,2858.2778814315798,340,-1.5122874159365893,1007.3139038085938,0.0010893303,0.0003,0.0,0.2,0.47528475522994995
2,853,2048,1,200.0,1.3,-0.0009380504256114363,2497.0881885528565,350,-1.4680464029312135,1197.990478515625,0.00025777039,0.0003,0.0,0.2,0.6325324773788452
6,682,4096,2,200.0,51.4,-0.011669289204292,2120.951321029663,360,-1.7431585781276226,445.2622985839844,0.012177972,0.0003,0.06083984375,0.2,0.46054065227508545
9,638,6144,3,200.0,59.53333333333333,-0.0064765534974867475,2034.981403541565,370,-1.722859526798129,705.5264282226562,0.0067626107,0.0003,0.0384765625,0.2,0.52923184633255
13,624,8192,4,200.0,65.675,-0.005771578050917015,2357.122734260559,380,-1.6113838508725167,1098.301513671875,0.005770915,0.0003,0.013818359375,0.2,0.6402680277824402
16,619,10240,5,200.0,99.17647058823529,-0.00721185010188492,1814.7660305023194,390,-1.6586872208863497,654.0204467773438,0.0075298734,0.0003,0.049267578125,0.2,0.54820716381073
2,957,2048,1,200.0,258.0,-0.009632689121644944,2460.464262390137,400,-1.5423636298626662,1216.6749267578125,0.010756388,0.0003,0.06953125,0.2,0.5915044546127319
5,731,4096,2,200.0,144.0,-0.0011310791203868575,3654.263655471802,360,-1.4517382357269526,1466.6175537109375,0.00038073244,0.0003,4.8828125e-05,0.2,0.4671846032142639
9,677,6144,3,200.0,133.33333333333334,-0.0010433873641886749,2866.8779529571534,370,-1.5023703023791313,1354.8690185546875,0.0027518626,0.0003,0.0,0.2,0.47519153356552124
12,655,8192,4,200.0,132.75,-0.0013572915511758765,3277.6998779296873,380,-1.4549443271011113,1973.6707763671875,0.0006069604,0.0003,0.0,0.2,0.6268184781074524
15,644,10240,5,200.0,119.01960784313725,-0.0019947064727602994,2833.9225299835207,390,-1.50379897095263,1506.6842041015625,0.0027189008,0.0003,0.0,0.2,0.5810375213623047
2,852,2048,1,200.0,51.0,-0.002549001442093868,2968.266674423218,400,-1.4128732759505511,1606.5699462890625,0.002117242,0.0003,0.004541015625,0.2,0.5289810299873352
5,683,4096,2,200.0,30.05,-0.009006427608255763,1989.7078638076782,410,-1.501421146094799,675.1627197265625,0.00774114,0.0003,0.046435546875,0.2,0.6810826659202576
9,633,6144,3,200.0,144.86666666666667,-0.006892706239887048,2369.4131910324095,420,-1.5392840452492238,882.6162719726562,0.0054269675,0.0003,0.019677734375,0.2,0.5421644449234009
13,612,8192,4,200.0,206.375,-0.006586745273671113,3409.2590351104736,430,-1.4995208706706762,1471.2537841796875,0.010562608,0.0003,0.045849609375,0.2,0.5257244110107422
17,600,10240,5,200.0,170.92156862745097,-0.0028428796897060236,3467.3984203338623,440,-1.465688533708453,1019.1395874023438,0.0060189464,0.0003,0.0029296875,0.2,0.5829412341117859
2,841,2048,1,200.0,189.0,-0.0057693173745065,2562.402541351318,450,-1.4865677673369646,1336.8114013671875,0.007800374,0.0003,0.02900390625,0.2,0.4636073112487793
6,680,4096,2,200.0,135.5,-0.0033493645387352444,3791.015104675293,410,-1.4548441894352435,1251.8514404296875,0.007866365,0.0003,0.000634765625,0.2,0.5908236503601074
9,635,6144,3,200.0,183.66666666666666,-0.002934817039204063,3006.716947555542,420,-1.3835182558745145,848.15087890625,0.006941874,0.0003,0.003271484375,0.2,0.7100517153739929
13,623,8192,4,200.0,219.25,-0.0032771768055681605,2873.375545883179,430,-1.343460963666439,1102.271484375,0.00641873,0.0003,9.765625e-05,0.2,0.7517233490943909
16,614,10240,5,200.0,239.80392156862746,-0.005784039021818899,3460.6597652435303,440,-1.3676722589880228,1397.9534912109375,0.013592834,0.0003,0.02421875,0.2,0.5355179309844971
2,932,2048,1,200.0,418.9,-0.0026612106506945566,4543.792551422119,450,-1.3988284595310687,1882.1153564453125,0.0016365389,0.0003,0.00283203125,0.2,0.47847771644592285
5,724,4096,2,200.0,403.5,-0.00701291612786008,4279.646178436279,460,-1.4365747217088938,2078.6826171875,0.008148659,0.0003,0.058544921875,0.2,0.5927909016609192
9,672,6144,3,200.0,468.23333333333335,-0.005224236664071213,4724.343413543701,470,-1.4579782467335463,2208.840087890625,0.0033704499,0.0003,0.018505859375,0.2,0.5534827709197998
12,643,8192,4,200.0,446.45,-0.006986381698516198,5137.536143493652,480,-1.523229506611824,2724.57373046875,0.007212488,0.0003,0.03017578125,0.2,0.4760129451751709
16,621,10240,5,200.0,482.078431372549,-0.006805776563851396,4574.806166839599,490,-1.4203718453645706,2039.775146484375,0.0068581398,0.0003,0.023291015625,0.2,0.534447431564331
2,919,2048,1,200.0,612.0,-0.007626559675554745,6106.813002777099,500,-1.4005178399384022,3358.887939453125,0.008299561,0.0003,0.03115234375,0.2,0.4354701042175293
5,718,4096,2,200.0,612.5,-0.0024042535107582806,5469.605444335937,460,-1.359276380762458,2650.91015625,0.0040440816,0.0003,0.00703125,0.2,0.5480737686157227
9,664,6144,3,200.0,649.0,-0.0019103214333881624,6291.782080078125,470,-1.336835005134344,3666.68359375,0.006974528,0.0003,0.001318359375,0.2,0.4591609835624695
12,631,8192,4,200.0,645.5,-0.005847446784900967,6315.98689956665,480,-1.3533430334180594,2757.4189453125,0.015498063,0.0003,0.051806640625,0.2,0.40032416582107544
16,618,10240,5,200.0,597.4509803921569,-0.0026498959166929128,7016.667081451416,490,-1.336052544042468,3428.828857421875,0.007048225,0.0003,0.01142578125,0.2,0.5532318353652954
2,847,2048,1,200.0,913.1,-0.003044732461421518,4183.2914413452145,500,-1.30723679959774,1544.902099609375,0.002322155,0.0003,0.009375,0.2,0.5028442144393921
5,687,4096,2,200.0,715.9,-0.007183794090815354,8948.137760925292,510,-1.341573078557849,2783.146728515625,0.0061262758,0.0003,0.04091796875,0.2,0.5066511631011963
9,638,6144,3,200.0,774.4333333333333,-0.006696714424469974,6016.374933624267,520,-1.195541775599122,1815.2255859375,0.004992159,0.0003,0.04326171875,0.2,0.5751804113388062
13,620,8192,4,200.0,729.7,-0.00711409795912914,8561.976286315918,530,-1.2382878452539443,3104.13720703125,0.0053121513,0.0003,0.0328125,0.2,0.4862143397331238
16,612,10240,5,200.0,804.2941176470588,-0.005411790766811464,7761.47626953125,540,-1.0836041260510683,4162.26708984375,0.006299845,0.0003,0.05751953125,0.2,0.5400629043579102
2,953,2048,1,200.0,932.0,-0.007503524883941281,9338.223649597168,550,-1.183644361793995,5577.61083984375,0.0068090707,0.0003,0.06142578125,0.2,0.5139161348342896
5,723,4096,2,200.0,987.5,-0.006028096895897761,8004.958221435547,510,-1.33709422275424,4311.51123046875,0.0120354295,0.0003,0.032763671875,0.2,0.5212056636810303
9,677,6144,3,200.0,1139.0,-0.004472357901977375,9760.453170776367,520,-1.2976559683680535,4747.9267578125,0.012800168,0.0003,0.044287109375,0.2,0.538743257522583
12,660,8192,4,200.0,1204.5,-0.004613776705809869,13765.68927307129,530,-1.2614496890455484,7248.5126953125,0.009723326,0.0003,0.0482421875,0.2,0.24667662382125854
15,649,10240,5,200.0,1250.1960784313726,-0.00515321478160331,13662.656744384765,540,-1.2606488175690174,6023.81494140625,0.010992499,0.0003,0.053271484375,0.2,0.44744449853897095
2,954,2048,1,200.0,1576.8,-0.006218870230077301,12494.900965881348,550,-1.2518381349742413,5739.56005859375,0.013507347,0.0003,0.09306640625,0.2,0.4137621521949768
5,733,4096,2,200.0,1526.65,-0.006717527430737391,14721.574118041992,560,-1.137715743854642,5234.34130859375,0.006435955,0.0003,0.05380859375,0.2,0.47633564472198486
8,688,6144,3,200.0,1539.5,-0.005322124077792978,14256.128073120117,570,-1.1671930752694606,5867.66748046875,0.007257746,0.0003,0.028515625,0.2,0.18276971578598022
12,669,8192,4,200.0,1515.55,-0.0029878259621909818,13196.591174316407,580,-1.0936950165778399,6262.453125,0.005892722,0.0003,0.038037109375,0.2,0.4509214758872986
15,645,10240,5,200.0,1454.3725490196077,-0.005473815982986708,14309.632989501953,590,-1.080964725650847,6970.97998046875,0.0046457136,0.0003,0.0236328125,0.2,0.4121353030204773
2,861,2048,1,200.0,1399.0,-0.005004975612973794,12497.691639709472,600,-0.9658994980156421,6579.57080078125,0.0042623514,0.0003,0.02978515625,0.2,0.32370465993881226
5,697,4096,2,200.0,1385.0,-0.0017379926255671307,13091.022824096679,560,-1.2118070926517248,7250.55615234375,0.004380943,0.0003,0.00634765625,0.2,0.396090567111969
9,651,6144,3,200.0,1376.6666666666667,-0.0029950313022709452,14339.434959411621,570,-1.1372740112245083,7159.130859375,0.008891547,0.0003,0.0353515625,0.2,0.4757537841796875
13,624,8192,4,200.0,1487.5,-0.0038309883333567996,14906.009503173827,580,-1.0955404356122016,8729.3935546875,0.0045118816,0.0003,0.03720703125,0.2,0.49421900510787964
16,615,10240,5,200.0,1501.1764705882354,-0.0027464614264317787,15745.09610595703,590,-0.9993166444823146,7258.462890625,0.0051712533,0.0003,0.038720703125,0.2,0.07297974824905396
2,849,2048,1,200.0,1801.1,-0.0018767465982818976,15167.223291015625,600,-1.0262256845831872,6159.14892578125,0.003744076,0.0003,0.009423828125,0.2,0.04622530937194824
5,688,4096,2,200.0,1581.9,-0.005222049826988951,16173.608779907227,610,-0.9426683753728866,9466.97265625,0.0034081906,0.0003,0.029248046875,0.2,0.08207154273986816
9,641,6144,3,200.0,1371.5666666666666,-0.0056480150124116335,13341.805975341797,620,-0.9721569620072842,7832.640625,0.0035641142,0.0003,0.02568359375,0.2,0.1529226303100586
13,617,8192,4,200.0,1306.2,-0.002746425723307766,10860.405587768555,630,-0.8709952177479863,6596.73193359375,0.00412427,0.0003,0.016748046875,0.2,0.6655640602111816
16,603,10240,5,200.0,1403.1764705882354,-0.001860648303409107,13125.465045166016,640,-0.8453140582889318,7457.67919921875,0.003032044,0.0003,0.009326171875,0.2,0.6674712896347046
2,850,2048,1,200.0,1780.0,-0.002784936862735776,16105.865197753907,650,-0.8479985037818552,8003.00244140625,0.0031912453,0.0003,0.024169921875,0.2,0.20474296808242798
6,670,4096,2,200.0,1717.0,-0.0007762204135360662,16453.764074707033,610,-1.0029270654544233,6193.14501953125,0.0043071695,0.0003,0.004150390625,0.2,0.27949339151382446
9,629,6144,3,200.0,1755.6666666666667,-0.003538505635515321,17922.112411499023,620,-1.0216267846524716,7761.279296875,0.0052345926,0.0003,0.035302734375,0.2,0.23277324438095093
13,603,8192,4,200.0,1725.25,-0.004845537392247934,19171.836526489256,630,-0.9767470279708504,10227.755859375,0.009724755,0.0003,0.065625,0.2,0.10577648878097534
17,592,10240,5,200.0,1798.8235294117646,-0.0018311003630515188,16376.967709350585,640,-1.0064575167372822,6242.08740234375,0.006610268,0.0003,0.015380859375,0.2,0.2590307593345642
2,827,2048,1,200.0,1458.0,-0.006264515886141453,20170.81870422363,650,-0.9407297383993865,8738.2998046875,0.011849549,0.0003,0.067431640625,0.2,0.2730734348297119
6,669,4096,2,200.0,1678.9,-0.007841742597520351,14502.212367248536,660,-0.8862419007346034,7876.50390625,0.005749465,0.0003,0.0466796875,0.2,0.4722479581832886
9,631,6144,3,200.0,1604.6333333333334,-0.0036911121511366217,18837.663327026366,670,-0.8210004983469844,9874.0107421875,0.0038904953,0.0003,0.031982421875,0.2,0.5237650871276855
13,597,8192,4,200.0,1622.475,-0.004635308455908671,14069.255485534668,680,-0.8029083330184221,6543.46923828125,0.0067479443,0.0003,0.037451171875,0.2,0.6190599203109741
17,578,10240,5,200.0,1692.686274509804,-0.004843941616854863,16707.83956604004,690,-0.769714442268014,8206.5615234375,0.0038837823,0.0003,0.04677734375,0.2,0.4608008861541748
2,774,2048,1,200.0,1716.0,-0.0027581015827308876,17717.80964050293,700,-0.747762306034565,7733.2236328125,0.002711941,0.0003,0.016357421875,0.2,0.09359973669052124
6,622,4096,2,200.0,1781.5,-0.0026881053927354515,17815.089874267578,660,-0.8841442691162229,5206.6025390625,0.008331925,0.0003,0.0232421875,0.2,0.1768585443496704
11,556,6144,3,200.0,1842.0,-0.003580681755556725,17572.959246826173,670,-0.7724583568051457,8858.3310546875,0.0070592305,0.0003,0.0333984375,0.2,0.41816574335098267
15,538,8192,4,200.0,1778.75,-0.0027306551884976214,16926.689056396484,680,-0.751030433177948,8805.365234375,0.00485914,0.0003,0.039453125,0.2,0.20588713884353638
19,525,10240,5,200.0,1792.3529411764705,-0.005054248878150247,16868.427728271483,690,-0.8174126362428069,7955.51123046875,0.0032376372,0.0003,0.05244140625,0.2,0.4178023338317871
2,808,2048,1,200.0,1836.1,-0.0011182482703588903,16866.48012390137,700,-0.8147454291582108,8911.2490234375,0.0013962076,0.0003,0.002880859375,0.2,0.20807218551635742
6,630,4096,2,200.0,1888.45,-0.0022542677383171395,17407.886560058592,710,-0.7565361458808184,9495.572265625,0.0024836329,0.0003,0.0298828125,0.2,0.273629367351532
10,588,6144,3,200.0,1979.5333333333333,-0.0028804450659663415,17945.94352722168,720,-0.7646291963756084,9646.5224609375,0.00178146,0.0003,0.01767578125,0.2,0.06682854890823364
14,572,8192,4,200.0,1861.525,-0.005923752261151094,20443.87725830078,730,-0.7335720509290695,9657.876953125,0.0046270126,0.0003,0.050048828125,0.2,0.03730905055999756
17,572,10240,5,200.0,1818.921568627451,-0.003927085797477048,16253.76636352539,740,-0.682435211725533,9184.337890625,0.0027748179,0.0003,0.026318359375,0.2,0.20694100856781006
2,813,2048,1,200.0,2131.0,-0.0039106296913814734,15405.571005249023,750,-0.7349587872624397,8153.25634765625,0.0036888444,0.0003,0.0240234375,0.2,0.2782624363899231
6,651,4096,2,200.0,2071.0,-0.00192403917608317,21442.560766601564,710,-0.886171437613666,9159.5048828125,0.0031363796,0.0003,0.010888671875,0.2,0.07759475708007812
10,600,6144,3,200.0,2134.0,-0.004084215307375416,19434.763739013673,720,-0.8608001945540309,7117.3671875,0.005337376,0.0003,0.0525390625,0.2,0.0538821816444397
13,595,8192,4,200.0,2163.5,-0.0024226284309406764,21917.97800292969,730,-0.8069814682006836,9878.9189453125,0.0030268528,0.0003,0.020751953125,0.2,0.07181507349014282
17,581,10240,5,200.0,2166.274509803922,-0.00235818889013899,22257.147442626952,740,-0.7706751083955169,10847.0732421875,0.0043746233,0.0003,0.0267578125,0.2,0.2715432643890381
2,828,2048,1,200.0,2079.4,-0.001817693084012717,22155.756433105467,750,-0.7424835998564958,9478.013671875,0.0052105747,0.0003,0.015673828125,0.2,0.06095552444458008
6,636,4096,2,200.0,2113.2,-0.0025917893901350906,19967.960470581056,760,-0.7270682537928224,9220.232421875,0.0034233143,0.0003,0.042626953125,0.2,0.14218741655349731
10,597,6144,3,200.0,2027.2666666666667,-0.006524697505665244,20781.745233154295,770,-0.7499512020498514,11655.7724609375,0.0044228407,0.0003,0.048681640625,0.2,0.0679546594619751
14,564,8192,4,200.0,2074.95,-0.003033891471568495,17210.564889526366,780,-0.7427153266966343,7941.6787109375,0.003485931,0.0003,0.042236328125,0.2,0.3989856243133545
18,551,10240,5,200.0,2093.156862745098,-0.007840846908220556,21931.04486694336,790,-0.7385910518467427,11508.7822265625,0.021949876,0.0003,0.08203125,0.2,0.01495349407196045
