time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl
104192,200.0,108,962,-268.92,407,-0.045209407806396484,-0.6657641023397446,0.3,0.0,4060,130.99608840942383,0.0003,-0.0015976980095729232,64.45994567871094,0.0008052408
104448,200.0,108,962,-268.3,408,0.44295233488082886,-0.6272562921047211,0.3,0.0,4070,350.05651092529297,0.0003,-0.0001453148666769266,240.4426727294922,0.00017838087
104704,200.0,108,962,-267.4,409,0.16763591766357422,-0.7092765510082245,0.3,0.015234375,4080,21.19236788749695,0.0003,-0.011724695074371993,10.592497825622559,0.007972898
104960,200.0,109,962,-265.08,410,0.5657734870910645,-0.7344064593315125,0.3,0.0,4090,291.351488494873,0.0003,-0.002625726256519556,131.6879119873047,0.003990275
105216,200.0,109,962,-265.49,411,-0.7271010875701904,-0.7391253560781479,0.3,0.0,4100,106.52333269119262,0.0003,-0.0007436962332576513,39.171043395996094,0.00026365346
105472,200.0,109,962,-265.79,412,0.29714077711105347,-0.7548745930194855,0.3,0.03828125,4110,21.815166759490968,0.0003,-0.015360125154256821,9.307478904724121,0.023510791
105728,200.0,109,962,-266.94,413,-1.2933247089385986,-0.6339212477207183,0.3,0.0,4120,56.767615699768065,0.0003,-0.002804914233274758,26.242938995361328,0.0036537354
105984,200.0,110,962,-267.48,414,-0.18421471118927002,-0.687847450375557,0.3,0.0,4130,22.04390468597412,0.0003,-0.004332369542680681,5.619922637939453,0.004039474
106240,200.0,110,962,-267.63,415,0.026279926300048828,-0.7449719399213791,0.3,0.037890625,4140,11.766003322601318,0.0003,0.003314555808901787,4.63565731048584,0.007240593
106496,200.0,110,962,-265.78,416,0.19797253608703613,-0.6460881978273392,0.3,0.03515625,4150,508.4709228515625,0.0003,0.007183749694377184,344.9092102050781,0.015119415
106752,200.0,110,962,-266.79,417,-0.041443824768066406,-0.6144999533891677,0.3,0.0,4160,64.96150970458984,0.0003,-0.002361986297182739,20.354528427124023,0.0004558547
107008,200.0,111,962,-267.32,418,0.1336398720741272,-0.6138907909393311,0.3,0.004296875,4170,50.80469379425049,0.0003,-0.0005980407586321235,26.938114166259766,0.0013836629
107264,200.0,111,962,-264.92,419,0.08523660898208618,-0.7405119359493255,0.3,0.059765625,4180,24.701682472229002,0.0003,-0.01083264920162037,13.239034652709961,0.0053879726
107520,200.0,111,962,-264.89,420,0.6283801794052124,-0.699664768576622,0.3,0.02578125,4190,262.0883975982666,0.0003,-0.0005265975371003151,188.4353485107422,0.0043713357
107776,200.0,111,962,-264.19,421,0.27800291776657104,-0.8177471160888672,0.3,0.11328125,4200,10.957352578639984,0.0003,-0.012108418764546514,2.483102560043335,0.02545175
108032,200.0,112,962,-258.1,422,0.5418736934661865,-0.8462971121072769,0.3,0.001953125,4210,658.09130859375,0.0003,0.0013209886848926545,384.6332092285156,0.0021745071
108288,200.0,112,962,-264.7,423,0.6117045283317566,-0.6614255458116531,0.3,0.0,4220,290.1899951934814,0.0003,-0.00033030728809535503,36.531829833984375,0.00060564186
108544,200.0,112,962,-265.21,424,0.026546597480773926,-0.5996193557977676,0.3,0.000390625,4230,16.49696879386902,0.0003,-0.0033153255935758352,6.749524116516113,0.0005637354
108800,200.0,113,962,-264.94,425,0.34015917778015137,-0.6895819932222367,0.3,0.05625,4240,13.000113129615784,0.0003,-0.009065517713315785,8.39119815826416,0.00828871
109056,200.0,113,962,-265.35,426,0.3717108368873596,-0.7800499111413955,0.3,0.046484375,4250,11.386072492599487,0.0003,-0.005227825092151761,4.3240437507629395,0.0038060239
109312,200.0,113,962,-268.96,427,0.21630829572677612,-0.8884133100509644,0.3,0.0,4260,18.71416139602661,0.0003,0.0008157974923960864,4.357368469238281,0.0009031398
109568,200.0,113,962,-269.05,428,-2.974785804748535,-0.7441290855407715,0.3,0.0,4270,824.4766647338868,0.0003,-0.0010995670221745969,259.37286376953125,0.0013210997
109824,200.0,114,962,-275.77,429,0.2192661166191101,-0.7659029215574265,0.3,0.018359375,4280,10.132465481758118,0.0003,-0.004806073661893606,4.027421951293945,0.004117695
110080,200.0,114,962,-276.01,430,0.515901505947113,-0.857110184431076,0.3,0.010546875,4290,12.798431968688964,0.0003,-0.004419969744049013,6.680131435394287,0.0073530935
110336,200.0,114,962,-275.8,431,0.5442898273468018,-0.8195087254047394,0.3,0.4265625,4300,8.2245423078537,0.0003,-0.03208059524185956,2.585998058319092,0.10334051
110592,200.0,114,962,-278.38,432,0.6287562251091003,-0.8361538857221603,0.3,0.398828125,4310,5.519442200660706,0.0003,-0.017119893850758672,1.5917514562606812,0.045819767
110848,200.0,115,963,-290.02,433,-0.025931358337402344,-1.1191504418849945,0.3,0.019140625,4320,108.94073638916015,0.0003,-0.008705491083674133,60.9777946472168,0.020264633
111104,200.0,115,963,-289.99,434,0.36971908807754517,-0.9041295647621155,0.3,0.02734375,4330,21.29088659286499,0.0003,-0.01192609085701406,10.600103378295898,0.002572371
111360,200.0,115,963,-289.7,435,0.6513139605522156,-0.8388663589954376,0.3,0.008203125,4340,6.149743783473968,0.0003,-0.006422244571149349,2.5404117107391357,0.021590283
111616,200.0,115,963,-293.6,436,0.2704823613166809,-0.7925548851490021,0.3,0.00234375,4350,66.33709449768067,0.0003,-0.004800504632294178,23.571321487426758,0.0061267912
111872,200.0,116,963,-288.12,437,0.3735271096229553,-0.7738456636667251,0.3,0.004296875,4360,721.8096588134765,0.0003,0.000826272799167782,266.8486022949219,0.0008140295
112128,200.0,116,963,-288.12,438,0.6052772998809814,-0.7739399641752243,0.3,0.008984375,4370,11.405078077316285,0.0003,-0.009177124314010143,4.253997802734375,0.0075318934
112384,200.0,116,963,-297.64,439,-0.0022554397583007812,-0.7924551427364349,0.3,0.0,4380,593.9490131378174,0.0003,0.0005349391140043736,502.55047607421875,0.0043514767
112640,200.0,116,963,-299.61,440,0.18629205226898193,-0.8245865643024445,0.3,0.0,4390,43.57833824157715,0.0003,-0.0005537419347092509,15.837421417236328,0.000108717475
112896,200.0,117,963,-300.12,441,0.23586136102676392,-0.8297741174697876,0.3,0.0,4400,27.359842586517335,0.0003,-0.001684432616457343,8.728172302246094,0.0007637609
113152,200.0,117,963,-300.2,442,-0.03586852550506592,-0.8807385504245758,0.3,0.0,4410,24.87492322921753,0.0003,-0.00149778185877949,8.459778785705566,0.0014694154
113408,200.0,117,963,-284.06,443,-3.9315433502197266,-0.7525194108486175,0.3,0.0,4420,293.3772974967957,0.0003,-0.0008174841059371829,6.369190692901611,0.0006451302
113664,200.0,117,963,-298.31,444,0.5852953791618347,-0.7872516870498657,0.3,0.0,4430,2056.271630859375,0.0003,0.0003842563426587731,1066.8583984375,8.815434e-06
113920,200.0,118,963,-297.92,445,0.5264239311218262,-0.8403574675321579,0.3,0.000390625,4440,13.252533650398254,0.0003,-0.003070124122314155,6.1024394035339355,0.003083042
114176,200.0,118,963,-298.01,446,0.49619007110595703,-0.8131265610456466,0.3,0.00703125,4450,6.283436179161072,0.0003,-0.004199704807251692,2.821183681488037,0.0054777935
114432,200.0,118,963,-298.31,447,0.4195849895477295,-0.7272107034921647,0.3,0.0078125,4460,7.130986070632934,0.0003,-0.002783181529957801,3.997746706008911,0.003040907
114688,200.0,119,963,-298.66,448,0.596368134021759,-0.7487635672092438,0.3,0.006640625,4470,8.943534898757935,0.0003,-0.008722600969485938,4.745705604553223,0.017904187
114944,200.0,119,963,-290.1,449,-0.064322829246521,-0.6289009898900986,0.3,0.006640625,4480,1231.155709838867,0.0003,-0.013891784683801233,783.1625366210938,0.012676967
115200,200.0,119,963,-289.74,450,0.3373490571975708,-0.5743731528520584,0.3,0.0,4490,857.3531875610352,0.0003,-0.0005537357646971941,314.4236145019531,0.00022844691
115456,200.0,119,963,-284.89,451,0.48783379793167114,-0.674313074350357,0.3,0.029296875,4500,10.522244381904603,0.0003,-0.007161768618971109,3.7989354133605957,0.019720525
115712,200.0,120,963,-280.28,452,0.33513009548187256,-0.6445627748966217,0.3,0.0,4510,403.5374076843262,0.0003,-9.888410568237305e-06,192.09132385253906,0.0013716763
115968,200.0,120,963,-280.04,453,0.5379354357719421,-0.6835701286792755,0.3,0.0,4520,333.0595756530762,0.0003,-0.00025798894930630924,90.62554931640625,4.0215673e-05
116224,200.0,120,963,-277.62,454,-0.20299625396728516,-0.6434867262840271,0.3,0.00234375,4530,20.171485328674315,0.0003,-0.0024201753782108425,8.983283042907715,0.0014082247
116480,200.0,120,964,-277.5,455,0.5648096799850464,-0.8410594820976257,0.3,0.01640625,4540,289.4614559173584,0.0003,-0.00428878040984273,204.20123291015625,0.01026118
116736,200.0,121,964,-277.5,456,0.3059275150299072,-0.6781043589115143,0.3,0.007421875,4550,16.01262273788452,0.0003,-0.009997603506781161,4.718674659729004,0.004088995
116992,200.0,121,964,-274.9,457,0.6455950736999512,-0.6857832491397857,0.3,0.0015625,4560,241.15081481933595,0.0003,-0.003639378258958459,169.45753479003906,0.0013364109
117248,200.0,121,964,-277.8,458,-0.1057811975479126,-0.6145035773515701,0.3,0.0125,4570,30.613996505737305,0.0003,-0.006648031726945192,17.245466232299805,0.012157548
117504,200.0,121,964,-277.8,459,0.49055731296539307,-0.7089049637317657,0.3,0.011328125,4580,15.127161979675293,0.0003,-0.005189484544098377,9.359868049621582,0.0025305846
117760,200.0,122,964,-280.36,460,0.637506365776062,-0.5728346645832062,0.3,0.0,4590,240.17662963867187,0.0003,-0.0009420936461538076,161.8441925048828,0.0006255568
118016,200.0,122,964,-287.21,461,0.49657684564590454,-0.5843908429145813,0.3,0.0,4600,10.30368447303772,0.0003,-0.0011956590926274658,4.068323612213135,0.0009080791
118272,200.0,122,964,-286.55,462,0.11730527877807617,-0.8458374351263046,0.3,0.111328125,4610,12.78629183769226,0.0003,-0.006346250837668777,5.611959934234619,0.06618726
