time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_fraction,train/clip_range,train/explained_variance
2,885,2048,1,200.0,-666.0,,,,,,,,,,
5,733,4096,2,200.0,-558.5,-0.008023962909646798,4101.743224334717,10,-2.4817290298640726,1590.02685546875,0.0077817407,0.0003,0.011328125,0.2,0.0018053650856018066
8,690,6144,3,200.0,-546.3333333333334,-0.008405810853582807,3446.1592308044433,20,-2.464436163753271,1553.0919189453125,0.010334376,0.0003,0.03720703125,0.2,0.1424732804298401
12,670,8192,4,200.0,-553.5,-0.014517480540962423,3577.2507751464846,30,-2.4304000310599805,2089.64501953125,0.013176102,0.0003,0.104443359375,0.2,0.16492938995361328
15,656,10240,5,200.0,-541.1764705882352,-0.007433678176312242,2673.906904220581,40,-2.4089482173323633,1401.8193359375,0.011552475,0.0003,0.046630859375,0.2,0.35909056663513184
2,938,2048,1,200.0,-4276.0,-0.009913944224535953,2477.2241550445556,50,-2.3997579634189607,949.349853515625,0.01163714,0.0003,0.06015625,0.2,0.27596861124038696
5,743,4096,2,200.0,-4289.0,-0.003455319028580561,114008.58422851562,10,-2.484410637617111,55772.5625,0.00138419,0.0003,0.0,0.2,-0.00018870830535888672
8,690,6144,3,200.0,-4168.666666666667,-0.0024476202015648596,119718.70932617187,20,-2.4823339194059373,61303.64453125,0.0009428814,0.0003,0.0,0.2,-1.4066696166992188e-05
12,660,8192,4,200.0,-4121.25,-0.00433516745979432,102245.51306152344,30,-2.4774075597524643,50293.23046875,0.002516744,0.0003,4.8828125e-05,0.2,-2.5033950805664062e-06
15,646,10240,5,200.0,-4014.901960784314,-0.004324040297069587,95086.05617675782,40,-2.4673235788941383,46684.65234375,0.0033178108,0.0003,0.00439453125,0.2,-2.9802322387695312e-06
2,926,2048,1,200.0,-447.0,-0.004580595545121469,82464.63215332032,50,-2.4517673179507256,41622.26171875,0.003868799,0.0003,0.01845703125,0.2,-1.6689300537109375e-06
5,721,4096,2,200.0,-448.0,-0.008965154667384923,1719.25283908844,60,-2.395882119238377,1006.7076416015625,0.011154316,0.0003,0.052783203125,0.2,0.3314812183380127
9,672,6144,3,200.0,-369.0,-0.00887832178705139,1551.8521253585816,70,-2.3506571531295775,590.8406982421875,0.010530158,0.0003,0.063916015625,0.2,0.2442941665649414
12,650,8192,4,200.0,-389.5,-0.006233618088299408,2042.4101398468017,80,-2.335570141673088,629.9970703125,0.012399852,0.0003,0.02265625,0.2,0.14105361700057983
16,639,10240,5,200.0,-390.5882352941176,-0.01160175736877136,1605.9194326400757,90,-2.2748390182852747,959.8432006835938,0.012508398,0.0003,0.10263671875,0.2,0.29275184869766235
2,919,2048,1,200.0,-3497.0,-0.008296860892733094,1484.5183681488038,100,-2.2880871765315534,512.90673828125,0.008701712,0.0003,0.05458984375,0.2,0.15335804224014282
5,725,4096,2,200.0,-3290.5,-0.01336047086660983,78020.96208496093,60,-2.4129669196903705,38454.640625,0.00796726,0.0003,0.06435546875,0.2,-8.344650268554688e-07
9,676,6144,3,200.0,-3201.3333333333335,-0.009954963650670834,58822.116040039065,70,-2.362865748256445,24887.818359375,0.011768434,0.0003,0.04599609375,0.2,-3.5762786865234375e-07
12,654,8192,4,200.0,-3090.0,-0.012834193610251532,59512.743334960935,80,-2.2766012102365494,32346.34765625,0.013504686,0.0003,0.077587890625,0.2,-2.384185791015625e-07
15,642,10240,5,200.0,-2881.5686274509803,-0.017859643285919446,45115.56342163086,90,-2.144728244096041,19635.548828125,0.016118791,0.0003,0.14951171875,0.2,-7.152557373046875e-07
2,913,2048,1,200.0,-268.0,-0.010364360849780496,28587.164581298828,100,-1.9941715333610772,16095.224609375,0.013058996,0.0003,0.079736328125,0.2,-4.76837158203125e-07
5,720,4096,2,200.0,-350.5,-0.006604367544059642,1192.5894291877746,110,-2.2523428797721863,605.3529052734375,0.010545203,0.0003,0.049072265625,0.2,0.16508221626281738
9,663,6144,3,200.0,-332.0,-0.007491995731834322,1006.1791763305664,120,-2.2340249590575696,260.8298645019531,0.011321571,0.0003,0.07373046875,0.2,0.30241191387176514
12,645,8192,4,200.0,-331.0,-0.010247545433230698,959.6376832008361,130,-2.251607485115528,399.2783508300781,0.010583615,0.0003,0.06865234375,0.2,0.3986354470252991
16,633,10240,5,200.0,-345.6862745098039,-0.007099168813147117,1029.2012502670289,140,-2.278522388637066,514.2106323242188,0.006603336,0.0003,0.0232421875,0.2,0.4322304129600525
2,925,2048,1,200.0,-1910.0,-0.011582047139927453,487.59944067001345,150,-2.245731396973133,198.83872985839844,0.010296566,0.0003,0.098291015625,0.2,0.49030834436416626
5,725,4096,2,200.0,-1839.0,-0.014063151992741042,23181.85249633789,110,-1.8449945144355298,11652.876953125,0.01247002,0.0003,0.122021484375,0.2,-5.960464477539062e-07
9,675,6144,3,200.0,-1721.0,-0.010239374625962227,20089.1266204834,120,-1.735725947096944,10047.3447265625,0.010833994,0.0003,0.115869140625,0.2,-5.960464477539062e-07
12,652,8192,4,200.0,-1632.5,-0.01682499095404637,11811.854626464843,130,-1.5775781575590373,7152.22998046875,0.01204751,0.0003,0.158544921875,0.2,-3.5762786865234375e-07
15,641,10240,5,200.0,-1536.078431372549,-0.016545284292806172,13047.68727722168,140,-1.4275951445102693,7601.82763671875,0.013837624,0.0003,0.17197265625,0.2,-3.5762786865234375e-07
2,932,2048,1,200.0,-347.0,-0.015964661687758053,9877.799783325196,150,-1.3035967528820038,4607.46630859375,0.017928436,0.0003,0.154248046875,0.2,-1.1920928955078125e-07
5,723,4096,2,200.0,-367.0,-0.012165266637020977,603.5060910224914,160,-2.2464791551232337,422.12432861328125,0.010935776,0.0003,0.111767578125,0.2,0.3774452805519104
9,678,6144,3,200.0,-367.3333333333333,-0.011838164573418908,505.97948265075684,170,-2.20243820771575,206.8079071044922,0.012088291,0.0003,0.097216796875,0.2,0.5394074320793152
12,654,8192,4,200.0,-359.25,-0.007019017598213395,522.6789960384369,180,-2.184241249412298,252.04354858398438,0.0077957595,0.0003,0.06904296875,0.2,0.5604249238967896
