time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/loss
5,-678.3333333333334,1104,200.0,1,1280,-0.0008837842382490635,1577.5062255859375,0.0,0.3,1.1265277862548828e-05,0.0003,0.0016284366,440,-2.003228783607483,827.9747924804688
6,-658.5714285714286,1095,200.0,1,1536,-0.0029870826983824372,613.4926513671875,0.0,0.3,2.282857894897461e-05,0.0003,0.0018195694,450,-1.9886262834072113,297.0196533203125
7,-640.0,1093,200.0,1,1792,-0.007552240276709199,720.9547698974609,0.0,0.3,-3.814697265625e-06,0.0003,0.004309576,460,-1.9888891398906707,323.93792724609375
8,-596.0,1092,200.0,1,2048,-0.02018915847875178,1804.7779052734375,0.187890625,0.3,-9.894371032714844e-06,0.0003,0.041550938,470,-1.8257468104362489,894.7098388671875
9,-595.4545454545455,1083,200.0,2,2304,-0.002521940437145531,1333.4415649414063,0.043359375,0.3,-3.5762786865234375e-07,0.0003,0.013673985,480,-1.9055409371852874,547.0818481445312
10,-591.6666666666666,1085,200.0,2,2560,-0.005424541095271707,686.3180206298828,0.0,0.3,-1.1920928955078125e-06,0.0003,0.0025505903,490,-1.8993882417678833,314.1352844238281
11,-602.1428571428571,1080,200.0,2,2816,-0.0008691511815413832,704.4278381347656,0.0,0.3,-1.621246337890625e-05,0.0003,0.0003145521,500,-1.8546985566616059,329.2294006347656
12,-612.0,1080,200.0,2,3072,-0.002243593311868608,704.2670318603516,0.0,0.3,-3.6954879760742188e-06,0.0003,0.0004287141,510,-1.8543107032775878,334.87396240234375
13,-609.375,1079,200.0,3,3328,-0.004068940086290241,760.4489532470703,0.0,0.3,3.5762786865234375e-06,0.0003,0.0010508657,520,-1.8170663833618164,380.5423278808594
14,-621.1764705882352,1080,200.0,3,3584,-0.0025102347135543823,1539.9261535644532,0.0,0.3,-7.3909759521484375e-06,0.0003,0.00064257346,530,-1.805803781747818,889.2321166992188
15,-595.7894736842105,1075,200.0,3,3840,-0.007632624683901667,302.56385269165037,0.001171875,0.3,-6.67572021484375e-06,0.0003,0.003476875,540,-1.7764792561531066,141.0124053955078
16,-597.5,1077,200.0,3,4096,-0.015502912120427936,1126.9067352294921,0.019921875,0.3,-2.384185791015625e-07,0.0003,0.017744353,550,-1.8223033785820006,559.5092163085938
17,-594.7619047619048,1073,200.0,4,4352,-0.000547239906154573,1011.5227294921875,0.0,0.3,-4.649162292480469e-06,0.0003,0.0019460213,560,-1.7863283097743987,619.6209716796875
18,-576.9565217391304,1071,200.0,4,4608,-0.003360858280211687,1290.360043334961,0.0,0.3,-1.3113021850585938e-06,0.0003,0.0019068634,570,-1.778857684135437,775.307861328125
19,-587.0833333333334,1072,200.0,4,4864,-0.021430916665121914,193.71944313049318,0.176171875,0.3,-9.5367431640625e-06,0.0003,0.030295817,580,-1.743805605173111,72.30780792236328
20,-590.0,1071,200.0,4,5120,0.004751172661781311,1385.4864868164063,0.0265625,0.3,-3.933906555175781e-06,0.0003,0.023692073,590,-1.7255111992359162,689.9514770507812
21,-585.7692307692307,1071,200.0,5,5376,0.000538147846236825,549.8597030639648,0.0,0.3,4.649162292480469e-06,0.0003,6.878562e-05,600,-1.7151609539985657,269.4774169921875
22,-577.1428571428571,1072,200.0,5,5632,-0.019494783366099,1461.603094482422,0.109375,0.3,-1.1920928955078125e-06,0.0003,0.04068143,610,-1.604059100151062,477.35400390625
23,-567.2413793103449,1072,200.0,5,5888,-0.001770351640880108,341.8280029296875,0.0,0.3,2.8014183044433594e-06,0.0003,0.0004139822,620,-1.4691632568836213,149.5723114013672
24,-559.0,1073,200.0,5,6144,-0.007411843817681074,675.792123413086,0.029296875,0.3,-3.6954879760742188e-06,0.0003,0.024005845,630,-1.3773943722248077,333.10235595703125
25,-548.125,1072,200.0,5,6400,-0.01035206443630159,963.2092041015625,0.0,0.3,-5.7220458984375e-06,0.0003,0.009609225,640,-1.2994733989238738,371.4191589355469
26,-546.969696969697,1071,200.0,6,6656,-0.005472692335024476,1118.3952758789062,0.02421875,0.3,-2.0265579223632812e-06,0.0003,0.0078912,650,-1.244976097345352,707.0498046875
27,-544.1176470588235,1070,200.0,6,6912,-0.0014006061246618629,577.1230575561524,0.0,0.3,6.556510925292969e-06,0.0003,0.002174422,660,-1.1947716653347016,302.7594909667969
28,-539.4285714285714,1068,200.0,6,7168,-0.0020150057272985576,372.77164459228516,0.0,0.3,2.86102294921875e-06,0.0003,0.00054711406,670,-1.1798019111156464,174.6595001220703
29,-536.4864864864865,1064,200.0,6,7424,-0.008977877045981585,870.9402420043946,0.0,0.3,2.7418136596679688e-06,0.0003,0.011802768,680,-1.0988625884056091,405.9200439453125
30,-537.1052631578947,1062,200.0,7,7680,0.002357907057739794,433.4082275390625,0.0,0.3,-8.463859558105469e-06,0.0003,0.0027422367,690,-0.958837229013443,201.0395050048828
31,-538.974358974359,1061,200.0,7,7936,-0.0009476782288402319,620.6515686035157,0.0,0.3,-3.4570693969726562e-06,0.0003,0.0002868427,700,-0.9213687896728515,309.5011291503906
32,-544.0,1063,200.0,7,8192,-0.00019087198888882994,672.8792572021484,0.0,0.3,-9.5367431640625e-07,0.0003,7.173396e-05,710,-0.8980619490146637,358.9241638183594
33,-538.8095238095239,1063,200.0,7,8448,-0.0004315376514568925,622.1317611694336,0.0,0.3,-5.841255187988281e-06,0.0003,2.4724053e-05,720,-0.8991683632135391,335.35272216796875
34,-536.9767441860465,1062,200.0,8,8704,-0.005240280763246119,1196.0647247314453,0.0,0.3,-7.152557373046875e-07,0.0003,0.007955782,730,-0.8735287874937058,690.4942626953125
35,-535.6818181818181,1060,200.0,8,8960,0.000595861324109137,305.7403732299805,0.0,0.3,1.5497207641601562e-06,0.0003,0.0017546483,740,-0.748694458603859,151.3955078125
36,-525.2173913043479,1062,200.0,8,9216,-0.0013666666811332107,2023.612860107422,0.0,0.3,-1.1920928955078125e-07,0.0003,0.00036397297,750,-0.7597808539867401,1231.5738525390625
37,-521.063829787234,1063,200.0,8,9472,-0.0005924078868702054,368.6438491821289,0.0,0.3,-4.649162292480469e-06,0.0003,0.00023115217,760,-0.769602170586586,207.3603973388672
38,-522.5,1063,200.0,9,9728,-0.006088938261382282,216.79125518798827,0.022265625,0.3,1.6748905181884766e-05,0.0003,0.012494853,770,-0.9259751439094543,107.53258514404297
39,-519.3877551020408,1065,200.0,9,9984,-0.00136085816193372,308.6609115600586,0.0,0.3,4.291534423828125e-06,0.0003,0.00049325405,780,-0.8763946563005447,137.81341552734375
40,-517.2549019607843,1065,200.0,9,10240,-0.009154472826048731,786.0638458251954,0.0875,0.3,-2.9802322387695312e-06,0.0003,0.026912082,790,-0.7960461646318435,563.301025390625
1,-415.0,1358,200.0,0,256,-0.00517283936496824,296.7356727600098,0.0,0.3,-3.4570693969726562e-06,0.0003,0.0026684473,800,-0.8354165852069855,116.4109115600586
2,-459.0,1171,200.0,0,512,-0.0006696581956930458,577.872462463379,0.0,0.3,3.1948089599609375e-05,0.0003,0.0064595765,410,-2.294720101356506,298.433349609375
3,-425.0,1133,200.0,0,768,-0.0012098609877284616,555.8029724121094,0.0,0.3,9.000301361083984e-06,0.0003,0.0005637086,420,-2.274113178253174,276.412109375
4,-397.8,1119,200.0,0,1024,-0.001134589733555913,395.94640884399416,0.0,0.3,-0.00042426586151123047,0.0003,0.00013969699,430,-2.2964038491249084,210.93426513671875
5,-416.3333333333333,1114,200.0,1,1280,-0.00406400968786329,409.64481964111326,0.0,0.3,0.0008994936943054199,0.0003,0.0008366199,440,-2.2572281837463377,177.23629760742188
6,-429.85714285714283,1113,200.0,1,1536,-0.0021841723239049314,638.4652557373047,0.0,0.3,-2.0742416381835938e-05,0.0003,0.0006456841,450,-2.1912287712097167,315.9431457519531
7,-388.125,1116,200.0,1,1792,-0.003396580135449767,1098.1808227539063,0.0,0.3,0.0003350973129272461,0.0003,0.0027014327,460,-2.2517693281173705,544.14794921875
8,-406.5,1113,200.0,1,2048,0.0043395743588916956,512.7531585693359,0.0,0.3,-0.00021409988403320312,0.0003,0.0027496214,470,-2.309441924095154,277.549072265625
9,-380.45454545454544,1103,200.0,2,2304,-0.003704599221237004,615.7488525390625,0.0,0.3,0.00024008750915527344,0.0003,0.0005961319,480,-2.2870526909828186,282.3657531738281
10,-370.6666666666667,1093,200.0,2,2560,-0.005306554934941232,1234.0626434326173,0.0,0.3,0.00019848346710205078,0.0003,0.0014026617,490,-2.2787928938865663,514.7974243164062
11,-345.2857142857143,1087,200.0,2,2816,-0.0015629749279469252,1919.362109375,0.0,0.3,0.0009975433349609375,0.0003,0.0013833756,500,-2.2724467754364013,1097.1036376953125
12,-347.1333333333333,1082,200.0,2,3072,-0.013638877077028155,1079.1860473632812,0.000390625,0.3,0.0006485581398010254,0.0003,0.011528183,510,-2.3019614219665527,430.49871826171875
13,-325.25,1077,200.0,3,3328,0.00024383863201364874,1175.90478515625,0.0,0.3,-0.02020430564880371,0.0003,0.0003633881,520,-2.332647407054901,604.002685546875
14,-333.05882352941177,1073,200.0,3,3584,-0.0020564898382872342,1062.938656616211,0.0,0.3,0.10139662027359009,0.0003,0.00037295255,530,-2.2889708876609802,457.30340576171875
15,-337.57894736842104,1067,200.0,3,3840,-0.0011003575287759303,388.73156280517577,0.0,0.3,-0.11815166473388672,0.0003,0.00029647117,540,-2.3322201013565063,205.43336486816406
16,-326.55,1065,200.0,3,4096,-0.0033420614432543515,418.0095832824707,0.0,0.3,0.009323418140411377,0.0003,0.0007105926,550,-2.3000178217887877,187.9897918701172
17,-336.23809523809524,1062,200.0,4,4352,-0.004298970708623529,822.1236358642578,0.0,0.3,0.0018148422241210938,0.0003,0.0026609208,560,-2.3187569856643675,260.81488037109375
18,-329.8695652173913,1061,200.0,4,4608,-0.00016711032949388028,431.2006607055664,0.0,0.3,-3.921985626220703e-05,0.0003,0.0004927621,570,-2.3496817708015443,249.14932250976562
19,-338.7916666666667,1060,200.0,4,4864,-0.012291729170829057,939.8821731567383,0.02109375,0.3,2.4080276489257812e-05,0.0003,0.026390793,580,-2.3415066480636595,463.261474609375
20,-347.6,1059,200.0,4,5120,0.01333772107027471,961.9011383056641,0.0,0.3,1.4066696166992188e-05,0.0003,0.010913946,590,-2.314107394218445,476.3565368652344
21,-357.6923076923077,1056,200.0,5,5376,-0.0020920686423778535,796.2237915039062,0.0,0.3,-6.80685043334961e-05,0.0003,0.0004962075,600,-2.295077645778656,429.3153381347656
22,-369.42857142857144,1056,200.0,5,5632,-0.0028247075038962065,620.4661560058594,0.0,0.3,-4.172325134277344e-06,0.0003,0.0003559864,610,-2.2739625215530395,340.2005310058594
23,-369.7586206896552,1054,200.0,5,5888,-0.005426681018434465,838.4761199951172,0.0,0.3,-5.7220458984375e-06,0.0003,0.0011444446,620,-2.2736368775367737,437.03155517578125
24,-356.5,1057,200.0,5,6144,-0.002283158851787448,1600.7723388671875,0.0,0.3,0.0042948126792907715,0.0003,0.0006613063,630,-2.2627168893814087,613.4541625976562
25,-366.1875,1058,200.0,6,6400,-0.0011719825444743038,1254.9056823730468,0.0,0.3,0.3528525233268738,0.0003,0.00018499652,640,-2.26269645690918,434.5269775390625
26,-355.8181818181818,1060,200.0,6,6656,-0.0015300264349207282,547.6241485595704,0.0,0.3,-0.39206743240356445,0.0003,0.00033121626,650,-2.2527857422828674,229.37940979003906
27,-361.8529411764706,1059,200.0,6,6912,-0.0007981073576956987,1828.1651794433594,0.0,0.3,0.10236352682113647,0.0003,9.8966295e-05,660,-2.2459962725639344,902.2474975585938
28,-355.0285714285714,1061,200.0,6,7168,-0.0008264248026534915,897.7048980712891,0.0,0.3,0.3752291202545166,0.0003,6.992719e-05,670,-2.2399210572242736,377.1632385253906
29,-355.4054054054054,1063,200.0,6,7424,-0.0004995798342861235,852.9275115966797,0.0,0.3,0.41107177734375,0.0003,9.6976524e-05,680,-2.2387509822845457,393.65655517578125
30,-360.5,1063,200.0,7,7680,-0.002669932134449482,993.3062286376953,0.0,0.3,0.42554372549057007,0.0003,0.000487427,690,-2.2424814701080322,515.2892456054688
