time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/approx_kl,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range
4,1154,0,200.0,1024,-270.0,321.740975189209,0.0003,0.0014560663,122.78376007080078,-2.5593103170394897,-0.0055079699261114,0.0,0.004569947719573975,30,0.3
5,1146,1,200.0,1280,-235.0,735.3284591674804,0.0003,0.0014081337,335.9471435546875,-2.5566412448883056,-0.006275233393535018,0.0,0.008690118789672852,40,0.3
6,1140,1,200.0,1536,-187.14285714285714,669.5652282714843,0.0003,0.00504895,437.8753356933594,-2.5469335675239564,-0.0099243707023561,0.001953125,0.01609623432159424,50,0.3
7,1130,1,200.0,1792,-211.25,991.7323272705078,0.0003,0.00082273385,759.4674682617188,-2.532280993461609,-0.0005386765813454985,0.0,0.05389523506164551,60,0.3
8,1131,1,200.0,2048,-263.0,209.41986083984375,0.0003,0.0011599094,87.524658203125,-2.5334988474845885,-0.005223675910383463,0.0,0.048871755599975586,70,0.3
9,1119,2,200.0,2304,-276.3636363636364,740.6892196655274,0.0003,0.0034656192,387.1954040527344,-2.5274471402168275,-0.011028565280139447,0.0,0.021000981330871582,80,0.3
10,1123,2,200.0,2560,-292.5,362.9445556640625,0.0003,0.0067199674,207.07177734375,-2.535790812969208,-0.010445727373007686,0.0,0.0020940303802490234,90,0.3
11,1121,2,200.0,2816,-302.85714285714283,322.07568359375,0.0003,0.003715153,108.39794158935547,-2.5360556960105898,-0.007320793252438307,0.0,0.014484584331512451,100,0.3
12,1117,2,200.0,3072,-279.3333333333333,558.2356887817383,0.0003,0.002015459,282.2884216308594,-2.532301831245422,-0.005647230520844459,0.0,0.03981083631515503,110,0.3
13,1118,2,200.0,3328,-275.0,974.6582397460937,0.0003,0.002018653,501.10565185546875,-2.517677879333496,-0.005826839455403387,0.0,-0.012661933898925781,120,0.3
14,1117,3,200.0,3584,-278.2352941176471,79.13505401611329,0.0003,0.0032214774,22.812021255493164,-2.503681945800781,-0.007049405900761485,0.0,-1.0005011558532715,130,0.3
15,1119,3,200.0,3840,-284.2105263157895,162.01781883239747,0.0003,0.037914384,93.2953109741211,-2.450065183639526,-0.021684632624965162,0.07890625,0.006103098392486572,140,0.3
16,1120,3,200.0,4096,-283.0,108.3734359741211,0.0003,0.04170185,52.054500579833984,-2.3921191811561586,-0.021205787640064956,0.121484375,0.0076233744621276855,150,0.3
17,1121,3,200.0,4352,-280.4761904761905,140.9406967163086,0.0003,0.016909976,41.406681060791016,-2.346143734455109,-0.017582557583227753,0.0125,0.010061025619506836,160,0.3
18,1113,4,200.0,4608,-256.5217391304348,1035.0074584960937,0.0003,0.0034394728,518.8823852539062,-2.3089284658432008,-0.005605034064501524,0.0,-0.011064529418945312,170,0.3
19,1113,4,200.0,4864,-254.58333333333334,226.8556079864502,0.0003,0.003041047,78.37723541259766,-2.321310043334961,-0.008597050153184682,0.001953125,0.14584028720855713,180,0.3
20,1117,4,200.0,5120,-248.0,124.18948001861573,0.0003,0.004045251,34.69057846069336,-2.3514891982078554,-0.004130315268412232,0.0,-0.05636155605316162,190,0.3
21,1117,4,200.0,5376,-249.23076923076923,628.2651840209961,0.0003,0.015198493,190.8389892578125,-2.405295932292938,-0.00916434044484049,0.02265625,-0.005160689353942871,200,0.3
22,1119,5,200.0,5632,-251.78571428571428,118.48072338104248,0.0003,0.026532292,63.49042892456055,-2.378343176841736,-0.017045922414399683,0.025,-0.02872335910797119,210,0.3
23,1119,5,200.0,5888,-245.17241379310346,179.2163938522339,0.0003,0.048336055,29.642854690551758,-2.221574401855469,-0.028963813930749892,0.2375,-0.0038042068481445312,220,0.3
24,1120,5,200.0,6144,-244.66666666666666,652.4021591186523,0.0003,0.011983968,73.29656219482422,-2.2195347785949706,-0.01230571793857962,0.0203125,0.00019747018814086914,230,0.3
25,1118,5,200.0,6400,-249.375,116.55475215911865,0.0003,0.0032300137,39.45857238769531,-2.2520978331565855,-0.0029445982072502375,0.000390625,0.07437604665756226,240,0.3
26,1116,5,200.0,6656,-243.63636363636363,127.50702724456787,0.0003,0.00394456,75.00895690917969,-2.2550501227378845,-0.0073458179016597566,0.0,0.07066226005554199,250,0.3
27,1114,6,200.0,6912,-243.8235294117647,590.2827331542969,0.0003,0.014310986,364.9227600097656,-2.356424331665039,-0.011294325534254312,0.011328125,0.06974709033966064,260,0.3
28,1114,6,200.0,7168,-244.57142857142858,134.37466125488282,0.0003,0.000529299,59.39131164550781,-2.31689076423645,-0.0013593479990959168,0.0,0.13668161630630493,270,0.3
29,1115,6,200.0,7424,-244.05405405405406,143.71808471679688,0.0003,0.016069915,77.85543060302734,-2.2855285167694093,-0.015482217445969582,0.03984375,-0.007206916809082031,280,0.3
30,1113,6,200.0,7680,-244.47368421052633,156.69823875427247,0.0003,0.0037245252,93.4811019897461,-2.2542106747627257,-0.0028766614850610495,0.0,0.22030216455459595,290,0.3
31,1113,7,200.0,7936,-244.10256410256412,59.76243329048157,0.0003,0.002776269,6.33223819732666,-2.183423674106598,-0.002709606313146651,0.0,0.1998233199119568,300,0.3
32,1110,7,200.0,8192,-247.0,196.63638305664062,0.0003,0.024475988,125.72315216064453,-2.366083252429962,-0.00951122771948576,0.06015625,0.013652145862579346,310,0.3
33,1110,7,200.0,8448,-248.0952380952381,123.50464668273926,0.0003,0.008122923,59.29801940917969,-2.3349169850349427,-0.009787995624355972,0.00234375,-0.02354109287261963,320,0.3
34,1108,7,200.0,8704,-248.8372093023256,206.10731506347656,0.0003,0.002740005,84.01253509521484,-2.296806240081787,-0.0036287897266447542,0.0,0.10547971725463867,330,0.3
35,1108,8,200.0,8960,-250.22727272727272,144.95935440063477,0.0003,0.007072017,101.06483459472656,-2.1778481006622314,-0.007592264947015792,0.001953125,0.15704375505447388,340,0.3
36,1107,8,200.0,9216,-251.08695652173913,122.0148115158081,0.0003,0.018511176,46.533756256103516,-2.256926083564758,-0.006872261071112007,0.02109375,0.16658508777618408,350,0.3
37,1108,8,200.0,9472,-252.3404255319149,147.63274803161622,0.0003,0.012489219,54.201194763183594,-2.3981110215187074,-0.006785538978874683,0.012109375,0.13023102283477783,360,0.3
38,1108,8,200.0,9728,-247.29166666666666,88.56896343231202,0.0003,0.0049520335,32.53361129760742,-2.367944598197937,-0.008844836917705833,0.005859375,0.30843061208724976,370,0.3
39,1109,8,200.0,9984,-246.53061224489795,590.9164604187011,0.0003,0.0010835181,403.26824951171875,-2.364241099357605,-0.004039370222017169,0.0,-0.040331482887268066,380,0.3
40,1110,9,200.0,10240,-244.7058823529412,113.46252098083497,0.0003,0.012969289,77.70619201660156,-2.2962700724601746,-0.011518668802455067,0.020703125,0.23170888423919678,390,0.3
1,1444,0,200.0,256,-250.0,575.7043807983398,0.0003,0.008903918,249.85585021972656,-2.208190047740936,-0.0144601616775617,0.021875,0.0021068453788757324,400,0.3
2,1248,0,200.0,512,-280.0,286.02503204345703,0.0003,0.0041884235,157.9422607421875,-2.2803000688552855,-0.005069995345547795,0.0,-0.13302397727966309,410,0.3
3,1205,0,200.0,768,-280.0,251.101611328125,0.0003,0.0018442951,102.09542846679688,-2.2506792187690734,-0.003343323292210698,0.0,-0.6717591285705566,420,0.3
4,1194,0,200.0,1024,-252.0,205.09006156921387,0.0003,0.00075339456,59.45079803466797,-2.2880131125450136,-0.002511171018704772,0.0,-0.46873021125793457,430,0.3
5,1180,1,200.0,1280,-245.0,170.62931480407715,0.0003,0.0017234681,88.53072357177734,-2.3672389507293703,-0.004703770019114017,0.0,-0.29817330837249756,440,0.3
6,1165,1,200.0,1536,-240.0,229.94073371887208,0.0003,0.00106007,143.5269775390625,-2.3481053590774534,-0.0016507287742570042,0.0,-0.03289031982421875,450,0.3
7,1160,1,200.0,1792,-245.0,153.19858913421632,0.0003,0.030213498,27.458946228027344,-2.3055893898010256,-0.013031302439048886,0.041796875,-0.0018668174743652344,460,0.3
8,1151,1,200.0,2048,-246.0,120.41291913986205,0.0003,0.015317468,64.03739166259766,-2.3410059094429014,-0.007570022018626332,0.015234375,-0.0017341375350952148,470,0.3
9,1137,2,200.0,2304,-244.54545454545453,280.0893047332764,0.0003,0.0059294207,89.74388122558594,-2.2404555559158323,-0.0037243940867483618,0.0,-0.00013530254364013672,480,0.3
10,1139,2,200.0,2560,-241.66666666666666,111.35248470306396,0.0003,0.015413313,17.427892684936523,-2.217024052143097,-0.013171770807821304,0.01328125,-0.0002557039260864258,490,0.3
11,1141,2,200.0,2816,-238.57142857142858,140.57085762023925,0.0003,0.032448873,111.22882080078125,-2.258798325061798,-0.01695939963683486,0.069140625,-0.006815671920776367,500,0.3
12,1140,2,200.0,3072,-246.0,122.92239665985107,0.0003,0.023733914,106.60149383544922,-2.3403157114982607,-0.010520367173012347,0.04453125,-0.00016367435455322266,510,0.3
13,1140,2,200.0,3328,-250.0,13.404718446731568,0.0003,0.022015136,4.169582843780518,-2.169114685058594,-0.01001543183811009,0.0109375,1.1563301086425781e-05,520,0.3
14,1139,3,200.0,3584,-249.41176470588235,169.91627807617186,0.0003,0.0035722384,127.60530090332031,-2.1415356040000915,-0.005678267648909241,0.0,-0.0001608133316040039,530,0.3
15,1137,3,200.0,3840,-232.6315789473684,568.850926208496,0.0003,0.001810615,430.8622131347656,-2.1861251831054687,-0.0036159053910523654,0.0,3.0517578125e-05,540,0.3
16,1137,3,200.0,4096,-240.0,125.79378528594971,0.0003,0.02954536,100.11578369140625,-2.1627201557159426,-0.017610049247741698,0.0421875,-0.0004500150680541992,550,0.3
17,1134,3,200.0,4352,-228.0952380952381,239.36837997436524,0.0003,0.06530522,108.28540802001953,-2.222996437549591,-0.017517912155017256,0.226953125,-0.00010478496551513672,560,0.3
18,1135,4,200.0,4608,-214.34782608695653,1014.8315155029297,0.0003,0.022013962,368.8746032714844,-2.353978991508484,-0.007456848630681634,0.059765625,0.00011497735977172852,570,0.3
19,1134,4,200.0,4864,-217.08333333333334,432.98194351196287,0.0003,0.010815849,276.16937255859375,-2.18055522441864,-0.018736300384625794,0.0734375,0.00020962953567504883,580,0.3
20,1135,4,200.0,5120,-208.8,234.51554412841796,0.0003,0.032806676,168.82664489746094,-2.2743972182273864,-0.022019139444455504,0.110546875,-1.633167266845703e-05,590,0.3
21,1134,4,200.0,5376,-211.92307692307693,575.3134078979492,0.0003,0.01262244,147.11819458007812,-2.1954405903816223,0.0009712207596749067,0.00703125,3.361701965332031e-05,600,0.3
22,1133,4,200.0,5632,-207.5,129.01533279418945,0.0003,0.015412544,39.47884750366211,-2.24107027053833,-0.023447265708819033,0.038671875,-0.00027549266815185547,610,0.3
23,1134,5,200.0,5888,-210.3448275862069,636.9922492980957,0.0003,0.0021055585,300.01849365234375,-2.120000422000885,-0.003918046597391367,0.0,0.00019544363021850586,620,0.3
24,1130,5,200.0,6144,-205.33333333333334,119.59526386260987,0.0003,0.005782275,79.679443359375,-2.0819125175476074,-0.005996391456574201,0.0,-6.318092346191406e-06,630,0.3
25,1130,5,200.0,6400,-194.375,566.7992935180664,0.0003,0.007979175,328.10516357421875,-2.1688518166542052,-0.008179294411092997,0.005078125,5.042552947998047e-05,640,0.3
26,1130,5,200.0,6656,-195.45454545454547,980.8287521362305,0.0003,0.01021086,455.77020263671875,-2.1388065934181215,0.017916294420138,0.020703125,0.00030350685119628906,650,0.3
27,1130,6,200.0,6912,-198.23529411764707,219.12053604125975,0.0003,0.06482574,109.5726089477539,-2.0705281138420104,-0.01660169898532331,0.223828125,-1.0609626770019531e-05,660,0.3
28,1130,6,200.0,7168,-198.85714285714286,120.53578453063965,0.0003,0.010415918,64.92762756347656,-2.0271535336971285,-0.0030739730689674618,0.016015625,-1.049041748046875e-05,670,0.3
29,1131,6,200.0,7424,-195.13513513513513,123.5137866973877,0.0003,0.012204417,59.957122802734375,-2.186587691307068,-0.01310468977317214,0.0234375,-0.0006220340728759766,680,0.3
30,1131,6,200.0,7680,-189.73684210526315,663.0594360351563,0.0003,0.0047572376,217.79666137695312,-1.9808859944343566,-0.003006210643798113,0.0,-2.086162567138672e-05,690,0.3
31,1132,7,200.0,7936,-185.3846153846154,876.8217987060547,0.0003,0.0123306615,381.86126708984375,-2.13952659368515,-0.020175768807530404,0.023828125,0.0001741647720336914,700,0.3
32,1131,7,200.0,8192,-190.5,126.64150753021241,0.0003,0.012193019,58.62298583984375,-2.137004220485687,-0.007014102092944086,0.014453125,-5.4836273193359375e-05,710,0.3
33,1131,7,200.0,8448,-194.52380952380952,163.85749759674073,0.0003,0.00061960984,57.74802780151367,-1.8972155392169952,-0.0027641117107123137,0.0,-8.463859558105469e-06,720,0.3
34,1132,7,200.0,8704,-196.51162790697674,128.74871139526368,0.0003,0.02340028,35.58277893066406,-2.150871253013611,-0.02154630087316036,0.066015625,-0.0001780986785888672,730,0.3
35,1131,7,200.0,8960,-192.5,211.4772605895996,0.0003,0.021143597,149.32872009277344,-1.9448858737945556,-0.011810903321020305,0.018359375,-6.198883056640625e-06,740,0.3
36,1132,8,200.0,9216,-199.34782608695653,635.5656349182129,0.0003,0.010205194,181.48252868652344,-2.1757299065589906,-0.008979570725932718,0.00390625,-1.4424324035644531e-05,750,0.3
37,1130,8,200.0,9472,-196.59574468085106,19.95407009124756,0.0003,0.0009769558,9.248894691467285,-1.9420910716056823,-0.00018170818220824002,0.0,0.000977635383605957,760,0.3
38,1130,8,200.0,9728,-187.70833333333334,575.5439559936524,0.0003,0.003815036,289.8359680175781,-2.1201959609985352,-0.004371238604653627,0.003515625,4.231929779052734e-06,770,0.3
39,1131,8,200.0,9984,-189.79591836734693,955.7269073486328,0.0003,0.006513977,462.4895935058594,-2.132351207733154,-0.009921724768355488,0.009375,8.130073547363281e-05,780,0.3
40,1131,9,200.0,10240,-183.52941176470588,596.6208648681641,0.0003,0.0034595395,428.3220520019531,-1.971119123697281,-0.007533857849193737,0.001171875,2.384185791015625e-06,790,0.3
1,1493,0,200.0,256,-110.0,621.6883422851563,0.0003,0.011696193,423.01171875,-2.238732469081879,-0.012462332285940647,0.017578125,3.230571746826172e-05,800,0.3
2,1288,0,200.0,512,-15.0,747.5496017456055,0.0003,0.0010041529,251.1766815185547,-2.1970067501068113,-0.0025698560755699875,0.0,0.0459865927696228,410,0.3
3,1239,0,200.0,768,-10.0,1146.617138671875,0.0003,0.00031392556,372.3812255859375,-2.220244574546814,-0.0013002115301787853,0.0,0.01635611057281494,420,0.3
4,1204,0,200.0,1024,-102.0,488.83259735107424,0.0003,0.00736489,127.89811706542969,-2.277669131755829,-0.008475640276446938,0.0015625,-0.03606271743774414,430,0.3
5,1190,1,200.0,1280,-51.666666666666664,634.3152755737304,0.0003,0.003666299,405.4907531738281,-2.2454863786697388,-0.005931632220745086,0.0,0.05056542158126831,440,0.3
6,1181,1,200.0,1536,-85.71428571428571,1002.0679992675781,0.0003,0.004545652,450.6971435546875,-2.290423583984375,-0.010662877233698964,0.001953125,0.025901615619659424,450,0.3
7,1176,1,200.0,1792,-103.75,62.73526782989502,0.0003,0.003949947,25.841001510620117,-2.3736271977424623,-0.005094410642050207,0.0,0.2605988383293152,460,0.3
8,1172,1,200.0,2048,-117.0,113.93999576568604,0.0003,0.0025551468,78.13128662109375,-2.3846806049346925,-0.0045792545308358966,0.0,0.3000745177268982,470,0.3
9,1167,1,200.0,2304,-91.81818181818181,625.2722915649414,0.0003,0.014457879,408.68084716796875,-2.3336207985877992,-0.012182242423295974,0.011328125,0.06925380229949951,480,0.3
10,1165,2,200.0,2560,-111.66666666666667,1095.5487213134766,0.0003,0.0012667365,655.6507568359375,-2.289794182777405,-0.0027184903156012297,0.0,0.02836543321609497,490,0.3
11,1161,2,200.0,2816,-137.85714285714286,94.11736106872559,0.0003,0.016338168,66.20298767089844,-2.316583001613617,-0.021524098981171847,0.021484375,0.22808903455734253,500,0.3
12,1155,2,200.0,3072,-150.0,232.77449111938478,0.0003,0.0054460214,125.7145767211914,-2.290172016620636,-0.004267230589175597,0.001171875,0.2524036169052124,510,0.3
13,1155,2,200.0,3328,-158.75,134.74395942687988,0.0003,0.004063287,78.5374984741211,-2.3362475275993346,-0.0031846354715526102,0.00078125,0.26605480909347534,520,0.3
14,1153,3,200.0,3584,-155.2941176470588,532.898299407959,0.0003,0.010535998,157.76084899902344,-2.261385369300842,-0.004652160708792508,0.00625,0.010227799415588379,530,0.3
15,1151,3,200.0,3840,-144.21052631578948,98.26129760742188,0.0003,0.0037744914,67.34223175048828,-2.373640811443329,-0.004204339650459588,0.000390625,0.20279890298843384,540,0.3
16,1149,3,200.0,4096,-153.5,1063.9393493652344,0.0003,0.0018304181,681.384765625,-2.313618469238281,-0.0038412963040173054,0.0,0.04536843299865723,550,0.3
17,1148,3,200.0,4352,-162.38095238095238,117.92732810974121,0.0003,0.004036173,29.697607040405273,-2.3317270159721373,-0.007937376387417316,0.000390625,0.25411558151245117,560,0.3
18,1148,4,200.0,4608,-162.6086956521739,531.7270805358887,0.0003,0.023391914,269.484130859375,-2.4053130030632017,-0.014840475632809103,0.06484375,0.037360548973083496,570,0.3
19,1146,4,200.0,4864,-165.83333333333334,169.44575843811035,0.0003,0.0054013235,85.7229995727539,-2.3601380467414854,-0.005915322178043425,0.0,0.25610780715942383,580,0.3
20,1146,4,200.0,5120,-155.6,673.8247589111328,0.0003,0.016312588,326.6385192871094,-2.26770201921463,-0.01577695021405816,0.025390625,0.06295913457870483,590,0.3
21,1144,4,200.0,5376,-160.76923076923077,1012.4072784423828,0.0003,0.0071672574,408.12103271484375,-2.2609211683273314,-0.009756644954904914,0.0390625,0.03396695852279663,600,0.3
22,1144,4,200.0,5632,-153.57142857142858,505.47901611328126,0.0003,0.021372262,233.0309295654297,-2.155920445919037,-0.014709947817027568,0.0890625,0.0594598650932312,610,0.3
23,1144,5,200.0,5888,-140.3448275862069,527.527741241455,0.0003,0.018600455,445.6938171386719,-2.1543269753456116,-0.022933492460288106,0.066796875,0.10095679759979248,620,0.3
24,1144,5,200.0,6144,-136.33333333333334,1027.9713333129882,0.0003,0.009845046,574.670166015625,-2.1855414271354676,-0.0169291420141235,0.01484375,0.03375101089477539,630,0.3
25,1144,5,200.0,6400,-141.25,565.6819068908692,0.0003,0.02449641,179.77896118164062,-2.2153682827949526,-0.012269281898625195,0.0609375,0.02863025665283203,640,0.3
26,1144,5,200.0,6656,-142.72727272727272,613.2087249755859,0.0003,0.010746258,277.09674072265625,-2.138016140460968,-0.010726356809027494,0.003125,0.03378403186798096,650,0.3
27,1144,6,200.0,6912,-147.05882352941177,811.0911911010742,0.0003,0.015610596,461.9241638183594,-2.127695858478546,-0.013843007385730743,0.02421875,0.027852296829223633,660,0.3
28,1143,6,200.0,7168,-151.71428571428572,140.54353790283204,0.0003,0.021564642,49.604225158691406,-2.1850932598114015,-0.011003073421306908,0.05546875,0.2177479863166809,670,0.3
29,1141,6,200.0,7424,-137.2972972972973,1071.1319549560546,0.0003,0.001578151,587.1511840820312,-2.2252265334129335,-0.0032428246922791004,0.0,-0.007482290267944336,680,0.3
30,1141,6,200.0,7680,-133.94736842105263,538.2089584350585,0.0003,0.0074886475,368.1041259765625,-2.2366426467895506,-0.012699849414639175,0.003515625,0.08194947242736816,690,0.3
31,1140,6,200.0,7936,-139.23076923076923,486.9843589782715,0.0003,0.027635625,136.229736328125,-2.131570243835449,-0.020238547027111052,0.06875,0.039945006370544434,700,0.3
32,1139,7,200.0,8192,-140.0,604.2364105224609,0.0003,0.022510804,170.63246154785156,-1.9933794617652894,-0.009925372281577438,0.040625,0.03573805093765259,710,0.3
33,1138,7,200.0,8448,-135.71428571428572,947.9565856933593,0.0003,0.0081304815,710.2161865234375,-1.9179920256137848,-0.0076419607736170295,0.009765625,0.018290996551513672,720,0.3
34,1138,7,200.0,8704,-129.53488372093022,124.93343706130982,0.0003,0.0032124887,64.35414123535156,-1.9415501296520232,-0.0062578225042670965,0.0,0.34069573879241943,730,0.3
