time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction
23,966,200.0,88,-239.1,22528,3.081560134887695e-05,3637.34521484375,2174.092529296875,-0.004456201451830566,0.3,0.0003,0.0010287727,870,-2.411943769454956,0.0
23,966,200.0,89,-241.0,22784,2.0205974578857422e-05,341.31486892700195,179.30126953125,-0.003261423669755459,0.3,0.0003,0.0011854174,880,-2.4474856734275816,0.0
23,966,200.0,90,-227.7,23040,0.0001589655876159668,1965.2489013671875,1174.20947265625,-0.0013960129115730524,0.3,0.0003,0.0001807753,890,-2.351331615447998,0.0
24,966,200.0,91,-226.1,23296,0.00011706352233886719,2427.843225097656,1090.7384033203125,-0.0008462984580546618,0.3,0.0003,0.00010607531,900,-2.346238613128662,0.0
24,967,200.0,92,-227.4,23552,9.369850158691406e-05,846.3704330444336,470.9612731933594,-0.009385812981054186,0.3,0.0003,0.008391383,910,-2.343350422382355,0.001171875
24,967,200.0,93,-226.9,23808,0.007239580154418945,116.65105667114258,61.52764892578125,-0.003766641055699438,0.3,0.0003,0.0015972003,920,-2.260417401790619,0.0
24,967,200.0,94,-222.6,24064,0.0008432865142822266,2705.5659362792967,1390.254638671875,-0.0014111645286902785,0.3,0.0003,0.00025520544,930,-2.2454962968826293,0.0
25,967,200.0,95,-221.9,24320,0.0019554495811462402,840.991780090332,460.27325439453125,-0.01246215058490634,0.3,0.0003,0.011774009,940,-2.255395996570587,0.00625
25,967,200.0,96,-222.4,24576,0.012786567211151123,141.44829063415528,47.72486114501953,-0.002478043781593442,0.3,0.0003,0.0023326993,950,-2.181418752670288,0.0
25,967,200.0,97,-225.4,24832,-0.01097118854522705,219.6850830078125,131.2951202392578,-0.008154545538127422,0.3,0.0003,0.0057471194,960,-2.131098008155823,0.0
25,967,200.0,98,-233.2,25088,-0.0004565715789794922,247.04797744750977,90.8753890991211,-0.004451605095528066,0.3,0.0003,0.0051021194,970,-2.260244846343994,0.0
26,967,200.0,99,-228.1,25344,0.00030809640884399414,1009.675,456.8254699707031,-0.020617072703316808,0.3,0.0003,0.008096613,980,-2.350168299674988,0.0171875
26,967,200.0,100,-227.7,25600,-0.0011502504348754883,1499.326220703125,742.4631958007812,-0.01019688460510224,0.3,0.0003,0.011310197,990,-2.392343044281006,0.009765625
26,968,200.0,101,-230.1,25856,0.0024607181549072266,926.3502716064453,183.71298217773438,-0.023507096501998604,0.3,0.0003,0.032060936,1000,-2.3611828446388246,0.06875
26,968,200.0,102,-228.6,26112,-0.0034635066986083984,113.08268280029297,55.13874053955078,-0.0012294164393097163,0.3,0.0003,0.0017193186,1010,-2.3748528480529787,0.0
27,968,200.0,103,-229.7,26368,0.014652848243713379,835.5203186035156,315.63916015625,-0.010435062879696488,0.3,0.0003,0.0032784808,1020,-2.391056251525879,0.0015625
27,968,200.0,104,-226.0,26624,-0.016675233840942383,918.5083755493164,426.3144836425781,-0.003971263719722629,0.3,0.0003,0.0025787607,1030,-2.416886234283447,0.0015625
27,968,200.0,105,-224.9,26880,0.08396732807159424,713.0632568359375,164.33811950683594,-0.007125821185763925,0.3,0.0003,0.001440804,1040,-2.4417115211486817,0.001171875
28,968,200.0,106,-225.4,27136,0.1539354920387268,758.4669174194336,351.4377136230469,-0.002326411078684032,0.3,0.0003,0.0004304573,1050,-2.4302111625671388,0.0
28,968,200.0,107,-227.1,27392,-0.1060633659362793,539.1801712036133,142.09207153320312,-0.0010942250955849886,0.3,0.0003,0.00012692483,1060,-2.457676374912262,0.0
28,967,200.0,108,-231.0,27648,0.02546083927154541,805.1523620605469,445.5824279785156,-0.0011107158148661255,0.3,0.0003,8.827611e-05,1070,-2.456510078907013,0.0
28,968,200.0,109,-235.1,27904,-0.0004127025604248047,533.1840408325195,277.0957946777344,-0.0032330909743905067,0.3,0.0003,0.0005345128,1080,-2.4570586681365967,0.0
29,968,200.0,110,-231.2,28160,0.3098914623260498,629.5499435424805,321.9001770019531,-0.004993064282462001,0.3,0.0003,0.0018775477,1090,-2.435142695903778,0.0
29,968,200.0,111,-225.8,28416,0.10998386144638062,884.2139404296875,517.4215087890625,-0.0022139201639220117,0.3,0.0003,0.0002916588,1100,-2.4114505648612976,0.0
29,967,200.0,112,-226.5,28672,0.0896499752998352,4099.690148925782,2079.92236328125,-0.0005045917816460133,0.3,0.0003,0.00019184314,1110,-2.435416805744171,0.0
29,967,200.0,113,-225.2,28928,0.14023810625076294,789.1168334960937,361.68804931640625,-0.001556427893228829,0.3,0.0003,0.00016350276,1120,-2.4246020674705506,0.0
30,967,200.0,114,-223.4,29184,0.1751149296760559,673.4959228515625,199.43357849121094,-0.007260872051119804,0.3,0.0003,0.0031535968,1130,-2.424079382419586,0.0
30,967,200.0,115,-231.2,29440,0.4384050965309143,621.0802017211914,265.25543212890625,-0.0021384789259172978,0.3,0.0003,0.0012767268,1140,-2.457924246788025,0.0
30,967,200.0,116,-231.9,29696,0.00015109777450561523,400.68226623535156,196.81524658203125,-0.003026484476868063,0.3,0.0003,0.000544586,1150,-2.4717568039894102,0.0
30,967,200.0,117,-232.5,29952,0.028349578380584717,267.29148178100587,110.3495864868164,-0.004771201359108091,0.3,0.0003,0.0020610213,1160,-2.4592329025268556,0.0
31,968,200.0,118,-231.5,30208,-0.07152175903320312,846.9154968261719,399.89520263671875,-0.00015426091849803924,0.3,0.0003,0.0005012115,1170,-2.45308758020401,0.0
31,967,200.0,119,-233.4,30464,0.5009180307388306,735.6899032592773,276.70404052734375,-0.004015392367728054,0.3,0.0003,0.0013515281,1180,-2.4583379507064818,0.0
31,967,200.0,120,-222.5,30720,0.18130260705947876,1063.302490234375,497.3426513671875,-0.004779271944426,0.3,0.0003,0.0022660494,1190,-2.446675205230713,0.0
31,968,200.0,121,-224.2,30976,0.22172582149505615,2443.9687561035157,933.190185546875,-0.00023184025194495917,0.3,0.0003,0.00019729277,1200,-2.4196926832199095,0.0
32,967,200.0,122,-221.6,31232,-0.06213104724884033,1406.0048828125,564.1967163085938,-0.0007834167568944395,0.3,0.0003,4.4853194e-05,1210,-2.4370025157928468,0.0
32,967,200.0,123,-217.7,31488,-0.3304826021194458,1861.32021484375,811.7813110351562,-0.0008079896913841366,0.3,0.0003,3.6282e-05,1220,-2.430037021636963,0.0
32,967,200.0,124,-214.8,31744,0.39177143573760986,178.92217483520508,71.90978240966797,-0.005051848397124558,0.3,0.0003,0.0019313216,1230,-2.4511192798614503,0.0
33,967,200.0,125,-218.7,32000,0.3388403058052063,536.6316772460938,240.89889526367188,-8.722899947315455e-05,0.3,0.0003,0.0007775882,1240,-2.4271903038024902,0.0
33,967,200.0,126,-215.2,32256,-0.14264726638793945,294.4361152648926,154.3890380859375,-0.0008535545319318771,0.3,0.0003,0.0007235368,1250,-2.3580289602279665,0.0
33,967,200.0,127,-212.3,32512,0.3729882836341858,1107.2978973388672,569.8823852539062,-0.001375802722759545,0.3,0.0003,0.0005575842,1260,-2.4125320076942445,0.0
33,967,200.0,128,-209.4,32768,0.13552314043045044,1220.2194763183593,711.1212768554688,-0.0013306479202583432,0.3,0.0003,0.00017557526,1270,-2.369608426094055,0.0
34,967,200.0,129,-208.2,33024,0.1874023675918579,729.0006622314453,337.83758544921875,-0.0007081379881128669,0.3,0.0003,7.475098e-05,1280,-2.3949246764183045,0.0
34,967,200.0,130,-207.4,33280,0.02737605571746826,287.02868728637696,129.2197723388672,-0.0018114578793756663,0.3,0.0003,0.00042677182,1290,-2.432729721069336,0.0
34,967,200.0,131,-212.0,33536,0.2719142436981201,756.6497024536133,432.0018615722656,-0.006275007862132043,0.3,0.0003,0.0024910506,1300,-2.3968201160430906,0.0
34,967,200.0,132,-209.6,33792,-0.003017902374267578,797.4573440551758,380.20098876953125,0.0005017299205064774,0.3,0.0003,0.0006464757,1310,-2.373024249076843,0.0
35,967,200.0,133,-206.8,34048,0.32310950756073,705.2408477783204,423.3458251953125,-0.0031376089435070755,0.3,0.0003,0.00047141453,1320,-2.28910436630249,0.0
35,967,200.0,134,-207.4,34304,0.45274603366851807,530.9929779052734,355.4238586425781,-0.0073333061882294714,0.3,0.0003,0.0018641534,1330,-2.3393070936203,0.0
35,967,200.0,135,-210.4,34560,-0.9650077819824219,642.8571975708007,248.974609375,0.0010851648403331637,0.3,0.0003,0.00041552214,1340,-2.3106695890426634,0.0
35,967,200.0,136,-211.3,34816,0.3951713442802429,526.7964813232422,206.82730102539062,-0.002568162977695465,0.3,0.0003,0.00022766646,1350,-2.264280152320862,0.0
36,967,200.0,137,-209.0,35072,0.21486639976501465,714.400927734375,317.1637878417969,-0.002232476556673646,0.3,0.0003,0.0010788112,1360,-2.331887996196747,0.0
36,967,200.0,138,-221.7,35328,0.20687317848205566,2559.3773559570313,1100.8309326171875,-0.0004859580425545573,0.3,0.0003,7.47086e-05,1370,-2.3751136898994445,0.0
36,967,200.0,139,-219.5,35584,-0.3433734178543091,1251.0317413330079,444.93157958984375,-0.0005340035771951079,0.3,0.0003,3.6599813e-05,1380,-2.402785050868988,0.0
37,967,200.0,140,-222.1,35840,-1.1257846355438232,305.66523056030275,121.56163024902344,-0.0014740235172212123,0.3,0.0003,0.00025102333,1390,-2.3900787234306335,0.0
37,967,200.0,141,-219.2,36096,0.34492743015289307,1946.7092224121093,961.8490600585938,-0.0007847527740523219,0.3,0.0003,0.00019014254,1400,-2.2969547629356386,0.0
37,967,200.0,142,-221.2,36352,0.42186450958251953,490.5462303161621,129.3614044189453,-0.0033287973375990985,0.3,0.0003,0.00061783125,1410,-2.349802887439728,0.0
37,968,200.0,143,-217.1,36608,0.08317452669143677,96.5160976409912,32.71213912963867,-0.006627896730788052,0.3,0.0003,0.0067951134,1420,-2.3719846606254578,0.0078125
38,968,200.0,144,-215.5,36864,0.2235148549079895,2095.9968322753907,698.5611572265625,-0.002056156448088586,0.3,0.0003,0.000720636,1430,-2.3270364880561827,0.0
38,968,200.0,145,-213.8,37120,0.24293643236160278,1286.8015716552734,615.13134765625,-0.0017039033118635416,0.3,0.0003,0.0002008765,1440,-2.3719156265258787,0.0
38,968,200.0,146,-213.0,37376,-0.061960458755493164,1031.717138671875,527.2725830078125,-0.0009062211029231548,0.3,0.0003,0.00051898975,1450,-2.4491037845611574,0.0
38,967,200.0,147,-201.4,37632,0.14720356464385986,2567.4901123046875,1581.1575927734375,-0.0011111148400232197,0.3,0.0003,0.00012095971,1460,-2.4310016512870787,0.0
39,968,200.0,148,-201.6,37888,-0.10057234764099121,1140.2862487792968,347.4095153808594,-0.0005105558084324002,0.3,0.0003,3.2597687e-05,1470,-2.362528419494629,0.0
39,968,200.0,149,-205.1,38144,0.31232500076293945,486.19756469726565,186.58229064941406,-0.0016559161012992263,0.3,0.0003,0.0004326352,1480,-2.3781537055969237,0.0
39,968,200.0,150,-206.9,38400,0.0338214635848999,842.3910949707031,425.93206787109375,-0.0021868576761335133,0.3,0.0003,0.00017557526,1490,-2.410721445083618,0.0
39,968,200.0,151,-205.4,38656,-0.13216090202331543,1872.1913635253907,762.8624267578125,-0.0010305129922926425,0.3,0.0003,0.0002787097,1500,-2.4362701773643494,0.0
40,967,200.0,152,-199.5,38912,-0.0685034990310669,1541.534878540039,1025.7425537109375,-0.0013239632593467832,0.3,0.0003,0.000119651435,1510,-2.4306177139282226,0.0
40,968,200.0,153,-197.5,39168,0.24999535083770752,2042.7921508789063,824.1124877929688,-0.0037854227935895323,0.3,0.0003,0.00086483243,1520,-2.412755024433136,0.0
